Name,Time_s,D_px,D_mm,x_child_connection_ara,x_parent_causal_ara,connection_child_mm_s,movement_child_mm_s,r_parent_unresolved_mm_s,r_child_unresolved_mm_s,fluid,target_t_s,child_issue_t_s,parent_issue_t_s,partition,x_parent_child_coarse,t411e_down_issue_t_s
250722f,0.288,12.0,0.12,1.268400471809024,1.06503422643416,0.5891148545282532,0.3397950089126569,0.5891148545282532,0.92890986344091,S2,0.298,0.226,0.205,diagnostic,1.1667173491215919,0.233
250722f,0.289,12.0,0.12,1.3496396617028534,1.10031066622985,0.6288540238145194,0.3030303030303041,0.6288540238145194,0.9318843268448236,S2,0.298,0.226,0.205,diagnostic,1.2249751639663518,0.233
250722f,0.29,12.0,0.12,1.3585754429609311,1.0812916894773423,0.601721478268641,0.28409090909091,0.601721478268641,0.885812387359551,S2,0.298,0.226,0.205,diagnostic,1.2199335662191366,0.233
250722f,0.291,12.0,0.12,1.4194953218744766,1.0494318109630647,0.5611934817984299,0.229500891265598,0.5611934817984299,0.7906943730640279,S2,0.298,0.226,0.205,diagnostic,1.2344635664187706,0.233
250722f,0.292,12.0,0.12,1.569207557835576,1.0018171018971966,0.5072703574111804,0.139260249554368,0.5072703574111804,0.6465306069655484,S2,0.298,0.226,0.205,diagnostic,1.2855123298663864,0.233
250722f,0.293,12.0,0.12,1.8391425207500665,0.9942057859707898,0.4967706049553242,0.043449197860962,0.4967706049553242,0.4533214070943622,S2,0.298,0.226,0.205,diagnostic,1.4166741533604281,0.233
250722f,0.294,12.0,0.12,1.2846986704549033,0.97592195645835,0.4762186017477241,0.2651515151515146,0.4762186017477241,0.2110670865962095,S2,0.298,0.226,0.205,diagnostic,1.1303103134566266,0.233
250722f,0.295,12.0,0.12,1.1869239752858125,0.9455879795540932,0.4456146561401307,0.3052584670231726,0.4456146561401307,0.140356189116958,S2,0.298,0.226,0.205,diagnostic,1.066255977419953,0.233
250722f,0.296,12.0,0.12,1.051352836407398,0.9661800998338108,0.4617772535970417,0.4166666666666663,0.4617772535970417,0.0451105869303754,S2,0.298,0.226,0.205,diagnostic,1.0087664681206046,0.233
250722f,0.297,11.0,0.11,1.483445635632925,1.0328437012452558,0.5247066931459854,0.1827094474153296,0.5247066931459854,0.3419972457306557,S2,0.298,0.226,0.205,diagnostic,1.2581446684390905,0.233
250722f,0.298,12.0,0.12,1.2682635976653758,0.977716490690337,0.4672909698152345,0.2696078431372549,0.4672909698152345,0.1976831266779795,S2,0.298,0.226,0.205,diagnostic,1.1229900441778564,0.233
250722f,0.299,11.0,0.11,1.2827951010706835,1.0243455556728556,0.5101186089413617,0.2852049910873441,0.5101186089413617,0.2249136178540176,S2,0.298,0.226,0.205,diagnostic,1.1535703283717695,0.233
250722f,0.3,13.0,0.13,0.8218038749459631,0.948613941397278,0.4359439068921312,0.6249999999999999,0.4359439068921312,-0.1890560931078687,S2,0.298,0.226,0.205,diagnostic,0.8852089081716206,0.233
250722f,0.301,12.0,0.12,0.635687721622105,0.8498746383909306,0.3550612626967456,0.7620320855614975,0.3550612626967456,-0.4069708228647518,S2,0.298,0.226,0.205,diagnostic,0.7427811800065178,0.233
250722f,0.302,11.0,0.11,0.7628846245682854,0.8786455630947629,0.3744228251824273,0.6071746880570413,0.3744228251824273,-0.232751862874614,S2,0.298,0.226,0.205,diagnostic,0.8207650938315242,0.233
250722f,0.303,11.0,0.11,0.902337239037303,0.8934897830406009,0.3837347497350173,0.4668003565062394,0.3837347497350173,-0.083065606771222,S2,0.298,0.226,0.205,diagnostic,0.897913511038952,0.233
250722f,0.307,11.0,0.11,1.0680293930692977,0.9132111209011357,0.3906785543962076,0.3409090909090915,0.3906785543962076,0.0497694634871161,S2,0.298,0.226,0.205,diagnostic,0.9906202569852167,0.233
250722f,0.308,11.0,0.11,1.24670740233553,0.9019371154078196,0.3798264590286939,0.2295008912655977,0.3798264590286939,0.1503255677630962,S2,0.298,0.226,0.205,diagnostic,1.0743222588716748,0.233
250722f,0.309,11.0,0.11,1.4605281478501446,0.8766591290742479,0.3589262811216421,0.1325757575757582,0.3589262811216421,0.2263505235458839,S2,0.298,0.226,0.205,diagnostic,1.1685936384621962,0.233
250722f,0.31,11.0,0.11,1.7348209229276128,0.8351582758500121,0.3279782667525948,0.0501336898395727,0.3279782667525948,0.277844576913022,S2,0.298,0.226,0.205,diagnostic,1.2849895993888125,0.233
250722f,0.311,10.0,0.1,1.3594243847233325,0.8560101798172006,0.3404585942454772,0.1604278074866304,0.3404585942454772,0.5008864017321076,S2,0.298,0.226,0.205,diagnostic,1.1077172822702666,0.233
250722f,0.312,10.0,0.1,1.0062390201339773,0.8573262174740547,0.3395493207576049,0.3353386809269155,0.3395493207576049,0.6748880016845205,S2,0.298,0.226,0.205,diagnostic,0.9317826188040159,0.233
250722f,0.313,10.0,0.1,0.8132795885872559,0.8389224482459148,0.3252506818065708,0.4745989304812827,0.3252506818065708,0.7998496122878536,S2,0.298,0.226,0.205,diagnostic,0.8261010184165853,0.233
250722f,0.314,9.0,0.09,0.7610338505192646,0.9533658009853544,0.4078570271595095,0.663992869875222,0.4078570271595095,1.0718498970347314,S2,0.298,0.226,0.205,diagnostic,0.8571998257523095,0.233
250722f,0.315,10.0,0.1,0.7886607559261367,0.9749283139304588,0.4235985321221908,0.6506238859180029,0.4235985321221908,1.0742224180401938,S2,0.298,0.226,0.205,diagnostic,0.8817945349282977,0.233
250722f,0.316,9.0,0.09,0.8819429533795687,1.0982629001429445,0.5395877216611387,0.6840463458110508,0.5395877216611387,1.2236340674721895,S2,0.298,0.226,0.205,diagnostic,0.9901029267612567,0.233
250722f,0.317,10.0,0.1,0.8085104230014447,1.0968683942585684,0.5352365827598623,0.7887700534759353,0.5352365827598623,1.3240066362357976,S2,0.298,0.226,0.205,diagnostic,0.9526894086300066,0.233
250722f,0.318,9.0,0.09,0.8351611159273601,1.134225505549595,0.5743153880038885,0.8010249554367197,0.5743153880038885,1.3753403434406082,S2,0.298,0.226,0.205,diagnostic,0.9846933107384774,0.233
250722f,0.319,9.0,0.09,0.7625352941200468,1.1582054615101187,0.6000061715710836,0.9737076648841348,0.6000061715710836,1.5737138364552183,S2,0.298,0.226,0.205,diagnostic,0.9603703778150827,0.233
250722f,0.32,10.0,0.1,1.0293540270115489,1.125945431663891,0.5588332105684746,0.5269607843137252,0.5588332105684746,1.0857939948821995,S2,0.298,0.226,0.205,diagnostic,1.07764972933772,0.233
250722f,0.321,10.0,0.1,1.5154307860516574,1.1334119268812444,0.5644330785605121,0.1804812834224599,0.5644330785605121,0.744914361982972,S2,0.298,0.226,0.205,diagnostic,1.3244213564664509,0.233
250722f,0.322,9.0,0.09,1.5986400248776842,1.1792226835118724,0.6168059825187426,0.1548573975044567,0.6168059825187426,0.7716633800231993,S2,0.298,0.226,0.205,diagnostic,1.3889313541947783,0.233
250722f,0.323,9.0,0.09,1.7591574538320849,1.2136177000081396,0.6591339446902489,0.0902406417112302,0.6591339446902489,0.7493745864014791,S2,0.298,0.226,0.205,diagnostic,1.4863875769201123,0.233
250722f,0.324,9.0,0.09,1.9620622966196,1.2387545877362487,0.6914171662832664,0.0133689839572188,0.6914171662832664,0.6780481823260476,S2,0.298,0.226,0.205,diagnostic,1.6004084421779243,0.233
250722f,0.325,9.0,0.09,1.6412912175561016,1.2560342884272195,0.713655845697283,0.1559714795008904,0.713655845697283,0.5576843661963926,S2,0.298,0.226,0.205,diagnostic,1.4486627529916607,0.233
250722f,0.326,9.0,0.09,1.36512800253679,1.266322877132666,0.725850178570361,0.3375668449197853,0.725850178570361,0.3882833336505757,S2,0.298,0.226,0.205,diagnostic,1.315725439834728,0.233
250722f,0.327,9.0,0.09,1.1320565715373647,1.2700740936524662,0.7280003578255273,0.5581550802139027,0.7280003578255273,0.1698452776116246,S2,0.298,0.226,0.205,diagnostic,1.2010653325949154,0.233
250722f,0.328,9.0,0.09,1.0933446205004609,1.2673875697406085,0.7201065737162541,0.5971479500891255,0.7201065737162541,0.1229586236271286,S2,0.298,0.226,0.205,diagnostic,1.1803660951205348,0.233
250722f,0.329,9.0,0.09,1.0381027487363943,1.258017778145007,0.7021690138710428,0.6506238859180026,0.7021690138710428,0.0515451279530402,S2,0.298,0.226,0.205,diagnostic,1.1480602634407007,0.233
250722f,0.33,8.0,0.08,1.116353379256984,1.2769326024074636,0.7276637991660171,0.5759803921568619,0.7276637991660171,0.1516834070091551,S2,0.298,0.226,0.205,diagnostic,1.1966429908322238,0.233
250722f,0.331,8.0,0.08,1.4008566371826283,1.2868608182751289,0.7397729302918513,0.3163992869875215,0.7397729302918513,0.4233736433043298,S2,0.298,0.226,0.205,diagnostic,1.3438587277288785,0.233
250722f,0.332,8.0,0.08,1.4381014125415243,1.2883858828484132,0.7384965872610383,0.2885472370766485,0.7384965872610383,0.4499493501843898,S2,0.298,0.226,0.205,diagnostic,1.3632436476949688,0.233
250722f,0.333,8.0,0.08,1.709654919025469,1.315895303274212,0.7806531294491057,0.1325757575757573,0.7806531294491057,0.6480773718733484,S2,0.298,0.226,0.205,diagnostic,1.5127751111498404,0.233
250722f,0.334,8.0,0.08,1.6599552583345758,1.303630117659959,0.7559486143516133,0.1548573975044562,0.7559486143516133,0.601091216847157,S2,0.298,0.226,0.205,diagnostic,1.4817926879972674,0.233
250722f,0.335,8.0,0.08,1.880976593576588,1.3169514650513532,0.7746773323831482,0.049019607843137,0.7746773323831482,0.7256577245400111,S2,0.298,0.226,0.205,diagnostic,1.5989640293139706,0.233
250722f,0.336,8.0,0.08,1.62220724831943,1.2523897789333058,0.6697271545097886,0.1559714795008913,0.6697271545097886,0.8256986340106799,S2,0.298,0.226,0.205,diagnostic,1.4372985136263678,0.233
250722f,0.337,8.0,0.08,1.7773884943392186,1.2065106404022723,0.6048683023407109,0.0757575757575754,0.6048683023407109,0.6806258780982863,S2,0.298,0.226,0.205,diagnostic,1.4919495673707455,0.233
250722f,0.338,8.0,0.08,1.7150804038422591,1.1915781690863216,0.5834431877377874,0.0969251336898397,0.5834431877377874,0.4865180540479475,S2,0.298,0.226,0.205,diagnostic,1.4533292864642904,0.233
250722f,0.339,8.0,0.08,1.7249560719133883,1.167146506893297,0.5519760385207265,0.0880124777183604,0.5519760385207265,0.4639635608023661,S2,0.298,0.226,0.205,diagnostic,1.4460512894033426,0.233
250722f,0.34,8.0,0.08,1.6901484890438083,1.1313461572749506,0.5104670161501277,0.093582887700535,0.5104670161501277,0.4168841284495926,S2,0.298,0.226,0.205,diagnostic,1.4107473231593795,0.233
250722f,0.341,7.0,0.07,1.892987216205412,1.1356129700461302,0.5123922157627923,0.028966131907308,0.5123922157627923,0.5413583476701003,S2,0.298,0.226,0.205,diagnostic,1.514300093125771,0.233
250722f,0.342,7.0,0.07,1.6243032524006311,1.126912307736438,0.5009336127304348,0.1158645276292331,0.5009336127304348,0.616798140359668,S2,0.298,0.226,0.205,diagnostic,1.3756077800685347,0.233
250722f,0.343,8.0,0.08,1.8903671622029643,1.0450126905615502,0.4226154263300383,0.0245098039215683,0.4226154263300383,0.4471252302516066,S2,0.298,0.226,0.205,diagnostic,1.4676899263822571,0.233
250722f,0.344,7.0,0.07,1.9801502712752108,1.0726563922366197,0.444550109082021,0.0044563279857395,0.444550109082021,0.4490064370677606,S2,0.298,0.226,0.205,diagnostic,1.5264033317559154,0.233
250722f,0.345,7.0,0.07,1.7863545338717353,1.088190863406088,0.4564436943765504,0.0545900178253121,0.4564436943765504,0.4018536765512383,S2,0.298,0.226,0.205,diagnostic,1.4372726986389117,0.233
250722f,0.346,7.0,0.07,1.500334435775663,1.0926076678445655,0.458296331265016,0.1526292335115864,0.458296331265016,0.3056670977534296,S2,0.298,0.226,0.205,diagnostic,1.2964710518101143,0.233
250722f,0.347,7.0,0.07,1.6021246477331486,1.14469708316885,0.5069263486626752,0.1258912655971478,0.5069263486626752,0.3810350830655273,S2,0.298,0.226,0.205,diagnostic,1.3734108654509993,0.233
250722f,0.348,7.0,0.07,1.7821064621125084,1.1324484646890134,0.4920397740961616,0.0601604278074865,0.4920397740961616,0.4318793462886751,S2,0.298,0.226,0.205,diagnostic,1.4572774634007608,0.233
250722f,0.349,7.0,0.07,1.7770557691323785,1.1655027200978954,0.5239308684932042,0.0657308377896613,0.5239308684932042,0.4582000307035428,S2,0.298,0.226,0.205,diagnostic,1.471279244615137,0.233
250722f,0.35,7.0,0.07,1.87682991368041,1.1374351518359758,0.4923056556241934,0.032308377896613,0.4923056556241934,0.4599972777275803,S2,0.298,0.226,0.205,diagnostic,1.507132532758193,0.233
250722f,0.351,7.0,0.07,1.7569888152234423,1.154612555906643,0.5074583927196636,0.0701871657754009,0.5074583927196636,0.4372712269442627,S2,0.298,0.226,0.205,diagnostic,1.4558006855650425,0.233
250722f,0.352,6.0,0.06,1.9429748603070296,1.2125356148989566,0.5693892175578315,0.0167112299465241,0.5693892175578315,0.5861004475043556,S2,0.298,0.226,0.205,diagnostic,1.577755237602993,0.233
250722f,0.353,6.0,0.06,1.6459090332270123,1.21065950701821,0.5644619025034763,0.1214349376114083,0.5644619025034763,0.6858968401148846,S2,0.298,0.226,0.205,diagnostic,1.428284270122611,0.233
250722f,0.354,6.0,0.06,1.4827793500603412,1.1971343097220164,0.546152517637216,0.1905080213903749,0.546152517637216,0.7366605390275909,S2,0.298,0.226,0.205,diagnostic,1.3399568298911788,0.233
250722f,0.355,6.0,0.06,1.547361367355048,1.220905640644116,0.5712793773067382,0.1671122994652409,0.5712793773067382,0.7383916767719791,S2,0.298,0.226,0.205,diagnostic,1.384133503999582,0.233
250722f,0.356,6.0,0.06,1.696931949678794,1.2354993634783014,0.5863666765171076,0.1047237076648848,0.5863666765171076,0.6910903841819924,S2,0.298,0.226,0.205,diagnostic,1.4662156565785476,0.233
250722f,0.357,6.0,0.06,1.988760965681676,1.241763029433839,0.591414544432894,0.0033422459893056,0.591414544432894,0.5947567904221996,S2,0.298,0.226,0.205,diagnostic,1.6152619975577576,0.233
250722f,0.358,6.0,0.06,1.7505709357519983,1.2399844104992404,0.5864231085750079,0.0835561497326209,0.5864231085750079,0.6699792583076288,S2,0.298,0.226,0.205,diagnostic,1.4952776731256194,0.233
250722f,0.359,6.0,0.06,1.5857049044001963,1.2299326219993472,0.5713924948459528,0.1492869875222824,0.5713924948459528,0.7206794823682352,S2,0.298,0.226,0.205,diagnostic,1.4078187631997716,0.233
250722f,0.36,6.0,0.06,1.929186740998015,1.2108132592914385,0.5463228275546259,0.0200534759358281,0.5463228275546259,0.5262693516187977,S2,0.298,0.226,0.205,diagnostic,1.5700000001447267,0.233
250722f,0.361,6.0,0.06,1.9699484331649617,1.1811219880204418,0.5112142294406654,0.0077985739750439,0.5112142294406654,0.5034156554656215,S2,0.298,0.226,0.205,diagnostic,1.5755352105927019,0.233
250722f,0.362,6.0,0.06,1.95787912789687,1.1383444330788002,0.466066821698372,0.0100267379679137,0.466066821698372,0.4560400837304582,S2,0.298,0.226,0.205,diagnostic,1.548111780487835,0.233
250722f,0.363,6.0,0.06,1.6968512165422147,1.1423307152723197,0.4676989058183792,0.0835561497326196,0.4676989058183792,0.3841427560857596,S2,0.298,0.226,0.205,diagnostic,1.4195909659072672,0.233
250722f,0.364,6.0,0.06,1.451299199418352,1.139261658537689,0.4626346641454849,0.1749108734402844,0.4626346641454849,0.2877237907052004,S2,0.298,0.226,0.205,diagnostic,1.2952804289780204,0.233
250722f,0.365,5.0,0.05,1.5618458800476769,1.183541683470378,0.5043501492061266,0.1414884135472366,0.5043501492061266,0.36286173565889,S2,0.298,0.226,0.205,diagnostic,1.3726937817590275,0.233
250722f,0.366,5.0,0.05,1.5694281594548607,1.2149952006985507,0.5360272944258307,0.1470588235294113,0.5360272944258307,0.3889684708964194,S2,0.298,0.226,0.205,diagnostic,1.3922116800767057,0.233
250722f,0.37,5.0,0.05,1.4917029426680737,1.2463447099545926,0.5623547320984956,0.1916221033868093,0.5623547320984956,0.3707326287116863,S2,0.298,0.226,0.205,diagnostic,1.369023826311333,0.233
250722f,0.371,5.0,0.05,1.351835713151084,1.2580035438256527,0.5739220712974648,0.2751782531194298,0.5739220712974648,0.2987438181780349,S2,0.298,0.226,0.205,diagnostic,1.3049196284883684,0.233
250722f,0.377,5.0,0.05,1.533892864969979,1.277769432480163,0.5829395973714643,0.1771390374331554,0.5829395973714643,0.4058005599383089,S2,0.298,0.226,0.205,diagnostic,1.405831148725071,0.233
250722g,0.0,196.0,1.96,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.001,195.0,1.95,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.002,194.0,1.94,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.003,195.0,1.95,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.004,194.0,1.94,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.005,190.0,1.9,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.006,186.0,1.86,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.007,180.0,1.8,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.008,171.0,1.71,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.009,160.0,1.6,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.01,150.0,1.5,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.011,142.0,1.42,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.012,136.0,1.36,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.013,132.0,1.32,,,,,,,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.014,128.0,1.28,,,,,,23.996652238058854,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.015,128.0,1.28,,,,,,28.92142533428736,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.016,127.0,1.27,,,,,,31.78292755594603,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.017,126.0,1.26,,,,,,32.60145521087432,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.018,124.0,1.24,,,,,,31.07290855769112,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.019,122.0,1.22,,,,,,27.676444160132103,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.02,118.0,1.18,,,,,,23.74631324739235,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.021,114.0,1.14,,,,,,19.29362213751748,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.022,110.0,1.1,,,,,,14.899459846750172,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.023,108.0,1.08,,,,,,11.000834145167056,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.024,104.0,1.04,,,,,,8.926568720363026,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.025,102.0,1.02,,,,,,8.147454795817556,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.026,100.0,1.0,,,,,,8.383520329898818,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.027,98.0,0.98,,,,,,9.282707231167542,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.028,96.0,0.96,,,,,,10.420960339127577,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.029,94.0,0.94,,,,,,11.873731165287513,S2,0.277,0.129,0.178,diagnostic,,0.142
250722g,0.03,94.0,0.94,1.3313419066933765,1.2529249358021597,24.25521216446033,12.182027649769578,24.25521216446033,12.073184514690752,S2,0.277,0.129,0.178,diagnostic,1.292133421247768,0.142
250722g,0.031,92.0,0.92,1.3263198307799853,1.2662348583665677,23.99719288033413,12.188940092165884,23.99719288033413,11.808252788168245,S2,0.277,0.129,0.178,diagnostic,1.2962773445732765,0.142
250722g,0.032,91.0,0.91,1.299661583345586,1.272580779527142,23.41189438142169,12.615783410138237,23.41189438142169,10.796110971283454,S2,0.277,0.129,0.178,diagnostic,1.286121181436364,0.142
250722g,0.033,90.0,0.9,1.2613620410552773,1.271613397481471,22.501916914707387,13.17684331797235,22.501916914707387,9.325073596735036,S2,0.277,0.129,0.178,diagnostic,1.2664877192683741,0.142
250722g,0.034,90.0,0.9,1.2053693773135945,1.258361363051658,21.080089849992373,13.896889400921648,21.080089849992373,7.183200449070725,S2,0.277,0.129,0.178,diagnostic,1.2318653701826263,0.142
250722g,0.035,88.0,0.88,1.1657614456923195,1.2361440035019504,19.394501280750347,13.879032258064512,19.394501280750347,5.515469022685835,S2,0.277,0.129,0.178,diagnostic,1.200952724597135,0.142
250722g,0.036,87.0,0.87,1.133686955368948,1.2061078775611995,17.576104312524883,13.430875576036854,17.576104312524883,4.145228736488029,S2,0.277,0.129,0.178,diagnostic,1.1698974164650737,0.142
250722g,0.037,86.0,0.86,1.1132315390328054,1.1664383029699514,15.63873934425438,12.4573732718894,15.63873934425438,3.1813660723649804,S2,0.277,0.129,0.178,diagnostic,1.1398349210013783,0.142
