species,particle_index,x_force,channel_cosine,electric_force_N,magnetic_force_N,resultant_force_N,reconstructed_force_N,magnetic_power_W
i,116728,0.20061886740654478,-0.2647933520158579,8.603862800610031e-12,9.592727072178734e-13,8.400936937805444e-12,8.400936937805446e-12,0.0
i,116751,0.19543562255888286,-0.5537095436389151,7.734196511796516e-12,8.376190559735315e-13,7.303779624062405e-12,7.303779624062405e-12,0.0
i,116773,0.25322795536377724,-0.8297470851837844,3.0437029187913573e-12,4.4124284518236064e-13,2.6888848796905072e-12,2.6888848796905076e-12,8.077935669463161e-28
i,116796,0.4479669931554339,-0.5794683018860366,4.631608251940055e-12,1.3368321504410318e-12,4.007885644513156e-12,4.007885644513155e-12,-3.2311742677852644e-27
i,116818,0.14716116954042618,-0.2527541623483487,5.827447810182764e-12,4.628432981240901e-13,5.727994176867892e-12,5.727994176867893e-12,3.2311742677852644e-27
i,116841,0.40610927590956525,0.5185729204448757,2.5185633972159605e-12,6.417077043718813e-13,2.903647072523072e-12,2.9036470725230715e-12,-8.077935669463161e-28
i,116863,0.10809352353594734,0.49014916995273844,1.6494263537226606e-11,9.423949259910464e-13,1.697606265659198e-11,1.6976062656591983e-11,0.0
i,116886,0.2024517632869795,0.26340761340522817,1.0037766499899257e-11,1.130519607687175e-12,1.039293380649968e-11,1.039293380649968e-11,3.2311742677852644e-27
i,116908,0.3179872233939003,-0.1627244534748443,3.2702245643098166e-12,6.182412188197851e-13,3.227785980281556e-12,3.227785980281556e-12,-8.077935669463161e-27
i,116931,0.06800811187014512,-0.256284802975345,3.974894290986008e-12,1.3992038852453414e-13,3.941356002798351e-12,3.94135600279835e-12,0.0
i,116954,0.04675665695772788,0.9887203492094911,7.30389783804201e-12,1.748403991157131e-13,7.476811955742762e-12,7.476811955742762e-12,-2.0194839173657902e-28
i,116976,0.10481315991547827,-0.5222782226299428,4.487751307877135e-12,2.48194734970007e-13,4.363261119576226e-12,4.363261119576226e-12,-7.068193710780266e-28
i,116999,0.007336179099906032,-0.7125100337610232,1.504729803351231e-11,5.5398041649417164e-14,1.5007876711005448e-11,1.500787671100545e-11,-2.0194839173657902e-28
i,117021,0.13997188944977418,-0.7665817960578276,5.944841612434068e-12,4.473645899501417e-13,5.609261133958584e-12,5.609261133958584e-12,4.745787205809607e-27
i,117044,0.03960295526667939,-0.6731495693700519,5.695401632308736e-12,1.1505563971138234e-13,5.6185962462346534e-12,5.6185962462346534e-12,0.0
i,117066,0.05732809851149006,-0.28590150013465443,6.140792854489891e-12,1.8121432519362192e-13,6.091459048897996e-12,6.091459048897996e-12,4.0389678347315804e-28
i,117089,0.15303849615738813,-0.31094985825161714,8.510995126812934e-12,7.052176736225594e-13,8.318753700263896e-12,8.318753700263896e-12,0.0
i,117111,0.2508130115365007,0.04570621423588992,7.490825649107842e-12,1.0740970246971432e-12,7.615881181023468e-12,7.61588118102347e-12,1.0097419586828951e-28
i,117134,0.26117862730719116,0.08478197298396367,3.701768484698694e-12,5.560219276263928e-13,3.789625013116878e-12,3.789625013116878e-12,1.0097419586828951e-28
i,117156,0.09667353510652676,-0.7432951626709969,8.978310859690891e-12,4.560253146799053e-13,8.644733839501722e-12,8.644733839501722e-12,6.361374339702239e-27
i,117179,0.3735081039618963,-0.7978143815387171,3.1008561132978653e-12,7.120815605400397e-13,2.568875398325787e-12,2.5688753983257873e-12,-1.6155871338926322e-27
i,117201,0.12022623777988209,-0.9447328537958782,1.0424091729561006e-11,6.667022149715221e-13,9.796674818584702e-12,9.796674818584704e-12,6.462348535570529e-27
i,117224,0.18502985134604052,-0.9567349652139857,7.462160005609566e-12,7.607410830322996e-13,6.737969057859698e-12,6.737969057859698e-12,4.8467614016778965e-27
i,117246,0.03803487783177336,-0.4328626800542167,7.34961449490425e-12,1.424804581211841e-13,7.289071731285285e-12,7.289071731285286e-12,-2.0194839173657902e-28
i,117269,0.19307055488945338,0.3555334586348827,6.837021998998577e-12,7.305363442440869e-13,7.129524118730743e-12,7.129524118730744e-12,2.0194839173657902e-28
i,117291,0.24973397392901267,-0.05332618120678106,5.3973564912963235e-12,7.701133800264458e-13,5.411212711972471e-12,5.41121271197247e-12,4.0389678347315804e-28
i,117314,0.3081000191595222,-0.6453572232060125,8.15813180766303e-12,1.485620068982007e-12,7.288269463703295e-12,7.288269463703293e-12,2.4233807008389483e-27
i,117337,0.3995770082992459,-0.2943059926252351,8.621541594981301e-12,2.1525370575870076e-12,8.248686168619152e-12,8.248686168619152e-12,-1.6155871338926322e-27
i,117359,0.19700757517516357,0.26375826330974234,1.3959109161104605e-11,1.525269995353309e-12,1.443657674011016e-11,1.443657674011016e-11,1.0248880880631385e-26
i,117382,0.27686002006806604,0.09672738885239889,1.2120442821222107e-11,1.9474134903711953e-12,1.2460488193152835e-11,1.2460488193152834e-11,1.6155871338926322e-27
i,117404,0.1860646199512025,0.27692360945619476,6.480120653289441e-12,6.646990845725729e-13,6.6947286310253525e-12,6.694728631025353e-12,-1.7670484276950664e-28
i,117427,0.32267165832181705,0.24073220195556633,3.6333565513069658e-12,6.989574757388755e-13,3.861674501203623e-12,3.861674501203623e-12,1.6155871338926322e-27
i,117449,0.19794975164848305,0.7029406310705753,1.4024428754435684e-11,1.540540943013073e-12,1.5147020286101136e-11,1.5147020286101136e-11,1.2924697071141057e-26
i,117472,0.213839091486735,-0.03207517332448223,9.803112542664308e-12,1.173628126040686e-12,9.835667510760872e-12,9.83566751076087e-12,-8.077935669463161e-28
i,117494,0.3313158766008842,0.20707522800493983,1.0474963704245486e-11,2.0797955307233777e-12,1.1093827378015114e-11,1.1093827378015116e-11,-3.2311742677852644e-27
i,117517,0.19065715117423906,-0.1636623350545521,4.2468524512028616e-12,4.4750655760413314e-13,4.196896375262474e-12,4.196896375262475e-12,-1.6155871338926322e-27
i,117539,0.19057137764314597,-0.7439373080898044,3.669407680061003e-12,3.86466792933075e-13,3.3917470476667907e-12,3.391747047666791e-12,-2.069971015299935e-27
i,117562,0.1290313702987763,-0.6667469503672178,9.436177284749372e-12,6.507660610150535e-13,9.015336579883295e-12,9.015336579883295e-12,0.0
i,117584,0.14505792707695078,0.7602046535560149,6.0073764210232595e-12,4.69781554650594e-13,6.371820489096308e-12,6.371820489096307e-12,8.077935669463161e-28
i,117607,0.08779266255519587,-0.07469077236087228,4.762729856959271e-12,2.186649569770574e-13,4.751403773756438e-12,4.751403773756437e-12,-1.6155871338926322e-27
i,117629,0.021334861310188045,-0.9252626817794023,7.544974056912184e-12,8.135331842950264e-14,7.469764611870107e-12,7.469764611870106e-12,-4.0389678347315804e-28
i,117652,0.242673772824423,-0.3679260298995355,4.5269306382832645e-12,6.251356864299014e-13,4.336066664217669e-12,4.336066664217668e-12,0.0
i,117674,0.2826048600815317,-0.6614758572819742,3.862902922883455e-12,6.356575226373617e-13,3.475283245009853e-12,3.4752832450098536e-12,0.0
i,117697,0.20922219125261762,-0.8736821081101463,6.364575243447518e-12,7.435932991361391e-13,5.726349286465398e-12,5.7263492864654e-12,0.0
i,117720,0.04974110892024086,-0.39410721051326153,9.809311018663335e-12,2.5018524978584353e-13,9.713433115896246e-12,9.713433115896246e-12,-2.524354896707238e-29
i,117742,0.17587962895322098,-0.09697956867657419,4.587534360739401e-12,4.423248892911498e-13,4.565911157092878e-12,4.565911157092878e-12,2.4233807008389483e-27
i,117765,0.05494503983567153,-0.4429585943323855,1.2804053614733967e-11,3.616963275218685e-13,1.2647994780674727e-11,1.2647994780674728e-11,-3.2311742677852644e-27
i,117787,0.1304065758922096,0.017128229453592887,6.520691199228815e-12,4.548267023070519e-13,6.544301209359474e-12,6.544301209359474e-12,4.0389678347315804e-28
i,117810,0.0931530980823413,-0.4800379494229419,8.117918714118626e-12,3.9657576989545905e-13,7.935177198677298e-12,7.935177198677298e-12,-1.6155871338926322e-27
i,117832,0.13481525417221657,0.36509544512702863,5.852627007072899e-12,4.2302694105700357e-13,6.019968030101255e-12,6.019968030101254e-12,8.077935669463161e-28
i,117855,0.06683685450509017,0.05259161481696557,8.960436961589997e-12,3.097966267872862e-13,8.982059006842288e-12,8.982059006842287e-12,8.077935669463161e-28
i,117877,0.08551224342264398,-0.5259395284596997,8.894756151325076e-12,3.972919391017462e-13,8.692374932771694e-12,8.692374932771694e-12,4.0389678347315804e-28
i,117900,0.17377358122322595,-0.18344753322267085,6.937479862829886e-12,6.601321216431938e-13,6.847200089316499e-12,6.847200089316498e-12,0.0
i,117922,0.15799824747151767,-0.7434802340028663,8.034334846355759e-12,6.891474579658016e-13,7.536073003197249e-12,7.53607300319725e-12,-8.077935669463161e-28
i,117945,0.058994758826018935,-0.845700029251723,4.368224330717767e-12,1.327674626642307e-13,4.256532615258096e-12,4.256532615258097e-12,0.0
i,117967,0.031214936983331595,-0.5244889729175713,8.450571509546357e-12,1.339831666233002e-13,8.381075198597806e-12,8.381075198597807e-12,2.524354896707238e-29
i,117990,0.23486951722862384,-0.34988925786545244,4.886321470854958e-12,6.501774095939224e-13,4.698477279417336e-12,4.698477279417335e-12,0.0
i,118012,0.273845598739945,-0.9507914595198654,5.638498280619657e-12,8.945190166785181e-13,4.796011865304924e-12,4.7960118653049236e-12,0.0
i,118035,0.656004596197098,0.34670424754337514,1.6346231068998434e-12,7.978600731387131e-13,2.0525391864657068e-12,2.052539186465707e-12,4.0389678347315804e-28
i,118058,0.2242929319425555,0.11227648324157563,5.336028670221874e-12,6.740039147802063e-13,5.452988991057256e-12,5.452988991057256e-12,1.2116903504194741e-27
i,118080,0.3086760869538224,-0.48287535914114466,3.552629219817308e-12,6.483747302998592e-13,3.2889238584664503e-12,3.2889238584664507e-12,1.6155871338926322e-27
i,118103,0.4395019540258191,-0.11202742707693707,5.788583567394542e-12,1.6303088590690494e-12,5.835337257794618e-12,5.835337257794619e-12,3.2311742677852644e-27
i,118125,0.13954867227899728,-0.920398208611073,7.637057587831498e-12,5.728401655127567e-13,7.113343359232201e-12,7.113343359232201e-12,0.0
i,118148,0.4545938454265359,-0.061090162677932144,3.5166619297077878e-12,1.0344548356818197e-12,3.6045161858132054e-12,3.6045161858132058e-12,-1.6155871338926322e-27
i,118170,0.2233366268789011,-0.9069012415438634,3.897083051780808e-12,4.89885364115251e-13,3.4589695317775943e-12,3.4589695317775947e-12,-8.077935669463161e-28
i,118193,0.3599393609108506,-0.5785307635075385,3.228685406242525e-12,7.085902399014615e-13,2.877388903470123e-12,2.8773889034701235e-12,-1.2874209973206913e-27
i,118215,0.15439706858292448,-0.08111984746607205,1.543201212696218e-11,1.2909913579892667e-12,1.5381203507946708e-11,1.5381203507946708e-11,0.0
i,118238,0.29098852814703546,-0.38119606391578315,3.0441588256968265e-12,5.183202750388201e-13,2.8866276213356517e-12,2.8866276213356517e-12,-1.6155871338926322e-27
i,118260,0.24227906546307248,-0.34280713137780267,8.182935622535264e-12,1.1279116931577273e-12,7.867951135041467e-12,7.867951135041467e-12,0.0
i,118283,0.28824800623204117,-0.9157734579823966,7.097972217090111e-12,1.1952527862187455e-12,6.022560163727147e-12,6.022560163727147e-12,0.0
i,118305,0.22738977287622641,-0.25879990761419563,1.3074795787485569e-11,1.6772298833813444e-12,1.2744124599147305e-11,1.2744124599147302e-11,0.0
i,118328,0.2078963494420035,0.0490781024607309,1.712569488406e-11,1.986698396013589e-12,1.7337128433091133e-11,1.7337128433091136e-11,7.068193710780266e-27
i,118350,0.42308181547929874,-0.8678708994152968,4.288487754326626e-12,1.1505867600307524e-12,3.3392133617147437e-12,3.3392133617147437e-12,-7.825500179792437e-28
i,118373,0.4067781381137104,0.19085830056909545,1.0288686611280973e-11,2.626886363721664e-12,1.109388746590592e-11,1.1093887465905921e-11,-6.462348535570529e-27
i,118395,0.3743628996621455,-0.12505366023105655,6.955525399796302e-12,1.6017662593947218e-12,6.939633390225124e-12,6.939633390225123e-12,5.001378139101215e-27
i,118418,0.19047997800506714,0.03831535445908291,8.499655223577959e-12,8.947202132932891e-13,8.580642482750885e-12,8.580642482750884e-12,1.0905213153775267e-26
i,118441,0.33914588967239034,0.03268787319506063,5.827546747217171e-12,1.1899832224291885e-12,5.985793283135223e-12,5.9857932831352235e-12,1.6155871338926322e-27
i,118463,0.6300004049508217,-0.5334434626428733,3.4203966991326704e-12,1.572884629552525e-12,2.904022379781326e-12,2.904022379781326e-12,-1.6155871338926322e-27
i,118486,0.36365372395416623,-0.0014587502767082021,1.2565812696930602e-11,2.7925657598534878e-12,1.2868399071329361e-11,1.2868399071329362e-11,-6.462348535570529e-27
i,118508,0.24181000060304866,-0.036641248611614774,1.1255672807495531e-11,1.5480319244801478e-12,1.1305294716904213e-11,1.1305294716904213e-11,4.13994203059987e-27
i,118531,0.21490574919519395,-0.9913243875682087,6.0109675840152646e-12,7.236545025274849e-13,5.294445682584777e-12,5.294445682584777e-12,0.0
i,118553,0.6812188593132069,0.17406779030142708,1.3525022180039619e-12,6.986375447312067e-13,1.6267492284784125e-12,1.6267492284784123e-12,4.8467614016778965e-27
i,118576,0.07003424578102944,0.6737699439135146,5.574428026493993e-12,2.0228382894500055e-13,5.7126766911701115e-12,5.7126766911701115e-12,8.077935669463161e-28
i,118598,0.32938586857265023,-0.7398133822589832,5.169991687052893e-12,1.0193390384518927e-12,4.4688109173919315e-12,4.468810917391931e-12,3.2311742677852644e-27
i,118621,0.22133289040397078,-0.548888525200816,9.096236988556845e-12,1.1319130002544755e-12,8.52759511359334e-12,8.52759511359334e-12,-6.462348535570529e-27
i,118643,0.05513604976014854,-0.7151288346308604,9.265614881853293e-12,2.6267616463415486e-13,9.079624245460792e-12,9.079624245460792e-12,-3.2311742677852644e-27
i,118666,0.1455053283614443,-0.7441752122574814,5.531716150748472e-12,4.3402344974428515e-13,5.2167890065891506e-12,5.2167890065891506e-12,0.0
i,118688,0.20437666392641612,-0.008663586120438627,5.373294975952838e-12,6.115848905590358e-13,5.402720978608133e-12,5.402720978608133e-12,1.6155871338926322e-27
i,118711,0.06657554737480635,0.6853900536455197,7.628811788715059e-12,2.626905436948762e-13,7.811199772062777e-12,7.811199772062777e-12,0.0
i,118733,0.1932722271133427,-0.7804118817296793,7.516403610311496e-12,8.04056973855356e-13,6.907228838212226e-12,6.907228838212226e-12,-3.2311742677852644e-27
i,118756,1.1936886014985852,-0.7459337778790618,1.3657522216640017e-13,2.0219022855210542e-13,1.354141332977637e-13,1.3541413329776372e-13,0.0
i,118778,0.024616723580734103,-0.445657225587068,4.462820995781893e-12,5.5614539292141963e-14,4.438315219837916e-12,4.438315219837916e-12,-7.573064690121713e-29
i,118801,0.24895524753389797,-0.4710461816745345,6.531447856699818e-12,9.286103142877433e-13,6.148835501568599e-12,6.1488355015686e-12,-1.6155871338926322e-27
i,118824,0.09980892128308845,-0.9991969496716775,1.1627097149755666e-11,6.107217517063575e-13,1.101689301504056e-11,1.1016893015040561e-11,0.0
i,118846,0.37039167004201484,-0.4396960022840462,2.898537061839848e-12,6.588049185053047e-13,2.675122429638974e-12,2.675122429638974e-12,1.6155871338926322e-27
i,118869,0.5643842490366017,-0.17417709689315675,1.8017022599320214e-12,7.083039986687963e-13,1.8174906789525825e-12,1.8174906789525823e-12,0.0
i,118891,0.09291060453621863,0.9761579911275104,2.4348136759750782e-12,1.186205592176151e-13,2.5507360398614833e-12,2.550736039861483e-12,-4.0389678347315804e-28
i,118914,0.41836435185762905,-0.5313475422088473,2.3171030545020816e-12,6.129055820932255e-13,2.058012884298976e-12,2.058012884298976e-12,0.0
i,118936,0.3110653795969669,0.4273022293344145,2.4633085099842847e-12,4.5368837103940054e-13,2.6886439035507778e-12,2.6886439035507778e-12,4.8467614016778965e-27
i,118959,0.17732335409010175,-0.9190054452789348,4.959347151633341e-12,4.824816694712228e-13,4.5199481335090245e-12,4.519948133509024e-12,0.0
i,118981,0.09825377815627455,0.18133601438032285,3.558045271517255e-12,1.8382652046954635e-13,3.5959266856621894e-12,3.5959266856621894e-12,0.0
i,119004,0.011037797531412628,0.4926408691207436,7.277997934389868e-12,4.038943904219489e-14,7.297980062869134e-12,7.297980062869134e-12,2.0194839173657902e-28
i,119026,0.2255616506628901,0.0707246041043655,4.4888911640868585e-12,5.706153166694968e-13,4.5648721751574355e-12,4.5648721751574355e-12,-8.077935669463161e-28
i,119049,0.20148203910503878,-0.9981023319212934,8.343639001848478e-12,9.347103760989032e-13,7.410925905396909e-12,7.410925905396907e-12,1.6155871338926322e-27
i,119071,0.030343809197395835,-0.6060805582315545,7.158920642821491e-12,1.1028773603202103e-13,7.092619901905077e-12,7.092619901905076e-12,0.0
i,119094,0.2126980132334483,-0.9001977536564046,2.5806646856913554e-12,3.0711220349578644e-13,2.308081054072227e-12,2.3080810540722273e-12,-2.0194839173657902e-28
i,119116,0.1118843814929271,-0.2411104426246775,7.362944776340838e-12,4.3630724421359743e-13,7.270088186112333e-12,7.2700881861123326e-12,1.6155871338926322e-27
i,119139,0.13472615070847233,0.6010060686972355,5.0331313124250944e-12,3.635361145447193e-13,5.259650271107749e-12,5.25965027110775e-12,0.0
i,119161,0.07967736779105042,0.1148559723018173,1.6659794274145738e-11,6.912424680312318e-13,1.6753265781761493e-11,1.6753265781761493e-11,0.0
i,119184,0.1921569876647821,-0.4046482738899525,6.097361579256007e-12,6.480931285396148e-13,5.865132533825067e-12,5.865132533825066e-12,1.0097419586828951e-28
i,119207,0.44207116854322004,-0.7491599776015319,4.970621067380506e-12,1.4104420043293918e-12,4.023933367213306e-12,4.023933367213306e-12,0.0
i,119229,0.16107329363306944,-0.5878066628451912,5.163380490744193e-12,4.52265280092654e-13,4.911184063054802e-12,4.9111840630548035e-12,4.0389678347315804e-28
i,119252,0.06303839463860937,-0.6167706467028673,6.2909377017248785e-12,2.0473849992202014e-13,6.166767171889741e-12,6.166767171889741e-12,0.0
i,119274,0.09563209655561242,-0.6007962839929093,4.800508126897748e-12,2.4106825990773896e-13,4.659661899090036e-12,4.659661899090037e-12,4.0389678347315804e-28
