replicate,shifted_parent_grandchild_brier,improvement_over_parent_state
679,0.08222811813568544,0.0025127606523139695
680,0.08184069353101418,0.0029001852569852243
681,0.08156216665019851,0.003178712137800896
682,0.08155445784199608,0.0031864209460033266
683,0.08147217315532167,0.0032687056326777403
684,0.08167756202096872,0.0030633167670306855
685,0.08140987448492804,0.003331004303071372
686,0.08138661074529147,0.003354268042707942
687,0.08152957205510118,0.0032113067328982253
688,0.08163109188036553,0.003109786907633874
689,0.08144174072827025,0.003299138059729159
690,0.08006898726915257,0.004671891518846838
691,0.08130405435978959,0.00343682442820982
692,0.08197973075894092,0.0027611480290584828
693,0.08168564760365363,0.0030552311843457802
694,0.08266285154468911,0.0020780272433102986
695,0.08052464781919927,0.004216230968800139
696,0.08130247453697997,0.0034384042510194335
697,0.08136150468265499,0.003379374105344418
698,0.08085033771313471,0.003890541074864695
699,0.08121951025223531,0.0035213685357640967
700,0.08054084433031802,0.004200034457681384
701,0.08128503846830408,0.0034558403196953275
702,0.08158587490424934,0.0031550038837500627
703,0.080943534711811,0.003797344076188411
704,0.08072262255054322,0.004018256237456191
705,0.07981815147706184,0.004922727310937569
706,0.08077303374031403,0.003967845047685381
707,0.08124805659635298,0.0034928221916464275
708,0.08069448250977855,0.004046396278220857
709,0.08180266404590385,0.00293821474209556
710,0.08073822381290688,0.004002654975092529
711,0.08152622413363836,0.003214654654361049
712,0.0814119445122153,0.0033289342757841095
713,0.08106176794692076,0.0036791108410786505
714,0.08124130901128203,0.003499569776717379
715,0.08227820081968965,0.002462677968309762
716,0.0812713932873582,0.0034694855006412034
717,0.08135361816796681,0.0033872606200325978
718,0.08288693507867989,0.0018539437093195166
719,0.08078876449250713,0.003952114295492276
720,0.0818379913086482,0.0029028874793512044
721,0.08021422837176763,0.004526650416231778
722,0.08102431258989735,0.003716566198102053
723,0.08012107981011012,0.004619798977889292
724,0.08182348242100504,0.002917396366994368
725,0.08063788011885636,0.004102998669143043
726,0.08138978910113948,0.0033510896868599316
727,0.08113043778226288,0.0036104410057365283
728,0.08166265059567675,0.00307822819232266
729,0.08168199107420594,0.003058887713793465
730,0.08157815955051465,0.0031627192374847624
731,0.08050205923954866,0.004238819548450748
732,0.08145990235633736,0.0032809764316620443
733,0.08049732305265855,0.004243555735340854
734,0.08180817114627009,0.002932707641729315
735,0.08049896521189476,0.00424191357610465
736,0.08144961626002349,0.003291262527975916
737,0.08179947403341041,0.002941404754588997
738,0.08084994531087315,0.0038909334771262544
739,0.08250914846533111,0.002231730322668296
740,0.08145002797001825,0.003290850817981153
741,0.08098968943175203,0.003751189356247381
742,0.08098514905392357,0.003755729734075841
743,0.0814513364582186,0.0032895423297808063
744,0.08079054889598804,0.00395032989201137
745,0.08216616339454207,0.0025747153934573414
746,0.08127565659369629,0.003465222194303119
747,0.08049316024617216,0.004247718541827247
748,0.08244616428536626,0.0022947145026331467
749,0.08013544096625434,0.004605437821745065
750,0.08208016997654367,0.0026607088114557337
751,0.0810625614669685,0.0036783173210309106
752,0.08156686478892444,0.003174013999074965
753,0.08287376797408655,0.001867110813912859
754,0.08210327240626542,0.0026376063817339923
755,0.08175258946133115,0.002988289326668253
756,0.08070189130449128,0.00403898748350813
757,0.08140796673937654,0.003332912048622863
758,0.0806351944732683,0.004105684314731101
759,0.08222018984304061,0.002520688944958799
760,0.08199347814263727,0.002747400645362136
761,0.08162081968750537,0.003120059100494038
762,0.08120023706540626,0.003540641722593149
763,0.08135192070834706,0.0033889580796523516
764,0.07983507131769574,0.004905807470303669
765,0.08104920797079064,0.003691670817208767
766,0.0810343344943154,0.0037065442936840137
767,0.07997406993476601,0.004766808853233398
768,0.08146940533114003,0.0032714734568593806
769,0.0812029057348762,0.003537973053123214
770,0.08150730534991944,0.0032335734380799647
771,0.0803934047434882,0.004347474044511204
772,0.08082823093086018,0.003912647857139226
773,0.08051520915315834,0.00422566963484107
774,0.08128721718124932,0.0034536616067500914
775,0.08171056977579211,0.0030303090122072995
776,0.08134499908013484,0.003395879707864563
777,0.0815231975793858,0.0032176812086136125
778,0.08196640750763103,0.002774471280368382
779,0.08194146888983775,0.002799409898161659
780,0.08059120874710207,0.004149670040897335
781,0.08091268427464664,0.00382819451335277
782,0.08092460784247743,0.0038162709455219768
783,0.08143582697275538,0.0033050518152440284
784,0.08101579069533213,0.003725088092667278
785,0.08107122014021395,0.0036696586477854565
786,0.08153306638340962,0.0032078124045897827
787,0.08152363605308958,0.0032172427349098226
788,0.08029055550894587,0.004450323279053536
789,0.08081879159141558,0.003922087196583823
790,0.08128016527637623,0.0034607135116231785
791,0.08078075750007585,0.003960121287923557
792,0.08112088552132668,0.0036199932666727275
793,0.08143140855107985,0.003309470236919562
794,0.08105161315423472,0.0036892656337646906
795,0.08077958830917914,0.003961290478820267
796,0.08088258864601551,0.003858290141983897
797,0.0820836675904624,0.002657211197537007
798,0.0803303525099394,0.0044105262780600035
799,0.08188676013288629,0.0028541186551131192
800,0.08196856164984224,0.0027723171381571626
801,0.08168778596133158,0.0030530928266678248
802,0.07990737139310405,0.004833507394895353
803,0.08101669756624638,0.0037241812217530257
804,0.0811536069998125,0.0035872717881869076
805,0.08231169051053688,0.002429188277462524
806,0.08091143849988955,0.003829440288109859
807,0.08055438107284658,0.004186497715152823
808,0.08168295409842333,0.0030579246895760803
809,0.08048294360883118,0.004257935179168226
810,0.08080945896580191,0.003931419822197496
811,0.08224735218241265,0.002493526605586757
812,0.08122813538397243,0.0035127434040269773
813,0.08209125413036851,0.0026496246576308974
814,0.08147484319116595,0.003266035596833458
815,0.08235615562766767,0.0023847231603317393
816,0.08076027025840292,0.003980608529596488
817,0.08197258999060382,0.0027682887973955878
818,0.08141601083224104,0.0033248679557583705
819,0.08084739586176413,0.0038934829262352727
820,0.08051516625773125,0.004225712530268155
821,0.08183966845252573,0.002901210335473678
822,0.08107808424048939,0.0036627945475100204
823,0.08192119993094188,0.002819678857057528
824,0.08089647394486771,0.003844404843131699
825,0.0820648748524403,0.0026760039355591125
826,0.08098842269323757,0.0037524560947618385
827,0.08159864934812104,0.0031422294398783662
828,0.08113512243793104,0.003605756350068365
829,0.08099223764954538,0.003748641138454023
830,0.08171769564143722,0.0030231831465621917
831,0.08107558088884637,0.0036652978991530416
832,0.08097189326296345,0.0037689855250359616
833,0.08218134285243701,0.002559535935562393
834,0.08084600359972575,0.0038948751882736526
835,0.08172627769163168,0.003014601096367725
836,0.08139515572018127,0.003345723067818135
837,0.08166979018115117,0.003071088606848238
838,0.08162203324039513,0.0031188455476042765
839,0.08150333413496831,0.0032375446530310964
840,0.0817133896200679,0.0030274891679315102
841,0.08026019846852132,0.004480680319478084
842,0.08022168282062411,0.004519195967375295
843,0.08096938574002904,0.0037714930479703646
844,0.08178517999814304,0.0029556987898563675
845,0.08111525331431015,0.003625625473689262
846,0.08126036147049497,0.003480517317504442
847,0.08150314112376708,0.0032377376642323263
848,0.08135855527290257,0.003382323515096833
849,0.08079430235480822,0.0039465764331911846
850,0.08220609519224702,0.0025347835957523907
851,0.0807729644029342,0.003967914385065205
852,0.08252234591431065,0.0022185328736887555
853,0.08128108489024355,0.0034597938977558584
854,0.08109766227355034,0.0036432165144490714
855,0.08067589747395848,0.0040649813140409274
856,0.0816928113839462,0.003048067404053209
857,0.08238884035196067,0.0023520384360387336
858,0.08022038653623645,0.004520492251762959
859,0.08142449425416605,0.003316384533833358
860,0.08077523589800824,0.003965642889991169
861,0.08139769662910948,0.003343182158889929
862,0.08136467026539447,0.003376208522604937
863,0.08079900034295145,0.003941878445047953
864,0.08179217964804525,0.0029486991399541584
865,0.08124087167605218,0.0035000071119472287
866,0.0810477480583104,0.0036931307296890065
867,0.0805010051511688,0.004239873636830607
868,0.08254127610270909,0.0021996026852903194
869,0.08119899899187653,0.0035418797961228737
870,0.08048237824608097,0.004258500541918439
871,0.08147387406773,0.0032670047202694036
872,0.08101359054105535,0.0037272882469440577
873,0.08210371865008245,0.002637160137916955
874,0.08066586907183694,0.004075009716162467
875,0.08120051580961041,0.003540362978389
876,0.08188496433020354,0.0028559144577958717
877,0.08178529937344049,0.002955579414558915
878,0.08143623377525806,0.0033046450127413446
879,0.0804262134959296,0.004314665292069808
880,0.08199454091780492,0.0027463378701944874
881,0.08151512938917137,0.00322574939882804
882,0.0809376373366863,0.0038032414513131108
883,0.08109239212910047,0.0036484866588989417
884,0.08154110272335174,0.0031997760646476636
885,0.08239219178353696,0.0023486870044624464
886,0.0822008830439983,0.002539995744001114
887,0.08130611864639002,0.003434760141609386
888,0.08150942748792557,0.003231451300073837
889,0.0816409221971269,0.0030999565908725046
890,0.07967048288655343,0.005070395901445979
891,0.08197741467457287,0.002763464113426539
892,0.08110166678313356,0.0036392120048658466
893,0.08092250890482552,0.0038183698831738833
894,0.08003542396272198,0.0047054548252774275
895,0.08043236370986885,0.0043085150781305565
896,0.08172831892379466,0.0030125598642047474
897,0.08137804458891669,0.0033628341990827176
898,0.08012313821799566,0.004617740570003748
899,0.08184076403015204,0.0029001147578473635
900,0.08221123624870673,0.0025296425392926786
901,0.08122996040706178,0.0035109183809376304
902,0.08046549901824296,0.004275379769756449
903,0.08045954014780173,0.004281338640197682
904,0.08223988034344881,0.002500998444550595
905,0.08170004998004625,0.003040828807953158
906,0.08064212583814459,0.004098752949854817
907,0.08098740452241497,0.003753474265584436
908,0.08172118848959155,0.0030196902984078594
909,0.08222955120381194,0.00251132758418747
910,0.08173315223277205,0.0030077265552273524
911,0.08061881908885234,0.004122059699147071
912,0.08183927215392514,0.0029016066340742663
913,0.08109049227251636,0.0036503865154830506
914,0.08088198942245697,0.003858889365542434
915,0.08031084170940951,0.004430037078589896
916,0.08226249393217648,0.0024783848558229266
917,0.08103307388473353,0.003707804903265874
918,0.08168278574709481,0.003058093040904597
919,0.08231318341396833,0.0024276953740310775
920,0.08095409265600868,0.0037867861319907242
921,0.08146311205796701,0.003277766730032397
922,0.0813152803232169,0.003425598464782506
923,0.08072885604210436,0.004012022745895044
924,0.08207503816574409,0.0026658406222553194
925,0.08155445353506803,0.003186425252931377
926,0.08154312210632131,0.003197756681678099
927,0.08155321745882815,0.003187661329171254
928,0.08155689760582036,0.003183981182179052
929,0.08060842377194212,0.004132455016057288
930,0.08165231705199112,0.0030885617360082857
931,0.08079648337047649,0.003944395417522922
932,0.08203195339007745,0.00270892539792196
933,0.08264837791397525,0.0020925008740241557
934,0.08073883696166782,0.004002041826331584
935,0.08125037269790797,0.0034905060900914386
936,0.08109518384941995,0.003645694938579455
937,0.08145036082163137,0.003290517966368034
938,0.08186571523827738,0.002875163549722032
939,0.08039182201080311,0.004349056777196297
940,0.0807647902992608,0.003976088488738608
941,0.08217079211475489,0.002570086673244515
942,0.08053124541816904,0.004209633369830365
943,0.08199030421666326,0.0027505745713361507
944,0.08097780756191207,0.003763071226087336
945,0.08198771798787477,0.0027531608001246377
946,0.08130770338928198,0.0034331753987174307
947,0.07984012141548759,0.004900757372511819
948,0.08108685063664069,0.003654028151358721
949,0.08028621733169346,0.00445466145630595
950,0.0803498151143189,0.004391063673680501
951,0.08117086353158769,0.003570015256411721
952,0.08118997234515747,0.0035509064428419362
953,0.08130413445813194,0.003436744329867472
954,0.08036903577470363,0.004371843013295781
955,0.07996955485974606,0.004771323928253343
956,0.08270059476337391,0.0020402840246254994
957,0.08050996331159432,0.004230915476405084
958,0.08123381266233037,0.003507066125669034
959,0.08098252660884987,0.003758352179149535
960,0.08231916116227982,0.002421717625719591
961,0.08059627092351469,0.0041446078644847145
962,0.08126906979008881,0.0034718089979105943
963,0.08207593086908253,0.002664947918916874
964,0.08143050826771576,0.0033103705202836425
965,0.08041899289455261,0.0043218858934468
966,0.0807048579134059,0.00403602087459351
967,0.08107898149417338,0.0036618972938260302
968,0.08312899035966782,0.0016118884283315843
969,0.08181878924895938,0.0029220895390400237
970,0.0815137400735443,0.0032271387144551106
971,0.08110495400141003,0.0036359247865893757
972,0.08123924847424552,0.0035016303137538896
973,0.08141577477998628,0.0033251040080131272
974,0.08060812075642218,0.004132758031577227
975,0.08150904171286397,0.003231837075135441
976,0.08099022303091935,0.003750655757080057
977,0.07995711114125478,0.004783767646744624
978,0.08076436916671287,0.003976509621286539
979,0.08150028420596234,0.0032405945820370707
980,0.08142138375355215,0.0033194950344472562
981,0.0817322595757566,0.0030086192122428107
982,0.08211180699512836,0.0026290717928710433
983,0.07996094429821363,0.004779934489785781
984,0.08154581927370703,0.0031950595142923727
985,0.081923854954129,0.002817023833870405
986,0.08247316989441382,0.0022677088935855877
987,0.08054647346771654,0.004194405320282868
988,0.07960008127477737,0.005140797513222037
989,0.08116063056905894,0.003580248218940471
990,0.08136992386579628,0.0033709549222031288
991,0.08178860670726837,0.0029522720807310388
992,0.08247876740689802,0.0022621113811013838
993,0.0806735456820112,0.004067333105988211
994,0.07986328784389683,0.004877590944102575
995,0.08164339260245525,0.00309748618554416
996,0.08111155535224,0.0036293234357594045
997,0.08124555124033446,0.0034953275476649476
998,0.08052749790168545,0.0042133808863139555
999,0.0828556639912967,0.0018852147967027139
