path_id,split,family,parameter,parameter_index,replicate,horizon,control,x_p,x_r,local_loss,null_loss,occupied_16,occupied_32,occupied_64,occupied_128,occupied_256
calibration:periodic rational:0:14,calibration,periodic rational,5,0,14,4096,shuffled,0.0,1.9648260655597602,1.0016458939378823,1.019577164101315,5,5,5,5,5
calibration:periodic rational:0:14,calibration,periodic rational,5,0,14,4096,reversed,0.0,0.0,0.0,0.9999067010231434,5,5,5,5,5
calibration:periodic rational:0:14,calibration,periodic rational,5,0,14,4096,broken_lineage,0.1158026468779929,1.1134235518605367,0.5565610560169043,0.9997292676033084,9,11,11,11,11
calibration:periodic rational:0:15,calibration,periodic rational,5,0,15,256,chronological,0.0,0.0,0.0,1.0103072204281494,5,5,5,5,5
calibration:periodic rational:0:15,calibration,periodic rational,5,0,15,512,chronological,0.0,0.0,0.0,1.0,5,5,5,5,5
calibration:periodic rational:0:15,calibration,periodic rational,5,0,15,1024,chronological,0.0,0.0,0.0,1.0015832035114969,5,5,5,5,5
calibration:periodic rational:0:15,calibration,periodic rational,5,0,15,2048,chronological,0.0,0.0,0.0,0.9995112414467253,5,5,5,5,5
calibration:periodic rational:0:15,calibration,periodic rational,5,0,15,4096,chronological,0.0,0.0,0.0,1.0006394807007204,5,5,5,5,5
calibration:periodic rational:0:15,calibration,periodic rational,5,0,15,4096,shuffled,0.0,1.9659898668390263,0.992438800823932,1.009607239145747,5,5,5,5,5
calibration:periodic rational:0:15,calibration,periodic rational,5,0,15,4096,reversed,0.0,0.0,0.0,1.0006394807007206,5,5,5,5,5
calibration:periodic rational:0:15,calibration,periodic rational,5,0,15,4096,broken_lineage,0.1158026468779929,1.748020959694153,0.874247102799019,1.0002707323966915,9,11,11,11,11
calibration:periodic rational:0:16,calibration,periodic rational,5,0,16,256,chronological,0.0,0.0,0.0,1.0103072204281494,5,5,5,5,5
calibration:periodic rational:0:16,calibration,periodic rational,5,0,16,512,chronological,0.0,0.0,0.0,1.0,5,5,5,5,5
calibration:periodic rational:0:16,calibration,periodic rational,5,0,16,1024,chronological,0.0,0.0,0.0,1.0015832035114969,5,5,5,5,5
calibration:periodic rational:0:16,calibration,periodic rational,5,0,16,2048,chronological,0.0,0.0,0.0,0.9995112414467253,5,5,5,5,5
calibration:periodic rational:0:16,calibration,periodic rational,5,0,16,4096,chronological,0.0,0.0,0.0,1.0006394807007206,5,5,5,5,5
calibration:periodic rational:0:16,calibration,periodic rational,5,0,16,4096,shuffled,0.0,1.9605774527514568,0.994013961148198,1.014001216583622,5,5,5,5,5
calibration:periodic rational:0:16,calibration,periodic rational,5,0,16,4096,reversed,0.0,0.0,0.0,1.0006394807007206,5,5,5,5,5
calibration:periodic rational:0:16,calibration,periodic rational,5,0,16,4096,broken_lineage,0.1158026468779929,2.0,1.9330058551903708,0.9997557401074744,9,11,11,11,11
calibration:periodic rational:0:17,calibration,periodic rational,5,0,17,256,chronological,0.0,0.0,0.0,0.9984961968061019,5,5,5,5,5
calibration:periodic rational:0:17,calibration,periodic rational,5,0,17,512,chronological,0.0,0.0,0.0,1.0,5,5,5,5,5
calibration:periodic rational:0:17,calibration,periodic rational,5,0,17,1024,chronological,0.0,0.0,0.0,0.9993952700697164,5,5,5,5,5
calibration:periodic rational:0:17,calibration,periodic rational,5,0,17,2048,chronological,0.0,0.0,0.0,1.000488758553275,5,5,5,5,5
calibration:periodic rational:0:17,calibration,periodic rational,5,0,17,4096,chronological,0.0,0.0,0.0,0.9999067010231435,5,5,5,5,5
calibration:periodic rational:0:17,calibration,periodic rational,5,0,17,4096,shuffled,0.0,1.9975940691446414,1.016825205356543,1.0180498841708534,5,5,5,5,5
calibration:periodic rational:0:17,calibration,periodic rational,5,0,17,4096,reversed,0.0,0.0,0.0,0.9999067010231435,5,5,5,5,5
calibration:periodic rational:0:17,calibration,periodic rational,5,0,17,4096,broken_lineage,0.1158026468779929,2.0,1.9029298824815037,1.0009889881141971,9,11,11,11,11
calibration:periodic rational:0:18,calibration,periodic rational,5,0,18,256,chronological,0.0,0.0,0.0,0.998496196806102,5,5,5,5,5
calibration:periodic rational:0:18,calibration,periodic rational,5,0,18,512,chronological,0.0,0.0,0.0,1.0,5,5,5,5,5
calibration:periodic rational:0:18,calibration,periodic rational,5,0,18,1024,chronological,0.0,0.0,0.0,0.9993952700697164,5,5,5,5,5
calibration:periodic rational:0:18,calibration,periodic rational,5,0,18,2048,chronological,0.0,0.0,0.0,1.0004887585532747,5,5,5,5,5
calibration:periodic rational:0:18,calibration,periodic rational,5,0,18,4096,chronological,0.0,0.0,0.0,0.9999067010231435,5,5,5,5,5
calibration:periodic rational:0:18,calibration,periodic rational,5,0,18,4096,shuffled,0.0,1.941449908327551,0.9946000512057647,1.0245951203166053,5,5,5,5,5
calibration:periodic rational:0:18,calibration,periodic rational,5,0,18,4096,reversed,0.0,0.0,0.0,0.9999067010231435,5,5,5,5,5
calibration:periodic rational:0:18,calibration,periodic rational,5,0,18,4096,broken_lineage,0.1158026468779929,2.0,1.9029298824815037,1.000988988114197,9,11,11,11,11
calibration:periodic rational:0:19,calibration,periodic rational,5,0,19,256,chronological,0.0,0.0,0.0,1.0103072204281494,5,5,5,5,5
calibration:periodic rational:0:19,calibration,periodic rational,5,0,19,512,chronological,0.0,0.0,0.0,1.0,5,5,5,5,5
calibration:periodic rational:0:19,calibration,periodic rational,5,0,19,1024,chronological,0.0,0.0,0.0,1.0015832035114969,5,5,5,5,5
calibration:periodic rational:0:19,calibration,periodic rational,5,0,19,2048,chronological,0.0,0.0,0.0,0.9995112414467253,5,5,5,5,5
calibration:periodic rational:0:19,calibration,periodic rational,5,0,19,4096,chronological,0.0,0.0,0.0,1.0006394807007204,5,5,5,5,5
calibration:periodic rational:0:19,calibration,periodic rational,5,0,19,4096,shuffled,0.0,1.9883591139369097,1.0010346265424421,1.0068952027085434,5,5,5,5,5
calibration:periodic rational:0:19,calibration,periodic rational,5,0,19,4096,reversed,0.0,0.0,0.0,1.0006394807007204,5,5,5,5,5
calibration:periodic rational:0:19,calibration,periodic rational,5,0,19,4096,broken_lineage,0.1158026468779929,2.0,1.9330058551903708,0.9997557401074744,9,11,11,11,11
calibration:periodic rational:0:20,calibration,periodic rational,5,0,20,256,chronological,0.0,0.0,0.0,1.0103072204281494,5,5,5,5,5
calibration:periodic rational:0:20,calibration,periodic rational,5,0,20,512,chronological,0.0,0.0,0.0,1.0,5,5,5,5,5
calibration:periodic rational:0:20,calibration,periodic rational,5,0,20,1024,chronological,0.0,0.0,0.0,1.0015832035114969,5,5,5,5,5
calibration:periodic rational:0:20,calibration,periodic rational,5,0,20,2048,chronological,0.0,0.0,0.0,0.9995112414467253,5,5,5,5,5
calibration:periodic rational:0:20,calibration,periodic rational,5,0,20,4096,chronological,0.0,0.0,0.0,1.0006394807007206,5,5,5,5,5
calibration:periodic rational:0:20,calibration,periodic rational,5,0,20,4096,shuffled,0.0,1.9278818857900244,0.9811604908601536,1.0178636959992857,5,5,5,5,5
calibration:periodic rational:0:20,calibration,periodic rational,5,0,20,4096,reversed,0.0,0.0,0.0,1.0006394807007204,5,5,5,5,5
calibration:periodic rational:0:20,calibration,periodic rational,5,0,20,4096,broken_lineage,0.1158026468779929,1.748020959694153,0.874247102799019,1.0002707323966915,9,11,11,11,11
calibration:periodic rational:0:21,calibration,periodic rational,5,0,21,256,chronological,0.0,0.0,0.0,0.9984961968061019,5,5,5,5,5
calibration:periodic rational:0:21,calibration,periodic rational,5,0,21,512,chronological,0.0,0.0,0.0,1.0,5,5,5,5,5
calibration:periodic rational:0:21,calibration,periodic rational,5,0,21,1024,chronological,0.0,0.0,0.0,0.9993952700697164,5,5,5,5,5
calibration:periodic rational:0:21,calibration,periodic rational,5,0,21,2048,chronological,0.0,0.0,0.0,1.0004887585532747,5,5,5,5,5
calibration:periodic rational:0:21,calibration,periodic rational,5,0,21,4096,chronological,0.0,0.0,0.0,0.9999067010231436,5,5,5,5,5
calibration:periodic rational:0:21,calibration,periodic rational,5,0,21,4096,shuffled,0.0,1.974480914079608,0.9941965909994152,1.0070460381865516,5,5,5,5,5
calibration:periodic rational:0:21,calibration,periodic rational,5,0,21,4096,reversed,0.0,0.0,0.0,0.9999067010231435,5,5,5,5,5
calibration:periodic rational:0:21,calibration,periodic rational,5,0,21,4096,broken_lineage,0.1158026468779929,1.1134235518605362,0.5565610560169041,0.9997292676033085,9,11,11,11,11
calibration:periodic rational:0:22,calibration,periodic rational,5,0,22,256,chronological,0.0,0.0,0.0,0.9984961968061019,5,5,5,5,5
calibration:periodic rational:0:22,calibration,periodic rational,5,0,22,512,chronological,0.0,0.0,0.0,1.0,5,5,5,5,5
calibration:periodic rational:0:22,calibration,periodic rational,5,0,22,1024,chronological,0.0,0.0,0.0,0.9993952700697162,5,5,5,5,5
calibration:periodic rational:0:22,calibration,periodic rational,5,0,22,2048,chronological,0.0,0.0,0.0,1.0004887585532747,5,5,5,5,5
calibration:periodic rational:0:22,calibration,periodic rational,5,0,22,4096,chronological,0.0,0.0,0.0,0.9999067010231435,5,5,5,5,5
calibration:periodic rational:0:22,calibration,periodic rational,5,0,22,4096,shuffled,0.0,2.0,1.0137246300817655,1.0054816151949688,5,5,5,5,5
calibration:periodic rational:0:22,calibration,periodic rational,5,0,22,4096,reversed,0.0,0.0,0.0,0.9999067010231435,5,5,5,5,5
calibration:periodic rational:0:22,calibration,periodic rational,5,0,22,4096,broken_lineage,0.1158026468779929,0.5887767817886067,0.29444354533404304,1.0001873526315768,9,11,11,11,11
calibration:periodic rational:0:23,calibration,periodic rational,5,0,23,256,chronological,0.0,0.0,0.0,1.0103072204281494,5,5,5,5,5
calibration:periodic rational:0:23,calibration,periodic rational,5,0,23,512,chronological,0.0,0.0,0.0,1.0,5,5,5,5,5
calibration:periodic rational:0:23,calibration,periodic rational,5,0,23,1024,chronological,0.0,0.0,0.0,1.0015832035114969,5,5,5,5,5
calibration:periodic rational:0:23,calibration,periodic rational,5,0,23,2048,chronological,0.0,0.0,0.0,0.9995112414467254,5,5,5,5,5
calibration:periodic rational:0:23,calibration,periodic rational,5,0,23,4096,chronological,0.0,0.0,0.0,1.0006394807007204,5,5,5,5,5
calibration:periodic rational:0:23,calibration,periodic rational,5,0,23,4096,shuffled,0.0,1.9679328068696549,0.9934494092192377,1.0096375300531675,5,5,5,5,5
calibration:periodic rational:0:23,calibration,periodic rational,5,0,23,4096,reversed,0.0,0.0,0.0,1.0006394807007206,5,5,5,5,5
calibration:periodic rational:0:23,calibration,periodic rational,5,0,23,4096,broken_lineage,0.1158026468779929,0.2459660582443558,0.12288973723167973,0.9992414246814048,9,11,11,11,11
calibration:periodic rational:0:24,calibration,periodic rational,5,0,24,256,chronological,0.0,0.0,0.0,1.0103072204281494,5,5,5,5,5
calibration:periodic rational:0:24,calibration,periodic rational,5,0,24,512,chronological,0.0,0.0,0.0,1.0,5,5,5,5,5
calibration:periodic rational:0:24,calibration,periodic rational,5,0,24,1024,chronological,0.0,0.0,0.0,1.0015832035114969,5,5,5,5,5
calibration:periodic rational:0:24,calibration,periodic rational,5,0,24,2048,chronological,0.0,0.0,0.0,0.9995112414467253,5,5,5,5,5
calibration:periodic rational:0:24,calibration,periodic rational,5,0,24,4096,chronological,0.0,0.0,0.0,1.0006394807007204,5,5,5,5,5
