split,duration,turns,amplitude,seed,variant,progress,prefix_n,x_p,x_r,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6
holdout,1537,5,0.36,12,back-loaded,0.75,1153,2.0,0.00015823584029551511,0.9874395155815298,0.9515389977812945,0.8259202417387567,0.4918292535625202,0.19959645091398925,0.22314879727213482
holdout,1537,5,0.36,12,back-loaded,0.875,1345,2.0,0.00015099081574478513,0.9854570133545119,0.9445779945507287,0.8078205045512405,0.4887411883542961,0.27927179028930954,0.20854077754104977
holdout,1537,5,0.36,12,back-loaded,0.96875,1489,2.0,9.872203785854694e-05,0.9843288303766148,0.9408088101818489,0.7963827681499399,0.4962767806362203,0.33297251651853255,0.2681077180179379
holdout,1537,5,0.36,12,back-loaded,1.0,1537,2.0,8.532981830973903e-05,0.9835117780375671,0.9379936375895881,0.7929668669231917,0.5002828663772141,0.3490287153842385,0.2914867573737939
holdout,1537,5,0.36,12,early burst,0.125,193,1.7646905531320658,0.9500012005644869,0.9992449389114407,0.9970548968352714,0.9888391005228264,0.9604941379511696,0.8828648852342086,0.7964824360501477
holdout,1537,5,0.36,12,early burst,0.25,385,1.8992771398357846,0.0008317055658065447,0.9969580518037467,0.9882008353856455,0.9560848798352162,0.8540010632009236,0.6528050910244616,0.6937619771568057
holdout,1537,5,0.36,12,early burst,0.375,577,1.9177663465400434,0.0015353286323752614,0.9876914835285108,0.9516725192653613,0.8181231654679346,0.41142918817532215,0.28019694168547604,0.48948333910725866
holdout,1537,5,0.36,12,early burst,0.5,769,1.9203599599681231,0.0012246294633095893,0.9741717673471437,0.898700085316038,0.6290778697635989,0.17277181102087455,0.406061986659907,0.2178479937127636
holdout,1537,5,0.36,12,early burst,0.625,961,2.0,0.0012130712740783924,0.9677219192365233,0.8745373350646615,0.5626575848180605,0.30237013299742077,0.19393303594495268,0.2864421653744637
holdout,1537,5,0.36,12,early burst,0.75,1153,2.0,0.001053830897055966,0.9615240571237699,0.8531379667458929,0.5228181132077456,0.26452845614573106,0.16167789405248761,0.37943276716475377
holdout,1537,5,0.36,12,early burst,0.875,1345,2.0,0.0003561855385545685,0.9554580932646913,0.8335378882591068,0.5000586319165354,0.24790942608593142,0.34482722068299737,0.3237194618947074
holdout,1537,5,0.36,12,early burst,0.96875,1489,2.0,0.0004052576837430388,0.9520253014250071,0.8235258207375185,0.49258950882376756,0.281801088985551,0.42513277773405533,0.28201000035840124
holdout,1537,5,0.36,12,early burst,1.0,1537,2.0,0.0003961040261246455,0.9495412879304586,0.8158951895642903,0.4916648787800852,0.30102592803204636,0.4455623913777497,0.29930947657581913
holdout,1537,5,0.36,12,positive detour,0.125,193,1.7967412385318704,0.6207115830183819,0.9997763178840294,0.999131438111114,0.9967336249751805,0.9885603913287963,0.9663139560791368,0.9409399841400694
holdout,1537,5,0.36,12,positive detour,0.25,385,1.9280715849660754,0.0002116528427530081,0.9991266754221064,0.9966910123387178,0.9881961587073625,0.9633186461040723,0.9191871926948438,0.9382659186294872
holdout,1537,5,0.36,12,positive detour,0.375,577,1.945674457861713,0.00158796030384543,0.990267877465569,0.9619146246983814,0.8575614230191884,0.5493352519795757,0.3649566141557272,0.4230196123595964
holdout,1537,5,0.36,12,positive detour,0.5,769,1.9627562382434085,0.0011097662966713725,0.9805668880223621,0.9223452663313206,0.700217202398628,0.023311064297475485,0.5457162134304985,0.0471597610538265
holdout,1537,5,0.36,12,positive detour,0.625,961,2.0,0.000624033751533433,0.9757786811512114,0.9041164933741248,0.6432452467311628,0.05666902268448596,0.2552121836071291,0.3163797933826677
holdout,1537,5,0.36,12,positive detour,0.75,1153,2.0,0.0003924877106328491,0.9710415506637944,0.8866847578497421,0.597257705927029,0.07563165700272995,0.1369526407337099,0.4433803401930136
holdout,1537,5,0.36,12,positive detour,0.875,1345,2.0,0.00030468046312020195,0.9663650377894059,0.8701733477524918,0.5626936825053684,0.1504390844303638,0.310909344195271,0.16370258128144208
holdout,1537,5,0.36,12,positive detour,0.96875,1489,2.0,0.0002463595507749498,0.9636864662478694,0.8612911861173675,0.544370860080554,0.23230759504440032,0.39147485034354673,0.17353401649031727
holdout,1537,5,0.36,12,positive detour,1.0,1537,2.0,0.00021547339148253233,0.9617586927784233,0.8547003786645602,0.539690328596821,0.2613910146464023,0.41148666519764426,0.19713232310088158
holdout,1537,5,0.36,12,negative detour,0.125,193,1.8248427294533156,0.031183752809125442,0.9997763178840293,0.9991314381111139,0.9967336249751804,0.9885603913287963,0.9663139560791368,0.9409399841400694
holdout,1537,5,0.36,12,negative detour,0.25,385,1.9441343573651124,0.9463438972458368,0.9991266754221065,0.9966910123387177,0.9881961587073624,0.9633186461040721,0.9191871926948436,0.9382659186294869
holdout,1537,5,0.36,12,negative detour,0.375,577,1.9046204929777921,1.3341156689107545,0.9902678774655689,0.9619146246983813,0.8575614230191883,0.5493352519795758,0.36495661415572717,0.42301961235959645
holdout,1537,5,0.36,12,negative detour,0.5,769,1.9627562382434085,0.7415576904835268,0.9805668880223624,0.9223452663313206,0.700217202398628,0.02331106429747544,0.5457162134304985,0.04715976105382655
holdout,1537,5,0.36,12,negative detour,0.625,961,2.0,0.04245786451505446,0.9757786811512115,0.9041164933741249,0.6432452467311628,0.05666902268448559,0.25521218360712883,0.3163797933826681
holdout,1537,5,0.36,12,negative detour,0.75,1153,2.0,0.00018293208488124037,0.9710415506637945,0.8866847578497421,0.5972577059270289,0.0756316570027298,0.13695264073371013,0.4433803401930136
holdout,1537,5,0.36,12,negative detour,0.875,1345,2.0,0.00024175879149282705,0.966365037789406,0.8701733477524918,0.5626936825053686,0.1504390844303639,0.310909344195271,0.1637025812814419
holdout,1537,5,0.36,12,negative detour,0.96875,1489,2.0,0.00020555496885002488,0.9636864662478694,0.8612911861173677,0.544370860080554,0.23230759504440054,0.3914748503435467,0.1735340164903173
holdout,1537,5,0.36,12,negative detour,1.0,1537,2.0,0.00021171964639321057,0.9617586927784233,0.8547003786645601,0.539690328596821,0.26139101464640246,0.4114866651976442,0.19713232310088177
holdout,1537,5,0.36,12,oscillatory detour,0.125,193,1.8965531005102938,0.7693596627407219,0.9993885561695358,0.9976641994315083,0.9915343629802948,0.9728679370355322,0.9357632065588412,0.926494052812192
holdout,1537,5,0.36,12,oscillatory detour,0.25,385,1.7822415272761625,0.12273414187305093,0.9850782581350921,0.9431146560722121,0.8021718224288821,0.46237353907516004,0.03648702626424237,0.321302078442609
holdout,1537,5,0.36,12,oscillatory detour,0.375,577,1.9280715849660754,0.10530097571762473,0.9563884509315475,0.8338519232106997,0.4620394280111357,0.1904191242363326,0.0867662897188698,0.5239081453056925
holdout,1537,5,0.36,12,oscillatory detour,0.5,769,1.953057219744738,0.002240686803198956,0.9397110142811731,0.777218429274858,0.3673948916497433,0.09481443208898457,0.1303804718586982,0.5258453817009797
holdout,1537,5,0.36,12,oscillatory detour,0.625,961,1.995473874708867,0.0012577406807858184,0.9259536229102401,0.740263826943916,0.3767949005293553,0.24266415517320164,0.09611245866916235,0.1794322946084093
holdout,1537,5,0.36,12,oscillatory detour,0.75,1153,2.0,0.0008079761012870771,0.9130396636841255,0.7132600727813017,0.4199398580307363,0.3866820250003556,0.04258015050201435,0.2357754965269441
holdout,1537,5,0.36,12,oscillatory detour,0.875,1345,2.0,0.000604309243235485,0.9010922471403547,0.6960167020241778,0.47923132957789205,0.4647793205956524,0.3142004566759812,0.1828225261677879
holdout,1537,5,0.36,12,oscillatory detour,0.96875,1489,2.0,0.0006056306334808359,0.8948742336211973,0.6929603046268074,0.5262419122915327,0.49707781471907975,0.4279736212336467,0.25678938354576025
holdout,1537,5,0.36,12,oscillatory detour,1.0,1537,2.0,0.000590992374187925,0.8902119695739753,0.6876887263261672,0.5415415162588926,0.5047154794563197,0.4324888072304989,0.2799845942211879
holdout,1537,5,0.36,12,pseudo-stochastic bridge,0.125,193,1.4764435072814948,0.019425894500722636,0.9953626779331711,0.9816896827635162,0.9294276049740005,0.7491225896612862,0.3257135750699482,0.13196214428707875
holdout,1537,5,0.36,12,pseudo-stochastic bridge,0.25,385,1.8458839376460834,0.023873543073336136,0.9883130431606193,0.9543972996862903,0.8314906313907633,0.4758374273180294,0.150767923293766,0.3433783333016316
holdout,1537,5,0.36,12,pseudo-stochastic bridge,0.375,577,1.8992771398357846,0.0026064462601213347,0.9641434790892927,0.8642587103506352,0.5462526253796589,0.12944854146384396,0.21652699926348612,0.4720189465671063
holdout,1537,5,0.36,12,pseudo-stochastic bridge,0.5,769,1.935681515238779,0.0019604279693387523,0.9471045579846712,0.8063902636538575,0.4149618280361171,0.07895593345753982,0.2948826222243081,0.2787210336673253
holdout,1537,5,0.36,12,pseudo-stochastic bridge,0.625,961,1.9931974298777253,0.001834882135087518,0.935307271035987,0.7735170721206881,0.39382997608681763,0.14582005617662896,0.29545341226289534,0.16630840797658744
holdout,1537,5,0.36,12,pseudo-stochastic bridge,0.75,1153,2.0,0.0009369194447974114,0.9242598237477772,0.7477735975186047,0.40549591976625254,0.3088565069323534,0.08034593768497224,0.27043042671215173
holdout,1537,5,0.36,12,pseudo-stochastic bridge,0.875,1345,2.0,0.0005229822532637621,0.9140174434117463,0.7288407553599475,0.43715328400244124,0.4216095651677871,0.3212408771180868,0.325226357986166
holdout,1537,5,0.36,12,pseudo-stochastic bridge,0.96875,1489,2.0,0.00047989416068186904,0.9086647610103272,0.7228338171204416,0.46840044690385785,0.46389642098435857,0.47971786058907673,0.3610530611363568
holdout,1537,5,0.36,12,pseudo-stochastic bridge,1.0,1537,2.0,0.0004297364655431204,0.9046209625484513,0.7161455074593098,0.4796527279830093,0.4719275817484018,0.5003144235679259,0.3458233325948767
holdout,1537,5,0.36,13,gradual reference,0.125,193,1.9381006198121016,0.8723653025203508,1.0000000000000002,0.9999999999999997,1.0,1.0,0.9999999999999998,0.9999999999999997
holdout,1537,5,0.36,13,gradual reference,0.25,385,2.0,0.2136105793096846,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,1.0
holdout,1537,5,0.36,13,gradual reference,0.375,577,2.0,0.0013480034969346835,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999998
holdout,1537,5,0.36,13,gradual reference,0.5,769,2.0,2.4641168290807366e-05,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999999,1.0
holdout,1537,5,0.36,13,gradual reference,0.625,961,2.0,2.3480410108954377e-05,1.0000000000000002,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0
holdout,1537,5,0.36,13,gradual reference,0.75,1153,2.0,2.159964709591768e-05,1.0,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999999,1.0
holdout,1537,5,0.36,13,gradual reference,0.875,1345,2.0,1.3940848690591314e-05,1.0,1.0000000000000002,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999
holdout,1537,5,0.36,13,gradual reference,0.96875,1489,2.0,8.236494964524845e-06,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,1.0,0.9999999999999999
holdout,1537,5,0.36,13,gradual reference,1.0,1537,2.0,7.065629405135896e-06,1.0,0.9999999999999999,1.0,1.0,1.0,1.0
holdout,1537,5,0.36,13,front-loaded,0.125,193,1.8627714386288576,0.5353067043099754,0.9999005817536225,0.9996139126810231,0.9985474337985187,0.9949054078902422,0.9849391897881463,0.973480378792633
holdout,1537,5,0.36,13,front-loaded,0.25,385,1.935681515238779,0.002419681295752791,0.9978894360440728,0.991714848569585,0.9682862634852175,0.8866705658915327,0.6685573538028204,0.4598814855855175
holdout,1537,5,0.36,13,front-loaded,0.375,577,1.9863137138648352,0.0006205785040950027,0.995667276282556,0.9829578250324911,0.9349346288132209,0.7747375512385812,0.44320730694977944,0.3108081861221198
holdout,1537,5,0.36,13,front-loaded,0.5,769,2.0,0.00038056250986588533,0.9915911026243435,0.9672516678989515,0.8784835071776382,0.6132441678986091,0.2274654685628803,0.463439141369707
holdout,1537,5,0.36,13,front-loaded,0.625,961,2.0,0.00016778391254916133,0.9894575271660483,0.9588605076643322,0.8473425897044868,0.5138417602619034,0.12346081125388861,0.24226988456961537
holdout,1537,5,0.36,13,front-loaded,0.75,1153,2.0,0.00011649502845848911,0.9874395155815296,0.9515389977812946,0.8259202417387569,0.49182925356252044,0.19959645091398945,0.22314879727213513
holdout,1537,5,0.36,13,front-loaded,0.875,1345,2.0,0.00010357379502662868,0.9854570133545116,0.9445779945507287,0.8078205045512407,0.48874118835429636,0.27927179028931004,0.20854077754104972
holdout,1537,5,0.36,13,front-loaded,0.96875,1489,2.0,4.299445636155534e-05,0.9843288303766148,0.9408088101818488,0.79638276814994,0.4962767806362206,0.33297251651853293,0.26810771801793765
holdout,1537,5,0.36,13,front-loaded,1.0,1537,2.0,3.427241460774011e-05,0.9835117780375672,0.9379936375895882,0.7929668669231918,0.5002828663772143,0.34902871538423885,0.29148675737379354
holdout,1537,5,0.36,13,back-loaded,0.125,193,1.9095191296513359,1.110866558904795,0.9999005817536226,0.9996139126810231,0.9985474337985186,0.9949054078902423,0.9849391897881463,0.9734803787926329
holdout,1537,5,0.36,13,back-loaded,0.25,385,1.933156005665897,0.8557869602206414,0.9978894360440728,0.991714848569585,0.9682862634852175,0.8866705658915326,0.6685573538028203,0.45988148558551734
holdout,1537,5,0.36,13,back-loaded,0.375,577,1.9909119693999673,0.10663494271799359,0.9956672762825561,0.9829578250324911,0.9349346288132209,0.7747375512385813,0.4432073069497795,0.31080818612211986
holdout,1537,5,0.36,13,back-loaded,0.5,769,1.9931974298777253,0.0001806475401119175,0.9915911026243435,0.9672516678989517,0.8784835071776383,0.613244167898609,0.2274654685628804,0.46343914136970704
holdout,1537,5,0.36,13,back-loaded,0.625,961,2.0,0.00024438097220651726,0.9894575271660483,0.9588605076643322,0.8473425897044868,0.5138417602619031,0.12346081125388879,0.24226988456961487
holdout,1537,5,0.36,13,back-loaded,0.75,1153,2.0,0.00015823584029551511,0.9874395155815298,0.9515389977812945,0.8259202417387567,0.4918292535625202,0.19959645091398925,0.22314879727213482
holdout,1537,5,0.36,13,back-loaded,0.875,1345,2.0,0.00015099081574478513,0.9854570133545119,0.9445779945507287,0.8078205045512405,0.4887411883542961,0.27927179028930954,0.20854077754104977
holdout,1537,5,0.36,13,back-loaded,0.96875,1489,2.0,9.872203785854694e-05,0.9843288303766148,0.9408088101818489,0.7963827681499399,0.4962767806362203,0.33297251651853255,0.2681077180179379
holdout,1537,5,0.36,13,back-loaded,1.0,1537,2.0,8.532981830973903e-05,0.9835117780375671,0.9379936375895881,0.7929668669231917,0.5002828663772141,0.3490287153842385,0.2914867573737939
holdout,1537,5,0.36,13,early burst,0.125,193,1.7646905531320658,0.9500012005644869,0.9992449389114407,0.9970548968352714,0.9888391005228264,0.9604941379511696,0.8828648852342086,0.7964824360501477
holdout,1537,5,0.36,13,early burst,0.25,385,1.8992771398357846,0.0008317055658065447,0.9969580518037467,0.9882008353856455,0.9560848798352162,0.8540010632009236,0.6528050910244616,0.6937619771568057
holdout,1537,5,0.36,13,early burst,0.375,577,1.9177663465400434,0.0015353286323752614,0.9876914835285108,0.9516725192653613,0.8181231654679346,0.41142918817532215,0.28019694168547604,0.48948333910725866
holdout,1537,5,0.36,13,early burst,0.5,769,1.9203599599681231,0.0012246294633095893,0.9741717673471437,0.898700085316038,0.6290778697635989,0.17277181102087455,0.406061986659907,0.2178479937127636
holdout,1537,5,0.36,13,early burst,0.625,961,2.0,0.0012130712740783924,0.9677219192365233,0.8745373350646615,0.5626575848180605,0.30237013299742077,0.19393303594495268,0.2864421653744637
holdout,1537,5,0.36,13,early burst,0.75,1153,2.0,0.001053830897055966,0.9615240571237699,0.8531379667458929,0.5228181132077456,0.26452845614573106,0.16167789405248761,0.37943276716475377
holdout,1537,5,0.36,13,early burst,0.875,1345,2.0,0.0003561855385545685,0.9554580932646913,0.8335378882591068,0.5000586319165354,0.24790942608593142,0.34482722068299737,0.3237194618947074
holdout,1537,5,0.36,13,early burst,0.96875,1489,2.0,0.0004052576837430388,0.9520253014250071,0.8235258207375185,0.49258950882376756,0.281801088985551,0.42513277773405533,0.28201000035840124
holdout,1537,5,0.36,13,early burst,1.0,1537,2.0,0.0003961040261246455,0.9495412879304586,0.8158951895642903,0.4916648787800852,0.30102592803204636,0.4455623913777497,0.29930947657581913
holdout,1537,5,0.36,13,positive detour,0.125,193,1.7967412385318704,0.6207115830183819,0.9997763178840294,0.999131438111114,0.9967336249751805,0.9885603913287963,0.9663139560791368,0.9409399841400694
holdout,1537,5,0.36,13,positive detour,0.25,385,1.9280715849660754,0.0002116528427530081,0.9991266754221064,0.9966910123387178,0.9881961587073625,0.9633186461040723,0.9191871926948438,0.9382659186294872
holdout,1537,5,0.36,13,positive detour,0.375,577,1.945674457861713,0.00158796030384543,0.990267877465569,0.9619146246983814,0.8575614230191884,0.5493352519795757,0.3649566141557272,0.4230196123595964
holdout,1537,5,0.36,13,positive detour,0.5,769,1.9627562382434085,0.0011097662966713725,0.9805668880223621,0.9223452663313206,0.700217202398628,0.023311064297475485,0.5457162134304985,0.0471597610538265
holdout,1537,5,0.36,13,positive detour,0.625,961,2.0,0.000624033751533433,0.9757786811512114,0.9041164933741248,0.6432452467311628,0.05666902268448596,0.2552121836071291,0.3163797933826677
holdout,1537,5,0.36,13,positive detour,0.75,1153,2.0,0.0003924877106328491,0.9710415506637944,0.8866847578497421,0.597257705927029,0.07563165700272995,0.1369526407337099,0.4433803401930136
holdout,1537,5,0.36,13,positive detour,0.875,1345,2.0,0.00030468046312020195,0.9663650377894059,0.8701733477524918,0.5626936825053684,0.1504390844303638,0.310909344195271,0.16370258128144208
holdout,1537,5,0.36,13,positive detour,0.96875,1489,2.0,0.0002463595507749498,0.9636864662478694,0.8612911861173675,0.544370860080554,0.23230759504440032,0.39147485034354673,0.17353401649031727
holdout,1537,5,0.36,13,positive detour,1.0,1537,2.0,0.00021547339148253233,0.9617586927784233,0.8547003786645602,0.539690328596821,0.2613910146464023,0.41148666519764426,0.19713232310088158
holdout,1537,5,0.36,13,negative detour,0.125,193,1.8248427294533156,0.031183752809125442,0.9997763178840293,0.9991314381111139,0.9967336249751804,0.9885603913287963,0.9663139560791368,0.9409399841400694
holdout,1537,5,0.36,13,negative detour,0.25,385,1.9441343573651124,0.9463438972458368,0.9991266754221065,0.9966910123387177,0.9881961587073624,0.9633186461040721,0.9191871926948436,0.9382659186294869
holdout,1537,5,0.36,13,negative detour,0.375,577,1.9046204929777921,1.3341156689107545,0.9902678774655689,0.9619146246983813,0.8575614230191883,0.5493352519795758,0.36495661415572717,0.42301961235959645
holdout,1537,5,0.36,13,negative detour,0.5,769,1.9627562382434085,0.7415576904835268,0.9805668880223624,0.9223452663313206,0.700217202398628,0.02331106429747544,0.5457162134304985,0.04715976105382655
holdout,1537,5,0.36,13,negative detour,0.625,961,2.0,0.04245786451505446,0.9757786811512115,0.9041164933741249,0.6432452467311628,0.05666902268448559,0.25521218360712883,0.3163797933826681
holdout,1537,5,0.36,13,negative detour,0.75,1153,2.0,0.00018293208488124037,0.9710415506637945,0.8866847578497421,0.5972577059270289,0.0756316570027298,0.13695264073371013,0.4433803401930136
holdout,1537,5,0.36,13,negative detour,0.875,1345,2.0,0.00024175879149282705,0.966365037789406,0.8701733477524918,0.5626936825053686,0.1504390844303639,0.310909344195271,0.1637025812814419
holdout,1537,5,0.36,13,negative detour,0.96875,1489,2.0,0.00020555496885002488,0.9636864662478694,0.8612911861173677,0.544370860080554,0.23230759504440054,0.3914748503435467,0.1735340164903173
holdout,1537,5,0.36,13,negative detour,1.0,1537,2.0,0.00021171964639321057,0.9617586927784233,0.8547003786645601,0.539690328596821,0.26139101464640246,0.4114866651976442,0.19713232310088177
holdout,1537,5,0.36,13,oscillatory detour,0.125,193,1.8965531005102938,0.7693596627407219,0.9993885561695358,0.9976641994315083,0.9915343629802948,0.9728679370355322,0.9357632065588412,0.926494052812192
holdout,1537,5,0.36,13,oscillatory detour,0.25,385,1.7822415272761625,0.12273414187305093,0.9850782581350921,0.9431146560722121,0.8021718224288821,0.46237353907516004,0.03648702626424237,0.321302078442609
holdout,1537,5,0.36,13,oscillatory detour,0.375,577,1.9280715849660754,0.10530097571762473,0.9563884509315475,0.8338519232106997,0.4620394280111357,0.1904191242363326,0.0867662897188698,0.5239081453056925
holdout,1537,5,0.36,13,oscillatory detour,0.5,769,1.953057219744738,0.002240686803198956,0.9397110142811731,0.777218429274858,0.3673948916497433,0.09481443208898457,0.1303804718586982,0.5258453817009797
holdout,1537,5,0.36,13,oscillatory detour,0.625,961,1.995473874708867,0.0012577406807858184,0.9259536229102401,0.740263826943916,0.3767949005293553,0.24266415517320164,0.09611245866916235,0.1794322946084093
holdout,1537,5,0.36,13,oscillatory detour,0.75,1153,2.0,0.0008079761012870771,0.9130396636841255,0.7132600727813017,0.4199398580307363,0.3866820250003556,0.04258015050201435,0.2357754965269441
holdout,1537,5,0.36,13,oscillatory detour,0.875,1345,2.0,0.000604309243235485,0.9010922471403547,0.6960167020241778,0.47923132957789205,0.4647793205956524,0.3142004566759812,0.1828225261677879
holdout,1537,5,0.36,13,oscillatory detour,0.96875,1489,2.0,0.0006056306334808359,0.8948742336211973,0.6929603046268074,0.5262419122915327,0.49707781471907975,0.4279736212336467,0.25678938354576025
holdout,1537,5,0.36,13,oscillatory detour,1.0,1537,2.0,0.000590992374187925,0.8902119695739753,0.6876887263261672,0.5415415162588926,0.5047154794563197,0.4324888072304989,0.2799845942211879
holdout,1537,5,0.36,13,pseudo-stochastic bridge,0.125,193,1.7424796745053865,1.658897645648332,0.9984040436817972,0.9939521244902001,0.9784201578358405,0.9324219271112782,0.8364808023135399,0.7283947106194915
holdout,1537,5,0.36,13,pseudo-stochastic bridge,0.25,385,1.8241283881467178,0.46501456850485473,0.9786620579511178,0.9168904153540478,0.6996955924751412,0.219411142777204,0.3822906323176436,0.4768382174103877
holdout,1537,5,0.36,13,pseudo-stochastic bridge,0.375,577,1.8506993328423083,0.017563772543406707,0.9643354275507628,0.8652347170583621,0.5867842060285398,0.5491176852318901,0.3364753433454142,0.5332483911220255
holdout,1537,5,0.36,13,pseudo-stochastic bridge,0.5,769,1.8705516399321482,0.0027517234437166183,0.9353234810550431,0.7737489906119338,0.49511478912488255,0.5058815580494519,0.18831275171527492,0.39829805401085133
holdout,1537,5,0.36,13,pseudo-stochastic bridge,0.625,961,1.967661938796746,0.0024906931537542645,0.9203960183680675,0.7366704538673644,0.49061663017367463,0.3411213821258274,0.1822921885791485,0.3414904382233327
holdout,1537,5,0.36,13,pseudo-stochastic bridge,0.75,1153,2.0,0.0020331931649702636,0.9073436028301752,0.7178699768785496,0.5383614728816393,0.33944958908806083,0.09836511400832577,0.41250899220262255
holdout,1537,5,0.36,13,pseudo-stochastic bridge,0.875,1345,2.0,0.0015152088835379124,0.8956581604055559,0.7102067940339373,0.5807304665512165,0.35780453972863047,0.2616867729192347,0.2131106208071731
holdout,1537,5,0.36,13,pseudo-stochastic bridge,0.96875,1489,2.0,0.0014787434600298333,0.8898906295337804,0.7132859559996164,0.6069086603724078,0.382931510436481,0.2775554829994979,0.3304064983423601
holdout,1537,5,0.36,13,pseudo-stochastic bridge,1.0,1537,2.0,0.0014398239929009219,0.8854394072578696,0.7114385037043478,0.6144882468968726,0.39257421037186074,0.2775982329637171,0.3390077333060453
holdout,1537,7,0.24,10,gradual reference,0.125,193,1.8666661701213485,0.7527977226799909,1.0000000000000002,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998
holdout,1537,7,0.24,10,gradual reference,0.25,385,1.9793468926338718,0.010897781157011874,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0
holdout,1537,7,0.24,10,gradual reference,0.375,577,2.0,7.956742559110947e-05,1.0,0.9999999999999999,1.0,1.0,0.9999999999999998,0.9999999999999998
holdout,1537,7,0.24,10,gradual reference,0.5,769,2.0,3.6461902260873465e-05,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,1.0
holdout,1537,7,0.24,10,gradual reference,0.625,961,2.0,1.9756426315661485e-05,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999999
holdout,1537,7,0.24,10,gradual reference,0.75,1153,2.0,1.574534322090814e-05,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0
holdout,1537,7,0.24,10,gradual reference,0.875,1345,2.0,6.554410098134049e-06,0.9999999999999998,1.0,1.0,1.0,1.0,0.9999999999999998
holdout,1537,7,0.24,10,gradual reference,0.96875,1489,2.0,7.312300896740569e-06,1.0,1.0,0.9999999999999998,0.9999999999999998,1.0,1.0
holdout,1537,7,0.24,10,gradual reference,1.0,1537,2.0,7.536484101941318e-06,1.0,1.0,0.9999999999999998,1.0,1.0,1.0
holdout,1537,7,0.24,10,front-loaded,0.125,193,1.7359400011538508,0.09666863232544082,0.9998051462170103,0.9992433588907491,0.9971542407039803,0.9900301386188947,0.9706151994827186,0.9484294563166475
holdout,1537,7,0.24,10,front-loaded,0.25,385,1.9046204929777921,0.0007203163813334304,0.995865399888443,0.9837937477921357,0.9383262673133379,0.7842879046733223,0.4097992114682287,0.11717450133536843
holdout,1537,7,0.24,10,front-loaded,0.375,577,1.9863137138648352,0.0006853619603791122,0.9915189049325421,0.9667710026523296,0.8751217891574289,0.5959125441384304,0.3390707333920349,0.3952534528213694
holdout,1537,7,0.24,10,front-loaded,0.5,769,1.995473874708867,0.0004737192037200125,0.9835520390052876,0.9363262894123465,0.7691098333394889,0.32440237107567876,0.23810298272298036,0.23307355631872925
holdout,1537,7,0.24,10,front-loaded,0.625,961,1.995473874708867,0.000279208334441671,0.9794018786809364,0.9203572853405524,0.714490272251594,0.1924074290202954,0.4454920604436612,0.28149191776772525
holdout,1537,7,0.24,10,front-loaded,0.75,1153,1.9977413747435437,0.00019189156821072112,0.9754926734486598,0.9066770586835423,0.6805751015796826,0.2147931971821181,0.38004334418675406,0.39161323272838217
holdout,1537,7,0.24,10,front-loaded,0.875,1345,2.0,0.0001305097047606001,0.9716701914420721,0.8939254089836816,0.6549626755551753,0.271045694440118,0.37580324592253056,0.34737891669034865
holdout,1537,7,0.24,10,front-loaded,0.96875,1489,2.0,8.170383104942913e-05,0.9695092540031238,0.8872268798322974,0.640959012798632,0.3226325624600959,0.3974987693714223,0.1517314992448921
holdout,1537,7,0.24,10,front-loaded,1.0,1537,2.0,8.269079586864998e-05,0.9679401223273322,0.8821482480360658,0.637235150404141,0.34039792032263777,0.405493986112288,0.11347422707115547
holdout,1537,7,0.24,10,back-loaded,0.125,193,1.9333465111284156,1.1635911413661055,0.9998051462170103,0.9992433588907491,0.9971542407039804,0.9900301386188948,0.9706151994827187,0.9484294563166474
holdout,1537,7,0.24,10,back-loaded,0.25,385,1.9019550008653885,0.5395712064553343,0.995865399888443,0.9837937477921357,0.9383262673133379,0.7842879046733223,0.40979921146822856,0.11717450133536833
holdout,1537,7,0.24,10,back-loaded,0.375,577,1.967545294909839,0.0005536262705667979,0.991518904932542,0.9667710026523295,0.8751217891574289,0.5959125441384304,0.33907073339203486,0.39525345282136926
holdout,1537,7,0.24,10,back-loaded,0.5,769,1.9722949350251553,0.00045478123012250647,0.9835520390052879,0.9363262894123466,0.7691098333394888,0.32440237107567876,0.23810298272298042,0.23307355631872928
holdout,1537,7,0.24,10,back-loaded,0.625,961,1.9931974298777253,0.00032611114240889037,0.9794018786809363,0.9203572853405523,0.714490272251594,0.1924074290202954,0.4454920604436612,0.2814919177677252
holdout,1537,7,0.24,10,back-loaded,0.75,1153,2.0,0.00026967625671156444,0.9754926734486599,0.9066770586835424,0.6805751015796827,0.21479319718211806,0.3800433441867541,0.3916132327283823
