pair_id,q,d,duration,replicate,condition,window,true_center,irrational_to_rational,rational_to_irrational,parent_ridge,forward_error,reverse_error,parent_error,parent_abs_error,better_single_error,wrong_reverse_ridge,wrong_pair_parent,wrong_pair_abs_error
q31:d67:t480:r3,31,67,480,3,asymmetric,512,2493,2984.504935800934,2012.933352625564,2498.719144213249,491.50493580093416,-480.0666473744359,5.71914421324891,5.71914421324891,480.0666473744359,1192.2857351757214,2088.395335488328,404.6046645116721
q31:d67:t480:r3,31,67,480,3,clean,128,2493,2752.0,2240.0,2496.0,259.0,-253.0,3.0,3.0,253.0,1440.0,2096.0,397.0
q31:d67:t480:r3,31,67,480,3,clean,256,2493,2799.49410186695,2186.4648106632003,2492.979456265075,306.49410186695013,-306.5351893367997,-0.02054373492501327,0.02054373492501327,306.49410186695013,1382.3276803157694,2090.9108910913596,402.08910890864036
q31:d67:t480:r3,31,67,480,3,clean,384,2493,2859.7845824050173,2125.7247547378843,2492.7546685714506,366.7845824050173,-367.27524526211573,-0.24533142854943435,0.24533142854943435,366.7845824050173,1326.84442881699,2093.314505611004,399.6854943889962
q31:d67:t480:r3,31,67,480,3,clean,512,2493,2922.4535007310237,2063.106479187852,2492.779989959438,429.4535007310237,-429.8935208121479,-0.2200100405621015,0.2200100405621015,429.4535007310237,1269.9430260064344,2096.198263368729,396.80173663127107
q31:d67:t480:r4,31,67,480,4,asymmetric,128,2512,2848.0,2194.9354874620576,2521.467743731029,336.0,-317.0645125379424,9.467743731028804,9.467743731028804,317.0645125379424,1632.0,2240.0,272.0
q31:d67:t480:r4,31,67,480,4,asymmetric,256,2512,2889.1292728755857,2161.2343552289863,2525.181814052286,377.1292728755857,-350.76564477101374,13.181814052285972,13.181814052285972,350.76564477101374,1587.371118747693,2238.250195811639,273.74980418836094
q31:d67:t480:r4,31,67,480,4,asymmetric,384,2512,2950.251235148863,2101.599545924486,2525.9253905366745,438.2512351488631,-410.40045407551406,13.925390536674513,13.925390536674513,410.40045407551406,1527.56574584778,2238.9084904983215,273.0915095016785
q31:d67:t480:r4,31,67,480,4,asymmetric,512,2512,3013.21851290157,2039.1659011890677,2526.192207045319,501.2185129015702,-472.83409881093235,14.19220704531881,14.19220704531881,472.83409881093235,1464.8504436457272,2239.034478273649,272.9655217263512
q31:d67:t480:r4,31,67,480,4,clean,128,2512,2776.9279689671175,2246.4327602424783,2511.680364604798,264.9279689671175,-265.56723975752175,-0.3196353952021127,0.3196353952021127,264.9279689671175,1664.0,2220.4639844835588,291.53601551644124
q31:d67:t480:r4,31,67,480,4,clean,256,2512,2817.8391060052645,2205.8104140842515,2511.824760044758,305.8391060052645,-306.18958591574847,-0.17523995524197744,0.17523995524197744,305.8391060052645,1619.3100125060673,2218.574559255666,293.4254407443341
q31:d67:t480:r4,31,67,480,4,clean,384,2512,2878.6822275410195,2144.954742987486,2511.8184852642526,366.68222754101953,-367.04525701251396,-0.1815147357474416,0.1815147357474416,366.68222754101953,1559.3366992158235,2219.0094633784215,292.9905366215785
q31:d67:t480:r4,31,67,480,4,clean,512,2512,2940.628578487763,2082.8264893178175,2511.72753390279,428.6285784877632,-429.1735106821825,-0.2724660972098718,0.2724660972098718,428.6285784877632,1496.6153879067926,2218.621983197278,293.37801680272196
q31:d67:t480:r5,31,67,480,5,asymmetric,128,2531,2860.5031440202624,2209.5232716642968,2535.0132078422794,329.5031440202624,-321.4767283357032,4.013207842279371,4.013207842279371,321.4767283357032,1653.1652717292036,2256.834207874733,274.1657921252672
q31:d67:t480:r5,31,67,480,5,asymmetric,256,2531,2898.0949504957503,2172.328973549299,2535.211962022525,367.09495049575025,-358.671026450701,4.211962022524858,4.211962022524858,358.671026450701,1607.7242332931855,2252.9095918944677,278.09040810553233
q31:d67:t480:r5,31,67,480,5,asymmetric,384,2531,2958.7272719217776,2111.3790072288916,2535.0531395753346,427.72727192177763,-419.6209927711084,4.053139575334626,4.053139575334626,419.6209927711084,1548.2095500856935,2253.4684110037356,277.5315889962644
q31:d67:t480:r5,31,67,480,5,asymmetric,512,2531,3021.518852534922,2048.650439215675,2535.0846458752985,490.5188525349222,-482.34956078432515,4.08464587529852,4.08464587529852,482.34956078432515,1485.5832780641142,2253.551065299518,277.4489347004819
q31:d67:t480:r5,31,67,480,5,clean,128,2531,2791.9638688567507,2272.0,2531.981934428375,260.96386885675065,-259.0,0.9819344283750979,0.9819344283750979,259.0,1683.8426071589251,2237.903238007838,293.0967619921621
q31:d67:t480:r5,31,67,480,5,clean,256,2531,2829.3571423972185,2233.315123469298,2531.3361329332583,298.35714239721847,-297.6848765307018,0.3361329332583409,0.3361329332583409,297.6848765307018,1640.4561407274284,2234.9066415623233,296.09335843767667
q31:d67:t480:r5,31,67,480,5,clean,384,2531,2890.041979695901,2172.027526459863,2531.0347530778818,359.04197969590086,-358.9724735401369,0.034753077881759964,0.034753077881759964,358.9724735401369,1581.827482811848,2235.9347312538744,295.06526874612564
q31:d67:t480:r5,31,67,480,5,clean,512,2531,2952.8524045060913,2109.0008142267225,2530.926609366407,421.85240450609126,-421.99918577327753,-0.07339063359313514,0.07339063359313514,421.85240450609126,1519.5331716011033,2236.1927880535973,294.80721194640273
q31:d67:t480:r6,31,67,480,6,asymmetric,128,2550,2880.0,2234.075141369552,2557.0375706847763,330.0,-315.92485863044794,7.037570684776256,7.037570684776256,315.92485863044794,1670.8684685863811,2275.4342342931905,274.56576570680954
q31:d67:t480:r6,31,67,480,6,asymmetric,256,2550,2917.7576478299957,2195.1757940794746,2556.466720954735,367.7576478299957,-354.8242059205254,6.466720954735138,6.466720954735138,354.8242059205254,1629.6472234180371,2273.7024356240163,276.2975643759837
q31:d67:t480:r6,31,67,480,6,asymmetric,384,2550,2978.2235841889355,2134.176675755819,2556.200129972377,428.22358418893555,-415.8233242441811,6.200129972376999,6.200129972376999,415.8233242441811,1570.639324187266,2274.431454188101,275.5685458118992
q31:d67:t480:r6,31,67,480,6,asymmetric,512,2550,3040.9554610814503,2071.253477925533,2556.1044695034916,490.95546108145027,-478.74652207446707,6.1044695034916,6.1044695034916,478.74652207446707,1508.3110591118445,2274.6332600966475,275.3667399033525
q31:d67:t480:r6,31,67,480,6,clean,128,2550,2816.0,2287.890202957326,2551.9451014786628,266.0,-262.109797042674,1.9451014786627638,1.9451014786627638,262.109797042674,1701.8785639653984,2258.939281982699,291.06071801730104
q31:d67:t480:r6,31,67,480,6,clean,256,2550,2852.699095949333,2248.1313520728204,2550.4152240110766,302.6990959493328,-301.8686479271796,0.4152240110765888,0.4152240110765888,301.8686479271796,1658.3545954115352,2255.5268456804342,294.47315431956577
q31:d67:t480:r6,31,67,480,6,clean,384,2550,2913.504847512616,2188.0851142638776,2550.7949808882468,363.5048475126159,-361.9148857361224,0.7949808882467551,0.7949808882467551,361.9148857361224,1598.5959244488422,2256.050385980729,293.94961401927094
q31:d67:t480:r6,31,67,480,6,clean,512,2550,2976.358659819054,2125.5038372143435,2550.931248516699,426.3586598190541,-424.49616278565645,0.9312485166988154,0.9312485166988154,424.49616278565645,1535.9427735745871,2256.1507166968204,293.8492833031796
q31:d67:t480:r7,31,67,480,7,asymmetric,128,2569,2906.1286561666943,2252.6134392719955,2579.371047719345,337.1286561666943,-316.3865607280045,10.371047719344915,10.371047719344915,316.3865607280045,1696.0,2301.0643280833474,267.9356719166526
q31:d67:t480:r7,31,67,480,7,asymmetric,256,2569,2946.237665781782,2215.738153248022,2580.987909514902,377.2376657817822,-353.2618467519778,11.987909514902185,11.987909514902185,353.2618467519778,1644.484147971229,2295.3609068765054,273.6390931234946
q31:d67:t480:r7,31,67,480,7,asymmetric,384,2569,3007.1860268504047,2155.2053132452093,2581.1956700478067,438.1860268504047,-413.79468675479075,12.195670047806743,12.195670047806743,413.79468675479075,1586.2165559686455,2296.701291409525,272.29870859047514
q31:d67:t480:r7,31,67,480,7,asymmetric,512,2569,3069.59025576257,2092.44942941185,2581.01984258721,500.59025576257,-476.5505705881501,12.01984258720995,12.01984258720995,476.5505705881501,1524.036902523186,2296.813579142878,272.1864208571219
q31:d67:t480:r7,31,67,480,7,clean,128,2569,2592.0,2560.0,2576.0,23.0,-9.0,7.0,7.0,9.0,1723.786683510614,2157.893341755307,411.1066582446929
q31:d67:t480:r7,31,67,480,7,clean,256,2569,2874.6925809093937,2263.311547692861,2569.0020643011276,305.69258090939366,-305.68845230713896,0.0020643011275751633,0.0020643011275751633,305.68845230713896,1683.7249789959924,2279.208779952693,289.791220047307
q31:d67:t480:r7,31,67,480,7,clean,384,2569,2934.9513005728854,2202.0506150717815,2568.5009578223335,365.95130057288543,-366.9493849282185,-0.49904217766652437,0.49904217766652437,365.95130057288543,1625.1070950647204,2280.029197818803,288.9708021811971
q31:d67:t480:r7,31,67,480,7,clean,512,2569,2997.6088221887435,2139.0334707837756,2568.3211464862597,428.6088221887435,-429.96652921622444,-0.6788535137402505,0.6788535137402505,428.6088221887435,1562.8162051710249,2280.212513679884,288.78748632011593
q31:d67:t672:r0,31,67,672,0,asymmetric,128,2587,3040.0,2155.5374868258364,2597.7687434129184,453.0,-431.46251317416363,10.768743412918411,10.768743412918411,431.46251317416363,1709.2526951798231,2374.6263475899113,212.37365241008865
q31:d67:t672:r0,31,67,672,0,asymmetric,256,2587,3077.9816927058832,2111.4975832963623,2594.739638001123,490.98169270588323,-475.50241670363766,7.739638001122785,7.739638001122785,475.50241670363766,1664.377243983592,2371.179468344738,215.82053165526213
q31:d67:t672:r0,31,67,672,0,asymmetric,384,2587,3139.0630268246437,2051.632571624698,2595.347799224671,552.0630268246437,-535.3674283753021,8.34779922467078,8.34779922467078,535.3674283753021,1605.569057428417,2372.31604212653,214.6839578734698
q31:d67:t672:r0,31,67,672,0,asymmetric,512,2587,3202.015726033558,1989.306305212228,2595.661015622893,615.0157260335582,-597.6936947877721,8.661015622893046,8.661015622893046,597.6936947877721,1543.2177362594357,2372.616731146497,214.38326885350307
q31:d67:t672:r0,31,67,672,0,clean,128,2587,2943.6813562004545,2231.4086705889104,2587.5450133946824,356.6813562004545,-355.59132941108965,0.545013394682428,0.545013394682428,355.59132941108965,1742.4385543927544,2343.0599552966046,243.94004470339542
q31:d67:t672:r0,31,67,672,0,clean,256,2587,2978.9053312274577,2197.6535405802006,2588.279435903829,391.90533122745774,-389.34645941979943,1.2794359038289258,1.2794359038289258,389.34645941979943,1695.4925750256639,2337.198953126561,249.8010468734392
q31:d67:t672:r0,31,67,672,0,clean,384,2587,3039.6479795389123,2137.60820438343,2588.628091961171,452.6479795389123,-449.3917956165701,1.6280919611708669,1.6280919611708669,449.3917956165701,1637.2288566196394,2338.438418079276,248.56158192072417
q31:d67:t672:r0,31,67,672,0,clean,512,2587,3101.7152564641547,2075.0272508581293,2588.371253661142,514.7152564641547,-511.97274914187074,1.3712536611419637,1.3712536611419637,511.97274914187074,1575.1678199852447,2338.4415382247,248.5584617753002
q31:d67:t672:r1,31,67,672,1,asymmetric,128,2606,3025.6647971602274,2196.139210580968,2610.9020038705976,419.6647971602274,-409.8607894190318,4.902003870597582,4.902003870597582,409.8607894190318,1728.0,2376.8323985801135,229.16760141988652
q31:d67:t672:r1,31,67,672,1,asymmetric,256,2606,3072.0,2150.5413466790687,2611.2706733395344,466.0,-455.45865332093126,5.270673339534369,5.270673339534369,455.45865332093126,1686.6603620503681,2379.330181025184,226.66981897481583
q31:d67:t672:r1,31,67,672,1,asymmetric,384,2606,3134.4237848150337,2088.976009637326,2611.69989722618,528.4237848150337,-517.0239903626739,5.699897226179928,5.699897226179928,517.0239903626739,1627.3548475689902,2380.889316192012,225.11068380798815
q31:d67:t672:r1,31,67,672,1,asymmetric,512,2606,3197.404793469172,2026.0079394066063,2611.7063664378893,591.4047934691721,-579.9920605933937,5.706366437889301,5.706366437889301,579.9920605933937,1564.8455981476327,2381.125195808402,224.87480419159783
q31:d67:t672:r1,31,67,672,1,clean,128,2606,2432.0,2257.6495522401756,2344.824776120088,-174.0,-348.3504477598244,-261.1752238799122,261.1752238799122,174.0,1760.0,2096.0,510.0
q31:d67:t672:r1,31,67,672,1,clean,256,2606,3002.1856406072825,2210.1355812894885,2606.1606109483855,396.1856406072825,-395.8644187105115,0.1606109483855107,0.1606109483855107,395.8644187105115,1716.1153146811175,2359.1504776442,246.84952235580022
q31:d67:t672:r1,31,67,672,1,clean,384,2606,3062.726883586237,2149.5153393187047,2606.121111452471,456.7268835862369,-456.4846606812953,0.12111145247081367,0.12111145247081367,456.4846606812953,1656.6539932867381,2359.6904384364875,246.3095615635125
q31:d67:t672:r1,31,67,672,1,clean,512,2606,3125.4857826477582,2086.72809315957,2606.1069379036644,519.4857826477582,-519.2719068404299,0.10693790366440226,0.10693790366440226,519.2719068404299,1594.0952668258217,2359.79052473679,246.20947526321015
q31:d67:t672:r2,31,67,672,2,asymmetric,128,2625,3072.0,2193.1874966475093,2632.593748323755,447.0,-431.8125033524907,7.59374832375488,7.59374832375488,431.8125033524907,1753.2965908552085,2412.6482954276044,212.35170457239565
q31:d67:t672:r2,31,67,672,2,asymmetric,256,2625,3116.7657280253425,2152.68734091168,2634.726534468511,491.76572802534247,-472.31265908831983,9.72653446851109,9.72653446851109,472.31265908831983,1709.3397248384617,2413.052726431902,211.9472735680979
q31:d67:t672:r2,31,67,672,2,asymmetric,384,2625,3177.907727139063,2092.9114453078278,2635.4095862234453,552.9077271390629,-532.0885546921722,10.40958622344533,10.40958622344533,532.0885546921722,1650.0725391838628,2413.990133161463,211.00986683853716
q31:d67:t672:r2,31,67,672,2,asymmetric,512,2625,3240.882194683168,2030.4271747731796,2635.654684728174,615.8821946831681,-594.5728252268204,10.654684728173834,10.654684728173834,594.5728252268204,1587.5220687898445,2414.202131736506,210.7978682634939
q31:d67:t672:r2,31,67,672,2,clean,128,2625,2978.8825895563655,2276.3726323441274,2627.6276109502464,353.8825895563655,-348.6273676558726,2.627610950246435,2.627610950246435,348.6273676558726,1784.231457541836,2381.557023549101,243.4429764508991
q31:d67:t672:r2,31,67,672,2,clean,256,2625,3015.9062411837663,2237.7676385698874,2626.836939876827,390.90624118376627,-387.23236143011263,1.8369398768268184,1.8369398768268184,387.23236143011263,1742.0053319457925,2378.9557865647794,246.04421343522063
q31:d67:t672:r2,31,67,672,2,clean,384,2625,3076.828832973599,2176.8380243419792,2626.833428657789,451.8288329735992,-448.16197565802076,1.8334286577892271,1.8334286577892271,448.16197565802076,1683.7692383176825,2380.2990356456407,244.70096435435926
q31:d67:t672:r2,31,67,672,2,clean,512,2625,3139.7245708949154,2114.7029560936485,2627.213763494282,514.7245708949154,-510.2970439063515,2.2137634942819204,2.2137634942819204,510.2970439063515,1621.599587293103,2380.662079094009,244.3379209059908
q31:d67:t672:r3,31,67,672,3,asymmetric,128,2644,3097.3407271126907,2208.0,2652.6703635563454,453.34072711269073,-436.0,8.670363556345364,8.670363556345364,436.0,2016.0,2556.6703635563454,87.32963644365464
q31:d67:t672:r3,31,67,672,3,asymmetric,256,2644,3132.9180739160906,2167.7328272645905,2650.3254505903406,488.91807391609063,-476.26717273540953,6.325450590340552,6.325450590340552,476.26717273540953,1723.8234065694205,2428.3707402427553,215.62925975724465
q31:d67:t672:r3,31,67,672,3,asymmetric,384,2644,3192.66483502863,2107.087250334045,2649.876042681338,548.66483502863,-536.9127496659548,5.876042681337822,5.876042681337822,536.9127496659548,1663.1021837979486,2427.883509413289,216.11649058671082
q31:d67:t672:r3,31,67,672,3,asymmetric,512,2644,3255.1386512745585,2044.290913266776,2649.7147822706675,611.1386512745585,-599.709086733224,5.714782270667456,5.714782270667456,599.709086733224,1600.3247254701505,2427.7316883723543,216.26831162764574
q31:d67:t672:r3,31,67,672,3,clean,128,2644,3007.3394495553534,2285.458994881749,2646.399222218551,363.33944955535344,-358.5410051182512,2.399222218551131,2.399222218551131,358.5410051182512,1802.1618081350082,2404.750628845181,239.24937115481907
q31:d67:t672:r3,31,67,672,3,clean,256,2644,3041.3133808823854,2246.9265690983743,2644.11997499038,397.31338088238545,-397.07343090162567,0.11997499037988746,0.11997499037988746,397.07343090162567,1757.023743474766,2399.1685621785755,244.83143782142452
q31:d67:t672:r3,31,67,672,3,clean,384,2644,3101.395125606253,2186.5073260424624,2643.9512258243576,457.3951256062528,-457.4926739575376,-0.04877417564239295,0.04877417564239295,457.3951256062528,1697.4953387365074,2399.44523217138,244.5547678286198
q31:d67:t672:r3,31,67,672,3,clean,512,2644,3163.8837935478878,2124.025026747042,2643.954410147465,519.8837935478878,-519.9749732529581,-0.04558985253515857,0.04558985253515857,519.8837935478878,1635.538608589327,2399.7112010686074,244.28879893139265
q31:d67:t672:r4,31,67,672,4,asymmetric,128,2663,3117.4474976214196,2227.1228604834387,2672.285179052429,454.44749762141964,-435.87713951656133,9.285179052429157,9.285179052429157,435.87713951656133,1664.0,2390.72374881071,272.2762511892902
q31:d67:t672:r4,31,67,672,4,asymmetric,256,2663,3156.249977867022,2189.251373035324,2672.7506754511733,493.24997786702215,-473.7486269646761,9.750675451173265,9.750675451173265,473.7486269646761,1620.4746822954442,2388.3623300812333,274.63766991876673
q31:d67:t672:r4,31,67,672,4,asymmetric,384,2663,3216.3497490610075,2128.6056873197535,2672.4777181903805,553.3497490610075,-534.3943126802465,9.477718190380529,9.477718190380529,534.3943126802465,1561.8073555702229,2389.078552315615,273.92144768438493
q31:d67:t672:r4,31,67,672,4,asymmetric,512,2663,3278.950235420132,2066.0274105007325,2672.488822960432,615.9502354201318,-596.9725894992675,9.488822960432117,9.488822960432117,596.9725894992675,1499.4406053084745,2389.195420364303,273.8045796356969
q31:d67:t672:r4,31,67,672,4,clean,128,2663,3028.2412462794973,2304.0,2666.1206231397487,365.2412462794973,-359.0,3.120623139748659,3.120623139748659,359.0,1888.0,2458.1206231397487,204.87937686025134
q31:d67:t672:r4,31,67,672,4,clean,256,2663,3069.9508509905972,2263.8865550723945,2666.918703031496,406.95085099059725,-399.11344492760554,3.9187030314960793,3.9187030314960793,399.11344492760554,1680.4257918680046,2375.188321429301,287.81167857069886
q31:d67:t672:r4,31,67,672,4,clean,384,2663,3129.905473871837,2202.6859163658874,2666.295695118862,466.9054738718369,-460.31408363411265,3.2956951188621133,3.2956951188621133,460.31408363411265,1620.6947251723027,2375.30009952207,287.69990047793
q31:d67:t672:r4,31,67,672,4,clean,512,2663,3192.4538768651537,2139.872423206158,2666.163150035656,529.4538768651537,-523.1275767938419,3.1631500356561446,3.1631500356561446,523.1275767938419,1558.050340131242,2375.2521084981977,287.7478915018023
q31:d67:t672:r5,31,67,672,5,asymmetric,128,2682,3136.0,2243.5974868777153,2689.798743438858,454.0,-438.40251312228474,7.798743438857855,7.798743438857855,438.40251312228474,1682.728902913846,2409.3644514569232,272.63554854307677
q31:d67:t672:r5,31,67,672,5,asymmetric,256,2682,3176.4824706901263,2224.0616789933965,2700.2720748417614,494.4824706901263,-457.9383210066035,18.272074841761423,18.272074841761423,457.9383210066035,1636.5389367422833,2406.5107037162047,275.4892962837953
q31:d67:t672:r5,31,67,672,5,asymmetric,384,2682,3236.9602739769603,2164.711854915149,2700.8360644460545,554.9602739769603,-517.2881450848508,18.83606444605448,18.83606444605448,517.2881450848508,1577.346528858729,2407.1534014178446,274.84659858215537
q31:d67:t672:r5,31,67,672,5,asymmetric,512,2682,3299.696409062594,2102.3804710293953,2701.0384400459943,617.6964090625938,-579.6195289706047,19.03844004599432,19.03844004599432,579.6195289706047,1514.8731968399247,2407.2848029512593,274.7151970487407
q31:d67:t672:r5,31,67,672,5,clean,128,2682,3040.0,2321.6604835525172,2680.830241776259,358.0,-360.33951644748277,-1.1697582237411552,1.1697582237411552,358.0,1741.5382337828162,2390.769116891408,291.230883108592
q31:d67:t672:r5,31,67,672,5,clean,256,2682,3082.881099749009,2281.2069465086215,2682.0440231288153,400.8810997490091,-400.7930534913785,0.04402312881529724,0.04402312881529724,400.7930534913785,1695.4048352126497,2389.1429674808296,292.8570325191704
q31:d67:t672:r5,31,67,672,5,clean,384,2682,3144.037012563809,2220.678171879935,2682.357592221872,462.0370125638092,-461.3218281200652,0.3575922218719825,0.3575922218719825,461.3218281200652,1637.1408335202595,2390.5889230420344,291.41107695796563
q31:d67:t672:r5,31,67,672,5,clean,512,2682,3207.0164727417896,2158.1494477230203,2682.5829602324047,525.0164727417896,-523.8505522769797,0.58296023240473,0.58296023240473,523.8505522769797,1575.0861721669874,2391.0513224543884,290.94867754561164
q31:d67:t672:r6,31,67,672,6,asymmetric,128,2701,3160.8657624708944,2272.0,2716.432881235447,459.8657624708944,-429.0,15.432881235446985,15.432881235446985,429.0,1703.4847474193032,2432.175254945099,268.8247450549011
q31:d67:t672:r6,31,67,672,6,asymmetric,256,2701,3195.1128674023903,2223.751939590103,2709.4324034962465,494.1128674023903,-477.2480604098969,8.43240349624648,8.43240349624648,477.2480604098969,1658.4090610145538,2426.760964208472,274.23903579152784
q31:d67:t672:r6,31,67,672,6,asymmetric,384,2701,3255.206811229124,2163.60253815453,2709.404674691827,554.206811229124,-537.3974618454699,8.40467469182704,8.40467469182704,537.3974618454699,1598.3289729844969,2426.7678921068105,274.23210789318955
q31:d67:t672:r6,31,67,672,6,asymmetric,512,2701,3317.805206562218,2100.984243045315,2709.3947248037666,616.8052065622178,-600.015756954685,8.394724803766621,8.394724803766621,600.015756954685,1535.5737549769515,2426.6894807695844,274.3105192304156
q31:d67:t672:r6,31,67,672,6,clean,128,2701,3061.1869438180315,2348.800805986277,2704.993874902154,360.1869438180315,-352.1991940137232,3.993874902153948,3.993874902153948,352.1991940137232,1761.0123979069247,2411.099670862478,289.900329137522
q31:d67:t672:r6,31,67,672,6,clean,256,2701,3102.41039235073,2310.284236195622,2706.347314273176,401.41039235073004,-390.7157638043782,5.347314273175925,5.347314273175925,390.7157638043782,1719.3625356505856,2410.8864640006577,290.1135359993423
q31:d67:t672:r6,31,67,672,6,clean,384,2701,3162.0645691767945,2250.5117990633603,2706.2881841200774,461.0645691767945,-450.4882009366397,5.288184120077403,5.288184120077403,450.4882009366397,1659.9569244755476,2411.0107468261713,289.98925317382873
q31:d67:t672:r6,31,67,672,6,clean,512,2701,3224.505163532855,2188.3036478939866,2706.4044057134206,523.505163532855,-512.6963521060134,5.404405713420601,5.404405713420601,512.6963521060134,1597.4158889929906,2410.960526262923,290.03947373707706
q31:d67:t672:r7,31,67,672,7,asymmetric,128,2720,3177.1843918174136,2286.268433660181,2731.726412738797,457.1843918174136,-433.731566339819,11.72641273879708,11.72641273879708,433.731566339819,1728.0,2452.592195908707,267.4078040912932
q31:d67:t672:r7,31,67,672,7,asymmetric,256,2720,3216.6852471998427,2245.019007093836,2730.8521271468394,496.6852471998427,-474.9809929061639,10.852127146839393,10.852127146839393,474.9809929061639,1678.8746406093826,2447.7799439046125,272.22005609538746
q31:d67:t672:r7,31,67,672,7,asymmetric,384,2720,3277.379941265034,2185.2670146219334,2731.323477943484,557.3799412650342,-534.7329853780666,11.323477943483795,11.323477943483795,534.7329853780666,1620.0343480196161,2448.707144642325,271.29285535767485
q31:d67:t672:r7,31,67,672,7,asymmetric,512,2720,3340.1939029649484,2122.7913212146505,2731.4926120897994,620.1939029649484,-597.2086787853495,11.492612089799422,11.492612089799422,597.2086787853495,1557.614623116738,2448.904263040843,271.09573695915697
q31:d67:t672:r7,31,67,672,7,clean,128,2720,3078.511641780964,2368.0,2723.255820890482,358.51164178096406,-352.0,3.2558208904820276,3.2558208904820276,352.0,1776.7430080645836,2427.627324922774,292.3726750772262
q31:d67:t672:r7,31,67,672,7,clean,256,2720,3114.196229582243,2326.183019938921,2720.189624760582,394.1962295822432,-393.816980061079,0.1896247605818644,0.1896247605818644,393.816980061079,1729.8177045335274,2422.006967057885,297.99303294211495
q31:d67:t672:r7,31,67,672,7,clean,384,2720,3174.6218593104045,2265.3286524280134,2719.975255869209,454.6218593104045,-454.67134757198664,-0.024744130791077623,0.024744130791077623,454.6218593104045,1671.6892402210292,2423.155549765717,296.84445023428316
q31:d67:t672:r7,31,67,672,7,clean,512,2720,3237.3392730310397,2202.6619260122275,2720.0005995216334,517.3392730310397,-517.3380739877725,0.0005995216333758435,0.0005995216333758435,517.3380739877725,1609.4875285523437,2423.413400791692,296.58659920830814
