identity,family,delta_r_ohm,pair,condition,x_p,x_r,local_loss,null_loss,cycle_rho,cycle_miss_signed,cycle_miss_abs,best_rho,best_lag,best_miss_abs,orientation,windows,closure_share,coherent_nonclosure_share
coupled_0,coupled,0.0,11,shuffled,1.2166483732420525,2.0,0.43333379888239343,0.4083126532464693,0.3865576414044467,0.003947380785778987,0.04956623679203287,0.5174733314628556,9.0,0.02456304151990922,0.000467897817290683,49,0.0,0.0
coupled_0,coupled,0.0,11,wrong_record,1.1591718566439546,1.6952094939530884,0.44154714618570173,0.5135523102150699,0.3718473176161071,0.0070710331228649274,0.0357978228612825,0.8093057403182841,1.0,0.013032593524331343,0.0011034214836826276,49,0.0,0.0
coupled_0,coupled,0.0,12,chronological,1.241673970893915,1.4253272172604001,0.32304200638938924,0.4842507304924635,0.4083199597275479,8.470983371583359e-05,0.04817600499556636,0.8092060785631802,1.0,0.00934235561900635,0.005207413372398039,51,0.0,0.0
coupled_0,coupled,0.0,12,reversed,1.241673970893915,1.5832417680226274,0.33795123395966287,0.48702944668069653,0.40831995972754803,-8.470983371582674e-05,0.04817600499556633,0.8092060785631802,1.0,0.009342355619006346,-0.005207413372398036,51,0.0,0.0
coupled_0,coupled,0.0,12,shuffled,1.241673970893915,2.0,0.53575722320024,0.40889148930113434,0.32049859509932116,-0.011127680147363624,0.02471990521402363,0.5722080407490239,10.0,0.03170536747776435,0.004439680478489145,51,0.0196078431372549,0.0
coupled_0,coupled,0.0,12,wrong_record,1.2036503409112438,1.3630769030265912,0.3048894840211345,0.41565384872273053,0.4347283141556675,-0.0001611257888575694,0.04151954328686398,0.8136047100530349,1.0,0.012204453069110595,0.005807884998814744,51,0.0,0.0
coupled_0,coupled,0.0,13,chronological,1.1591718566439546,1.2825123947401806,0.24393606406306043,0.4830764290493285,0.40682071969246086,0.007196608507562093,0.04096526682751911,0.8157088067654558,1.0,0.012382017702631642,0.004639567381615138,52,0.057692307692307696,0.0
coupled_0,coupled,0.0,13,reversed,1.1591718566439546,1.5381528664148698,0.3731622573099229,0.5265780946056056,0.40682071969246086,-0.0071966085075620915,0.04096526682751911,0.8157088067654558,1.0,0.01238201770263164,-0.004639567381615135,52,0.057692307692307696,0.0
coupled_0,coupled,0.0,13,shuffled,1.1591718566439546,2.0,0.5807719872627224,0.4854194863232044,0.3705555691947174,-0.004874944496565158,0.030684541171827645,0.5790211519439546,12.0,0.023777711061146636,0.00011863353565402454,52,0.038461538461538464,0.0
coupled_0,coupled,0.0,13,wrong_record,1.182307969858478,1.3159445838218455,0.2993647378487799,0.5007617344535022,0.39577205415193034,0.021844279341136977,0.05699767946134359,0.8160822347022518,1.0,0.009852103017300162,0.005733446590141357,52,0.07692307692307693,0.0
coupled_0,coupled,0.0,14,chronological,1.1392647219337717,1.4650169822139891,0.33464952503918155,0.5032471244342013,0.4061020872256643,0.014522662489980333,0.04921993299500983,0.7977805217849918,1.0,0.008853477758190448,0.003691042208544419,53,0.018867924528301886,0.0
coupled_0,coupled,0.0,14,reversed,1.1392647219337717,1.3594117518990068,0.3341823671611156,0.46227383351902385,0.4061020872256643,-0.014522662489980338,0.04921993299500982,0.7977805217849921,1.0,0.00885347775819045,-0.003691042208544419,53,0.018867924528301886,0.0
coupled_0,coupled,0.0,14,shuffled,1.1392647219337717,2.0,0.5272644449462913,0.41047721314413316,0.40716582728643136,0.012162024056738812,0.0242434405083798,0.5589637375889033,10.0,0.017911932243261743,0.011791100303998834,53,0.018867924528301886,0.0
coupled_0,coupled,0.0,14,wrong_record,1.137256331028886,1.3416726521564064,0.2715017192163953,0.4405184762911116,0.38373533026599455,0.0011925974459883074,0.038085129483908964,0.8199138174097665,1.0,0.010602526136992184,0.006336562337567793,53,0.018867924528301886,0.0
