delta_r,pair,x_P,x_R,occupied_8,occupied_16,occupied_32,occupied_64,successor_loss,null_loss,rho_cycle,miss_cycle,abs_miss_cycle,best_rho
340,4,1.9999999999999996,0.10922966198576119,8,16,32,64,0.020495625245645212,0.37527581561713436,0.9203792030450471,-0.001759744296469808,0.001759744296469808,0.9832472394012902
340,5,1.9999999999999996,0.10411558730348217,8,16,32,64,0.020353095114674587,0.3909711435492978,0.9245865608113635,-0.00042553964729054317,0.00042553964729054317,0.9827693052131975
340,6,1.9999999999999996,0.12407078136387295,8,16,32,64,0.02249420180603513,0.3626027265849881,0.9218915615492156,-0.00041225287054160413,0.00041225287054160413,0.9818467128248048
340,7,1.9999999999999996,0.10001963357448566,8,16,32,64,0.01907291799854751,0.38138348076117895,0.9209247433804922,-0.0017359946337485279,0.0017359946337485279,0.9835058221559574
340,8,1.9999999999999996,0.1022182399854881,8,16,32,64,0.01845291168501721,0.3610492938958246,0.9300103032036996,-0.0010741503410004786,0.0010741503410004786,0.985459563344782
340,9,1.9999999999999996,0.09775398269746846,8,16,32,64,0.017977610408933836,0.36781335988266395,0.9298482467614522,-0.0008780395082993671,0.0008780395082993671,0.9860757148886582
340,10,1.9999999999999996,0.08321289931735755,8,16,32,64,0.01619758530404881,0.3893046736005297,0.9300736342218683,-0.0014854639038358766,0.0014854639038358766,0.9863324820688938
340,11,1.9999999999999996,0.08873439998800998,8,16,32,64,0.017450145868673113,0.39331185810758895,0.9320146730841262,-0.0014356952749491165,0.0014356952749491165,0.986167976566918
340,12,1.9999999999999996,0.0946731887898522,8,16,32,64,0.019347845014896246,0.40872912938092765,0.924227812594461,-0.001416090075485127,0.001416090075485127,0.9838218707389685
340,13,1.9999999999999996,0.1121184233324147,8,16,32,64,0.021369819486026245,0.3812008562173205,0.9197484186682701,-0.0013324817317696594,0.0013324817317696594,0.9827263779485303
340,14,1.9999999999999996,0.11799602459792835,8,16,32,64,0.021493052415874056,0.36430129725321964,0.9207853593003917,-0.00018010329305045666,0.00018010329305045666,0.9820626135539671
340,15,1.9725177862321253,0.09322778912880139,8,16,32,62,0.017524325877975647,0.37594640056870676,0.9332309063788053,-0.0016504839561728559,0.0016504839561728559,0.9855114297360695
340,16,1.9999999999999996,0.10647189114713071,8,16,32,64,0.02009073412432067,0.3773903874132904,0.9186247207764568,-0.0015669204709488926,0.0015669204709488926,0.9829469572812405
340,17,1.9863679540999497,0.09480907151263851,8,16,32,63,0.01712296585836945,0.3612094409359736,0.9262011951896844,-0.00033246949996955274,0.00033246949996955274,0.9855184953138418
340,18,1.9999999999999996,0.11074263398224525,8,16,32,64,0.020362411495621405,0.3677429507209662,0.916797727939339,-0.0019077133571666633,0.0019077133571666633,0.9829014879003505
340,19,1.9999999999999996,0.10469445603411255,8,16,32,64,0.01986664732587307,0.37951670180892727,0.9209677519894238,-0.0015255671815367648,0.0015255671815367648,0.9833519391299372
340,20,1.9999999999999996,0.11271017634094983,8,16,32,64,0.020770197574403532,0.3685594016209042,0.9239216358694083,-0.0010127410110837775,0.0010127410110837775,0.9824564067921896
340,21,1.9999999999999996,0.11737195201306244,8,16,32,64,0.021312935167266296,0.36316913541481116,0.92074296111186,-0.0007934389702153345,0.0007934389702153345,0.9823893705074422
340,22,1.9999999999999996,0.1043525081767796,8,16,32,64,0.02002039582289988,0.38370703632698683,0.9191249236463702,-0.001968987503477429,0.001968987503477429,0.9835024576261703
340,23,1.9999999999999996,0.11268033562884262,8,16,32,64,0.020550088975137413,0.3647502265670788,0.9199296826590985,-0.0008114768915527667,0.0008114768915527667,0.9824319081205201
340,24,1.9999999999999996,0.11069127917962805,8,16,32,64,0.019503080168189652,0.35238693260632326,0.9339418387306837,-0.0010977662788351455,0.0010977662788351455,0.984948462474632
340,25,1.9999999999999996,0.11695594020383278,8,16,32,64,0.021825988487869756,0.37323437270190907,0.9206783266790726,-0.00028501499648391155,0.00028501499648391155,0.9820106995039167
340,26,1.9999999999999996,0.11078967230766955,8,16,32,64,0.02104236493265763,0.37986148878970816,0.9229461514704744,-0.001481974203369631,0.001481974203369631,0.9834727300186173
340,27,1.9999999999999996,0.0954107178103128,8,16,32,64,0.017833034006681642,0.37381615851870464,0.9295510333759959,-0.001204210109757686,0.001204210109757686,0.9856089985170761
340,28,1.9863679540999497,0.09941934088574628,8,16,32,63,0.017703645692316413,0.3561408783158525,0.9345718819700694,-0.0011716397564015923,0.0011716397564015923,0.9851792628142388
340,29,1.9999999999999996,0.08916233385262032,8,16,32,64,0.016909780894548226,0.3793032363306914,0.9314273308551337,-0.0012098464334838112,0.0012098464334838112,0.9863407915832834
340,30,1.9863679540999497,0.08991339657798825,8,16,32,63,0.016724990330355606,0.37202443611055974,0.9292692112047752,-0.0010031820743520603,0.0010031820743520603,0.9858215664842883
340,31,1.9999999999999996,0.10538956555961827,8,16,32,64,0.020146298374175017,0.3823205507527853,0.9182201373460955,-0.0021974933480338192,0.0021974933480338192,0.9833637834087198
340,32,1.9999999999999996,0.10167534448583902,8,16,32,64,0.01831714508667929,0.36030652621453246,0.9320504545364144,-0.0011866920262375651,0.0011866920262375651,0.9860073202540419
340,33,1.9863679540999497,0.12174405074511838,8,16,32,63,0.021562783378325796,0.3542314100172227,0.9115220759896938,-0.0024388658550705145,0.0024388658550705145,0.9812169469621077
340,34,1.9999999999999996,0.09138833264530086,8,16,32,64,0.017319375431892357,0.3790281522940754,0.9294176357092254,-0.0011917441688118608,0.0011917441688118608,0.985835197486604
340,35,1.9999999999999996,0.1169696031799893,8,16,32,64,0.021469297477274614,0.3670919092413831,0.9200089608006994,-0.0004955916307074958,0.0004955916307074958,0.9820639645774909
340,36,1.9999999999999996,0.11792133957047173,8,16,32,64,0.021613221214431648,0.3665701440156255,0.9224246601879947,-0.0004527283397074894,0.0004527283397074894,0.981950895743785
340,37,1.9725177862321253,0.10766015406114632,8,16,32,62,0.019190387047019697,0.35649934210795176,0.9302379668844747,-0.0011168019093401745,0.0011168019093401745,0.9854271046169519
340,38,1.9999999999999996,0.10998227695288497,8,16,32,64,0.02059114284608525,0.3744447454003201,0.9173993733526106,-0.0022305501588723077,0.0022305501588723077,0.9832652331152253
340,39,1.9999999999999996,0.08973067936920646,8,16,32,64,0.01693918386116292,0.37755612640499103,0.9293644198061738,-0.0009912700670766485,0.0009912700670766485,0.985921192587565
340,40,1.9999999999999996,0.1047184096377114,8,16,32,64,0.019385828655838266,0.3702468118625248,0.9173718402210634,-0.0018882617498148062,0.0018882617498148062,0.983217149205767
