path_id,split,family,parameter,parameter_index,replicate,control,mean_rho,best_miss_64,best_miss_512,exact_closure_64
holdout:periodic rational:5:7,holdout,periodic rational,15,5,7,shuffled,0.013431486354934564,,,False
holdout:periodic rational:5:8,holdout,periodic rational,15,5,8,chronological,1.0,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:8,holdout,periodic rational,15,5,8,shuffled,0.012918178371982173,,,False
holdout:periodic rational:5:9,holdout,periodic rational,15,5,9,chronological,1.0,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:9,holdout,periodic rational,15,5,9,shuffled,0.01333721456173409,,,False
holdout:periodic rational:5:10,holdout,periodic rational,15,5,10,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333325,True
holdout:periodic rational:5:10,holdout,periodic rational,15,5,10,shuffled,0.013693193557894664,,,False
holdout:periodic rational:5:11,holdout,periodic rational,15,5,11,chronological,1.0000000000000004,0.13333333333333328,0.13333333333333328,True
holdout:periodic rational:5:11,holdout,periodic rational,15,5,11,shuffled,0.013847323092753445,,,False
holdout:periodic rational:5:12,holdout,periodic rational,15,5,12,chronological,1.0,0.13333333333333333,0.13333333333333325,True
holdout:periodic rational:5:12,holdout,periodic rational,15,5,12,shuffled,0.01296940811936934,,,False
holdout:periodic rational:5:13,holdout,periodic rational,15,5,13,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:13,holdout,periodic rational,15,5,13,shuffled,0.012804492207181238,,,False
holdout:periodic rational:5:14,holdout,periodic rational,15,5,14,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333325,True
holdout:periodic rational:5:14,holdout,periodic rational,15,5,14,shuffled,0.013267059004288664,,,False
holdout:periodic rational:5:15,holdout,periodic rational,15,5,15,chronological,1.0000000000000002,0.1333333333333333,0.1333333333333333,True
holdout:periodic rational:5:15,holdout,periodic rational,15,5,15,shuffled,0.013724287024490434,,,False
holdout:periodic rational:5:16,holdout,periodic rational,15,5,16,chronological,1.0,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:16,holdout,periodic rational,15,5,16,shuffled,0.013448739151618979,,,False
holdout:periodic rational:5:17,holdout,periodic rational,15,5,17,chronological,1.0,0.1333333333333333,0.13333333333333325,True
holdout:periodic rational:5:17,holdout,periodic rational,15,5,17,shuffled,0.013712126289665949,,,False
holdout:periodic rational:5:18,holdout,periodic rational,15,5,18,chronological,1.0,0.1333333333333333,0.1333333333333333,True
holdout:periodic rational:5:18,holdout,periodic rational,15,5,18,shuffled,0.0133089766457482,,,False
holdout:periodic rational:5:19,holdout,periodic rational,15,5,19,chronological,1.0000000000000004,0.13333333333333328,0.13333333333333328,True
holdout:periodic rational:5:19,holdout,periodic rational,15,5,19,shuffled,0.013243788693184839,,,False
holdout:periodic rational:5:20,holdout,periodic rational,15,5,20,chronological,0.9999999999999999,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:20,holdout,periodic rational,15,5,20,shuffled,0.014519573763434518,,,False
holdout:periodic rational:5:21,holdout,periodic rational,15,5,21,chronological,1.0,0.1333333333333333,0.1333333333333333,True
holdout:periodic rational:5:21,holdout,periodic rational,15,5,21,shuffled,0.014618966721486234,,,False
holdout:periodic rational:5:22,holdout,periodic rational,15,5,22,chronological,1.0000000000000004,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:22,holdout,periodic rational,15,5,22,shuffled,0.013515463315523363,,,False
holdout:periodic rational:5:23,holdout,periodic rational,15,5,23,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:23,holdout,periodic rational,15,5,23,shuffled,0.013154223527495849,,,False
holdout:periodic rational:5:24,holdout,periodic rational,15,5,24,chronological,1.0,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:24,holdout,periodic rational,15,5,24,shuffled,0.012628836204549049,,,False
holdout:periodic rational:5:25,holdout,periodic rational,15,5,25,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333325,True
holdout:periodic rational:5:25,holdout,periodic rational,15,5,25,shuffled,0.01362204398577602,,,False
holdout:periodic rational:5:26,holdout,periodic rational,15,5,26,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333325,True
holdout:periodic rational:5:26,holdout,periodic rational,15,5,26,shuffled,0.013125777922641881,,,False
holdout:periodic rational:5:27,holdout,periodic rational,15,5,27,chronological,1.0000000000000004,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:27,holdout,periodic rational,15,5,27,shuffled,0.012981431752549805,,,False
holdout:periodic rational:5:28,holdout,periodic rational,15,5,28,chronological,1.0,0.13333333333333333,0.13333333333333328,True
holdout:periodic rational:5:28,holdout,periodic rational,15,5,28,shuffled,0.014015932799764737,,,False
holdout:periodic rational:5:29,holdout,periodic rational,15,5,29,chronological,1.0000000000000002,0.1333333333333333,0.1333333333333333,True
holdout:periodic rational:5:29,holdout,periodic rational,15,5,29,shuffled,0.013545530268562665,,,False
holdout:periodic rational:5:30,holdout,periodic rational,15,5,30,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:30,holdout,periodic rational,15,5,30,shuffled,0.013291950774147555,,,False
holdout:periodic rational:5:31,holdout,periodic rational,15,5,31,chronological,1.0000000000000002,0.13333333333333328,0.13333333333333328,True
holdout:periodic rational:5:31,holdout,periodic rational,15,5,31,shuffled,0.014337792809622142,,,False
holdout:periodic rational:5:32,holdout,periodic rational,15,5,32,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:32,holdout,periodic rational,15,5,32,shuffled,0.013889621528150733,,,False
holdout:periodic rational:5:33,holdout,periodic rational,15,5,33,chronological,1.0,0.13333333333333328,0.13333333333333328,True
holdout:periodic rational:5:33,holdout,periodic rational,15,5,33,shuffled,0.012660147433744426,,,False
holdout:periodic rational:5:34,holdout,periodic rational,15,5,34,chronological,1.0,0.1333333333333333,0.13333333333333325,True
holdout:periodic rational:5:34,holdout,periodic rational,15,5,34,shuffled,0.01431815636867484,,,False
holdout:periodic rational:5:35,holdout,periodic rational,15,5,35,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:35,holdout,periodic rational,15,5,35,shuffled,0.013328093167982231,,,False
holdout:periodic rational:5:36,holdout,periodic rational,15,5,36,chronological,1.0000000000000002,0.13333333333333333,0.13333333333333325,True
holdout:periodic rational:5:36,holdout,periodic rational,15,5,36,shuffled,0.013334156470361352,,,False
holdout:periodic rational:5:37,holdout,periodic rational,15,5,37,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:37,holdout,periodic rational,15,5,37,shuffled,0.013837839249192543,,,False
holdout:periodic rational:5:38,holdout,periodic rational,15,5,38,chronological,1.0000000000000004,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:38,holdout,periodic rational,15,5,38,shuffled,0.013352186105187435,,,False
holdout:periodic rational:5:39,holdout,periodic rational,15,5,39,chronological,1.0000000000000004,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:39,holdout,periodic rational,15,5,39,shuffled,0.013734284227644993,,,False
holdout:periodic rational:5:40,holdout,periodic rational,15,5,40,chronological,1.0000000000000002,0.1333333333333333,0.1333333333333333,True
holdout:periodic rational:5:40,holdout,periodic rational,15,5,40,shuffled,0.013200961020132473,,,False
holdout:periodic rational:5:41,holdout,periodic rational,15,5,41,chronological,1.0,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:41,holdout,periodic rational,15,5,41,shuffled,0.01417014569582897,,,False
holdout:periodic rational:5:42,holdout,periodic rational,15,5,42,chronological,0.9999999999999999,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:42,holdout,periodic rational,15,5,42,shuffled,0.013693795200168227,,,False
holdout:periodic rational:5:43,holdout,periodic rational,15,5,43,chronological,1.0000000000000002,0.13333333333333328,0.13333333333333325,True
holdout:periodic rational:5:43,holdout,periodic rational,15,5,43,shuffled,0.013695312471125688,,,False
holdout:periodic rational:5:44,holdout,periodic rational,15,5,44,chronological,1.0000000000000002,0.13333333333333333,0.13333333333333328,True
holdout:periodic rational:5:44,holdout,periodic rational,15,5,44,shuffled,0.013711882735320619,,,False
holdout:periodic rational:5:45,holdout,periodic rational,15,5,45,chronological,1.0000000000000002,0.1333333333333333,0.1333333333333333,True
holdout:periodic rational:5:45,holdout,periodic rational,15,5,45,shuffled,0.013907577772499598,,,False
holdout:periodic rational:5:46,holdout,periodic rational,15,5,46,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333325,True
holdout:periodic rational:5:46,holdout,periodic rational,15,5,46,shuffled,0.013108022788509071,,,False
holdout:periodic rational:5:47,holdout,periodic rational,15,5,47,chronological,1.0000000000000002,0.1333333333333333,0.13333333333333328,True
holdout:periodic rational:5:47,holdout,periodic rational,15,5,47,shuffled,0.013682545522875109,,,False
holdout:periodic rational:6:0,holdout,periodic rational,17,6,0,chronological,1.0000000000000002,0.11764705882352938,0.11764705882352937,True
holdout:periodic rational:6:0,holdout,periodic rational,17,6,0,shuffled,0.014349505038645889,,,False
holdout:periodic rational:6:1,holdout,periodic rational,17,6,1,chronological,1.0000000000000002,0.11764705882352937,0.11764705882352934,True
holdout:periodic rational:6:1,holdout,periodic rational,17,6,1,shuffled,0.013445183023219183,,,False
holdout:periodic rational:6:2,holdout,periodic rational,17,6,2,chronological,1.0000000000000002,0.1176470588235294,0.11764705882352937,True
holdout:periodic rational:6:2,holdout,periodic rational,17,6,2,shuffled,0.013350511303535638,,,False
holdout:periodic rational:6:3,holdout,periodic rational,17,6,3,chronological,1.0000000000000002,0.1176470588235294,0.11764705882352933,True
holdout:periodic rational:6:3,holdout,periodic rational,17,6,3,shuffled,0.014333269024322408,,,False
holdout:periodic rational:6:4,holdout,periodic rational,17,6,4,chronological,1.0000000000000002,0.1176470588235294,0.11764705882352934,True
holdout:periodic rational:6:4,holdout,periodic rational,17,6,4,shuffled,0.014039712816139648,,,False
holdout:periodic rational:6:5,holdout,periodic rational,17,6,5,chronological,1.0,0.1176470588235294,0.11764705882352934,True
holdout:periodic rational:6:5,holdout,periodic rational,17,6,5,shuffled,0.01391286508653926,,,False
holdout:periodic rational:6:6,holdout,periodic rational,17,6,6,chronological,1.0,0.1176470588235294,0.11764705882352931,True
holdout:periodic rational:6:6,holdout,periodic rational,17,6,6,shuffled,0.013384356468722039,,,False
holdout:periodic rational:6:7,holdout,periodic rational,17,6,7,chronological,1.0000000000000002,0.11764705882352938,0.11764705882352937,True
holdout:periodic rational:6:7,holdout,periodic rational,17,6,7,shuffled,0.013507074750616164,,,False
holdout:periodic rational:6:8,holdout,periodic rational,17,6,8,chronological,1.0,0.11764705882352934,0.11764705882352934,True
holdout:periodic rational:6:8,holdout,periodic rational,17,6,8,shuffled,0.013898822465260653,,,False
holdout:periodic rational:6:9,holdout,periodic rational,17,6,9,chronological,1.0000000000000002,0.11764705882352938,0.11764705882352934,True
holdout:periodic rational:6:9,holdout,periodic rational,17,6,9,shuffled,0.01318208816784321,,,False
holdout:periodic rational:6:10,holdout,periodic rational,17,6,10,chronological,1.0000000000000002,0.1176470588235294,0.11764705882352934,True
holdout:periodic rational:6:10,holdout,periodic rational,17,6,10,shuffled,0.012776508362576046,,,False
holdout:periodic rational:6:11,holdout,periodic rational,17,6,11,chronological,1.0000000000000002,0.11764705882352938,0.11764705882352934,True
holdout:periodic rational:6:11,holdout,periodic rational,17,6,11,shuffled,0.013634180162396942,,,False
holdout:periodic rational:6:12,holdout,periodic rational,17,6,12,chronological,1.0000000000000002,0.11764705882352938,0.11764705882352938,True
holdout:periodic rational:6:12,holdout,periodic rational,17,6,12,shuffled,0.014498149575451844,,,False
holdout:periodic rational:6:13,holdout,periodic rational,17,6,13,chronological,1.0000000000000002,0.1176470588235294,0.11764705882352934,True
holdout:periodic rational:6:13,holdout,periodic rational,17,6,13,shuffled,0.012829654485687764,,,False
holdout:periodic rational:6:14,holdout,periodic rational,17,6,14,chronological,1.0,0.11764705882352938,0.11764705882352938,True
holdout:periodic rational:6:14,holdout,periodic rational,17,6,14,shuffled,0.013328892430485425,,,False
holdout:periodic rational:6:15,holdout,periodic rational,17,6,15,chronological,1.0000000000000002,0.11764705882352938,0.11764705882352934,True
holdout:periodic rational:6:15,holdout,periodic rational,17,6,15,shuffled,0.01412863930167908,,,False
holdout:periodic rational:6:16,holdout,periodic rational,17,6,16,chronological,1.0000000000000002,0.11764705882352938,0.11764705882352937,True
holdout:periodic rational:6:16,holdout,periodic rational,17,6,16,shuffled,0.012897682624101101,,,False
holdout:periodic rational:6:17,holdout,periodic rational,17,6,17,chronological,1.0000000000000002,0.11764705882352938,0.11764705882352934,True
holdout:periodic rational:6:17,holdout,periodic rational,17,6,17,shuffled,0.012409555532833107,,,False
holdout:periodic rational:6:18,holdout,periodic rational,17,6,18,chronological,1.0000000000000002,0.1176470588235294,0.11764705882352937,True
holdout:periodic rational:6:18,holdout,periodic rational,17,6,18,shuffled,0.01237410317381418,,,False
holdout:periodic rational:6:19,holdout,periodic rational,17,6,19,chronological,1.0,0.1176470588235294,0.11764705882352934,True
holdout:periodic rational:6:19,holdout,periodic rational,17,6,19,shuffled,0.013888496289192094,,,False
