replicate,pseudo_onset_completed_runs,joint_shift_completed_runs,conditional_in_box_completed_runs
7856,0,0,7
7857,0,0,7
7858,0,0,7
7859,0,0,8
7860,0,0,6
7861,0,0,6
7862,1,0,7
7863,0,0,6
7864,0,0,7
7865,2,0,8
7866,0,0,7
7867,0,1,8
7868,0,1,8
7869,0,0,6
7870,0,0,7
7871,0,1,6
7872,0,0,7
7873,0,0,7
7874,0,2,8
7875,1,0,6
7876,1,0,7
7877,0,0,7
7878,1,0,5
7879,0,0,7
7880,0,0,8
7881,0,0,8
7882,1,0,10
7883,0,2,7
7884,1,0,6
7885,0,0,8
7886,1,0,7
7887,0,0,7
7888,0,1,7
7889,0,1,9
7890,0,2,9
7891,0,0,8
7892,0,0,7
7893,0,1,8
7894,0,1,8
7895,0,0,7
7896,0,0,7
7897,0,0,7
7898,1,0,7
7899,1,0,8
7900,0,0,8
7901,1,0,7
7902,0,0,8
7903,0,1,8
7904,0,0,8
7905,0,0,7
7906,0,0,5
7907,0,0,7
7908,1,0,9
7909,0,1,8
7910,1,0,7
7911,0,0,6
7912,1,0,7
7913,0,1,6
7914,1,0,6
7915,1,0,7
7916,1,1,8
7917,0,0,9
7918,0,0,8
7919,0,0,7
7920,0,0,8
7921,1,1,7
7922,0,0,7
7923,0,0,8
7924,0,0,8
7925,0,0,9
7926,0,1,5
7927,1,0,8
7928,0,0,7
7929,0,0,8
7930,0,0,7
7931,0,0,5
7932,1,0,8
7933,1,0,5
7934,1,0,7
7935,0,0,9
7936,0,0,7
7937,2,0,8
7938,0,0,8
7939,0,1,8
7940,0,0,8
7941,0,1,6
7942,1,0,7
7943,1,0,6
7944,0,0,8
7945,0,0,7
7946,0,0,9
7947,1,0,8
7948,1,0,5
7949,0,0,7
7950,0,0,5
7951,0,0,7
7952,1,0,7
7953,0,0,6
7954,0,0,9
7955,1,0,6
7956,1,0,7
7957,0,0,6
7958,0,0,7
7959,1,2,7
7960,1,0,8
7961,1,0,10
7962,0,1,8
7963,0,0,8
7964,0,0,7
7965,0,0,9
7966,0,0,6
7967,0,0,8
7968,0,0,7
7969,1,0,6
7970,0,1,7
7971,0,0,8
7972,1,0,6
7973,0,0,10
7974,0,0,7
7975,0,0,7
7976,2,0,8
7977,0,0,5
7978,0,0,8
7979,0,0,5
7980,1,0,8
7981,0,1,7
7982,0,1,6
7983,1,0,6
7984,0,0,6
7985,2,0,8
7986,0,1,9
7987,0,0,9
7988,0,0,9
7989,1,0,8
7990,1,0,7
7991,0,0,7
7992,0,0,6
7993,0,0,7
7994,0,0,7
7995,0,0,8
7996,0,0,7
7997,2,0,6
7998,0,0,7
7999,0,1,6
8000,0,0,10
8001,0,0,6
8002,0,0,6
8003,0,2,7
8004,1,0,8
8005,0,0,8
8006,0,0,6
8007,0,0,8
8008,0,0,8
8009,1,0,8
8010,0,0,6
8011,0,0,6
8012,0,0,8
8013,2,0,10
8014,1,0,7
8015,0,0,8
8016,1,0,7
8017,0,0,5
8018,1,0,9
8019,0,0,7
8020,1,0,10
8021,0,0,9
8022,0,0,8
8023,1,0,10
8024,0,1,7
8025,0,0,8
8026,0,0,8
8027,0,0,9
8028,1,0,7
8029,0,0,7
8030,0,0,9
8031,1,0,5
8032,0,0,9
8033,0,0,6
8034,0,0,6
8035,1,0,9
8036,0,0,7
8037,0,1,8
8038,0,0,6
8039,1,0,9
8040,0,0,9
8041,0,0,7
8042,0,0,8
8043,0,1,6
8044,0,0,7
8045,0,0,7
8046,0,0,9
8047,0,0,6
8048,0,0,5
8049,0,0,8
8050,0,0,9
8051,0,0,6
8052,0,2,7
8053,1,0,8
8054,0,0,7
8055,0,0,7
8056,0,0,8
8057,0,0,6
8058,1,0,6
8059,0,0,6
8060,1,0,6
8061,0,0,6
8062,1,0,9
8063,0,0,9
8064,0,0,5
8065,0,0,8
8066,1,0,6
8067,1,0,7
8068,0,0,7
8069,0,0,5
8070,0,0,6
8071,1,0,7
8072,0,1,6
8073,0,0,7
8074,0,0,6
8075,1,0,9
8076,0,0,8
8077,0,0,7
8078,0,0,5
8079,0,0,7
8080,0,0,7
8081,0,0,8
8082,0,1,7
8083,0,1,7
8084,0,0,6
8085,0,0,8
8086,0,1,7
8087,0,0,7
8088,0,0,6
8089,0,1,6
8090,0,0,7
8091,1,0,6
8092,1,1,7
8093,0,0,7
8094,0,0,8
8095,2,0,7
8096,0,0,9
8097,0,0,7
8098,0,0,6
8099,0,1,7
8100,0,1,6
8101,0,0,8
8102,1,0,5
8103,0,1,7
8104,0,0,7
8105,1,0,7
8106,1,0,7
8107,0,0,6
8108,0,0,7
8109,1,0,7
8110,0,0,7
8111,0,0,7
8112,0,0,7
8113,1,0,7
8114,1,0,5
8115,0,0,8
8116,0,0,8
8117,0,0,8
8118,0,0,9
8119,0,0,7
8120,0,1,7
8121,0,0,7
8122,0,0,8
8123,0,0,7
8124,0,0,8
8125,0,1,7
8126,1,0,8
8127,0,0,7
8128,1,0,7
8129,1,0,8
8130,1,0,8
8131,0,0,6
8132,0,0,8
8133,0,0,6
8134,0,0,8
8135,2,0,6
8136,1,0,5
8137,1,0,8
8138,0,1,8
8139,0,1,8
8140,0,0,7
8141,0,0,7
8142,0,0,7
8143,0,0,8
8144,1,0,7
8145,0,0,8
8146,0,0,7
8147,1,0,7
8148,0,2,6
8149,0,1,6
8150,0,0,6
8151,0,0,5
8152,1,0,8
8153,0,0,8
8154,0,0,5
8155,0,1,6
8156,0,1,7
8157,0,0,6
8158,2,0,8
8159,0,0,7
8160,0,0,6
8161,0,0,8
8162,0,0,7
8163,0,0,6
8164,0,0,8
8165,0,1,8
8166,0,0,7
8167,0,0,7
8168,0,1,6
8169,0,0,7
8170,0,0,8
8171,0,0,10
8172,0,1,9
8173,0,0,7
8174,1,0,8
8175,0,0,6
8176,0,0,7
8177,0,2,9
8178,1,1,9
8179,1,0,7
8180,0,0,7
8181,1,0,7
8182,0,0,7
8183,0,1,8
8184,2,0,8
8185,1,0,8
8186,0,0,8
8187,0,0,7
8188,0,0,5
8189,1,0,7
8190,0,0,9
8191,0,1,8
8192,2,0,7
8193,0,0,7
8194,0,0,6
8195,0,0,8
8196,0,0,8
8197,1,0,5
8198,0,0,7
8199,0,0,8
8200,0,0,7
8201,0,0,6
8202,0,0,7
8203,0,0,8
8204,1,0,7
8205,0,0,7
8206,0,0,6
8207,1,0,7
8208,0,0,9
8209,0,0,7
8210,0,0,7
8211,0,0,7
8212,0,0,8
8213,1,0,8
8214,1,0,8
8215,1,0,7
8216,0,0,6
8217,0,0,5
8218,0,0,8
8219,0,0,10
8220,1,0,7
8221,2,0,6
8222,0,0,8
8223,0,0,6
8224,0,0,5
8225,0,1,8
8226,0,0,8
8227,1,0,9
8228,0,1,5
8229,0,0,7
8230,1,0,8
8231,1,0,8
8232,1,0,7
8233,0,0,7
8234,0,0,6
8235,0,0,7
8236,2,1,7
8237,0,0,6
8238,0,0,9
8239,0,0,8
8240,0,0,7
8241,0,1,9
8242,1,0,5
8243,0,0,10
8244,0,0,8
8245,0,0,8
8246,0,0,7
8247,1,0,9
8248,0,0,6
8249,1,0,6
8250,2,0,7
8251,0,0,8
8252,0,0,6
8253,1,0,6
8254,1,1,7
8255,0,1,9
8256,0,0,7
8257,0,0,8
8258,1,0,9
8259,0,0,9
8260,0,0,7
8261,1,0,8
8262,0,1,8
8263,0,0,6
8264,0,0,8
8265,0,0,8
8266,1,0,8
8267,1,0,7
8268,0,0,9
8269,1,0,6
8270,0,0,7
8271,1,0,7
8272,0,0,6
8273,0,0,7
8274,0,0,7
8275,0,0,6
8276,0,0,7
8277,0,0,8
8278,0,0,7
8279,1,0,8
8280,0,0,6
8281,0,1,9
8282,0,0,9
8283,0,0,8
8284,1,0,6
8285,0,0,6
8286,0,0,6
8287,0,0,6
8288,0,0,8
8289,0,1,5
8290,0,0,7
8291,0,1,7
8292,0,0,7
8293,0,1,8
8294,0,0,7
8295,0,0,7
8296,0,1,6
8297,0,0,6
8298,0,0,7
8299,0,0,6
8300,0,0,7
8301,0,0,7
8302,1,0,8
8303,0,0,7
8304,0,0,8
8305,0,0,7
8306,0,0,7
8307,0,0,7
8308,1,0,8
8309,0,0,7
8310,0,0,7
8311,1,0,7
8312,1,0,5
8313,0,0,6
8314,1,0,7
8315,0,0,7
8316,0,0,8
8317,0,0,7
8318,0,0,8
8319,0,0,6
8320,0,0,7
8321,0,0,7
8322,1,0,6
8323,0,0,7
8324,0,0,6
8325,1,0,8
8326,0,0,7
8327,1,0,6
8328,0,0,6
8329,1,0,7
8330,1,0,8
8331,0,0,9
8332,0,0,6
8333,0,1,7
8334,0,0,8
8335,1,0,7
8336,0,0,6
8337,0,0,9
8338,0,0,9
8339,1,0,7
8340,0,0,8
8341,0,1,6
8342,0,0,7
8343,0,0,5
8344,1,0,8
8345,0,0,8
8346,0,1,7
8347,0,0,7
8348,0,0,5
8349,1,0,6
8350,0,0,9
8351,0,0,9
8352,1,0,7
8353,1,0,9
8354,1,0,8
8355,0,0,7
8356,0,0,6
8357,1,0,8
8358,1,0,9
8359,1,0,6
8360,0,0,7
8361,0,0,9
8362,0,0,8
8363,0,0,7
8364,2,0,7
8365,0,0,7
8366,0,0,8
8367,0,1,5
8368,0,0,8
8369,0,1,9
8370,0,0,7
8371,0,0,7
8372,0,0,6
8373,0,0,8
8374,0,1,6
8375,0,0,8
8376,1,0,9
8377,1,0,6
8378,0,0,6
8379,0,1,7
8380,0,0,6
8381,0,0,7
8382,0,1,7
8383,0,0,6
8384,1,0,8
8385,0,0,6
8386,0,0,5
8387,0,0,6
8388,0,0,9
8389,0,0,7
8390,1,0,6
8391,0,0,7
8392,0,0,8
8393,0,0,6
8394,0,1,6
8395,0,0,7
8396,0,0,7
8397,0,0,8
8398,0,0,5
8399,0,0,5
8400,2,1,5
8401,0,0,8
8402,0,0,7
8403,1,0,8
8404,0,0,7
8405,1,0,6
8406,0,0,7
8407,0,1,7
8408,0,0,6
8409,0,0,7
8410,0,0,7
8411,0,0,6
8412,0,0,9
8413,0,0,6
8414,0,0,9
8415,0,0,7
8416,0,0,6
8417,0,0,7
8418,1,0,6
8419,0,0,8
8420,0,0,6
8421,0,0,6
8422,1,0,7
8423,0,0,10
8424,0,1,6
8425,0,0,6
8426,1,0,6
8427,0,0,7
8428,0,0,8
8429,0,0,7
8430,0,0,6
8431,0,0,8
8432,1,0,8
8433,1,0,6
8434,0,1,5
8435,0,0,7
8436,0,0,7
8437,0,1,9
8438,0,0,7
8439,1,0,6
8440,0,0,7
8441,0,0,5
8442,1,1,7
8443,0,0,9
8444,0,0,8
8445,0,0,7
8446,0,0,6
8447,1,0,8
8448,0,0,8
8449,0,0,6
8450,0,0,6
8451,1,0,9
8452,0,0,7
8453,0,0,6
8454,0,0,11
8455,0,0,8
8456,0,0,5
8457,0,0,8
8458,0,0,7
8459,0,0,7
8460,1,0,6
8461,0,0,8
8462,0,0,6
8463,0,0,6
8464,0,0,8
8465,0,0,7
8466,0,0,7
8467,0,0,7
8468,0,0,8
8469,0,0,7
8470,1,0,7
8471,0,0,8
8472,0,1,9
8473,0,0,9
8474,0,1,8
8475,0,0,7
8476,0,0,9
8477,0,0,9
8478,0,0,7
8479,2,1,9
8480,0,0,7
8481,1,0,7
8482,0,0,7
8483,1,0,7
8484,0,0,5
8485,0,0,8
8486,0,0,7
8487,1,0,6
8488,0,1,6
8489,0,0,5
8490,0,0,7
8491,0,1,5
8492,0,0,7
8493,0,0,7
8494,1,0,8
8495,0,0,7
8496,0,0,6
8497,0,2,8
8498,1,0,8
8499,1,0,8
8500,0,0,7
8501,0,0,9
8502,0,0,7
8503,0,1,8
8504,0,0,8
8505,1,0,8
8506,0,1,6
8507,0,0,9
8508,0,0,9
8509,0,0,6
8510,1,0,9
8511,0,0,8
8512,1,1,8
8513,0,0,6
8514,0,1,8
8515,0,0,6
8516,0,1,7
8517,0,0,10
8518,0,0,8
8519,1,0,7
8520,0,0,8
8521,1,1,7
8522,0,0,8
8523,0,1,7
8524,1,0,8
8525,0,0,6
8526,1,0,6
8527,1,2,7
8528,0,0,8
8529,0,0,7
8530,1,0,6
8531,0,0,8
8532,0,0,11
8533,0,0,7
8534,0,0,8
8535,0,0,7
8536,0,0,8
8537,0,0,5
8538,0,0,8
8539,0,0,8
8540,0,0,7
8541,0,1,6
8542,1,0,8
8543,0,0,8
8544,1,0,7
8545,0,0,7
8546,1,0,7
8547,0,0,8
8548,0,0,8
8549,0,0,8
8550,0,0,8
8551,0,0,7
8552,0,0,8
8553,0,0,6
8554,0,0,9
8555,0,0,9
8556,1,0,5
8557,0,0,7
8558,0,0,6
8559,0,0,7
8560,1,0,7
8561,0,2,7
8562,1,0,9
8563,1,0,6
8564,0,0,6
8565,0,0,9
8566,1,0,8
8567,0,0,10
8568,0,0,6
8569,1,1,7
8570,0,0,8
8571,0,0,8
8572,1,0,7
8573,0,0,7
8574,0,0,6
8575,0,0,7
8576,1,1,8
8577,0,0,9
8578,0,0,7
8579,0,0,5
8580,0,1,7
8581,0,0,9
8582,0,0,8
8583,0,0,8
8584,0,0,7
8585,0,0,6
8586,0,0,8
8587,0,0,6
8588,1,0,6
8589,0,0,7
8590,0,0,8
8591,0,0,8
8592,0,0,7
8593,0,0,8
8594,0,0,7
8595,0,0,7
8596,0,0,6
8597,0,0,8
8598,0,0,6
8599,0,0,6
8600,0,0,7
8601,1,0,7
8602,0,1,8
8603,0,0,7
8604,1,0,7
8605,0,1,9
8606,0,0,7
8607,0,0,7
8608,0,0,6
8609,0,0,7
8610,0,0,7
8611,0,0,8
8612,0,0,8
8613,1,0,7
8614,0,0,8
8615,0,0,8
8616,0,0,8
8617,0,0,7
8618,0,0,8
8619,0,1,6
8620,0,0,9
8621,0,0,7
8622,0,0,7
8623,0,0,6
8624,1,0,7
8625,0,0,6
8626,0,1,7
8627,0,0,8
8628,0,0,6
8629,0,1,6
8630,0,1,8
8631,0,0,7
8632,0,0,7
8633,0,0,6
8634,0,0,7
8635,0,0,6
8636,0,0,7
8637,0,0,7
8638,3,0,6
8639,0,0,6
8640,0,1,6
8641,0,0,8
8642,0,0,6
8643,0,0,7
8644,1,0,6
8645,0,0,7
8646,0,0,6
8647,0,1,7
8648,0,0,9
8649,0,0,5
8650,0,0,6
8651,0,0,7
8652,0,0,10
8653,2,0,8
8654,0,1,8
8655,0,0,5
8656,0,0,9
8657,0,0,6
8658,1,0,10
8659,2,0,5
8660,0,0,8
8661,0,0,8
8662,0,0,8
8663,1,0,6
8664,0,0,5
8665,0,0,8
8666,1,0,7
8667,0,0,8
8668,0,0,9
8669,1,0,6
8670,0,0,7
8671,0,0,7
8672,0,0,8
8673,0,0,6
8674,0,1,9
8675,0,0,7
8676,0,0,8
8677,0,0,8
8678,1,0,8
8679,2,0,7
8680,0,0,7
8681,0,1,5
8682,2,0,6
8683,0,1,7
8684,0,0,8
8685,0,0,7
8686,0,0,9
8687,0,0,8
8688,0,0,7
8689,0,0,7
8690,0,0,7
8691,0,0,7
8692,1,0,7
8693,2,0,7
8694,0,0,6
8695,0,1,6
8696,1,1,8
8697,0,1,9
8698,0,0,6
8699,0,0,7
8700,0,0,6
8701,1,0,8
8702,0,0,7
8703,0,1,7
8704,0,0,6
8705,0,0,8
8706,0,0,9
8707,0,0,10
8708,0,0,9
8709,0,0,7
8710,0,2,5
8711,0,0,8
8712,1,0,7
8713,0,1,8
8714,0,0,5
8715,0,0,8
8716,0,0,8
8717,0,0,7
8718,0,0,9
8719,0,0,9
8720,0,0,6
8721,0,0,8
8722,1,0,7
8723,1,0,5
8724,1,1,5
8725,0,0,6
8726,0,0,9
8727,0,1,8
8728,0,1,7
8729,0,0,7
8730,0,1,6
8731,0,0,7
8732,0,1,6
8733,0,0,7
8734,0,0,6
8735,1,0,7
8736,0,1,8
8737,0,0,8
8738,0,1,7
8739,0,0,6
8740,0,0,8
8741,0,0,5
8742,0,0,8
8743,0,0,8
8744,0,0,8
8745,0,0,7
8746,0,2,8
8747,1,0,7
8748,0,0,7
8749,0,0,6
8750,1,0,7
8751,0,0,7
8752,0,0,9
8753,0,0,6
8754,0,0,8
8755,1,0,6
8756,1,0,8
8757,0,0,6
8758,2,0,6
8759,0,0,7
8760,0,0,9
8761,0,0,7
8762,0,0,7
8763,0,0,7
8764,0,0,7
8765,0,0,7
8766,0,0,9
8767,0,1,8
8768,0,1,9
8769,0,1,6
8770,1,0,7
8771,1,0,7
8772,0,0,7
8773,1,0,8
8774,0,1,6
8775,0,1,5
8776,0,0,8
8777,0,0,9
8778,1,0,6
8779,1,0,9
8780,0,0,7
8781,0,0,7
8782,0,0,7
8783,0,1,9
8784,1,0,6
8785,1,0,8
8786,0,0,9
8787,1,0,7
8788,0,0,7
8789,0,0,10
8790,0,0,6
8791,0,0,8
8792,1,0,9
8793,0,0,7
8794,1,0,7
8795,0,0,7
8796,0,0,6
8797,0,0,8
8798,0,0,6
8799,0,0,8
8800,1,0,7
8801,1,0,5
8802,0,0,7
8803,0,0,6
8804,0,0,8
8805,0,0,6
8806,0,0,7
8807,0,0,10
8808,1,0,9
8809,0,1,6
8810,1,0,7
8811,1,0,6
8812,0,2,6
8813,0,1,5
8814,0,0,5
8815,0,0,7
8816,0,0,7
8817,1,0,6
8818,0,0,6
8819,0,0,7
8820,1,0,7
8821,0,0,9
8822,0,0,8
8823,1,0,6
8824,0,0,8
8825,1,0,6
8826,0,0,6
8827,0,0,9
8828,0,0,7
8829,0,0,7
8830,0,0,8
8831,0,0,7
8832,0,0,6
8833,0,0,8
8834,0,0,8
8835,0,1,7
8836,1,1,9
8837,0,1,8
8838,1,1,7
8839,1,0,7
8840,1,1,9
8841,0,0,7
8842,0,1,5
8843,0,0,8
8844,1,0,8
8845,0,0,9
8846,0,0,7
8847,0,0,7
8848,0,0,8
8849,0,0,6
8850,0,0,8
8851,0,0,8
8852,0,1,7
8853,0,0,7
8854,0,0,8
8855,0,0,7
8856,1,0,6
8857,0,0,6
8858,0,0,6
8859,0,0,9
8860,0,1,6
8861,0,0,11
8862,0,0,5
8863,0,0,6
8864,0,0,8
8865,0,0,8
8866,1,0,8
8867,0,0,8
8868,0,0,7
8869,0,0,7
8870,0,0,6
8871,0,0,6
8872,0,0,6
8873,0,0,7
8874,0,0,6
8875,0,1,6
8876,0,0,7
8877,1,0,7
8878,0,0,6
8879,0,0,7
8880,0,0,7
8881,0,1,7
8882,1,1,6
8883,0,1,9
8884,1,0,5
8885,0,0,7
8886,2,0,6
8887,0,0,6
8888,0,0,9
8889,0,1,7
8890,0,0,6
8891,0,0,6
8892,0,0,8
8893,0,0,9
8894,0,0,7
8895,0,0,8
8896,0,0,5
8897,0,0,7
8898,0,1,8
8899,0,0,6
8900,0,0,6
8901,0,0,6
8902,0,0,9
8903,0,0,6
8904,0,0,8
8905,0,0,5
8906,0,0,7
8907,0,1,6
8908,0,0,7
8909,0,1,7
8910,0,0,7
8911,0,0,9
8912,0,0,6
8913,0,0,8
8914,0,0,9
8915,0,0,6
8916,1,0,6
8917,0,1,9
8918,1,1,6
8919,0,1,7
8920,0,0,8
8921,0,0,10
8922,0,0,7
8923,0,0,8
8924,0,0,7
8925,1,0,6
8926,0,0,7
8927,0,0,6
8928,0,1,9
8929,1,0,8
8930,0,0,7
8931,0,0,5
8932,0,0,5
8933,0,0,8
8934,0,0,6
8935,1,1,7
8936,0,1,6
8937,0,0,7
8938,2,0,6
8939,1,0,8
8940,0,0,6
8941,1,0,8
8942,0,0,7
8943,0,0,7
8944,0,0,7
8945,0,0,8
8946,1,0,7
8947,0,0,7
8948,0,0,8
8949,0,0,8
8950,0,0,5
8951,1,0,5
8952,0,0,8
8953,1,0,7
8954,1,0,8
8955,0,0,7
8956,0,0,8
8957,0,0,8
8958,0,0,7
8959,0,1,6
8960,1,0,8
8961,0,0,6
8962,0,0,6
8963,0,0,8
8964,0,0,7
8965,0,0,7
8966,1,0,5
8967,0,0,8
8968,0,0,7
8969,1,0,7
8970,0,0,6
8971,0,0,8
8972,0,0,6
8973,0,0,8
8974,0,1,7
8975,0,0,8
8976,1,0,7
8977,0,0,9
8978,0,0,8
8979,1,0,6
8980,0,0,6
8981,0,0,7
8982,0,0,8
8983,2,0,7
8984,0,0,6
8985,0,0,7
8986,1,0,6
8987,0,0,8
8988,1,0,9
8989,0,0,6
8990,0,0,8
8991,2,0,9
8992,0,0,6
8993,0,0,8
8994,0,0,8
8995,0,0,7
8996,0,0,8
8997,0,0,5
8998,0,1,7
8999,0,0,6
9000,0,0,8
9001,0,0,6
9002,0,1,6
9003,0,0,9
9004,0,0,7
9005,0,1,8
9006,0,0,6
9007,0,0,7
9008,1,0,7
9009,0,0,6
9010,3,0,7
9011,0,0,8
9012,1,0,6
9013,0,1,8
9014,0,0,6
9015,0,0,7
9016,0,0,7
9017,0,0,8
9018,1,0,8
9019,0,0,6
9020,0,0,6
9021,0,0,7
9022,0,0,7
9023,0,0,8
9024,0,0,8
9025,1,1,6
9026,0,0,6
9027,0,0,7
9028,0,0,6
9029,1,0,9
9030,0,0,9
9031,0,0,5
9032,0,0,6
9033,1,0,8
9034,1,0,7
9035,0,0,8
9036,0,0,9
9037,0,0,6
9038,0,0,7
9039,0,0,6
9040,1,0,7
9041,0,0,6
9042,0,1,6
9043,0,0,7
9044,0,0,7
9045,1,0,6
9046,0,0,7
9047,0,0,6
9048,0,0,6
9049,0,0,9
9050,0,1,8
9051,0,0,8
9052,0,0,5
9053,0,0,6
9054,0,0,8
9055,0,0,7
9056,0,0,6
9057,0,0,8
9058,1,0,7
9059,0,0,8
9060,0,0,7
9061,0,0,6
9062,0,2,8
9063,0,0,8
9064,0,0,9
9065,0,0,7
9066,0,0,8
9067,0,0,7
9068,0,0,7
9069,0,0,8
9070,0,1,9
9071,0,0,9
9072,1,0,7
9073,1,0,7
9074,1,0,7
9075,0,0,8
9076,0,0,7
9077,0,0,7
9078,0,0,8
9079,0,1,8
9080,1,0,6
9081,0,0,8
9082,0,1,6
9083,0,0,7
9084,0,0,10
9085,0,0,7
9086,0,0,9
9087,2,0,6
9088,0,0,7
9089,0,1,8
9090,2,0,10
9091,1,0,7
9092,1,0,7
9093,1,0,7
9094,0,0,6
9095,1,0,8
9096,0,0,8
9097,0,0,7
9098,0,0,5
9099,0,0,8
9100,0,0,7
9101,0,0,8
9102,0,0,8
9103,0,0,11
9104,0,0,7
9105,0,0,6
9106,0,0,6
9107,0,0,6
9108,0,0,8
9109,0,0,7
9110,1,0,8
9111,0,0,8
9112,0,0,7
9113,0,0,7
9114,0,0,7
9115,0,0,7
9116,0,0,9
9117,0,0,7
9118,0,0,6
9119,0,0,7
9120,1,0,8
9121,0,0,6
9122,0,0,7
9123,0,0,7
9124,0,0,9
9125,0,0,6
9126,0,0,9
9127,0,0,8
9128,0,1,7
9129,0,0,7
9130,0,0,7
9131,0,0,7
9132,0,0,7
9133,0,0,6
9134,0,0,7
9135,1,0,7
9136,0,0,6
9137,0,0,7
9138,0,0,6
9139,0,0,7
9140,0,0,7
9141,0,0,8
9142,0,1,7
9143,1,1,5
9144,0,0,7
9145,0,0,8
9146,0,0,5
9147,2,0,7
9148,0,0,7
9149,0,0,10
9150,0,1,10
9151,0,0,7
9152,3,0,8
9153,0,0,8
9154,0,0,8
9155,1,0,8
9156,1,0,7
9157,0,0,7
9158,1,0,7
9159,1,0,7
9160,0,0,8
9161,1,0,6
9162,0,0,8
9163,0,0,8
9164,0,0,6
9165,0,0,8
9166,0,0,9
9167,0,0,8
9168,0,1,7
9169,0,0,6
9170,0,0,8
9171,0,0,8
9172,0,0,6
9173,1,0,8
9174,1,0,8
9175,0,1,7
9176,2,0,8
9177,1,0,6
9178,0,1,9
9179,0,0,9
9180,0,0,8
9181,0,0,9
9182,0,0,7
9183,1,0,6
9184,0,0,5
9185,0,0,7
9186,1,0,6
9187,0,0,7
9188,0,0,6
9189,2,0,5
9190,0,0,7
9191,0,0,5
9192,0,0,8
9193,0,0,9
9194,0,1,7
9195,0,0,6
9196,0,0,7
9197,0,0,6
9198,1,0,8
9199,0,0,7
9200,0,0,7
9201,0,0,6
9202,0,0,8
9203,0,0,8
9204,0,0,7
9205,1,1,7
9206,0,0,7
9207,0,0,7
9208,0,0,7
9209,0,0,5
9210,0,0,5
9211,0,1,9
9212,0,0,7
9213,0,0,7
9214,0,0,6
9215,1,0,7
9216,0,0,5
9217,1,0,8
9218,0,0,5
9219,0,1,7
9220,0,0,6
9221,0,0,6
9222,0,0,7
9223,0,1,6
9224,0,0,7
9225,0,0,6
9226,0,2,8
9227,0,0,7
9228,1,0,6
9229,0,0,7
9230,0,0,8
9231,0,0,6
9232,0,0,8
9233,0,1,6
9234,1,0,5
9235,0,0,7
9236,0,0,7
9237,0,0,8
9238,0,1,6
9239,0,1,7
9240,0,0,8
9241,0,0,6
9242,0,0,8
9243,2,0,6
9244,0,0,7
9245,1,0,6
9246,0,0,9
9247,1,0,6
9248,0,1,6
9249,1,0,6
9250,0,0,8
9251,0,0,6
9252,0,0,10
9253,0,0,7
9254,0,0,6
9255,0,0,6
9256,0,0,5
9257,0,0,8
9258,0,0,9
9259,1,1,6
9260,1,0,6
9261,0,1,7
9262,0,1,7
9263,0,1,8
9264,0,0,7
9265,0,0,7
9266,0,0,7
9267,0,0,7
9268,0,0,6
9269,0,0,7
9270,0,0,6
9271,0,1,10
9272,0,0,7
9273,0,0,6
9274,0,0,6
9275,1,0,8
9276,0,0,7
9277,1,1,7
9278,1,0,7
9279,0,0,9
9280,0,0,7
9281,2,0,7
9282,0,0,7
9283,0,1,5
9284,0,0,6
9285,0,0,6
9286,0,0,5
9287,0,1,7
9288,0,0,7
9289,0,0,8
9290,1,0,9
9291,0,1,7
9292,1,1,7
9293,0,0,5
9294,0,0,6
9295,1,0,6
9296,0,0,10
9297,1,0,7
9298,2,0,8
9299,0,0,7
9300,0,0,8
9301,0,0,7
9302,0,1,9
9303,0,0,6
9304,0,0,8
9305,0,0,7
9306,1,0,7
9307,1,1,8
9308,0,0,7
9309,0,0,7
9310,0,0,6
9311,0,0,9
9312,0,0,9
9313,0,0,8
9314,0,0,7
9315,0,0,11
9316,1,2,7
9317,1,0,7
9318,0,0,9
9319,2,0,7
9320,0,1,7
9321,0,0,6
9322,0,0,7
9323,1,0,8
9324,0,0,7
9325,1,0,7
9326,0,0,7
9327,0,0,9
9328,0,0,5
9329,0,0,5
9330,1,0,7
9331,1,0,9
9332,0,0,8
9333,0,0,8
9334,0,0,5
9335,0,0,7
9336,0,0,11
9337,0,0,6
9338,0,0,7
9339,2,0,6
9340,0,0,7
9341,0,0,7
9342,0,0,7
9343,0,0,6
9344,0,0,8
9345,0,0,9
9346,0,0,7
9347,0,0,7
9348,0,0,7
9349,1,0,7
9350,0,0,8
9351,0,0,8
9352,1,1,7
9353,0,0,8
9354,1,0,6
9355,0,0,8
9356,0,0,9
9357,0,0,7
9358,0,0,5
9359,0,0,7
9360,1,0,6
9361,0,0,6
9362,0,2,8
9363,0,0,8
9364,0,0,7
9365,1,0,6
9366,0,0,6
9367,1,1,8
9368,1,0,8
9369,0,0,6
9370,0,0,7
9371,0,0,8
9372,2,0,5
9373,0,0,7
9374,0,0,7
9375,0,1,8
9376,0,0,6
9377,0,0,7
9378,0,0,8
9379,0,3,9
9380,0,0,8
9381,0,0,7
9382,0,2,8
9383,0,0,5
9384,0,0,7
9385,2,0,6
9386,1,0,7
9387,0,0,6
9388,0,0,6
9389,0,0,8
9390,0,0,7
9391,0,0,6
9392,0,0,7
9393,0,0,8
9394,0,0,8
9395,0,1,7
9396,0,0,7
9397,0,1,7
9398,0,0,8
9399,0,0,7
9400,1,1,8
9401,1,0,9
9402,0,0,10
9403,0,0,6
9404,0,0,7
9405,0,0,8
