split,video,file,amplitude,umf,track_id,segment_index,start_frame,time_sec,s0_m,s1_m,s2_m,s3_m,handover_direction,q_whole,q_lineage,future_turn_tension,future_speed_tension,immediate_turn_tension,persists_10_frames,distance_phi_shift_control,nonoverlap,distance_one,direct_distance_one,distance_one_shift_control,direct_distance_one_shift_control,distance_sqrt2,direct_distance_sqrt2,distance_sqrt2_shift_control,direct_distance_sqrt2_shift_control,distance_three_halves,direct_distance_three_halves,distance_three_halves_shift_control,direct_distance_three_halves_shift_control,distance_phi,direct_distance_phi,direct_distance_phi_shift_control,distance_two,direct_distance_two,distance_two_shift_control,direct_distance_two_shift_control,golden_equality_residual,golden_equality_residual_shift_control
evaluation,V21,V21_Amp0.5_umf3.5.csv,0.5,3.5,241,0,130,2.6,0.013309395177843368,0.014897650821522175,0.012528367810692668,0.013186735759845908,release,1.8933888528663656,1.1193334199230054,0.010406134868964856,0.05121595978845839,0.04620916246725824,0,0.4193051209252725,0,0.6482459813529382,0.11273334734549016,0.6534507809663856,0.09581144713473545,0.37393233715684426,0.23384024293448255,0.3908588377486078,0.2507621431452372,0.37407989164840033,0.29273176076267415,0.3923384627160664,0.30965366097342895,0.4005927306957041,0.36847847771411324,0.38540037792486803,0.5829930935449642,0.5804138332144552,0.5991630436408836,0.5973357334252098,0.525634919986553,0.5505770503986961
evaluation,V23,V23_Amp0.75_umf1.25.csv,0.75,1.25,43,0,168,3.36,0.006488451279003273,0.010404326023342424,0.007749193506423778,0.006818357573492287,release,1.6236301385064473,1.6035145485350226,0.0855485063840043,0.12797015641175724,0.009397659804812579,0,0.1771376895160774,0,0.6766612311887195,0.4721978130971428,0.6323291707685742,0.31683447352363503,0.18668298269258854,0.1256242228171701,0.20284410716943524,0.02973911675633766,0.10356540259019335,0.06673270498897844,0.1671869864517341,0.0886306345845293,0.009652624457165792,0.009014011962460657,0.1643773515359685,0.3037822644236665,0.22094936746280247,0.4036140450232864,0.37631270703631026,0.012466655478911685,0.23039134512153236
evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,4768,0,2425,48.5,0.006545991139621255,0.005630275304103694,0.007080254232723554,0.008937561188601752,accumulation,1.8601104376730728,1.162641396034423,0.07307455940039431,0.23295293863610544,0.016536262367371397,0,0.22101639575295584,0,0.6386686926392906,0.1506944820802775,0.6285091067935167,0.27646437227753756,0.33686607619610803,0.1958791081996952,0.22886797045750826,0.07010921800243512,0.3334764231704801,0.2547706260278869,0.2047286534110276,0.12900073583062688,0.3587210278524336,0.33051734297932595,0.2047474527820659,0.5472776457559225,0.5424526984796678,0.4361082576591449,0.4166828082824078,0.4699413789752512,0.2879744181892157
evaluation,V25,V25_Amp0.75_umf2.0.csv,0.75,2.0,1410,1,1950,39.0,0.012767536959022297,0.01309809146402635,0.00963171843442282,0.010012991560967147,release,1.9747631549289517,1.02589023286676,0.0220982320663273,0.038821750085083,0.4690176210478875,0,0.21516024157432329,1,0.6809283897833627,0.02556075551523946,0.6288220618838986,0.28184411847650814,0.4631648466035606,0.32101283476473325,0.22505776308109193,0.06472947180346456,0.46898098705622004,0.37990435259292493,0.19955829444446033,0.12362098963165623,0.49730587942172205,0.4556510695443641,0.19936770658309536,0.6677071904389215,0.6675864250447059,0.4316686482157509,0.41130306208343714,0.65488771409172,0.2802778241588222
calibration,V03,V03_Amp0.0_umf1.5.csv,0.0,1.5,1446,1,2588,51.76,0.009960923651951123,0.011672617529928762,0.011002726934719431,0.010374005976477908,release,1.8533581800663963,1.1718408791982213,0.05306359483570617,0.0588398932011387,0.0983407336087384,0,0.17544846780640036,0,0.637051304993098,0.15857591333522966,0.7714025272989368,0.646143042881822,0.32935262409672755,0.18799767694474304,0.30876826613608443,0.2995694526018492,0.3251168367438373,0.24688919477293472,0.24120354300327956,0.24067793477365768,0.35004592526193345,0.3226359117243738,0.16493121782221853,0.5399675459910466,0.5345712672247156,0.27580217392250994,0.0470041376781233,0.45842331267993075,0.22476313441606843
calibration,V04,V04_Amp0.0_umf2.0.csv,0.0,2.0,1124,1,1254,25.08,0.0048270073544589035,0.005295280917949474,0.013651739815862311,0.006536818798161673,release,1.9115677580195494,1.0970111560029026,0.42107789859210143,0.7364163477183231,0.3187196762795601,0,0.24551703522940924,0,0.6545058718093715,0.09258935079735676,0.6278615811927213,0.2539842394826149,0.39410645166646996,0.253984239482616,0.2457339927387899,0.09258935079735786,0.395824984711893,0.31287575731080763,0.22675294479401228,0.15148086862554944,0.4228714743039015,0.3886224742622468,0.22722758557698855,0.6022581408129966,0.6005578297625885,0.45498707581103076,0.4391629410773304,0.5553343702932275,0.3202127399872024
evaluation,V09,V09_Amp0.25_umf1.25.csv,0.25,1.25,1072,0,2864,57.28,0.0028231188426986087,0.0032572994949804585,0.008132035415564816,0.002785677655436816,release,1.8667053327607954,1.1537946776150656,0.3641072189600454,1.071320083745728,0.14790606550858257,0,0.5059468479255049,1,0.6403589181472731,0.1430562299118859,1.014968884993053,0.9619915112390366,0.34421195698168705,0.20351736036808676,0.6158455831258874,0.6154179209590639,0.3416027607574697,0.2624088781962785,0.5625114935843639,0.5565264031308722,0.3671344201359736,0.33815559514771754,0.4807796861794331,0.5543980632413691,0.5500909506480594,0.456971269256054,0.26884433067909125,0.4811187929255739,0.6383649211570787
holdout,V30,V30_Amp1.0_umf1.25.csv,1.0,1.25,131,0,494,9.88,0.003992492955535409,0.009047098982546813,0.006319810123730012,0.007863841300534974,release,1.4413009035534503,2.266027538008157,0.065797400228986,0.218586038145741,0.09977559764329387,0,0.20894523857988348,0,0.8959878814958403,0.818028315227539,0.792511862600396,0.6778593654585496,0.47183632142743925,0.4714547249475664,0.33741367638834263,0.331285775178577,0.4144899591040434,0.4125632071193748,0.2724424082599088,0.27239425735038525,0.3561234413177705,0.3368164901679356,0.19664754039894622,0.3505962900076854,0.12488113466759379,0.28297339023951884,0.015287815101395626,0.45248220421909474,0.2672723064534207
holdout,V35,V35_Amp1.0_umf3.5.csv,1.0,3.5,3893,0,2397,47.94,0.013038404810405309,0.012539936203984463,0.008300000000000002,0.01100000000000001,accumulation,1.9617692030835672,1.0397504898200727,0.0,0.28163975799581903,0.025410673666116095,0,0.3374781204006134,1,0.6749732613404572,0.03898077073485592,0.6349360023400277,0.17000394572676036,0.4491336600052911,0.30759281954511675,0.3185863172794476,0.1765696445532124,0.4542460341412107,0.36648433737330843,0.3130445229645035,0.23546116238140402,0.48236553404945115,0.4422310543247475,0.31120787933284316,0.6544510673023043,0.6541664098250894,0.5294372200422136,0.5231432348331849,0.6348659499943392,0.44174958757310406
evaluation,V27,V27_Amp0.75_umf3.0.csv,0.75,3.0,410,1,277,5.54,0.03680665700657967,0.012601983970788103,0.014862705002791382,0.04389851933721685,accumulation,1.342383280517308,2.9207033663825435,0.9544436330027848,1.0830255362176646,0.9381069304756603,0,0.4486832976022226,1,1.1115333947107724,1.0718244661716578,0.9681820565101104,0.9068236705199006,0.7271217614103287,0.7252508758916852,0.5602987818328229,0.560250080239928,0.6755441531359687,0.6663593580634936,0.5057205677114354,0.5013585624117363,0.6194388916470849,0.5906126411120544,0.4256118454602972,0.5498714742499969,0.3786772856117126,0.4134561273179363,0.2136764899599554,0.7773778644369891,0.5676374014390884
calibration,V03,V03_Amp0.0_umf1.5.csv,0.0,1.5,1289,0,2281,45.62,0.00367695526217008,0.002325940669922601,0.004031128874149271,0.001676305461424012,accumulation,1.632572469361476,1.5808465408072665,0.46649335321693225,0.8774542127150505,0.728619077116193,0,0.44739941706553304,0,0.6708067287872597,0.45796048887822305,0.9671502267412693,0.9055887775425867,0.18172294550633078,0.11138689859825031,0.5590594135493262,0.5590151872626141,0.09964174301993217,0.05249538077005864,0.5044497874221227,0.5001236694344224,0.024912653468311133,0.02325133618138051,0.42437695248298324,0.3106731471803302,0.2351866916817223,0.41251461621225716,0.21244159698264145,0.03219648395056686,0.5660471349203423
evaluation,V09,V09_Amp0.25_umf1.25.csv,0.25,1.25,638,0,1682,33.64,0.0041999999999999815,0.007473285756613385,0.0010000000000000009,0.00404598566482883,release,1.5620017936933897,1.7793537515746234,0.27785063197242243,1.3977251956915329,0.6361522512784986,0,0.4841696592247986,0,0.7286645122199904,0.5762502374682911,0.6756755937146489,0.037359329597784575,0.2502611648957602,0.22967664718831834,0.450824046769001,0.30921426068218816,0.17552225170315544,0.1707851293601268,0.4560241741938487,0.36810577851037973,0.10136277895886417,0.09503841240868773,0.44385249546181893,0.27342703571404703,0.1168969430916542,0.6560488916741763,0.6557878509621607,0.13028203772022084,0.637282640956707
calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,2726,0,2118,42.36,0.0109553639829994,0.007816009211867626,0.012393950137062848,0.010101980003939843,accumulation,1.7134413082026811,1.4016569947697937,0.0388928319818916,0.2044770167525987,0.060094141693285995,0,0.3803650044486516,0,0.6356078366778378,0.337655104449851,0.9144401302146886,0.8412376259565967,0.1921373162890697,0.008918485830121716,0.49480771303444454,0.4946640356766239,0.14932344951492746,0.06781000365831336,0.4382963636164527,0.4357725178484323,0.15456682527296192,0.14355672060975247,0.36002580089699326,0.3876714955905999,0.3554920761100943,0.36595301327889007,0.14809044539665137,0.20084870471517358,0.4827407522994254
evaluation,V22,V22_Amp0.75_umf1.0.csv,0.75,1.0,252,0,2466,49.32,0.004254409477236516,0.00436577599058866,0.002647640458974737,0.003832753579347342,release,1.974491015207327,1.0261767265111688,0.02354711252028916,0.3699146445696422,0.1721153235920189,1,0.4098345932566263,0,0.6808012095059722,0.025839979977151702,0.650746648434344,0.10437247404299844,0.4628719852071216,0.32073361030282105,0.38226760112530017,0.24220111623697427,0.4686739917383408,0.3796251281310127,0.3830900345722709,0.3010926340651659,0.4969948288585131,0.4553718450824517,0.376839351016605,0.6674306529015357,0.6673072005827936,0.5909643400492562,0.5887747065169469,0.6544706713429457,0.5379495535340381
evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,1215,1,631,12.62,0.000999999999999994,0.004695742752749541,0.0042201895692018316,0.007930952023559366,release,1.2129588549999795,4.695742752749569,0.20397683937168123,0.6308930332024172,0.07143383429443444,0,1.6303630344010402,0,1.5586593351339653,1.5466563009464298,2.074175185296469,2.070773081853207,1.209861191626269,1.200082710666457,1.7391858764600996,1.724199491573234,1.160789437240151,1.1411911928382654,1.6898095301745992,1.6653079737450425,1.103721814625358,1.0654444758868264,1.5895612567936033,0.9892230774322937,0.8535091203864845,1.4925767452212066,1.3776259012932615,1.3535935915928072,1.952023164919282
holdout,V31,V31_Amp1.0_umf1.5.csv,1.0,1.5,138,0,385,7.7,0.01101135777277263,0.008452810183601639,0.008077747210701782,0.00991261822123703,accumulation,1.7676446772533887,1.3026860338274893,0.06765121424039736,0.20469549026884834,0.023096443195603566,0,0.2553177162235913,1,0.6280295708426801,0.264428312720862,0.6279021340350028,0.2450041894132926,0.23771837400623244,0.08214527755911075,0.2528529414824679,0.10156940086668007,0.21644257821671975,0.1410367953873024,0.2357133719733041,0.1604609186948718,0.23412826161193268,0.21678351233874155,0.23620763564631084,0.44615235373770534,0.4287188678390833,0.4626674226970853,0.4481429911466527,0.305219656892336,0.3331255858929497
evaluation,V22,V22_Amp0.75_umf1.0.csv,0.75,1.0,290,1,2854,57.08,0.003689173349139349,0.0021931712199461245,0.0025806975801127814,0.0042296571965113015,accumulation,1.594488524226646,1.6821182566995265,0.23514806870229643,0.49406120648416313,0.43716704181100074,0,0.665095396819001,0,0.6986613881460166,0.5200538662728568,1.151579877048982,1.1161841904715737,0.2109276354520587,0.17348027599288413,0.7722057696979682,0.769610600191601,0.12985497794564985,0.11458875816469236,0.7211390572925633,0.7107190823634093,0.04151608139609439,0.03884204121325326,0.6349723654119702,0.2851424440992181,0.1730933142870885,0.5889994076429245,0.4230370099116284,0.05350085592915269,0.8328662309888287
calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,2836,0,1454,29.08,0.01050000000000001,0.03370370899470857,0.010026464980241057,0.008962700485902694,release,1.3115384126313365,3.209877047115099,0.9132828213018495,0.11215652011580288,0.8372076953318989,0,0.47439502635625524,0,1.1973505893562317,1.1662326333289343,0.6719263123203533,0.046147161954812645,0.823117247427801,0.8196590430489616,0.4416792712333717,0.3004264283251601,0.7725245170552342,0.76076752522077,0.44639441471499164,0.3593179461533517,0.7164901497142536,0.6850208082693309,0.4350646631047909,0.633915283072372,0.4730854527689891,0.6474018860061014,0.6470000186051327,0.8950318243508362,0.6241926090807012
evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,2560,0,2899,57.98,0.004933558553417587,0.007317103251970715,0.0052345009313209435,0.006873136110975806,release,1.674250230388485,1.4831288962612987,0.009910785938083594,0.2723489889675677,0.014798309950615079,1,0.18583240429674927,0,0.648813451173133,0.39415397526642,0.6313027900184345,0.30882384191501344,0.17536984360215743,0.04758038498644737,0.20749886662900444,0.03774974836495931,0.11048088064056816,0.011311132841744344,0.17437456341804197,0.09664126619315098,0.0935175850883864,0.0870578497931835,0.17238798314459003,0.3478552624082325,0.2989932052935253,0.4099040869981473,0.38432333864493184,0.12121146614857235,0.24178586318462453
holdout,V35,V35_Amp1.0_umf3.5.csv,1.0,3.5,2302,0,1438,28.76,0.006536818798161675,0.01060990103629623,0.009929753269845156,0.0007071067811865383,release,1.616105539137393,1.6230985382798149,0.8015144543177835,2.6421092210842834,0.48809312362662916,0,0.4784786645280468,0,0.6819096908311607,0.4843370003553906,0.6734759688594799,0.042474902713766464,0.19179808588141978,0.13776341007541779,0.4454956689274289,0.30409868756620617,0.10853155288048405,0.07887189224722622,0.4504162979743536,0.3629902053943979,0.0033449836681318256,0.0031251752957870953,0.4387369223458371,0.2983709083746359,0.20881018020455472,0.6510114556236174,0.6506722778461789,0.004317733516869301,0.6296603242091134
evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,231,0,258,5.16,0.007473285756613349,0.013078226179417441,0.006545991139621238,0.007749193506423778,release,1.5714296154607597,1.7499968026572652,0.004957501531830401,0.16873595174110845,0.26588649620086063,0,0.48539966928359923,1,0.7193461877854092,0.5596139608807623,0.6761570885140222,0.036254011505395485,0.23769293418327217,0.21304037060078954,0.4519771505899087,0.3103195787745772,0.16101565911587262,0.15414885277259793,0.4572366593224995,0.3692110966027689,0.08367231403581403,0.07840213582115875,0.444957813554208,0.27566272500667743,0.133533219679183,0.6571387181419065,0.6568931690545499,0.10762817275380604,0.6389304484738949
evaluation,V15,V15_Amp0.5_umf1.0.csv,0.5,1.0,292,0,1992,39.84,0.001886796226411313,0.003832753579347355,0.0007810249675906576,0.0018027756377319963,release,1.4922821640760422,2.031355334347501,0.40830910343469723,0.8364756590782242,0.19483567555235376,1,1.4510097819787646,1,0.8139444903347356,0.7087032226609263,1.8968566229954475,1.8916477325581396,0.36609439655323195,0.36212963238095375,1.5587590380250367,1.5450741422781669,0.30328198809633367,0.303238114552762,1.5096215654081961,1.4861826244499752,0.24144976934089432,0.22749139760132295,1.4104359074985362,0.2932534653627795,0.015556042100981066,1.319790681496874,1.1985005519981942,0.30839662074648133,1.7511703176141609
evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,427,0,343,6.86,0.008360023923410776,0.004494441010848825,0.007816009211867626,0.010522357150372743,accumulation,1.537611022650657,1.8600809095571804,0.02821319003902091,0.29732815260384704,0.1362347005283876,0,0.27166560525117867,0,0.755160220479188,0.6206199865409476,0.6283506452951353,0.23004095719015902,0.2865306443214327,0.27404639626097493,0.26513564849708343,0.11653263308981367,0.21657543262107817,0.21515487843278325,0.25081560331370745,0.1754241509180053,0.14843782981756962,0.13940816148134416,0.2511708678694444,0.2727373747665262,0.07252719401899768,0.4756283261994879,0.4631062233697863,0.19039005859533195,0.3546860658366961
evaluation,V09,V09_Amp0.25_umf1.25.csv,0.25,1.25,246,0,700,14.0,0.003352610922848024,0.00440113621693307,0.003280243893371337,0.003383784863137742,release,1.7617603176991168,1.3127488748960856,0.18589444534825103,0.031077087633312354,0.09028155418536633,1,0.515483968429814,0,0.6283009374511006,0.27212331647668364,0.6885923715420043,0.00925544276736186,0.23200962624966937,0.07445027380328906,0.4803309619743648,0.3373181475126109,0.20893117350122759,0.13334179163148077,0.4869372921618561,0.39620966534080254,0.2257438764359314,0.20908850858291986,0.4719563822922416,0.43971340582394364,0.4210238640832617,0.6839073225480169,0.6838917377925835,0.29419017323697544,0.6792747242732855
evaluation,V21,V21_Amp0.5_umf3.5.csv,0.5,3.5,1118,0,554,11.08,0.017572706109191087,0.009313431161500015,0.007452516353554696,0.016673931749890306,accumulation,1.5299941342915189,1.8868133348999638,0.6147159265757166,0.8052947858351449,0.5474112834692474,0,0.10816616222019043,0,0.764155651609865,0.634889339871706,0.6450796449926933,0.38057295638120336,0.29886140024831015,0.2883157495917333,0.1775687191345975,0.03399936610123064,0.23027694271039711,0.22942423176354176,0.11804617234708538,0.024892151726960996,0.1635449439701462,0.15367751481210257,0.10063886867840012,0.27414490173567974,0.058257840688239235,0.3569125461012898,0.3125742241787419,0.20962543827110386,0.14028400407451505
evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,1128,0,1308,26.16,0.005721887800368025,0.005920304046246258,0.005885575587824837,0.0057218878003680255,release,1.9664854635288471,1.0346767103446999,0.08219733770468414,0.02820575587561141,0.03276176161451077,1,0.04181070853114192,0,0.6771065733965052,0.03408902076879599,0.6647214445564847,0.44221375066408336,0.4542375704331101,0.3124845695111767,0.17765525616598882,0.09564016038411066,0.45961236917884285,0.37137608733936844,0.0979756461083087,0.03674864255591889,0.48780926678612246,0.44712280429080753,0.03899807439552015,0.6592747856299329,0.6590581597911493,0.3189376038533992,0.250933429895862,0.6421589000411548,0.0540740666122062
evaluation,V09,V09_Amp0.25_umf1.25.csv,0.25,1.25,1046,0,2771,55.42,0.004933558553417587,0.007515317691222404,0.004805205510693568,0.004599999999999993,release,1.6564670658141025,1.5233056646335683,0.0667304354798083,0.043643508188150576,0.07327580699505304,1,0.18511130258301559,0,0.6571539552674516,0.42088275281281,0.6313828779218823,0.3094879996394036,0.17470466847408503,0.07430916253283737,0.20710245291003865,0.03708559064056919,0.10041264690370562,0.01541764470464563,0.1737729067261215,0.0959771084687608,0.06473548987845679,0.060329072246793444,0.1717238254201999,0.33112706831037797,0.2722644277471353,0.4093794418238324,0.38365918092054174,0.08380430795689785,0.24084055369225754
evaluation,V27,V27_Amp0.75_umf3.0.csv,0.75,3.0,8,0,3,0.06,0.0020999999999999908,0.005920304046246307,0.002785677655436764,0.0091760557975636,release,1.3547115120432824,2.819192402974444,0.025430534518790113,1.1921062935266014,0.32493382920643815,0,1.5621168040205538,0,1.0799979411883436,1.0364504620109323,2.0065514942579563,2.002552179079124,0.6912147379433331,0.6898768717309595,1.6705217309544471,1.6559785887991514,0.6391567530265565,0.6309853539027679,1.6212462508237373,1.5970870709709597,0.5829579577786357,0.5552386369513287,1.5213403540195207,0.5192428033659034,0.34330328145098693,1.4267059339581682,1.309404998519179,0.7328619365881391,1.87592805351733
evaluation,V09,V09_Amp0.25_umf1.25.csv,0.25,1.25,431,0,1188,23.76,0.013851353724455957,0.00469574275274959,0.004726520919238571,0.002599999999999991,accumulation,1.339009662604947,2.9497684293598287,0.033735868928931614,0.5976779517930906,0.11384774872150022,0,0.8645123247591819,0,1.1204266490918262,1.0817266687484663,1.3325484553544267,1.311001767028702,0.7371810766804506,0.7351530784684935,0.9704465610615084,0.9644281767487293,0.6857257869727359,0.6762615606403019,0.9207712940871244,0.9055366589205375,0.6296392456537507,0.6005148436888628,0.8297899419690984,0.5585418673246977,0.38857948818852095,0.7670076165221237,0.6178545864687567,0.789796385780967,1.0723393428495078
evaluation,V21,V21_Amp0.5_umf3.5.csv,0.5,3.5,4770,0,2413,48.26,0.014508618128546905,0.006726812023536784,0.004317406628984617,0.0041999999999999815,accumulation,1.4636425029549318,2.1568341850169093,0.07440276529861675,0.027570379339412834,0.045973238354323924,0,0.7916796111991784,1,0.8578554838840683,0.7686414914882609,1.2654609518484388,1.2396583012718996,0.4234637552493305,0.42206790120828813,0.8978449334194617,0.8930847109919268,0.36400432086903717,0.36317638338009645,0.8477894061594935,0.8341931931637353,0.3044217795299546,0.2874296664286574,0.758446476212296,0.3212165729036446,0.07549431092831557,0.7009369744841835,0.5465111207119543,0.38771329773952984,0.9854168476479382
evaluation,V21,V21_Amp0.5_umf3.5.csv,0.5,3.5,3899,0,1971,39.42,0.012076837334335495,0.025191466809219347,0.0019416487838947998,0.011813974775662898,release,1.4794019112025554,2.0859324433887854,0.2762283658682681,1.8057456330302935,0.7309839894703938,0,0.49552757842593426,0,0.8330202647729402,0.7352159703344902,1.0063489684394513,0.9519407210641244,0.39124633016584887,0.3886423800545174,0.6057026578360272,0.6053671307841516,0.33004063847197745,0.32975086222632566,0.5521634074594585,0.5464756129559601,0.26933546979939943,0.2540041452748865,0.47072889600452095,0.30443001516327356,0.04206878977454479,0.448849849123634,0.25879354050417913,0.34357807828688264,0.6255251732434628
evaluation,V09,V09_Amp0.25_umf1.25.csv,0.25,1.25,1036,0,2741,54.82,0.006985699678629221,0.008393449827097296,0.00541202365109396,0.004726520919238571,release,1.8322799114229154,1.2015188475357292,0.12312929308922108,0.13543368359930444,0.20980814148820176,0,0.018312803016740473,0,0.6327781349814372,0.1835864627427871,0.6882446432909926,0.49833062733144723,0.30600540071772214,0.16298712753718558,0.19861650102083925,0.1517570370514746,0.2987783745407696,0.22187864536537735,0.11583834804722092,0.09286551922328279,0.3225578780763679,0.2976253623168164,0.017118802271843862,0.5170333222766624,0.5095607178171583,0.2926932760672474,0.19481655322849806,0.4219745819159468,0.0236230595782126
evaluation,V23,V23_Amp0.75_umf1.25.csv,0.75,1.25,59,0,230,4.6000000000000005,0.006319810123730012,0.005223983154643573,0.006228964600959013,0.00660984114786427,accumulation,1.826604447343796,1.2097684729538922,0.06713909828482176,0.0593494981670483,0.00019564219185746174,1,0.3540962892506576,0,0.6318383877677858,0.19042899663371876,0.6377905453488295,0.1548954059823338,0.29976382221617565,0.1561445936462539,0.33285265720866425,0.1916781842976389,0.29162822942758154,0.21503611147444562,0.32901732506963693,0.25056970212583063,0.3150483615640929,0.29078282842588465,0.3263164190772697,0.5108326182620964,0.5027181839262266,0.5433764965505788,0.5382517745776115,0.4120297534048793,0.46380015157560217
calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,58,0,35,0.7000000000000001,0.00545618914628149,0.009144397191723466,0.004045985664828775,0.007488658090739609,release,1.5966701830515249,1.6759677765122143,0.08832578227608127,0.6156644256716456,0.20409287062622142,1,0.17668782963481378,0,0.696856415335434,0.516390775450368,0.7721649268560012,0.6473152658373749,0.2087172882778753,0.16981718517039537,0.3098086835174133,0.30074167555740217,0.1272994807626428,0.11092566734220363,0.24234710041755017,0.24185015772921045,0.037606150059223215,0.03517895039076453,0.16610344077777142,0.286303969892473,0.1767564051095772,0.2760021384287687,0.045831914722570484,0.048470450369357765,0.22633828204797277
calibration,V03,V03_Amp0.0_umf1.5.csv,0.0,1.5,1118,0,1982,39.64,0.00839344982709729,0.005199999999999982,0.0068731361109758615,0.006199999999999983,accumulation,1.6195307182527474,1.6141249667494844,0.04647714513351414,0.1030712036135417,0.04647714513351439,1,0.00751715163902274,0,0.679483822565095,0.478792993584963,0.6775071650379936,0.4741914518122105,0.18936539641889136,0.1322194033049903,0.18746903427939476,0.12761786153223786,0.10609179967340822,0.07332788547679855,0.1042843011200545,0.06872634370404603,0.002589524048656975,0.002418831474640498,0.007020373247393032,0.3007877250026931,0.21435418697498232,0.30286355486865707,0.21895572874773483,0.0033434336030508925,0.009707737798649708
evaluation,V21,V21_Amp0.5_umf3.5.csv,0.5,3.5,1652,0,810,16.2,0.006985699678629166,0.010101980003939836,0.0015999999999999973,0.005091168824543136,release,1.6915178683688445,1.446094230881994,0.2499999999999997,1.157503806496302,0.11936357398368663,0,0.11997216211494617,1,0.6421411972715482,0.36886628819838135,0.6423269382074649,0.3696384761437227,0.18043510606393007,0.022292697918408655,0.18021911682688932,0.023064885863749912,0.1256112221115825,0.03659881990978304,0.1250859886184655,0.03582663196444163,0.12080630290372683,0.11234553686122216,0.1115733489158808,0.3649950022746443,0.324280892361564,0.3644543572396315,0.3235087044162226,0.15675998460776935,0.15567218670362795
evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,446,0,518,10.36,0.011601724009818529,0.023084626919229145,0.017572706109191052,0.009176055797563585,release,1.5025735980231274,1.9897583238226186,0.157119461959154,0.6497494484511691,0.33190868242483645,0,0.1354238900999283,0,0.799473066135046,0.6880131860460545,0.6390754361096341,0.355342457762025,0.34677666888750913,0.34143959576608185,0.18481169458783048,0.0087688674820523,0.28255327823264265,0.28254807793789016,0.13533585724836517,0.05012265034613944,0.21965337993611322,0.2068013609864511,0.12586936729757855,0.28601389234137614,0.005133994513890718,0.37462825012581946,0.33780472279792034,0.2808338161092555,0.17583467912393175
evaluation,V16,V16_Amp0.5_umf1.25.csv,0.5,1.25,662,1,2223,44.46,0.007021395872616765,0.014389232085139234,0.0042296571965113015,0.004695742752749544,release,1.4879618197185278,2.049340664761093,0.10986709223688523,0.1045353521861151,0.35636932219015977,0,0.3422062609494467,0,0.8202224019362421,0.7175181144714695,0.8855542697188808,0.8047189562170503,0.37441140976568754,0.3709445241914968,0.4587256673286004,0.45814536593707744,0.31215702365614767,0.31205300636330513,0.4008579175481229,0.3992538481088858,0.25072667317699965,0.23630628941186596,0.3235071311574467,0.29674236772931906,0.024370933911524176,0.34220626094944673,0.11157177565710492,0.32011083718107375,0.4350789068145518
evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,4002,0,2015,40.3,0.007789736837660166,0.004130375285612669,0.016552945357246857,0.004726520919238627,accumulation,1.53023296828771,1.8859634534406948,0.6224486248269355,1.2533746563735004,0.6948120352457222,0,0.2888072537539561,1,0.7638682918427694,0.6344388062083994,0.8466928530836105,0.7537569759538715,0.2984679838703162,0.2878652159284266,0.40905576865171156,0.4071833856738988,0.22984157970145408,0.22897369810023505,0.34885409754149305,0.3482918678457071,0.1630681959696441,0.153226981148796,0.27254515089426795,0.27408852844771536,0.05870837435154593,0.31339666588817133,0.060609795393926164,0.20901881554076376,0.36808975066276733
calibration,V03,V03_Amp0.0_umf1.5.csv,0.0,1.5,712,0,1260,25.2,0.004726520919238571,0.0042201895692018316,0.004699999999999982,0.0047000000000000375,accumulation,1.8928744083252025,1.1199783426156618,0.0,1.176836406102659e-14,0.07614978335599909,0,0.519533118691629,0,0.6480788402930554,0.11330934816973993,0.6903606260159111,0.005626888104502693,0.3733601852751287,0.23326424211023275,0.4841677528431132,0.3409467021754701,0.37345998990192797,0.2921557599384244,0.49094092567534664,0.39983822000366165,0.3999562994722763,0.3679024768898635,0.47558493695510085,0.5824452648789985,0.5798378323902054,0.6875260327808838,0.6875202924554427,0.5247871765449307,0.6847108061316878
holdout,V29,V29_Amp1.0_umf1.0.csv,1.0,1.0,178,0,1741,34.82,0.004440720662234945,0.003577708763999648,0.0021840329667841473,0.005283937925449159,accumulation,1.8056594945107498,1.241219158730658,0.2523404716898269,0.8834984864969639,0.23616915043333994,0,0.3041908528424683,0,0.6291979576304235,0.2160940891244727,0.630654100374486,0.2003296153201241,0.2770071290046478,0.13047950115550006,0.2908569464819243,0.14624397495984856,0.26506053396620816,0.1893710189836917,0.281330050639474,0.2051354927880403,0.2869226224329641,0.2651177359351308,0.2808822097394794,0.48788199707583013,0.4770530914354726,0.5019202588386199,0.4928175652398212,0.3748318068487539,0.3976608858961103
