detector,split,video,file,amplitude,umf,frame,time_sec,child_small_id,child_large_id,parent_id,child_small_area_m2,child_large_area_m2,parent_area_m2,child_ratio,parent_ratio,vertical_equality_gap,closure,separation_norm,separation_change,center_norm,detector_score,ambiguity_ratio,parent_y_m,parent_speed_reported,parent_life_frames,parent_life_sec,circularity_initial,circularity_plateau,circularity_tension,settled,settle_frames,settle_sec,distance_one,distance_sqrt2,distance_three_halves,distance_phi,distance_two
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,1901,38.02,3752,3759,3769,5.7647376e-05,0.001093429692,0.001040150484,18.967553562195093,0.951273311498843,2.9926836760509943,0.9036323569604809,2.4610293704200275,0.01930096599416798,0.8242581650198249,1.4906776097478311,inf,0.4542,0.0,5,0.1,0.013008401222390553,0.007693553930889878,0.05211429829723731,1,1,0.02,2.943153773702231,2.6262637244075187,2.577812758583284,2.51817548828119,2.369139332867154
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,2528,50.56,4981,4952,4969,5.141555999999999e-06,0.0013036817159999999,0.001282359276,253.55781712773336,0.9836444434724282,5.552082657643244,0.9797803136862318,2.4010803027558882,-0.12470188074333209,0.8364520717112469,1.247431174570941,inf,0.463,0.0,5,0.1,0.004821916486938684,0.011902700079036849,0.08484482590049215,1,1,0.02,5.535616435833326,5.201704189371734,5.147450572312078,5.078825213766379,4.894165571035071
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,2531,50.620000000000005,4977,4974,4974,3.073982399999999e-05,0.0012884896799999998,0.001278988704,41.91597453518277,0.9926262692301892,3.7430680591995684,0.9694967404246291,1.5053323978684083,-0.44783185023731525,0.7165908740241975,0.9349914995855502,inf,0.4833,21.750428825197908,6,0.12,0.003003396408876576,0.009416968927683308,0.0438033400361258,1,1,0.02,3.7356743395144543,3.407528758705355,3.355697119837134,3.2909301240112097,3.122129838078417
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,2579,51.58,5072,5067,5067,2.0065319999999997e-05,0.0005832994679999999,0.000546257844,29.07003067979977,0.9364963864496445,3.435317385621855,0.9053525410568044,2.108331662778484,-0.23772835339146636,0.16847067293570914,0.7410634470536699,inf,0.5042,23.90671028979102,8,0.16,0.011052102277926466,0.011974940118389345,0.049113116721799854,1,5,0.1,3.3703464327142254,3.0511039417793837,3.001440646365028,2.939799740063489,2.7820295585223533
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,2771,55.42,5433,5472,5472,3.0520151999999995e-05,0.000998301348,0.000971200044,32.70957982122763,0.9728525819840925,3.5151907129193156,0.9439927567610125,2.374194246914921,0.004495539361896321,0.2192963023284202,0.734142164445161,inf,0.3776,13.12523236403836,5,0.1,0.01851912501611628,0.00750679518251244,0.08302209408306259,1,1,0.02,3.4877765911142227,3.163292922274207,3.1124673649984596,3.0491949005352805,2.8859507425827697
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,2971,59.42,5851,5848,5884,4.9535063999999994e-05,0.001132879284,0.0010401151679999999,22.87024972855592,0.9181165042823749,3.2152679128883705,0.8796537100207784,1.723762179663386,0.0744691470660361,1.1178615267108452,1.6798943174043648,inf,0.4307,0.0,4,0.08,0.012966532954540852,nan,0.03217456745740744,0,nan,nan,3.131002658214518,2.816590626539507,2.768245073095099,2.7085603201205437,2.5580541204580185
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,223,4.46,170,164,164,1.2445164e-05,0.00042547420799999994,0.00045313344,34.187914920205145,1.0650080110143834,3.468889895501856,1.0347417103986898,2.0041055438237065,0.07125375863266645,0.9750182565820532,1.3275443702595218,inf,0.4385,17.734571970307037,12,0.24,0.007444182833258465,0.010528368960236019,0.03922084923625993,1,4,0.08,3.53243374006971,3.1978979576364046,3.14510983402205,3.0791954701022854,2.9078286711643617
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,304,6.08,226,229,229,0.00017895848399999997,0.001285193952,0.0012454407719999997,7.181520111670147,0.9690683418342135,2.0029312167387108,0.8506223405279366,2.1940457856129103,-0.05870257017839634,0.33147574176650846,1.1108204173766951,inf,0.2854,10.000033799942878,4,0.08,0.018999578602765035,nan,0.0039046101077433214,0,nan,nan,1.9717614322190253,1.6683228379465314,1.6258439939875318,1.576002344058531,1.4694257557153807
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,547,10.94,399,391,391,0.000220926204,0.0012942993239999998,0.0012563129159999997,5.858514293759376,0.9706509867573723,1.7976843501725626,0.8291260230140471,2.328940423414336,0.001968828813359275,0.3649557514222283,1.2540959950400872,inf,0.3323,12.738898131706684,9,0.18,0.02335354119910249,0.02013585448769748,0.01490478920768954,1,1,0.02,1.7681469804753884,1.4703080568091786,1.4302669605741012,1.384441188354577,1.2952686336007428
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,704,14.08,514,520,520,9.166932e-06,0.00030052004399999996,0.00030073971599999997,32.783055879546176,1.000730972873144,3.48918108703119,0.9711086978355848,2.2920484126970693,-0.17797430442256754,0.5544922442832623,0.9646344864330024,inf,0.4542,17.47407766979419,10,0.2,0.01249778962510409,0.01334693408387724,0.04015011103117798,1,4,0.08,3.489911869370133,3.1623064931473133,3.1108875401625964,3.0468241830222302,2.881203372056714
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,742,14.84,531,540,540,0.000262595196,0.001222514532,0.0011865366,4.655509889830581,0.9705705486043253,1.5679226266426305,0.7989555099055954,2.473772688305081,-0.050070410350268574,0.22846179268609806,1.2639734255686412,inf,0.2943,10.182433289739736,5,0.1,0.020744557654074514,0.019890255550432355,0.017185593275567644,1,1,0.02,1.538341484170229,1.249531967397809,1.213371126102557,1.173931777104937,1.1120336177909447
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,809,16.18,584,590,590,0.00028956009599999995,0.001297634904,0.001260386568,4.481401000778782,0.9712952110912083,1.5290605499248595,0.794096861444246,2.489684463823906,0.07763600833903102,1.222244389815808,2.2798627028634124,inf,0.3281,11.822928588551992,8,0.16,0.023253586208047697,0.019912749032897015,0.011138560161484944,1,1,0.02,1.500218458284554,1.2130101016310204,1.1775968477191943,1.1394041760876887,1.0828594574820474
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,938,18.76,675,683,683,0.00030156138,0.001307289456,0.0012691054079999999,4.335069218744125,0.9707914358027223,1.4963812044823057,0.7888272670170648,2.128133438928848,0.0197073106167289,1.125882767502737,2.1129012129399483,inf,0.3693,14.404977724731129,15,0.3,0.02357413387624358,0.018596326122474163,0.015438210065259417,1,5,0.1,1.4670371044826587,1.1816542442098175,1.1470043006310757,1.1100604945781953,1.0587108451827099
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,941,18.82,685,683,683,0.000400271544,0.0011932515,0.001157444964,2.9811049970616947,0.9699924651257509,1.1227610115959528,0.7263434114480242,2.420357973927731,0.006606798707337634,1.1147891099673868,2.4201274581024577,inf,0.3526,13.75039481760433,12,0.24,0.023435717849250463,0.018596326122474163,0.01863704260134092,1,2,0.04,1.092718855901665,0.8356186759556538,0.8134929365868546,0.7970173546427987,0.8263992129031326
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,1161,23.22,825,832,832,5.8262652e-05,0.000427249404,0.0004468050719999999,7.333160941592566,1.0457710831587255,1.9476521645102625,0.9202759570608889,2.396151848926373,0.0955745851663174,0.6472452787957719,1.2432031694686927,inf,0.449,18.233384244292115,9,0.18,0.008976040581361745,0.011786898010038172,0.04231257567772102,1,3,0.06,1.9929092425928367,1.6732785930082001,1.6274199293569942,1.5729605278116547,1.4520634505231689
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,1333,26.66,948,931,931,0.000242564868,0.001244034612,0.001206962532,5.128667734356321,0.9702001217310183,1.6650988422503614,0.8118948972052648,2.290430257682354,0.025782966072447195,0.1666587341192824,1.1085874830453926,inf,0.3281,12.187945433501087,9,0.18,0.022912990371219598,0.0213874983069447,0.005396978301769198,1,1,0.02,1.6351258165795892,1.3422532638667812,1.3043110786344851,1.2619301956101654,1.1874780952064707
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,1470,29.4,1045,1044,1044,0.00026259065999999996,0.0012218905079999997,0.0011856313439999999,4.653213895726527,0.9703253574992172,1.5676819848524004,0.7986839911195156,2.3906397852250496,-0.33807069407943163,0.9988661997414209,2.014604794047109,inf,0.3073,10.67713165648902,8,0.16,0.023037290485682524,0.018712834125274018,0.015316487007800505,1,1,0.02,1.5378532061334464,1.2491377655443048,1.213001389328,1.1735977614806534,1.1118232075835248
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,1590,31.8,1126,1128,1128,0.00037918206,0.001171907352,0.00113998104,3.090619192268748,0.9727569658595333,1.155992462829004,0.7349550781409112,2.407453341204055,0.01389016705175645,1.0457880677547824,2.312870747466065,inf,0.2896,10.182333194803634,5,0.1,0.02144066373177883,0.02146599672558401,0.014770657356495236,1,1,0.02,1.1287094684800492,0.8667349652035421,0.8427082360872797,0.8232414220115075,0.8419779982246905
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,1687,33.74,1197,1203,1203,0.000281838852,0.0012945980520000001,0.00125652384,4.593398116736582,0.9705899356629032,1.5544712918628545,0.797065735274109,2.266802502511181,-0.022869230326591827,0.9116208513955852,1.9024279872191507,inf,0.2932,10.416830290448242,6,0.12,0.01957632669875073,0.02075458467186144,0.010657463547634707,1,1,0.02,1.524912287642405,1.2367251774677814,1.200836437810398,1.1618460374904118,1.1018501976588462
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,1995,39.9,1430,1427,1427,0.00029417417999999995,0.001070305812,0.001033250904,3.6383404281096325,0.9653791396958237,1.3267620152671848,0.7572488494210181,2.498714934714452,-0.023208742486153296,1.008489341947204,2.2095760767310706,inf,0.2724,8.958451501236137,6,0.12,0.0210116455213262,0.01972199763240894,0.007361245109029259,1,1,0.02,1.292008178989193,1.0191739259855046,0.9896074247750593,0.9608997889681029,0.9426552191340399
broad,evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,2283,45.66,1642,1636,1636,0.000273625452,0.001273464828,0.00123471378,4.654043761981615,0.969570382198259,1.5686386784723783,0.7980877366768797,2.0213574733262294,-0.012235190983302228,0.777323252949301,1.7029608430014211,inf,0.3448,13.230839789295311,9,0.18,0.02343405943848249,0.020387569195655555,0.009362099177894377,1,1,0.02,1.538046940573123,1.2495427088705477,1.2134475139261525,1.1740975710939316,1.1124650938770848
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,10,0.2,14,6,6,0.00026721835199999995,0.0012655239119999998,0.001206439596,4.7359169103774725,0.9533123669653744,1.6029880099381433,0.7871118480490991,2.010284430996082,0.035281426032006825,0.949200050099831,1.913226354162541,inf,0.3469,13.829301605648782,6,0.12,0.02378938352977553,0.022502739117966623,0.00913951386491571,1,1,0.02,1.5559101610451276,1.2713216481738743,1.2358375215724107,1.1971902781431203,1.136711947199377
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,258,5.16,301,314,314,1.7942795999999996e-05,0.0012838843439999998,0.0012982015799999998,71.5543075895195,1.0111514997958413,4.259366927855068,0.9972150219575234,1.659477212641323,-0.07725984970204176,0.5298396724231159,0.7029975147422644,inf,0.3563,12.63406539044341,5,0.1,0.019136668169875696,0.021369502593114317,0.028209053825719345,1,1,0.02,4.270471107378635,3.9381985868016436,3.8850600982756016,3.818296939821213,3.6417503694151563
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,994,19.88,1222,1223,1223,5.35248e-06,0.0012888104399999998,0.001303795764,240.78753026634377,1.0116272521814769,5.472354752353608,1.007443300878996,1.6793543590210416,-0.02303290650568129,0.39701370753705706,0.5888919647738785,inf,0.4224,14.352992135788273,4,0.08,0.018273056481394122,nan,0.09931238221146427,0,nan,nan,5.4839271119835615,5.148253102100821,5.093703334918277,5.024700090881278,4.839009862663154
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,1142,22.84,1429,1403,1403,1.2260807999999998e-05,0.000251960544,0.00028339016399999995,20.55007663442736,1.1247402450440809,2.9053125544022325,1.072548307905108,2.038230982872064,-0.6743638214009459,0.34978322196813105,0.8174930988834374,inf,0.4708,20.078251896517287,5,0.1,0.003965925324139874,0.009507572834299908,0.05394321730468989,1,1,0.02,3.025149469641475,2.686072370537716,2.633187110392034,2.567537257555321,2.399769418043807
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,1198,23.96,1480,1493,1493,1.5103908e-05,0.000336269556,0.000312719292,22.263744985734817,0.9299661132570681,3.1755667009064643,0.8899912032059428,2.1040836735917483,0.03815413770138628,0.9293534099657446,1.5517437688660363,inf,0.438,16.82580222931436,5,0.1,0.00696947925202414,0.00705373392757319,0.09807850154532949,0,nan,nan,3.1038089323949634,2.788077500078542,2.739530879160619,2.679603827862113,2.5285520398029906
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,1569,31.38,1974,1971,1971,4.0570307999999995e-05,0.00023150383200000002,0.00025795454399999996,5.706237970882549,1.1142560439345122,1.633373000251443,0.9481038661006149,2.3931874879151325,-0.03496844170110986,1.1641650952274838,1.6708441858006229,inf,0.487,20.546966053897105,19,0.38,0.009362842514659173,0.023649465611550936,0.0429769479736357,1,12,0.24,1.7449170474673452,1.4152085185839625,1.3687672355561775,1.314391481482809,1.2005614576194221
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,1664,33.28,2073,2076,2076,0.00024545656799999997,0.0011522680919999998,0.001118900304,4.694386878252123,0.9710416454020843,1.5757534361929024,0.800515535012454,1.8395708319316153,-0.20486266132591832,0.3903559537484561,1.2615196846589818,inf,0.2693,8.264435576613808,6,0.12,0.02126734781382355,0.0167279999319623,0.11174209844231543,1,1,0.02,1.5466467017656842,1.2573189786354555,1.2209642574621928,1.1812140792114514,1.1180514397420815
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,1843,36.86,2318,2309,2309,3.7454724000000005e-05,0.0012868065,0.0012697206839999999,34.356320447054955,0.9867223113964685,3.550152628348814,0.9588143645592387,2.489871159034927,0.024939582221530456,0.2905430224287934,0.7880071421868955,inf,0.3828,17.760419031092706,4,0.08,0.022580798070180808,nan,0.11612934055634583,0,nan,nan,3.5368112613595217,3.210453581308115,3.159207268975028,3.0953418875914886,2.9300927478335685
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,1951,39.02,2492,2484,2484,4.799703599999999e-05,0.000304751808,0.000370964448,6.349388074713614,1.2172674230697262,1.651749912627352,1.051639018269894,2.480419732207117,-0.02561818206935941,0.9871967117729258,1.5069422731538356,inf,0.3349,11.823616893742795,5,0.1,0.01337816622648674,0.01011803186087447,0.019343685461095772,1,1,0.02,1.8587855831801618,1.5092538754462164,1.4579308089391116,1.3964558382878431,1.2574035512828148
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,2154,43.08,2750,2754,2754,1.070496e-05,0.001245216888,0.0012183880679999999,116.32148910411622,0.9784545003697378,4.778138808086217,0.970114557637666,2.3890554051523214,-0.05353115224228239,0.1227916509898072,0.5602296994281011,inf,0.2411,5.209342235829779,7,0.14,0.021226248927283784,0.016672445372734213,0.07426525959413356,1,1,0.02,4.7564076865460505,4.425142032935981,4.371819596201867,4.304634132435047,4.1256275833620055
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,2412,48.24,3097,3095,3108,2.4433488e-05,0.001100170836,0.0010855765799999998,45.02717074205697,0.98673455474146,3.8206203190457546,0.965296466350773,1.7068379269472842,-0.04614913631055485,0.9004324205154405,1.182113433227837,inf,0.313,0.0,4,0.08,0.009071453377615737,nan,0.033118658641742384,0,nan,nan,3.807289522120011,3.4793592349876277,3.4274859048782,3.3626228783766843,3.1932555301542593
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,2423,48.46,3123,3121,3121,2.1858336e-05,0.001169362656,0.0012383568359999998,53.49733191035219,1.0590015250153497,3.9223052751533323,1.03956935305586,2.4221683527391065,-0.27926460872333236,0.353542780667073,0.8244184374890307,1.0781670352757364,0.3812,14.584787546618566,9,0.18,0.01661439128745053,0.008328887348816968,0.10094355303917359,1,4,0.08,3.980044653929069,3.6445542523771706,3.591081716880122,3.5240063786877642,3.3474242282223314
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,2571,51.42,3319,3325,3325,0.00015439733999999996,0.0012842051039999999,0.001254111336,8.317533864249217,0.9765662292524264,2.142078508217982,0.8717567116826059,2.3191334280864417,-0.08377938143148865,0.26245835902630144,1.0001353828275832,inf,0.3297,11.177026968742627,4,0.08,0.02168997619750368,nan,0.0807352361914195,0,nan,nan,2.118498514655595,1.8100717052799171,1.765848911771083,1.7132489377660334,1.5953483048632784
broad,evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,2710,54.2,3499,3511,3511,1.4088815999999998e-05,0.00068874624,0.000702808488,48.886027044430136,1.0204171684479904,3.869280077777513,0.9999621988121208,2.231047271293095,0.07739574894147802,0.569016456272575,0.8768906218566677,inf,0.4448,16.796920122748695,12,0.24,0.009357530516398151,0.011770463396326425,0.04027883263420521,1,1,0.02,3.8895441238468744,3.557917970986073,3.5052618995525555,3.439315682403369,3.266413950970967
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,145,2.9,227,186,231,3.410586e-05,0.00118971828,0.0011869364159999998,34.88310454567045,0.9976617456024967,3.5543435939330688,0.9698586399840093,1.6277739353376022,-0.03322139480598586,0.7622766776496598,1.010178483594739,inf,0.45,0.0,5,0.1,0.006731026326813683,0.010045270328259089,0.04530933750368016,1,1,0.02,3.5520033729801304,3.2243629653445653,3.172854237627733,3.108629813958949,2.9422369239793
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,168,3.36,261,255,255,1.2805775999999998e-05,0.0012490971119999998,0.00124988832,97.5416961845967,1.0006334239286916,4.579646716361165,0.9904790074464116,1.462135924819487,0.007455103445106034,0.18132362470396465,0.32528969011223974,inf,0.4568,16.563011751792004,9,0.18,0.018971153744654926,0.0066660076208970125,0.06551992400288612,1,6,0.12,4.580279983533142,4.247816402703601,4.1943971835616,4.1271437097997,3.9483384693462344
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,169,3.38,248,255,255,1.7327519999999998e-05,0.00124988832,0.001250151732,72.13313388182499,1.0002107484291076,4.278302767036222,0.9865341740046432,2.2577467801497053,0.06991822682186535,0.6426040191114866,0.997333228587744,inf,0.4448,16.096833685231392,8,0.16,0.018863038973468315,0.0066660076208970125,0.0745710137999081,1,5,0.1,4.278513498450365,3.947165899002848,3.894192459004905,3.827644447490573,3.6517136423873855
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,191,3.82,276,273,276,1.1184156e-05,0.0012786416999999999,0.001185495264,114.3261681972247,0.927152042671532,4.8146931987436306,0.919112652677355,1.678515685128687,-0.011489238285822828,1.0967760989728923,1.5170841942117146,1.121160702822332,0.4214,16.889641044439045,5,0.1,0.011202125140413376,0.011296815136748732,0.04446980761724057,1,1,0.02,4.739659057240209,4.412727002905194,4.360213928321195,4.294102241608047,4.118301135101266
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,233,4.66,361,344,344,1.2880295999999998e-05,0.000343551132,0.00043411820399999994,26.672611561100773,1.26362035680907,3.0496563547164146,1.2179571437791392,1.83594789686616,-0.25752254886511133,0.5067772875339402,1.3017709555486134,inf,0.4724,19.272559269593646,6,0.12,0.0031451858396934085,0.013930292418290554,0.19945832323697185,0,nan,nan,3.2919630438415237,2.9392209993075675,2.8832762162267622,2.8133096912737017,2.6308691524743297
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,384,7.68,571,621,621,8.973503999999997e-06,0.00130185792,0.0012910826519999998,145.07798960138652,0.9917231613108747,4.985582739050096,0.984934163433665,2.151889634832416,-0.0075640529235469585,0.35317904303003744,0.6862680395135932,inf,0.426,15.859592301506368,4,0.08,0.007409971916986175,nan,0.04740383881714713,0,nan,nan,4.97727839642582,4.644276693598552,4.590492805139146,4.522630328418217,4.341170901012355
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,702,14.04,1077,1097,1077,2.9891592e-05,0.001266640092,0.0012517250759999999,42.37446075137115,0.988224740323473,3.758390977126893,0.9654411777568253,2.1356584181149674,0.060588127230188076,1.1468112406172948,1.5352518632454606,inf,0.4104,17.76200554357531,7,0.14,0.008988035595960094,0.020536719102962574,0.04143142221940192,1,2,0.04,3.7465645648256682,3.4188119695225927,3.3670414754987075,3.3023493753723856,3.1337290153127078
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,842,16.84,1350,1355,1355,1.0722779999999999e-05,0.0012962637359999999,0.0012397147199999998,120.88877473938662,0.9563753776106562,4.839475694422676,0.9485290818409636,1.9767539307052349,-0.18401707466792652,0.3995679559737421,0.8008060357629019,inf,0.4682,19.609417236623838,4,0.08,0.02008517542579541,nan,0.024494790999110328,0,nan,nan,4.795078371697354,4.465464089163563,4.412419536827072,4.345588311873224,4.16754309952725
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,1019,20.38,1659,1640,1640,6.939107999999999e-06,0.001223002476,0.001219311144,176.2477938086567,0.9969817460941918,5.174913742236555,0.9913569553722804,2.3836714575973783,-0.07931006312375767,0.6813065943499608,1.0530233551103754,inf,0.2667,7.614225239641916,8,0.16,0.009605449786024093,0.009710313826395651,0.11275981472427324,0,nan,nan,5.171891807590347,4.837964966996266,4.78389772531303,4.715607447702206,4.5325266891949365
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,1024,20.48,1667,1657,1669,3.649212e-05,0.001204365348,0.001150861932,33.00343602947705,0.9555754272664444,3.5420532564679945,0.9274731076526834,2.2720888927921123,-0.022323370807183496,1.116330749837052,1.6581202595176205,inf,0.4411,0.0,6,0.12,0.01863716580156952,0.017824018575697865,0.0452870169622396,1,1,0.02,3.496906942545862,3.174337072122478,3.123860425395671,3.0610455862849104,2.89912513424222
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,1166,23.32,1917,1908,1908,5.5190807999999995e-05,0.0012091773959999998,0.001156838436,21.90903593946296,0.9567152345279205,3.13114864408797,0.9149537550376428,2.17258310704845,-0.057791497395180615,0.5602376213925048,1.1175411688487227,inf,0.4219,17.682779344039783,7,0.14,0.019591732337004782,0.011194442905189126,0.061072411351512416,0,nan,nan,3.0872162849976603,2.768054707647108,2.7188842844154752,2.658141463571175,2.5047559467177782
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,1167,23.34,1919,1908,1908,5.3613252e-05,0.001156838436,0.001101858552,21.577471853414153,0.9524740168643566,3.1203422519052753,0.9102870960678936,2.0212512473414255,-0.2992006830873086,0.4195389098369187,0.9542068327720428,inf,0.4125,17.34450336216059,6,0.12,0.01831035011634047,0.011194442905189126,0.06816136473915765,0,nan,nan,3.072035718014919,2.753593215419771,2.704588675484126,2.6440815886650366,2.4915057200757835
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,1901,38.02,3219,3216,3216,2.0443427999999998e-05,0.0012519622439999998,0.0012228048359999998,61.24032838328288,0.9767106331363137,4.138370782799536,0.9610180643709044,1.9668019984650529,-0.18226520830296014,0.7583577173911666,1.1182316304084061,inf,0.3984,16.412171755438095,7,0.14,0.007067689437842065,0.00856732347796733,0.04639515468960189,1,1,0.02,4.114873408560985,3.7863673162565354,3.734069637815966,3.6684881944481478,3.4959154384320184
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,2200,44.0,3719,3706,3712,6.464447999999999e-06,0.0013134418919999997,0.001247567832,203.17928027265435,0.9498462319488742,5.36554391193811,0.9451942112801732,1.994498533107123,-0.308911866383689,0.8186633771994303,1.234805124480724,1.1458648124253046,0.4,0.0,7,0.14,0.008250124288615731,0.01576986811784852,0.08711386705762977,1,2,0.04,5.3143378521224935,4.983435932045696,4.929844027111844,4.862142884922983,4.68054842780465
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,2627,52.54,4414,4425,4425,0.000129950568,0.001279142604,0.0012550914359999998,9.843301369794705,0.9811974302749437,2.305772745418128,0.8907086209342585,2.0493150243300273,-0.033052116502115626,0.3836043371062188,0.9899077727133907,inf,0.4073,16.33410030886305,4,0.08,0.007136692313880158,nan,0.08659394117719024,0,nan,nan,2.2868699371374643,1.9743542751680727,1.9286116013212418,1.8735821792148677,1.745516689202365
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,2698,53.96,4549,4555,4555,8.076996e-06,0.0010620745920000001,0.0010186346160000002,131.4937622848891,0.959098940576106,4.920720454247801,0.9518601172229444,1.2857934853413069,-0.3372536203199573,0.053882663692591065,0.27196182742997904,inf,0.2385,4.921968672187989,4,0.08,0.023432676131136688,nan,0.09788880761853866,0,nan,nan,4.879138137156539,4.54899165221289,4.495793872484379,4.428733959576233,4.249836956433499
broad,evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,2939,58.78,4922,4928,4928,1.5024851999999998e-05,0.00042227924399999996,0.000464141664,28.105384598796714,1.0991344485782968,3.241438175580586,1.0613704930858916,2.4312097792143983,-0.29702843185691596,0.6569701679595793,1.1917886769379855,inf,0.4661,17.710214483455587,5,0.1,0.0071719946511813225,0.014610910441578823,0.08221975761458133,0,nan,nan,3.337300046106092,2.9999946105487068,2.946946253830881,2.880819697077891,2.7097632263393505
broad,evaluation,V21,V21_Amp0.5_umf3.5.csv,0.5,3.5,343,6.86,685,686,700,2.0759652000000003e-05,0.00129701088,0.0012365596079999999,62.477486616827676,0.9533918543536041,4.1825355577536785,0.9383724844136975,1.965169135019738,-0.217358922182974,1.0370044023624208,1.4673414183701297,1.0543819314819953,0.45,0.0,5,0.1,0.009016288178484945,0.010319487342228777,0.045972965603338814,1,1,0.02,4.13508174507304,3.8086981565515585,3.7567766386621733,3.6916840489350222,3.5204992928447494
broad,evaluation,V21,V21_Amp0.5_umf3.5.csv,0.5,3.5,875,17.5,1737,1776,1784,0.000128228184,0.0012865472999999997,0.001251487908,10.03326460585295,0.9727492397675548,2.3335349817951645,0.8845841069154405,2.1375832439731415,0.023213938296501445,0.9334982255142462,1.5823748666314665,inf,0.4234,0.0,4,0.08,0.0031018119596225896,nan,0.025733808619470493,0,nan,nan,2.306071549738414,1.9947458890333793,1.9491655064575326,1.894314621708484,1.7664963473034432
broad,evaluation,V21,V21_Amp0.5_umf3.5.csv,0.5,3.5,1129,22.58,2223,2232,2203,2.7426275999999996e-05,0.0012138750719999998,0.00118965672,44.25956597242732,0.9800487277820961,3.810224514585222,0.9583947700667446,1.7127801938395208,-0.2026209631094273,0.8792943829379405,1.183786652840568,1.0928194464609702,0.4766,0.0,4,0.08,0.0037716608427057563,nan,0.08737288278154963,0,nan,nan,3.79012510772026,3.462970752237207,3.41126243224288,3.3466280357321416,3.1780084240680266
