permutation,wrong_lineage_persistence,max_steering_improvement,max_reverse_improvement,loss_lambda_0,reverse_loss_lambda_0,loss_lambda_0.25,reverse_loss_lambda_0.25,loss_lambda_0.5,reverse_loss_lambda_0.5,loss_lambda_0.75,reverse_loss_lambda_0.75,loss_lambda_1,reverse_loss_lambda_1
747,0.05870225496747261,0.019070307547027654,0.014293018601104879,1.0129406724233436,1.0129406724233436,1.0096289144621806,1.0135075781690561,1.004543735952319,1.0109272384662331,0.9989072837278367,1.0055842829895223,0.993870364876316,0.9986476538222387
748,0.07129319758861453,0.006686438149312801,-0.0015513169182701514,1.0129406724233436,1.0129406724233436,1.0107546884545773,1.016905010860555,1.01030560120046,1.0204029032916786,1.009575821366963,1.0202448488429559,1.0062542342740308,1.0144919893416138
749,0.07135669798131944,0.006016356005947188,0.023286338003097207,1.0129406724233436,1.0129406724233436,1.0160870565559663,1.0091505064033937,1.0172106086220831,1.0046915159910041,1.0144278664427373,0.9984746956296828,1.0069243164173964,0.9896543344202464
750,0.07971825631516098,0.020801985814645207,0.015583028376394137,1.0129406724233436,1.0129406724233436,1.0105611466837539,1.015111051101605,1.007596064947299,1.0150436135680552,1.001977587511743,1.0096520123829877,0.9921386866086984,0.9973576440469495
751,0.08784335438602238,-0.0023584224621286953,-0.004578570146116068,1.0129406724233436,1.0129406724233436,1.0152990948854723,1.0175192425694597,1.0223202254855184,1.0256566428960032,1.0276647304602575,1.0303277105758077,1.0251073651538636,1.0252964335128882
752,0.059233523009192636,0.006924448161174324,0.0005492929704571381,1.0129406724233436,1.0129406724233436,1.0113957397886517,1.0170908081707442,1.011936297809403,1.0210338168680484,1.0112998740835042,1.02041284068119,1.0060162242621693,1.0123913794528865
753,0.05186402641165804,-0.002931884991296929,-0.0011110940786427381,1.0129406724233436,1.0129406724233436,1.0170769823556531,1.0140517665019864,1.02283231222653,1.019154033792099,1.0239762408564632,1.0231089376710851,1.0158725574146406,1.020492083582845
754,0.07333253233742744,-0.005158077659295435,-0.001917488468503148,1.0129406724233436,1.0129406724233436,1.018098750082639,1.0148581608918468,1.0268637690139466,1.0217532399764155,1.0323572933154002,1.0273268916946345,1.0286947345771584,1.025117360426665
755,0.07832006408570338,0.009657012348510241,0.006083800997863209,1.0129406724233436,1.0129406724233436,1.0124134507697968,1.0142929825819131,1.0120183410037824,1.0151325256950432,1.0095937254929372,1.0131221477227017,1.0032836600748334,1.0068568714254804
756,0.06318652688427667,-0.002460215102151775,-0.002927862911019652,1.0129406724233436,1.0129406724233436,1.0154008875254954,1.0158685353343633,1.0206033807823587,1.0220262166805778,1.022825715485022,1.0259003099111763,1.0171189652074806,1.022327193147283
757,0.0518118840235745,0.004585177999227863,0.00411768168294957,1.0129406724233436,1.0129406724233436,1.0147448653919748,1.0132503595919549,1.016661038832724,1.0147789825756033,1.0152713858627516,1.0143494398410062,1.0083554944241158,1.008822990740394
758,0.05832935264380943,-0.0016449484848388707,-0.004785817289884919,1.0129406724233436,1.0129406724233436,1.0145856209081825,1.0177264897132285,1.020320271486556,1.0260453964450054,1.0241135719986372,1.031485370504114,1.0201343425907037,1.0280995309231165
759,0.054825863548477446,-0.005731472237160418,-0.00048613698398636274,1.0129406724233436,1.0129406724233436,1.018672144660504,1.01342680940733,1.0270543524747857,1.0188765327801867,1.0318898018941107,1.0240762246462232,1.0282783267546765,1.0232263845108651
760,0.07336271495377669,0.0025197577745950106,0.0022369557789343464,1.0129406724233436,1.0129406724233436,1.0137609549946263,1.014510000105131,1.0156574500539226,1.0168580107447576,1.0154268047299206,1.0165235215403963,1.0104209146487486,1.0107037166444093
761,0.04650721769287444,3.8919807258341876e-05,-0.0027450397324924047,1.0129406724233436,1.0129406724233436,1.0154034615889973,1.015685712155836,1.0200585952485322,1.0215758190220727,1.0208556691674584,1.024830573057075,1.0129017526160853,1.0198670511087244
762,0.06368455825113235,0.009025816926124142,0.0046372549861544154,1.0129406724233436,1.0129406724233436,1.0118899179146723,1.0159432624875864,1.0120308322453146,1.0185775067986869,1.0103181871203373,1.0169222005396907,1.0039148554972195,1.0083034174371892
763,0.07717909461895457,-0.004464308102192893,0.008354670878916393,1.0129406724233436,1.0129406724233436,1.0174049805255365,1.0108397146818624,1.0221259115031884,1.0104972633115372,1.0234278319320602,1.0092860291625736,1.0183957296985107,1.0045860015444272
764,0.07233065610924727,-0.0026018434526613454,-0.0022856626537330893,1.0129406724233436,1.0129406724233436,1.015542515876005,1.0152263350770767,1.0205515330961872,1.0202803408828531,1.0225006950606472,1.0228635959098733,1.0166471434898758,1.018252573555768
765,0.04226360675163658,0.012060507255155173,0.0046429495018536215,1.0129406724233436,1.0129406724233436,1.0143553934531426,1.012600942934853,1.0146661923716498,1.013169423996874,1.010749040771347,1.0125047729511658,1.0008801651681885,1.00829772292149
766,0.05328757018982428,-0.0021999728747996716,0.004907271186635143,1.0129406724233436,1.0129406724233436,1.0151991710010837,1.0142371580901275,1.0192874907277438,1.0167688389455798,1.0206347262128053,1.015869424659642,1.0151406452981433,1.0080334012367085
767,0.06289407899542872,-0.00014047173241960031,-0.0040138683075028325,1.0129406724233436,1.0129406724233436,1.0130811441557632,1.0169545407308465,1.0158506265480938,1.023247253113831,1.0174369336333497,1.027592126039024,1.0143004219710021,1.026016162510552
768,0.05194816992732282,-0.002077805357766138,-0.0053591489385016455,1.0129406724233436,1.0129406724233436,1.0150184777811098,1.0182998213618453,1.0223321885538508,1.0272951411082945,1.0282397873862263,1.032493379496499,1.0261202583302382,1.0277144305946226
769,0.06927615446651256,-0.003490063223934081,-0.002418089641196941,1.0129406724233436,1.0129406724233436,1.0164307356472777,1.0153587620645406,1.0229082093178383,1.021168172240234,1.0258322985165336,1.0241745797338107,1.0193561757956968,1.018732528504792
770,0.0675197730194663,0.014588752153599893,0.007655482607696218,1.0129406724233436,1.0129406724233436,1.008186440361992,1.01748633511312,1.0046715821674805,1.0190247840706572,1.001929256675834,1.0150789435978227,0.9983519202697437,1.0052851898156474
771,0.043672344822483375,0.010256288808269565,0.0004330472281135478,1.0129406724233436,1.0129406724233436,1.0104000112572196,1.0164106605036451,1.0087970330991949,1.019018887639426,1.0067075169084652,1.0182196411541868,1.002684383615074,1.01250762519523
772,0.044759392460633686,0.003815061278694465,0.0016806542005427527,1.0129406724233436,1.0129406724233436,1.0150882241847428,1.0135563784053774,1.0177276391600547,1.015892438550691,1.0167653924495899,1.0163437024009194,1.0091256111446492,1.0112600182228009
773,0.06578472587410937,-0.0013393116059241539,-0.0021564050951883296,1.0129406724233436,1.0129406724233436,1.0153903883456035,1.015097077518532,1.0198135464813955,1.020145139240524,1.020921905921849,1.0231673227278255,1.0142799840292678,1.019308601320193
774,0.07346436222004755,0.0024782046663134327,0.013104694581620446,1.0129406724233436,1.0129406724233436,1.0165180095783515,1.0098823185783465,1.0186726356435658,1.0076303341785096,1.0170228409102269,1.004855234578193,1.0104624677570302,0.9998359778417232
775,0.060314950916519006,0.011023700214485066,-0.005017341090387317,1.0129406724233436,1.0129406724233436,1.0102950988655628,1.017958013513731,1.0094270559733804,1.0230414570642297,1.0075505729973506,1.0242994091333326,1.0019169722088586,1.0188195682203807
776,0.05445278329467782,0.011559051554153266,0.01663318186813756,1.0129406724233436,1.0129406724233436,1.0127053472415792,1.0126048653551818,1.0115891150883356,1.0105971277397034,1.0081961830906583,1.0053350818613809,1.0013816208691904,0.9963074905552061
777,0.0725758624358572,0.020902198428766394,0.016600879792934675,1.0129406724233436,1.0129406724233436,1.0118444108102906,1.0122806905749269,1.0083782571340867,1.009669033506381,1.0017363444246408,1.0044200130928282,0.9920384739945772,0.996339792630409
778,0.06353016740225094,-0.0011256860651887024,-0.00033117609497468337,1.0129406724233436,1.0129406724233436,1.0143757577608592,1.0143069136796552,1.0171952943998763,1.0169917183963946,1.0180654719085749,1.0176166542245917,1.0140663584885323,1.0132718485183183
779,0.06912294646992778,0.003704578582578666,-0.0034979488155220118,1.0129406724233436,1.0129406724233436,1.0117048204632637,1.0168993651649079,1.0125633789975401,1.0212972463198018,1.012695915111185,1.0221799729983643,1.009236093840765,1.0164386212388656
780,0.059661979082223184,0.006088406556152615,0.007586314098293245,1.0129406724233436,1.0129406724233436,1.0160286717945024,1.0104607628329974,1.0174097163689548,1.0092499036616192,1.0146009586120057,1.0081502487860365,1.006852265867191,1.0053543583250504
781,0.07060037773761502,0.017615184489829683,0.01341194890666697,1.0129406724233436,1.0129406724233436,1.0120378542948159,1.0119828015454366,1.0088503888098392,1.0093487023440124,1.0031128541799763,1.0050795093673097,0.9953254879335139,0.9995287235166767
782,0.0632243293334462,0.007079315424132426,-0.002933743825282553,1.0129406724233436,1.0129406724233436,1.0121923019078651,1.0158744162486262,1.0126011470391758,1.0194061965603822,1.011336665672287,1.0203274823284452,1.0058613569992112,1.015999736958968
783,0.05698713598404986,0.01463183512033639,0.014994610271908848,1.0129406724233436,1.0129406724233436,1.01353012148792,1.0106017702508103,1.0114333836261642,1.007203674401741,1.0061473639492327,1.0029696865992106,0.9983088373030072,0.9979460621514348
784,0.07551009709877797,0.0032514773623979476,-0.0030750189326673727,1.0129406724233436,1.0129406724233436,1.0112844350258654,1.01804806011012,1.0126236831287372,1.0233385654319547,1.0133982370361132,1.023793181709754,1.0096891950609457,1.016015691356011
785,0.06085820404070063,-0.005297881645928593,-0.0020614591945309346,1.0129406724233436,1.0129406724233436,1.0182385540692722,1.0150021316178746,1.0270258482319057,1.0223114229495838,1.03174404921705,1.0283279221303165,1.025954700129598,1.0264683153432035
786,0.06357667037206563,-0.003965565765173151,-0.0020619816593534512,1.0129406724233436,1.0129406724233436,1.0169062381885168,1.015002654082697,1.0248697688932706,1.0201889605577465,1.0310753890867435,1.0226301758490866,1.0296891522274458,1.0174240991695418
787,0.04757399602838624,0.01484280643528657,0.011182771188685825,1.0129406724233436,1.0129406724233436,1.0098229239654557,1.0152716332377147,1.0066908091890596,1.0150205473410432,1.0030818599690676,1.0105426083573217,0.998097865988057,1.0017579012346578
788,0.06807115502934126,0.026749154352385562,0.01147378985655556,1.0129406724233436,1.0129406724233436,1.0105756807514408,1.0130424596687244,1.0053070702280213,1.0111931321778596,0.9968609725055713,1.0073166341426698,0.9861915180709581,1.001466882566788
789,0.07861322290997204,0.01659224625765532,0.007481970567099427,1.0129406724233436,1.0129406724233436,1.0097071893438112,1.0155321476176145,1.0061782830524475,1.0161118339180772,1.001873130212521,1.0130042905956207,0.9963484261656883,1.0054587018562442
790,0.06481633214058403,0.004919658803002047,0.005380920311062631,1.0129406724233436,1.0129406724233436,1.0164611354188453,1.010824111908158,1.0187493723356618,1.0105328527900421,1.0165122366803583,1.0102809970724826,1.0080210136203416,1.007559752112281
791,0.06481206469183423,0.008655145146038823,-0.0029606308597085462,1.0129406724233436,1.0129406724233436,1.0118963678116166,1.0159013032830522,1.011696562153964,1.019403032522214,1.0098035709410038,1.0204100178528408,1.0042855272773048,1.0163109332788112
792,0.08292002406970056,0.004369436797262205,-0.0032784967508470153,1.0129406724233436,1.0129406724233436,1.0141234217592834,1.0162191691741906,1.0169420820196622,1.0225555750742275,1.0163387700350794,1.027120961792995,1.0085712356260814,1.0247817278256826
793,0.05795214008621699,-0.0024422785140327807,-0.0012099056535139763,1.0129406724233436,1.0129406724233436,1.0153829509373764,1.014950962466412,1.0203006571704238,1.0190490847757543,1.0226347892856065,1.0201873358446207,1.017663560881336,1.0141505780768576
794,0.06014730923218289,0.021601318204042874,0.0021408535457918543,1.0129406724233436,1.0129406724233436,1.0083854423204084,1.0171823072605655,1.0037196077656256,1.0195005497198526,0.9981767656169144,1.0177338956533424,0.9913393542193008,1.0107998188775518
795,0.060284155652620436,-0.004238653385459479,-0.0022268687000690512,1.0129406724233436,1.0129406724233436,1.017179325808803,1.0151675411234127,1.0248268721907312,1.0218406927313917,1.029669707345921,1.0271252238046342,1.0262834853032634,1.0250589837112025
796,0.05960500978653168,-0.0002907826527591695,-0.0021961966252304066,1.0129406724233436,1.0129406724233436,1.0164036737089583,1.015136869048574,1.0216415719693008,1.0217911025927031,1.0221568981384601,1.0275286271559627,1.0132314550761028,1.026459115108846
797,0.08487930388634049,0.013056529380907289,0.008171052680184365,1.0129406724233436,1.0129406724233436,1.012176289543154,1.0126685761935992,1.0099541368138607,1.011353729162466,1.0058084505188742,1.0087212275211561,0.9998841430424363,1.0047696197431593
798,0.07460628476307633,0.00968453064303243,0.003958255474515893,1.0129406724233436,1.0129406724233436,1.0127705152798818,1.0141033819644563,1.012507147709726,1.0153009462539893,1.0098762350794894,1.014222998790505,1.0032561417803112,1.0089824169488277
799,0.07886383188019615,0.0004480571977949488,0.003776758450087625,1.0129406724233436,1.0129406724233436,1.016821625094277,1.013273139077913,1.0217452718145674,1.0161533178690496,1.0217906319378418,1.0164005165134562,1.0124926152255487,1.009163913973256
800,0.06376419266246003,-0.0019594523206110104,-0.003108775675237041,1.0129406724233436,1.0129406724233436,1.0149001247439546,1.0160494480985807,1.0197198794856168,1.021698988162887,1.021981584006136,1.0242420839566646,1.0167577927666571,1.0186990001075247
801,0.07007968708679481,-0.002780056931508401,-0.0005411116921656411,1.0129406724233436,1.0129406724233436,1.015720729354852,1.0134817841155093,1.0197754129658525,1.0162960544183515,1.021199415768969,1.018085315360592,1.016812673630224,1.0156446992486436
802,0.06124077946869128,0.014829188430640405,0.001784840833845447,1.0129406724233436,1.0129406724233436,1.0118877230706376,1.0147602784817213,1.0104152269427673,1.0165074855704903,1.0062814656270966,1.015935528764216,0.9981114839927032,1.0111558315894982
803,0.06599538276226954,0.002074791132411935,0.011857723644631779,1.0129406724233436,1.0129406724233436,1.0190579897295315,1.0080568593749664,1.0229399076400776,1.0055546944222822,1.0207505927866016,1.0040435020016907,1.0108658812909317,1.0010829487787118
804,0.07730010020458836,8.962274424439975e-05,-0.0037562236119033088,1.0129406724233436,1.0129406724233436,1.0140164421843518,1.016696896035247,1.0178738377796266,1.0226671520144015,1.0191651939964699,1.0252599211213054,1.0128510496790992,1.0196349315623394
805,0.05012651439184887,0.02033719276980972,0.012226678756732001,1.0129406724233436,1.0129406724233436,1.0150308425957546,1.0091075024672438,1.012781548977287,1.0056451113370977,1.004871576562207,1.0031175027773003,0.9926034796535339,1.0007139936666116
806,0.09288103437704069,0.0066779863776824655,0.008414839963780896,1.0129406724233436,1.0129406724233436,1.0115904509108642,1.0147593916146915,1.01100087381967,1.0151966485935182,1.0098442509144996,1.0120715722466,1.0062626860456612,1.0045258324595627
807,0.05531180558522201,0.002320369560491198,-0.008253234956159039,1.0129406724233436,1.0129406724233436,1.0106203028628524,1.0211939073795027,1.0137342458900316,1.0307744898779196,1.017447465390707,1.0345927285845198,1.0161521471522659,1.0275599525339247
808,0.06073148028279339,-0.0003547303903501664,0.004888088569499072,1.0129406724233436,1.0129406724233436,1.0152448841572428,1.0126397116731647,1.0180302285250795,1.0133981925817268,1.0182261741567769,1.0126192422402458,1.0132954028136938,1.0080525838538446
809,0.06748544448940966,0.004082860037510239,-0.0029154924947396577,1.0129406724233436,1.0129406724233436,1.0133682312343533,1.0158561649180833,1.0153326806446532,1.020293327779967,1.0148571934467145,1.0219037883168225,1.0088578123858334,1.0167693058145455
810,0.06691732174385333,0.011600253455121168,-0.005022697160472767,1.0129406724233436,1.0129406724233436,1.0113258173500368,1.0179633695838164,1.011590160473367,1.0239825126699544,1.0095036170251224,1.0261841179515219,1.0013404189682225,1.020697690281185
811,0.06486249465035326,0.006007177221283078,0.00836957556372453,1.0129406724233436,1.0129406724233436,1.013792055440644,1.0142458541429524,1.0154370818494913,1.0157689514952288,1.0142315780230138,1.0135762958043046,1.0069334952020605,1.004571096859619
812,0.0658736237624489,0.007967155954409,0.005520744719075044,1.0129406724233436,1.0129406724233436,1.0155565084034186,1.0117688644636857,1.0170509058902664,1.0120617273267019,1.0140524584145674,1.0115067027267657,1.0049735164689346,1.0074199277042686
813,0.06089458522463456,0.018503428813671285,0.019858103479600486,1.0129406724233436,1.0129406724233436,1.012012276653329,1.0120171276664547,1.0089376424926637,1.008755070464187,1.0030695833630037,1.002410355917905,0.9944372436096723,0.9930825689437431
814,0.07168880790627753,0.0008084900429683461,-0.00855724645873579,1.0129406724233436,1.0129406724233436,1.0121321823803753,1.0214979188820794,1.0176107512410926,1.033139363081897,1.0230710697122312,1.0396881979910977,1.0216753083018137,1.0344699495338263
815,0.045460310307586495,0.008482136744115687,0.0017395249611997787,1.0129406724233436,1.0129406724233436,1.013736195709623,1.0140670032463937,1.014597520049916,1.0161860121406279,1.012242584194424,1.0162264996629675,1.004458535679228,1.0112011474621438
816,0.039171443586741926,-0.005530023947849738,0.00015535904317975913,1.0129406724233436,1.0129406724233436,1.0184706963711934,1.0127853133801639,1.0257421878016466,1.0169841601410539,1.0286482263174013,1.0206895357721086,1.0225300881987798,1.018498696508334
817,0.05677548768860921,0.01654549421930107,0.011647828046925879,1.0129406724233436,1.0129406724233436,1.0109311675411992,1.0136642914891068,1.0077529171637434,1.0123478954319098,1.002992959149831,1.008199577191181,0.9963951782040426,1.0012928443764177
818,0.058311817002348935,0.02478758268194503,0.018365042493690975,1.0129406724233436,1.0129406724233436,1.009350445852537,1.0145019002125562,1.0042051626168116,1.0126124744377476,0.9971725279597835,1.0059034494482024,0.9881530897413986,0.9945756299296526
819,0.0647390130240266,0.004205537172487839,-0.007992677168977114,1.0129406724233436,1.0129406724233436,1.0098972447914911,1.0209333495923207,1.0110330271048054,1.030323644262981,1.0121528508367243,1.0351929925648473,1.0087351352508558,1.0309392292142094
820,0.047210786295542824,0.007024256410399277,-0.00015372874909225231,1.0129406724233436,1.0129406724233436,1.0132404577079936,1.0148290128566546,1.0142155343702646,1.0175846865157971,1.0126253558643572,1.01795729581898,1.0059164160129443,1.0130944011724359
821,0.06618023273937489,0.0009382285150358882,-0.0012611046751862531,1.0129406724233436,1.0129406724233436,1.0144561816084154,1.0142017770985299,1.0168752068031688,1.0173363035892617,1.0168618618764866,1.0192569548997055,1.0120024439083077,1.0168139648058159
822,0.06545365197866208,0.01729028511292585,0.0008999846063835193,1.0129406724233436,1.0129406724233436,1.0093094950704737,1.0174543900450828,1.006380769524185,1.020781743121222,1.0023550540156971,1.019701030784594,0.9956503873104178,1.01204068781696
823,0.0757838559540745,0.004094914379030978,0.006389745173650763,1.0129406724233436,1.0129406724233436,1.0158200625753278,1.012871757804318,1.0189802925030085,1.0143748108118147,1.0177867544730763,1.0134858826608186,1.0088457580443126,1.0065509272496929
824,0.06526152016085665,-0.004819641834518329,-0.0011715933407319135,1.0129406724233436,1.0129406724233436,1.017760314257862,1.0141122657640755,1.0252357617703507,1.0196021066959156,1.0290048746543115,1.0239800154937424,1.0237235122880979,1.0217268860364725
825,0.04597125650059064,0.02856950611064013,0.014370376434545196,1.0129406724233436,1.0129406724233436,1.0096767191747738,1.0139298109927528,1.0039610690980707,1.0122058511874568,0.9954173009803793,1.0070945390880819,0.9843711663127035,0.9985702959887984
826,0.062350747994118556,0.012497985598644679,0.009485477109823837,1.0129406724233436,1.0129406724233436,1.0122759637366308,1.0147621453473172,1.0117831711808463,1.0159211281459704,1.0086119492198005,1.0129771933553893,1.000442686824699,1.0034551953135198
827,0.06317782220666465,0.00953952142306358,0.011070577164037143,1.0129406724233436,1.0129406724233436,1.0163472079948466,1.0116912415351864,1.0188926471046316,1.0118553401383505,1.0156761665368308,1.009781304582312,1.00340115100028,1.0018700952593065
828,0.06646299823677213,-0.0018416290821610115,-0.0009142291169357275,1.0129406724233436,1.0129406724233436,1.0177043412778461,1.0138549015402794,1.0240123187928896,1.0190450271872757,1.0247885777344368,1.0227115710746524,1.0147823015055046,1.0187555653171134
829,0.08565638071000999,0.011868314719492012,0.0079709776333583,1.0129406724233436,1.0129406724233436,1.0112674623242501,1.0147401803394396,1.0096377882189833,1.0152001090610359,1.0066898126282184,1.0122807318954636,1.0010723577038516,1.0049696947899853
830,0.06654309332471198,0.017488837040739114,0.01365488839053286,1.0129406724233436,1.0129406724233436,1.0120435089751658,1.0127419510798847,1.0093779506603318,1.0110699561675007,1.0039102731390508,1.0068238692931084,0.9954518353826045,0.9992857840328108
831,0.06476979841245864,0.011128272159337316,-0.0020987764500421946,1.0129406724233436,1.0129406724233436,1.0111855069323514,1.0157451737748886,1.0099624735530042,1.0183272800928898,1.0074043830334671,1.018544737080122,1.0018124002640063,1.0150394488733858
832,0.054054972529797456,0.006847538705518241,-0.002392264742214545,1.0129406724233436,1.0129406724233436,1.0120350851868294,1.015879942355649,1.0123464127667374,1.0191593278313,1.0112002573680765,1.0197195666715098,1.0060931337178254,1.0153329371655582
833,0.0667801242505223,0.006575523875814504,-0.0012766583542351828,1.0129406724233436,1.0129406724233436,1.013699959984948,1.0142173307775788,1.014672083249525,1.0168535036776902,1.0128642029056467,1.0181136970877727,1.0063651485475291,1.0151116988883864
834,0.058787076781951934,0.00629039943031473,0.0012664238110984272,1.0129406724233436,1.0129406724233436,1.0147805140553032,1.0135743275667755,1.016857073171871,1.0157353298789618,1.015145849180401,1.01614258828623,1.006650272993029,1.0116742486122452
835,0.05612046417192575,0.0004039057198264029,-0.0049417663601800665,1.0129406724233436,1.0129406724233436,1.0125367667035172,1.0178824387835237,1.0155947558224854,1.0241461935501996,1.0177121037235355,1.0261245914199886,1.0143085599976929,1.0194853254391312
836,0.05057260401505507,0.01111638400661108,0.011684275903888874,1.0129406724233436,1.0129406724233436,1.0148474477092682,1.0114230043696313,1.0152048613627538,1.0101696333430874,1.0113026634569209,1.0073731231301026,1.0018242884167325,1.0012563965194547
837,0.07421036077013074,-0.0005666510781054956,4.736321513942876e-05,1.0129406724233436,1.0129406724233436,1.0135073235014491,1.0158550768474999,1.0165384149757963,1.0196508803708106,1.0182034231157777,1.0197836474698143,1.0145960626580774,1.0128933092082042
838,0.047962788344580475,0.002756351082183084,-0.0035740220210880302,1.0129406724233436,1.0129406724233436,1.0127891809035174,1.0165146944444317,1.0146545799826063,1.0215839415660277,1.014895258845883,1.0239614055379245,1.0101843213411605,1.0198453389138298
839,0.06031435182678288,0.004039433923088476,0.010643557112561597,1.0129406724233436,1.0129406724233436,1.014294385569688,1.0117700590911356,1.0150445476497252,1.010365763530061,1.0136559081754635,1.007529142777796,1.0089012385002551,1.002297115310782
840,0.05412547507411183,0.012768970944736946,-0.001220121207940128,1.0129406724233436,1.0129406724233436,1.0116230473110526,1.0161458352206056,1.010918626379811,1.0196564465657487,1.007846778608025,1.0199767299050837,1.0001717014786067,1.0141607936312838
841,0.06914695463930343,-0.00013544068985615887,-0.005465167153453132,1.0129406724233436,1.0129406724233436,1.0130761131131998,1.0184058395767968,1.0168703739738438,1.0262824574837415,1.0188214939897862,1.0301006248062556,1.0138312753925518,1.0242921532174136
842,0.0715260705769678,0.008277671840628553,0.0025281732704547366,1.0129406724233436,1.0129406724233436,1.011976961575469,1.0160333326707491,1.0123053283544126,1.019056154780719,1.010845362498539,1.0181326860841913,1.004663000582715,1.0104124991528889
843,0.04591955699025238,0.0012665305134853533,-0.005530842785067103,1.0129406724233436,1.0129406724233436,1.0116741419098583,1.0184715152084107,1.013974031066746,1.0248848303953224,1.0158068890924434,1.0266551420835108,1.0126887686771058,1.0196258252151345
844,0.06783471004146266,-0.002703476203704369,-0.001834723805213212,1.0129406724233436,1.0129406724233436,1.015644148627048,1.0147753962285568,1.020366063258885,1.0196938975846261,1.0222217216507736,1.023336464917135,1.017265879808805,1.02147189217311
845,0.05912088596496187,0.01262065238366561,0.01191910785372019,1.0129406724233436,1.0129406724233436,1.0128949806963197,1.0125844984413066,1.011688301980906,1.0112523583501984,1.007798420116122,1.0076364904678907,1.000320020039678,1.0010215645696234
846,0.06573030673326827,0.0069759663290469565,0.001872945405387627,1.0129406724233436,1.0129406724233436,1.0144035251875099,1.014363331820452,1.0166051439031132,1.0171016823836045,1.0150305843753915,1.017145096667694,1.0059647060942967,1.011067727017956
847,0.06144665496786571,-0.006055353629748517,0.0005802094296036842,1.0129406724233436,1.0129406724233436,1.0189960260530921,1.01236046299374,1.0265756323118973,1.016298777498236,1.0290833836608897,1.0198328509732102,1.0214543959281055,1.017545020885075
848,0.07124444466867931,-0.003340862671225242,0.004199094899952183,1.0129406724233436,1.0129406724233436,1.017295433077299,1.0114683266617266,1.02193533678706,1.0123229951089292,1.0226201597760447,1.01246872775064,1.0162815350945689,1.0087415775233914
849,0.06404252741030535,0.009913175164967702,0.00034956975984545835,1.0129406724233436,1.0129406724233436,1.013012404698003,1.0137392103367175,1.0125400253840746,1.0151301585606556,1.0095117450446691,1.0153664738719728,1.003027497258376,1.0125911026634982
850,0.0650270029258811,0.014579568905983775,-0.0018511452528422456,1.0129406724233436,1.0129406724233436,1.012204307984368,1.0151939569480186,1.0112706861171414,1.0181369561910212,1.0072332501343249,1.0189340401357299,0.9983611035173598,1.0147918176761859
851,0.05822766869270839,0.00022720683565680133,0.010635065452516246,1.0129406724233436,1.0129406724233436,1.0176573821725463,1.0086312531935462,1.0204545337344177,1.005819604918502,1.0190403538040516,1.0040945482591495,1.0127134655876868,1.0023056069708274
852,0.056108995422489746,0.002192263163925956,0.004685555445112177,1.0129406724233436,1.0129406724233436,1.0145624636888135,1.0142204575342446,1.0173892187666456,1.0165402243321908,1.0173300475487324,1.0157362421104845,1.0107484092594177,1.0082551169782314
853,0.03870700019362034,0.0008784145989284564,-0.004916315812184768,1.0129406724233436,1.0129406724233436,1.0120622578244152,1.0178569882355284,1.0145581944136155,1.02381433928658,1.0167413398415321,1.0259362207201577,1.0145015501254253,1.0206168301131247
854,0.06345169156697754,-0.004499030340603616,-0.0019755035809294608,1.0129406724233436,1.0129406724233436,1.0174397027639472,1.014916176004273,1.0251805122656796,1.0216217769389049,1.0300069307533481,1.0274165173257925,1.0267852183266963,1.0263311594769984
855,0.06135517147629163,-0.0004138764100749537,-0.0015055160682053703,1.0129406724233436,1.0129406724233436,1.0156345426242017,1.014446188491549,1.0197757761248338,1.0189069949716156,1.020332199234542,1.0220196270237862,1.0133545488334186,1.0193710840985868
856,0.07951952242143089,0.01217238472758253,0.008142697496471563,1.0129406724233436,1.0129406724233436,1.010822278335596,1.0155095663083091,1.0091984829888814,1.016561145283789,1.0064452626208777,1.0134412266977224,1.000768287695761,1.004797974926872
857,0.054868476902429186,0.007144592192094512,0.0009393601704581478,1.0129406724233436,1.0129406724233436,1.0132887441794114,1.01484185782256,1.014391565800522,1.0174984549400912,1.0128304483580437,1.0174960982210461,1.0057960802312491,1.0120013122528855
858,0.06904445042668542,0.005383897015964756,0.0020698621652863736,1.0129406724233436,1.0129406724233436,1.0109902214587385,1.0164932482714886,1.0108628491823806,1.0191898882880233,1.0105897314467869,1.0178704937149194,1.0075567754073789,1.0108708102580573
859,0.06934062694241658,0.01880248850313393,0.0031242550501757727,1.0129406724233436,1.0129406724233436,1.0090891010762513,1.0166754892505714,1.0053462283857322,1.0186539001577712,1.000721590582827,1.0167435702091556,0.9941381839202097,1.0098164173731679
860,0.05699247922769458,-0.004809520540393297,-0.0015737314819825876,1.0129406724233436,1.0129406724233436,1.017750192963737,1.0145144039053262,1.0256316433603767,1.0200057206536404,1.029440080836048,1.0229481080269378,1.0227486672917463,1.0172337155819748
861,0.06234968307873715,0.01975242728686999,0.010143573719217924,1.0129406724233436,1.0129406724233436,1.0117668896489664,1.012417075446443,1.008147098932468,1.0106352217306664,1.0017131939295683,1.007513756964615,0.9931882451364736,1.0027970987041257
862,0.06491219659159425,-0.003865854208904951,-0.0011870321201901124,1.0129406724233436,1.0129406724233436,1.0168065266322486,1.0141277045435337,1.0229189734034718,1.018757839844919,1.0258500342692827,1.021975806399194,1.0211952814848997,1.0190465880140795
