source_file,date,split,burst,recording_fraction,fps,feature,scale_frames,scale_seconds,amount,persistence,retained_dispersion,reversal_asymmetry,abs_reversal_asymmetry,valid_blocks,total_blocks
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,articulation_speed,8,0.08003201280512205,0.27184963761169484,0.5681962623417282,7.653888324735704,-0.04746471904872556,0.04746471904872556,749,749
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,articulation_speed,16,0.1600640256102441,0.2769102262894684,0.5785943177598101,6.566351050318191,0.11247026766239189,0.11247026766239189,374,374
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,articulation_speed,32,0.3201280512204882,0.2790255147438087,0.578997524348568,5.513013563278831,-0.08830515113357087,0.08830515113357087,187,187
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,articulation_speed,64,0.6402561024409764,0.2823018341933504,0.5256846939876393,4.713290130338554,0.043119055455591804,0.043119055455591804,93,93
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,articulation_speed,128,1.2805122048819528,0.30942965537862643,0.286034255599473,4.085838583695012,0.3369428066841544,0.3369428066841544,46,46
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,articulation_speed,256,2.5610244097639057,0.3112395138058791,-0.0220214568040655,3.6687715904914575,-0.15981520363660895,0.15981520363660895,23,23
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,articulation_speed,512,5.122048819527811,0.35524015982958,0.0303030303030303,0.9074282236120085,0.8528356863789348,0.8528356863789348,11,11
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,articulation_speed,1024,10.244097639055623,0.3490975768092676,-0.7999999999999999,1.399994672350583,0.9177145532359846,0.9177145532359846,5,5
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,lr_articulation_balance,1,0.010004001600640256,-0.0027888464525920626,0.24709236446163432,1.0,-0.02030063529844709,0.02030063529844709,5997,5998
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,lr_articulation_balance,2,0.020008003201280513,-0.004152095555959549,0.16741925800709984,0.9265236808824303,-0.02218484403859713,0.02218484403859713,2999,2999
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,lr_articulation_balance,4,0.040016006402561026,-0.0035149845066456643,0.11820949226614148,0.6157794094232304,0.011495716576481789,0.011495716576481789,1499,1499
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,lr_articulation_balance,8,0.08003201280512205,-0.003675272640553585,0.06990503154819573,0.34906327702399614,0.0152919943589955,0.0152919943589955,749,749
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,lr_articulation_balance,16,0.1600640256102441,-0.004995190091718578,0.024758114232146508,0.21488886370287755,-0.03073142913052841,0.03073142913052841,374,374
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,lr_articulation_balance,32,0.3201280512204882,-0.0014380286184661286,0.036066185212295265,0.12770201725504343,-0.10654760031167947,0.10654760031167947,187,187
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,lr_articulation_balance,64,0.6402561024409764,-0.0012862294382637945,0.03475486645192115,0.08539383015708914,0.05268826921426626,0.05268826921426626,93,93
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,lr_articulation_balance,128,1.2805122048819528,-0.0023801652576253387,0.05322793148880104,0.07301388512320445,-0.17306876353466702,0.17306876353466702,46,46
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,lr_articulation_balance,256,2.5610244097639057,-0.0016379318327845531,-0.22642574816487862,0.044698222201031514,-0.23952298629070803,0.23952298629070803,23,23
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,lr_articulation_balance,512,5.122048819527811,-0.003750323473129881,-0.23636363636363633,0.02980043196483005,0.09868367989428004,0.09868367989428004,11,11
20220217_cam1_flid1.h5,20220217,development,q1,0.125,99.96,lr_articulation_balance,1024,10.244097639055623,-0.004306173625194052,-0.6000000000000001,0.016460923103566224,0.8941377389833537,0.8941377389833537,5,5
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,traversal_speed,1,0.010004001600640256,1.2138075789192129,0.6867923290125971,1.0,-0.04466033184392043,0.04466033184392043,5997,5998
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,traversal_speed,2,0.020008003201280513,1.2189459992191882,0.7533932329709017,0.9208069936303446,-0.031157612850746395,0.031157612850746395,2998,2999
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,traversal_speed,4,0.040016006402561026,1.2669968351313223,0.7817656924249939,0.8147882498101118,0.0739672100522906,0.0739672100522906,1498,1499
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,traversal_speed,8,0.08003201280512205,1.3621269761802366,0.793461989723672,0.7547012858525233,-0.12935169673974298,0.12935169673974298,749,749
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,traversal_speed,16,0.1600640256102441,1.367939832314548,0.766299569759897,0.767108360290468,-0.26312404040392096,0.26312404040392096,374,374
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,traversal_speed,32,0.3201280512204882,1.5052468314596055,0.707638153937964,0.7033323858411079,-0.10932513963488626,0.10932513963488626,187,187
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,traversal_speed,64,0.6402561024409764,1.5629450070952668,0.5902008230198974,0.6589855220104848,-0.3949338265327248,0.3949338265327248,93,93
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,traversal_speed,128,1.2805122048819528,1.5844887359371995,0.5884057971014491,0.5182970245513936,-0.5295548192108978,0.5295548192108978,46,46
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,traversal_speed,256,2.5610244097639057,1.5725559352089507,0.3800112930547713,0.5062631348709226,-0.4379278192325559,0.4379278192325559,23,23
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,traversal_speed,512,5.122048819527811,1.7391715495401998,-0.01818181818181818,0.3190708290244733,-0.45371645168253133,0.45371645168253133,11,11
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,traversal_speed,1024,10.244097639055623,1.7799208739124386,-0.7999999999999999,0.11844088145023858,0.0054047848002643775,0.0054047848002643775,5,5
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,rotation_speed,1,0.010004001600640256,0.9252849946952777,0.547477606920713,1.0,0.003955829371274369,0.003955829371274369,5997,5998
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,rotation_speed,2,0.020008003201280513,0.9757673965314937,0.6750346787899798,0.9627245037623635,-0.013765684846450505,0.013765684846450505,2998,2999
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,rotation_speed,4,0.040016006402561026,1.0605073887551595,0.7348733953980184,0.8382158957990328,0.13257604219887492,0.13257604219887492,1498,1499
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,rotation_speed,8,0.08003201280512205,1.1680252329386676,0.7489562571197522,0.8744768458080533,0.006321484865758705,0.006321484865758705,749,749
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,rotation_speed,16,0.1600640256102441,1.2648437100826824,0.7498909716174723,0.8109534867112047,-0.20738495718174044,0.20738495718174044,374,374
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,rotation_speed,32,0.3201280512204882,1.3130270404150002,0.7620763768771358,0.7515157595234409,-0.16228221871489903,0.16228221871489903,187,187
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,rotation_speed,64,0.6402561024409764,1.381831298411763,0.6461322688531664,0.7121891316266676,-0.33228974917545523,0.33228974917545523,93,93
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,rotation_speed,128,1.2805122048819528,1.4362351362591987,0.606060606060606,0.5089372451563309,-0.2288379561939951,0.2288379561939951,46,46
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,rotation_speed,256,2.5610244097639057,1.4362351362591987,0.3811405985319029,0.5390938423438896,-0.3280939828916424,0.3280939828916424,23,23
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,rotation_speed,512,5.122048819527811,1.440924087182466,0.006060606060606061,0.4890381972520146,-0.6096330184283637,0.6096330184283637,11,11
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,rotation_speed,1024,10.244097639055623,1.8573995583569458,0.0,0.2217813353366384,-0.3965402460308672,0.3965402460308672,5,5
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_bend,1,0.010004001600640256,0.05071658541154578,0.9763409232813212,1.0,0.43608501078442297,0.43608501078442297,5998,5998
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_bend,2,0.020008003201280513,0.05065074194856532,0.9715526997808543,0.9969764830323959,-0.28951044511178964,0.28951044511178964,2999,2999
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_bend,4,0.040016006402561026,0.05051463771531611,0.943495362670212,1.0038253762428344,-0.0635975362500507,0.0635975362500507,1499,1499
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_bend,8,0.08003201280512205,0.05153161321160203,0.9294528219119297,0.9753095425299905,0.42531621597584773,0.42531621597584773,749,749
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_bend,16,0.1600640256102441,0.05092780499924658,0.8726236856039455,1.0012039355895748,-0.24088666021612484,0.24088666021612484,374,374
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_bend,32,0.3201280512204882,0.052649667282611834,0.7758026533610016,0.8822141083155076,-0.30734858669613613,0.30734858669613613,187,187
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_bend,64,0.6402561024409764,0.05860536177988568,0.7529362804032185,0.7629728128668848,0.18203343221707055,0.18203343221707055,93,93
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_bend,128,1.2805122048819528,0.05143041635630516,0.7480895915678524,0.771415497784358,0.03031883780376899,0.03031883780376899,46,46
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_bend,256,2.5610244097639057,0.05354911630083589,0.6182947487295314,0.7115816703399692,-0.0747926059964594,0.0747926059964594,23,23
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_bend,512,5.122048819527811,0.05539681171214891,0.41818181818181815,0.7475002525584158,-0.39163536881615507,0.39163536881615507,11,11
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_bend,1024,10.244097639055623,0.05776638923505117,0.0,0.795953612450393,-0.3749077602265217,0.3749077602265217,5,5
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_span,1,0.010004001600640256,1.0250418311006024,0.9710641348328914,1.0,-0.22298050829898133,0.22298050829898133,5998,5998
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_span,2,0.020008003201280513,1.0255161084925528,0.958309767331959,0.9893144576915521,-0.2235963570908988,0.2235963570908988,2999,2999
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_span,4,0.040016006402561026,1.0254211029585167,0.9245908741174081,0.995260232025239,0.0960625850643001,0.0960625850643001,1499,1499
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_span,8,0.08003201280512205,1.025677574966816,0.846536213035746,0.9920490030097063,-0.004052679988284878,0.004052679988284878,749,749
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_span,16,0.1600640256102441,1.024923157245509,0.7144115404057103,0.9839126482482475,0.03589294024842645,0.03589294024842645,374,374
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_span,32,0.3201280512204882,1.0223381068523594,0.49718633589601324,0.9113115131009475,0.24291589582044518,0.24291589582044518,187,187
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_span,64,0.6402561024409764,1.0299229375174623,0.45651403295162063,0.8486808101542661,-0.04022052558550294,0.04022052558550294,93,93
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_span,128,1.2805122048819528,1.0299327905911815,0.4789196310935441,0.6301480178100318,-0.00690651810201388,0.00690651810201388,46,46
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_span,256,2.5610244097639057,1.0332175209644074,0.5550536420101638,0.46644332060140187,0.5749132200059304,0.5749132200059304,23,23
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_span,512,5.122048819527811,1.02704957431897,0.2727272727272727,0.5969336970058795,0.6672072872553167,0.6672072872553167,11,11
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,core_span,1024,10.244097639055623,1.0274961882691906,-0.19999999999999998,0.24728597289662013,0.0364887715279595,0.0364887715279595,5,5
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,articulation_speed,1,0.010004001600640256,1.3953469993378924,0.725674110752843,1.0,-0.03338262079012821,0.03338262079012821,5992,5998
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,articulation_speed,2,0.020008003201280513,1.46744023697052,0.7806512527145659,0.9500604429226477,0.026178103783332355,0.026178103783332355,2999,2999
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,articulation_speed,4,0.040016006402561026,1.5213895437240819,0.8129116641301001,0.9246193805716174,0.13084805850395861,0.13084805850395861,1499,1499
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,articulation_speed,8,0.08003201280512205,1.5996641848089654,0.8174481552148347,0.9159438884667763,0.06085495353730509,0.06085495353730509,749,749
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,articulation_speed,16,0.1600640256102441,1.6361631474415455,0.7844930885486204,0.8922403306460488,-0.11430917578013246,0.11430917578013246,374,374
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,articulation_speed,32,0.3201280512204882,1.7192864882152559,0.7300225186373193,0.7896230461264527,-0.15237717432134282,0.15237717432134282,187,187
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,articulation_speed,64,0.6402561024409764,1.7529542807406604,0.5887212366875761,0.8543382501049628,-0.320056980064344,0.320056980064344,93,93
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,articulation_speed,128,1.2805122048819528,1.8253848448471097,0.5808959156785243,0.6300371661201455,-0.4668975617336716,0.4668975617336716,46,46
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,articulation_speed,256,2.5610244097639057,1.9428479611378016,0.30095990965556185,0.5316986972292287,-0.37592644783573304,0.37592644783573304,23,23
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,articulation_speed,512,5.122048819527811,2.0088973225112574,-0.12727272727272726,0.5784555571192137,-0.5922177512645519,0.5922177512645519,11,11
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,articulation_speed,1024,10.244097639055623,2.1964318377997762,0.0,0.07286353186108735,-0.15865008578345227,0.15865008578345227,5,5
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,1,0.010004001600640256,-0.027163766346510267,0.19764058011496546,1.0,-0.017287693250422002,0.017287693250422002,5599,5998
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,2,0.020008003201280513,-0.030328302491192942,0.21464787791506568,0.8418621874729375,0.011667838011271343,0.011667838011271343,2863,2999
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,4,0.040016006402561026,-0.028623956399165255,0.14479856824609022,0.623666122565275,0.012331266578478795,0.012331266578478795,1430,1499
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,8,0.08003201280512205,-0.029042911721688637,0.16220781388832617,0.48463771998078864,0.0008772266982718526,0.0008772266982718526,714,749
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,16,0.1600640256102441,-0.03151911851365845,0.23662423982094816,0.3863395023435176,-0.11931283352302145,0.11931283352302145,365,374
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,32,0.3201280512204882,-0.026081549547839686,0.2192112382956585,0.3004016559711237,-0.10811085431343984,0.10811085431343984,183,187
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,64,0.6402561024409764,-0.026431376141298212,0.21037868162692847,0.22168525062937985,0.16445966069590262,0.16445966069590262,93,93
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,128,1.2805122048819528,-0.028364824939468222,0.12305665349143607,0.19340835766685283,0.19072188005619092,0.19072188005619092,46,46
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,256,2.5610244097639057,-0.02614494832373383,0.1485036702428007,0.16537701294136786,-0.15300338685654358,0.15300338685654358,23,23
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,512,5.122048819527811,-0.016771582933391694,0.04242424242424241,0.07385228813420865,0.002627152786224287,0.002627152786224287,11,11
20220217_cam1_flid1.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,1024,10.244097639055623,-0.010563218968466992,0.0,0.035048791575224086,-0.8933568726846567,0.8933568726846567,5,5
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,traversal_speed,1,0.010004001600640256,1.10531083604996,0.7411090746745989,1.0,-0.06477670433488715,0.06477670433488715,5994,5998
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,traversal_speed,2,0.020008003201280513,1.132833117514536,0.8057132575051001,0.9939582489065956,-0.006553255719665005,0.006553255719665005,2996,2999
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,traversal_speed,4,0.040016006402561026,1.2166952815709227,0.8413995150383158,0.9510499057623635,0.0847998176435641,0.0847998176435641,1497,1499
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,traversal_speed,8,0.08003201280512205,1.2768411541661089,0.8355077831523295,0.9343585228451233,0.10043365351253128,0.10043365351253128,748,749
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,traversal_speed,16,0.1600640256102441,1.3858476744975659,0.8343906273051467,0.9711875787628348,-0.07151068294452115,0.07151068294452115,374,374
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,traversal_speed,32,0.3201280512204882,1.4322410820483389,0.7364396309367847,0.959991585362135,0.020011458413175805,0.020011458413175805,187,187
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,traversal_speed,64,0.6402561024409764,1.4486464633881284,0.5294915463218408,0.9778617774680541,0.26686481387998245,0.26686481387998245,93,93
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,traversal_speed,128,1.2805122048819528,1.6525148911888161,0.1944664031620553,0.7197022102633568,0.3786494313910378,0.3786494313910378,46,46
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,traversal_speed,256,2.5610244097639057,1.5937799884053716,-0.34500282326369286,0.5263056944349762,0.049219274590892585,0.049219274590892585,23,23
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,traversal_speed,512,5.122048819527811,1.531715583334153,-0.41818181818181815,0.27376119986582337,-0.08171581241117948,0.08171581241117948,11,11
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,traversal_speed,1024,10.244097639055623,1.426192934600322,-0.7999999999999999,0.1274112749577334,-0.0784938672464599,0.0784938672464599,5,5
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,rotation_speed,1,0.010004001600640256,0.6882295224988262,0.6003073345497254,1.0,0.03187011355304255,0.03187011355304255,5993,5998
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,rotation_speed,2,0.020008003201280513,0.8275945729089434,0.709908354386774,1.142549520499658,0.010936125797219018,0.010936125797219018,2995,2999
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,rotation_speed,4,0.040016006402561026,0.8710760674411846,0.7848221726957381,1.109525534869527,0.12853781174482298,0.12853781174482298,1496,1499
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,rotation_speed,8,0.08003201280512205,1.012439615181265,0.8352831951445054,1.133917342650011,0.025365484407938777,0.025365484407938777,748,749
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,rotation_speed,16,0.1600640256102441,1.0429951899109504,0.851754606532452,1.146111605634973,-0.06655961600154517,0.06655961600154517,373,374
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,rotation_speed,32,0.3201280512204882,1.1067455078523938,0.8137955792604747,1.1935549954089077,0.10889120375460883,0.10889120375460883,187,187
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,rotation_speed,64,0.6402561024409764,1.1732279298218793,0.7222539031795694,1.2623840257775654,0.3251317366992228,0.3251317366992228,93,93
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,rotation_speed,128,1.2805122048819528,1.0673613154120907,0.4982872200263504,1.0905364480563562,0.26027494882054425,0.26027494882054425,46,46
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,rotation_speed,256,2.5610244097639057,1.0246435818126098,-0.059288537549407126,0.9478057071938013,0.19881217184179226,0.19881217184179226,23,23
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,rotation_speed,512,5.122048819527811,1.3805827359508056,-0.35757575757575755,0.7971239167364301,0.26750168696791393,0.26750168696791393,11,11
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,rotation_speed,1024,10.244097639055623,1.356038274504042,-0.7999999999999999,0.16366233650992779,-0.12846427241064734,0.12846427241064734,5,5
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_bend,1,0.010004001600640256,-0.05536069401803867,0.9788180739662753,1.0,-0.11131617216975835,0.11131617216975835,5995,5998
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_bend,2,0.020008003201280513,-0.0555350741628083,0.9744339084199645,0.9856189065790143,-0.30345225942179155,0.30345225942179155,2997,2999
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_bend,4,0.040016006402561026,-0.05574914885095883,0.9512586501081678,0.9886203203843247,-0.519458626585072,0.519458626585072,1498,1499
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_bend,8,0.08003201280512205,-0.0561941289290514,0.9325150101049495,0.9780215944438346,-0.017668407658605136,0.017668407658605136,748,749
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_bend,16,0.1600640256102441,-0.05424233668672103,0.8935692097390963,1.0077216402549287,0.024846965426535854,0.024846965426535854,374,374
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_bend,32,0.3201280512204882,-0.05732013884364259,0.8280257301412489,0.9866046781153771,0.6271823470530382,0.6271823470530382,187,187
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_bend,64,0.6402561024409764,-0.05884253379581708,0.680501826364379,0.9700753104196077,0.302285128533047,0.302285128533047,93,93
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_bend,128,1.2805122048819528,-0.056063738783851985,0.5878787878787878,0.9657885248109098,0.05316666561485152,0.05316666561485152,46,46
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_bend,256,2.5610244097639057,-0.05882556201985541,0.15640880858272163,0.911746811967168,-0.23959330270413712,0.23959330270413712,23,23
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_bend,512,5.122048819527811,-0.05865360750683844,0.11515151515151514,0.7706839710172696,-0.5073388732211759,0.5073388732211759,11,11
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_bend,1024,10.244097639055623,-0.027920704209147405,0.7999999999999999,0.15170204861679037,0.9999999964251777,0.9999999964251777,5,5
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_span,1,0.010004001600640256,1.0190894122715624,0.9624025351403812,1.0,0.43922831401320517,0.43922831401320517,5995,5998
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_span,2,0.020008003201280513,1.0182865280615254,0.9553251800603306,1.0448427743071118,0.6406405255114356,0.6406405255114356,2997,2999
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_span,4,0.040016006402561026,1.0182322149664267,0.9216988039946181,1.0376459370156834,0.49662918648659726,0.49662918648659726,1498,1499
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_span,8,0.08003201280512205,1.0179596424133859,0.8574934752722982,1.003192057425465,0.5980345113697532,0.5980345113697532,748,749
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_span,16,0.1600640256102441,1.0176279885570136,0.7912023419723626,1.0001778123284522,0.5310423885648762,0.5310423885648762,374,374
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_span,32,0.3201280512204882,1.0175652744384442,0.6757707854482047,1.0383921011091926,0.34882810830009603,0.34882810830009603,187,187
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_span,64,0.6402561024409764,1.016419457206139,0.5209376878381086,1.145912420587596,0.5891323680794607,0.5891323680794607,93,93
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_span,128,1.2805122048819528,1.01441692697809,0.37496706192358364,0.6489548972734314,-0.023506215700741767,0.023506215700741767,46,46
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_span,256,2.5610244097639057,1.0135256313726757,0.24675324675324675,0.5699327943586118,0.1803960445619254,0.1803960445619254,23,23
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_span,512,5.122048819527811,1.017545784496769,0.12727272727272726,0.6762361658320993,0.24807938965631474,0.24807938965631474,11,11
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,core_span,1024,10.244097639055623,1.0129378164710752,-0.39999999999999997,0.14054407887602074,0.0966763151584917,0.0966763151584917,5,5
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,articulation_speed,1,0.010004001600640256,1.3602784054313164,0.7794230894496998,1.0,-0.008567569218924714,0.008567569218924714,5984,5998
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,articulation_speed,2,0.020008003201280513,1.4687430708939218,0.8386985854499205,0.9366054500582708,-0.0770461810645525,0.0770461810645525,2995,2999
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,articulation_speed,4,0.040016006402561026,1.5741292586637536,0.8582112782468765,0.9913705077640872,0.035499583464039426,0.035499583464039426,1497,1499
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,articulation_speed,8,0.08003201280512205,1.6501504403771956,0.8477531480077605,1.0282857847999989,0.15023246445004768,0.15023246445004768,748,749
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,articulation_speed,16,0.1600640256102441,1.7758834633904383,0.8310057758450451,1.0411172190920752,0.008267903364634196,0.008267903364634196,374,374
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,articulation_speed,32,0.3201280512204882,1.7782072215760423,0.7515527602814129,1.0413443820921002,0.08182761101985041,0.08182761101985041,187,187
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,articulation_speed,64,0.6402561024409764,1.83259850132524,0.5767458348103509,0.9632372215245617,0.3207522020334017,0.3207522020334017,93,93
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,articulation_speed,128,1.2805122048819528,1.9482503506254818,0.35283267457180495,0.9293134456628785,0.41651684631012953,0.41651684631012953,46,46
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,articulation_speed,256,2.5610244097639057,1.8713580895816346,-0.14963297571993225,0.6332851723875673,-0.0117941926173644,0.0117941926173644,23,23
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,articulation_speed,512,5.122048819527811,1.9178774252601274,-0.4666666666666666,0.48553861951302324,-0.005991127691807667,0.005991127691807667,11,11
20220217_cam1_flid1.h5,20220217,development,q3,0.625,99.96,articulation_speed,1024,10.244097639055623,1.641662119391742,-0.7999999999999999,0.23261117228108444,-0.23582475388243568,0.23582475388243568,5,5
