entity,entity_type,replicate,s1,s2,s3,retained,determinant,closure,balance,relation_dominance
Psi-minus,physically_prepared,199,0.9096455992027476,0.8740948954868456,0.8275070751372458,3,-0.6579645913425927,0.8697628240353507,0.9097027192375893,0.98422866357593
Phi-classical,equal_weight_reconstruction,199,0.9349781464407161,0.06728987893802665,0.0031549298874547767,1,0.00019849104552468972,0.05833290967190401,0.0033743354317584797,0.9768396555961563
Psi-classical,equal_weight_reconstruction,199,0.9351576152530043,0.09367738226356333,0.0010962523956254628,1,-9.603512731481507e-05,0.045794153845754235,0.001172264843642293,0.9915102286268211
Bell-uniform-mixed,equal_weight_reconstruction,199,0.15284636789176614,0.04960712978929068,0.0059464460229297494,0,4.508755696614583e-05,0.03559198704638179,0.038904725738334575,0.8145331349905488
Phi-plus,physically_prepared,200,1.0566376857043758,0.9423969870042912,0.8186423298560032,3,-0.8151812503703704,0.9341531028947321,0.7747616244732742,0.9942836691746103
Phi-minus,physically_prepared,200,1.1632096997715307,0.9404537845308232,0.82054409259593,3,-0.8976300781250001,0.9646411824710793,0.7054137295769588,0.9798034385434807
Psi-plus,physically_prepared,200,0.9679897899036801,0.8985685246266565,0.8313786260538387,3,-0.7231374166666668,0.8975809179160849,0.8588712760457577,0.9902468687025361
Psi-minus,physically_prepared,200,0.9802148224334779,0.9020957156192212,0.7852503613002436,3,-0.6943557408641976,0.8855111013988175,0.8011002724390393,0.9820113176008067
Phi-classical,equal_weight_reconstruction,200,0.9614752173437228,0.05396521615349348,0.013010697462634453,1,-0.0006750758839699067,0.08772381922430762,0.013532015415414697,0.9778487000663889
Psi-classical,equal_weight_reconstruction,200,0.9255145525567904,0.0893120425984906,0.045058566055971104,1,-0.0037245228279320984,0.15500898772624397,0.04868488121715003,0.980611433448997
Bell-uniform-mixed,equal_weight_reconstruction,200,0.090931611591857,0.048181712824209376,0.01669209141404835,0,7.313207187982256e-05,0.041818581034174206,0.18356753082712482,0.42355034376858247
Phi-plus,physically_prepared,201,1.047281201649415,1.0093111185748762,0.8256055309983772,3,-0.8726919288888887,0.9556238639548317,0.7883322356002286,0.9923839204459209
Phi-minus,physically_prepared,201,1.1877610581601403,0.9477915803631338,0.6742918332673596,3,-0.7590839843749998,0.9122137401938696,0.5676998994325069,0.9839786649221213
Psi-plus,physically_prepared,201,1.0065907350572936,0.9427399347380501,0.760106905503316,3,-0.7213059440740741,0.8968225168218001,0.755130043453114,0.9943726643555162
Psi-minus,physically_prepared,201,0.9487804282650406,0.8806551678446896,0.828801326436697,3,-0.6925036116975309,0.8847230608883462,0.8735438693146951,0.9855119785768146
Phi-classical,equal_weight_reconstruction,201,0.9497642294269576,0.12967350414636042,0.03820867830384649,1,0.004705752382812501,0.16757517834548258,0.04022964554782168,0.9866527614137954
Psi-classical,equal_weight_reconstruction,201,0.9396899434074408,0.16010520881867632,0.06719888955424565,1,-0.0101100228443287,0.2162307123070633,0.07151176835049818,0.9849090842441457
Bell-uniform-mixed,equal_weight_reconstruction,201,0.15070111887219417,0.0710721639040021,0.014073773423442765,0,0.0001507393263527195,0.05322008003945823,0.09338864587580387,0.785242523740463
Phi-plus,physically_prepared,202,0.9876261266101121,0.9522116676611171,0.8647028626492494,3,-0.8131917530864197,0.9333925321483497,0.8755366422081406,0.9937691070918847
Phi-minus,physically_prepared,202,1.0093194633317015,0.9249960669497235,0.8477441647940426,3,-0.79146796875,0.925005782773685,0.8399165929047788,0.9209735679060562
Psi-plus,physically_prepared,202,1.020698295972931,0.9441588737682522,0.7596278415012553,3,-0.7320543790740741,0.9012551947362828,0.744223679512639,0.9953564311443753
Psi-minus,physically_prepared,202,0.9483273362037677,0.8835860630837041,0.8299560155740391,3,-0.6954440627160494,0.8859735051092436,0.8751788374006186,0.9870803812088512
Phi-classical,equal_weight_reconstruction,202,0.9722442727467215,0.04873836068820599,0.03737801365747932,1,0.0017711793065200547,0.12099130931639583,0.03844508494956867,0.9342129601256017
Psi-classical,equal_weight_reconstruction,202,0.9208509750945396,0.07750897719224564,0.013724485342453496,1,-0.0009795743981481481,0.09931445766139697,0.01490413293100381,0.9874837830168538
Bell-uniform-mixed,equal_weight_reconstruction,202,0.10991121961123321,0.08194329761609176,0.01863208504439626,0,-0.00016780964626736102,0.0551576355121498,0.16951940948612687,0.458552717321548
Phi-plus,physically_prepared,203,1.0090536062954552,0.9823524246398683,0.8924614001925882,3,-0.8846490222222224,0.959968539992703,0.884453902770426,0.9895966158427933
Phi-minus,physically_prepared,203,1.0074415396087586,1.0014026067380897,0.9122574957153785,3,-0.92033515625,0.9727069166711161,0.905519039913378,0.9908734043396962
Psi-plus,physically_prepared,203,0.9868969457101823,0.9312974748986872,0.737316342274716,3,-0.6776634933950618,0.8783576000709054,0.7471057089391788,0.9979032368065057
Psi-minus,physically_prepared,203,0.9479809464992485,0.8747822309896316,0.860467835368146,3,-0.7135660881481483,0.8936032385975319,0.9076847362235757,0.9801502241549624
Phi-classical,equal_weight_reconstruction,203,0.9577607535264707,0.06327102422632483,0.00702006005169395,1,0.0004254051359953684,0.07520861245078171,0.007329659339084548,0.9885627493084874
Psi-classical,equal_weight_reconstruction,203,0.9306198707695802,0.10586174250261535,0.03253566542144243,1,-0.0032053174884259243,0.1474428389205103,0.034961283810259626,0.9844905886021585
Bell-uniform-mixed,equal_weight_reconstruction,203,0.04618419974701794,0.03520428441844428,0.02325079610610883,0,3.780304398148152e-05,0.03356156910292344,0.5034361585448951,0.35398024644257003
Phi-plus,physically_prepared,204,0.9759371210163359,0.9647157964909009,0.8795061133265806,3,-0.8280567269135803,0.9390456312325182,0.9011913722583555,0.9990974256895861
Phi-minus,physically_prepared,204,1.0899225275301307,0.9587345173183512,0.8943469037709467,3,-0.93454453125,0.9776873592933573,0.8205600684276366,0.9607530052353426
Psi-plus,physically_prepared,204,0.9977745854624154,0.868911940876104,0.7774067480441134,3,-0.6739947432098764,0.8767696401194558,0.7791406589934606,0.9922518037476278
Psi-minus,physically_prepared,204,0.970911168220757,0.8853273339514781,0.7991886385272825,3,-0.6869619314660493,0.8823567729064713,0.8231326043883452,0.9832499616643579
Phi-classical,equal_weight_reconstruction,204,0.9735880979418706,0.0534263508368423,0.01847861730396604,1,-0.0009611700704089519,0.09868854505934449,0.018979912904676172,0.9688080562773803
Psi-classical,equal_weight_reconstruction,204,0.9289009120430274,0.07155456635213417,0.029459575572551116,1,-0.0019580926128472255,0.12510588602061945,0.03171444358662286,0.9836771444470997
Bell-uniform-mixed,equal_weight_reconstruction,204,0.12389554804597439,0.02848251091880155,0.019417367037488645,0,6.852109799985536e-05,0.04092054769843742,0.15672368655476926,0.8239717910571276
Phi-plus,physically_prepared,205,1.035276094030557,0.9375150594708254,0.9035461287829707,3,-0.8769700622222223,0.9571828806548358,0.8727586138546553,0.9983964169643281
Phi-minus,physically_prepared,205,1.0396156199449103,0.9836445601935683,0.8593387309252166,3,-0.8787703125,0.95783740356004,0.8265927468180532,0.9908887117249503
Psi-plus,physically_prepared,205,1.002258776569747,0.9325391961078446,0.711286024871932,3,-0.6648003490740741,0.8727645135549924,0.709683009518085,0.9956494089899901
Psi-minus,physically_prepared,205,0.9758386014196196,0.9052811901352968,0.7588045191243089,3,-0.6703342333950617,0.8751794933626676,0.7775922350483202,0.9746176663666448
Phi-classical,equal_weight_reconstruction,205,0.9738049227280356,0.13065353121385057,0.006492595562201949,1,-0.000826059762731481,0.09382901475749238,0.006667244548336713,0.9942320893320286
Psi-classical,equal_weight_reconstruction,205,0.9062666135211108,0.11332361191397725,0.032670642898569115,1,-0.0033553209606481497,0.14970789019126185,0.03604970370875091,0.9754564397589056
Bell-uniform-mixed,equal_weight_reconstruction,205,0.16404711209052397,0.06207477694255617,0.007351774492359567,0,7.486450098861856e-05,0.04214622144608407,0.044815019287280926,0.8779794059141302
Phi-plus,physically_prepared,206,0.9947515959174832,0.9741437137726575,0.8912067114435457,3,-0.8636069432098765,0.9522961790046368,0.8959088028620497,0.9949593889041757
Phi-minus,physically_prepared,206,0.9739214533041103,0.9203754502830033,0.8795502768803892,3,-0.7884054687500001,0.9238111705790027,0.9031018609318453,0.9309291585105044
Psi-plus,physically_prepared,206,1.0141995307891418,0.9439128735280238,0.7440737797261063,3,-0.7123137296296297,0.8930801536807068,0.7336562058425994,0.998268869029526
