child,split,record_index,setting,segment,cut,ara_x,ridge_current,samples,above,below,ties,current_q1,current_median,current_q3,current_mad,current_min,current_max,mean_abs_from_ridge
C00,holdout,37,K0,G0,K0G0,1.0255231643885327,-0.00274671,8320,4239,4028,53,-0.008362205999999999,-0.0023804819999999997,0.004211622,0.006225876,-0.044985005999999994,0.49471298999999996,0.030839170720673076
C00,holdout,38,K0,G0,K0G0,1.0260869565217392,-0.00274671,8320,4248,4032,40,-0.008606358,-0.0025025579999999998,0.004455773999999999,0.006470027999999999,-0.045473309999999996,0.48738842999999993,0.031677782953846156
C00,holdout,39,K0,G0,K0G0,0.9838046893884458,-0.00274671,8320,4070,4204,46,-0.008728433999999998,-0.0029908619999999995,0.0036012419999999997,0.0061038,-0.044008398,0.490684482,0.02790738059278846
C01,development,0,K0,G0,K0G0,1.0045949214026602,-0.00274671,8320,4154,4116,50,-0.008850509999999999,-0.00274671,0.00396747,0.006347952,-0.040712345999999996,0.49141693799999997,0.03212714588365384
C01,development,1,K0,G0,K0G0,0.9978218780251694,-0.00274671,8320,4123,4141,56,-0.008850509999999999,-0.00274671,0.003845394,0.006347952,-0.049501817999999996,0.4904403299999999,0.025875123317307687
C01,development,2,K0,G0,K0G0,0.9739193431538276,-0.00274671,8320,4033,4249,38,-0.008972586,-0.0031129379999999996,0.0033876089999999998,0.006225875999999999,-0.04913558999999999,0.49141693799999997,0.02302042300961538
C01,development,3,K0,G0,K0G0,0.999758337361044,-0.00274671,8320,4137,4139,44,-0.008850509999999999,-0.00274671,0.003845394,0.0063479520000000005,-0.045473309999999996,0.488365038,0.025182650141826923
C01,development,4,K0,G0,K0G0,0.9938398357289527,-0.00274671,8320,4114,4165,41,-0.008728433999999998,-0.002868786,0.0037233179999999998,0.0061037999999999995,-0.045961614,0.48433652999999993,0.026094801426923074
C01,development,5,K0,G0,K0G0,0.9980676328502416,-0.00274671,8320,4132,4148,40,-0.008728433999999998,-0.00274671,0.0037233179999999998,0.006225876,-0.05926789799999999,0.48628974599999997,0.027921568993269228
C01,development,6,K0,G0,K0G0,0.9918954880851578,-0.00274671,8320,4100,4167,53,-0.008850509999999999,-0.002868786,0.003845394,0.006347951999999999,-0.040712345999999996,0.48287161799999995,0.02967826024038461
C01,development,7,K0,G0,K0G0,1.01223204553712,-0.00274671,8320,4179,4078,63,-0.008728433999999998,-0.002624634,0.00396747,0.006347952,-0.05792506199999999,0.49031825399999995,0.02998277530096153
C01,development,8,K0,G0,K0G0,0.9762826718296225,-0.00274671,8320,4034,4230,56,-0.009094662,-0.0029908619999999995,0.0036012419999999997,0.006347951999999999,-0.043520093999999995,0.48055217399999994,0.025694283569711533
C01,development,9,K0,G0,K0G0,1.0112495463892586,-0.00274671,8320,4180,4087,53,-0.008850509999999999,-0.002624634,0.0037233179999999998,0.006225875999999999,-0.041933106,0.48067424999999997,0.028982925908653843
C01,development,10,K0,G0,K0G0,0.9681236416324559,-0.00274671,8320,4009,4273,38,-0.008972586,-0.0031129379999999996,0.0036012419999999997,0.006225875999999999,-0.04791483,0.48421445399999996,0.024204325448076925
C01,development,11,K0,G0,K0G0,0.9972205438066465,-0.00274671,8320,4126,4149,45,-0.008728433999999998,-0.00274671,0.0037233179999999998,0.006225876,-0.042665562,0.48848711399999994,0.029065121792307688
C01,development,12,K0,G0,K0G0,1.0055528730082086,-0.00274671,8320,4165,4119,36,-0.008728433999999998,-0.002624634,0.003845394,0.006225876,-0.064883394,0.487876734,0.028527840666346147
C01,development,13,K0,G0,K0G0,1.0244315432994677,-0.00274671,8320,4235,4033,52,-0.008484282,-0.0025025579999999998,0.004455773999999999,0.006347952,-0.042299333999999994,0.5033803859999999,0.03118152640673076
C01,development,14,K0,G0,K0G0,0.999154078549849,-0.00274671,8320,4134,4141,45,-0.008850509999999999,-0.00274671,0.00396747,0.0063479520000000005,-0.047426526,0.49227146999999993,0.0314639738826923
C01,development,15,K0,G0,K0G0,0.9902114803625378,-0.00274671,8320,4097,4178,45,-0.008850509999999999,-0.002868786,0.0036012419999999997,0.006225876,-0.05182126199999999,0.493248078,0.02577006752884615
C01,development,16,K0,G0,K0G0,0.9997581035316885,-0.00274671,8320,4133,4135,52,-0.008850509999999999,-0.00274671,0.003845394,0.006347952,-0.039857814,0.48360407399999994,0.027534329835576916
C01,development,17,K0,G0,K0G0,0.9574468085106383,-0.00274671,8320,3960,4312,48,-0.009216737999999999,-0.0032350139999999996,0.0031129379999999996,0.0061037999999999995,-0.043275942,0.49825319399999995,0.024843801206249995
C01,development,18,K0,G0,K0G0,0.9633482520866095,-0.00274671,8320,3982,4285,53,-0.008972586,-0.0031129379999999996,0.0032350139999999996,0.0061037999999999995,-0.042543486,0.4848248339999999,0.023437667626442303
C01,development,19,K0,G0,K0G0,0.9506531204644412,-0.00274671,8320,3930,4338,52,-0.009216737999999999,-0.0033570899999999996,0.0031129379999999996,0.006225875999999998,-0.043886322,0.5013050939999999,0.023400795392307692
C01,development,20,K0,G0,K0G0,1.0047118521203335,-0.00274671,8320,4158,4119,43,-0.008484282,-0.00274671,0.003845394,0.0061037999999999995,-0.044740854,0.49105070999999995,0.03043535152932692
C01,development,21,K0,G0,K0G0,1.029137951880063,-0.00274671,8320,4256,4015,49,-0.008484282,-0.0023804819999999997,0.0040895459999999995,0.006225876,-0.040834421999999995,0.47823272999999994,0.027846738752884615
C01,development,22,K0,G0,K0G0,1.0346660224664814,-0.00274671,8320,4283,3996,41,-0.008484282,-0.0023194439999999995,0.004211622,0.006286914,-0.04608369,0.49996225799999994,0.030936655449519228
C01,development,23,K0,G0,K0G0,1.024142926122646,-0.00274671,8320,4242,4042,36,-0.008728433999999998,-0.0025025579999999998,0.0043336979999999995,0.006470027999999999,-0.039613661999999994,0.499107726,0.02974372936442307
C01,development,24,K0,G0,K0G0,0.9743651753325272,-0.00274671,8320,4029,4241,50,-0.009094662,-0.0029908619999999995,0.0032350139999999996,0.006225875999999999,-0.040956497999999994,0.490928634,0.026386771417788456
C01,development,25,K0,G0,K0G0,1.0105161368306539,-0.00274671,8320,4180,4093,47,-0.008606358,-0.002624634,0.00396747,0.006225876,-0.051455034,0.4955675219999999,0.029143708217307693
C01,development,26,K0,G0,K0G0,1.0274386558684878,-0.00274671,8320,4250,4023,47,-0.008484282,-0.0023804819999999997,0.004211622,0.006347951999999999,-0.040468194,0.48995202599999993,0.02997162412788461
C01,development,27,K0,G0,K0G0,1.0067714631197098,-0.00274671,8320,4163,4107,50,-0.008606358,-0.002624634,0.0040895459999999995,0.006347952,-0.054751086,0.48775465799999995,0.030748714165384612
C01,development,28,K0,G0,K0G0,0.9905683192261185,-0.00274671,8320,4096,4174,50,-0.008972586,-0.002868786,0.0037233179999999998,0.006347951999999999,-0.04608369,0.49349223,0.02264170863028846
C01,development,29,K0,G0,K0G0,1.0314846209736013,-0.00274671,8320,4259,3999,62,-0.008728433999999998,-0.0023804819999999997,0.004455773999999999,0.006470027999999999,-0.042665562,0.49422468599999997,0.0345597449451923
C01,development,30,K0,G0,K0G0,1.012958701707642,-0.00274671,8320,4182,4075,63,-0.008606358,-0.002624634,0.003875913,0.006225876,-0.048036906,0.48690012599999993,0.027985849637019226
C01,development,31,K0,G0,K0G0,1.0091876208897486,-0.00274671,8320,4174,4098,48,-0.008728433999999998,-0.002624634,0.00396747,0.006347952,-0.044252549999999995,0.49361430599999995,0.03058534947980769
C01,development,32,K0,G0,K0G0,1.032258064516129,-0.00274671,8320,4272,4005,43,-0.008728433999999998,-0.0023804819999999997,0.004455773999999999,0.006592104,-0.038881205999999995,0.49337015399999995,0.03436813551201923
C01,development,33,K0,G0,K0G0,1.0061586764883468,-0.00274671,8320,4166,4115,39,-0.008728433999999998,-0.002624634,0.00396747,0.006347952,-0.051332958,0.48726635399999996,0.02849522348509615
C01,development,34,K0,G0,K0G0,1.032967032967033,-0.00274671,8320,4277,4004,39,-0.008606358,-0.0022584059999999997,0.004242141,0.006470027999999999,-0.046938221999999995,0.48628974599999997,0.03418449329855769
C01,development,35,K0,G0,K0G0,1.0377176015473888,-0.00274671,8320,4292,3980,48,-0.008362205999999999,-0.0023804819999999997,0.004211622,0.006347951999999999,-0.05340825,0.48628974599999997,0.0354127509951923
C01,development,36,K0,G0,K0G0,1.0052026618269811,-0.00274671,8320,4154,4111,55,-0.008606358,-0.00274671,0.00396747,0.006225876,-0.039613661999999994,0.48653389799999996,0.03211690441153846
C01,development,37,K0,G0,K0G0,0.9799177353012339,-0.00274671,8320,4050,4216,54,-0.008850509999999999,-0.0029908619999999995,0.0033570899999999996,0.0061038,-0.050234273999999995,0.48458068199999993,0.023944033592307686
C01,development,38,K0,G0,K0G0,1.000241662638956,-0.00274671,8320,4139,4137,44,-0.008728433999999998,-0.00274671,0.00396747,0.006347952,-0.04706029799999999,0.4958116739999999,0.029568670619711534
C01,development,39,K0,G0,K0G0,0.9877827506955364,-0.00274671,8320,4083,4184,53,-0.009094662,-0.002868786,0.0034791659999999997,0.006347951999999999,-0.042787637999999996,0.48104047799999994,0.02522148850384615
C01,holdout,0,K0,G0,K0G0,1.0142649903288201,-0.00274671,8320,4195,4077,48,-0.008636877,-0.002624634,0.003845394,0.006225876,-0.062319797999999996,0.49105070999999995,0.028459246279326923
C01,holdout,1,K0,G0,K0G0,1.0253929866989118,-0.00274671,8320,4240,4030,50,-0.008850509999999999,-0.0025025579999999998,0.00396747,0.006470027999999999,-0.06000035399999999,0.4876325819999999,0.028028972397115378
C01,holdout,2,K0,G0,K0G0,0.9596520898767819,-0.00274671,8320,3972,4306,42,-0.008972586,-0.0032350139999999996,0.0032350139999999996,0.006164837999999999,-0.04571746199999999,0.5102166419999999,0.024784083739903845
C01,holdout,3,K0,G0,K0G0,0.958519772644818,-0.00274671,8320,3963,4306,51,-0.009094662,-0.0032350139999999996,0.0031129379999999996,0.0061037999999999995,-0.043398018,0.48360407399999994,0.02304925466105769
C01,holdout,4,K0,G0,K0G0,1.0258641527677062,-0.00274671,8320,4244,4030,46,-0.008606358,-0.0025025579999999998,0.004211622,0.006470027999999999,-0.04181103,0.48775465799999995,0.03475318845288461
C01,holdout,5,K0,G0,K0G0,0.9736332849540397,-0.00274671,8320,4025,4243,52,-0.009094662,-0.0029908619999999995,0.0036012419999999997,0.006347952,-0.043398018,0.49129486199999994,0.028762426133653842
C01,holdout,6,K0,G0,K0G0,0.9732542660050829,-0.00274671,8320,4021,4242,57,-0.009094662,-0.0031129379999999996,0.0034791659999999997,0.006225876,-0.044130473999999996,0.48982994999999996,0.02479300467836538
C01,holdout,7,K0,G0,K0G0,0.9559854897218864,-0.00274671,8320,3953,4317,50,-0.009216737999999999,-0.0032350139999999996,0.0033570899999999996,0.006347951999999999,-0.042055181999999997,0.48445860599999996,0.024800737136538457
C01,holdout,8,K0,G0,K0G0,0.9875648919473621,-0.00274671,8320,4090,4193,37,-0.008850509999999999,-0.002868786,0.0033570899999999996,0.0061037999999999995,-0.040468194,0.48702220199999996,0.026938123563461536
C01,holdout,9,K0,G0,K0G0,0.9916676729863543,-0.00274671,8320,4106,4175,39,-0.008850509999999999,-0.002868786,0.0036012419999999997,0.006225876,-0.047548601999999995,0.48738842999999993,0.029146892170673077
