basis,split,shot_index,target,x_parent,time_parent,relation_j,event_fill,ara_score,count_score,ara_plus_count_score
X,development,39446,0,1.2391304347826086,1.043478302333666,0.9113711896150009,0.07371794871794872,-0.17970637744149615,0.05180186559178299,-0.12790451184970725
X,development,39697,0,1.2500000135465101,1.0909091027314999,1.019230766938283,0.07051282051282051,-0.1747509792500138,0.030202815045787427,-0.14454816420422287
X,development,39948,0,1.0694444284394942,0.777777773362619,0.9925213525353,0.057692307692307696,-0.036717032486920695,-0.05619338713819473,-0.09291041962512148
X,development,40200,0,1.027777777777778,0.780626791494864,0.9722222222222223,0.08653846153846154,-0.0008892151042594513,0.13819806777576515,0.13730885267152115
X,development,40451,0,1.0416666960550676,1.2179487425292657,1.0961538444344814,0.038461538461538464,0.03137564806164996,-0.185787690414168,-0.1544120423525384
X,development,40702,0,1.0249999877810478,1.1076923238314114,1.2673077432238133,0.03205128205128205,0.05648086516786257,-0.2289857915061591,-0.1725049263383217
X,development,40953,1,0.9821428571428572,0.9010988984789168,1.009615387235369,0.04487179487179487,0.053162474484015364,-0.14258958932217694,-0.08942711483817717
X,development,41205,1,1.149999978065491,1.0400000183105464,0.9746153454853945,0.08012820512820513,-0.09253163618841986,0.09499996668377411,0.0024683304953649343
X,development,41456,1,0.9107142857142857,0.9890109811510359,1.0123626504625594,0.04487179487179487,0.1245725519752155,-0.14258958932217694,-0.01801703734697707
X,development,41707,0,0.9166666666666667,1.1666666666666667,0.9391025702158611,0.038461538461538464,0.12438470269860556,-0.185787690414168,-0.061402987715582794
X,development,41958,0,1.071428539801616,0.6483516913942504,0.9972527026194403,0.04487179487179487,-0.04742890488066545,-0.14258958932217694,-0.190018494202858
X,development,42210,0,1.2884615148312952,1.0414201472095317,0.9689348850078787,0.041666666666666664,-0.21849867965813896,-0.1641886398681725,-0.3826873195263294
X,development,42461,0,0.9791666261023929,0.9807692361183658,1.0592948619244442,0.07692307692307693,0.06688376386773029,0.07340091613777855,0.14028468000551714
X,development,42712,1,0.888888903606085,0.6153845970447249,0.9615384610290201,0.028846153846153848,0.11182880271343396,-0.25058484205215464,-0.13875603933874825
X,development,42963,0,1.2647058823529411,1.1583710277781767,1.0542986813713522,0.05448717948717949,-0.1794792027260836,-0.07779243768419028,-0.2572716404102823
X,development,43215,1,0.839285728578665,0.8571429057997109,0.8667582591390313,0.04487179487179487,0.16438062720850405,-0.14258958932217694,0.02179103788631151
X,development,43466,0,1.1190475936379298,0.9743589452480375,0.9450549864756497,0.0673076923076923,-0.072368727000997,0.008603764499791866,-0.06376496250120403
X,development,43717,0,1.1184210747562942,0.7773279195753419,1.1346154179167642,0.060897435897435896,-0.06617136711739437,-0.03459433659219922,-0.10076570370959725
X,development,43968,0,1.1521739130434783,0.7224080458931301,1.0418060136877971,0.07371794871794872,-0.11052313436689068,0.05180186559178299,-0.058721268775101795
X,development,44220,1,0.9444444444444444,0.7692307896084256,1.0085469881693523,0.028846153846153848,0.07762223027053178,-0.25058484205215464,-0.17296261178165043
X,development,44471,0,1.2499999813735487,0.9134615523597367,1.1057692601417115,0.05128205128205128,-0.17854391894586175,-0.09939148823018586,-0.2779354071760584
X,development,44722,0,0.9642857483455113,0.9945054735456194,1.114010981151036,0.08974358974358974,0.0871283773683365,0.1597971183217607,0.24692549569011502
X,development,44973,1,0.7083333060145384,0.7521367320987238,1.043803406215971,0.057692307692307696,0.2940523077953156,-0.05619338713819473,0.23785892065711486
X,development,45225,0,1.024999976754188,0.7846153923181389,1.0173076872183726,0.03205128205128205,0.00666490019566911,-0.2289857915061591,-0.2223208913105152
X,development,45476,0,0.4999999813735486,0.6923076607860054,0.7788461090710304,0.01282051282051282,0.4505945397004397,-0.35858009478213243,0.09201444491826777
X,development,45727,0,0.8999999999999999,0.8461538314819337,1.1461538314819335,0.03205128205128205,0.1379792299731768,-0.2289857915061591,-0.09100656153300751
X,development,45978,0,1.250000002709302,1.2097902771627813,0.8793706174534901,0.07051282051282051,-0.1808310247257555,0.030202815045787427,-0.15062820967996454
X,development,46230,0,1.1810344692926484,1.1989389814005058,1.1080902216038249,0.09294871794871795,-0.09504350679831679,0.18139616886775628,0.08635266206945971
X,development,46481,0,0.9166666423832934,0.7606837812878349,0.9679486760047098,0.057692307692307696,0.0978981887598135,-0.05619338713819473,0.04170480162161272
X,development,46732,1,0.9193548387096775,0.87344911021571,0.9739454023299678,0.09935897435897435,0.10429398915143466,0.2245942699597473,0.328888259111207
X,development,46983,1,0.9374999860301616,0.8269230302136685,0.9038461610101736,0.05128205128205128,0.07708719101581428,-0.09939148823018586,-0.022304297214382415
