archive,seed,phase,ara_x,parent_pairs,child_pairs,parent_norm,child_norm,angle_deg,signed_angle_deg,wrong_phase_angle_deg,mean_robustness_angle_deg
greedy,59,A,0.4,6,8,0.004244614281101502,0.0025614274988048635,153.78871583684102,-153.788715836841,81.58320932801176,169.64717648467396
greedy,59,A,0.6,6,8,0.005209240019191781,0.0018109198059638619,139.28522730695565,-139.28522730695562,66.1775966265786,165.7866999367245
greedy,59,A,0.8,6,8,0.0060805651552439674,0.0023678138362995503,138.7351465596328,-138.73514655963282,54.44448180628604,162.3437048397977
greedy,59,A,1.0,6,8,0.006943140842390192,0.0025966128445995564,132.7191845392455,-132.7191845392455,49.46190557360779,160.26741448479018
greedy,59,A,1.2,6,8,0.007957195441981715,0.002485230262137339,122.24324071001355,-122.24324071001355,47.05265094472774,159.27855265875695
greedy,59,A,1.4,6,8,0.009075393927081604,0.002135355570848527,107.24518373017378,-107.24518373017378,43.5961922229993,157.95523161515868
greedy,59,A,1.6,6,8,0.010477138280382943,0.008530402473739023,34.95159346772145,34.951593467721466,32.89783502843115,61.68131823075619
greedy,59,A,1.8,6,7,0.011217515185544596,0.004066419534354338,21.28807924066962,21.288079240669617,20.181127311393325,158.58687665986147
greedy,59,B,0.2,4,7,0.00227119108101255,0.001432287036501931,89.41600095052225,-89.41600095052225,69.51380159417293,136.71014395146875
greedy,59,B,0.4,4,8,0.0033143619627955755,0.0012985351230561128,49.21586708770355,-49.21586708770354,121.42137359653282,125.98132594749897
greedy,59,B,0.6,6,8,0.0036763202693898714,0.0014095633424783015,47.50055199135838,-47.50055199135838,120.6081826717354,154.57830358007547
greedy,59,B,0.8,6,8,0.0046961947427754756,0.0014172600799228349,35.82140656780639,-35.821406567806406,120.11207132115318,145.59268065263376
greedy,59,B,1.0,6,8,0.005685392089115276,0.0014413425568274513,33.935606344386855,-33.93560634438685,117.19288531002456,139.23235863337194
greedy,59,B,1.2,6,8,0.006731715487371866,0.0014269380512102877,35.70744228052925,-35.70744228052925,110.89803204581507,135.5945712271121
greedy,59,B,1.4,6,8,0.008104810708000527,0.0014244906542185177,33.9291928616984,-33.9291928616984,97.57818436887288,133.8099169494294
greedy,59,B,1.6,6,8,0.009581650479701281,0.009398988850464971,39.080649179988626,39.080649179988626,41.13440761927894,10.483948319835468
greedy,59,B,1.8,6,7,0.011193524562764833,0.0037963470665932975,27.403914021249943,27.403914021249964,28.510865950526235,77.04000559851366
greedy,60,A,0.2,8,8,0.000613624228071504,0.0020139659290497325,76.90506104294847,-76.90506104294846,47.39412157287192,106.16452305533812
greedy,60,A,0.4,9,8,0.009131124789018697,0.002900710550585773,150.26534960250822,-150.26534960250825,150.03552040935458,123.3297657396282
greedy,60,A,0.6,9,8,0.01222035014315369,0.004022356731076195,152.43009789408842,-152.4300978940884,155.50744672030743,121.21435654464997
greedy,60,A,0.8,9,8,0.014260361527736042,0.004668093389512602,153.78065260163865,-153.78065260163865,159.67813014497312,125.72971931421672
greedy,60,A,1.0,9,8,0.016266620333840093,0.005725432702484737,156.1175359134064,-156.11753591340636,162.71043503947368,130.6331751266193
greedy,60,A,1.2,9,8,0.01824456319630393,0.006800866222635234,158.6281302848734,-158.6281302848734,164.58662370432066,133.93855187125067
greedy,60,A,1.4,9,8,0.020223584583381853,0.007765137996723839,160.4182537569535,-160.41825375695348,164.83890191316365,135.62088179318172
greedy,60,A,1.6,9,7,0.022365507718773183,0.01674408893935875,169.11371692854559,-169.11371692854553,170.58619862123746,144.04473453842954
greedy,60,A,1.8,9,6,0.02454002758591309,0.01693266642886659,168.2401126739105,-168.24011267391052,169.1070795385384,140.08697214361248
greedy,60,B,0.2,8,7,0.0033435748780737836,0.001067509061588766,112.00946486003804,-112.00946486003804,141.52040433011462,43.51572441569102
greedy,60,B,0.4,9,8,0.004098267605034057,0.002261582520588572,151.35811123616494,-151.35811123616494,151.58794042931862,90.07019766347233
greedy,60,B,0.6,9,8,0.0069972073986131825,0.003466640366993715,155.49567770057973,-155.49567770057973,152.41832887436072,113.90282443470129
greedy,60,B,0.8,9,8,0.010135753415516707,0.004723707470908006,157.96693976186134,-157.9669397618614,152.06946221852687,121.61425617844093
greedy,60,B,1.0,9,8,0.013717196071891714,0.005751905772571344,160.6204271310634,-160.62042713106342,154.02752800499613,123.36657548436996
greedy,60,B,1.2,9,8,0.01720143429062483,0.006985489366831979,162.7867512864288,-162.7867512864288,156.82825786698155,126.3769288353896
greedy,60,B,1.4,9,8,0.020612581993875088,0.00788769972669749,163.31100272288842,-163.3110027228884,158.8903545666782,128.40221298239405
greedy,60,B,1.6,9,7,0.023343741151828155,0.01681058238346887,169.3090721877176,-169.30907218771756,167.83659049502572,145.422367219141
greedy,60,B,1.8,9,6,0.0257409300764799,0.017174035820832566,168.2057514695976,-168.2057514695976,167.3387846049697,139.79742376268564
greedy,61,A,0.2,4,13,0.0016806327041764251,0.0012814951264379492,132.642779328367,-132.642779328367,78.42451846374558,23.68094597779531
greedy,61,A,0.4,4,15,0.002177382109682616,0.0016077599548647362,139.15267506857322,-139.15267506857322,89.35896490896465,88.39843587956557
greedy,61,A,0.6,4,16,0.002454276755123488,0.0038727141165621455,113.49836259515138,-113.49836259515138,96.4864206692101,142.66443735147456
greedy,61,A,0.8,4,16,0.002852234298275075,0.0047513134088367935,95.0069917529846,-95.0069917529846,85.3517889920474,125.24017393329926
greedy,61,A,1.0,4,16,0.0031988615457188446,0.005336407635076607,72.15758820500251,-72.15758820500251,66.70268048741633,103.18292715916637
greedy,61,A,1.2,4,16,0.00401061070164781,0.005451635524573996,57.22779368435108,-57.22779368435108,55.80159624847809,77.59181460490989
greedy,61,A,1.4,4,16,0.004998634123688813,0.005846368811301696,45.90344708513169,-45.90344708513169,45.33538771220848,58.06904532721246
greedy,61,A,1.6,4,16,0.0062217771017375086,0.006797610364711505,42.5284073972907,-42.52840739729069,41.73326243357068,42.8971554333985
greedy,61,A,1.8,4,16,0.007615154113534149,0.015157934037885889,52.70903667571265,-52.70903667571264,51.66308941269474,37.31086005508162
greedy,61,B,0.2,4,13,0.000904400234507085,0.002259832381852521,42.08720847061246,-42.08720847061247,96.30546933523388,148.7685148348508
greedy,61,B,0.4,4,16,0.0014259327320069477,0.002913750024336036,40.17600497969188,-40.17600497969187,89.96971513930043,104.63840256592579
greedy,61,B,0.6,4,16,0.0021344991253127257,0.004206547424872556,45.40253516853515,-45.402535168535145,62.414477094476425,78.4292929331698
greedy,61,B,0.8,4,16,0.0030556640431552186,0.004411308501681403,38.8199130997879,-38.819913099787904,48.47511586072509,55.996345673270525
greedy,61,B,1.0,4,16,0.004037714383493327,0.005017385814262745,35.74176198398603,-35.74176198398603,41.19666970157221,43.46984283798713
greedy,61,B,1.2,4,16,0.0051480893370994905,0.005953947519206073,33.69871796951687,-33.69871796951686,35.12491540538986,36.52185128238363
greedy,61,B,1.4,4,16,0.006281891225118076,0.0069152951647114885,33.47607069135088,-33.476070691350884,34.04413006427408,32.69392115271249
greedy,61,B,1.6,4,16,0.0074369200510474446,0.007795086869620563,34.36644674756958,-34.36644674756959,35.1615917112896,27.604740111436023
greedy,61,B,1.8,4,16,0.008601976328207818,0.01576820061125362,48.61155912441375,-48.61155912441375,49.65750638743167,29.624592721910233
greedy,62,A,0.2,4,7,0.00931469642433519,0.004019980589275032,171.09536452891422,171.0953645289142,58.66216068732043,166.69306390301696
greedy,62,A,0.4,4,7,0.011263578830673535,0.0009485092756110705,71.12504407197991,71.12504407197991,153.69589866676685,130.06060518934441
greedy,62,A,0.6,4,7,0.013090272999498968,0.0012857816058183692,108.6402955395362,108.6402955395362,108.44863650426464,131.14239499814968
greedy,62,A,0.8,4,7,0.014962294045110496,0.0016237275356860705,94.63729002763941,94.63729002763941,96.85226983657194,132.3108083838466
greedy,62,A,1.0,4,7,0.015751731427474575,0.002074047373404161,85.44552871896919,85.44552871896919,101.71476046010407,132.7987703685562
greedy,62,A,1.2,4,7,0.01622114260688072,0.002571418018679792,87.44860682748121,87.44860682748121,94.03645444064496,135.34735531872232
greedy,62,A,1.4,4,7,0.016634470110505523,0.0030931529011916947,91.96973791206024,91.96973791206024,91.24515652075132,139.12115669269568
greedy,62,A,1.6,3,7,0.017546954646697515,0.003119526654520934,90.9020805023067,90.9020805023067,94.7942630633106,143.33017888284914
greedy,62,A,1.8,3,7,0.018019966902427565,0.0025210207205645895,90.44331108176338,90.44331108176338,91.03139859358208,148.32094350948208
greedy,62,B,0.2,4,6,0.00585935620368997,0.00026680939369177353,58.32524787567914,58.32524787567914,170.75845171727286,23.972551557433263
greedy,62,B,0.4,4,7,0.009714725030096467,0.0006917770091650046,152.93307685129562,152.93307685129565,70.36222225650873,172.93396392699188
greedy,62,B,0.6,4,7,0.011103950156232728,0.001273998180180861,108.99173598547968,108.99173598547968,109.18339502075123,172.4184180632777
greedy,62,B,0.8,4,7,0.012035871317307344,0.0016318221150638044,97.55399560813053,97.55399560813053,95.33901579919802,171.16773169393224
greedy,62,B,1.0,4,7,0.01291193829818791,0.001770064210636782,102.35284104907927,102.35284104907927,86.08360930794439,169.8561139449565
greedy,62,B,1.2,4,7,0.013750963858326855,0.0017622562412978142,94.60448781043954,94.60448781043954,88.0166401972758,168.1851396878249
greedy,62,B,1.4,4,7,0.014554236907441852,0.0017573571459252963,91.73703966506612,91.73703966506612,92.46162105637507,165.5554611072122
greedy,62,B,1.6,3,7,0.016201357300407223,0.0018368805899224789,95.15857787864553,95.15857787864552,91.26639531764164,164.078797116014
greedy,62,B,1.8,3,7,0.01711285263326107,0.0020323859239496822,91.26706243738957,91.26706243738957,90.67897492557087,159.5054779976364
greedy,64,A,0.2,3,9,0.009742755929647427,0.0010289358767077098,142.91968591422085,142.91968591422085,174.48347508878643,17.523314261231096
greedy,64,A,0.4,3,9,0.014873540153759631,0.0015781495463080089,176.20957362434928,-176.20957362434922,172.50152783416092,19.127653851846244
greedy,64,A,0.6,3,9,0.020347709953156646,0.0009047999829400763,161.45089330996086,-161.4508933099609,167.07516550068044,153.93502638567352
greedy,64,A,0.8,3,9,0.02608530061559683,0.0012244483267428929,159.5540692724583,-159.5540692724583,123.89959705561029,155.49643403142892
greedy,64,A,1.0,3,9,0.03217714087106699,0.0011917381979770637,159.5079348303148,-159.50793483031478,108.68982252358947,155.79423125653935
greedy,64,A,1.2,3,9,0.03841527466213379,0.0004437047457526306,148.27263389788936,-148.2726338978894,109.06559868607039,155.68287911159612
greedy,64,A,1.4,3,9,0.04525310538471777,0.00034866076867307553,148.82804284573675,-148.82804284573677,92.7796500632478,155.83290336125444
greedy,64,A,1.6,3,8,0.0522396692413894,0.0010789375992659148,151.45399194972288,-151.45399194972288,164.96615059674852,158.03298035307876
greedy,64,A,1.8,3,8,0.06030471482655168,0.006283743141037011,175.47062683056473,-175.47062683056475,178.8828068576212,159.74194044507033
greedy,64,B,0.2,3,8,0.018563393597692678,0.0012429356981196195,159.29097953645808,159.29097953645808,127.72719036189247,176.34218020797908
greedy,64,B,0.4,3,9,0.02914229303381564,0.0009332093777790777,157.34081347934838,157.34081347934838,168.6297120208383,177.92820164515902
greedy,64,B,0.6,3,9,0.037132860799453736,0.0004767909761702549,153.72602363050964,153.72602363050964,174.8000351801317,167.26302031203417
greedy,64,B,0.8,3,9,0.044548061988087535,0.0002860112284346346,112.32838685498919,112.3283868549892,171.12527947307944,162.16287125530664
greedy,64,B,1.0,3,9,0.051254199537440724,0.00028409374061719276,98.67093793287329,98.67093793287329,169.52681942103104,172.07175072200016
greedy,64,B,1.2,3,9,0.057596045566094566,0.00029119029908576064,100.51369581381127,100.51369581381127,156.82453677014848,179.7443473129719
greedy,64,B,1.4,3,9,0.06338717898873346,0.0002985973505018453,85.62648479093568,85.62648479093568,155.98120811804887,174.96284060792655
greedy,64,B,1.6,3,8,0.06817699689161529,0.00030692607784573085,170.6160236764897,-170.6160236764897,157.10386502946406,172.44946379177978
greedy,64,B,1.8,3,8,0.07239391991550348,0.005147744751736698,174.87637929978345,174.87637929978357,179.47705438840194,168.8850500148664
greedy,65,A,0.2,2,5,0.0040369616508349766,0.008407983045053717,160.82215984634635,-160.82215984634635,146.96902500841293,158.95703143705444
greedy,65,A,0.4,2,6,0.0072358402004724,0.0018632256890193178,114.65572382671222,-114.65572382671219,82.07020445300425,155.417249415547
greedy,65,A,0.6,2,7,0.013452052189102927,0.002703836540579945,92.3412878185811,-92.3412878185811,98.75943667883597,156.58865438807786
greedy,65,A,0.8,2,7,0.01941749229940548,0.003113055713687022,100.64379811783506,-100.64379811783506,102.57204147945268,158.8365085578419
greedy,65,A,1.0,2,7,0.022259720459199082,0.0030013076567592363,92.70892951742557,-92.70892951742557,87.96000113691775,158.07210548536088
greedy,65,A,1.2,2,7,0.0246631046343137,0.002946177759789105,87.72145747132195,-87.72145747132195,88.11871693637457,157.1035421788866
greedy,65,A,1.4,2,7,0.02706651979991302,0.0028385323917644112,88.56537867070426,-88.56537867070426,90.95627423293143,156.21075165789324
greedy,65,A,1.6,2,6,0.029753844352427245,0.0027999749390135767,90.97906821737098,-90.97906821737098,90.49573202687948,152.47942369170343
greedy,65,A,1.8,2,5,0.032626064667448315,0.0028723118299904763,89.2890941394816,-89.2890941394816,89.03997747315974,154.03641323916
greedy,65,B,0.2,1,7,0.007756438080119192,0.005063267556516702,163.89582942269112,-163.89582942269115,177.7489642606245,156.11728149063387
greedy,65,B,0.4,2,7,0.01635759796320935,0.0017106797707161022,92.66844395776344,-92.66844395776344,125.25396333147143,150.78036337357483
greedy,65,B,0.6,2,7,0.019626875663783173,0.0017729404968243963,104.20713237683826,-104.20713237683826,97.78898351658339,150.58584423694458
greedy,65,B,0.8,2,7,0.023100077505347996,0.001780238322451311,105.23706088686009,-105.23706088686009,103.30881752524247,154.8454616814629
greedy,65,B,1.0,2,7,0.026287969193391388,0.0017220074700291818,90.09784861865954,-90.09784861865954,94.84677699916736,155.4371629276568
greedy,65,B,1.2,2,7,0.029354766983170574,0.002004984248295534,89.98028289987899,-89.98028289987899,89.58302343482637,155.38111103041624
greedy,65,B,1.4,2,7,0.03203315072429036,0.002367977903668292,92.67029349709426,-92.67029349709426,90.27939793486708,155.23670074698848
greedy,65,B,1.6,2,6,0.03435803235261062,0.002615520073294643,91.82742704317795,-91.82742704317795,92.31076323366946,151.81812672069634
greedy,65,B,1.8,2,5,0.03623457980396208,0.002871050891249456,90.00285960287054,-90.00285960287054,90.25197626919241,155.390916998129
greedy,66,A,0.2,5,13,0.014408913902304855,0.002571906788540617,179.46242756411834,179.46242756411854,162.19147440526706,159.70840212021318
greedy,66,A,0.4,5,16,0.014828669205084515,0.0008043449145339574,1.7353360651225258,-1.7353360651228389,170.4327573331769,92.77496454728018
greedy,66,A,0.6,5,17,0.01681649951778669,9.126550908344569e-05,47.90865034422605,47.90865034422606,168.04088736696238,144.94501681164573
greedy,66,A,0.8,5,17,0.022231987240633102,0.00015019615569979722,134.2092042349253,134.2092042349253,164.2008127047529,152.21553420144937
greedy,66,A,1.0,5,17,0.02765257466803746,0.001143735877420647,76.95599176209346,-76.95599176209346,157.90106114723932,143.60093022869745
greedy,66,A,1.2,5,17,0.0329017975548054,0.0014074292044410958,85.60122443147746,-85.60122443147746,146.4412917101381,131.39786975641144
greedy,66,A,1.4,5,17,0.03813237311218029,0.001678042200633492,91.19701201609965,-91.19701201609965,117.98624213440847,116.62191911444339
greedy,66,A,1.6,5,17,0.04274050835152157,0.002089294546239372,87.56473146410526,-87.56473146410526,91.09800423706349,68.69815529877053
greedy,66,A,1.8,5,16,0.04711531960779871,0.009075567665814296,174.23638494501017,-174.23638494501014,175.25002188856627,150.84793839039412
greedy,66,B,0.2,5,14,0.013608976694731906,0.0006285840983264023,163.98945391372104,-163.98945391372104,177.6644480556643,131.05672635894618
greedy,66,B,0.4,5,17,0.015920230996570466,0.004365670309511472,175.3099673466737,-175.3099673466737,6.6125460786195855,30.039767576753405
greedy,66,B,0.6,5,17,0.024018684204287894,0.00366299113800476,173.23003946937337,-173.2300394693733,42.71949824181511,3.0420663575802207
greedy,66,B,0.8,5,17,0.030804119758438726,0.0030278050879690385,167.27511045388954,-167.27511045388954,131.13490648578863,6.086310350308136
greedy,66,B,1.0,5,17,0.03378231431992956,0.0024407113004298775,159.72686809311273,-159.72686809311276,78.7817987079669,12.742207470694028
greedy,66,B,1.2,5,17,0.036763328394919484,0.0019163528944193217,147.46845587340587,-147.46845587340587,86.62838859474527,18.65480850706628
