split,branch_label,seed,time,origin_time,source_pair,endpoint,weight,q28_fit_error,residual_fraction,residual_component_entropy,residual_largest_axis_share,residual_effective_dimension,residual_z_scaled,residual_z_ara,residual_dominant_axis,q28_source_flip,child_weight_entropy,strongest_child_weight_share,positive_child_count,origin_exact_error,origin_seed_error,origin_time_error,origin_exact_pair,origin_exact_flip,origin_exact_is_local,origin_exact_is_strongest_child,origin_exact_shares_endpoint,origin_exact_is_active,optimal_exact_error,optimal_exact_lag,optimal_exact_pair,optimal_exact_flip,path_partner_persistence,path_flip_persistence,path_adjacency_share,path_self_return
opened_later_half,c4,24,250,252,0-6,0,6.76224096789798e-06,0.03754223836146641,0.037542238361465856,0.0018018330911074875,0.9998067768717386,1.0003865396088945,-0.03753861117187409,0.9624613888281259,z,I,0.0,1.0,1,0.9485948364831198,0.9443532120121944,0.9144933758558987,2-11,I,0.0,0.0,0.0,0.0,0.9474416850683258,1,2-11,I,0.42857142857142855,1.0,1.0,0.0
opened_later_half,c4,24,254,256,1-4,4,0.00033677991424424514,0.09062720316357638,0.09062720316357736,0.02165479474204169,0.9968008479360816,1.0064239560719166,-0.09048212193437341,0.9095178780656266,z,I,0.0,1.0,1,0.9377510409509504,0.9274795291960907,0.8979044710573854,2-8,Fz,0.0,0.0,0.0,0.0,0.9195221744540071,4,2-4,I,0.5714285714285714,0.7142857142857143,1.0,0.0
opened_later_half,c4,24,288,290,2-3,2,0.00045381983834621997,0.04430937705819802,0.044309377058198686,0.038644033310722546,0.9937200718192741,1.0126589457997275,0.04417002808542815,1.0441700280854282,z,Fz,0.0,1.0,1,0.9201476035473096,0.9495063346182507,0.9495622340939129,5-7,Fx,0.0,0.0,0.0,1.0,0.8874485081616352,1,5-7,Fx,1.0,1.0,1.0,0.0
opened_later_half,c4,24,316,318,0-6,6,0.0011848023708784794,0.025982500097239222,0.025982500097242484,0.03731657597826687,0.9939724819821035,1.0121463017504626,-0.02590407675035183,0.9740959232496482,z,Fz,0.0,1.0,1,0.9508566128669378,0.9159724765463432,0.9311023981572853,4-9,I,0.0,0.0,0.0,0.0,0.9093307419460418,6,2-8,I,0.2857142857142857,0.5714285714285714,0.8333333333333334,0.0
opened_later_half,c4,24,318,320,1-4,4,0.002521848725675735,0.06936688388825679,0.06936688388825774,0.1970376446628814,0.954531036214098,1.0962950340171875,0.06777151784426874,1.0677715178442688,z,Fz,0.0,1.0,1,0.9778474643432242,0.9216066011306956,0.949257451670409,5-9,Fx,0.0,0.0,0.0,0.0,0.9243128163541007,6,2-8,Fx,0.42857142857142855,1.0,1.0,0.0
opened_later_half,c4,24,336,338,8-10,10,5.2249293018117454e-05,0.039179664205301806,0.03917966420530409,0.01652159092113349,0.99765750970933,1.004698724448305,0.03913374830865675,1.0391337483086567,z,Fz,0.0,1.0,1,0.947147108271,0.9100548782519152,0.9385729386206492,5-6,Fx,0.0,0.0,0.0,0.0,0.8826597750823834,6,2-9,Fx,0.8571428571428571,1.0,0.8333333333333334,0.0
opened_later_half,c4,24,364,366,6-9,6,0.0002531723976226738,0.04687773343872661,0.04687773343873022,0.0435876581686428,0.9927646073295646,1.0146024208021505,0.046707836157968134,1.046707836157968,z,I,0.0,1.0,1,0.9390581628615603,0.9552810525961928,0.9481859259488769,4-10,Fx,0.0,0.0,0.0,0.0,0.904193532011271,3,4-10,Fx,1.0,1.0,1.0,0.0
opened_later_half,c4,24,378,380,8-10,8,0.002109731876922538,0.2362378866218151,0.23623788662181477,0.37550015247616125,0.8936509002874031,1.2433681894433557,0.22332302267881438,1.2233230226788143,z,I,0.0,1.0,1,0.9473186869833211,0.9427685065137376,0.9213349838245801,3-9,I,0.0,0.0,0.0,0.0,0.9464456121805029,6,1-7,Fx,0.2857142857142857,0.42857142857142855,0.8333333333333334,0.0
opened_later_half,c4,24,400,402,8-10,10,0.00030866230959847307,0.23531484538102276,0.2353148453810226,0.0025215902339732793,0.9997193681410123,1.0005614606477797,-0.2352818246429389,0.7647181753570611,z,I,0.0,1.0,1,0.9544201740515023,0.9272783665271086,0.9665952265051231,7-10,I,0.0,0.0,1.0,0.0,0.9316206258316003,6,2-10,Fz,0.5714285714285714,0.7142857142857143,1.0,0.0
opened_later_half,c4,24,404,406,5-6,6,1.6478930383448452e-06,0.0003623178865819737,0.00036231788611863926,0.0008221023054517382,0.9999187108404907,1.0001625948399115,-0.00036230315956113684,0.9996376968404389,z,Fz,0.0,1.0,1,0.938397980777489,0.9348407916936129,0.9498901747937732,2-7,Fz,0.0,0.0,0.0,0.0,0.9233566471074646,3,2-10,I,0.8571428571428571,0.8571428571428571,1.0,0.0
opened_later_half,c4,24,408,410,2-11,2,0.00206677866928473,0.08231479387270298,0.08231479387270264,0.13615975788609475,0.9714186448837506,1.059251756855389,0.08112993208189657,1.0811299320818966,z,I,0.0,1.0,1,0.9381828652348354,0.9210484443229286,0.9534000698344482,2-10,Fx,0.0,0.0,1.0,0.0,0.933510977656336,6,0-8,Fx,0.42857142857142855,1.0,1.0,0.0
opened_later_half,c4,24,410,412,0-6,0,3.105419238945417e-05,0.00042532923596006443,0.0004253292358702686,0.012075337657929144,0.9983637601176216,1.0032791817302487,0.0004249811230835286,1.0004249811230834,z,I,0.0,1.0,1,0.958178015033828,0.9109109978419013,0.9528832044563567,2-10,Fx,0.0,0.0,0.0,0.0,0.9313690059501357,5,0-8,Fx,0.7142857142857143,1.0,1.0,0.0
opened_later_half,c4,24,412,414,0-6,6,3.532789726379271e-05,0.016185716364247316,0.016185716364250965,0.047818179643244446,0.9919284729127442,1.0163069807349854,-0.016120262294045447,0.9838797377059546,z,Fz,0.0,1.0,1,0.9274644237993235,0.8597579653853639,0.9384512145749102,0-8,I,0.0,0.0,0.0,0.0,0.8890442657790125,6,0-8,I,1.0,1.0,1.0,0.0
opened_later_half,c4,24,460,462,6-9,6,0.0006937258661199042,0.09092368422330582,0.09092368422330623,0.11891125817793746,0.9758226681440525,1.0498443512111668,0.0898178130283052,1.0898178130283052,z,I,0.0,1.0,1,0.9484395883821559,0.930100659454217,0.9234776958815447,2-10,Fx,0.0,0.0,0.0,0.0,0.9484395883821559,0,2-10,Fx,0.5714285714285714,1.0,0.8333333333333334,0.0
opened_later_half,c4,24,474,476,0-6,0,0.002966547456500712,0.03475594203891832,0.034755942038917645,0.1137184119005368,0.9771137076384793,1.0471060676355846,0.03435592272656283,1.0343559227265628,z,Fz,0.0,1.0,1,0.9361796915221926,0.9332466360681488,0.9073198294610114,5-9,Fy,0.0,0.0,0.0,0.0,0.915711179626736,1,5-9,Fx,0.8571428571428571,0.8571428571428571,1.0,0.0
opened_later_half,c4,25,314,316,9-10,9,0.00346681850484698,0.04738788865580884,0.04738788865580915,0.11674648120013299,0.9763628671794544,1.048697522184312,0.046824482510270764,1.0468244825102708,z,I,0.0,1.0,1,0.9679044819381101,0.9245132246326613,0.9719635798479896,3-6,Fx,0.0,0.0,0.0,0.0,0.9554296333940281,2,6-9,Fx,0.42857142857142855,1.0,0.8333333333333334,0.0
opened_later_half,c4,25,318,320,5-8,5,0.00024353702700286028,0.0538104178759625,0.053810417875962635,0.03546365274181789,0.9943217541339162,1.0114374643288258,-0.053657425993973315,0.9463425740060267,z,I,0.0,1.0,1,0.9362487729966503,0.9223210804283063,0.9379526931429977,2-9,Fz,0.0,0.0,0.0,0.0,0.6773805070760849,4,3-8,I,0.2857142857142857,0.7142857142857143,0.5,0.0
opened_later_half,c4,25,338,340,1-6,1,3.4134120143087545e-06,0.003004671448876156,0.003004671448887541,0.0013801659991095048,0.9998561379472595,1.0002877758521616,-0.0030044553120125634,0.9969955446879875,z,Fz,0.0,1.0,1,0.9318339244627675,0.9224211516521523,0.9662719918928989,0-8,I,0.0,0.0,0.0,0.0,0.909497456596893,6,5-8,Fz,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.0
opened_later_half,c4,25,342,344,2-5,5,5.299151514111144e-07,0.0017291400718768336,0.0017291400718613397,0.000507167434679629,0.999952133134862,1.0000957394585874,0.0017290986871087819,1.0017290986871088,z,I,0.0,1.0,1,0.9458885096700335,0.9422449066592569,0.9684809713394423,0-8,Fx,0.0,0.0,0.0,0.0,0.9056894617103579,3,5-8,Fx,0.8571428571428571,1.0,1.0,0.0
opened_later_half,c4,25,350,352,5-8,5,0.0011331341793372474,0.3668291829921562,0.3668291829921563,0.4969536428086886,0.8419562023462772,1.3862335437920625,0.33659575057092916,1.3365957505709292,z,I,0.0,1.0,1,0.9198860304102263,0.7549040159096759,0.9117150362052394,3-7,I,0.0,0.0,0.0,0.0,0.9193007846665822,4,3-8,I,0.2857142857142857,0.7142857142857143,1.0,0.0
opened_later_half,c4,25,376,378,3-5,3,4.377033295366317e-05,0.29736979916421763,0.2973697991642173,0.4575430070978072,0.8597374596592777,1.335139706767211,0.2757273103714213,1.2757273103714213,z,I,0.0,1.0,1,0.9293966786368412,0.9296324434675649,0.9291556518262991,8-9,I,0.0,0.0,0.0,0.0,0.9289045353730085,4,4-9,I,0.14285714285714285,0.7142857142857143,1.0,0.0
opened_later_half,c4,25,408,410,6-11,11,9.638274523918189e-05,0.11114600357210959,0.11114600357210884,0.12817044845821704,0.9734803752031298,1.054834866768411,0.1096623256752282,1.1096623256752283,z,I,0.0,1.0,1,0.9607764454503268,0.9502409071828289,0.9505538270983768,8-11,Fx,0.0,0.0,1.0,0.0,0.943481915559635,6,8-9,Fx,0.5714285714285714,1.0,1.0,0.0
opened_later_half,c4,25,434,436,1-6,1,0.0014035498713329264,0.009938245859753605,0.009938245859750122,0.05343008092313596,0.9907944597079957,1.0186244973321772,0.00989239663772929,1.0098923966377293,z,Fz,0.0,1.0,1,0.934442672542343,0.9430333452037594,0.9489642834595555,4-8,Fx,0.0,0.0,0.0,0.0,0.9335989425001732,6,4-10,Fx,0.5714285714285714,1.0,1.0,0.0
opened_later_half,c4,25,466,468,1-6,1,3.9191912855651365e-05,0.028732600003251355,0.028732600003248256,0.0011380597929856737,0.9998837226333784,1.0002325885374523,-0.028730929479153525,0.9712690705208464,z,Fz,0.0,1.0,1,0.9428314361495883,0.9631780176409539,0.31042874050583436,5-10,Fz,0.0,0.0,0.0,0.0,0.9334141661197891,3,2-5,Fz,0.5714285714285714,1.0,1.0,0.0
opened_later_half,c4,26,268,270,0-2,0,5.802418273284822e-05,0.10844980459042461,0.1084498045904251,0.0010549959650599783,0.9998930403049956,1.0002139479933971,-0.10844400455631734,0.8915559954436827,z,I,0.0,1.0,1,0.9146490626834156,0.9553880364969137,0.956136693503949,3-10,Fz,0.0,0.0,0.0,0.0,0.9146490626834156,0,3-10,Fz,0.5714285714285714,0.7142857142857143,1.0,0.0
opened_later_half,c4,26,304,306,4-8,4,4.974148761794099e-07,0.001027498419998877,0.001027498420145353,0.0007592552044293347,0.9999255108447945,1.0001489921828233,0.0010274601506880291,1.001027460150688,z,I,0.0,1.0,1,0.909203227114489,0.9078121729267752,0.9493034567197953,1-7,Fx,0.0,0.0,0.0,0.0,0.909203227114489,0,1-7,Fx,0.7142857142857143,1.0,1.0,0.0
opened_later_half,c4,26,324,326,0-10,0,0.0003058855235664737,0.16799621702802933,0.16799621702802928,0.22726273419096313,0.945404321136871,1.1169693990417116,0.16334592094727232,1.1633459209472723,z,Fz,0.0,1.0,1,0.9331847907023741,0.9457922151690806,0.9330851847639796,2-10,Fx,0.0,0.0,0.0,0.0,0.9252390649052261,1,0-10,Fx,0.5714285714285714,1.0,1.0,1.0
opened_later_half,c4,26,332,334,0-2,0,0.0020220068379018796,0.11464523313230392,0.1146452331323032,0.016010927198793403,0.997740436063514,1.0045319150252896,-0.11451563576537964,0.8854843642346204,z,Fz,0.0,1.0,1,0.9019882982339509,0.9462897286560343,0.9407534597132552,0-8,I,0.0,0.0,1.0,0.0,0.8911971088364715,3,0-11,Fz,0.7142857142857143,0.7142857142857143,1.0,0.0
opened_later_half,c4,26,338,340,0-10,10,0.0006344089065399849,0.03111415893888001,0.031114158938884376,0.041880378675299604,0.9930972750488819,1.0139252272561392,0.031006586741483547,1.0310065867414835,z,Fz,0.0,1.0,1,0.959251179277727,0.940275337511695,0.9607974004272835,0-11,Fx,0.0,0.0,0.0,0.0,0.857263189014366,3,4-8,Fx,0.42857142857142855,1.0,0.6666666666666666,0.0
opened_later_half,c4,26,354,356,0-2,2,1.4607816909866823e-05,0.015495723771600836,0.015495723771610478,0.009278078208330192,0.9987876644853562,1.0024283489869994,0.015486327914887438,1.0154863279148874,z,I,0.0,1.0,1,0.9183506301899286,0.9376043962223096,0.9518257471906213,3-10,Fx,0.0,0.0,0.0,0.0,0.9167331897511625,2,3-10,Fx,1.0,1.0,1.0,0.0
opened_later_half,c4,26,356,358,0-10,0,3.037698227008334e-06,0.08742372890561383,0.08742372890561412,0.062492899079440806,0.9889068733856905,1.0224966304134089,0.08693747538000177,1.0869374753800018,z,I,0.0,1.0,1,0.9175939364194104,0.9298303387408482,0.954035038418674,3-10,Fx,0.0,0.0,0.0,0.0,0.9175939364194104,0,3-10,Fx,0.7142857142857143,1.0,1.0,0.0
opened_later_half,c4,26,394,396,2-7,2,0.00018765231932530227,0.07143365365293886,0.07143365365293787,0.0036574443307794873,0.9995750991017136,1.000850253301938,-0.0714184759287069,0.9285815240712931,z,I,0.0,1.0,1,0.9487433236787067,0.9251483254717454,0.9289789177403632,5-6,Fz,0.0,0.0,0.0,0.0,0.45310509072469074,6,0-9,Fz,0.5714285714285714,1.0,0.8333333333333334,0.0
opened_later_half,c4,26,432,434,4-8,4,0.00032005793945732997,0.11560546554350626,0.11560546554350651,0.1669187105875208,0.9631409566481732,1.0772149891954361,0.1134549091953977,1.1134549091953978,z,I,0.0,1.0,1,0.965850221238832,0.9174090713540349,0.9326187910656362,0-11,Fx,0.0,0.0,0.0,0.0,0.9228373540190871,4,1-4,Fx,0.7142857142857143,1.0,0.8333333333333334,0.0
opened_later_half,c4,26,444,446,4-8,8,4.657399064428129e-05,0.03098746603923771,0.030987466039236484,0.019027044362520836,0.9972444499255737,1.0055301246494917,0.030944742830272758,1.0309447428302727,z,I,0.0,1.0,1,0.936050063841986,0.9717708693759973,0.966647127297331,4-11,Fx,0.0,0.0,0.0,0.0,0.8837029752219524,4,4-11,Fx,1.0,0.8571428571428571,1.0,0.0
opened_later_half,c4,26,460,462,0-2,0,5.112974174980092e-05,0.11427704666984188,0.1142770466698425,0.00045618597241823086,0.9999573690794133,1.0000852663848168,-0.11427461077603039,0.8857253892239696,z,Fz,0.0,1.0,1,0.9287082366953885,0.9358096743958333,0.9144660834693406,5-10,Fz,0.0,0.0,0.0,0.0,0.9266388411714281,1,5-9,Fz,0.7142857142857143,1.0,1.0,0.0
opened_later_half,c4,26,490,492,2-7,2,0.0019228675489646463,0.006543153964537392,0.006543153964531278,0.053848655972359,0.9907087810332015,1.0187998606562656,-0.006512686090344504,0.9934873139096555,z,Fz,0.0,1.0,1,0.9237969474781376,0.9327430106096,0.8735467900978198,0-4,Fz,0.0,0.0,0.0,0.0,0.917758734802242,1,0-4,Fz,0.42857142857142855,0.5714285714285714,1.0,0.0
opened_later_half,c4,27,260,262,1-2,1,9.431701688197847e-07,0.006311651731580792,0.006311651731571982,0.008323693459746012,0.998928072875622,1.0021467292818305,-0.006308268009207558,0.9936917319907924,z,Fz,0.0,1.0,1,0.9332161998937726,0.9137898975188772,0.9230332294186477,0-4,I,0.0,0.0,0.0,0.0,0.9271980674138695,1,0-6,Fz,0.42857142857142855,0.7142857142857143,1.0,0.0
opened_later_half,c4,27,286,288,6-7,7,3.126209650542583e-06,0.056201612855099954,0.05620161285510304,0.0012790781822219354,0.9998677291599476,1.000264585423671,-0.05619789581491265,0.9438021041850874,z,Fz,0.0,1.0,1,0.9441092651988733,0.9432223526505189,0.9391367952014237,9-11,Fz,0.0,0.0,0.0,1.0,0.911212374338812,2,4-11,Fz,0.42857142857142855,0.8571428571428571,1.0,0.0
opened_later_half,c4,27,292,294,1-2,1,0.0009452185581149131,0.06606145907717387,0.06606145907717377,0.08698379762615782,0.9834918620720569,1.0337065853408123,0.06551391409728412,1.065513914097284,z,Fz,0.0,1.0,1,0.9540777454915697,0.9509460920040816,0.9269851104445335,7-11,Fx,0.0,0.0,0.0,0.0,0.9428146463042133,3,0-7,Fx,0.5714285714285714,1.0,1.0,0.0
opened_later_half,c4,27,322,324,3-9,3,0.00010950901062234397,0.020713125516976585,0.020713125516980447,0.04289027894486763,0.9929008310850688,1.0143250494879494,0.020639471575307735,1.0206394715753078,z,Fz,0.0,1.0,1,0.796810525864374,0.9317720446928237,0.9530683754423851,7-11,Fx,0.0,0.0,0.0,0.0,0.796810525864374,0,7-11,Fx,0.42857142857142855,0.8571428571428571,0.8333333333333334,0.0
opened_later_half,c4,27,324,326,3-9,9,6.226904053008298e-05,0.03142362561839518,0.03142362561839478,0.030823659187061883,0.9951801151939325,1.0096980719086257,0.031347805018566426,1.0313478050185665,z,Fz,0.0,1.0,1,0.9295587985227414,0.9355256193416981,0.9387969244418426,2-6,Fx,0.0,0.0,0.0,0.0,0.9280337395049095,1,2-6,Fx,0.42857142857142855,1.0,1.0,0.0
opened_later_half,c4,27,332,334,2-9,9,2.6818127229284033e-05,0.001476895858124808,0.0014768958581719452,0.0034742800462568427,0.9995988151360596,1.0008027722302657,0.0014765995743208577,1.001476599574321,z,Fz,0.0,1.0,1,0.9344935925242108,0.9435904825919953,0.9330444452917165,4-7,Fx,0.0,0.0,0.0,0.0,0.15794027842499547,6,1-7,Fx,0.7142857142857143,1.0,0.8333333333333334,0.0
opened_later_half,c4,27,354,356,7-11,11,4.6867866005641245e-05,0.010944647363058163,0.010944647363071198,0.025070076646970384,0.9962097234803347,1.0076165774829062,-0.010923886051658546,0.9890761139483415,z,Fz,0.0,1.0,1,0.9013915925981022,0.927768756600646,0.9274159825882007,6-10,I,0.0,0.0,0.0,0.0,0.875776967629114,5,6-8,I,0.5714285714285714,1.0,1.0,0.0
opened_later_half,c4,27,356,358,1-2,1,0.0001636794608287223,0.05249127430449578,0.05249127430449571,0.006125764860258217,0.9992419208664294,1.0015175958484668,-0.052471374262456634,0.9475286257375434,z,I,0.0,1.0,1,0.9193167575722055,0.9415790544482668,0.9418683728159356,6-10,Fz,0.0,0.0,0.0,0.0,0.8861632574071753,5,6-8,Fz,0.7142857142857143,1.0,1.0,0.0
opened_later_half,c4,27,380,382,1-10,1,1.2993375995418166e-05,0.24679940387046398,0.24679940387046426,0.0007446972589955177,0.999927077529866,1.0001458582352603,-0.2467904050953291,0.7532095949046709,z,I,0.0,1.0,1,0.9463577497186064,0.9377919678483021,0.9568615608152938,1-9,I,0.0,0.0,1.0,0.0,0.038947541693733385,1,3-6,Fz,0.42857142857142855,0.7142857142857143,0.6666666666666666,0.0
opened_later_half,c4,27,382,384,6-7,7,8.852226654089412e-05,0.20929551437813954,0.2092955143781397,0.0006180328246538567,0.9999405642145573,1.0001188804028367,-0.20928929446407363,0.7907107055359264,z,I,0.0,1.0,1,0.9501753461429365,0.943749682398934,0.946783031643252,7-11,Fz,0.0,0.0,1.0,0.0,0.9335516540807143,1,1-11,I,0.42857142857142855,0.5714285714285714,1.0,0.0
opened_later_half,c4,27,386,388,3-9,3,0.0005185802685422347,0.06740609324003227,0.06740609324003283,0.03359504059906956,0.9946702860095368,1.01073074558995,-0.067226225660067,0.932773774339933,z,Fz,0.0,1.0,1,0.9419996614062549,0.9340510458682034,0.8735314052118486,5-11,I,0.0,0.0,0.0,0.0,0.9235361733263704,6,0-8,I,0.42857142857142855,0.7142857142857143,0.8333333333333334,0.0
opened_later_half,c4,27,386,388,7-11,11,0.0072171341138407286,0.10367226130066551,0.10367226130066548,0.3255949668352549,0.9123890363500526,1.1957551732217997,0.09902676697999599,1.099026766979996,z,Fz,0.0,1.0,1,0.9569721647385551,0.9566618863738517,0.9152876519406365,2-9,I,0.0,0.0,0.0,0.0,0.9536407390459675,6,0-8,Fx,0.2857142857142857,0.42857142857142855,0.6666666666666666,0.0
opened_later_half,c4,27,412,414,1-10,1,5.94312298634464e-05,0.08627996484210343,0.08627996484210362,0.06341361835431289,0.9887113953437029,1.0228986714628696,0.0857915924632247,1.0857915924632247,z,I,0.0,1.0,1,0.9014304993578511,0.9181213993533348,0.9570465295954497,4-11,Fx,0.0,0.0,0.0,0.0,0.8988558075244467,1,4-11,Fx,0.5714285714285714,0.8571428571428571,1.0,0.0
opened_later_half,c4,27,418,420,7-11,11,0.003975490635369283,0.04887926329669472,0.048879263296695126,0.2508424143498653,0.9379507415453098,1.1342026596234396,0.04733851904537256,1.0473385190453726,z,I,0.0,1.0,1,0.9355549984907674,0.9372211825845805,0.9397303705009161,2-11,Fx,0.0,0.0,1.0,0.0,0.24969058593580468,1,3-8,Fx,0.42857142857142855,1.0,0.3333333333333333,0.0
opened_later_half,c4,27,420,422,3-9,9,0.00024208153214245673,0.1306249785407645,0.13062497854076485,0.0021191042060593763,0.9997686912242029,1.0004627513357212,-0.13060987031511062,0.8693901296848894,z,Fz,0.0,1.0,1,0.9274696415315645,0.9148811438972119,0.9085296375146271,2-11,Fz,0.0,0.0,0.0,0.0,0.8391740570842732,1,8-10,I,0.42857142857142855,0.7142857142857143,0.6666666666666666,0.0
opened_later_half,c4,27,482,484,7-11,11,1.114018605379713e-05,0.012072598433992929,0.01207259843398123,0.007101335980825453,0.9991043613765265,1.0017932841053725,0.01206719088018491,1.0120671908801848,z,I,0.0,1.0,1,0.888278786109075,0.9381325437834589,0.921144931914062,1-3,Fx,0.0,0.0,0.0,0.0,0.884139454686266,1,1-3,Fx,0.7142857142857143,1.0,1.0,0.0
opened_later_half,c4,28,280,282,0-6,6,0.004095704562903535,0.10653198225007772,0.10653198225007796,0.24193691011497653,0.9408000136686544,1.1275775204068073,0.10333053204800215,1.1033305320480022,z,Fz,0.0,1.0,1,0.9608737596711389,0.9528366475455953,0.9111282486569497,0-5,Fx,0.0,0.0,0.0,0.0,0.9525461029427983,6,1-7,Fx,0.2857142857142857,1.0,1.0,0.0
opened_later_half,c4,28,312,314,0-6,6,0.009887545524084995,0.11788235760075469,0.1178823576007543,0.3441842656862328,0.90556931230665,1.212835157782492,0.11217850849250356,1.1121785084925035,z,Fz,0.0,1.0,1,0.9534493160254544,0.9345259410211455,0.9354950322809745,1-2,Fz,0.0,0.0,0.0,0.0,0.9145563171412808,6,6-8,Fx,0.42857142857142855,0.7142857142857143,0.8333333333333334,0.0
opened_later_half,c4,28,342,344,8-10,8,0.0032103051761200874,0.07083168161227421,0.07083168161227615,0.28101124772652336,0.9279895543002161,1.157732530545988,0.06823372743722521,1.0682337274372251,z,Fz,0.0,1.0,1,0.9611648197165257,0.9285150263535141,0.9457939254630369,8-10,Fx,0.0,0.0,1.0,0.0,0.9444665874978433,2,5-8,Fx,0.5714285714285714,0.8571428571428571,1.0,1.0
opened_later_half,c4,28,348,350,2-3,2,8.825147299521523e-08,7.490648928630135e-05,7.490648975299154e-05,nan,nan,nan,-7.490529485220067e-05,0.9999250947051478,z,I,0.0,1.0,1,0.9820507539658474,0.979334902004421,0.9554739475499032,6-8,I,0.0,0.0,0.0,0.0,0.9784328071809845,4,6-11,I,0.7142857142857143,1.0,1.0,0.0
opened_later_half,c4,28,360,362,6-9,6,0.0011341825592317,0.006324360494214189,0.006324360494202175,0.2648216741613399,0.933394393008426,1.1448940777655012,-0.006110112561956786,0.9938898874380432,z,I,0.0,1.0,1,0.8529040983752623,0.7991369686297549,0.8643564399713518,7-8,I,0.0,0.0,0.0,0.0,0.8067379851869593,3,7-8,I,0.8571428571428571,0.8571428571428571,1.0,0.0
opened_later_half,c4,28,364,366,8-10,10,0.0009157742618303155,0.03309115416308305,0.03309115416308315,0.06439489774852261,0.9885023278074366,1.023328879307045,0.032900368558526134,1.032900368558526,z,Fz,0.0,1.0,1,0.9483887470167872,0.9486714150289823,0.9485787946271858,7-8,Fx,0.0,0.0,0.0,0.0,0.9198416702649895,6,0-9,Fx,0.42857142857142855,1.0,0.8333333333333334,0.0
