split,branch,seed,time,source_pair,endpoint,lag,weight,release,accumulation,rotation_error,no_rotation_error,angle_deg,spectrum_similarity
development,c2,6,189,"(5, 10)",10,2,0.0007603465771985896,0.02832046151161194,0.0268479585647583,0.0024773564908278315,0.0024773564908278315,0.0,0.9999969313477005
development,c2,6,199,"(1, 9)",9,2,0.00016336404514322167,0.06669354438781738,0.0024494731333106756,0.10608602431205302,1.0,180.0,0.9943569557486198
development,c2,6,203,"(3, 6)",3,2,0.00011272231913966868,0.010036200284957886,0.011231573298573494,0.032947311418679626,0.032947311418679626,0.0,0.9994570899594841
development,c2,6,233,"(0, 4)",0,2,4.6270485627884425e-05,0.0127918915823102,0.003617173060774803,0.0031061065043776746,1.0,180.0,0.9999951760395565
development,c2,6,233,"(4, 6)",4,2,0.0005434380085725388,0.0441218726336956,0.0123167484998703,0.02156462306335308,1.0,180.0,0.9997674564778227
development,c2,6,237,"(4, 10)",4,2,2.0829144948761313e-06,0.0023803114891052246,0.0008750596316531301,0.04146415209337124,1.0,180.0,0.9991399922389143
development,c2,6,241,"(2, 11)",2,2,9.683635198091955e-05,0.011403776705265045,0.008491603657603264,0.06172867528001614,0.06172867528001614,0.0,0.9980929669365346
development,c2,8,6,"(10, 11)",11,2,1.6605439892157688e-06,0.004153326153755188,0.00039981064037419856,0.049201551708018,1.0,180.0,0.9987888702371104
development,c2,8,8,"(0, 1)",0,2,7.801237168419766e-07,0.000155926332809031,0.005003155674785376,0.023253625782442965,0.023253625782442965,0.0,0.9997295978853332
development,c2,8,34,"(7, 9)",7,2,0.018510847247302675,0.07807331532239914,0.2370956987142563,0.19212540530255817,0.19212540530255817,0.0,0.9813703830039542
development,c2,8,76,"(0, 5)",0,2,1.599384347125872e-06,0.0001748995273374021,0.009144589304924011,0.1225337038769612,0.1225337038769612,0.0,0.9924643527171106
development,c2,8,76,"(4, 7)",4,2,3.9254900460573144e-05,0.0015346081927418709,0.025579754263162613,0.05106663542555245,1.0,180.0,0.9986952481845068
development,c2,8,80,"(2, 8)",2,2,7.251956457293186e-05,0.0033472913783043623,0.021665148437023163,0.03936472531819345,1.0,180.0,0.9992249088171407
development,c2,8,80,"(4, 11)",4,2,0.000218439931263463,0.02545609325170517,0.00858104694634676,0.10036715182344537,0.10036715182344537,0.0,0.9949504685334087
development,c2,8,114,"(2, 9)",9,2,0.0012866082355942748,0.036023255437612534,0.03571604564785957,0.020484693530060716,0.020484693530060716,0.0,0.9997901666504725
development,c2,8,130,"(2, 7)",7,2,0.0012134404495389717,0.02453833818435669,0.04945079982280731,0.12099374530428686,0.12099374530428686,0.0,0.9926532695746493
development,c2,8,136,"(6, 10)",6,2,0.0007519270675224732,0.002371877431869507,0.31701767444610596,0.03541594259233531,1.0,180.0,0.9993726587266116
development,c2,8,140,"(0, 5)",0,2,0.00042512436240693674,0.011182159185409546,0.03801809251308441,0.07483306379689529,0.07483306379689529,0.0,0.9971960752844797
development,c2,8,140,"(4, 7)",4,2,1.9600070369236305e-08,0.00014574825763702393,0.0001344789343420416,0.05372145856280755,0.05372145856280755,0.0,0.9985559598189201
development,c2,8,144,"(2, 8)",2,2,1.015093786659732e-05,0.003740756306797266,0.002713605761528015,0.011656933706052267,0.011656933706052267,0.0,0.9999320556400684
development,c2,8,146,"(2, 5)",5,2,0.0035089893584132337,0.029115034267306328,0.12052156031131744,0.14743909002804892,0.14743909002804892,0.0,0.9890711373463998
development,c2,8,162,"(7, 9)",7,2,0.0023404746118775854,0.012794498354196548,0.182928204536438,0.17906655002480942,1.0,180.0,0.983836963455944
development,c2,8,168,"(7, 10)",10,2,3.6110578254691314e-05,0.0019593602046370506,0.01842978037893772,0.028384503153074937,1.0,180.0,0.9995970788176372
development,c2,8,170,"(3, 11)",11,2,0.002584027251932852,0.03570087254047394,0.0723799467086792,0.10117720434755634,0.10117720434755634,0.0,0.9948684201040924
development,c2,8,180,"(6, 8)",8,2,8.712730437941815e-06,0.0016899380134418607,0.005155650898814201,0.033918947436169605,1.0,180.0,0.9994245869523236
development,c2,8,186,"(3, 9)",9,2,0.0016738195260650457,0.02719259262084961,0.06155424565076828,0.23453381424552014,0.23453381424552014,0.0,0.9721079620985767
development,c2,8,198,"(10, 11)",11,2,0.0003501984014599585,0.040777452290058136,0.008588040247559547,0.07942866693734194,1.0,180.0,0.9968405523796455
development,c2,8,208,"(4, 11)",4,2,1.5778370970749925e-05,0.003658819943666458,0.004312420729547739,0.017523764808350693,0.017523764808350693,0.0,0.9998464470442157
development,c2,8,234,"(1, 2)",1,2,0.0004299555283591161,0.02465565875172615,0.017438411712646484,0.006079658401796116,0.006079658401796116,0.0,0.9999815187060797
development,c2,10,13,"(5, 9)",5,2,8.781899872440518e-05,0.04384098947048187,0.0020031253807246685,0.1459918775348642,0.1459918775348642,0.0,0.9892857886848702
development,c2,10,15,"(9, 10)",10,2,0.0008466856287471236,0.026682384312152863,0.03173200786113739,0.023862838094125836,0.023862838094125836,0.0,0.9997152419354691
development,c2,10,25,"(5, 11)",11,2,0.005303057473174055,0.11443005502223969,0.04634322226047516,0.012629411325956104,1.0,180.0,0.999920245804414
development,c2,10,47,"(2, 5)",2,2,0.0005245196397629659,0.006733887828886509,0.07789254188537598,0.09348194477092024,0.09348194477092024,0.0,0.99562097507126
development,c2,10,75,"(4, 8)",8,2,1.3765947315597278e-05,0.008730294182896614,0.0015768022276461124,0.031008176030816938,1.0,180.0,0.9995191308920713
development,c2,10,99,"(1, 10)",10,2,0.0002953927415969351,0.0021690609864890575,0.13618461787700653,0.1656038147925201,0.1656038147925201,0.0,0.9861923628411267
development,c2,10,103,"(6, 7)",6,2,4.4461499154879736e-05,0.007860638201236725,0.005656220018863678,0.10015005641097546,1.0,180.0,0.9949723444402254
development,c2,10,111,"(0, 6)",0,2,0.00017802474713665,0.006167045794427395,0.028867103159427643,0.08008478576214408,1.0,180.0,0.9967880552501777
development,c2,10,121,"(5, 7)",7,2,0.00048493506290825383,0.015017427504062653,0.032291486859321594,0.09318187223601475,0.09318187223601475,0.0,0.9956491041961474
development,c2,10,139,"(4, 8)",8,2,0.0043318398282321535,0.04519185423851013,0.09585443884134293,0.12962271509017145,0.12962271509017145,0.0,0.9915633876523741
development,c2,10,145,"(3, 8)",3,2,0.0018164126465264052,0.036539431661367416,0.04971102625131607,0.04039702720058448,0.04039702720058448,0.0,0.9991837069294892
development,c2,10,165,"(8, 11)",11,2,0.00015997106021098384,0.01919735223054886,0.008332975208759308,0.014257175450552892,0.014257175450552892,0.0,0.9998983613088744
development,c2,10,211,"(1, 4)",4,2,3.93554977336924e-06,0.0062179118394851685,0.0006329375319182873,0.05135829346043111,1.0,180.0,0.9986802920318557
development,c2,10,223,"(8, 10)",8,2,2.6621546535921664e-05,0.014990171417593956,0.0017759334295988083,0.025581343842462866,0.025581343842462866,0.0,0.9996727438753212
development,c2,12,6,"(3, 4)",4,2,0.005171897138946502,0.025837212800979614,0.20017240941524506,0.13340226602684516,1.0,180.0,0.9910619735510505
development,c2,12,10,"(6, 8)",6,2,0.0011859030754733657,0.030153654515743256,0.039328668266534805,0.08074066880475754,0.08074066880475754,0.0,0.9967351425534071
development,c2,12,14,"(0, 3)",0,2,6.533214185141275e-07,0.0031183273531496525,0.00020951020997017622,0.0066328751885046935,1.0,180.0,0.9999780022414163
development,c2,12,14,"(2, 10)",10,2,2.9502087247341015e-07,0.0037924600765109062,7.779142470099032e-05,0.02623409955887618,0.02623409955887618,0.0,0.9996558267825657
development,c2,12,18,"(0, 7)",0,2,6.833665222696905e-05,0.0019108997657895088,0.035761505365371704,0.06227543872857089,1.0,180.0,0.99805900112727
development,c2,12,48,"(5, 10)",5,2,4.2225431040401624e-05,0.013204271905124187,0.0031978613696992397,0.03138197464960049,0.03138197464960049,0.0,0.9995074645379555
development,c2,12,54,"(3, 6)",6,2,2.088461934656241e-06,0.0018768422305583954,0.0011127530597150326,0.0071574590702163715,0.0071574590702163715,0.0,0.9999743850617666
development,c2,12,62,"(2, 4)",4,2,8.42810389530893e-05,0.01128356158733368,0.007469364907592535,0.093438925298315,1.0,180.0,0.9956250133655221
development,c2,12,74,"(6, 8)",6,2,0.00011468746139857433,0.0016161603853106499,0.07096292078495026,0.19283184660470112,1.0,180.0,0.9812318171232632
development,c2,12,82,"(0, 7)",0,2,4.838236299714235e-06,0.004656657576560974,0.0010389933595433831,0.03962300862017251,0.03962300862017251,0.0,0.9992147002460912
development,c2,12,86,"(2, 10)",2,2,6.240802156044084e-07,0.007013166323304176,8.898694068193436e-05,0.036512372123564785,1.0,180.0,0.9993332010305224
development,c2,12,196,"(7, 11)",11,2,7.313857667584633e-06,0.006987586617469788,0.0010466929525136948,0.08226566780226116,1.0,180.0,0.9966104353763551
development,c2,12,210,"(2, 6)",2,2,0.0010932235956352399,0.09334096312522888,0.011712152510881424,0.2558479094417266,0.2558479094417266,0.0,0.9667170461072352
development,c2,12,214,"(3, 10)",10,2,9.575600924292805e-06,0.0035726025234907866,0.002680287230759859,8.637924688423377e-05,1.0,180.0,0.9999999962693127
development,c2,12,240,"(1, 4)",1,2,6.356840009236198e-05,0.03199954330921173,0.0019865408539772034,0.051042276371299176,0.051042276371299176,0.0,0.998696493446751
development,c2,14,7,"(4, 5)",5,2,0.00022062363591293654,0.030527882277965546,0.007226955145597458,0.0699249702761427,1.0,180.0,0.9975522535345607
development,c2,14,13,"(0, 4)",4,2,0.002912284410676591,0.012824833393096924,0.22708165645599365,0.3866619530374812,1.0,180.0,0.9222215211505534
development,c2,14,19,"(3, 6)",3,2,0.0005555017141609525,0.005101037211716175,0.10889975726604462,0.23182795023524086,1.0,180.0,0.9727568049053814
development,c2,14,53,"(2, 7)",2,2,9.077299289860495e-06,0.0006132129929028451,0.014802848920226097,0.030863391487492328,1.0,180.0,0.9995236120602102
development,c2,14,79,"(1, 9)",9,2,0.0001902153124480055,0.006063565611839294,0.03137020766735077,0.05637948004816033,0.05637948004816033,0.0,0.9984094121298631
development,c2,14,81,"(8, 10)",10,2,0.0012025650326283888,0.04211777448654175,0.028552435338497162,0.14167607726870998,1.0,180.0,0.9899130715016096
development,c2,14,107,"(9, 11)",11,2,2.9712340379025627e-05,0.0015089198714122176,0.01969113200902939,0.07274871396868085,0.07274871396868085,0.0,0.9973503018578294
development,c2,14,109,"(0, 8)",8,2,0.00014605470351584243,0.01896464079618454,0.0077014220878481865,0.06967170511514678,1.0,180.0,0.9975699742405781
development,c2,14,113,"(4, 6)",4,2,0.0009316144416104399,0.03210849314928055,0.029014579951763153,0.04033901257129442,1.0,180.0,0.9991860507757166
development,c2,14,121,"(2, 11)",2,2,0.0012026976260323674,0.010211729444563389,0.11777609586715698,0.23023490857887172,1.0,180.0,0.9731350815131877
development,c2,14,147,"(1, 5)",1,2,0.0004398909281526642,0.013089895248413086,0.03360538184642792,0.1600920106029911,0.1600920106029911,0.0,0.9871020961081441
development,c2,14,151,"(3, 10)",3,2,5.547421672069501e-06,0.024128420278429985,0.00022991234436631203,0.056405098732268864,1.0,180.0,0.9984079651309894
development,c2,14,157,"(0, 2)",2,2,1.4439529941745206e-05,0.01125408336520195,0.0012830480700358748,0.027526326895174626,1.0,180.0,0.9996210788732198
development,c2,14,157,"(0, 10)",10,2,0.00010953644975554913,0.002668849192559719,0.04104257747530937,0.06592703518827464,0.06592703518827464,0.0,0.9978244464991245
development,c2,14,173,"(0, 8)",8,2,0.009374017695829018,0.09858854115009308,0.09508222341537476,0.2596429656277413,0.2596429656277413,0.0,0.9657046807383877
development,c2,14,175,"(1, 5)",5,2,9.409906373022321e-07,0.0004885758389718831,0.001925986842252314,0.005727709169365704,0.005727709169365704,0.0,0.9999835965392989
development,c2,14,177,"(0, 4)",0,2,6.82895499353115e-08,4.6835397370159626e-05,0.0014580755960196257,0.001745212045187698,1.0,180.0,0.9999984771162992
development,c2,14,181,"(0, 8)",0,2,2.0643677053386756e-05,0.0011453095357865095,0.018024539574980736,0.04519275885876753,0.04519275885876753,0.0,0.9989782853229259
development,c2,14,181,"(4, 10)",4,2,3.7111156728653755e-06,0.0005180360749363899,0.007163817062973976,0.027375956542004594,1.0,180.0,0.9996252082672836
development,c2,14,185,"(2, 11)",2,2,9.870880550357387e-07,0.008428413420915604,0.00011711433762684464,0.042314041964123465,0.042314041964123465,0.0,0.9991043598406817
development,c2,14,191,"(1, 11)",11,2,2.9692055430719476e-05,0.006507982034236193,0.0045624058693647385,0.0035340454344853912,0.0035340454344853912,0.0,0.999993755241935
development,c2,14,205,"(0, 4)",4,2,9.363067154620486e-05,0.0004295865073800087,0.2179553359746933,0.30249023913247924,0.30249023913247924,0.0,0.9531524826750312
development,c2,14,207,"(1, 9)",9,2,0.00011820623652130866,0.002499351743608713,0.04729475826025009,0.062437436196799596,1.0,180.0,0.9980488798456568
development,c2,14,213,"(5, 8)",8,2,6.768128467698857e-05,0.005380966700613499,0.012577904388308525,0.021733272041468778,0.021733272041468778,0.0,0.9997638045490402
development,c2,14,215,"(1, 9)",1,2,6.449746113152983e-06,0.003327813930809498,0.0019381330348551273,0.016188402005709337,0.016188402005709337,0.0,0.9998689592344097
development,c2,14,215,"(4, 11)",11,2,0.0004561038412740359,0.06940539181232452,0.006571590900421143,0.22071906079668216,0.22071906079668216,0.0,0.9753374268431568
development,c2,14,235,"(9, 11)",11,2,0.0004115066524163283,0.007304192986339331,0.056338414549827576,0.18279352857566072,1.0,180.0,0.9831513240141923
development,c2,14,239,"(1, 5)",5,2,0.0021940428066775652,0.044825196266174316,0.04894664138555527,0.22452269893374482,1.0,180.0,0.9744688592579586
development,c2,14,241,"(0, 4)",0,2,5.939894268600435e-05,0.000883952365256846,0.06719699501991272,0.13192237013392774,1.0,180.0,0.9912600507728772
development,c2,14,241,"(4, 6)",4,2,2.2838314902526866e-06,0.0015676789917051792,0.0014568234328180552,0.0040921316125402,1.0,180.0,0.999991627194381
development,c2,16,20,"(2, 4)",2,2,0.0007423746064008641,0.038444630801677704,0.019310228526592255,0.011813803697356103,0.011813803697356103,0.0,0.999930214586098
development,c2,16,26,"(2, 5)",5,2,2.1970119366276908e-06,0.005023196339607239,0.0004373732954263687,0.12064699917494763,1.0,180.0,0.9926954727357631
development,c2,16,54,"(1, 6)",1,2,6.282884497232216e-05,0.0052276235073804855,0.012018624693155289,0.05522407872058536,0.05522407872058536,0.0,0.9984739862056812
development,c2,16,80,"(0, 1)",0,2,8.64829640404019e-06,0.0006119385361671448,0.014132622629404068,0.06296265803730898,0.06296265803730898,0.0,0.9980158834872704
development,c2,16,106,"(2, 11)",11,2,0.002589612540740971,0.06472065299749374,0.04001215100288391,0.12361146624918537,1.0,180.0,0.9923306935753455
development,c2,16,106,"(7, 9)",7,2,4.661337499316199e-05,0.007046987768262625,0.0066146524623036385,0.010362048776861157,0.010362048776861157,0.0,0.999946312531401
development,c2,16,112,"(7, 10)",10,2,0.0035103734444712487,0.05167235806584358,0.06793522834777832,0.12340953238324502,1.0,180.0,0.9923558269678013
development,c2,16,118,"(1, 6)",1,2,2.7240153618445645e-06,0.00012831296771764755,0.021229462698101997,0.024434246129546148,1.0,180.0,0.9997014392387762
development,c2,16,138,"(2, 7)",7,2,3.5895063907957466e-05,0.009916462935507298,0.00361974467523396,0.009537879863862099,1.0,180.0,0.9999545133893353
development,c2,16,178,"(1, 2)",1,2,0.005921181469618952,0.03638621047139168,0.16273146867752075,0.1986082329247153,1.0,180.0,0.9800789610100413
development,c2,16,182,"(3, 7)",3,2,1.0515251887998744e-05,0.01127968356013298,0.0009322293335571885,0.0614508514504484,0.0614508514504484,0.0,0.9981101105870109
development,c2,16,186,"(1, 10)",1,2,3.2202909376090327e-07,8.083321154117584e-05,0.003983871079981327,0.007611334939923064,0.007611334939923064,0.0,0.9999710333706835
development,c2,16,186,"(2, 9)",9,2,2.1934261897060825e-07,0.00014413334429264069,0.0015218034386634827,0.07297610567339208,0.07297610567339208,0.0,0.9973336893942498
development,c2,16,206,"(10, 11)",11,2,0.00021906229007278774,0.005204497836530209,0.04209095612168312,0.06450855309677989,1.0,180.0,0.9979171541652946
development,c2,16,234,"(7, 9)",7,2,5.859993268408914e-06,0.00021912157535552979,0.02674311399459839,0.0729159570012103,0.0729159570012103,0.0,0.9973380887214714
development,c2,16,240,"(7, 10)",10,2,1.4027981711894726e-08,0.0018672458827495575,7.512659067288041e-06,0.026650269622489814,0.026650269622489814,0.0,0.999644818487571
development,c2,18,3,"(4, 10)",10,2,0.0006716816049308072,0.015326172113418579,0.04382579028606415,0.18867101338229506,1.0,180.0,0.9820403498376725
development,c2,18,9,"(0, 1)",1,2,3.0141411662583384e-08,3.307592123746872e-05,0.0009112795814871788,0.015259062772246184,1.0,180.0,0.9998835737241174
development,c2,18,11,"(1, 6)",6,2,2.0612547784282058e-06,0.0027255313470959663,0.0007562763057649136,0.005004795118840372,0.005004795118840372,0.0,0.9999874759344833
development,c2,18,21,"(5, 9)",5,2,0.0040691999700193104,0.008211992681026459,0.4955191910266876,0.41552399043368005,0.41552399043368005,0.0,0.9095822191391338
development,c2,18,41,"(0, 5)",5,2,0.00045831191054399034,0.013962812721729279,0.032823752611875534,0.021775110711413807,0.021775110711413807,0.0,0.9997628941671648
development,c2,18,43,"(1, 2)",2,2,0.00041459322750236893,0.00504988431930542,0.082099549472332,0.05114991909524243,1.0,180.0,0.9986909861296187
development,c2,18,43,"(1, 10)",10,2,0.00027281171963877693,0.010192278772592545,0.02676650881767273,0.013589276664075847,0.013589276664075847,0.0,0.9999076615166759
development,c2,18,51,"(0, 2)",0,2,6.883693965323463e-05,0.0024468665942549706,0.028132690116763115,0.042303578929978304,0.042303578929978304,0.0,0.9991048029159478
development,c2,18,55,"(4, 8)",4,2,0.0001253410884560907,0.012236133217811584,0.010243521071970463,0.08432981368589279,1.0,180.0,0.9964378969728633
development,c2,18,59,"(0, 10)",0,2,0.009558276860175852,0.05198103189468384,0.18388009071350098,0.002365109832284826,0.002365109832284826,0.0,0.9999972031238294
development,c2,18,65,"(9, 11)",9,2,0.0028763133903489946,0.042307332158088684,0.06798616796731949,0.07535004678881241,0.07535004678881241,0.0,0.9971571443102255
development,c2,18,75,"(1, 6)",6,2,1.4771492012210662e-06,0.003426278242841363,0.0004311235388740897,0.008011786418727398,0.008011786418727398,0.0,0.9999679051241499
development,c2,18,77,"(7, 10)",7,2,0.0029596958715100152,0.038638338446617126,0.07659997791051865,0.0658897634126979,0.0658897634126979,0.0,0.9978269083751042
development,c2,18,89,"(3, 8)",3,2,0.00014203848880833814,0.03971444070339203,0.0035764947533607483,0.12147783906974213,0.12147783906974213,0.0,0.9925941439555976
development,c2,18,97,"(5, 11)",11,2,0.0016425797606833825,0.08699643611907959,0.018881000578403473,0.11085725706874812,0.11085725706874812,0.0,0.9938363389186338
development,c2,18,113,"(5, 9)",9,2,1.3028269760174266e-05,0.00924886018037796,0.0014086351729929447,0.0680259542871776,0.0680259542871776,0.0,0.9976835518055408
development,c2,18,115,"(6, 11)",6,2,4.1724418703304594e-05,0.019541559740900993,0.0021351631730794907,0.05221857225565388,0.05221857225565388,0.0,0.99863567967081
development,c2,18,123,"(2, 9)",2,2,0.0003594499350125409,0.0166760366410017,0.02155487798154354,0.02618185337431963,0.02618185337431963,0.0,0.9996571965198299
development,c2,18,141,"(7, 10)",7,2,0.0002771688328153943,0.02473895251750946,0.011203741654753685,0.08541794250551962,0.08541794250551962,0.0,0.9963452087997031
development,c2,18,153,"(0, 7)",7,2,0.00035460242039444395,0.009892923757433891,0.035844046622514725,0.04472809694626491,1.0,180.0,0.9989991978693302
development,c2,18,153,"(1, 7)",1,2,8.958248853772866e-07,0.00011809694115072489,0.007585504557937384,0.021092095916508034,1.0,180.0,0.9997775370000311
development,c2,18,161,"(5, 11)",11,2,6.669110568280345e-05,0.009981676936149597,0.006681352853775024,0.11742218002710457,0.11742218002710457,0.0,0.9930820870591123
development,c2,18,183,"(2, 5)",2,2,0.0007444179994517963,0.003930849954485893,0.18937838077545166,0.1604366037565254,1.0,180.0,0.9870461469328938
development,c2,18,205,"(7, 10)",7,2,8.942481182055637e-06,0.0010669914772734046,0.00838102400302887,0.025590234276609922,1.0,180.0,0.9996725163320578
development,c2,18,217,"(0, 7)",7,2,4.5367747180877216e-07,0.008693050593137741,5.218852311372757e-05,0.06943274757558479,1.0,180.0,0.9975866346158138
development,c2,18,225,"(5, 11)",11,2,4.4938948088532604e-06,0.00019120611250400543,0.023502882570028305,0.0588262988829273,0.0588262988829273,0.0,0.9982682337727352
development,c2,18,235,"(1, 10)",10,2,2.5484801457580086e-05,0.006126985419541597,0.0041594356298446655,0.004438166671457903,1.0,180.0,0.9999901512897995
development,c2,18,241,"(5, 9)",9,2,1.135917856551487e-06,0.00023270235396921635,0.0048814197070896626,0.012945975344125803,0.012945975344125803,0.0,0.9999161973497526
development,c2,20,26,"(4, 9)",4,2,0.00017000091766489027,0.011721288785338402,0.014503602869808674,0.03204085106209309,0.03204085106209309,0.0,0.9994865601213538
development,c2,20,38,"(2, 8)",8,2,0.0001689563913717662,0.007589450106024742,0.022262006998062134,0.16211581677012604,1.0,180.0,0.9867717375122551
development,c2,20,54,"(2, 6)",6,2,0.0013581228121190073,0.02616029419004917,0.051915425807237625,0.05487841320363556,0.05487841320363556,0.0,0.9984930444245723
development,c2,20,86,"(4, 5)",4,2,0.005350507019087625,0.061048202216625214,0.08764397352933884,0.021696958309199717,0.021696958309199717,0.0,0.9997645932919053
development,c2,20,90,"(4, 9)",4,2,5.913808724564151e-05,0.0041302889585494995,0.014318147674202919,0.04826695337963117,0.04826695337963117,0.0,0.9988344713772387
development,c2,20,94,"(3, 10)",10,2,0.0018967977871842123,0.06991642713546753,0.02712950110435486,0.055076574885817894,1.0,180.0,0.9984821334900525
development,c2,20,102,"(2, 8)",8,2,0.0005664731518872923,0.0749087929725647,0.007562171667814255,0.1588338507349821,0.1588338507349821,0.0,0.9873053265635192
development,c2,20,112,"(7, 11)",7,2,0.0002012540641607996,0.019335372373461723,0.010408595204353333,0.08887278873072246,1.0,180.0,0.9960429847266755
development,c2,20,120,"(1, 4)",1,2,3.0869641416453363e-07,0.002558806911110878,0.0001206407614517957,0.030489829526413926,0.030489829526413926,0.0,0.9995350770710604
development,c2,20,120,"(5, 10)",5,2,5.8149925615078035e-05,0.004912559874355793,0.011836990714073181,0.0566668598522443,1.0,180.0,0.9983931425017333
development,c2,20,124,"(1, 8)",1,2,1.0407529564416661e-05,0.0049703363329172134,0.0020939286332577467,0.030804340097542404,1.0,180.0,0.9995254337089953
development,c2,20,124,"(3, 9)",3,2,0.0007553705915727127,0.03842751681804657,0.01965702325105667,0.17174378334452858,0.17174378334452858,0.0,0.9851416511763715
development,c2,20,134,"(2, 4)",4,2,3.2208800726740705e-05,0.0323786735534668,0.0009947535581886768,0.26986865001731325,1.0,180.0,0.9628971449421962
development,c2,20,136,"(6, 11)",11,2,0.0006816799482070035,0.02084711194038391,0.03269901126623154,0.0763306673615859,0.0763306673615859,0.0,0.9970825588787193
development,c2,20,140,"(7, 11)",11,2,7.869480860874314e-05,0.011223040521144867,0.007011897396296263,0.040667092572723273,1.0,180.0,0.9991727516209001
development,c2,20,142,"(3, 4)",4,2,0.0010230599844485155,0.028365440666675568,0.03606712818145752,0.05632186485904684,0.05632186485904684,0.0,0.9984126639515342
development,c2,20,146,"(6, 8)",6,2,2.3859833381444356e-05,0.002986829960718751,0.007988346740603447,0.014006863306210246,1.0,180.0,0.9999018990782652
development,c2,20,150,"(2, 10)",10,2,0.0013584650431374135,0.027371510863304138,0.04963061958551407,0.12638029113308843,1.0,180.0,0.9919818657682791
development,c2,20,166,"(2, 8)",8,2,0.00025881795508856525,0.009564930573105812,0.027059052139520645,0.0478696025650663,1.0,180.0,0.9988535934511437
development,c2,20,184,"(1, 4)",1,2,1.872611276718117e-05,0.0015226732939481735,0.012298181653022766,0.06171528894066951,1.0,180.0,0.9980937947462502
development,c2,20,204,"(7, 11)",11,2,2.8169737171568343e-05,0.002717331051826477,0.010366693139076233,0.05553409984600268,0.05553409984600268,0.0,0.9984567911303395
development,c2,20,216,"(6, 9)",9,2,0.001444794087806206,0.057999834418296814,0.02491031400859356,0.11511480836236399,0.11511480836236399,0.0,0.993352193784106
development,c2,20,218,"(0, 7)",0,2,7.977542087655998e-05,0.010779693722724915,0.007400527596473694,0.06650830553866603,1.0,180.0,0.9977858714646022
development,c2,20,218,"(4, 9)",4,2,0.00018046219145169753,0.02077018842101097,0.008688519708812237,0.015507413545243416,0.015507413545243416,0.0,0.9998797528328777
development,c2,20,222,"(3, 10)",10,2,0.0003891554753998605,0.002810657024383545,0.13845711946487427,0.10388643350477475,1.0,180.0,0.994589165904022
development,c2,20,232,"(6, 7)",7,2,2.6576273706500984e-05,0.0006104327621869743,0.043536774814128876,0.1013573468229483,1.0,180.0,0.9948500833015058
development,c2,20,240,"(7, 11)",7,2,0.0012566742147110954,0.042514026165008545,0.029559049755334854,0.054284191783541956,0.054284191783541956,0.0,0.9985255262247469
development,c2,22,15,"(7, 8)",7,2,0.0005137680285648705,0.007139597088098526,0.07196036726236343,0.03143496858721424,0.03143496858721424,0.0,0.9995057992577737
development,c2,22,51,"(9, 11)",11,2,0.0007352955603647238,0.027156725525856018,0.027076002210378647,0.10655450005045106,0.10655450005045106,0.0,0.9943068633570816
development,c2,22,77,"(5, 10)",10,2,0.00754983014056565,0.05529555678367615,0.13653592765331268,0.005913329824658143,0.005913329824658143,0.0,0.9999825161123493
development,c2,22,85,"(0, 4)",4,2,0.0009194870777342601,0.008070111274719238,0.11393734812736511,0.06115033759253396,0.06115033759253396,0.0,0.9981285669753766
development,c2,22,87,"(1, 9)",9,2,0.0032101069973400342,0.036203041672706604,0.0886695384979248,0.21820593703284225,0.21820593703284225,0.0,0.9759027456891488
development,c2,22,95,"(1, 9)",1,2,3.584229541216382e-06,0.001273518893867731,0.0028144298121333122,0.002448832183103863,0.002448832183103863,0.0,0.9999970016059744
development,c2,22,95,"(3, 10)",3,2,0.00020439682536205206,0.004767365753650665,0.04287416487932205,0.03044552723454506,0.03044552723454506,0.0,0.9995364274859677
development,c2,22,129,"(2, 11)",2,2,0.0005130018774548994,0.008104697801172733,0.0632968544960022,0.10941588416509697,0.10941588416509697,0.0,0.9939960584893534
development,c2,22,155,"(1, 5)",1,2,0.004206466027581235,0.020746193826198578,0.20275844633579254,0.15117017885740144,1.0,180.0,0.9885077526373889
development,c2,22,155,"(5, 11)",5,2,1.6819835656311892e-05,0.0024060066789388657,0.006990768481045961,0.03479616014607103,0.03479616014607103,0.0,0.9993944302621909
development,c2,22,159,"(1, 9)",1,2,0.00017883039318912497,0.003613363951444626,0.049491386860609055,0.00374924260812766,0.00374924260812766,0.0,0.9999929715652331
development,c2,22,165,"(0, 2)",2,2,0.005101857218472006,0.04301974177360535,0.11859339475631714,0.13205385356178898,0.13205385356178898,0.0,0.9912425433563077
development,c2,22,165,"(0, 10)",10,2,3.7325331384396865e-05,0.014017656445503235,0.0026627369225025177,0.05051535565359956,0.05051535565359956,0.0,0.9987232844202596
development,c2,22,181,"(0, 8)",8,2,9.574152606134367e-07,0.00020530074834823608,0.004663476720452309,0.03273512004405874,0.03273512004405874,0.0,0.9994640623432646
development,c2,22,185,"(0, 4)",0,2,0.00013695950322901995,0.005811270326375961,0.023567911237478256,0.03284814090643198,1.0,180.0,0.9994603542107067
development,c2,22,213,"(0, 4)",4,2,0.001534661858602765,0.010416286066174507,0.14733292162418365,0.15620107896199903,1.0,180.0,0.9877252770538513
development,c2,22,215,"(1, 9)",9,2,0.0006716274829847713,0.04552784562110901,0.014752015471458435,0.05323284022168947,0.05323284022168947,0.0,0.9985821271792982
