branch,branch_label,exact_flow_mean,exact_positive_fraction,n_events,seed,seed_flow_mean,seed_positive_fraction,sibling_flow_mean,sibling_positive_fraction,time_flow_mean,time_positive_fraction,topology_flow_mean,topology_positive_fraction
1,c4,0.1009583297993355,0.7454545454545455,55,33,0.016667096679714444,0.56,0.032882546610343226,0.5818181818181818,0.02119840236503343,0.5,0.016208434676888483,0.5636363636363636
1,c4,0.04055577592161875,0.6440677966101694,59,34,0.0029145572795135077,0.5636363636363636,0.050689818301057794,0.576271186440678,0.002693095154256129,0.5272727272727272,0.022530335502972072,0.5254237288135594
1,c4,0.02447756218357892,0.5833333333333334,60,35,0.008724704520344476,0.5818181818181818,0.11478072496019746,0.6166666666666667,0.01781865807019143,0.5535714285714286,0.02092504979946832,0.5166666666666667
1,c4,0.04564405121164044,0.673469387755102,49,36,0.05014315449822767,0.5555555555555556,0.06632278103712272,0.6530612244897959,0.0250526345179666,0.6739130434782609,0.010685690335080838,0.4897959183673469
1,c4,0.034979569672263476,0.4716981132075472,53,37,-6.048458200627482e-06,0.49019607843137253,0.06623054833385024,0.5849056603773585,0.014247205044556198,0.5306122448979592,0.008733683700983527,0.49056603773584906
1,c4,0.06072261514879346,0.7368421052631579,57,38,-0.009430437421201197,0.4528301886792453,-0.006935311867378048,0.49122807017543857,0.02587842487732953,0.5740740740740741,0.0165893746879671,0.49122807017543857
1,c4,0.0685976602978319,0.7017543859649122,57,39,0.0030255844295442136,0.5818181818181818,0.015841663124180373,0.543859649122807,0.03871791951201837,0.7169811320754716,0.0011664853158654019,0.5964912280701754
1,c4,0.03570046120446509,0.6181818181818182,55,40,0.022269246183958466,0.6595744680851063,-0.00999505376351295,0.509090909090909,-0.004010776612357879,0.5686274509803921,0.003875096501709958,0.41818181818181815
1,c4,0.011128981662330067,0.6216216216216216,74,41,0.037485740682772,0.582089552238806,-0.03557429803117114,0.5,0.04831102729051815,0.6212121212121212,0.003830034358570535,0.43243243243243246
1,c4,0.04657134564922888,0.5625,48,42,0.020246526972308092,0.5208333333333334,0.014603490806560676,0.5625,0.033553184121129134,0.46808510638297873,0.015521394845398708,0.5416666666666666
1,c4,0.1388358343402452,0.7878787878787878,66,43,-0.005299636039447405,0.6037735849056604,-0.10201833464893562,0.48484848484848486,0.03982211950276791,0.5666666666666667,0.015222063849066204,0.5
1,c4,0.01628378632690503,0.6176470588235294,68,44,-0.011189798817157356,0.5692307692307692,-0.02854245437716957,0.4411764705882353,0.02241416516702066,0.5846153846153846,0.015998145628129637,0.5147058823529411
1,c4,0.048721236767241834,0.5573770491803278,61,45,0.024094634704815016,0.6206896551724138,-0.01115178210157428,0.4426229508196721,0.03312100022226042,0.6610169491525424,0.02765582619568234,0.5573770491803278
1,c4,0.09280864280840845,0.7719298245614035,57,46,0.009091750911504897,0.6071428571428571,0.07233497334389913,0.7368421052631579,0.052737987040814005,0.6274509803921569,0.014855742121006944,0.5263157894736842
1,c4,0.04678968475388934,0.676056338028169,71,47,0.016559191499159034,0.5846153846153846,0.013803101931446913,0.5070422535211268,0.008143570994096041,0.5373134328358209,0.014514448607551626,0.6197183098591549
1,c4,0.06374483451008665,0.7192982456140351,57,48,0.020966421406314214,0.5192307692307693,0.037401409595057576,0.5263157894736842,0.03858469264930479,0.6274509803921569,-0.0010158176225485535,0.5263157894736842
1,c4,0.03731139697536144,0.6730769230769231,52,49,0.03323573162645727,0.5918367346938775,0.02755092721165135,0.5,0.029127480556029435,0.5957446808510638,0.03136082758901431,0.5384615384615384
1,c4,0.03841474717039187,0.6,45,50,0.005454695031155947,0.47368421052631576,0.09529358971045655,0.5555555555555556,0.020923629165560443,0.6341463414634146,0.016080895492333314,0.4666666666666667
1,c4,0.05296343967589157,0.6785714285714286,56,51,0.0052966837800964795,0.5740740740740741,0.06400812024303416,0.6071428571428571,0.025127193313738548,0.4423076923076923,-0.003689150202771466,0.4642857142857143
1,c4,0.0636894990753261,0.7058823529411765,68,52,0.018269171447203796,0.515625,0.09099144149018866,0.6323529411764706,0.02024428814532568,0.5625,0.004026972293177141,0.5294117647058824
1,c4,0.011634923091317551,0.5714285714285714,70,53,0.014701700678873235,0.5846153846153846,-0.047834676776463685,0.44285714285714284,0.005368988738258828,0.421875,0.019362006927163895,0.6142857142857143
1,c4,0.031943013863901894,0.582089552238806,67,54,0.04512049691147418,0.5409836065573771,-0.08076735581492156,0.373134328358209,0.056744750213662196,0.576271186440678,0.01146069521188218,0.5074626865671642
1,c4,0.039529342090133715,0.6346153846153846,52,55,0.01931105987945541,0.625,0.1163921872803974,0.6538461538461539,0.014183289401442412,0.5098039215686274,0.05187705848282123,0.5384615384615384
1,c4,0.061760343386929914,0.6444444444444445,45,56,0.008287752627783754,0.5581395348837209,0.09204382133595285,0.6666666666666666,0.010499374401563297,0.5581395348837209,0.04798764898181379,0.6
1,c4,0.036898743087783126,0.6037735849056604,53,57,0.04410150829054506,0.6666666666666666,0.006893721026774906,0.5471698113207547,0.011746095687804062,0.48,0.010946206788619408,0.4716981132075472
1,c4,0.059040446066791735,0.6739130434782609,46,58,0.03161944116479647,0.46153846153846156,0.003097077692814828,0.5434782608695652,-0.0017199503952116959,0.5,0.003232021438923208,0.5434782608695652
1,c4,0.03243655620132773,0.5862068965517241,58,59,0.031871777114266794,0.6428571428571429,0.044733429491621186,0.5344827586206896,0.008579371968068777,0.6037735849056604,0.026795003765585444,0.5689655172413793
1,c4,0.05716713355126141,0.6363636363636364,66,60,0.045921502317681995,0.5964912280701754,-0.02044848145170152,0.5606060606060606,0.021944957242137575,0.4666666666666667,0.022342660562419608,0.4696969696969697
1,c4,0.06371412715723979,0.64,50,61,0.03260767115160364,0.6808510638297872,0.07607871810213584,0.62,0.008420448859309594,0.44680851063829785,0.0025662159788872353,0.52
1,c4,0.019562827371175363,0.625,56,62,0.011010842200959771,0.4807692307692308,0.04521531325419676,0.5535714285714286,0.011705635841828115,0.5740740740740741,0.01545767428081917,0.5535714285714286
1,c4,0.048633292039124094,0.6129032258064516,62,63,0.03855885909381861,0.48214285714285715,0.02060591544342253,0.5483870967741935,0.047739095126420855,0.6545454545454545,0.02677399352192554,0.5161290322580645
1,c4,0.037182872797340366,0.6896551724137931,58,64,0.028861930225032865,0.6346153846153846,0.01934108275121261,0.4482758620689655,0.012938062674871137,0.6226415094339622,0.005858807815964986,0.46551724137931033
1,c4,-0.004138691643830462,0.5,60,65,-0.0190428906664809,0.4807692307692308,0.11805956445449277,0.65,0.0075780304227488025,0.4528301886792453,0.0033878707005080503,0.38333333333333336
1,c4,0.05288868638112644,0.6129032258064516,62,66,0.03441348825394019,0.6140350877192983,0.036783788340758496,0.5645161290322581,0.015215964082822426,0.6,0.019488639547596102,0.532258064516129
1,c4,0.051038830415905935,0.6545454545454545,55,67,0.01865849388640485,0.5294117647058824,0.043473822210023785,0.6,0.05401992566547647,0.5098039215686274,0.022867671487434044,0.5272727272727272
1,c4,0.07927868857553295,0.7272727272727273,55,68,0.01144003403924045,0.5882352941176471,0.048568955436925854,0.6,0.025277938520241933,0.5555555555555556,0.016186115571562295,0.5272727272727272
1,c4,0.013751306450980367,0.5362318840579711,69,69,0.02710217081480226,0.48484848484848486,0.07939396679526524,0.6086956521739131,0.0189450745202914,0.6451612903225806,0.011318430835661334,0.463768115942029
1,c4,0.03419213387497445,0.5901639344262295,61,70,0.017088535186157595,0.6181818181818182,-0.021187504804237825,0.5081967213114754,0.006077865627953743,0.4909090909090909,0.0072357963485271725,0.4098360655737705
1,c4,0.027014046327408833,0.5833333333333334,48,71,0.025061676516644708,0.5111111111111111,0.029822507818034916,0.5833333333333334,0.002046524611512526,0.5106382978723404,0.005334877926123656,0.3958333333333333
1,c4,0.02231003597245965,0.6226415094339622,53,72,0.0946427486193093,0.673469387755102,0.05017933689399301,0.5849056603773585,0.027477670280323562,0.5416666666666666,-0.006048269964748174,0.49056603773584906
1,c4,0.10803126356832975,0.6222222222222222,45,73,0.04561755902487396,0.7142857142857143,-0.014923267462202967,0.5555555555555556,0.058578962491044204,0.725,0.011147395975672084,0.4666666666666667
1,c4,0.0746376443287438,0.6896551724137931,58,74,0.01343284002340366,0.5185185185185185,-0.05888560995358179,0.4482758620689655,-0.0032813708957700125,0.5454545454545454,0.003563244789325913,0.46551724137931033
1,c4,0.07848626898705963,0.6842105263157895,57,75,0.02262764329509378,0.5510204081632653,0.038165690399277793,0.5614035087719298,0.021678037257075324,0.49019607843137253,-0.004002538272628322,0.38596491228070173
1,c4,0.009120240700198885,0.64,50,76,0.011934167213934024,0.6382978723404256,0.09064406612909842,0.56,0.06235309083314639,0.6382978723404256,0.012730485522331816,0.56
1,c4,0.03187320100046072,0.54,50,77,0.009985382693741083,0.4791666666666667,-0.0373861008971075,0.44,0.00938432569053951,0.44680851063829785,0.00360657471549048,0.54
1,c4,0.06881177988399266,0.6458333333333334,48,78,0.029409387664756124,0.6,-0.07450644613254298,0.3958333333333333,0.0023969436101414754,0.5581395348837209,0.017078921956899275,0.5208333333333334
1,c4,0.0506827016725233,0.660377358490566,53,79,0.027687450363230996,0.6,-0.0046870560671220685,0.6037735849056604,0.02512718761599713,0.5918367346938775,0.02389207110769846,0.5660377358490566
1,c4,0.0411081659220569,0.6190476190476191,63,80,0.056428935278836426,0.5535714285714286,0.017269954298356333,0.5238095238095238,-0.0007702878183047614,0.5333333333333333,0.022787103012678604,0.47619047619047616
1,c4,0.035135149224256965,0.6111111111111112,54,81,-0.0037548310013795555,0.5686274509803921,0.06508928838117747,0.5925925925925926,0.05554828382443173,0.6226415094339622,0.02256834843657082,0.46296296296296297
1,c4,0.028396437914114094,0.5076923076923077,65,82,0.010915368143531397,0.5789473684210527,0.02743077038721511,0.6153846153846154,0.00014601986099067578,0.5645161290322581,0.014116269024841309,0.46153846153846156
1,c4,0.059065437009273136,0.6666666666666666,42,83,-0.017976399194913485,0.45,0.013151915962166786,0.5238095238095238,0.02475417466524733,0.6,0.01832282436663906,0.5
1,c4,0.02614806831401277,0.5806451612903226,62,84,0.007317986099197021,0.5614035087719298,0.1231984648291955,0.6774193548387096,0.03062938227614897,0.5,0.007102167091299765,0.532258064516129
1,c4,0.03764571127054478,0.582089552238806,67,85,0.011063729431459151,0.47619047619047616,0.006573222374397346,0.5671641791044776,0.01564700327831057,0.5,0.014558467891446951,0.4925373134328358
1,c4,0.04476707066580836,0.5942028985507246,69,86,0.019068802249863844,0.5873015873015873,-0.009983042079917072,0.42028985507246375,0.024734223259281457,0.6129032258064516,0.000874912700579225,0.463768115942029
1,c4,0.014284748274625994,0.5471698113207547,53,87,0.0366073811652213,0.7021276595744681,0.009543231936637007,0.5094339622641509,0.021503610613486355,0.6274509803921569,0.0007787143868093544,0.49056603773584906
1,c4,0.016544981280604703,0.6567164179104478,67,88,0.022633470888081292,0.6031746031746031,0.05470708380101493,0.5970149253731343,0.018494186584816413,0.6451612903225806,-0.004666834213847094,0.4626865671641791
1,c4,0.028012538647873626,0.5714285714285714,56,89,0.031034673454484647,0.5490196078431373,0.07218434467419134,0.5535714285714286,0.0176074994137706,0.5961538461538461,0.008607893462900218,0.4642857142857143
1,c4,0.04422417805637848,0.6727272727272727,55,90,-0.0069339055365131306,0.5102040816326531,0.0075472587398509585,0.5636363636363636,0.023150444913335358,0.48148148148148145,-0.0026566010040551835,0.4
1,c4,0.04797494178966973,0.7169811320754716,53,91,0.0009250562207711027,0.6170212765957447,0.08415603700116357,0.6037735849056604,0.02931999212872055,0.6458333333333334,-0.0001440595139782867,0.41509433962264153
1,c4,0.08563868714975129,0.6666666666666666,60,92,0.004632703935426486,0.509090909090909,0.0526606166586725,0.5333333333333333,0.029185847146878552,0.5740740740740741,0.024789013538621125,0.5666666666666667
1,c4,0.03939247334574257,0.6346153846153846,52,93,0.01939326972258646,0.62,0.0035501613758516376,0.5769230769230769,0.012186146747293463,0.5208333333333334,0.01301475528821015,0.4807692307692308
1,c4,0.07626635768088601,0.6481481481481481,54,94,0.07038261233912567,0.5833333333333334,-0.05555565845706761,0.5,0.034137443994135076,0.6122448979591837,0.012207843812370096,0.48148148148148145
1,c4,0.06677619342109137,0.6625,80,95,0.012029349066844407,0.4722222222222222,-0.011588439184508742,0.5125,0.01706080767809423,0.527027027027027,0.01965063385389827,0.5375
1,c4,0.04889577285513028,0.6071428571428571,56,96,0.01762887426487548,0.5283018867924528,-0.015982789202109597,0.5357142857142857,0.050414267316580365,0.64,0.02816527859853016,0.6607142857142857
1,c4,0.058125372799390396,0.64,50,97,0.028407920258329576,0.5333333333333333,0.010196518771050808,0.5,0.004298364711512721,0.5777777777777777,0.03665433733275195,0.48
1,c4,0.05579007317369274,0.625,64,98,0.022926681096233206,0.49122807017543857,0.10432104614528648,0.671875,0.01121444920948245,0.5614035087719298,0.009772327268093134,0.453125
1,c4,0.08633574204715579,0.6527777777777778,72,99,0.020737424449337197,0.5147058823529411,0.0637215825797484,0.5555555555555556,0.008012699017990416,0.48484848484848486,0.01795859360806561,0.6111111111111112
