dataset,cohort,experiment,cell_id,generation_observation,observed_g1_count,hours_elapsed,lifespan_hours_observed,maturity_A,time_elapsed_B,time_remaining_B,time_shadow,te_ara_sum,size_um2,size_fold,size_ara,rpl13a_concentration,rpl13a_concentration_fold,rpl13a_concentration_ara,rpl13a_total,rpl13a_total_fold,rpl13a_total_ara
Rpl13A cohort,development,Experiment_7,cell_2.41,8,20,13.6666666666667,40.0,0.7368421052631579,0.683333333333335,1.316666666666665,-0.05350877192982284,2.053508771929823,22.978,1.269082072241246,1.1185863109726415,83.7031097666536,1.0585232641209412,1.0284297317115494,1923.3300562181664,1.3433528975461717,1.1465220615749814
Rpl13A cohort,development,Experiment_7,cell_2.41,9,20,15.6666666666667,40.0,0.8421052631578947,0.783333333333335,1.216666666666665,-0.0587719298245597,2.0587719298245597,25.293,1.3969402408041531,1.1656028940759002,81.9290940401454,1.0360887700781232,1.0177245563201738,2072.2325755573975,1.4473540959674123,1.1827909155869731
Rpl13A cohort,development,Experiment_7,cell_2.41,10,20,17.6666666666667,40.0,0.9473684210526315,0.883333333333335,1.116666666666665,-0.06403508771929656,2.0640350877192963,26.133,1.4433337015354024,1.1814462352223152,82.1122358793997,1.0384048118360103,1.0188406206721121,2145.8390602363525,1.4987646607594418,1.1996044960103822
Rpl13A cohort,development,Experiment_7,cell_2.41,11,20,19.0,40.0,1.0526315789473684,0.95,1.05,-0.10263157894736841,2.1026315789473684,27.308,1.5082293162487572,1.2026247412692121,85.1837340889832,1.077247482312815,1.0371874237280612,2326.197410501953,1.624736233679352,1.2380186723766897
Rpl13A cohort,development,Experiment_7,cell_2.41,12,20,21.0,40.0,1.1578947368421053,1.05,0.95,-0.10789473684210527,2.1078947368421055,27.135,1.4986744725505357,1.1995756061979177,92.7472187041576,1.1728965501348148,1.079569618776415,2516.695779537317,1.7577901186296365,1.2747816498110403
Rpl13A cohort,development,Experiment_7,cell_2.41,13,20,22.6666666666667,40.0,1.263157894736842,1.133333333333335,0.8666666666666649,-0.12982456140350696,2.129824561403507,28.425,1.56992157295924,1.2217661344050204,80.7309272808448,1.0209365565874677,1.0103598287235802,2294.7766079580133,1.6027903248093875,1.2315938856325401
Rpl13A cohort,development,Experiment_7,cell_2.41,14,20,24.3333333333333,40.0,1.368421052631579,1.216666666666665,0.783333333333335,-0.15175438596491397,2.1517543859649138,29.151,1.610018778305534,1.233721988276869,74.8594545835573,0.9466849491853522,0.9726123886471927,2182.227960565279,1.5241805453276374,1.2076636500102644
Rpl13A cohort,development,Experiment_7,cell_2.41,15,20,26.0,40.0,1.4736842105263157,1.3,0.7,-0.17368421052631566,2.1736842105263157,33.436,1.8466806583452997,1.297427340809437,68.1506318849031,0.8618440762334941,0.9257961901696972,2278.6845277036205,1.5915507860898659,1.2282613133668887
Rpl13A cohort,development,Experiment_7,cell_2.41,16,20,28.0,40.0,1.5789473684210527,1.4,0.6000000000000001,-0.17894736842105274,2.1789473684210527,32.376,1.7881365293272946,1.2826750128758766,81.8625798398192,1.035247620583965,1.0173185907343558,2650.3828848939866,1.8511640872653512,1.2985321297595789
Rpl13A cohort,development,Experiment_7,cell_2.41,17,20,30.0,40.0,1.6842105263157894,1.5,0.5,-0.18421052631578938,2.1842105263157894,33.735,1.8631945211532086,1.3014795239289365,67.8207943435595,0.8576728965501348,0.923384195509242,2287.9344971799796,1.5980114417938138,1.2301804496214663
Rpl13A cohort,development,Experiment_7,cell_2.41,18,20,32.6666666666667,40.0,1.7894736842105263,1.633333333333335,0.3666666666666649,-0.15614035087719125,2.156140350877191,34.392,1.8994808350822932,1.3102213417654005,80.1851463767984,1.014034521697048,1.0069683620344416,2757.7275541908507,1.926139140075383,1.3165055028967365
Rpl13A cohort,development,Experiment_7,cell_2.41,19,20,35.3333333333333,40.0,1.894736842105263,1.766666666666665,0.23333333333333495,-0.128070175438598,2.128070175438598,36.062,1.991715453440848,1.3314872249298477,97.1435339996902,1.228493074919918,1.1025325487843973,3503.190123096828,2.4468086417630666,1.4197531084937207
Rpl13A cohort,development,Experiment_7,cell_2.41,20,20,40.0,40.0,2.0,2.0,0.0,0.0,2.0,42.868,2.367612945984756,1.4061075212385608,102.327085857988,1.2940451224851983,1.1281775670422085,4386.5575165602295,3.0637979846843852,1.5078495516909094
Rpl13A cohort,development,Experiment_7,cell_2.42,1,13,0.0,26.3333333333333,0.0,0.0,2.0,0.0,2.0,15.664,1.0,1.0,122.736922670408,1.0,1.0,1922.551156709271,1.0,1.0
Rpl13A cohort,development,Experiment_7,cell_2.42,2,13,2.0,26.3333333333333,0.16666666666666666,0.1518987341772154,1.8481012658227847,-0.014767932489451269,2.0147679324894514,15.86,1.0125127681307455,1.0062174850907244,110.083735000137,0.8969080583497332,0.9456526418365503,1745.9280371021728,0.9081308609184607,0.9518538581587014
Rpl13A cohort,development,Experiment_7,cell_2.42,3,13,3.66666666666667,26.3333333333333,0.3333333333333333,0.27848101265822844,1.7215189873417716,-0.05485232067510487,2.054852320675105,18.371,1.1728166496424923,1.0795357719994123,109.769387067088,0.894346906202444,0.9442271669187792,2016.5734098094736,1.0489049421504786,1.023868819457846
Rpl13A cohort,development,Experiment_7,cell_2.42,4,13,6.0,26.3333333333333,0.5,0.45569620253164617,1.5443037974683538,-0.044303797468353834,2.044303797468354,19.661,1.255171092951992,1.113149327671621,115.165237674372,0.9383096395827957,0.9681731137495232,2264.2637379158277,1.177739135842527,1.0816163574953448
Rpl13A cohort,development,Experiment_7,cell_2.42,5,13,7.66666666666667,26.3333333333333,0.6666666666666666,0.5822784810126592,1.417721518987341,-0.08438818565400741,2.0843881856540074,17.369,1.1088483146067416,1.0516150516150515,114.598500241456,0.9336921420882732,0.9657091961701213,1990.4613506938492,1.03532295811614,1.017354964712251
Rpl13A cohort,development,Experiment_7,cell_2.42,6,13,10.0,26.3333333333333,0.8333333333333334,0.7594936708860769,1.2405063291139231,-0.07383966244725648,2.0738396624472566,17.979,1.147791113381001,1.0688107481496893,105.735710836348,0.8614824987936657,0.9255875350447288,1901.0223451267007,0.9888019564486283,0.9943694526671887
Rpl13A cohort,development,Experiment_7,cell_2.42,7,13,11.6666666666667,26.3333333333333,1.0,0.8860759493670922,1.1139240506329078,-0.11392405063290778,2.1139240506329076,19.672,1.2558733401430031,1.1134254018564638,91.6675018906434,0.7468616606659026,0.855089647317807,1803.283097192737,0.9379636484052373,0.9679888982201431
Rpl13A cohort,development,Experiment_7,cell_2.42,8,13,13.6666666666667,26.3333333333333,1.1666666666666667,1.0379746835443076,0.9620253164556924,-0.1286919831223592,2.1286919831223594,20.075,1.2816011235955056,1.1234225915666358,95.1654199050578,0.7753609739801818,0.8734685343926424,1910.4458045940353,0.9937034954451065,0.9968418049277243
Rpl13A cohort,development,Experiment_7,cell_2.42,9,13,16.0,26.3333333333333,1.3333333333333333,1.215189873417723,0.7848101265822769,-0.11814345991561015,2.1181434599156104,21.653,1.3823416751787538,1.1604898571696545,99.1717615329245,0.8080026725065913,0.8938069448607472,2147.3661524724143,1.1169357678616716,1.0552382219795875
Rpl13A cohort,development,Experiment_7,cell_2.42,10,13,18.0,26.3333333333333,1.5,1.3670886075949384,0.6329113924050616,-0.13291139240506156,2.1329113924050613,23.358,1.4911899897854954,1.197170826713136,93.4096272471321,0.7610556401024485,0.8643175408792586,2181.8620732385116,1.134878552190564,1.0631785597603045
Rpl13A cohort,development,Experiment_7,cell_2.42,11,13,20.3333333333333,26.3333333333333,1.6666666666666667,1.5443037974683538,0.4556962025316462,-0.12236286919831296,2.122362869198313,24.924,1.5911644535240042,1.2281462501231892,101.14623101384,0.8240896774433016,0.9035626785612538,2520.968661788948,1.3112622012638437,1.1346719559094762
Rpl13A cohort,development,Experiment_7,cell_2.42,12,13,22.6666666666667,26.3333333333333,1.8333333333333333,1.7215189873417769,0.2784810126582231,-0.11181434599155637,2.111814345991556,24.567,1.5683733401430031,1.2212970097685865,102.111142495285,0.8319513009910594,0.9082679223415882,2508.5644376816663,1.3048102407716646,1.132249603624467
Rpl13A cohort,development,Experiment_7,cell_2.42,13,13,26.3333333333333,26.3333333333333,2.0,2.0,0.0,0.0,2.0,34.679,2.213930030643514,1.3777089168305425,84.0566372971545,0.6848520841839604,0.8129521761735671,2915.000124828021,1.5162145957236697,1.2051552346135268
Rpl13A cohort,development,Experiment_7,cell_2.43,1,15,0.0,32.3333333333333,0.0,0.0,2.0,0.0,2.0,18.728,1.0,1.0,107.898789077093,1.0,1.0,2020.728521835798,1.0,1.0
Rpl13A cohort,development,Experiment_7,cell_2.43,2,15,1.66666666666667,32.3333333333333,0.14285714285714285,0.10309278350515495,1.896907216494845,-0.039764359351987896,2.039764359351988,20.95,1.118645877829987,1.0560008064922626,106.106550282002,0.983389630130043,0.9916252613114308,2222.9322284079417,1.1000647560457282,1.0476484145346752
Rpl13A cohort,development,Experiment_7,cell_2.43,3,15,3.33333333333333,32.3333333333333,0.2857142857142857,0.20618556701030927,1.7938144329896908,-0.07952871870397643,2.0795287187039766,22.217,1.1862985903460057,1.0852118695811452,106.365317855874,0.9857878736699877,0.9928430793044644,2363.1182668039523,1.1694387649148927,1.0781025801028037
Rpl13A cohort,development,Experiment_7,cell_2.43,4,15,5.33333333333333,32.3333333333333,0.42857142857142855,0.329896907216495,1.670103092783505,-0.09867452135493354,2.0986745213549334,21.549,1.150630072618539,1.0700399731856889,91.9909613579831,0.8525671339300772,0.9204169914441074,1982.3132263031778,0.9809893832261444,0.9904034736708706
Rpl13A cohort,development,Experiment_7,cell_2.43,5,15,7.66666666666667,32.3333333333333,0.5714285714285714,0.474226804123712,1.5257731958762881,-0.09720176730485941,2.0972017673048597,18.417,0.9833938487825715,0.9916274061111858,84.3855636850689,0.7820807296064829,0.8777163869329098,1554.1289263879141,0.7690933787464009,0.8694774261055558
Rpl13A cohort,development,Experiment_7,cell_2.43,6,15,9.66666666666667,32.3333333333333,0.7142857142857143,0.5979381443298977,1.4020618556701023,-0.11634756995581663,2.1163475699558165,21.642,1.155595899188381,1.0721823135992072,62.752047817332,0.5815825029555806,0.7354437746608209,1358.079818862699,0.6720743554551832,0.8038809437660762
Rpl13A cohort,development,Experiment_7,cell_2.43,7,15,12.0,32.3333333333333,0.8571428571428571,0.7422680412371142,1.2577319587628857,-0.11487481590574289,2.114874815905743,16.908,0.9028193079880393,0.9489280502862274,68.2709041375477,0.6327309576085101,0.7750584438421898,1154.3244471576566,0.5712417252907245,0.7271213793473165
Rpl13A cohort,development,Experiment_7,cell_2.43,8,15,14.6666666666667,32.3333333333333,1.0,0.9072164948453638,1.0927835051546362,-0.09278350515463618,2.092783505154636,20.72,1.1063648013669372,1.0504968566213748,71.9228070814845,0.6665765917919256,0.7999351425849723,1490.240562728359,0.7374768785737238,0.8489055453550676
Rpl13A cohort,development,Experiment_7,cell_2.43,9,15,16.6666666666667,32.3333333333333,1.1428571428571428,1.0309278350515494,0.9690721649484506,-0.1119293078055934,2.1119293078055934,21.526,1.149401964972234,1.0695086202613406,77.613871399805,0.7193210606316479,0.8367501301558908,1670.7161957522026,0.8267890405359276,0.9051828341310514
Rpl13A cohort,development,Experiment_7,cell_2.43,10,15,18.6666666666667,32.3333333333333,1.2857142857142858,1.1546391752577352,0.8453608247422648,-0.13107511045655063,2.1310751104565506,22.24,1.1875266979923107,1.08572544424917,79.2284352762162,0.734284749197769,0.8467868376717588,1762.0404005430482,0.8719827436009386,0.9316140830695865
Rpl13A cohort,development,Experiment_7,cell_2.43,11,15,20.6666666666667,32.3333333333333,1.4285714285714286,1.278350515463921,0.721649484536079,-0.15022091310750763,2.150220913107508,22.563,1.2047736010252028,1.0928773824804436,74.4886151379031,0.6903563587231869,0.8168175369182491,1680.6866233565074,0.8317231162895805,0.9081319211326608
Rpl13A cohort,development,Experiment_7,cell_2.43,12,15,23.0,32.3333333333333,1.5714285714285714,1.4226804123711354,0.5773195876288646,-0.148748159057436,2.148748159057436,23.369,1.2478107646304997,1.1102453856569352,75.797942615557,0.7024911332545155,0.8252508568565871,1771.3221209829517,0.8765759981324633,0.934229148198439
Rpl13A cohort,development,Experiment_7,cell_2.43,13,15,25.6666666666667,32.3333333333333,1.7142857142857142,1.5876288659793851,0.41237113402061487,-0.12665684830632906,2.126656848306329,23.507,1.2551794105083298,1.1131525985557005,73.5227925030296,0.6814051680459364,0.810518703041503,1728.3002833687171,0.8552857371452279,0.921998935281286
Rpl13A cohort,development,Experiment_7,cell_2.43,14,15,28.3333333333333,32.3333333333333,1.8571428571428572,1.7525773195876286,0.24742268041237137,-0.10456553755522857,2.104565537555229,25.177,1.344350704826997,1.1468853205785217,78.9878907709269,0.7320553960479625,0.8453025205987016,1988.6781259396264,0.9841391876494848,0.9920061997418111
Rpl13A cohort,development,Experiment_7,cell_2.43,15,15,32.3333333333333,32.3333333333333,2.0,2.0,0.0,0.0,2.0,29.347,1.5670119607005553,1.2208840353614143,80.9149802735283,0.7499155548049299,0.8570877065991062,2374.611926087235,1.1751266438947179,1.0805133091382402
Rpl13A cohort,development,Experiment_7,cell_2.44,1,13,0.0,28.0,0.0,0.0,2.0,0.0,2.0,21.354,1.0,1.0,116.325135989649,1.0,1.0,2484.006953922965,1.0,1.0
Rpl13A cohort,development,Experiment_7,cell_2.44,2,13,2.33333333333333,28.0,0.16666666666666666,0.16666666666666644,1.8333333333333335,-2.220446049250313e-16,2.0,18.693,0.8753863444787863,0.9335530751367145,104.122058113366,0.8950950903907057,0.9446439863934921,1946.3536323131507,0.7835540191380285,0.8786434397055283
Rpl13A cohort,development,Experiment_7,cell_2.44,3,13,4.66666666666667,28.0,0.3333333333333333,0.33333333333333354,1.6666666666666665,2.220446049250313e-16,1.9999999999999998,19.925,0.9330804533108552,0.9653819133215437,98.4118595730335,0.8460068302158745,0.9165803900269874,1960.8563019926926,0.7893924366419078,0.8823021942837022
Rpl13A cohort,development,Experiment_7,cell_2.44,4,13,6.33333333333333,28.0,0.5,0.45238095238095216,1.547619047619048,-0.04761904761904784,2.047619047619048,20.018,0.9374356092535358,0.9677076283476748,85.8051407276471,0.7376319829557932,0.8490082942661389,1717.6473070860397,0.6914824873470576,0.8176052575413743
Rpl13A cohort,development,Experiment_7,cell_2.44,5,13,8.33333333333333,28.0,0.6666666666666666,0.595238095238095,1.404761904761905,-0.07142857142857162,2.0714285714285716,22.229,1.0409759295682308,1.0200766353853568,88.7909905148928,0.7633001221919372,0.8657631365023534,1973.7349281555519,0.7945770542382959,0.8855312758643873
Rpl13A cohort,development,Experiment_7,cell_2.44,6,13,11.0,28.0,0.8333333333333334,0.7857142857142857,1.2142857142857144,-0.04761904761904767,2.047619047619048,23.277,1.0900533857825232,1.0430866438125965,85.7049138504433,0.7367703731553739,0.8484372885942376,1994.953279696769,0.8031190398022684,0.8908108916539855
Rpl13A cohort,development,Experiment_7,cell_2.44,7,13,13.0,28.0,1.0,0.9285714285714286,1.0714285714285714,-0.0714285714285714,2.071428571428571,20.018,0.9374356092535358,0.9677076283476748,82.1860393071589,0.7065200363442694,0.8280243082967679,1645.2001348507067,0.6623170407202204,0.7968600748185352
Rpl13A cohort,development,Experiment_7,cell_2.44,8,13,15.0,28.0,1.1666666666666667,1.0714285714285714,0.9285714285714286,-0.09523809523809534,2.0952380952380953,21.803,1.0210265055727266,1.0104038742266608,79.2958606299715,0.6816743428267087,0.8107090956515273,1728.8876493152686,0.696007572194939,0.8207599819783588
Rpl13A cohort,development,Experiment_7,cell_2.44,9,13,17.3333333333333,28.0,1.3333333333333333,1.2380952380952357,0.7619047619047643,-0.09523809523809756,2.0952380952380976,29.923,1.401283131965908,1.1671119605281122,74.5141274339186,0.6405677225303147,0.780909820098546,2229.686235205146,0.897616744463548,0.9460463996035219
Rpl13A cohort,development,Experiment_7,cell_2.44,10,13,19.6666666666667,28.0,1.5,1.404761904761907,0.5952380952380929,-0.0952380952380929,2.095238095238093,25.984,1.2168212044581812,1.0978072584393088,89.631985129976,0.7705298116990962,0.8703946204211654,2328.9975016172966,0.9375970135426298,0.9677936196117092
Rpl13A cohort,development,Experiment_7,cell_2.44,11,13,21.6666666666667,28.0,1.6666666666666667,1.54761904761905,0.4523809523809501,-0.11904761904761685,2.119047619047617,32.284,1.5118478973494427,1.2037734442000074,70.2462847718927,0.603878810665164,0.7530229923228702,2267.831057575784,0.9129729101580104,0.954506888529435
Rpl13A cohort,development,Experiment_7,cell_2.44,12,13,24.3333333333333,28.0,1.8333333333333333,1.7380952380952357,0.2619047619047643,-0.09523809523809756,2.0952380952380976,27.953,1.3090287533951486,1.13383495244083,85.2994505744822,0.7332847698718566,0.8461215175000575,2384.3755419085005,0.9598908481890046,0.9795350073459156
Rpl13A cohort,development,Experiment_7,cell_2.44,13,13,28.0,28.0,2.0,2.0,0.0,0.0,2.0,32.549,1.5242577503043926,1.2076878837912548,95.0251022769724,0.8168922517780512,0.8992192585758702,3092.972054013175,1.245154345936302,1.1091926469910756
Rpl13A cohort,development,Experiment_7,cell_2.45,1,5,0.0,6.33333333333333,0.0,0.0,2.0,0.0,2.0,16.597,1.0,1.0,104.491075252162,1.0,1.0,1734.238375960133,1.0,1.0
Rpl13A cohort,development,Experiment_7,cell_2.45,2,5,1.66666666666667,6.33333333333333,0.5,0.5263157894736855,1.4736842105263146,0.026315789473685514,1.9736842105263146,23.15,1.394830391034524,1.1648677887639318,92.1914151123908,0.8822898500174375,0.9374643868044702,2134.231259851847,1.2306446965056141,1.1033982224362884
