cohort,grid_A,metric,median,q25,q75,n
holdout,1.55,rpl13a_total_ara,1.1552491679759713,1.0368541863672232,1.3380055814748981,12
holdout,1.55,rpl13a_total_fold,1.371476406135533,1.0780122413435504,2.0214878573075,12
holdout,1.55,size_ara,1.3077122486628416,1.2108315759552,1.371767048633332,12
holdout,1.55,size_fold,1.8910914185614784,1.5349877211015661,2.195891177406125,12
holdout,1.55,te_ara_sum,2.2894284572342114,2.2001157894736814,2.3325689223057626,12
holdout,1.55,time_elapsed_B,1.2605715427657889,1.2174310776942372,1.349884210526319,12
holdout,1.55,time_remaining_B,0.7394284572342112,0.6501157894736812,0.7825689223057627,12
holdout,1.55,time_shadow,-0.2894284572342113,-0.33256892230576274,-0.20011578947368122,12
holdout,1.6,rpl13a_concentration_ara,0.8858248874898211,0.7710373125142258,1.0024504626477175,12
holdout,1.6,rpl13a_concentration_fold,0.8055632142941109,0.6275461387578829,1.0080070373981758,12
holdout,1.6,rpl13a_total_ara,1.169447428027339,1.0471441365528324,1.3386020482499488,12
holdout,1.6,rpl13a_total_fold,1.41167234401932,1.1008960512851091,2.0278646650728573,12
holdout,1.6,size_ara,1.3154727077449033,1.216620491113433,1.3723586047462941,12
holdout,1.6,size_fold,1.9241288402216545,1.5534159663388958,2.203923498965783,12
holdout,1.6,te_ara_sum,2.289506172839504,2.1678631578947334,2.3166495375128466,12
holdout,1.6,time_elapsed_B,1.3104938271604962,1.2833504624871535,1.4321368421052667,12
holdout,1.6,time_remaining_B,0.6895061728395038,0.5678631578947334,0.7166495375128465,12
holdout,1.6,time_shadow,-0.2895061728395038,-0.31664953751284663,-0.16786315789473344,12
holdout,1.65,rpl13a_concentration_ara,0.8668879334331618,0.7673956056806468,0.9991084986633005,12
holdout,1.65,rpl13a_concentration_fold,0.7688145642699493,0.6228349556348726,0.9994798752885024,12
holdout,1.65,rpl13a_total_ara,1.1836456880787067,1.0480342098649387,1.3420571362287446,12
holdout,1.65,rpl13a_total_fold,1.4518682819031068,1.101672570075051,2.050262330424279,12
holdout,1.65,size_ara,1.3229946205399166,1.2184169814445047,1.3710817690717159,12
holdout,1.65,size_fold,1.9563832125957874,1.5593391726089727,2.197306106101582,12
holdout,1.65,te_ara_sum,2.278395061728393,2.148936842105262,2.3228822956672253,12
holdout,1.65,time_elapsed_B,1.371604938271607,1.3271177043327747,1.501063157894738,12
holdout,1.65,time_remaining_B,0.6283950617283931,0.49893684210526207,0.6728822956672255,12
holdout,1.65,time_shadow,-0.278395061728393,-0.3228822956672253,-0.14893684210526195,12
holdout,1.7,rpl13a_concentration_ara,0.8822383013786588,0.7737999452331845,0.9961679871943323,12
holdout,1.7,rpl13a_concentration_fold,0.7933623811329598,0.6313722004286585,0.9947491076735799,12
holdout,1.7,rpl13a_total_ara,1.2013114668618181,1.0475992384473698,1.3452692501206125,12
holdout,1.7,rpl13a_total_fold,1.5121377780798868,1.1008842786222217,2.071941210563185,12
holdout,1.7,size_ara,1.3302779870478811,1.2202134717755762,1.3811982056814052,12
holdout,1.7,size_fold,1.987854535683877,1.5652623788790496,2.2413011639599114,12
holdout,1.7,te_ara_sum,2.267283950617282,2.15335,2.3261075350246116,12
holdout,1.7,time_elapsed_B,1.4327160493827178,1.373892464975388,1.54665,12
holdout,1.7,time_remaining_B,0.5672839506172822,0.4533500000000001,0.6261075350246119,12
holdout,1.7,time_shadow,-0.2672839506172821,-0.32610753502461187,-0.15335000000000004,12
holdout,1.75,rpl13a_concentration_ara,0.8823895803535936,0.7617966341001314,0.9927507671677158,12
holdout,1.75,rpl13a_concentration_fold,0.7965617818699109,0.6152783127005882,0.9895111205631661,12
holdout,1.75,rpl13a_total_ara,1.2165119084591614,1.047164267029801,1.348335771623097,12
holdout,1.75,rpl13a_total_fold,1.5708642613007056,1.1000959871693925,2.1025540029754106,12
holdout,1.75,size_ara,1.3375613535558457,1.2220099621066476,1.3996777579460418,12
holdout,1.75,size_fold,2.0193258587719667,1.5722547787810086,2.3444146816318123,12
holdout,1.75,te_ara_sum,2.242283950617284,2.1551250000000004,2.2896825396825373,12
holdout,1.75,time_elapsed_B,1.5077160493827158,1.4603174603174627,1.5948749999999996,12
holdout,1.75,time_remaining_B,0.49228395061728425,0.4051250000000005,0.5396825396825372,12
holdout,1.75,time_shadow,-0.2422839506172843,-0.2896825396825372,-0.15512500000000054,12
holdout,1.8,rpl13a_concentration_ara,0.9134696016765395,0.7701806219870053,1.004155932515408,12
holdout,1.8,rpl13a_concentration_fold,0.8498341291269855,0.6267640456107415,1.011881293298169,12
holdout,1.8,rpl13a_total_ara,1.231712350056505,1.0601430913824568,1.3963262166644386,12
holdout,1.8,rpl13a_total_fold,1.6295907445215243,1.1330310056964774,2.3708019159351457,12
holdout,1.8,size_ara,1.360122957701793,1.2270547342072373,1.4221408763730812,12
holdout,1.8,size_fold,2.1323255117116804,1.5905541605344355,2.4705905651800517,12
holdout,1.8,te_ara_sum,2.178561151079137,2.1285,2.2396825396825375,12
holdout,1.8,time_elapsed_B,1.6214388489208633,1.5603174603174625,1.6715000000000004,12
holdout,1.8,time_remaining_B,0.3785611510791368,0.32849999999999957,0.43968253968253757,12
holdout,1.8,time_shadow,-0.1785611510791368,-0.23968253968253758,-0.12849999999999964,12
holdout,1.85,rpl13a_concentration_ara,0.9364622309135646,0.7829659310600099,1.0215502545266477,12
holdout,1.85,rpl13a_concentration_fold,0.8839427968933995,0.6449229966382953,1.0470394962238319,12
holdout,1.85,rpl13a_total_ara,1.2474246215237303,1.075831895335902,1.4443166617057805,12
holdout,1.85,rpl13a_total_fold,1.6900675457545482,1.1748462837571532,2.639049828894881,12
holdout,1.85,size_ara,1.3720773382891513,1.2477073273305668,1.4282947766419523,12
holdout,1.85,size_fold,2.1913400243833436,1.66754942364856,2.5015598217960084,12
holdout,1.85,te_ara_sum,2.138129496402878,2.0925,2.1812499999999986,12
holdout,1.85,time_elapsed_B,1.7118705035971225,1.668750000000001,1.7575000000000003,12
holdout,1.85,time_remaining_B,0.28812949640287755,0.24249999999999963,0.3312499999999989,12
holdout,1.85,time_shadow,-0.13812949640287767,-0.18124999999999897,-0.09249999999999975,12
holdout,1.9,rpl13a_concentration_ara,0.93508486809704,0.7976318271604499,1.0472857279489625,12
holdout,1.9,rpl13a_concentration_fold,0.8795950309216753,0.665034270899761,1.1039313442968894,12
holdout,1.9,rpl13a_total_ara,1.2692788514295383,1.1008125533489652,1.4954238931275174,12
holdout,1.9,rpl13a_total_fold,1.7715481631340302,1.2349281799647454,3.0613790240644168,12
holdout,1.9,size_ara,1.3684350050180067,1.2683599204538962,1.4633115636588898,12
holdout,1.9,size_fold,2.171364813615381,1.744544686762684,2.7820654875293878,12
holdout,1.9,te_ara_sum,2.090647482014389,2.0575,2.125700000000001,12
holdout,1.9,time_elapsed_B,1.8093525179856114,1.7742999999999987,1.8425,12
holdout,1.9,time_remaining_B,0.1906474820143887,0.15749999999999992,0.2257000000000012,12
holdout,1.9,time_shadow,-0.09064748201438863,-0.12570000000000114,-0.05749999999999986,12
holdout,1.95,rpl13a_concentration_ara,0.9215225092537402,0.8143459498404084,1.0813623527823524,12
holdout,1.95,rpl13a_concentration_fold,0.8560190480808824,0.6882487364153437,1.182556837517342,12
holdout,1.95,rpl13a_total_ara,1.2911330813353463,1.1257932113620281,1.543862832083271,12
holdout,1.95,rpl13a_total_fold,1.8530287805135128,1.2950100761723378,3.5431963280476912,12
holdout,1.95,size_ara,1.3647926717468624,1.2890125135772257,1.5121171488521856,12
holdout,1.95,size_fold,2.151389602847419,1.8215399498768083,3.1713203819961624,12
holdout,1.95,te_ara_sum,2.045323741007194,2.0287499999999996,2.0628500000000005,12
holdout,1.95,time_elapsed_B,1.9046762589928057,1.8871499999999994,1.9212500000000001,12
holdout,1.95,time_remaining_B,0.09532374100719435,0.07874999999999996,0.11285000000000062,12
holdout,1.95,time_shadow,-0.04532374100719431,-0.06285000000000056,-0.02874999999999994,12
holdout,2.0,rpl13a_concentration_ara,0.9123127995050242,0.8321172288218558,1.1064382532902641,12
holdout,2.0,rpl13a_concentration_fold,0.8394667558211214,0.7125488138900544,1.2384057527524968,12
holdout,2.0,rpl13a_total_ara,1.3129873112411543,1.1507738693750913,1.5923017710390244,12
holdout,2.0,rpl13a_total_fold,1.9345093978929953,1.35509197237993,4.020413874807121,12
holdout,2.0,size_ara,1.361150338475718,1.3096651067005551,1.5609227340454817,12
holdout,2.0,size_fold,2.131414392079457,1.8985352129909325,3.5605752764629366,12
holdout,2.0,te_ara_sum,2.0,2.0,2.0,12
holdout,2.0,time_elapsed_B,2.0,2.0,2.0,12
holdout,2.0,time_remaining_B,0.0,0.0,0.0,12
holdout,2.0,time_shadow,0.0,0.0,0.0,12
