bootstrap,detector_crest_x,detector_ridge_x,detector_octave_residual,ordered_three_stage,valid
369,0.5231138563410576,1.0027636328027063,-0.04346407987940881,True,True
370,0.4521213838179244,0.9591316723768584,0.0548889047410096,True,True
371,0.4724728775682205,1.0509801512231682,0.10603439608672727,True,True
372,0.45337844723378573,1.0422618460152187,0.1355049515476472,True,True
373,0.4610792050595926,1.186482860976241,0.2643244508570558,True,True
374,0.5596117289589642,1.0885100492970898,-0.03071340862083849,True,True
375,0.4553918777014197,1.0341364742995343,0.12335271889669486,True,True
376,0.47094432018573995,1.0172382425950985,0.07534960222361864,True,True
377,0.4766741444470396,0.9907469714915367,0.03739868259745749,True,True
378,0.5148231969714125,0.8810012930445439,-0.1486451008982812,True,True
379,0.47265098436180475,1.0011397551255619,0.05583778640195236,True,True
380,0.5756884555926213,1.104336147139031,-0.0470407640462116,True,True
381,0.49754556701959873,0.9808618526997651,-0.014229281339432354,True,True
382,0.5286210444559806,0.9055745034664711,-0.15166758544549008,True,True
383,0.4914854453482364,0.9689360878008205,-0.014034802895652287,True,True
384,0.4703881514600797,0.986111117716407,0.04533481479624768,True,True
385,0.5136695763584976,0.8749392612509468,-0.1523998914660485,True,True
386,0.5120636029462954,0.8712060102017168,-0.15292119569087392,True,True
387,0.46452763408282743,0.9423485631816286,0.01329329501597376,True,True
388,0.4697791131567611,0.888044566451546,-0.0515136598619762,True,True
389,0.45818297320985957,1.2859981079736222,0.3696321615539031,True,True
390,0.49346499551244843,1.0397056764910098,0.05277568546611289,True,True
391,0.543293373756374,1.04555632474821,-0.041030422764537944,True,True
392,0.4611921149886932,1.0447497862398554,0.12236555626246892,True,True
393,0.48009880929584897,0.994793985667553,0.034596367075855006,True,True
394,0.4922904882762629,1.2347129662806116,0.2501319897280857,True,True
395,0.516211547178991,0.958075648022494,-0.07434744633548795,True,True
396,0.4749795971648231,1.0843980045323165,0.13443881020267034,True,True
397,0.43478787621788295,1.012889695558703,0.1433139431229371,True,True
398,0.4632433433814968,1.0482250359619598,0.1217383491989662,True,True
399,0.5050445746712764,1.0908244038666348,0.08073525452408203,True,True
400,0.4512004518443647,1.0369144815142164,0.134513577825487,True,True
401,0.5420605142207872,1.0183372775612929,-0.06578375088028143,True,True
402,0.5268660950572545,0.9268976059225633,-0.1268345841919456,True,True
403,0.44917971551726343,0.9241462352673061,0.025786804232779237,True,True
