pair,family,n,u,v,amplitude,phase_rad
parent_phi_time_vs_e,beam7,509,-5.89612076852e-05,-6.65533997412e-05,8.89144478069e-05,-2.29577958793
parent_phi_time_vs_e,beam7,510,5.46821944495e-05,0.000100161238367,0.000114115801102,1.07107424937
parent_phi_time_vs_e,beam7,511,2.29157830427e-05,7.53693122721e-05,7.87760518484e-05,1.27563120359
parent_phi_time_vs_e,beam7,512,-0.000112756630831,2.53951469734e-05,0.000115581016115,2.9200679899
parent_phi_time_vs_e,beam7,513,0.000132476535611,3.59818065455e-05,0.000137276082731,0.26521081004
parent_phi_time_vs_e,beam7,514,-6.40534454529e-05,8.96621554303e-05,0.000110191406157,2.19111263508
parent_phi_time_vs_e,beam7,515,-2.7470900959e-05,6.58813414696e-05,7.13792795799e-05,1.96585050944
parent_phi_time_vs_e,beam7,516,6.22070202015e-05,-4.39780186773e-05,7.61825405794e-05,-0.615383387745
parent_phi_time_vs_e,beam7,517,-2.74405086522e-05,0.000183890046787,0.000185926143462,1.71892566972
parent_phi_time_vs_e,beam7,518,-1.40739881082e-05,-2.13322911704e-05,2.55566779502e-05,-2.15399546478
parent_phi_time_vs_e,beam7,519,-2.69501901191e-06,2.42298312063e-05,2.43792503527e-05,1.68156833099
parent_phi_time_vs_e,beam7,520,7.05029117693e-05,0.000142416601909,0.000158912394316,1.11111896145
parent_phi_time_vs_e,beam7,521,-0.000115268356716,-1.61309250596e-05,0.000116391583902,-3.00255325144
parent_phi_time_vs_e,beam7,522,7.61594675731e-05,6.40636740439e-05,9.95209467048e-05,0.69935013194
parent_phi_time_vs_e,beam7,523,2.60675947099e-05,5.96978281537e-05,6.51410022968e-05,1.15909198089
parent_phi_time_vs_e,beam7,524,-0.000106761330723,8.97976937537e-05,0.000139504865654,2.44228419269
parent_phi_time_vs_e,beam7,525,0.00010304861781,-3.38738189203e-05,0.000108473283534,-0.317589997645
parent_phi_time_vs_e,beam7,526,-3.63421535054e-05,0.000122388749298,0.000127670505898,1.85944371037
parent_phi_time_vs_e,beam7,527,-1.45570201251e-05,7.34236170148e-05,7.48527512551e-05,1.76651895649
parent_phi_time_vs_e,beam7,528,-7.26280976548e-08,-5.913735563e-05,5.91374002282e-05,-1.57202445173
parent_phi_time_vs_e,beam7,529,4.83928705847e-05,0.000178794571071,0.000185227882803,1.30646770936
parent_phi_time_vs_e,beam7,530,-5.48494749521e-05,-5.46419923571e-06,5.51209794525e-05,-3.04229854615
parent_phi_time_vs_e,beam7,531,-1.32322692242e-05,3.33288610234e-05,3.58595304757e-05,1.9487322632
parent_phi_time_vs_e,beam7,532,0.000104790055571,8.89651722355e-05,0.000137461840587,0.703904436611
parent_phi_time_vs_e,beam7,533,-0.000135188939747,5.74124779097e-05,0.000146874919744,2.73999032926
parent_phi_time_vs_e,beam7,534,7.43914401128e-05,1.9481180288e-05,7.68999528444e-05,0.256122548535
parent_phi_time_vs_e,beam7,535,2.12557971486e-05,4.77431961538e-05,5.22610915635e-05,1.15193204768
parent_phi_time_vs_e,beam7,536,-6.77595248833e-05,0.000139141967242,0.000154763820903,2.02397477357
parent_phi_time_vs_e,beam7,537,3.98525975007e-05,-7.67508744783e-05,8.64807855003e-05,-1.09187059911
parent_phi_time_vs_e,beam7,538,7.2074024353e-06,0.000135472687402,0.000135664275628,1.51764455091
parent_phi_time_vs_e,beam7,539,-2.72500109511e-06,7.2791166464e-05,7.28421550077e-05,1.60821472957
parent_phi_time_vs_e,beam7,540,-5.8842355315e-05,-3.85281395787e-05,7.03337779336e-05,-2.5618723127
parent_phi_time_vs_e,beam7,541,0.000109637443581,0.00013290449381,0.000172290375558,0.881035519137
parent_phi_time_vs_e,beam7,542,-8.18890685681e-05,3.21433248771e-05,8.79716595564e-05,2.7675487282
parent_phi_time_vs_e,beam7,543,-1.61715519095e-05,4.37305780275e-05,4.66249133595e-05,1.92499999876
parent_phi_time_vs_e,beam7,544,0.000104438824732,2.73172629757e-05,0.000107952308766,0.255830910517
parent_phi_time_vs_e,beam7,545,-0.00011169340904,0.000130400543345,0.000171696590902,2.27907553059
parent_phi_time_vs_e,beam7,546,4.71479505573e-05,-1.90103279023e-05,5.08362253586e-05,-0.383266953343
parent_phi_time_vs_e,beam7,547,1.32143320236e-05,4.21993552657e-05,4.42199520089e-05,1.26732794492
parent_phi_time_vs_e,beam7,548,-9.96258351989e-06,0.000158673270433,0.000158985722064,1.63350079454
parent_phi_time_vs_e,beam7,549,-3.69410361416e-05,-7.8300814808e-05,8.65774667613e-05,-2.0116170568
parent_phi_time_vs_e,beam7,550,5.32661708098e-05,0.000122007899806,0.000133128556545,1.15915860493
parent_phi_time_vs_e,beam7,551,4.27304671961e-06,6.75822757914e-05,6.77172277151e-05,1.50765305178
parent_phi_time_vs_e,beam7,552,-9.57260370906e-05,9.24615512719e-06,9.61715423694e-05,3.04530160209
parent_phi_time_vs_e,beam7,553,0.000136145476106,6.0688106882e-05,0.00014905917275,0.419321733629
parent_phi_time_vs_e,beam7,554,-8.41873030904e-05,8.08962268492e-05,0.000116754877928,2.376127674
parent_phi_time_vs_e,beam7,555,-1.38020203659e-05,5.1034845849e-05,5.28682443156e-05,1.83492107964
parent_phi_time_vs_e,beam7,556,7.16381613544e-05,-2.25551344728e-05,7.51049948627e-05,-0.305022572964
parent_phi_time_vs_e,beam7,557,-5.19608847263e-05,0.000179041711804,0.000186429257648,1.8532535748
parent_phi_time_vs_e,beam7,558,1.04384054363e-06,-3.73517103567e-05,3.73662932286e-05,-1.54285734042
parent_phi_time_vs_e,beam7,559,6.58166283132e-06,4.21280798697e-05,4.26391064533e-05,1.4158192725
parent_phi_time_vs_e,beam7,560,4.72174358151e-05,0.000144061169623,0.000151601803545,1.25407046401
parent_phi_time_vs_e,beam7,561,-0.000102455759179,-3.76112598522e-05,0.000109141144655,-2.78976807929
parent_phi_time_vs_e,beam7,562,8.6138249491e-05,8.37759515728e-05,0.000120159094901,0.771496172169
parent_phi_time_vs_e,beam7,563,6.09632691985e-06,6.23018356264e-05,6.25993923639e-05,1.47325536969
parent_phi_time_vs_e,beam7,564,-0.000100467785739,6.7385211656e-05,0.000120973314087,2.55079286149
parent_phi_time_vs_e,beam7,565,0.000118985587557,-1.45784431573e-05,0.000119875356313,-0.121915131594
parent_phi_time_vs_e,beam7,566,-5.83367156728e-05,0.000125107035358,0.000138039641739,2.0071177869
parent_phi_time_vs_e,beam7,567,-1.01871722276e-05,5.37806408802e-05,5.47369693304e-05,1.75799919831
parent_phi_time_vs_e,beam7,568,1.88469858729e-05,-4.56849575257e-05,4.94198767767e-05,-1.17952444169
parent_phi_time_vs_e,beam7,569,2.48529008513e-05,0.00018732790312,0.000188969336053,1.43889603151
parent_phi_time_vs_e,beam7,570,-4.99419473519e-05,-2.71456221596e-05,5.68426152436e-05,-2.6437199389
parent_phi_time_vs_e,beam7,571,3.72399507197e-06,4.41371362046e-05,4.4293960442e-05,1.48662240682
parent_phi_time_vs_e,beam7,572,8.57932311927e-05,0.000102194424575,0.000133432300934,0.872423918786
parent_phi_time_vs_e,beam7,573,-0.000135318897742,3.23625623287e-05,0.000139134968741,2.90684420904
parent_phi_time_vs_e,beam7,574,9.31873196414e-05,3.14777174843e-05,9.83601710041e-05,0.325755915268
parent_phi_time_vs_e,beam7,575,5.31596309178e-06,5.99795934873e-05,6.02147083236e-05,1.48239777797
parent_phi_time_vs_e,beam7,576,-7.37791034209e-05,0.000116857086429,0.000138198895619,2.13395736325
parent_phi_time_vs_e,beam7,577,6.34997268051e-05,-6.84555099323e-05,9.33722236236e-05,-0.822937068143
parent_phi_time_vs_e,beam7,578,-1.04983205653e-05,0.000149138600059,0.000149507647838,1.64107344871
parent_phi_time_vs_e,beam7,579,-8.77680675907e-06,5.36407050122e-05,5.43540023465e-05,1.73298130414
parent_phi_time_vs_e,beam7,580,-3.58999884685e-05,-3.66720110554e-05,5.13190565666e-05,-2.34555686864
parent_phi_time_vs_e,beam7,581,9.38758495942e-05,0.000152397406382,0.000178990627154,1.01869964692
parent_phi_time_vs_e,beam7,582,-8.87760849371e-05,1.0792023017e-05,8.94296428348e-05,3.02062169387
parent_phi_time_vs_e,beam7,583,3.88523903684e-06,4.45847232408e-05,4.47536884383e-05,1.48387307926
parent_phi_time_vs_e,beam7,584,9.49683866232e-05,4.82228609446e-05,0.000106510275446,0.469850659836
parent_phi_time_vs_e,beam7,585,-0.000124762751578,0.000109001659886,0.000165671681464,2.42351557626
parent_phi_time_vs_e,beam7,586,6.96383810354e-05,-1.82632424556e-05,7.19934034355e-05,-0.256482185
parent_phi_time_vs_e,beam7,587,5.56209334073e-06,6.0751200012e-05,6.10052881743e-05,1.47949558108
parent_phi_time_vs_e,beam7,588,-2.63901095229e-05,0.000142742252335,0.000145161249934,1.75361153265
parent_phi_time_vs_e,beam7,589,-1.23909298855e-05,-8.34240140769e-05,8.43392036252e-05,-1.71824785597
parent_phi_time_vs_e,beam7,590,4.49286891946e-05,0.000142982633907,0.000149875350581,1.26634088511
parent_phi_time_vs_e,beam7,591,-1.05446139624e-05,5.40555806389e-05,5.50744467228e-05,1.76344689383
parent_phi_time_vs_e,beam7,592,-7.52407203255e-05,-8.00468627099e-07,7.52449782054e-05,-3.13095428615
parent_phi_time_vs_e,beam7,593,0.000132724442222,8.55356967095e-05,0.00015789912278,0.572471351251
parent_phi_time_vs_e,beam7,594,-0.000101156519241,6.59102691967e-05,0.000120734439869,2.56411650512
parent_phi_time_vs_e,beam7,595,3.97078299456e-06,4.17314820005e-05,4.19199678858e-05,1.47593115317
parent_phi_time_vs_e,beam7,596,7.41604943506e-05,5.32499734834e-08,7.41605134684e-05,0.000718036803802
parent_phi_time_vs_e,beam7,597,-7.42169690056e-05,0.000167472768747,0.000183181021834,1.98794625435
parent_phi_time_vs_e,beam7,598,2.09450857402e-05,-4.82858871488e-05,5.26329128437e-05,-1.16151889298
parent_phi_time_vs_e,beam7,599,9.25297833775e-06,6.20093162508e-05,6.26958763398e-05,1.42267012021
parent_phi_time_vs_e,beam7,600,2.51538658099e-05,0.000138805964378,0.000141066695971,1.39152577164
parent_phi_time_vs_e,beam7,601,-8.40836150049e-05,-5.46881966394e-05,0.000100303804334,-2.56493450548
parent_phi_time_vs_e,beam7,602,8.97103842178e-05,0.000106269024333,0.000139072134409,0.869689696495
parent_phi_time_vs_e,beam7,603,-1.35026593385e-05,5.80196152433e-05,5.95701062799e-05,1.79945198502
parent_phi_time_vs_e,beam7,604,-8.80973657453e-05,4.84561568058e-05,0.000100544243911,2.63872673516
parent_phi_time_vs_e,beam7,605,0.000128898565321,8.46044221357e-06,0.000129175923548,0.0655424201767
parent_phi_time_vs_e,beam7,606,-8.07795667444e-05,0.000120852926868,0.000145364260862,2.16000638037
parent_phi_time_vs_e,beam7,607,5.35241066546e-07,3.68209979034e-05,3.68248879102e-05,1.55626105067
parent_phi_time_vs_e,beam7,608,3.24342187641e-05,-2.76948239487e-05,4.26495230969e-05,-0.706740391961
parent_phi_time_vs_e,beam7,609,-1.73470278022e-07,0.000188926120864,0.000188926200504,1.57171451761
parent_phi_time_vs_e,beam7,610,-3.8319258109e-05,-4.68881702153e-05,6.05546533981e-05,-2.25596614852
parent_phi_time_vs_e,beam7,611,1.60033971997e-05,6.00129528457e-05,6.21100896087e-05,1.31019482011
parent_phi_time_vs_e,beam7,612,6.43319945351e-05,0.000108872754198,0.000126459013627,1.03710110888
parent_phi_time_vs_e,beam7,613,-0.000128419465442,8.25853828299e-06,0.000128684740972,3.077372003
parent_phi_time_vs_e,beam7,614,0.000107884357067,4.91390198947e-05,0.000118548208658,0.427400612006
parent_phi_time_vs_e,beam7,615,-1.38070303635e-05,6.60988687637e-05,6.75255102854e-05,1.77671991497
parent_phi_time_vs_e,beam7,616,-7.28029632384e-05,9.44703333037e-05,0.000119268249467,2.22737899849
parent_phi_time_vs_e,beam7,617,8.38800249079e-05,-5.38644584874e-05,9.9685698406e-05,-0.570844558945
parent_phi_time_vs_e,beam7,618,-3.21487404944e-05,0.000157028103212,0.000160285266677,1.77273810285
parent_phi_time_vs_e,beam7,619,-7.99481718914e-06,3.35679544643e-05,3.45068785723e-05,1.80460849487
parent_phi_time_vs_e,beam7,620,-1.52285691174e-05,-2.82010671531e-05,3.20501092968e-05,-2.0659293941
parent_phi_time_vs_e,beam7,621,7.32938282776e-05,0.000166687325383,0.000182089674905,1.15653372545
parent_phi_time_vs_e,beam7,622,-8.8889928778e-05,-1.2316875269e-05,8.97392046686e-05,-3.00390614404
parent_phi_time_vs_e,beam7,623,2.24943457375e-05,5.21809966096e-05,5.68229882823e-05,1.16378454298
parent_phi_time_vs_e,beam7,624,8.0044232415e-05,6.47543870488e-05,0.000102957320211,0.680194156502
parent_phi_time_vs_e,beam7,625,-0.000131305805019,8.4825368308e-05,0.000156321967555,2.56802475513
parent_phi_time_vs_e,beam7,626,9.14901833086e-05,-1.05451735933e-05,9.20958974545e-05,-0.114753788075
parent_phi_time_vs_e,beam7,627,-7.94309668726e-06,7.56565714145e-05,7.60723969859e-05,1.6754019594
parent_phi_time_vs_e,beam7,628,-3.68581116452e-05,0.000123161278332,0.000128558239232,1.86158054858
parent_phi_time_vs_e,beam7,629,1.25664951481e-05,-8.14663728378e-05,8.24298896254e-05,-1.41774883119
parent_phi_time_vs_e,beam7,630,3.02452612021e-05,0.000160996150189,0.000163812503188,1.38509747955
parent_phi_time_vs_e,beam7,631,-1.99482472734e-05,3.62574855259e-05,4.13828204203e-05,2.07377992247
parent_phi_time_vs_e,beam7,632,-5.33385846667e-05,-4.00652414556e-06,5.34888479029e-05,-3.06661851801
parent_phi_time_vs_e,beam7,633,0.000122502058484,0.000108372664597,0.000163558517861,0.724274999654
parent_phi_time_vs_e,beam7,634,-0.000113189805759,4.59530185201e-05,0.00012216223655,2.75594008034
parent_phi_time_vs_e,beam7,635,2.3928072349e-05,3.89693969654e-05,4.57292744988e-05,1.02013018169
parent_phi_time_vs_e,beam7,636,6.97691153288e-05,2.1679759896e-05,7.30598483636e-05,0.301276793628
parent_phi_time_vs_e,beam7,637,-9.22814834227e-05,0.00015018303567,0.000176269158918,2.12178046283
parent_phi_time_vs_e,beam7,638,4.38551240466e-05,-5.28906469241e-05,6.8707295371e-05,-0.878522529915
parent_phi_time_vs_e,beam7,639,5.0294295586e-06,8.1729543563e-05,8.18841465285e-05,1.50933635599
parent_phi_time_vs_e,beam7,640,6.35322665076e-06,0.000127379888976,0.000127538228012,1.52096140876
parent_phi_time_vs_e,beam7,641,-6.17449563925e-05,-6.58865124293e-05,9.02965788943e-05,-2.32375653925
parent_phi_time_vs_e,beam7,642,8.6305720195e-05,0.000129451806122,0.000155584213359,0.982769571479
parent_phi_time_vs_e,beam7,643,-3.06139371704e-05,4.73044979378e-05,5.63465054304e-05,2.145177809
parent_phi_time_vs_e,beam7,644,-7.10266810292e-05,3.46843185193e-05,7.90429716621e-05,2.68732615306
parent_phi_time_vs_e,beam7,645,0.000131938460574,3.32445717023e-05,0.000136062334708,0.246832188946
parent_phi_time_vs_e,beam7,646,-0.000101509954883,0.00010979765747,0.000149531924773,2.31699355094
parent_phi_time_vs_e,beam7,647,1.64675800516e-05,2.43817877948e-05,2.94219776498e-05,0.976768518907
parent_phi_time_vs_e,beam7,648,3.95800375593e-05,-7.02873294096e-06,4.01992843214e-05,-0.175750591456
parent_phi_time_vs_e,beam7,649,-2.45185433822e-05,0.000183466457208,0.000185097541556,1.70364961777
parent_phi_time_vs_e,beam7,650,-2.08738832851e-05,-6.27164673824e-05,6.60989733985e-05,-1.89209325938
parent_phi_time_vs_e,beam7,651,2.22640629779e-05,7.92592641409e-05,8.23269060055e-05,1.29695166248
parent_phi_time_vs_e,beam7,652,4.25335016049e-05,0.000108586730348,0.000116619795774,1.19746490294
parent_phi_time_vs_e,beam7,653,-0.000115108680897,-1.28182528311e-05,0.000115820188325,-3.03069172965
parent_phi_time_vs_e,beam7,654,0.0001169257345,7.09566461044e-05,0.00013677160895,0.545442698146
parent_phi_time_vs_e,beam7,655,-3.40620864343e-05,6.54128055663e-05,7.37499889106e-05,2.05088617497
parent_phi_time_vs_e,beam7,656,-6.51620085669e-05,7.4123148315e-05,9.86931024773e-05,2.29194639248
parent_phi_time_vs_e,beam7,657,9.92441079446e-05,-3.42636273304e-05,0.000104992328861,-0.332433332641
parent_phi_time_vs_e,beam7,658,-5.57974422386e-05,0.000158186734808,0.000167739076036,1.90990246691
parent_phi_time_vs_e,beam7,659,-4.25734926261e-07,1.47359027354e-05,1.47420514059e-05,1.59967928979
parent_phi_time_vs_e,beam7,660,1.2689359045e-06,-1.41514211083e-05,1.4208198961e-05,-1.48136705477
parent_phi_time_vs_e,beam7,661,4.96934098214e-05,0.000174563249466,0.000181498658518,1.29345981114
parent_phi_time_vs_e,beam7,662,-8.19912085673e-05,-3.50286839622e-05,8.91603442258e-05,-2.73783902597
parent_phi_time_vs_e,beam7,663,3.76362608002e-05,6.57432808902e-05,7.57539907149e-05,1.05086314172
parent_phi_time_vs_e,beam7,664,6.12853246852e-05,7.5471937124e-05,9.72209047223e-05,0.88876415996
parent_phi_time_vs_e,beam7,665,-0.000130792842055,5.99771732345e-05,0.000143888946212,2.71163797178
parent_phi_time_vs_e,beam7,666,0.000110594705745,3.63987772828e-06,0.000110654587111,0.0328999867581
parent_phi_time_vs_e,beam7,667,-2.5887326945e-05,8.527787799e-05,8.91205373124e-05,1.86551998661
parent_phi_time_vs_e,beam7,668,-4.0559661914e-05,0.000101941015899,0.000109713521943,1.94946845162
parent_phi_time_vs_e,beam7,669,3.57707164361e-05,-7.26419346421e-05,8.09715679909e-05,-1.11322693014
parent_phi_time_vs_e,beam7,670,1.04038599534e-05,0.000174234724665,0.000174545064614,1.51115539474
parent_phi_time_vs_e,beam7,671,-2.28755268031e-05,1.60727736545e-05,2.79575352896e-05,2.52911131182
parent_phi_time_vs_e,beam7,672,-3.21846399621e-05,-2.93246518941e-07,3.21859758748e-05,-3.13248152465
parent_phi_time_vs_e,beam7,673,0.000106410867609,0.000127238414816,0.000165870090584,0.874303395358
parent_phi_time_vs_e,beam7,674,-0.000118982469622,2.2756264215e-05,0.000121139075605,2.95261750805
parent_phi_time_vs_e,beam7,675,4.39367095161e-05,4.31102166734e-05,6.15542461958e-05,0.77590365229
parent_phi_time_vs_e,beam7,676,5.91226532382e-05,4.02606033166e-05,7.15290451869e-05,0.59783792048
parent_phi_time_vs_e,beam7,677,-0.000104625106846,0.000128713497892,0.000165872172235,2.25332526007
parent_phi_time_vs_e,beam7,678,6.77027046961e-05,-5.05243673414e-05,8.44770259799e-05,-0.641108397461
parent_phi_time_vs_e,beam7,679,-5.70719739056e-06,9.91591116424e-05,9.93232174457e-05,1.62828885308
parent_phi_time_vs_e,beam7,680,-7.46549918326e-06,0.000111101158017,0.000111351699541,1.63789097723
parent_phi_time_vs_e,beam7,681,-3.74073586719e-05,-7.02886116896e-05,7.96228573719e-05,-2.05986821887
parent_phi_time_vs_e,beam7,682,7.60214958321e-05,0.000151158023434,0.000169198155655,1.10480962501
parent_phi_time_vs_e,beam7,683,-4.33627812686e-05,3.12366254039e-05,5.34420954489e-05,2.51733539937
parent_phi_time_vs_e,beam7,684,-5.10778754033e-05,2.72409981837e-05,5.7888006856e-05,2.65164348759
parent_phi_time_vs_e,beam7,685,0.000127907664371,5.76119674117e-05,0.000140283674723,0.423201825643
parent_phi_time_vs_e,beam7,686,-0.000118522258133,9.2765915226e-05,0.000150509271145,2.47749748856
parent_phi_time_vs_e,beam7,687,3.59588544873e-05,1.78614649437e-05,4.01506057983e-05,0.461019782896
parent_phi_time_vs_e,beam7,688,3.97990304849e-05,1.42023681406e-05,4.22571897828e-05,0.342766062518
parent_phi_time_vs_e,beam7,689,-4.60810596811e-05,0.000171494586956,0.000177577750342,1.83329862035
parent_phi_time_vs_e,beam7,690,9.39311421357e-07,-7.30222769577e-05,7.30283180557e-05,-1.55793368189
parent_phi_time_vs_e,beam7,691,2.17489313838e-05,9.98491373857e-05,0.000102190343247,1.35632831562
parent_phi_time_vs_e,beam7,692,2.25483055845e-05,0.000101594067527,0.000104066231994,1.35239147658
parent_phi_time_vs_e,beam7,693,-9.66110889092e-05,-2.90752208382e-05,0.000100891382026,-2.84926344904
parent_phi_time_vs_e,beam7,694,0.000119290450804,9.50172112599e-05,0.000152507318148,0.672615290466
parent_phi_time_vs_e,beam7,695,-5.32856262673e-05,5.7895139294e-05,7.86842113805e-05,2.3147585941
parent_phi_time_vs_e,beam7,696,-5.1826595005e-05,5.77518378928e-05,7.75968474219e-05,2.30217402369
parent_phi_time_vs_e,beam7,697,0.000108319572259,-1.14119101522e-05,0.000108919059065,-0.104966875181
parent_phi_time_vs_e,beam7,698,-7.92983117834e-05,0.00015230128506,0.000171708775788,2.0508408096
parent_phi_time_vs_e,beam7,699,1.3222781544e-05,-8.10661700327e-07,1.32476082427e-05,-0.0612313160695
parent_phi_time_vs_e,beam7,700,1.20990097225e-05,3.9085325034e-06,1.27146632907e-05,0.312463245363
parent_phi_time_vs_e,beam7,701,2.51602650159e-05,0.000175423088469,0.000177218223961,1.4283416516
parent_phi_time_vs_e,beam7,702,-6.85115331739e-05,-5.52178359818e-05,8.79934065049e-05,-2.46322563208
parent_phi_time_vs_e,beam7,703,4.76264066185e-05,8.39135159673e-05,9.64870601137e-05,1.05456731039
parent_phi_time_vs_e,beam7,704,4.06729115829e-05,7.95010418395e-05,8.93011835879e-05,1.09791006056
parent_phi_time_vs_e,beam7,705,-0.00012336310801,3.66233968439e-05,0.000128684612967,2.85300548424
parent_phi_time_vs_e,beam7,706,0.000125097799085,2.31663614677e-05,0.000127224760324,0.18311160851
parent_phi_time_vs_e,beam7,707,-4.64224475467e-05,8.84896550743e-05,9.99272870211e-05,2.05393656844
