dataset,arm,event_index,phase_direction,a0_swing_index,b_swing_index,a1_swing_index,time_mid_s,a0_duration_s,b_duration_s,a1_duration_s,q_angle_time,direct_angle_time,leg0_angle_time,leg1_angle_time,q_angle_only,direct_angle_only,leg0_angle_only,leg1_angle_only,q_phase_space_time,direct_phase_space_time,leg0_phase_space_time,leg1_phase_space_time
driven_triple1,2,73,increasing,73,74,75,58.5809,0.8860000000000028,0.8299999999999983,0.7820000000000036,1.991274872828762,2.550676137255455,1.3198416808247735,1.2420107003404846,0.1504000136714488,0.01793358044687866,0.11083685328896016,0.12764158842255255,1.604499236497173,2.5587005816881585,1.5690690881094973,1.6203379536465696
driven_triple1,2,74,decreasing,74,75,76,59.3869,0.8299999999999983,0.7820000000000036,0.7719999999999985,1.9865948356052046,2.4263320866002918,1.2420107003404846,1.2006938140514736,0.18568858475965974,0.026122916618428745,0.12764158842255255,0.15372106671578167,1.4403333110108527,2.439940311727296,1.6203379536465696,1.7676838230835683
driven_triple1,2,75,increasing,75,76,77,60.1639,0.7820000000000036,0.7719999999999985,0.7479999999999976,1.980614571245993,2.355717241097552,1.2006938140514736,1.1780802041721568,0.13973412981139713,0.023063938737434092,0.15372106671578167,0.17639067861893512,1.2821072132176838,2.36709316950358,1.7676838230835683,1.9248204310075148
driven_triple1,2,76,decreasing,76,77,78,60.9239,0.7719999999999985,0.7479999999999976,0.7540000000000049,1.9753478789460663,2.3157699140866788,1.1780802041721568,1.166590259971346,0.08063359045727303,0.014784598623863297,0.17639067861893512,0.19031998228602645,1.1733622569658184,2.320194927877499,1.9248204310075148,2.0299597983775004
driven_triple1,2,77,increasing,77,78,79,61.6749,0.7479999999999976,0.7540000000000049,0.7459999999999951,1.9727372903206486,2.3003933557145824,1.166590259971346,1.1655939259327757,0.035422569316812764,0.006796834350314279,0.19031998228602645,0.19343729345107089,1.1265754483943955,2.300820413433321,2.0299597983775004,2.0546674970468213
driven_triple1,2,78,decreasing,78,79,80,62.4249,0.7540000000000049,0.7459999999999951,0.7520000000000024,1.9732778308315808,2.2973420803272533,1.1655939259327757,1.1628588083272602,0.05524262843555269,0.010479053234580319,0.19343729345107089,0.1859455683476004,1.1336889040161107,2.298380728337474,2.0546674970468213,2.000026379192815
driven_triple1,2,79,increasing,79,80,81,63.1739,0.7459999999999951,0.7520000000000024,0.7739999999999938,1.9768025502889504,2.317339402144106,1.1628588083272602,1.181674186943693,0.09708342671238068,0.017275549544359795,0.1859455683476004,0.1699452387525719,1.1983522596989225,2.3234650513926804,2.000026379192815,1.8777399997456028
driven_triple1,2,80,decreasing,80,81,82,63.936899999999994,0.7520000000000024,0.7739999999999938,0.8000000000000114,1.9823490376038049,2.3756840634140692,1.181674186943693,1.2151631190493162,0.1432319704238449,0.022729430924199677,0.1699452387525719,0.14743405662317247,1.3242873572339264,2.3871302226054554,1.8777399997456028,1.72741443983391
driven_triple1,2,81,increasing,81,82,83,64.7239,0.7739999999999938,0.8000000000000114,0.8499999999999943,1.987826665464286,2.4708274440110567,1.2151631190493162,1.2707955280885208,0.16030928097675354,0.021892273016843183,0.14743405662317247,0.12569140290674438,1.4835208338638075,2.4812570058164676,1.72741443983391,1.6176777883002529
driven_triple1,2,82,decreasing,82,83,84,65.5489,0.8000000000000114,0.8499999999999943,0.8499999999999943,1.9911588833057963,2.567181318564677,1.2707955280885208,1.3077845541825102,0.1107436562775747,0.013350369115080932,0.12569140290674438,0.11541259462822497,1.6063156802783218,2.5701597587908576,1.6176777883002529,1.5823902809419441
driven_triple1,2,83,increasing,83,84,85,66.3989,0.8499999999999943,0.8499999999999943,0.8060000000000116,1.9913754946486253,2.571748778156722,1.3077845541825102,1.2751022846559907,0.0976694383322478,0.011662333721180716,0.11541259462822497,0.12339974872749862,1.6132200207943703,2.5737016989505586,1.5823902809419441,1.6083731186881132
driven_triple1,2,84,decreasing,84,85,86,67.2269,0.8499999999999943,0.8060000000000116,0.7719999999999914,1.9884453090398828,2.4784887779803513,1.2751022846559907,1.2177887862853418,0.15270513663385402,0.02038751155882681,0.12339974872749862,0.14361827055119267,1.5015904208476323,2.4877478421427224,1.6083731186881132,1.705110781586656
driven_triple1,2,85,increasing,85,86,87,68.0159,0.8060000000000116,0.7719999999999914,0.7579999999999956,1.983383608075511,2.381802083730663,1.2177887862853418,1.1839675598223478,0.13916483275116057,0.021466203560943035,0.14361827055119267,0.16488213341690708,1.3485260747504124,2.3918443374720213,1.705110781586656,1.8422352909239676
driven_triple1,3,0,decreasing,0,1,2,1.4909,0.5060000000000001,0.7939999999999998,0.6060000000000001,1.9690086413665393,3.2864910902543185,1.6072327214282045,1.7309863409050261,0.34714363182425156,0.08334418209038694,0.2011714374036594,0.27899973354601604,1.6127459544628904,3.309707868398333,1.893059530032394,2.2113784432758066
driven_triple1,3,1,increasing,1,2,3,2.1909,0.7939999999999998,0.6060000000000001,0.782,1.9611988014232788,3.3925804978261453,1.7309863409050261,1.7287144251408082,0.2408191489571451,0.07559690552393757,0.27899973354601604,0.3488316150099942,1.4706845818138687,3.4099900911051795,2.2113784432758066,2.4259042661131347
driven_triple1,3,2,decreasing,2,3,4,2.8849,0.6060000000000001,0.782,0.6600000000000001,1.95194748516204,3.4433979682309683,1.7287144251408082,1.7994521822155536,0.13517274174135765,0.05002576732898344,0.3488316150099942,0.39134375887868217,1.3758545962585635,3.4487033674393164,2.4259042661131347,2.5872757266238353
driven_triple1,3,3,increasing,3,4,5,3.6059,0.782,0.6600000000000001,0.7400000000000002,1.946748148655181,3.4576872900403837,1.7994521822155536,1.7528175784404036,0.07721892553265076,0.03095350403350115,0.39134375887868217,0.4103639525401451,1.3195814239096442,3.463696908363885,2.5872757266238353,2.6624145851746954
driven_triple1,3,4,decreasing,4,5,6,4.3059,0.6600000000000001,0.7400000000000002,0.7479999999999993,1.948235773232007,3.5139616546685604,1.7528175784404036,1.854509320027442,0.03420680799296591,0.013908554405380573,0.4103639525401451,0.4028399224452464,1.3340246836908423,3.5183629592966468,2.6624145851746954,2.612394797755764
driven_triple1,3,5,increasing,5,6,7,5.0499,0.7400000000000002,0.7479999999999993,0.6520000000000001,1.95299983190978,3.5141255982340827,1.854509320027442,1.7441859187711446,0.09494708242654783,0.03668320553997244,0.4028399224452464,0.36986850845047897,1.3746765038189326,3.5159810182049807,2.612394797755764,2.502962900491609
driven_triple1,3,6,decreasing,6,7,8,5.7499,0.7479999999999993,0.6520000000000001,0.7800000000000002,1.959925816473439,3.445913568537621,1.7441859187711446,1.7721855066922643,0.1859271271899182,0.06341906054647237,0.36986850845047897,0.31232414955463256,1.4365937991908826,3.462027316166956,2.502962900491609,2.3168091437937504
driven_triple1,3,7,increasing,7,8,9,6.4658999999999995,0.6520000000000001,0.7800000000000002,0.5880000000000001,1.9701898805706246,3.4075392800942623,1.7721855066922643,1.6869118257002251,0.2855370901262972,0.078833074690183,0.31232414955463256,0.23984982304776375,1.572842828769581,3.4265788819600234,2.3168091437937504,2.040369868988603
driven_triple1,3,8,decreasing,8,9,10,7.149900000000001,0.7800000000000002,0.5880000000000001,0.8199999999999994,1.9791303045080342,3.3786084522948787,1.6869118257002251,1.7273236539941978,0.49118717676144824,0.09588246308764492,0.23984982304776375,0.15056127733896946,1.7402659013389419,3.4052547305727408,2.040369868988603,1.873117981290799
driven_triple1,3,9,increasing,9,10,11,7.853899999999999,0.5880000000000001,0.8199999999999994,0.3420000000000005,1.9685547099237775,3.1324864711456164,1.7273236539941978,1.4552005149854965,0.762352508544523,0.08378100967298201,0.15056127733896946,0.06923470610426996,1.8772167510540356,3.158368826048643,1.873117981290799,1.4918304981804769
driven_triple1,3,10,decreasing,10,11,12,8.434899999999999,0.8199999999999994,0.3420000000000005,0.41999999999999993,1.977589223416204,2.3584721598724974,1.4552005149854965,0.9299987285645201,1.0147831956452606,0.06053317883156213,0.06923470610426996,0.05006797665856681,1.886173951123683,2.360932168039313,1.4918304981804769,1.0115782321042288
driven_triple1,3,11,increasing,11,12,13,8.8159,0.3420000000000005,0.41999999999999993,0.7419999999999991,1.9933265317769115,2.3586448135573344,0.9299987285645201,1.4365426041841762,0.8078031567063423,0.06692304062670942,0.05006797665856681,0.11562347941242676,1.8541927610168532,2.364683489678632,1.0115782321042288,1.5390557034762573
driven_triple1,3,12,decreasing,12,13,14,9.396899999999999,0.41999999999999993,0.7419999999999991,0.6380000000000017,1.9806157057506109,3.0974561525775286,1.4365426041841762,1.691228364797067,0.5513730292416377,0.0844423240818436,0.11562347941242676,0.19067486890535792,1.8034427641072261,3.1194371681428477,1.5390557034762573,1.9203689372464992
driven_triple1,3,13,increasing,13,14,15,10.0869,0.7419999999999991,0.6380000000000017,0.7739999999999991,1.979652100228864,3.397720063145744,1.691228364797067,1.741415242383144,0.3673560709499453,0.08449840904958711,0.19067486890535792,0.26936058841583377,1.6779564991115878,3.416112340153375,1.9203689372464992,2.151384224366537
driven_triple1,3,14,decreasing,14,15,16,10.7929,0.6380000000000017,0.7739999999999991,0.6479999999999997,1.9679567529427595,3.448292802094035,1.741415242383144,1.7630243718895513,0.2147790655749959,0.06416157572434682,0.26936058841583377,0.32810523584945595,1.533722074820466,3.464151355402629,2.151384224366537,2.3659288042121696
driven_triple1,3,15,increasing,15,16,17,11.5039,0.7739999999999991,0.6479999999999997,0.7740000000000009,1.95860797230222,3.460132894686037,1.7630243718895513,1.7702328634712026,0.12678860137300754,0.04393001883351842,0.32810523584945595,0.3648595631592163,1.4281358128940604,3.4661298553292745,2.3659288042121696,2.488133147088246
driven_triple1,3,16,decreasing,16,17,18,12.2149,0.6479999999999997,0.7740000000000009,0.6799999999999997,1.9548868517018048,3.498924799723844,1.7702328634712026,1.8094370255332632,0.05896230813908651,0.021818086078739692,0.3648595631592163,0.3752093645114199,1.3966183292749403,3.5002737240582733,2.488133147088246,2.524365472882543
driven_triple1,3,17,increasing,17,18,19,12.9419,0.7740000000000009,0.6799999999999997,0.7319999999999993,1.9561498272204105,3.486830995740497,1.8094370255332632,1.7555567670895715,0.06667423208093062,0.024524567037217126,0.3752093645114199,0.36044416374965327,1.3966710424474913,3.487771540806313,2.524365472882543,2.470041133693089
driven_triple1,3,18,decreasing,18,19,20,13.6479,0.6799999999999997,0.7319999999999993,0.7480000000000011,1.9632693830074295,3.518817038868386,1.7555567670895715,1.8290934794070093,0.12034204467286766,0.04106510357662101,0.36044416374965327,0.32202892681899253,1.4657490726772051,3.5295936753096404,2.470041133693089,2.3460542554894577
driven_triple1,3,19,increasing,19,20,21,14.3879,0.7319999999999993,0.7480000000000011,0.6600000000000001,1.9725559999782205,3.514296097554384,1.8290934794070093,1.7340967140203876,0.21145458101158937,0.061859918808733004,0.32202892681899253,0.26306049061332676,1.5719206475207477,3.5224846285534452,2.3460542554894577,2.1357045840666626
driven_triple1,3,20,decreasing,20,21,22,15.0919,0.7480000000000011,0.6600000000000001,0.8219999999999992,1.9813834016829168,3.5171448238315097,1.7340967140203876,1.8160943503078706,0.3621950870005888,0.08129162573407193,0.26306049061332676,0.1858226038939148,1.7096667682728133,3.5400797359106737,2.1357045840666626,2.005546566866137
driven_triple1,3,21,increasing,21,22,23,15.8329,0.6600000000000001,0.8219999999999992,1.2620000000000005,1.9941713055904167,4.359897649491825,1.8160943503078706,2.5565466933872045,0.5792506740241429,0.08458858671115517,0.1858226038939148,0.10623950498031517,1.9111443538777049,4.391082352939697,2.005546566866137,2.5896922428346656
driven_triple1,3,22,decreasing,22,23,24,16.8749,0.8219999999999992,1.2620000000000005,0.8140000000000001,1.9829461528060854,5.061057966946793,2.5565466933872045,2.5480376744584303,0.43113956709311985,0.047991853732199684,0.10623950498031517,0.11638842061591821,1.9548000617424184,5.064251236279239,2.5896922428346656,2.5916573339248106
driven_triple1,3,23,increasing,23,24,25,17.9129,1.2620000000000005,0.8140000000000001,0.7119999999999997,1.9925503874695558,4.400201484035861,2.5480376744584303,1.868614985074971,0.5763841368632615,0.09126067270204263,0.11638842061591821,0.20027772914556577,1.901972353717431,4.429859300834275,2.5916573339248106,2.0665168947132186
driven_triple1,3,24,decreasing,24,25,26,18.6759,0.8140000000000001,0.7119999999999997,0.7019999999999982,1.9825143285878077,3.578239321875913,1.868614985074971,1.7411842181668822,0.3052948033732768,0.07170256192546022,0.20027772914556577,0.2694489817790953,1.7044784817308496,3.6009751940082646,2.0665168947132186,2.158793348395954
driven_triple1,3,25,increasing,25,26,27,19.3829,0.7119999999999997,0.7019999999999982,0.7680000000000007,1.9724415208325328,3.5091177070308466,1.7411842181668822,1.8169620386100584,0.1753688280905929,0.051503492947886156,0.2694489817790953,0.3179244244146237,1.5658695591098186,3.5138356944285243,2.158793348395954,2.3292378212323834
driven_triple1,3,26,decreasing,26,27,28,20.1179,0.7019999999999982,0.7680000000000007,0.6660000000000004,1.9648625354178049,3.533060272670217,1.8169620386100584,1.7792796413901695,0.08880021577089933,0.029319521027371436,0.3179244244146237,0.3424235437257807,1.4923216019648318,3.5388386802870553,2.3292378212323834,2.4134914612865095
driven_triple1,3,27,increasing,27,28,29,20.834899999999998,0.7680000000000007,0.6660000000000004,0.7680000000000007,1.9609573048409499,3.489124703234953,1.7792796413901695,1.7793135973524252,0.06616967686287464,0.022663891274406087,0.3424235437257807,0.34259993980650644,1.446187257445979,3.4907482390389464,2.4134914612865095,2.414027549223565
driven_triple1,3,28,decreasing,28,29,30,21.5519,0.6660000000000004,0.7680000000000007,0.6900000000000013,1.9641968460673862,3.518409779652919,1.7793135973524252,1.8032293506186987,0.08790660364231191,0.029130034979839212,0.34259993980650644,0.32014970067256465,1.4826890578783132,3.5220628826690223,2.414027549223565,2.3368848068829764
driven_triple1,3,29,increasing,29,30,31,22.280900000000003,0.7680000000000007,0.6900000000000013,0.7339999999999982,1.9712174787404873,3.5065049120532414,1.8032293506186987,1.7544754180035123,0.16373347445046413,0.04879985914496776,0.32014970067256465,0.2759392702450061,1.5519885111223322,3.5113436470828057,2.3368848068829764,2.188076069977576
driven_triple1,3,30,decreasing,30,31,32,22.9929,0.6900000000000013,0.7339999999999982,0.8060000000000009,1.9816510480230025,3.6073507683068673,1.7544754180035123,1.8862773491456253,0.2636290960984202,0.0644960277670652,0.2759392702450061,0.21335442852781075,1.6906844597761326,3.627685112511022,2.188076069977576,2.103304372463318
driven_triple1,3,31,increasing,31,32,33,23.762900000000002,0.7339999999999982,0.8060000000000009,1.163999999999998,1.9915704749911602,4.28183041789926,1.8862773491456253,2.4136763523855906,0.5119799390366478,0.08892076153129261,0.21335442852781075,0.13400590632674536,1.8833620575892094,4.309873840854542,2.103304372463318,2.473482999340678
driven_triple1,3,32,decreasing,32,33,34,24.7479,0.8060000000000009,1.163999999999998,0.8680000000000021,1.9887629809891858,4.869102585152552,2.4136763523855906,2.4829379065249624,0.453536782307588,0.053292683488570594,0.13400590632674536,0.10100340523302831,1.9556768019347168,4.872872409575532,2.473482999340678,2.5098275402688164
driven_triple1,3,33,increasing,33,34,35,25.7639,1.163999999999998,0.8680000000000021,0.6660000000000004,1.9964151035894608,4.35287307617519,2.4829379065249624,1.8777514795139718,0.45338716228094117,0.057185599162267,0.10100340523302831,0.15125604946600868,1.9402051853969107,4.36883986983357,2.5098275402688164,1.9936547746079265
driven_triple1,3,34,decreasing,34,35,36,26.530900000000003,0.8680000000000021,0.6660000000000004,0.7739999999999974,1.985930380863827,3.6193572736912514,1.8777514795139718,1.7672476690633585,0.3943554641743507,0.07321689214275665,0.15125604946600868,0.22006829516326373,1.8041507554747749,3.6362409018760515,1.9936547746079265,2.0373175716239156
driven_triple1,3,35,increasing,35,36,37,27.2509,0.6660000000000004,0.7739999999999974,0.7200000000000024,1.9801838867933619,3.570004673591312,1.7672476690633585,1.8384827859727626,0.23112038949229033,0.057117679835362645,0.22006829516326373,0.27419947550668805,1.6823801009447736,3.5785977452771522,2.0373175716239156,2.216890788624188
driven_triple1,3,36,decreasing,36,37,38,27.9979,0.7739999999999974,0.7200000000000024,0.7079999999999984,1.9735830729056474,3.555240278834206,1.8384827859727626,1.7643453165199605,0.1258499405057566,0.03663724503961666,0.27419947550668805,0.30803751073870167,1.5811390986050335,3.5624023978175026,2.216890788624188,2.289230653771926
driven_triple1,3,37,increasing,37,38,39,28.7119,0.7200000000000024,0.7079999999999984,0.7639999999999993,1.9687919896365125,3.5281817287528994,1.7643453165199605,1.8197628547087215,0.06739958811110278,0.021204930473323346,0.30803751073870167,0.32119275809821557,1.5226054267995004,3.528445709135289,2.289230653771926,2.3455166642539176
driven_triple1,3,38,decreasing,38,39,40,29.447899999999997,0.7079999999999984,0.7639999999999993,0.6760000000000019,1.9680925553820623,3.542700278779741,1.8197628547087215,1.780372991638203,0.05878525987910886,0.018592989959256588,0.32119275809821557,0.3113804412885979,1.5231749649033455,3.5431981631796803,2.3455166642539176,2.3068683142564366
driven_triple1,3,39,increasing,39,40,41,30.1679,0.7639999999999993,0.6760000000000019,0.7800000000000011,1.9708441518694944,3.523316858761084,1.780372991638203,1.795066350350307,0.12151650094825212,0.0360369547527402,0.3113804412885979,0.28173990815409317,1.5562921579171705,3.5274653205681483,2.3068683142564366,2.2262976502743546
driven_triple1,3,40,decreasing,40,41,42,30.8959,0.6760000000000019,0.7800000000000011,0.727999999999998,1.9790010420985504,3.6063955052645724,1.795066350350307,1.849596212778329,0.20041304937003013,0.05153490095662927,0.28173990815409317,0.23254697205277852,1.6665834925840985,3.6192281283180283,2.2262976502743546,2.1169928532290525
driven_triple1,3,41,increasing,41,42,43,31.649900000000002,0.7800000000000011,0.727999999999998,0.7539999999999978,1.9877001705143367,3.638099319783962,1.849596212778329,1.81101555729821,0.32358435843795097,0.06513807502309649,0.23254697205277852,0.17005638824275354,1.7877903994184812,3.648129447097633,2.1169928532290525,1.9641672741374097
driven_triple1,3,42,decreasing,42,43,44,32.3909,0.727999999999998,0.7539999999999978,1.1440000000000055,1.9919782050515296,4.122828168918875,1.81101555729821,2.3284154449724435,0.387251199734875,0.05568857486469774,0.17005638824275354,0.11755317837872617,1.9091959253258521,4.13770540651563,1.9641672741374097,2.370333288773048
driven_triple1,3,43,increasing,43,44,45,33.3399,0.7539999999999978,1.1440000000000055,0.8239999999999981,1.9861627705208482,4.703573192393548,2.3284154449724435,2.4079266738158274,0.3132096284821607,0.03746114665838528,0.11755317837872617,0.12165496372038512,1.9511892395992088,4.70421580282166,2.370333288773048,2.4515627194152168
driven_triple1,3,44,decreasing,44,45,46,34.3239,1.1440000000000055,0.8239999999999981,0.7779999999999987,1.9935390814682747,4.351229754918656,2.4079266738158274,1.9574051076046826,0.4131143648391043,0.06216149944292929,0.12165496372038512,0.17928591238369007,1.9186657933195173,4.362884315604065,2.4515627194152168,2.0962687276194045
driven_triple1,3,45,increasing,45,46,47,35.1249,0.8239999999999981,0.7779999999999987,0.695999999999998,1.987567834670129,3.7436654197475567,1.9574051076046826,1.8096768047154392,0.2870802327955253,0.05971473515677316,0.17928591238369007,0.23672834659390632,1.7884299872849558,3.7608515175408925,2.0962687276194045,2.109488885794696
driven_triple1,3,46,decreasing,46,47,48,35.8619,0.7779999999999987,0.695999999999998,0.7560000000000002,1.9787146560616324,3.5599223822851425,1.8096768047154392,1.7885402210488446,0.17302295569809867,0.04445774759512441,0.23672834659390632,0.2771658637523448,1.65347859696861,3.5662410682056724,2.109488885794696,2.2041334069205627
driven_triple1,3,47,increasing,47,48,49,36.5879,0.695999999999998,0.7560000000000002,0.7259999999999991,1.9742099711636263,3.5694985680800704,1.7885402210488446,1.8275883774468455,0.08919725800845418,0.025674402959981624,0.2771658637523448,0.29851109164348544,1.5923014005283294,3.570800840928267,2.2041334069205627,2.2809481734177663
driven_triple1,3,48,decreasing,48,49,50,37.3289,0.7560000000000002,0.7259999999999991,0.7160000000000011,1.9723567222058263,3.557318348123103,1.8275883774468455,1.7795870468290453,0.04727990971047432,0.014127433528320632,0.29851109164348544,0.2990972208440852,1.564286972602796,3.557658026494106,2.2809481734177663,2.2676520371619673
driven_triple1,3,49,increasing,49,50,51,38.049899999999994,0.7259999999999991,0.7160000000000011,0.7680000000000007,1.9738335146361186,3.559815013804493,1.7795870468290453,1.8274193064507087,0.08240413168403327,0.023889966558842124,0.2990972208440852,0.2807272629680797,1.583243889279208,3.562187854180444,2.2676520371619673,2.232207874885033
driven_triple1,3,50,decreasing,50,51,52,38.7919,0.7160000000000011,0.7680000000000007,0.7060000000000031,1.9786028523874368,3.598761944380171,1.8274193064507087,1.8102606251614441,0.14984175310572873,0.039322340989554554,0.2807272629680797,0.24412432445039645,1.6541457637145487,3.6034054779658473,2.232207874885033,2.1246094709745513
driven_triple1,3,51,increasing,51,52,53,39.5289,0.7680000000000007,0.7060000000000031,0.8079999999999998,1.9846286660766108,3.6355317686512736,1.8102606251614441,1.853429042123584,0.24160263612612615,0.05290797939097139,0.24412432445039645,0.19385085859645843,1.7480708666374265,3.644315666012194,2.1246094709745513,2.0449190482237207
driven_triple1,3,52,decreasing,52,53,54,40.2859,0.7060000000000031,0.8079999999999998,0.9959999999999951,1.9928626864839414,4.042080705310436,1.853429042123584,2.2031281233296793,0.3268794411487423,0.054557828910521015,0.19385085859645843,0.1399592379871023,1.8813636836189382,4.056322580620906,2.0449190482237207,2.267189892689051
driven_triple1,3,53,increasing,53,54,55,41.1879,0.8079999999999998,0.9959999999999951,0.9200000000000017,1.995004475044704,4.526391756724232,2.2031281233296793,2.3345977949270247,0.2836752337120138,0.03684653100478838,0.1399592379871023,0.11982044402909277,1.951083787962024,4.527882847784542,2.267189892689051,2.374212876091142
driven_triple1,3,54,decreasing,54,55,56,42.1459,0.9959999999999951,0.9200000000000017,0.7360000000000042,1.9955720157428711,4.3495679872258615,2.3345977949270247,2.0246214694368247,0.2846710857686607,0.0388844326554503,0.11982044402909277,0.1533680503377002,1.9374391074875412,4.354851267526927,2.374212876091142,2.1212587500331708
driven_triple1,3,55,increasing,55,56,57,42.9739,0.9200000000000017,0.7360000000000042,0.7399999999999949,1.990017393154316,3.8127089896779656,2.0246214694368247,1.807213370593952,0.29306690566565086,0.05241782977562466,0.1533680503377002,0.20435115140271207,1.8426025313503005,3.824556721635407,2.1212587500331708,2.0299965061209453
driven_triple1,3,56,decreasing,56,57,58,43.7119,0.7360000000000042,0.7399999999999949,0.7680000000000007,1.9846119762422543,3.63054153271368,1.807213370593952,1.8514781783584997,0.20608084059428403,0.046714398799550666,0.20435115140271207,0.24900878894728246,1.7356787648520777,3.6353341233174796,2.0299965061209453,2.1589515837374895
driven_triple1,3,57,increasing,57,58,59,44.4659,0.7399999999999949,0.7680000000000007,0.7040000000000006,1.9789949438196448,3.6255151703186104,1.8514781783584997,1.8125182170249345,0.1129847040002009,0.02967874452963129,0.24900878894728246,0.27634983888217163,1.6600645510672254,3.630012223862414,2.1589515837374895,2.2143870572554105
driven_triple1,3,58,decreasing,58,59,60,45.201899999999995,0.7680000000000007,0.7040000000000006,0.7580000000000027,1.975181886283764,3.569392307592742,1.8125182170249345,1.8017234205474204,0.061828579145639835,0.017361490115820888,0.27634983888217163,0.2852509727724246,1.6049990293639957,3.57011193119967,2.2143870572554105,2.234353242125804
driven_triple1,3,59,increasing,59,60,61,45.932900000000004,0.7040000000000006,0.7580000000000027,0.7379999999999995,1.9759067796013736,3.598650310145901,1.8017234205474204,1.8408070341250469,0.0520943320786403,0.014617640491939476,0.2852509727724246,0.27594791043325895,1.6146097247390396,3.5996718376785894,2.234353242125804,2.2245222155460302
driven_triple1,3,60,decreasing,60,61,62,46.6809,0.7580000000000027,0.7379999999999995,0.7259999999999991,1.979156473637184,3.6011703800442394,1.8408070341250469,1.7982891444870546,0.11484598242853843,0.03011310850406937,0.27594791043325895,0.24846065601889186,1.6533075762576581,3.602593858779508,2.2245222155460302,2.1335221199600762
driven_triple1,3,61,increasing,61,62,63,47.4129,0.7379999999999995,0.7259999999999991,0.8160000000000025,1.9841303586010497,3.657589016348217,1.7982891444870546,1.8885543136485012,0.18254255801167055,0.04172037874171252,0.24846065601889186,0.20864238007469893,1.7315776069799207,3.665067994356932,2.1335221199600762,2.0996903905080524
driven_triple1,3,62,decreasing,62,63,64,48.1839,0.7259999999999991,0.8160000000000025,0.8960000000000008,1.9912480306879305,3.9607980088525956,1.8885543136485012,2.0896522661558548,0.27801964049020095,0.051286699478922546,0.20864238007469893,0.1603006153805462,1.853576387737568,3.9725169885859537,2.0996903905080524,2.1866363180822694
driven_triple1,3,63,increasing,63,64,65,49.0399,0.8160000000000025,0.8960000000000008,0.9039999999999964,1.9952982928239966,4.273125388766481,2.0896522661558548,2.1935422858914158,0.26045855546142793,0.03758114331902479,0.1603006153805462,0.12827614687973815,1.9284983146689145,4.27599968751425,2.1866363180822694,2.2479018456167283
driven_triple1,3,64,decreasing,64,65,66,49.9399,0.8960000000000008,0.9039999999999964,0.7779999999999987,1.995505039821838,4.236900581762668,2.1935422858914158,2.052902095066846,0.178721714686354,0.023909597950541813,0.12827614687973815,0.1392861691208859,1.9374280608656456,4.239864120236865,2.2479018456167283,2.128894594858576
driven_triple1,3,65,increasing,65,66,67,50.7809,0.9039999999999964,0.7779999999999987,0.7899999999999991,1.9928379489185657,3.9548192379129947,2.052902095066846,1.9161303494017257,0.26317265521970123,0.042146616888395355,0.1392861691208859,0.18101015386305483,1.8878894727136308,3.960750128242669,2.128894594858576,2.0670609263611395
driven_triple1,3,66,decreasing,66,67,68,51.564899999999994,0.7779999999999987,0.7899999999999991,0.7360000000000042,1.988353785541244,3.7643679111283133,1.9161303494017257,1.8702862717265167,0.2186545074411634,0.04426295102386749,0.18101015386305483,0.2238564234772543,1.8033242956573008,3.7715375268313034,2.0670609263611395,2.115811267967725
driven_triple1,3,67,increasing,67,68,69,52.3279,0.7899999999999991,0.7360000000000042,0.7359999999999971,1.982856172740491,3.6475491379274154,1.8702862717265167,1.8087996731568827,0.1367653455971736,0.03273615349247462,0.2238564234772543,0.25486358193837416,1.7109406801291298,3.6521435914004883,2.115811267967725,2.153353214257165
driven_triple1,3,68,decreasing,68,69,70,53.063900000000004,0.7360000000000042,0.7359999999999971,0.7580000000000027,1.9791390693106357,3.608356526419702,1.8087996731568827,1.8375903985388349,0.07262703608341893,0.019074653970291525,0.25486358193837416,0.27041336722371206,1.655053425257685,3.6088017176226734,2.153353214257165,2.2075956983869056
driven_triple1,3,69,increasing,69,70,71,53.810900000000004,0.7359999999999971,0.7580000000000027,0.7239999999999966,1.9780847056112263,3.6204628977256914,1.8375903985388349,1.822983779559339,0.038637351208851145,0.010413931621189174,0.27041336722371206,0.26864696146691114,1.6441090371981522,3.620856717028508,2.2075956983869056,2.1970473454821047
driven_triple1,3,70,decreasing,70,71,72,54.5519,0.7580000000000027,0.7239999999999966,0.7560000000000002,1.9794216266879812,3.6034774819550695,1.822983779559339,1.8179560115093278,0.08708720709098924,0.02260106884509427,0.26864696146691114,0.2503975595378912,1.6589598649090125,3.604608272324387,2.1970473454821047,2.148577100980421
driven_triple1,3,71,increasing,71,72,73,55.2919,0.7239999999999966,0.7560000000000002,0.7899999999999991,1.9838917718101752,3.68170515905095,1.8179560115093278,1.8936427877453594,0.13850443535043905,0.032509147658565926,0.2503975595378912,0.21903358288455071,1.7265439884849463,3.686697169481001,2.148577100980421,2.1220319238334815
driven_triple1,3,72,decreasing,72,73,74,56.064899999999994,0.7560000000000002,0.7899999999999991,0.7839999999999989,1.9890464061874955,3.7958941252371705,1.8936427877453594,1.9231551647096061,0.20647225889542534,0.04104740128139897,0.21903358288455071,0.17857335473498465,1.8133867291356034,3.8011182840911664,2.1220319238334815,2.070254501360625
