partition,Name,fluid,direction,persistence,time_s,lead_s,lead_child_horizons,inside_event_window
development,241112d,S3,forward,2,3.249,0.1799999999999997,0.9836065573770468,True
development,241112d,S3,forward,2,3.329,0.0999999999999996,0.5464480874316915,True
development,241112d,S3,forward,2,3.374,0.0549999999999997,0.3005464480874298,True
development,241112f,S3,forward,2,0.46,1.991,11.377142857142852,False
development,241112f,S3,forward,2,0.64,1.811,10.348571428571422,False
development,241112f,S3,forward,2,0.715,1.7360000000000002,9.919999999999996,False
development,241112f,S3,forward,2,0.76,1.691,9.662857142857138,False
development,241112f,S3,forward,2,0.795,1.656,9.462857142857136,False
development,241112f,S3,forward,2,0.83,1.621,9.262857142857138,False
development,241112f,S3,forward,2,0.92,1.531,8.748571428571424,False
development,241112f,S3,forward,2,0.935,1.516,8.662857142857138,False
development,241112f,S3,forward,2,1.01,1.441,8.23428571428571,False
development,241112f,S3,forward,2,1.04,1.411,8.062857142857139,False
development,241112f,S3,forward,2,1.085,1.366,7.805714285714282,False
development,241112f,S3,forward,2,1.155,1.296,7.405714285714282,False
development,241112f,S3,forward,2,1.465,0.986,5.634285714285711,False
development,241112f,S3,forward,2,1.555,0.8960000000000001,5.119999999999997,False
development,241112f,S3,forward,2,1.695,0.756,4.319999999999998,False
development,241112f,S3,forward,2,2.085,0.3660000000000001,2.0914285714285707,False
development,241112f,S3,forward,2,2.15,0.3010000000000001,1.7199999999999995,False
development,241112f,S3,forward,2,2.205,0.246,1.4057142857142848,False
development,241112f,S3,forward,2,2.235,0.2160000000000002,1.2342857142857149,False
development,241112f,S3,forward,2,2.315,0.1360000000000001,0.7771428571428572,True
development,241112f,S3,forward,2,2.36,0.0910000000000001,0.5200000000000002,True
development,241112g,S3,forward,2,0.422,1.435,8.59281437125748,False
development,241112g,S3,forward,2,0.532,1.325,7.934131736526941,False
development,241112g,S3,forward,2,0.637,1.22,7.305389221556882,False
development,241112g,S3,forward,2,0.697,1.16,6.946107784431133,False
development,241112g,S3,forward,2,0.722,1.135,6.7964071856287385,False
development,241112g,S3,forward,2,0.777,1.08,6.46706586826347,False
development,241112g,S3,forward,2,0.842,1.015,6.077844311377241,False
development,241112g,S3,forward,2,0.862,0.995,5.958083832335326,False
development,241112g,S3,forward,2,0.937,0.92,5.508982035928141,False
development,241112g,S3,forward,2,1.002,0.855,5.119760479041913,False
development,241112g,S3,forward,2,1.097,0.76,4.550898203592812,False
development,241112g,S3,forward,2,1.377,0.48,2.8742514970059863,False
development,241112g,S3,forward,2,1.457,0.3999999999999999,2.3952095808383214,False
development,241112g,S3,forward,2,1.602,0.2549999999999999,1.5269461077844295,False
development,241112g,S3,forward,2,1.692,0.165,0.9880239520958078,True
development,241112g,S3,forward,2,1.792,0.0649999999999999,0.3892215568862268,True
development,241112h,S3,forward,2,0.602,1.479,9.186335403726703,False
development,241112h,S3,forward,2,0.637,1.444,8.968944099378877,False
development,241112h,S3,forward,2,0.697,1.384,8.59627329192546,False
development,241112h,S3,forward,2,0.757,1.3239999999999998,8.223602484472044,False
development,241112h,S3,forward,2,0.782,1.299,8.068322981366455,False
development,241112h,S3,forward,2,0.852,1.229,7.6335403726708035,False
development,241112h,S3,forward,2,0.872,1.209,7.509316770186332,False
development,241112h,S3,forward,2,0.902,1.1789999999999998,7.322981366459622,False
development,241112h,S3,forward,2,0.947,1.134,7.043478260869561,False
development,241112h,S3,forward,2,0.982,1.099,6.826086956521736,False
development,241112h,S3,forward,2,1.092,0.989,6.14285714285714,False
development,241112h,S3,forward,2,1.312,0.7689999999999999,4.776397515527947,False
development,241112h,S3,forward,2,1.337,0.744,4.621118012422357,False
development,241112h,S3,forward,2,1.487,0.5939999999999999,3.689440993788817,False
development,241112h,S3,forward,2,1.522,0.5589999999999999,3.472049689440992,False
development,241112h,S3,forward,2,1.577,0.504,3.130434782608694,False
development,241112h,S3,forward,2,1.742,0.3389999999999999,2.1055900621118,False
development,241112h,S3,forward,2,1.902,0.179,1.1118012422360242,False
development,241112h,S3,forward,2,1.937,0.1439999999999999,0.8944099378881977,True
development,241112h,S3,forward,2,1.992,0.0889999999999999,0.5527950310558997,True
development,241112h,S3,forward,2,2.062,0.0190000000000001,0.118012422360249,True
development,241113b,S3,forward,2,0.722,2.149,9.0675105485232,False
development,241113b,S3,forward,2,0.857,2.014,8.49789029535864,False
development,241113b,S3,forward,2,0.937,1.934,8.16033755274261,False
development,241113b,S3,forward,2,1.042,1.829,7.717299578059064,False
development,241113b,S3,forward,2,1.077,1.794,7.56962025316455,False
development,241113b,S3,forward,2,1.112,1.759,7.421940928270035,False
development,241113b,S3,forward,2,1.182,1.689,7.126582278481006,False
development,241113b,S3,forward,2,1.237,1.634,6.894514767932483,False
development,241113b,S3,forward,2,1.252,1.619,6.831223628691977,False
development,241113b,S3,forward,2,1.337,1.534,6.4725738396624415,False
development,241113b,S3,forward,2,1.647,1.224,5.164556962025312,False
development,241113b,S3,forward,2,1.672,1.199,5.059071729957802,False
development,241113b,S3,forward,2,1.737,1.134,4.784810126582274,False
development,241113b,S3,forward,2,1.807,1.064,4.489451476793246,False
development,241113b,S3,forward,2,1.902,0.969,4.088607594936705,False
development,241113b,S3,forward,2,2.072,0.7989999999999999,3.371308016877634,False
development,241113b,S3,forward,2,2.157,0.714,3.0126582278480987,False
development,241113b,S3,forward,2,2.267,0.6040000000000001,2.548523206751053,False
development,241113b,S3,forward,2,2.287,0.5840000000000001,2.4641350210970447,False
development,241113b,S3,forward,2,2.342,0.5289999999999999,2.232067510548521,False
development,241113b,S3,forward,2,2.437,0.4340000000000001,1.8312236286919816,False
development,241113b,S3,forward,2,2.502,0.3690000000000002,1.5569620253164551,False
development,241113b,S3,forward,2,2.587,0.2839999999999998,1.198312236286918,False
development,241113b,S3,forward,2,2.642,0.2290000000000001,0.966244725738396,True
development,241113b,S3,forward,2,2.787,0.084,0.3544303797468351,True
development,241113b,S3,forward,2,2.817,0.0539999999999998,0.2278481012658217,True
development,241113b,S3,forward,2,2.857,0.0139999999999997,0.0590717299578045,True
development,241113m,S1,forward,2,0.222,0.053,10.6,False
development,241113n,S1,forward,2,0.177,0.1119999999999999,22.39999999999998,False
development,241113n,S1,forward,2,0.225,0.0639999999999999,12.79999999999998,False
development,241113o,S1,forward,2,0.137,0.268,53.6,False
development,241113o,S1,forward,2,0.173,0.232,46.4,False
development,241113o,S1,forward,2,0.214,0.191,38.2,False
development,241113o,S1,forward,2,0.295,0.11,22.0,False
development,241113o,S1,forward,2,0.339,0.066,13.2,False
development,241113p,S1,forward,2,0.083,0.181,36.2,False
development,241113p,S1,forward,2,0.101,0.163,32.6,False
development,241113p,S1,forward,2,0.124,0.14,28.000000000000004,False
development,241113q,S1,forward,2,0.164,0.1209999999999999,24.199999999999974,False
development,241113q,S1,forward,2,0.189,0.0959999999999999,19.19999999999998,False
development,241113q,S1,forward,2,0.267,0.0179999999999999,3.59999999999998,False
development,241113r,S1,forward,2,0.146,0.037,7.399999999999999,False
development,241113s,S1,forward,2,0.03,0.067,13.4,False
development,241113t,S1,forward,2,0.026,0.1159999999999999,23.199999999999974,False
development,241113t,S1,forward,2,0.109,0.0329999999999999,6.599999999999979,False
development,241113t,S1,forward,2,0.134,0.0079999999999999,1.59999999999998,False
development,241113u,S1,forward,2,0.101,0.0429999999999999,8.59999999999998,False
development,241113v,S1,forward,2,0.091,0.089,17.799999999999997,False
development,241113v,S1,forward,2,0.166,0.0139999999999999,2.79999999999998,False
development,241113w,S1,forward,2,0.02,0.043,8.6,False
development,241118a,S1,forward,2,0.085,0.0349999999999999,6.99999999999998,False
development,241118a,S1,forward,2,0.105,0.015,3.0,False
development,241118aa,S1,forward,2,0.092,0.093,18.6,False
development,241118aa,S1,forward,2,0.121,0.064,12.8,False
development,241118af,S1,forward,2,0.027,0.008,1.6,False
development,241118c,S1,forward,2,0.043,0.076,15.2,False
development,241118c,S1,forward,2,0.093,0.0259999999999999,5.199999999999981,False
development,241118d,S1,forward,2,0.105,0.024,4.8,False
development,241118e,S1,forward,2,0.031,0.071,14.2,False
development,241118g,S1,forward,2,0.02,0.036,7.199999999999999,False
development,241118h,S1,forward,2,0.067,0.0209999999999999,4.19999999999998,False
development,241118i,S1,forward,2,0.04,0.022,4.4,False
development,241118j,S1,forward,2,0.035,0.035,7.000000000000001,False
development,241118k,S1,forward,2,0.048,0.0419999999999999,8.399999999999979,False
development,241118l,S1,forward,2,0.045,0.0279999999999999,5.59999999999998,False
development,241118p,S1,forward,2,0.04,0.017,3.4000000000000004,False
development,241112b,S3,reverse,1,0.479,1.727,9.235294117647054,False
development,241112b,S3,reverse,1,0.529,1.677,8.96791443850267,False
development,241112b,S3,reverse,1,0.554,1.652,8.834224598930476,False
development,241112b,S3,reverse,1,0.604,1.602,8.566844919786092,False
development,241112b,S3,reverse,1,0.699,1.507,8.05882352941176,False
development,241112b,S3,reverse,1,0.789,1.4169999999999998,7.577540106951866,False
development,241112b,S3,reverse,1,0.814,1.392,7.443850267379674,False
development,241112b,S3,reverse,1,0.824,1.382,7.390374331550797,False
development,241112b,S3,reverse,1,0.894,1.3119999999999998,7.016042780748658,False
development,241112b,S3,reverse,1,0.999,1.207,6.454545454545452,False
development,241112b,S3,reverse,1,1.099,1.107,5.919786096256681,False
development,241112b,S3,reverse,1,1.114,1.092,5.839572192513366,False
development,241112b,S3,reverse,1,1.134,1.072,5.732620320855612,False
development,241112b,S3,reverse,1,1.264,0.942,5.037433155080211,False
development,241112b,S3,reverse,1,1.299,0.907,4.850267379679142,False
development,241112b,S3,reverse,1,1.379,0.827,4.422459893048125,False
development,241112b,S3,reverse,1,1.419,0.7869999999999999,4.208556149732617,False
development,241112b,S3,reverse,1,1.434,0.772,4.128342245989303,False
development,241112b,S3,reverse,1,1.469,0.7369999999999999,3.941176470588232,False
development,241112b,S3,reverse,1,1.584,0.6219999999999999,3.326203208556147,False
development,241112b,S3,reverse,1,1.609,0.597,3.1925133689839558,False
development,241112b,S3,reverse,1,1.644,0.562,3.0053475935828864,False
development,241112b,S3,reverse,1,1.724,0.482,2.57754010695187,False
development,241112b,S3,reverse,1,1.764,0.4419999999999999,2.363636363636361,False
development,241112b,S3,reverse,1,1.819,0.387,2.069518716577539,False
development,241112b,S3,reverse,1,1.944,0.262,1.4010695187165767,False
development,241112b,S3,reverse,1,1.994,0.2119999999999999,1.1336898395721913,False
development,241112b,S3,reverse,1,2.089,0.1169999999999999,0.62566844919786,True
development,241112b,S3,reverse,1,2.134,0.072,0.3850267379679142,True
development,241112c,S3,reverse,1,0.408,2.533,13.691891891891885,False
development,241112c,S3,reverse,1,0.463,2.478,13.394594594594588,False
development,241112c,S3,reverse,1,0.618,2.323,12.55675675675675,False
development,241112c,S3,reverse,1,0.743,2.198,11.881081081081074,False
development,241112c,S3,reverse,1,0.783,2.158,11.664864864864857,False
development,241112c,S3,reverse,1,0.913,2.028,10.962162162162157,False
development,241112c,S3,reverse,1,0.933,2.008,10.854054054054048,False
development,241112c,S3,reverse,1,1.053,1.888,10.2054054054054,False
development,241112c,S3,reverse,1,1.078,1.863,10.070270270270264,False
development,241112c,S3,reverse,1,1.088,1.853,10.01621621621621,False
development,241112c,S3,reverse,1,1.163,1.7779999999999998,9.610810810810804,False
development,241112c,S3,reverse,1,1.173,1.7679999999999998,9.55675675675675,False
development,241112c,S3,reverse,1,1.258,1.6829999999999998,9.097297297297292,False
development,241112c,S3,reverse,1,1.308,1.6329999999999998,8.82702702702702,False
development,241112c,S3,reverse,1,1.328,1.6129999999999998,8.718918918918913,False
development,241112c,S3,reverse,1,1.348,1.5929999999999995,8.610810810810802,False
development,241112c,S3,reverse,1,1.408,1.533,8.286486486486481,False
development,241112c,S3,reverse,1,1.423,1.5179999999999998,8.205405405405399,False
development,241112c,S3,reverse,1,1.453,1.4879999999999998,8.043243243243237,False
development,241112c,S3,reverse,1,1.468,1.473,7.962162162162158,False
development,241112c,S3,reverse,1,1.493,1.4479999999999995,7.82702702702702,False
development,241112c,S3,reverse,1,1.503,1.438,7.772972972972968,False
development,241112c,S3,reverse,1,1.538,1.4029999999999998,7.583783783783778,False
development,241112c,S3,reverse,1,1.618,1.3229999999999995,7.1513513513513445,False
development,241112c,S3,reverse,1,1.638,1.303,7.043243243243238,False
development,241112c,S3,reverse,1,1.653,1.2879999999999998,6.962162162162157,False
development,241112c,S3,reverse,1,1.698,1.243,6.718918918918916,False
development,241112c,S3,reverse,1,1.723,1.2179999999999995,6.583783783783777,False
development,241112c,S3,reverse,1,1.798,1.1429999999999998,6.178378378378373,False
development,241112c,S3,reverse,1,1.858,1.0829999999999995,5.854054054054048,False
development,241112c,S3,reverse,1,1.933,1.0079999999999998,5.4486486486486445,False
development,241112c,S3,reverse,1,1.998,0.9429999999999998,5.097297297297294,False
development,241112c,S3,reverse,1,2.068,0.8729999999999998,4.718918918918915,False
development,241112c,S3,reverse,1,2.143,0.798,4.313513513513511,False
development,241112c,S3,reverse,1,2.153,0.7879999999999998,4.259459459459456,False
development,241112c,S3,reverse,1,2.243,0.698,3.7729729729729695,False
development,241112c,S3,reverse,1,2.253,0.6879999999999997,3.718918918918915,False
development,241112c,S3,reverse,1,2.318,0.6229999999999998,3.3675675675675643,False
development,241112c,S3,reverse,1,2.393,0.548,2.9621621621621608,False
development,241112c,S3,reverse,1,2.423,0.5179999999999998,2.799999999999997,False
development,241112c,S3,reverse,1,2.433,0.508,2.7459459459459445,False
development,241112c,S3,reverse,1,2.478,0.4629999999999996,2.502702702702699,False
