model,domain,snr_db,method,replicate,scored_samples,declared_stream,sign_accuracy,correlation,nrmse,integrated_error,declared_child_occupancy,switch_count
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,3,4601,coupling relation,0.6558704453441295,0.1325283162828912,1.0488557914944645,0.270017546383168,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,4,4601,coupling relation,0.6680161943319838,0.10664625020841938,1.0423670409603893,0.05649261546019745,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,5,4601,coupling relation,0.611336032388664,0.07956393852890953,1.038884761752606,0.09741463829352885,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,6,4601,coupling relation,0.6396761133603239,0.08979984359445332,1.0446461806329936,0.39869525646463916,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,7,4601,coupling relation,0.5910931174089069,0.09046207420969447,1.0488756620741353,0.009780325824943379,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,8,4601,coupling relation,0.5870445344129555,0.0825552756639941,1.0431647880238721,0.44091298807728496,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,9,4601,coupling relation,0.611336032388664,0.11011970855462573,1.0484672597430968,0.11077364357517416,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,10,4601,coupling relation,0.6153846153846154,0.069659340904308,1.041599983149729,0.4813273482242482,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,11,4601,coupling relation,0.6032388663967612,0.11225343480589806,1.0436602945848925,0.2532772488856056,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,12,4601,coupling relation,0.5708502024291497,0.049427810684333454,1.0532275755338665,0.6504383484253315,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,13,4601,coupling relation,0.6518218623481782,0.12435861759047706,1.0420321062364581,0.5028021473910839,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,14,4601,coupling relation,0.5384615384615384,0.06528691695075382,1.0423195726511794,0.4884221697632995,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,15,4601,coupling relation,0.6153846153846154,0.10889238604629771,1.0365354679125307,0.5288917315879852,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,0,4801,coupling relation,1.0,0.8321712138504612,0.8677718889238326,10.484662558053124,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,1,4801,coupling relation,1.0,0.8504206808490711,1.1418134509254214,14.137952978322625,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,2,4801,coupling relation,0.9635627530364372,0.33601058218970653,0.5829367901676836,2.152898309062639,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,3,4801,coupling relation,1.0,0.4953912016043599,0.6074169801847867,4.056411543753003,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,4,4801,coupling relation,0.0,-0.8219758903571047,1.0179662915053687,11.270105795463753,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,5,4801,coupling relation,0.0,-0.29602797054559976,0.6425489617377845,3.1841025220454444,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,6,4801,coupling relation,0.8906882591093117,0.6714245795833098,0.7290019574568191,7.238068341986868,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,7,4801,coupling relation,0.0,-0.7506469100977496,1.0209745335531633,10.47896491969645,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,8,4801,coupling relation,1.0,0.48712586259370616,0.6355866597291099,4.630497827320304,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,9,4801,coupling relation,0.17813765182186234,-0.2336979786887261,0.586471521545979,1.5502250211724549,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,10,4801,coupling relation,0.31983805668016196,-0.08761446238597077,0.523475929743522,2.2441737647141484,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,11,4801,coupling relation,1.0,0.8219717715712958,1.0851149057870146,13.01569930383903,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,12,4801,coupling relation,1.0,0.666064423786103,0.6883771868279304,7.119694297340789,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,13,4801,coupling relation,0.11740890688259109,-0.4324104705690909,0.6856964750410696,3.4621057502808266,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,14,4801,coupling relation,0.0,-0.45651838374207837,0.6170035542148171,4.77084309649728,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_time_lineage,15,4801,coupling relation,0.2591093117408907,-0.25503959378632646,0.5663543994738514,2.1464650032536454,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,0,4801,coupling relation,0.8582995951417004,0.6802146437297308,1.039267450362396,9.950278478283911,0.03457612997292231,5
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,1,4801,coupling relation,1.0,0.8009229303778761,1.2311787795625027,11.934622284881504,0.199541762132889,27
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,2,4801,coupling relation,0.0,-0.6914700999558887,1.1880724517176666,9.849523449594553,0.1189335555092689,15
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,3,4801,coupling relation,0.6437246963562753,0.3481784061771729,0.7547157096012408,2.753205759646742,0.15538429493855446,34
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,4,4801,coupling relation,0.0,-0.7407111367492294,1.1121828029763514,9.852202338737825,0.12184961466361174,11
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,5,4801,coupling relation,0.27530364372469635,-0.3718546149429874,0.8257818739315241,1.785426585845168,0.16954801083107685,32
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,6,4801,coupling relation,0.9190283400809717,0.6053676512591196,0.798168264959423,6.740562797205755,0.2214122057904603,41
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,7,4801,coupling relation,1.0,0.7961547816098404,1.33040409927849,16.914470600318353,0.1618412830660279,50
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,8,4801,coupling relation,0.0,-0.5039665860857738,0.9553709200038802,5.849418823508679,0.11789210581128931,43
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,9,4801,coupling relation,0.0,-0.8253791791433189,1.4179827490649242,14.591472752884016,0.08102478650281192,38
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,10,4801,coupling relation,0.12550607287449392,-0.3942302663828155,0.7693947287173416,5.17535219954854,0.09081441366382004,16
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,11,4801,coupling relation,0.7408906882591093,0.7341081791055751,1.1789478348446334,10.504670065687929,0.17267235992501562,27
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,12,4801,coupling relation,1.0,0.8108377557524351,1.2200636088551213,13.808124464305376,0.1343470110393668,40
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,13,4801,coupling relation,1.0,0.6987472112107489,1.0143209535428304,11.68897324800059,0.2032909810456155,32
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,14,4801,coupling relation,0.951417004048583,0.41495028055991473,0.7934996864835814,4.041654036975945,0.08644032493230577,12
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_parent_reselection,15,4801,coupling relation,1.0,0.8048396285231819,1.4600459876245557,16.84007711567043,0.03124349093938763,8
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,0,4801,coupling relation,0.4493927125506073,-0.013469790135166705,3.626042745228264,0.892551662607741,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,1,4801,coupling relation,0.5546558704453441,0.011248097395347052,4.177247868023772,0.8619457298919632,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,2,4801,coupling relation,0.6558704453441295,0.06806100429283546,4.121892349459461,1.2053748538784586,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,3,4801,coupling relation,0.5060728744939271,-0.004279712890363855,4.020292542254406,2.2664123727107883,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,4,4801,coupling relation,0.5182186234817814,-0.05428123888999999,3.8346215698769646,1.4716084264962708,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,5,4801,coupling relation,0.4777327935222672,0.020545564515911302,4.2102442860334035,0.28719941895275114,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,6,4801,coupling relation,0.5263157894736842,-0.009617405625643888,4.184054237035725,1.098188687296275,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,7,4801,coupling relation,0.5951417004048583,0.05631296530635021,4.244987167879338,2.4750276242698117,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,8,4801,coupling relation,0.5951417004048583,0.07104164421349644,4.20288180638892,0.5364084441550435,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,9,4801,coupling relation,0.5222672064777328,0.003883135974848917,3.8351142597143943,0.2284911940206939,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,10,4801,coupling relation,0.5182186234817814,0.006908894434734827,3.853054567605276,1.3677872033979737,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,11,4801,coupling relation,0.5425101214574899,0.03782856583984959,4.326922661289775,1.1886586735351405,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,12,4801,coupling relation,0.562753036437247,0.04469387853016497,4.085138684959829,0.151780404578145,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,13,4801,coupling relation,0.5789473684210527,0.010724908603365097,4.30530510959555,1.2158868198005763,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,14,4801,coupling relation,0.4008097165991903,-0.01906298151477169,3.943115176207695,2.290863062481516,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,fixed_child_no_memory,15,4801,coupling relation,0.4979757085020243,-0.02534686195337453,3.9271052170589495,1.8254489657446349,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,0,4801,coupling relation,1.0,0.46769117069612287,0.4754253396184443,2.4386760851416587,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,1,4801,coupling relation,1.0,0.5487237562693278,0.4397148411891369,3.1051406363656655,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,2,4801,coupling relation,0.8178137651821862,0.09752026347651148,0.440837757997898,0.17664822619875972,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,3,4801,coupling relation,1.0,0.5902819363411825,0.4585280498703532,2.9467760220716794,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,4,4801,coupling relation,1.0,0.4975532832336066,0.44592795819573755,2.573738423159387,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,5,4801,coupling relation,0.2834008097165992,-0.045361963933829436,0.42791936859100965,1.753717578420163,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,6,4801,coupling relation,1.0,0.3915487455403547,0.43027371462377556,1.7413901012043511,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,7,4801,coupling relation,1.0,0.7396345841191474,0.5788298946777863,5.898704800192339,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,8,4801,coupling relation,0.0,-0.7341532752527096,0.7404136155280168,7.988245003710919,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,9,4801,coupling relation,1.0,0.5537513643630941,0.49576627560151726,3.4193448429154754,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,10,4801,coupling relation,0.145748987854251,-0.1251142086220734,0.4305559666496142,2.1335167391703402,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,11,4801,coupling relation,1.0,0.8124351613197212,0.6539593441950786,7.487144926763505,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,12,4801,coupling relation,0.8178137651821862,0.39549833248244876,0.4495197493081386,1.7318109235941035,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,13,4801,coupling relation,0.9676113360323887,0.2552674263193089,0.44101344743457976,0.1733606290456532,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,14,4801,coupling relation,1.0,0.6507877028460991,0.48119267100126567,3.641675345286547,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,wrong_fixed_child,15,4801,coupling relation,0.0,-0.8803871939613774,0.9047960140950121,10.774571134537958,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,0,4801,coupling relation,1.0,0.8221379944707856,0.5679820475202644,6.836030870461217,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,1,4801,coupling relation,1.0,0.8795445975651884,0.774756623860304,10.055973268345449,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,2,4801,coupling relation,0.15384615384615385,-0.45540594902295856,0.4302120546706274,3.1255776135735704,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,3,4801,coupling relation,0.9271255060728745,0.46615654183743477,0.3077886187845639,1.3704948138340325,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,4,4801,coupling relation,0.0,-0.5990238212972009,0.4467874603375128,3.8418730769974623,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,5,4801,coupling relation,0.15384615384615385,-0.4309543372427499,0.42523607834056,2.975708214823835,nan,-1
