model,domain,snr_db,method,replicate,scored_samples,declared_stream,sign_accuracy,correlation,nrmse,integrated_error,estimated_q_noise_variance,estimated_g_noise_variance
Resistive capacitor coupling,Electromagnetic circuit energy,18,zero_other,31,4500,coupling relation,0.0,0.0,0.09628175098185249,1.0,,
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,0,4500,coupling relation,0.5060728744939271,-0.01184921726633716,7.818579095611776,0.9637628149501104,0.00023212962064495316,0.002152061218811368
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,1,4500,coupling relation,0.4574898785425101,0.015019537264130155,7.675094826780189,1.5058352292972466,0.00026684758540114993,0.002096458519998812
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,2,4500,coupling relation,0.4331983805668016,-0.04854404533426665,7.914660595299583,1.6809979993327708,0.000237145728220585,0.002110673785127651
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,3,4500,coupling relation,0.48582995951417,0.03440165800059757,6.451912320780419,0.05289442819598465,0.00034685252715536063,0.002638917910054781
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,4,4500,coupling relation,0.4979757085020243,0.04774431352370881,7.367600197348423,3.6855609206515,0.0002928512389858154,0.002987385333886689
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,5,4500,coupling relation,0.6194331983805668,0.07179040500282753,7.580924891021642,5.42347057733226,0.00023413975196512256,0.002467103331298404
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,6,4500,coupling relation,0.5182186234817814,0.058988645019079904,7.5080558856605135,1.8005439813356345,0.0002639036039859958,0.002390728714210315
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,7,4500,coupling relation,0.46558704453441296,0.0768807937897415,7.395833358131192,1.0694264631382522,0.00026729480402813184,0.0028909270563225536
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,8,4500,coupling relation,0.4331983805668016,-0.003772125967851353,6.809611493672401,1.6835188385905873,0.00034247733122676546,0.0018560873396721766
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,9,4500,coupling relation,0.5141700404858299,0.024320507821695533,7.228265415454886,2.11281680823196,0.00025647528751730086,0.002268870367465254
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,10,4500,coupling relation,0.48582995951417,-0.0395939984031791,7.882561177968837,2.428479565303337,0.0002590148630857956,0.002748282732425639
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,11,4500,coupling relation,0.5951417004048583,0.002146728653397276,6.502769712947211,1.3756754488919292,0.0003510339922191816,0.0021534346306157767
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,12,4500,coupling relation,0.5910931174089069,0.04562398472059236,7.060161572471327,2.8158234741021717,0.00031427438505741604,0.0024987373865535717
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,13,4500,coupling relation,0.5546558704453441,0.0002931976572766619,8.079747945051805,0.13733402047940363,0.00023535801361497803,0.0027004692978181205
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,14,4500,coupling relation,0.5506072874493927,0.04230353904380892,7.412030986449852,0.3984589916044617,0.00024074001086891019,0.0020861701777523086
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,15,4500,coupling relation,0.5546558704453441,0.04212053399269102,7.10594109386826,0.14052969519702585,0.0003050458717005672,0.0021822284253953557
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,16,4500,coupling relation,0.48582995951417,0.03452658355787843,7.385560692113101,1.6699475873450416,0.00025549124274826317,0.002512787933997101
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,17,4500,coupling relation,0.47368421052631576,-0.008570477181854651,7.477136331441916,3.357231924934833,0.00029911337667297693,0.00229258802032065
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,18,4500,coupling relation,0.5910931174089069,0.015588700608032907,7.650629960758168,3.9513500601838416,0.00024107609608787966,0.001625634065836658
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,19,4500,coupling relation,0.5668016194331984,0.08625455403122265,7.1319217291773285,1.560226295667999,0.0002944726970978123,0.0018946190687305527
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,20,4500,coupling relation,0.48582995951417,0.04593742719175247,7.302486286734941,0.04484565214685948,0.00026234447166748504,0.002099637126118337
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,21,4500,coupling relation,0.5546558704453441,-0.013826342095855397,7.0054440624902865,0.4311603188598629,0.0002945032852872232,0.0026616487483917795
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,22,4500,coupling relation,0.5789473684210527,0.007228418761554075,7.598889783153857,0.7248724006215934,0.00023329081672556653,0.0020793844490778085
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,23,4500,coupling relation,0.5060728744939271,0.04986375403661426,7.548572820987616,3.531463995235376,0.0002619841166450538,0.0017257712674481113
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,24,4500,coupling relation,0.5344129554655871,0.015314871827975403,7.271830097929336,2.772549373233624,0.0003061810184565391,0.002350667109082093
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,25,4500,coupling relation,0.46963562753036436,-0.03728858174985457,7.38962547869041,0.40817405209559593,0.0003020041429068809,0.0022322758373748385
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,26,4500,coupling relation,0.5344129554655871,-0.005294516244795155,7.598314228184907,2.616635957977126,0.0002700828955074374,0.0021491535964856504
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,27,4500,coupling relation,0.6032388663967612,0.06157749639407004,7.634270034794145,2.6466768219961465,0.00027118800395765637,0.0021953293323675213
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,28,4500,coupling relation,0.5182186234817814,0.08845063439359971,7.08228343732772,1.6287106034530692,0.0002974961827243922,0.002378277087314516
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,29,4500,coupling relation,0.4777327935222672,0.028101132291414244,6.700698488355171,0.5654740929093848,0.00035661926533983156,0.002340986631372878
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,30,4500,coupling relation,0.5303643724696356,0.027879071205201177,8.073756162423745,0.47103982069848566,0.00021944044585699718,0.0023150694617711065
Resistive capacitor coupling,Electromagnetic circuit energy,18,causal_state_space,31,4500,coupling relation,0.5991902834008097,0.04945594077749648,6.801364012172663,5.689198940733388,0.00031652586775587926,0.00233492486868221
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,0,4500,coupling relation,1.0,0.21040629848035583,2.8879811489025964,13.66779222946642,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,1,4500,coupling relation,0.8987854251012146,0.4435885304013289,2.857612746913881,18.02165408606989,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,2,4500,coupling relation,1.0,0.42008975219402495,2.9790233975521474,22.202912426882282,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,3,4500,coupling relation,0.9595141700404858,0.4234993752730597,2.9244259471706635,16.84990707151732,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,4,4500,coupling relation,1.0,0.21652295614434916,2.6922342725070014,12.447011891370448,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,5,4500,coupling relation,0.8582995951417004,0.3376128714875329,3.2044619670386907,11.794803881631282,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,6,4500,coupling relation,1.0,0.2928442982479559,2.6146351113025936,8.676985602277561,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,7,4500,coupling relation,0.6396761133603239,0.3951977602977998,2.6404713785522698,19.96252472421143,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,8,4500,coupling relation,0.7894736842105263,0.330637597154912,2.9249323841435424,12.329564107023657,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,9,4500,coupling relation,0.7854251012145749,0.26014770951717536,2.7747907081221723,14.412678841234365,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,10,4500,coupling relation,0.9959514170040485,0.30797343638935687,3.2286055517889056,12.035601403750778,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,11,4500,coupling relation,0.8825910931174089,0.4189676173706586,3.4074477227359323,15.140380708463116,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,12,4500,coupling relation,0.9068825910931174,0.4132102950476826,2.440640400193217,17.67363118799038,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,13,4500,coupling relation,0.9959514170040485,0.3114407326338481,2.9635723106932947,15.779019983430754,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,14,4500,coupling relation,0.8421052631578947,0.3676616340035982,3.324090171462851,16.047086955031112,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,15,4500,coupling relation,0.8623481781376519,0.38481761625703587,2.9990732042942536,11.85678741027656,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,16,4500,coupling relation,0.902834008097166,0.20256287670210957,3.033773779069593,4.009042860235432,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,17,4500,coupling relation,0.951417004048583,0.4984534487372525,3.1703885932850433,20.623638509802124,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,18,4500,coupling relation,0.8299595141700404,0.4288919526427024,2.824231234889874,14.071083886956247,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,19,4500,coupling relation,0.9473684210526315,0.5465126061589202,2.9502920919395206,20.886540793829536,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,20,4500,coupling relation,1.0,0.2189344429302759,2.640653814520307,11.481787406751257,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,21,4500,coupling relation,0.8623481781376519,0.19330783567549895,2.715348280736955,14.019769166731766,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,22,4500,coupling relation,0.9230769230769231,0.2555375621334588,2.738453472091926,1.7150675625122647,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,23,4500,coupling relation,1.0,0.3293593585714,3.0196138157433783,20.899651362604107,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,24,4500,coupling relation,0.8744939271255061,0.43826068519862704,2.9147768158363054,20.110864026177886,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,25,4500,coupling relation,0.9271255060728745,0.3997557919377483,3.334883528881035,20.127244710168757,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,26,4500,coupling relation,0.7894736842105263,0.25472001365529956,2.800288722130064,13.263056270417692,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,27,4500,coupling relation,0.8299595141700404,0.33445840178595143,2.8816282709950056,13.736759298417615,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,28,4500,coupling relation,0.8704453441295547,0.27998910631481455,3.038350368086237,16.301909668382127,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,29,4500,coupling relation,0.7246963562753036,0.33525532845086253,2.7593222761515888,13.250005080873446,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,30,4500,coupling relation,0.8947368421052632,0.33799971041982807,2.6140687335238995,9.440379618332008,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,ara_fixed_lineage,31,4500,coupling relation,0.8380566801619433,0.325681350359076,2.746077413631565,8.664465106041316,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,repeated_reselection,0,4500,coupling relation,1.0,0.3103458005110895,4.27454235558617,22.773469687252895,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,repeated_reselection,1,4500,coupling relation,0.5708502024291497,0.15185924489096184,3.383357231374463,10.040838212308417,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,repeated_reselection,2,4500,coupling relation,0.7611336032388664,0.10697743596706133,3.6718467021270578,24.149850284503852,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,repeated_reselection,3,4500,coupling relation,0.6680161943319838,0.26923124569974055,3.6462161456983235,5.940795748018675,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,repeated_reselection,4,4500,coupling relation,0.7975708502024291,0.2738857920415584,3.9018869542609558,12.198041585019668,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,repeated_reselection,5,4500,coupling relation,0.6477732793522267,-0.03754315353410442,3.647122570949835,14.0748498349072,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,repeated_reselection,6,4500,coupling relation,0.6882591093117408,0.19502658307911472,3.0843743862106896,2.7208133383279347,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,repeated_reselection,7,4500,coupling relation,0.6720647773279352,0.25351271640669487,3.6771074562869965,10.800468942839498,,
Resistive capacitor coupling,Electromagnetic circuit energy,12,repeated_reselection,8,4500,coupling relation,0.8178137651821862,0.2598326629967045,3.70689688371456,16.39238752212126,,
