salt,source,bin_low,bin_high,bin_center,effective_delayed_weight,proportion_of_split_weight,is_binned_mode,is_candidate_band
421,AC,1.5,1.75,1.625,1.351202565366724,0.23096424337751004,True,False
421,AC,1.75,2.0,1.875,0.5196932943718169,0.08883240129904232,False,False
422,C,0.0,0.25,0.125,0.09238446135872924,0.03125000000000002,False,False
422,C,0.25,0.5,0.375,0.36953784543491697,0.12500000000000008,False,False
422,C,0.5,0.75,0.625,0.5543067681523755,0.1875000000000001,False,False
422,C,0.75,1.0,0.875,0.2771533840761877,0.09375000000000006,False,False
422,C,1.0,1.25,1.125,0.4619223067936462,0.15625000000000008,False,False
422,C,1.25,1.5,1.375,0.2771533840761877,0.09375000000000006,False,True
422,C,1.5,1.75,1.625,0.2771533840761875,0.09374999999999999,False,False
422,C,1.75,2.0,1.875,0.6466912295111031,0.2187499999999996,True,False
