run,regime,arm,event_local,left_index,right_index,target_index,pred_index,left_time_s,right_time_s,target_time_s,pred_time_s,duration_s,direction,left_angle_rad,right_angle_rad,target_speed_rad_s,pred_speed_rad_s,flow_fraction,target_phase,pred_phase,error_plain,error_left,error_right,wrong_pred_index,error_wrong,event_id
run2,free,2,18,11491,12120,12009,11805.5,11.490899999999996,12.119900000000001,12.008899999999997,11.805399999999999,0.6290000000000049,decreasing,0.45134990604689573,-0.5938046715373924,4.943081858374298,1.5810597543103215,0.31985303897643874,0.8235294117647058,0.5,0.3235294117647059,0.8235294117647058,0.17647058823529413,12104.5,0.1518282988871224,385
run2,free,2,19,12120,12718,12244,12419.0,12.119900000000001,12.7179,12.243899999999996,12.4189,0.597999999999999,increasing,-0.5938046715373924,0.4707794450560572,4.991471250584145,1.219755798450926,0.24436799036119453,0.20735785953177258,0.5,0.29264214046822745,0.20735785953177258,0.7926421404682275,12747.0,0.8411371237458194,386
run2,free,2,20,12718,13374,13244,13046.0,12.7179,13.373899999999999,13.243899999999996,13.045899999999996,0.6559999999999988,decreasing,0.4707794450560572,-0.4491464687432849,4.097310405902369,3.128068331032664,0.7634443137445808,0.801829268292683,0.5,0.3018292682926829,0.801829268292683,0.19817073170731708,13345.5,0.15472560975609756,387
run2,free,2,21,13374,13973,13839,13673.5,13.373899999999999,13.972900000000003,13.838900000000002,13.673399999999997,0.5990000000000038,increasing,-0.4491464687432849,0.5532885742019809,4.943961469412381,0.8646449964173937,0.17488910497519752,0.7762938230383973,0.5,0.27629382303839733,0.7762938230383973,0.22370617696160267,13977.0,0.2303839732888147,388
run2,free,2,22,13973,14580,14092,14276.5,13.972900000000003,14.579900000000002,14.091900000000003,14.276399999999999,0.6069999999999993,decreasing,0.5532885742019809,-0.36256818993652784,4.112126992532566,1.1287521262586222,0.2744934989382342,0.19604612850082373,0.5,0.3039538714991763,0.19604612850082373,0.8039538714991763,14598.5,0.8344316309719935,389
run2,free,2,23,14580,15224,15093,14902.0,14.579900000000002,15.2239,15.0929,14.901899999999998,0.6439999999999984,increasing,-0.36256818993652784,0.38497761272543984,4.575794296123734,2.395162357393943,0.5234418774950051,0.796583850931677,0.5,0.296583850931677,0.796583850931677,0.20341614906832298,15190.0,0.15062111801242237,390
run2,free,2,24,15224,15800,15668,15512.0,15.2239,15.799900000000001,15.667900000000003,15.511899999999997,0.5760000000000005,decreasing,0.38497761272543984,-0.3657855345682903,4.5309777416696555,0.7108954716630294,0.15689670358015617,0.7708333333333334,0.5,0.2708333333333333,0.7708333333333334,0.22916666666666666,15601.0,0.11631944444444445,391
run2,free,2,25,15800,15978,15877,15889.0,15.799900000000001,15.977899999999998,15.8769,15.8889,0.17799999999999727,increasing,-0.3657855345682903,-0.0829984298176023,2.8506756134281606,2.668591922212334,0.9361261273088675,0.43258426966292135,0.5,0.06741573033707865,0.43258426966292135,0.5674157303370787,16173.0,1.6629213483146068,392
run2,free,2,26,15978,16546,16276,16262.0,15.977899999999998,16.545899999999996,16.2759,16.261899999999997,0.5679999999999978,increasing,-0.0829984298176023,0.07104030269504014,3.387606382752143,2.8770376382767275,0.8492833325988063,0.5246478873239436,0.5,0.02464788732394366,0.5246478873239436,0.4753521126760563,16374.0,0.17253521126760563,393
run2,free,2,27,16546,16770,16667,16658.0,16.545899999999996,16.7699,16.6669,16.657899999999998,0.22400000000000375,increasing,0.07104030269504014,0.48962381192196425,3.3688388566512977,3.2064011521197737,0.9517822871786183,0.5401785714285714,0.5,0.04017857142857143,0.5401785714285714,0.45982142857142855,16951.0,1.2678571428571428,394
run2,free,2,28,16770,17356,16911,17063.0,16.7699,17.3559,16.910899999999998,17.0629,0.5859999999999985,decreasing,0.48962381192196425,-0.399495603363885,4.419609030929306,0.45871515871201485,0.1037908908914419,0.24061433447098976,0.5,0.2593856655290102,0.24061433447098976,0.7593856655290102,17384.5,0.8080204778156996,395
run2,free,2,29,17356,17999,17488,17677.5,17.3559,17.9989,17.487899999999996,17.6774,0.6430000000000007,increasing,-0.399495603363885,0.3957828289457006,3.4566986387063827,2.131200408504073,0.6165421493907385,0.2052877138413686,0.5,0.29471228615863143,0.2052877138413686,0.7947122861586314,17970.0,0.749611197511664,396
run2,free,2,30,17999,18584,18442,18291.5,17.9989,18.5839,18.441899999999997,18.2914,0.5850000000000009,decreasing,0.3957828289457006,-0.48438476647270345,3.985067205162539,0.47667507478749904,0.11961531644183575,0.7572649572649572,0.5,0.25726495726495724,0.7572649572649572,0.24273504273504273,18590.5,0.25384615384615383,397
run2,free,2,31,18584,19182,18696,18883.0,18.5839,19.1819,18.6959,18.8829,0.597999999999999,increasing,-0.48438476647270345,0.3114028222325689,3.3012678235190487,0.5608440516026185,0.16988747402044352,0.18729096989966554,0.5,0.31270903010033446,0.18729096989966554,0.8127090301003345,18984.0,0.4816053511705686,398
run2,free,2,32,19182,19384,19280,19283.0,19.1819,19.383899999999997,19.279899999999998,19.282899999999998,0.20199999999999818,decreasing,0.3114028222325689,0.09324428606906121,1.8339164771712486,1.5864340336984963,0.8650525001801144,0.48514851485148514,0.5,0.01485148514851485,0.48514851485148514,0.5148514851485149,19570.0,1.4356435643564356,399
run2,free,2,33,19384,19958,19668,19671.0,19.383899999999997,19.957900000000002,19.667900000000003,19.670899999999996,0.5740000000000052,decreasing,0.09324428606906121,-0.22318969618052176,3.6800701373652873,3.6308759689179277,0.986632274220029,0.49477351916376305,0.5,0.005226480836236934,0.49477351916376305,0.5052264808362369,19744.0,0.13240418118466898,400
run2,free,2,34,19958,20104,20041,20031.0,19.957900000000002,20.103900000000003,20.0409,20.030900000000003,0.1460000000000008,decreasing,-0.22318969618052176,-0.3183386366718972,1.1465772668088419,0.9944588423706247,0.8673282395859864,0.5684931506849316,0.5,0.0684931506849315,0.5684931506849316,0.4315068493150685,20342.5,2.065068493150685,401
run2,free,2,35,20104,20727,20231,20415.5,20.103900000000003,20.7269,20.2309,20.4154,0.6229999999999976,increasing,-0.3183386366718972,0.2899384727916341,3.78280315504707,1.1220661394149967,0.29662292575756155,0.20385232744783308,0.5,0.29614767255216695,0.20385232744783308,0.7961476725521669,20718.5,0.7825040128410915,402
run2,free,2,36,20727,21333,21223,21030.0,20.7269,21.332900000000002,21.222900000000003,21.029899999999998,0.6060000000000016,decreasing,0.2899384727916341,-0.4355931490113907,2.881567416096113,0.3715916426584194,0.1289546934014974,0.8184818481848185,0.5,0.3184818481848185,0.8184818481848185,0.18151815181518152,21314.5,0.15099009900990099,403
run2,free,2,37,21333,21902,21468,21617.5,21.332900000000002,21.901899999999998,21.4679,21.6174,0.5689999999999955,increasing,-0.4355931490113907,0.3616651365700774,3.100457235142676,0.05711054710234098,0.0184200402621302,0.23725834797891038,0.5,0.2627416520210896,0.23725834797891038,0.7627416520210897,21936.0,0.8224956063268892,404
run2,free,2,38,21902,22539,22396,22220.5,21.901899999999998,22.538899999999998,22.395899999999997,22.2204,0.6370000000000005,decreasing,0.3616651365700774,-0.3141948670921768,2.626118892080885,1.2114034110187129,0.46129039118210696,0.7755102040816326,0.5,0.2755102040816326,0.7755102040816326,0.22448979591836735,22513.5,0.18445839874411302,405
run2,free,2,39,22539,23125,22973,22832.0,22.538899999999998,23.124899999999997,22.972900000000003,22.831899999999997,0.5859999999999985,increasing,-0.3141948670921768,0.37184997037381295,3.477600925704844,0.22296577774721138,0.06411482585570695,0.7406143344709898,0.5,0.24061433447098976,0.7406143344709898,0.2593856655290102,23296.5,0.5520477815699659,406
run2,free,2,40,23125,24054,23566,23589.5,23.124899999999997,24.0539,23.5659,23.5894,0.929000000000002,decreasing,0.37184997037381295,-0.2949769990702058,2.3103031422662745,2.091227816656484,0.9051746406772879,0.4747039827771798,0.5,0.02529601722282024,0.4747039827771798,0.5252960172228203,23865.0,0.3218514531754575,407
run2,free,2,41,24054,24605,24171,24329.5,24.0539,24.6049,24.170899999999996,24.3294,0.5510000000000019,increasing,-0.2949769990702058,0.36781978864385856,2.472945146294781,0.5333953189470906,0.21569233743266725,0.21234119782214156,0.5,0.28765880217785844,0.21234119782214156,0.7876588021778584,24638.5,0.8484573502722323,408
run2,free,2,42,24605,25223,24748,24914.0,24.6049,25.222900000000003,24.7479,24.913899999999998,0.6180000000000021,decreasing,0.36781978864385856,-0.286494699776346,2.8217977015159397,0.10087835796642675,0.035749677559178815,0.2313915857605178,0.5,0.2686084142394822,0.2313915857605178,0.7686084142394822,25221.0,0.7653721682847896,409
run2,free,2,43,25223,25837,25695,25530.0,25.222900000000003,25.8369,25.694899999999997,25.529899999999998,0.6139999999999972,increasing,-0.286494699776346,0.3600556468213618,2.615182567098054,0.023155621830964312,0.008854304140096431,0.7687296416938111,0.5,0.2687296416938111,0.7687296416938111,0.23127035830618892,25806.0,0.18078175895765472,410
run2,free,2,44,25837,26389,26266,26113.0,25.8369,26.3889,26.265900000000002,26.112899999999996,0.5519999999999996,decreasing,0.3600556468213618,-0.2777849032549806,2.3047713850064495,0.6799060445394045,0.2949993430856058,0.7771739130434783,0.5,0.27717391304347827,0.7771739130434783,0.22282608695652173,26567.0,0.5452898550724637,411
run2,free,2,45,26389,27297,26879,26843.0,26.3889,27.2969,26.8789,26.8429,0.9080000000000013,increasing,-0.2777849032549806,0.3185488371763747,1.8173111596867524,1.5250052213792662,0.839154711206489,0.539647577092511,0.5,0.039647577092511016,0.539647577092511,0.460352422907489,27132.0,0.2786343612334802,412
run2,free,2,46,27297,27875,27463,27586.0,27.2969,27.874899999999997,27.462899999999998,27.585900000000002,0.5779999999999959,decreasing,0.3185488371763747,-0.26216625824835793,2.65511959058845,0.8187893237685169,0.30838133493906006,0.28719723183391005,0.5,0.21280276816608998,0.28719723183391005,0.71280276816609,27912.0,0.7768166089965398,413
run2,free,2,47,27875,28527,28025,28201.0,27.874899999999997,28.526899999999998,28.024900000000002,28.200899999999997,0.652000000000001,increasing,-0.26216625824835793,0.29063419870878526,1.7474753482135266,0.22928233650650853,0.1312077659584198,0.23006134969325154,0.5,0.26993865030674846,0.23006134969325154,0.7699386503067485,28481.5,0.7001533742331288,414
run2,free,2,48,28527,29088,28927,28807.5,28.526899999999998,29.087899999999998,28.926899999999996,28.807399999999998,0.5609999999999999,decreasing,0.29063419870878526,-0.32554094905226094,2.0599532679750165,0.9608363843357157,0.46643601059952244,0.7130124777183601,0.5,0.21301247771836007,0.7130124777183601,0.28698752228163993,29253.5,0.5819964349376114,415
run2,free,2,49,29088,29980,29195,29534.0,29.087899999999998,29.9799,29.194899999999997,29.533900000000003,0.892000000000003,increasing,-0.32554094905226094,0.2290842244837923,1.3884992703543537,1.1484943796547427,0.8271479893263751,0.11995515695067265,0.5,0.38004484304932734,0.11995515695067265,0.8800448430493274,29796.0,0.6737668161434978,416
run2,free,2,50,29980,30504,30149,30242.0,29.9799,30.5039,30.148899999999998,30.2419,0.5240000000000009,decreasing,0.2290842244837923,-0.27617740722810424,2.0472526004423024,1.4168237921140594,0.6920610538279248,0.32251908396946566,0.5,0.17748091603053434,0.32251908396946566,0.6774809160305344,30570.5,0.8043893129770993,417
run2,free,2,51,30504,31161,30700,30832.5,30.5039,31.160899999999998,30.6999,30.8324,0.6569999999999965,increasing,-0.27617740722810424,0.2264226931006359,1.8296773579185293,0.5852457794636015,0.3198628309689456,0.2983257229832572,0.5,0.20167427701674276,0.2983257229832572,0.7016742770167428,31140.5,0.6704718417047184,418
run2,free,2,52,31161,31777,31629,31469.0,31.160899999999998,31.776899999999998,31.6289,31.468899999999998,0.6159999999999997,decreasing,0.2264226931006359,-0.31249015316601003,1.6663298391894044,0.8124443475584875,0.4875651437375122,0.7597402597402597,0.5,0.2597402597402597,0.7597402597402597,0.24025974025974026,31756.0,0.20616883116883117,419
run2,free,2,53,31777,32351,31956,32064.0,31.776899999999998,32.3509,31.9559,32.0639,0.5740000000000052,increasing,-0.31249015316601003,0.21330301200904112,1.434674192301904,1.1015389447329111,0.7677972815315759,0.3118466898954704,0.5,0.18815331010452963,0.3118466898954704,0.6881533101045296,32469.0,0.8937282229965157,420
run2,free,2,54,32351,33161,32825,32756.0,32.3509,33.1609,32.8249,32.7559,0.8099999999999952,decreasing,0.21330301200904112,-0.26730934590413424,1.420186055287803,0.9936987455931898,0.6996961714229867,0.5851851851851851,0.5,0.08518518518518518,0.5851851851851851,0.4148148148148148,33045.5,0.2722222222222222,421
run2,free,2,55,33161,33740,33382,33450.5,33.1609,33.7399,33.3819,33.4504,0.5790000000000006,increasing,-0.26730934590413424,0.20854783703858182,1.855115010660866,1.451948194032768,0.7826728724034885,0.38169257340241797,0.5,0.11830742659758203,0.38169257340241797,0.6183074265975821,33810.0,0.7392055267702936,422
run2,free,2,56,33740,34459,34290,34099.5,33.7399,34.4589,34.2899,34.0994,0.7190000000000012,decreasing,0.20854783703858182,-0.2669459371747216,1.060913799131039,0.5397079066697215,0.5087198480326858,0.7649513212795549,0.5,0.26495132127955495,0.7649513212795549,0.23504867872044508,34370.0,0.11126564673157163,423
run2,free,2,57,34459,35000,34732,34729.5,34.4589,34.9999,34.731899999999996,34.7294,0.5409999999999968,increasing,-0.2669459371747216,0.251017274843778,1.4345718660639013,1.418493076723022,0.9887919248095981,0.5046210720887245,0.5,0.0046210720887245845,0.5046210720887245,0.4953789279112754,35139.5,0.7532347504621072,424
run2,free,2,58,35000,35820,35514,35410.0,34.9999,35.8199,35.5139,35.4099,0.8200000000000003,decreasing,0.251017274843778,-0.22546427076059938,0.903924401442211,0.6402465378964284,0.7082965532017006,0.6268292682926829,0.5,0.12682926829268293,0.6268292682926829,0.37317073170731707,35669.0,0.18902439024390244,425
run2,free,2,59,35820,36338,36077,36079.0,35.8199,36.3379,36.0769,36.0789,0.5180000000000007,increasing,-0.22546427076059938,0.2497076934803597,1.6819453520876886,1.6544968440717094,0.9836804994990419,0.49613899613899615,0.5,0.003861003861003861,0.49613899613899615,0.5038610038610039,36466.0,0.750965250965251,426
run2,free,2,60,36338,37112,36593,36725.0,36.3379,37.1119,36.5929,36.7249,0.7740000000000009,decreasing,0.2497076934803597,-0.20812873034249435,1.0937313205800072,0.6482101014529239,0.592659357244316,0.32945736434108525,0.5,0.17054263565891473,0.32945736434108525,0.6705426356589147,37005.5,0.5329457364341085,427
run2,free,2,61,37112,37673,37438,37392.5,37.1119,37.6729,37.4379,37.392399999999995,0.5609999999999999,increasing,-0.20812873034249435,0.2671161772076913,1.3782029320164573,1.3333709941349734,0.9674707281199221,0.5811051693404634,0.5,0.08110516934046345,0.5811051693404634,0.41889483065953653,37737.0,0.5329768270944741,428
run2,free,2,62,37673,38362,37863,38017.5,37.6729,38.3619,37.862899999999996,38.017399999999995,0.6890000000000001,decreasing,0.2671161772076913,-0.18243859145654184,1.1291068063412977,0.8809594932357254,0.7802268911037241,0.2757619738751814,0.5,0.22423802612481858,0.2757619738751814,0.7242380261248186,38341.5,0.6944847605224964,429
run2,free,2,63,38362,39010,38759,38686.0,38.3619,39.009899999999995,38.7589,38.6859,0.6479999999999961,increasing,-0.18243859145654184,0.259317558447691,1.3347119340579092,1.1982841485854234,0.8977848463093411,0.6126543209876543,0.5,0.11265432098765432,0.6126543209876543,0.3873456790123457,39008.0,0.38425925925925924,430
run2,free,2,64,39010,39654,39248,39332.0,39.009899999999995,39.6539,39.247899999999994,39.3319,0.6440000000000055,decreasing,0.259317558447691,-0.18189293731130807,1.2926365566121572,1.0863056554259638,0.8403798034870981,0.3695652173913043,0.5,0.13043478260869565,0.3695652173913043,0.6304347826086957,39678.5,0.6684782608695652,431
run2,free,2,65,39654,40347,40119,40000.5,39.6539,40.3469,40.118900000000004,40.0004,0.6929999999999978,increasing,-0.18189293731130807,0.25490390340547897,1.1468884311635898,0.9456956135511223,0.8245750744836227,0.670995670995671,0.5,0.170995670995671,0.670995670995671,0.329004329004329,40290.5,0.2474747474747475,432
run2,free,2,66,40347,40927,40584,40637.0,40.3469,40.926899999999996,40.58389999999999,40.636900000000004,0.5799999999999983,decreasing,0.25490390340547897,-0.18947930767840138,1.3481266368148708,1.2476849682464843,0.9254953757121117,0.4086206896551724,0.5,0.09137931034482759,0.4086206896551724,0.5913793103448276,41012.0,0.7379310344827587,433
run2,free,2,67,40927,41677,41424,41302.0,40.926899999999996,41.676899999999996,41.423899999999996,41.301899999999996,0.75,increasing,-0.18947930767840138,0.24135049637495865,1.002781901632971,0.688030259530337,0.6861215369064004,0.6626666666666666,0.5,0.16266666666666665,0.6626666666666666,0.3373333333333333,41577.0,0.204,434
run2,free,2,68,41677,42227,41912,41952.0,41.676899999999996,42.22689999999999,41.911899999999996,41.9519,0.5499999999999972,decreasing,0.24135049637495865,-0.20387090168594835,1.3591021187545136,1.3310453867692802,0.9793564209796504,0.42727272727272725,0.5,0.07272727272727272,0.42727272727272725,0.5727272727272728,42344.5,0.7863636363636364,435
run2,free,2,69,42227,43012,42759,42619.5,42.22689999999999,43.011900000000004,42.758900000000004,42.6194,0.7850000000000108,increasing,-0.20387090168594835,0.22351421468345256,0.8625833928600398,0.6190210149826292,0.7176361382638741,0.6777070063694267,0.5,0.17770700636942674,0.6777070063694267,0.32229299363057323,42888.5,0.16496815286624203,436
