date,MJD,pole_x,pole_y,pole_x_rate,pole_y_rate,ut1_utc,lod,sigma_x_pole,sigma_y_pole,sigma_UT1-UTC,sigma_LOD
1992-08-15,48849.0,-0.062199,0.476519,0.002093,0.00118,0.3780041,0.0018921,0.000244,0.000264,1.84e-05,2.85e-05
1992-08-16,48850.0,-0.059411,0.478246,0.00164,0.001571,0.3760951,0.0019171,0.000283,0.00032,1.93e-05,2.99e-05
1992-08-17,48851.0,-0.057445,0.480439,0.001454,0.001526,0.374189,0.0018882,0.000283,0.000321,2.03e-05,3.13e-05
1992-08-18,48852.0,-0.055424,0.482382,0.002256,0.001047,0.3723344,0.001818,0.000253,0.000278,2.17e-05,3.37e-05
1992-08-19,48853.0,-0.052059,0.483605,0.002823,0.000816,0.3705613,0.0017368,0.000247,0.000272,2.4e-05,3.88e-05
1992-08-20,48854.0,-0.048234,0.484682,0.002305,0.001244,0.3688522,0.0016745,0.000272,0.000304,2.57e-05,4.72e-05
1992-08-21,48855.0,-0.045448,0.486539,0.001275,0.001863,0.3672082,0.0016142,0.000305,0.000347,2.68e-05,5.73e-05
1992-08-22,48856.0,-0.044158,0.489296,0.00146,0.00129,0.365613,0.0015828,0.000348,0.000409,2.83e-05,6.78e-05
1992-08-23,48857.0,-0.041832,0.490558,0.002743,7.7e-05,0.364022,0.0016117,0.000379,0.000456,2.99e-05,7.03e-05
1992-08-24,48858.0,-0.037779,0.490318,0.003365,0.000131,0.3623602,0.0017207,0.000356,0.000419,3.08e-05,6.07e-05
1992-08-25,48859.0,-0.033228,0.490698,0.002907,0.000992,0.3605571,0.0018923,0.000306,0.000339,2.95e-05,4.87e-05
1992-08-26,48860.0,-0.029566,0.492391,0.001863,0.001216,0.3585659,0.002134,0.000278,0.000295,2.56e-05,4.01e-05
1992-08-27,48861.0,-0.02754,0.493881,0.002081,0.001146,0.3562575,0.0024555,0.000243,0.000253,2.22e-05,3.4e-05
1992-08-28,48862.0,-0.024274,0.495472,0.00235,0.001039,0.3536857,0.0026693,0.000219,0.000228,2e-05,3.02e-05
1992-08-29,48863.0,-0.021287,0.496787,0.002218,0.001241,0.3509674,0.0027407,0.000204,0.00021,1.84e-05,2.74e-05
