origin,target,origin_year,horizon,split,truth,current,climatology,persistence,base_levels,base_raw_movement,base_diara,base_radius,base_turn,base_quadrant,base_broken_diara
201803,201812,2018.1666666666667,9,holdout,0.97,-0.73,0.02244239631336406,-0.73,0.15921859774822214,0.1453010962222384,0.09407327731569552,0.14383475122584025,0.11234756530229019,0.15993234541708276,0.12987987965527883
201804,201901,2018.25,9,holdout,0.51,-0.36,0.021563218390804603,-0.36,-0.039015707413174006,-0.030997201189420707,-0.12770528432323247,-0.061517680413291406,-0.10203654919050634,-0.09955528418501863,-0.1879205101563628
201805,201902,2018.3333333333333,9,holdout,0.62,-0.12,0.021238532110091746,-0.12,0.16930969978589033,0.18339087961754685,0.1374958534394363,0.19993816714222767,0.1125997449959987,0.23082469491382385,0.08276372204419971
201806,201903,2018.4166666666667,9,holdout,0.81,0.12,0.021464530892448517,0.12,0.3549051983326017,0.35835716043872495,0.374491515501211,0.4203153350886745,0.3146796249811115,0.4019572161109388,0.06482729160803391
201807,201904,2018.5,9,holdout,0.67,0.27,0.02203196347031964,0.27,0.3031488698526942,0.30473977408710345,0.2997779811789038,0.3559283229838771,0.24493305155737866,0.30902265379280974,-0.32492249568605847
201808,201905,2018.5833333333333,9,holdout,0.61,0.05,0.022095671981776772,0.05,0.5135169785394954,0.5178541753988287,0.5533594783434055,0.5619119597221408,0.4870703209987921,0.6590634743326929,0.37650957990091793
201809,201906,2018.6666666666667,9,holdout,0.66,0.3,0.022727272727272735,0.3,0.5573946433483619,0.5477259206551464,0.537464704056458,0.5707280007330037,0.5200544024382159,0.47657942664881014,0.5191193300266597
201810,201907,2018.75,9,holdout,0.41,0.84,0.02458049886621316,0.84,0.4904441255862452,0.49123897693454455,0.4400332705126986,0.5078371075602035,0.4339364586618942,0.38641488249654743,0.3768468980902198
201811,201908,2018.8333333333333,9,holdout,0.19,1.0,0.02678733031674209,1.0,0.34458966047153394,0.34331915398198715,0.27314159948574296,0.3341510346364199,0.29185896264649513,0.24282538530424153,0.22194982106311478
201812,201909,2018.9166666666667,9,holdout,0.11,0.97,0.02891647855530475,0.97,0.23341434034955563,0.23442854012986938,0.15516545808116147,0.19281068019385508,0.19270660548397142,0.05945613319466481,0.031932162779241345
201901,201910,2019.0,9,holdout,0.55,0.51,0.03000000000000001,0.51,0.38524109519444083,0.38070037459635236,0.2545655349991159,0.26162597415221145,0.3682827545415995,0.2547840192739624,0.14135834376168804
201902,201911,2019.0833333333333,9,holdout,0.74,0.62,0.03132584269662922,0.62,0.5639534911941552,0.5605843164400235,0.4810341721018653,0.4667655274930852,0.5750866961667687,0.46760186496428824,0.33138001887381874
201903,201912,2019.1666666666667,9,holdout,0.51,0.81,0.03307174887892377,0.81,0.6528279529357262,0.651887184637414,0.6217535572971167,0.6369462816063941,0.6487639371629994,0.554339198132195,0.35695485394212806
201904,202001,2019.25,9,holdout,0.64,0.67,0.03449664429530202,0.67,0.08948013606987251,0.06801682684474936,-0.01750175034576478,0.09027732157511927,0.024131346185554882,-0.047752946824626726,-0.058925735262164804
201905,202002,2019.3333333333333,9,holdout,0.48,0.61,0.03578125,0.61,0.2141982437745671,0.23288849039417037,0.2515891772686112,0.24578705875919632,0.21571765944026983,0.07196106002510262,0.07774596742813332
201906,202003,2019.4166666666667,9,holdout,0.36,0.66,0.03717149220489978,0.66,0.08706112707980398,0.07542470699004802,0.09415651442452025,0.1380818180188907,0.021571036113705554,0.10734017636613837,0.026001657410274992
201907,202004,2019.5,9,holdout,0.49,0.41,0.038000000000000006,0.41,0.003149221303157236,0.00738604411008667,-0.08118825437908762,-0.011797088622147352,-0.06393152075657686,-0.13169645501662855,-0.05158858687654501
201908,202005,2019.5833333333333,9,holdout,-0.12,0.19,0.038337028824833703,0.19,-0.026479242106113042,-0.02919816579021319,-0.13016226852121365,-0.1132297932563057,-0.026839003438235094,-0.1758497673678105,-0.10218971055340209
201909,202006,2019.6666666666667,9,holdout,-0.21,0.11,0.038495575221238934,0.11,0.07536257426652802,0.0825841050296174,-0.11599994578754079,-0.09123196988886743,0.05652058065604665,-0.10842656634751778,0.028049579968071232
201910,202007,2019.75,9,holdout,-0.04,0.55,0.03962472406181016,0.55,0.17209169432787558,0.17523751177804348,0.21371427898726228,0.07949555495463871,0.24210083743543181,0.30412095155928665,0.19152162545443696
201911,202008,2019.8333333333333,9,holdout,-0.42,0.74,0.04116740088105727,0.74,0.06139573043647392,0.06914360696805906,0.09601927800271995,0.07684171390307257,0.06438070621736938,0.38952120800946727,0.12645459825379102
201912,202009,2019.9166666666667,9,holdout,-0.66,0.51,0.042197802197802205,0.51,-0.06753203729923346,-0.06908159813574377,-0.01735028262281709,-0.138730981994542,0.0744807887883939,-0.02757854217193805,-0.052941319831076174
202001,202010,2020.0,9,holdout,-1.19,0.64,0.043508771929824566,0.64,-0.22055213287600178,-0.22902962487529183,-0.0817732354580301,-0.19772062065432022,-0.08046028894118483,0.0678141472608064,-0.20577294851712596
202002,202011,2020.0833333333333,9,holdout,-1.01,0.48,0.044463894967177245,0.48,-0.1476492968823379,-0.14414993106537216,-0.15553521178563318,-0.18634972473748102,-0.10428068860550636,-0.22564180598832406,-0.14124634246949208
202003,202012,2020.1666666666667,9,holdout,-0.98,0.36,0.045152838427947595,0.36,-0.20762279190704325,-0.21210372510202752,-0.2786172955443411,-0.240489299569017,-0.22069858176596246,-0.18431739504298772,-0.24889357730485545
202004,202101,2020.25,9,holdout,-1.04,0.49,0.04612200435729848,0.49,-0.4779133643453041,-0.4752059944500577,-0.3511214331779975,-0.33761200440532874,-0.49106910584126934,-0.38161583110973624,-0.2433085337982871
202005,202102,2020.3333333333333,9,holdout,-0.94,-0.12,0.0457608695652174,-0.12,-0.5293936817506875,-0.5221509443250671,-0.5756160518757666,-0.468582713288758,-0.6142708305496797,-0.5615972087134332,-0.03739429996691868
202006,202103,2020.4166666666667,9,holdout,-0.72,-0.21,0.045206073752711504,-0.21,-0.36597380391473594,-0.36933050615061525,-0.4070878066334301,-0.3517187995075289,-0.42479401301998343,-0.44802526259397146,0.23099559871880354
202007,202104,2020.5,9,holdout,-0.55,-0.04,0.04502164502164503,-0.04,-0.2795920159255975,-0.2786474073335988,-0.4836183016030731,-0.4447438993757991,-0.34268329731234853,-0.40806578119878695,0.09877040043410719
202008,202105,2020.5833333333333,9,holdout,-0.41,-0.42,0.04401727861771059,-0.42,-0.18484208154767157,-0.1753080602382403,-0.3716853479163344,-0.21064773492637223,-0.31862755543696014,-0.2720505430676604,0.07523950650890404
202009,202106,2020.6666666666667,9,holdout,-0.06,-0.66,0.042499999999999996,-0.66,-0.3233556556212552,-0.3386466896754277,-0.25310012453670383,-0.25711459232426864,-0.30973880214660277,-0.22089393531372598,-0.14993233446616627
202010,202107,2020.75,9,holdout,-0.2,-1.19,0.0398494623655914,-1.19,-0.11427212725069283,-0.11698048480421841,0.00012032918213093768,0.015864874854910054,-0.14630629043163695,-0.14232745392616047,0.16077784897464836
202011,202108,2020.8333333333333,9,holdout,-0.38,-1.01,0.03759656652360516,-1.01,0.07221182340903443,0.07667764002294472,0.20045376286129424,0.20418499707251028,0.04307911203528539,0.05555836233316985,0.33616899780473447
202012,202109,2020.9166666666667,9,holdout,-0.5,-0.98,0.03541755888650963,-0.98,0.3153796669328075,0.3217227634802695,0.3695826313886985,0.37125914592591647,0.31510080061776413,0.25945889794199983,0.40937741953615725
202101,202110,2021.0,9,holdout,-0.78,-1.04,0.03311965811965812,-1.04,0.1306869626029046,0.12561137589081972,0.175087094142144,0.17402303573967226,0.12481909344930092,0.15207190484885308,0.19304661664688905
202102,202111,2021.0833333333333,9,holdout,-0.88,-0.94,0.031044776119402987,-0.94,0.3171530306413996,0.3174934764430935,0.2989736153173647,0.32513600736429216,0.2952263991807051,0.2661725057511339,0.29263960608441214
202103,202112,2021.1666666666667,9,holdout,-1.07,-0.72,0.0294468085106383,-0.72,0.46268664897423045,0.45738827251390807,0.46572528680755876,0.493964316366566,0.4349242172903529,0.4289204677192626,0.378813403302849
202104,202201,2021.25,9,holdout,-0.77,-0.55,0.028216560509554144,-0.55,-0.06396100573092975,-0.07550248026450598,-0.036204940158513506,-0.047023233416484726,-0.06325094911441151,-0.1547999594213809,-0.18134573171875237
202105,202202,2021.3333333333333,9,holdout,-0.68,-0.41,0.02728813559322034,-0.41,-0.005246060828616124,-0.002415874755005404,-0.012665211007330111,-0.030006539096494547,0.002110402672288181,-0.07648541079712083,-0.18637228026423142
202106,202203,2021.4166666666667,9,holdout,-0.84,-0.06,0.027103594080338266,-0.06,-0.07040021038520816,-0.06863188341551954,-0.21938707771674898,-0.18628228649801773,-0.08299069589917565,-0.12866860674639521,-0.3068793422315639
202107,202204,2021.5,9,holdout,-0.9,-0.2,0.026624472573839663,-0.2,0.05314991783198954,0.05690059237419984,0.008740866020864092,-0.04895893235728782,0.10475122067623381,-0.045925164564204674,-0.05191580212644041
202108,202205,2021.5833333333333,9,holdout,-1.02,-0.38,0.02576842105263158,-0.38,0.010069700566650887,0.004458550859255658,0.03226414670826568,-0.01933388089406996,0.050838125354310225,0.21568399132584223,0.17045984580582285
202109,202206,2021.6666666666667,9,holdout,-0.77,-0.5,0.024663865546218487,-0.5,-0.21142282588902397,-0.2296935949934096,-0.1198297649056381,-0.19220898755091503,-0.14916933333598206,-0.03518020316718458,-0.12743677903144288
202110,202207,2021.75,9,holdout,-0.56,-0.78,0.0229769392033543,-0.78,0.007157299458662534,0.009981762835967328,0.17461484974359637,0.12029518692537047,0.062285451628553985,0.1269694056833515,0.0857793675700472
202111,202208,2021.8333333333333,9,holdout,-0.96,-0.88,0.021087866108786612,-0.88,0.09214952178421823,0.08923688777469965,0.20098959800802843,0.1747173337931544,0.12928859154599243,0.2121795524171166,0.1791793848923028
202112,202209,2021.9166666666667,9,holdout,-1.06,-1.07,0.018810020876826723,-1.07,0.21208593581481117,0.21293447622356673,0.31251964685143707,0.2833149849058075,0.23509140619227653,0.36964989464539155,0.310014629838383
202201,202210,2022.0,9,holdout,-0.99,-0.77,0.017166666666666667,-0.77,0.502982926019016,0.516630753526316,0.4779905837053849,0.5238194128021324,0.4631814606234543,0.46504906962358866,0.5209895476611311
202202,202211,2022.0833333333333,9,holdout,-0.76,-0.68,0.01571725571725572,-0.68,0.3720088928215191,0.3680775840074099,0.36400790108747666,0.36610340594407204,0.36019172984226483,0.40329126977385854,0.36084467296108597
202203,202212,2022.1666666666667,9,holdout,-0.86,-0.84,0.013941908713692948,-0.84,0.5094014922063683,0.5005531262004879,0.5934139760232275,0.5257688777860483,0.5442672480047817,0.5689024622147859,0.5730919027275418
202204,202301,2022.25,9,holdout,-0.78,-0.9,0.012049689440993789,-0.9,0.8641924434900589,0.879735261744122,0.9350232979926675,0.9041134596459646,0.8808822948801956,0.9819564646680723,0.8375964403207843
202205,202302,2022.3333333333333,9,holdout,-0.62,-1.02,0.009917355371900827,-1.02,0.9424671846671506,0.9318244507277049,1.0666404592895047,1.0103514976711774,0.9933210180977453,1.369613482902291,0.9263299398722545
202206,202303,2022.4166666666667,9,holdout,-0.13,-0.77,0.008309278350515465,-0.77,0.8916935606140279,0.9047006697362651,0.9627985389317291,0.9503567770698128,0.9136598252589293,0.9226598893719224,0.8565166570450513
202207,202304,2022.5,9,holdout,0.24,-0.56,0.007139917695473251,-0.56,0.6783224386924834,0.6664067515388928,0.7002351052031577,0.697465461168199,0.6802764927825302,0.6777734602044371,0.5944413996337407
202208,202305,2022.5833333333333,9,holdout,0.47,-0.96,0.005154004106776179,-0.96,0.5468734039155313,0.5541915687389329,0.6024859498843177,0.5656194717633022,0.5713662612026267,0.712415188086218,0.47735679050360935
202209,202306,2022.6666666666667,9,holdout,0.95,-1.06,0.0029713114754098373,-1.06,0.5301547714910784,0.5179199547492409,0.5386438807120593,0.544609591614332,0.5262406953930465,0.6772154607575914,0.4535596763754251
202210,202307,2022.75,9,holdout,1.2,-0.99,0.0009406952965235183,-0.99,0.39500683191675634,0.3793835104072185,0.3845485685446421,0.3789391601892672,0.4057467042019608,0.3812540701573167,0.33191313084985113
202211,202308,2022.8333333333333,9,holdout,1.56,-0.76,-0.0006122448979591824,-0.76,0.5851484955646914,0.5922221686357969,0.5540426689854753,0.5663054960100059,0.5820139502084949,0.7214039093548302,0.5245833888084418
202212,202309,2022.9166666666667,9,holdout,1.65,-0.86,-0.0023625254582484703,-0.86,0.5221662193256771,0.5233127346028922,0.5061355082868456,0.5093912399720267,0.5211138388102246,0.4801869160571407,0.5049136922476607
202301,202310,2023.0,9,holdout,1.59,-0.78,-0.003943089430894309,-0.78,0.7486202331407842,0.747866038916748,0.7448884905583778,0.7410319114049075,0.751320687541076,0.7103062885306641,0.8460494882638117
202302,202311,2023.0833333333333,9,holdout,2.01,-0.62,-0.005192697768762679,-0.62,0.9343928970155544,0.9177310687005475,0.9344898525173769,0.9208071486859812,0.9388379252286926,0.9459544181892601,1.0695656631829433
202303,202312,2023.1666666666667,9,holdout,1.81,-0.13,-0.005445344129554656,-0.13,0.998743503656404,1.0147309720143642,1.0199541471330742,1.0282653092091136,0.9932590074067467,1.0412650013660216,1.0707429994415145
202304,202401,2023.25,9,holdout,1.71,0.24,-0.004949494949494953,0.24,0.785211675004036,0.7788924682890773,0.8022307531942441,0.8179261832955393,0.7768827746367806,0.6800167025960626,0.9680986832436017
202305,202402,2023.3333333333333,9,holdout,1.47,0.47,-0.003991935483870965,0.47,0.9129253236235672,0.9140715166259821,0.9276470332434242,0.9406079622829921,0.9011759711411145,0.8121626391759459,1.0269086404603411
202306,202403,2023.4166666666667,9,holdout,1.1,0.95,-0.002072434607645872,0.95,0.9461783690341512,0.9504981399917318,0.9727749163467588,0.9966507505423046,0.9242875189960996,0.9296797942678653,1.025278608582655
202307,202404,2023.5,9,holdout,0.93,1.2,0.0003413654618473912,1.2,0.4140487265493855,0.3987391531283201,0.40617778491401607,0.4448496823555999,0.38351297142981433,0.34672458326192335,0.4730727124053389
202308,202405,2023.5833333333333,9,holdout,0.41,1.56,0.0034669338677354735,1.56,0.27855909795339545,0.2871793390746714,0.2792405421429016,0.3037982764649268,0.2593639960762129,0.23274647327241083,0.3090447460486487
202309,202406,2023.6666666666667,9,holdout,0.25,1.65,0.006760000000000003,1.65,0.06375659555786621,0.06727006392990599,0.037940599092603215,0.06517990212009281,0.04041208723981403,-0.01167607244623177,0.024931479762306672
202310,202407,2023.75,9,holdout,0.2,1.59,0.009920159680638726,1.59,0.04226784582133437,0.05030336488361763,-0.027934521208198483,-0.012299312899405524,0.027917962439848433,-0.02494871065689666,-0.014072812663912434
202311,202408,2023.8333333333333,9,holdout,0.02,2.01,0.013904382470119525,2.01,0.015418184084999466,0.009872223053005743,-0.019866608491778133,-0.005693599559738876,0.0005619476090766781,-0.06654046860584897,-0.03979981666499784
202312,202409,2023.9166666666667,9,holdout,-0.11,1.81,0.0174751491053678,1.81,-0.18356986939556724,-0.19891708640287298,-0.24435220115303585,-0.21667696307461498,-0.20068647022844197,-0.26763796958980546,-0.27663012969186923
202401,202410,2024.0,9,holdout,-0.24,1.71,0.020833333333333332,1.71,-0.5355929893418073,-0.5304718157742129,-0.5518287908073546,-0.5512677137664229,-0.5343848258116893,-0.5103149468035532,-0.63393287957296
202402,202411,2024.0833333333333,9,holdout,-0.05,1.47,0.0237029702970297,1.47,-0.41695760165366313,-0.41037654206326085,-0.4056069322683828,-0.40696084339087424,-0.4185611834291895,-0.427690697147021,-0.5156855521110454
202403,202412,2024.1666666666667,9,holdout,-0.58,1.1,0.0258300395256917,1.1,-0.7279590485326902,-0.7440877535329748,-0.7404663763996544,-0.7296159775075234,-0.7394955953027031,-0.741131669638855,-0.819364401175553
202404,202501,2024.25,9,holdout,-0.76,0.93,0.027613412228796843,0.93,-0.6468307566030386,-0.6417565297184668,-0.6238477153279115,-0.6339506020048976,-0.6411158413422288,-0.7228512957610481,-0.7069688847251376
202405,202502,2024.3333333333333,9,holdout,-0.39,0.41,0.028366141732283464,0.41,-0.5376440128548193,-0.530046353389415,-0.6133628955040352,-0.6043938175471081,-0.5410740733336701,-0.6285174164864679,-0.6158125066201726
202406,202503,2024.4166666666667,9,holdout,0.05,0.25,0.02880157170923379,0.25,-0.4702533105049918,-0.4684289436557116,-0.5718450596978037,-0.5800319659107684,-0.46242088129394465,-0.5683313604865015,-0.5346632690066893
202407,202504,2024.5,9,holdout,-0.08,0.2,0.02913725490196078,0.2,-0.5306779560187721,-0.5357381426261318,-0.5776499106683758,-0.5812231378041725,-0.5307574080747897,-0.5309604903678237,-0.5745440645932902
202408,202505,2024.5833333333333,9,holdout,-0.08,0.02,0.02911937377690802,0.02,-0.6492665271183512,-0.6397004773814128,-0.7378183050440003,-0.7307479862797825,-0.6474294396804248,-0.7343908223570146,-0.6952928354178335
202409,202506,2024.6666666666667,9,holdout,0.01,-0.11,0.028847656250000006,-0.11,-0.84949201879534,-0.8582588443377084,-0.867794820897512,-0.8674745581467593,-0.8471241139774243,-0.9108630465820059,-0.9246940318672326
202410,202507,2024.75,9,holdout,-0.03,-0.24,0.02832358674463938,-0.24,-0.6770826661790244,-0.665934302367685,-0.7233080488450502,-0.709428765485304,-0.6778143781013287,-0.8407953762581711,-0.7566305116564629
202411,202508,2024.8333333333333,9,holdout,-0.11,-0.05,0.028171206225680933,-0.05,-0.8888654767154512,-0.8904850417042299,-0.9233693418827369,-0.9454609090580387,-0.8746650988680392,-1.023272390366485,-0.9664949801868932
