run,split,field_g,phase_turns,detector,share_residual,phase_bin_weight
EMU00066584,validation,20.0,0.78125,95,-0.001750314111771989,124015.0
EMU00066584,validation,20.0,0.78125,96,-0.0006240713340248107,124015.0
EMU00066584,validation,20.0,0.8020833333333334,1,0.0001102559097650732,119999.0
EMU00066584,validation,20.0,0.8020833333333334,2,0.000572966397028659,119999.0
EMU00066584,validation,20.0,0.8020833333333334,3,0.000999388107201781,119999.0
EMU00066584,validation,20.0,0.8020833333333334,4,0.0016076502916205493,119999.0
EMU00066584,validation,20.0,0.8020833333333334,5,0.0016508671431018423,119999.0
EMU00066584,validation,20.0,0.8020833333333334,6,0.0014976474415428526,119999.0
EMU00066584,validation,20.0,0.8020833333333334,7,0.0031084623154562776,119999.0
EMU00066584,validation,20.0,0.8020833333333334,8,0.0027667623141831603,119999.0
EMU00066584,validation,20.0,0.8020833333333334,9,0.002654323194777763,119999.0
EMU00066584,validation,20.0,0.8020833333333334,10,0.0029020223646761528,119999.0
EMU00066584,validation,20.0,0.8020833333333334,11,0.0038633899029697602,119999.0
EMU00066584,validation,20.0,0.8020833333333334,12,0.0028566287974990394,119999.0
EMU00066584,validation,20.0,0.8020833333333334,13,0.0038141983186341325,119999.0
EMU00066584,validation,20.0,0.8020833333333334,14,0.0033896243093362206,119999.0
EMU00066584,validation,20.0,0.8020833333333334,15,0.0030210372670637802,119999.0
EMU00066584,validation,20.0,0.8020833333333334,16,0.004496380418377126,119999.0
EMU00066584,validation,20.0,0.8020833333333334,17,0.0032942964658056553,119999.0
EMU00066584,validation,20.0,0.8020833333333334,18,0.0033116751176056835,119999.0
EMU00066584,validation,20.0,0.8020833333333334,19,0.0023524359072695086,119999.0
EMU00066584,validation,20.0,0.8020833333333334,20,0.003116324956216886,119999.0
EMU00066584,validation,20.0,0.8020833333333334,21,0.002752563952077473,119999.0
EMU00066584,validation,20.0,0.8020833333333334,22,0.00273271511740999,119999.0
EMU00066584,validation,20.0,0.8020833333333334,23,0.001753559856847624,119999.0
EMU00066584,validation,20.0,0.8020833333333334,24,0.00131950134645921,119999.0
EMU00066584,validation,20.0,0.8020833333333334,25,0.0010430043621348479,119999.0
EMU00066584,validation,20.0,0.8020833333333334,26,0.0003458012579274309,119999.0
EMU00066584,validation,20.0,0.8020833333333334,27,0.0009795053063409373,119999.0
EMU00066584,validation,20.0,0.8020833333333334,28,-0.000737525142750648,119999.0
EMU00066584,validation,20.0,0.8020833333333334,29,-5.590531976051212e-05,119999.0
EMU00066584,validation,20.0,0.8020833333333334,30,-7.023499256476206e-05,119999.0
EMU00066584,validation,20.0,0.8020833333333334,31,-0.0027447583859761785,119999.0
EMU00066584,validation,20.0,0.8020833333333334,32,-0.0017050537642408548,119999.0
EMU00066584,validation,20.0,0.8020833333333334,33,-0.0007594954003634501,119999.0
EMU00066584,validation,20.0,0.8020833333333334,34,-0.0018884728240200857,119999.0
EMU00066584,validation,20.0,0.8020833333333334,35,-0.0020434767954888387,119999.0
EMU00066584,validation,20.0,0.8020833333333334,36,-0.0010655173416909565,119999.0
EMU00066584,validation,20.0,0.8020833333333334,37,-0.0030147620992108724,119999.0
EMU00066584,validation,20.0,0.8020833333333334,38,-0.001913879340819041,119999.0
EMU00066584,validation,20.0,0.8020833333333334,39,-0.0007759010181790647,119999.0
EMU00066584,validation,20.0,0.8020833333333334,40,-0.0022245077732255653,119999.0
EMU00066584,validation,20.0,0.8020833333333334,41,-0.0021295400960505213,119999.0
EMU00066584,validation,20.0,0.8020833333333334,42,-0.000777001884029183,119999.0
EMU00066584,validation,20.0,0.8020833333333334,43,-0.0016734622234829022,119999.0
EMU00066584,validation,20.0,0.8020833333333334,44,-0.0013749727801997702,119999.0
EMU00066584,validation,20.0,0.8020833333333334,45,-0.0008963094841068259,119999.0
EMU00066584,validation,20.0,0.8020833333333334,46,-0.0009492864986183531,119999.0
EMU00066584,validation,20.0,0.8020833333333334,47,-0.0003498752852784621,119999.0
EMU00066584,validation,20.0,0.8020833333333334,48,0.0005112963722504546,119999.0
EMU00066584,validation,20.0,0.8020833333333334,49,-0.00017720957868301723,119999.0
EMU00066584,validation,20.0,0.8020833333333334,50,-0.0007598095299178167,119999.0
EMU00066584,validation,20.0,0.8020833333333334,51,-0.0009203130761090914,119999.0
EMU00066584,validation,20.0,0.8020833333333334,52,0.0006871926010022677,119999.0
EMU00066584,validation,20.0,0.8020833333333334,53,0.0003569772911509765,119999.0
EMU00066584,validation,20.0,0.8020833333333334,54,-0.0004476889137707404,119999.0
EMU00066584,validation,20.0,0.8020833333333334,55,0.0011888189337939533,119999.0
EMU00066584,validation,20.0,0.8020833333333334,56,0.0017703957765431249,119999.0
EMU00066584,validation,20.0,0.8020833333333334,57,0.0007346802241830505,119999.0
EMU00066584,validation,20.0,0.8020833333333334,58,0.0019588898336278734,119999.0
EMU00066584,validation,20.0,0.8020833333333334,59,0.0027405074748466434,119999.0
EMU00066584,validation,20.0,0.8020833333333334,60,0.0007077200852013239,119999.0
EMU00066584,validation,20.0,0.8020833333333334,61,0.001731775949577088,119999.0
EMU00066584,validation,20.0,0.8020833333333334,62,0.0030277017501226704,119999.0
EMU00066584,validation,20.0,0.8020833333333334,63,0.0013185269314723738,119999.0
EMU00066584,validation,20.0,0.8020833333333334,64,0.002490354335695861,119999.0
EMU00066584,validation,20.0,0.8020833333333334,65,0.0018957075215935845,119999.0
EMU00066584,validation,20.0,0.8020833333333334,66,0.0013437720612798749,119999.0
EMU00066584,validation,20.0,0.8020833333333334,67,0.001741208173028732,119999.0
EMU00066584,validation,20.0,0.8020833333333334,68,0.0013122570973371835,119999.0
EMU00066584,validation,20.0,0.8020833333333334,69,0.00033738437332170084,119999.0
EMU00066584,validation,20.0,0.8020833333333334,70,0.0010224086397886687,119999.0
EMU00066584,validation,20.0,0.8020833333333334,71,0.0006859009360422133,119999.0
EMU00066584,validation,20.0,0.8020833333333334,72,-3.118742527048891e-05,119999.0
EMU00066584,validation,20.0,0.8020833333333334,73,-0.00023839155258639132,119999.0
EMU00066584,validation,20.0,0.8020833333333334,74,-0.0007996700725538683,119999.0
EMU00066584,validation,20.0,0.8020833333333334,75,-0.0003878038757303123,119999.0
EMU00066584,validation,20.0,0.8020833333333334,76,-0.0025697209162604995,119999.0
EMU00066584,validation,20.0,0.8020833333333334,77,-0.002125412347243383,119999.0
EMU00066584,validation,20.0,0.8020833333333334,78,-0.0011056138029568916,119999.0
EMU00066584,validation,20.0,0.8020833333333334,79,-0.003603202457489801,119999.0
EMU00066584,validation,20.0,0.8020833333333334,80,-0.0036187323331726,119999.0
EMU00066584,validation,20.0,0.8020833333333334,81,-0.0013333723703458896,119999.0
EMU00066584,validation,20.0,0.8020833333333334,82,-0.004143619671255936,119999.0
EMU00066584,validation,20.0,0.8020833333333334,83,-0.003940252334473584,119999.0
EMU00066584,validation,20.0,0.8020833333333334,84,-0.0025206000263164378,119999.0
EMU00066584,validation,20.0,0.8020833333333334,85,-0.003122427510775704,119999.0
EMU00066584,validation,20.0,0.8020833333333334,86,-0.0036269964752154178,119999.0
EMU00066584,validation,20.0,0.8020833333333334,87,-0.002911471508409652,119999.0
EMU00066584,validation,20.0,0.8020833333333334,88,-0.003529204383894698,119999.0
EMU00066584,validation,20.0,0.8020833333333334,89,-0.0040247731135254795,119999.0
EMU00066584,validation,20.0,0.8020833333333334,90,-0.002274253190338704,119999.0
EMU00066584,validation,20.0,0.8020833333333334,91,-0.003002961591471855,119999.0
EMU00066584,validation,20.0,0.8020833333333334,92,-0.0030690395284182054,119999.0
EMU00066584,validation,20.0,0.8020833333333334,93,-0.002696336196425615,119999.0
EMU00066584,validation,20.0,0.8020833333333334,94,-0.0017935605975563566,119999.0
EMU00066584,validation,20.0,0.8020833333333334,95,-0.002002240642344144,119999.0
EMU00066584,validation,20.0,0.8020833333333334,96,-0.001950661028619617,119999.0
EMU00066584,validation,20.0,0.8229166666666666,1,0.0006175527385192701,92507.0
EMU00066584,validation,20.0,0.8229166666666666,2,0.0013216303951279448,92507.0
EMU00066584,validation,20.0,0.8229166666666666,3,0.0015487197629164365,92507.0
EMU00066584,validation,20.0,0.8229166666666666,4,0.001918927798128912,92507.0
EMU00066584,validation,20.0,0.8229166666666666,5,0.002172118978047982,92507.0
EMU00066584,validation,20.0,0.8229166666666666,6,0.0021003261354072753,92507.0
EMU00066584,validation,20.0,0.8229166666666666,7,0.0032771674410508322,92507.0
EMU00066584,validation,20.0,0.8229166666666666,8,0.0029906889462921683,92507.0
EMU00066584,validation,20.0,0.8229166666666666,9,0.0024177711966662982,92507.0
EMU00066584,validation,20.0,0.8229166666666666,10,0.002446225401166212,92507.0
EMU00066584,validation,20.0,0.8229166666666666,11,0.0040381189472276455,92507.0
EMU00066584,validation,20.0,0.8229166666666666,12,0.0031445117533103655,92507.0
EMU00066584,validation,20.0,0.8229166666666666,13,0.00394103572313215,92507.0
EMU00066584,validation,20.0,0.8229166666666666,14,0.004080221497033191,92507.0
EMU00066584,validation,20.0,0.8229166666666666,15,0.004111336276894613,92507.0
EMU00066584,validation,20.0,0.8229166666666666,16,0.004619769496532784,92507.0
EMU00066584,validation,20.0,0.8229166666666666,17,0.004093361394144351,92507.0
EMU00066584,validation,20.0,0.8229166666666666,18,0.0028088556449963184,92507.0
EMU00066584,validation,20.0,0.8229166666666666,19,0.002818834949610107,92507.0
EMU00066584,validation,20.0,0.8229166666666666,20,0.0024918510634118016,92507.0
EMU00066584,validation,20.0,0.8229166666666666,21,0.0029504532384868093,92507.0
EMU00066584,validation,20.0,0.8229166666666666,22,0.002239567696170831,92507.0
EMU00066584,validation,20.0,0.8229166666666666,23,0.002611093009998142,92507.0
EMU00066584,validation,20.0,0.8229166666666666,24,0.0016859331568003623,92507.0
EMU00066584,validation,20.0,0.8229166666666666,25,0.0011111401341156943,92507.0
EMU00066584,validation,20.0,0.8229166666666666,26,0.0012907851886595633,92507.0
EMU00066584,validation,20.0,0.8229166666666666,27,0.0013986484318767632,92507.0
EMU00066584,validation,20.0,0.8229166666666666,28,-0.0010528258017564586,92507.0
EMU00066584,validation,20.0,0.8229166666666666,29,0.0003343551561877808,92507.0
EMU00066584,validation,20.0,0.8229166666666666,30,0.00064338893276057,92507.0
EMU00066584,validation,20.0,0.8229166666666666,31,-0.002123806328076774,92507.0
EMU00066584,validation,20.0,0.8229166666666666,32,-0.001000231858785051,92507.0
EMU00066584,validation,20.0,0.8229166666666666,33,-0.00027472218996537446,92507.0
EMU00066584,validation,20.0,0.8229166666666666,34,-0.0017553417892918462,92507.0
EMU00066584,validation,20.0,0.8229166666666666,35,-0.0009204117939777735,92507.0
EMU00066584,validation,20.0,0.8229166666666666,36,-0.00017689195802013768,92507.0
EMU00066584,validation,20.0,0.8229166666666666,37,-0.0026642269661080126,92507.0
EMU00066584,validation,20.0,0.8229166666666666,38,-0.0014421248032708005,92507.0
EMU00066584,validation,20.0,0.8229166666666666,39,-0.0005289476484416953,92507.0
EMU00066584,validation,20.0,0.8229166666666666,40,-0.0014185797935429808,92507.0
EMU00066584,validation,20.0,0.8229166666666666,41,-0.0014180585489762937,92507.0
EMU00066584,validation,20.0,0.8229166666666666,42,-0.0004935689889035146,92507.0
EMU00066584,validation,20.0,0.8229166666666666,43,-0.0015494011185106082,92507.0
EMU00066584,validation,20.0,0.8229166666666666,44,-0.0010285543968949582,92507.0
EMU00066584,validation,20.0,0.8229166666666666,45,4.8240331715203387e-05,92507.0
EMU00066584,validation,20.0,0.8229166666666666,46,-0.0005285032132634269,92507.0
EMU00066584,validation,20.0,0.8229166666666666,47,6.793009250574878e-05,92507.0
EMU00066584,validation,20.0,0.8229166666666666,48,0.0001479033662800235,92507.0
EMU00066584,validation,20.0,0.8229166666666666,49,-0.0009914763661853785,92507.0
EMU00066584,validation,20.0,0.8229166666666666,50,-0.0009349153956467458,92507.0
EMU00066584,validation,20.0,0.8229166666666666,51,-0.0009329666384109614,92507.0
EMU00066584,validation,20.0,0.8229166666666666,52,0.0006687485277424174,92507.0
EMU00066584,validation,20.0,0.8229166666666666,53,-0.00010243510456524769,92507.0
EMU00066584,validation,20.0,0.8229166666666666,54,-0.0013032876025968032,92507.0
EMU00066584,validation,20.0,0.8229166666666666,55,0.0013986234538470974,92507.0
EMU00066584,validation,20.0,0.8229166666666666,56,0.000926408107612909,92507.0
EMU00066584,validation,20.0,0.8229166666666666,57,0.0002909983006814331,92507.0
EMU00066584,validation,20.0,0.8229166666666666,58,0.0015469022622608178,92507.0
EMU00066584,validation,20.0,0.8229166666666666,59,0.0016015376885351552,92507.0
EMU00066584,validation,20.0,0.8229166666666666,60,0.0009992847750603584,92507.0
EMU00066584,validation,20.0,0.8229166666666666,61,0.0013278874724428032,92507.0
EMU00066584,validation,20.0,0.8229166666666666,62,0.0014128243726033518,92507.0
EMU00066584,validation,20.0,0.8229166666666666,63,0.0002672095307874898,92507.0
EMU00066584,validation,20.0,0.8229166666666666,64,0.0023590905626104143,92507.0
EMU00066584,validation,20.0,0.8229166666666666,65,0.002156213582273151,92507.0
EMU00066584,validation,20.0,0.8229166666666666,66,0.000417154191043089,92507.0
EMU00066584,validation,20.0,0.8229166666666666,67,0.0013603782331831663,92507.0
EMU00066584,validation,20.0,0.8229166666666666,68,0.001144446596181773,92507.0
EMU00066584,validation,20.0,0.8229166666666666,69,-4.3211257978278405e-05,92507.0
EMU00066584,validation,20.0,0.8229166666666666,70,0.0007411109161922098,92507.0
EMU00066584,validation,20.0,0.8229166666666666,71,-0.0001766943086508277,92507.0
EMU00066584,validation,20.0,0.8229166666666666,72,-0.0008579715680309192,92507.0
EMU00066584,validation,20.0,0.8229166666666666,73,-0.0010829123387687313,92507.0
EMU00066584,validation,20.0,0.8229166666666666,74,-0.0007823711474030084,92507.0
EMU00066584,validation,20.0,0.8229166666666666,75,-0.0010329596190274272,92507.0
EMU00066584,validation,20.0,0.8229166666666666,76,-0.0024173801841551722,92507.0
EMU00066584,validation,20.0,0.8229166666666666,77,-0.0021734083943866925,92507.0
EMU00066584,validation,20.0,0.8229166666666666,78,-0.0012232876803983626,92507.0
EMU00066584,validation,20.0,0.8229166666666666,79,-0.0034465106670408395,92507.0
EMU00066584,validation,20.0,0.8229166666666666,80,-0.0035883139311494094,92507.0
EMU00066584,validation,20.0,0.8229166666666666,81,-0.001903827198184572,92507.0
EMU00066584,validation,20.0,0.8229166666666666,82,-0.004426221541263177,92507.0
EMU00066584,validation,20.0,0.8229166666666666,83,-0.004110370518063547,92507.0
EMU00066584,validation,20.0,0.8229166666666666,84,-0.0022274614784797294,92507.0
EMU00066584,validation,20.0,0.8229166666666666,85,-0.0028503722278405332,92507.0
EMU00066584,validation,20.0,0.8229166666666666,86,-0.004544845026083271,92507.0
EMU00066584,validation,20.0,0.8229166666666666,87,-0.0026655552760368848,92507.0
EMU00066584,validation,20.0,0.8229166666666666,88,-0.003377431271222563,92507.0
EMU00066584,validation,20.0,0.8229166666666666,89,-0.0040517512967684416,92507.0
EMU00066584,validation,20.0,0.8229166666666666,90,-0.0034616150331615884,92507.0
EMU00066584,validation,20.0,0.8229166666666666,91,-0.0035481492019292867,92507.0
EMU00066584,validation,20.0,0.8229166666666666,92,-0.003793044736632159,92507.0
EMU00066584,validation,20.0,0.8229166666666666,93,-0.0024360962439519936,92507.0
EMU00066584,validation,20.0,0.8229166666666666,94,-0.0023997602254862234,92507.0
EMU00066584,validation,20.0,0.8229166666666666,95,-0.0025435140118887545,92507.0
EMU00066584,validation,20.0,0.8229166666666666,96,-0.0023009681590585476,92507.0
EMU00066584,validation,20.0,0.84375,1,0.0012398378294334567,112298.0
EMU00066584,validation,20.0,0.84375,2,0.0014187858523939379,112298.0
EMU00066584,validation,20.0,0.84375,3,0.0014010125871291358,112298.0
EMU00066584,validation,20.0,0.84375,4,0.00223042102484137,112298.0
EMU00066584,validation,20.0,0.84375,5,0.0025255064376754695,112298.0
EMU00066584,validation,20.0,0.84375,6,0.0016276984816676174,112298.0
EMU00066584,validation,20.0,0.84375,7,0.0031352864064382916,112298.0
EMU00066584,validation,20.0,0.84375,8,0.0031660649020061847,112298.0
EMU00066584,validation,20.0,0.84375,9,0.00273652236059861,112298.0
EMU00066584,validation,20.0,0.84375,10,0.003127741162559877,112298.0
EMU00066584,validation,20.0,0.84375,11,0.00402555227529682,112298.0
EMU00066584,validation,20.0,0.84375,12,0.0033294563113152667,112298.0
EMU00066584,validation,20.0,0.84375,13,0.003708114735001426,112298.0
EMU00066584,validation,20.0,0.84375,14,0.004184358428009458,112298.0
EMU00066584,validation,20.0,0.84375,15,0.003191670401058425,112298.0
EMU00066584,validation,20.0,0.84375,16,0.005041083809436437,112298.0
EMU00066584,validation,20.0,0.84375,17,0.003933842719209185,112298.0
EMU00066584,validation,20.0,0.84375,18,0.003630262327284876,112298.0
EMU00066584,validation,20.0,0.84375,19,0.003138163779810176,112298.0
EMU00066584,validation,20.0,0.84375,20,0.0028458592182725004,112298.0
EMU00066584,validation,20.0,0.84375,21,0.0030810036009815567,112298.0
EMU00066584,validation,20.0,0.84375,22,0.0019300978897130408,112298.0
EMU00066584,validation,20.0,0.84375,23,0.0030897264291844524,112298.0
EMU00066584,validation,20.0,0.84375,24,0.002049036595331955,112298.0
EMU00066584,validation,20.0,0.84375,25,0.0008022479939256606,112298.0
EMU00066584,validation,20.0,0.84375,26,0.0010905276133448816,112298.0
EMU00066584,validation,20.0,0.84375,27,0.0015117515596275613,112298.0
EMU00066584,validation,20.0,0.84375,28,-0.000787141384936971,112298.0
EMU00066584,validation,20.0,0.84375,29,0.00048643944626623037,112298.0
EMU00066584,validation,20.0,0.84375,30,0.0010296302107827753,112298.0
EMU00066584,validation,20.0,0.84375,31,-0.0014738847048945444,112298.0
EMU00066584,validation,20.0,0.84375,32,-0.0008123806797245055,112298.0
EMU00066584,validation,20.0,0.84375,33,0.0008354260813557669,112298.0
EMU00066584,validation,20.0,0.84375,34,-0.0017378633657675682,112298.0
EMU00066584,validation,20.0,0.84375,35,-0.0012655688810184877,112298.0
EMU00066584,validation,20.0,0.84375,36,4.906151434212693e-05,112298.0
EMU00066584,validation,20.0,0.84375,37,-0.0020406574557619516,112298.0
EMU00066584,validation,20.0,0.84375,38,-0.001574357627193286,112298.0
EMU00066584,validation,20.0,0.84375,39,-9.133199036206704e-06,112298.0
EMU00066584,validation,20.0,0.84375,40,-0.0016747558678755538,112298.0
EMU00066584,validation,20.0,0.84375,41,-0.0012648619553277836,112298.0
EMU00066584,validation,20.0,0.84375,42,0.000509677716345546,112298.0
EMU00066584,validation,20.0,0.84375,43,-0.000991699520630669,112298.0
EMU00066584,validation,20.0,0.84375,44,-0.0009282524344974585,112298.0
EMU00066584,validation,20.0,0.84375,45,2.5262767901280157e-05,112298.0
EMU00066584,validation,20.0,0.84375,46,-0.0007183810854753403,112298.0
EMU00066584,validation,20.0,0.84375,47,0.000370407643946486,112298.0
EMU00066584,validation,20.0,0.84375,48,0.0006988203455600974,112298.0
EMU00066584,validation,20.0,0.84375,49,-0.0011772245165920846,112298.0
EMU00066584,validation,20.0,0.84375,50,-0.0013519504923752816,112298.0
EMU00066584,validation,20.0,0.84375,51,-0.001412041128558588,112298.0
EMU00066584,validation,20.0,0.84375,52,0.00010371044312179485,112298.0
EMU00066584,validation,20.0,0.84375,53,0.00010856036351764537,112298.0
EMU00066584,validation,20.0,0.84375,54,-0.001062609560499295,112298.0
EMU00066584,validation,20.0,0.84375,55,0.0010654316920992019,112298.0
EMU00066584,validation,20.0,0.84375,56,0.0011326961876228386,112298.0
EMU00066584,validation,20.0,0.84375,57,0.00029463102349640036,112298.0
EMU00066584,validation,20.0,0.84375,58,0.0012325895313019673,112298.0
EMU00066584,validation,20.0,0.84375,59,0.0007873598724428126,112298.0
EMU00066584,validation,20.0,0.84375,60,0.0003061984574730364,112298.0
EMU00066584,validation,20.0,0.84375,61,0.0013863382308907258,112298.0
EMU00066584,validation,20.0,0.84375,62,0.002088950732008529,112298.0
EMU00066584,validation,20.0,0.84375,63,-1.929455204150298e-05,112298.0
EMU00066584,validation,20.0,0.84375,64,0.0028130865780469686,112298.0
EMU00066584,validation,20.0,0.84375,65,0.0014033866961526411,112298.0
EMU00066584,validation,20.0,0.84375,66,-0.0003054307445119088,112298.0
EMU00066584,validation,20.0,0.84375,67,0.0014727315788043928,112298.0
EMU00066584,validation,20.0,0.84375,68,-5.8933988138998075e-05,112298.0
EMU00066584,validation,20.0,0.84375,69,-0.000650911647360363,112298.0
EMU00066584,validation,20.0,0.84375,70,0.0004324522105463036,112298.0
EMU00066584,validation,20.0,0.84375,71,-2.094716585542686e-05,112298.0
EMU00066584,validation,20.0,0.84375,72,-0.0002920901349397387,112298.0
EMU00066584,validation,20.0,0.84375,73,-0.0005854063383251107,112298.0
EMU00066584,validation,20.0,0.84375,74,-0.0020423952736226486,112298.0
EMU00066584,validation,20.0,0.84375,75,-0.0014870094447362152,112298.0
EMU00066584,validation,20.0,0.84375,76,-0.002922204381622616,112298.0
EMU00066584,validation,20.0,0.84375,77,-0.0026772246359318425,112298.0
EMU00066584,validation,20.0,0.84375,78,-0.0020864520002955114,112298.0
EMU00066584,validation,20.0,0.84375,79,-0.003738496659320962,112298.0
EMU00066584,validation,20.0,0.84375,80,-0.004480884361551592,112298.0
EMU00066584,validation,20.0,0.84375,81,-0.0019431644324209771,112298.0
EMU00066584,validation,20.0,0.84375,82,-0.004635304386270904,112298.0
EMU00066584,validation,20.0,0.84375,83,-0.004333643295504215,112298.0
EMU00066584,validation,20.0,0.84375,84,-0.0029880873886541323,112298.0
EMU00066584,validation,20.0,0.84375,85,-0.0033010238241568267,112298.0
EMU00066584,validation,20.0,0.84375,86,-0.004264436039528539,112298.0
EMU00066584,validation,20.0,0.84375,87,-0.00339272496230022,112298.0
EMU00066584,validation,20.0,0.84375,88,-0.003334461314171191,112298.0
EMU00066584,validation,20.0,0.84375,89,-0.004307109820757395,112298.0
EMU00066584,validation,20.0,0.84375,90,-0.0023291647624103136,112298.0
EMU00066584,validation,20.0,0.84375,91,-0.003215404960674444,112298.0
EMU00066584,validation,20.0,0.84375,92,-0.003309470494828757,112298.0
EMU00066584,validation,20.0,0.84375,93,-0.002089284707628837,112298.0
EMU00066584,validation,20.0,0.84375,94,-0.002835336570811909,112298.0
EMU00066584,validation,20.0,0.84375,95,-0.0024957624490186355,112298.0
EMU00066584,validation,20.0,0.84375,96,-0.0013996574580158827,112298.0
EMU00066584,validation,20.0,0.8645833333333334,1,0.0011413936471261236,108687.0
EMU00066584,validation,20.0,0.8645833333333334,2,0.001756297093789652,108687.0
EMU00066584,validation,20.0,0.8645833333333334,3,0.001613293076171496,108687.0
EMU00066584,validation,20.0,0.8645833333333334,4,0.0019660093064188724,108687.0
EMU00066584,validation,20.0,0.8645833333333334,5,0.0027960117220555388,108687.0
EMU00066584,validation,20.0,0.8645833333333334,6,0.0023845973067459893,108687.0
EMU00066584,validation,20.0,0.8645833333333334,7,0.0032959453613410823,108687.0
EMU00066584,validation,20.0,0.8645833333333334,8,0.002962274062719892,108687.0
EMU00066584,validation,20.0,0.8645833333333334,9,0.0033309454019750245,108687.0
EMU00066584,validation,20.0,0.8645833333333334,10,0.0026722142937055525,108687.0
EMU00066584,validation,20.0,0.8645833333333334,11,0.0043419442235289075,108687.0
EMU00066584,validation,20.0,0.8645833333333334,12,0.003708861863294645,108687.0
EMU00066584,validation,20.0,0.8645833333333334,13,0.004352891504030901,108687.0
EMU00066584,validation,20.0,0.8645833333333334,14,0.0035549670650328615,108687.0
EMU00066584,validation,20.0,0.8645833333333334,15,0.0034785061701925416,108687.0
EMU00066584,validation,20.0,0.8645833333333334,16,0.004812239822737897,108687.0
EMU00066584,validation,20.0,0.8645833333333334,17,0.004012820000831881,108687.0
EMU00066584,validation,20.0,0.8645833333333334,18,0.0037271371136216097,108687.0
EMU00066584,validation,20.0,0.8645833333333334,19,0.002897716258560029,108687.0
EMU00066584,validation,20.0,0.8645833333333334,20,0.0030593849826663156,108687.0
EMU00066584,validation,20.0,0.8645833333333334,21,0.003208556125353435,108687.0
EMU00066584,validation,20.0,0.8645833333333334,22,0.0020036294369594494,108687.0
EMU00066584,validation,20.0,0.8645833333333334,23,0.0025663060404562473,108687.0
EMU00066584,validation,20.0,0.8645833333333334,24,0.0027812332671164836,108687.0
EMU00066584,validation,20.0,0.8645833333333334,25,0.0007861683011875895,108687.0
EMU00066584,validation,20.0,0.8645833333333334,26,0.0017066650156444868,108687.0
EMU00066584,validation,20.0,0.8645833333333334,27,0.0018367784219882487,108687.0
EMU00066584,validation,20.0,0.8645833333333334,28,-0.00022644573217349347,108687.0
EMU00066584,validation,20.0,0.8645833333333334,29,0.0010087651495565256,108687.0
EMU00066584,validation,20.0,0.8645833333333334,30,0.0008237942818163928,108687.0
EMU00066584,validation,20.0,0.8645833333333334,31,-0.0012527870862895666,108687.0
EMU00066584,validation,20.0,0.8645833333333334,32,4.966005576375727e-05,108687.0
EMU00066584,validation,20.0,0.8645833333333334,33,0.0007443490066905267,108687.0
EMU00066584,validation,20.0,0.8645833333333334,34,-0.0013590854902450291,108687.0
EMU00066584,validation,20.0,0.8645833333333334,35,-0.0006682199054785645,108687.0
EMU00066584,validation,20.0,0.8645833333333334,36,0.0003163382918977936,108687.0
EMU00066584,validation,20.0,0.8645833333333334,37,-0.0011531440021610793,108687.0
EMU00066584,validation,20.0,0.8645833333333334,38,-0.001218269423981775,108687.0
EMU00066584,validation,20.0,0.8645833333333334,39,0.00020350164331196566,108687.0
EMU00066584,validation,20.0,0.8645833333333334,40,-0.0012855060943008025,108687.0
EMU00066584,validation,20.0,0.8645833333333334,41,-0.0010555985081659419,108687.0
EMU00066584,validation,20.0,0.8645833333333334,42,0.0007596486977593311,108687.0
EMU00066584,validation,20.0,0.8645833333333334,43,-0.00048810374508032235,108687.0
EMU00066584,validation,20.0,0.8645833333333334,44,-0.0002081565389322758,108687.0
EMU00066584,validation,20.0,0.8645833333333334,45,0.0011866068556216462,108687.0
EMU00066584,validation,20.0,0.8645833333333334,46,0.0001602859890530462,108687.0
EMU00066584,validation,20.0,0.8645833333333334,47,0.0004692589433813524,108687.0
EMU00066584,validation,20.0,0.8645833333333334,48,0.0013189793506379241,108687.0
EMU00066584,validation,20.0,0.8645833333333334,49,-0.0010261858647679525,108687.0
EMU00066584,validation,20.0,0.8645833333333334,50,-0.002145921227753659,108687.0
EMU00066584,validation,20.0,0.8645833333333334,51,-0.0018990489089640988,108687.0
EMU00066584,validation,20.0,0.8645833333333334,52,-0.00016653061249266902,108687.0
EMU00066584,validation,20.0,0.8645833333333334,53,-0.0007564997898617408,108687.0
EMU00066584,validation,20.0,0.8645833333333334,54,-0.0009868641448884106,108687.0
EMU00066584,validation,20.0,0.8645833333333334,55,0.0008027039916761662,108687.0
EMU00066584,validation,20.0,0.8645833333333334,56,0.000505229557099455,108687.0
EMU00066584,validation,20.0,0.8645833333333334,57,-0.00033035513388629577,108687.0
EMU00066584,validation,20.0,0.8645833333333334,58,0.0006063580985678164,108687.0
EMU00066584,validation,20.0,0.8645833333333334,59,0.0011858170967706761,108687.0
EMU00066584,validation,20.0,0.8645833333333334,60,-3.690714185890576e-05,108687.0
EMU00066584,validation,20.0,0.8645833333333334,61,0.0010705063657103224,108687.0
EMU00066584,validation,20.0,0.8645833333333334,62,0.0009462723378103634,108687.0
EMU00066584,validation,20.0,0.8645833333333334,63,-0.00013105217722236346,108687.0
EMU00066584,validation,20.0,0.8645833333333334,64,0.0016277466676337788,108687.0
EMU00066584,validation,20.0,0.8645833333333334,65,0.0008255617274832856,108687.0
EMU00066584,validation,20.0,0.8645833333333334,66,-3.347879739872186e-05,108687.0
