Name,Time_s,D_px,D_mm,D_smooth_mm,u_breakup,r_observed_mm_s,r_mechanical_mm_s,r_unresolved_mm_s,x_rate_ara,Bo_local,G_height_proxy,fluid,D0_mm,coverage
241113m,0.138,87.0,1.2,1.1950807812876765,0.2593984962406015,3.385579937305046,3.28709338302934,0.09848655427570607,0.05818002002581709,0.09547418537365958,0.07737759524998335,S1,2.0,0.9868421052631579
241113m,0.139,86.0,1.18620689655172,1.1908045977011468,0.26127819548872183,3.0094043887155877,3.2627664871169966,-0.2533620984014089,,0.09479216498985532,0.07742869251624461,S1,2.0,0.9868421052631579
241113m,0.14,86.0,1.18620689655172,1.1878144843662048,0.2631578947368421,2.3824451410664906,3.238721314501034,-0.8562761734345434,,0.09431671593849483,0.07756141160198078,S1,2.0,0.9868421052631579
241113m,0.141,86.0,1.18620689655172,1.186753476408645,0.26503759398496235,1.5047021943577548,3.214953434894345,-1.7102512405365902,,0.09414829554347169,0.0778189808585839,S1,2.0,0.9868421052631579
241113m,0.142,86.0,1.18620689655172,1.1864962623583264,0.26691729323308266,1.7554858934169957,3.1914585058888867,-1.435972612471891,,0.09410748902278875,0.0781288942307786,S1,2.0,0.9868421052631579
241113m,0.143,86.0,1.18620689655172,1.185917530745112,0.268796992481203,1.7554858934166262,3.1682322708543134,-1.4127463774376872,,0.09401570669174965,0.07841740594962057,S1,2.0,0.9868421052631579
241113m,0.144,86.0,1.18620689655172,1.1856603166947954,0.2706766917293233,1.5047021943567174,3.145270556895346,-1.6405683625386285,,0.09397492891817562,0.07872694740771469,S1,2.0,0.9868421052631579
241113m,0.145,86.0,1.18620689655172,1.184599308737237,0.27255639097744355,2.3824451410652685,3.1225692728660035,-0.740124131800735,,0.09380681409938903,0.07898275449988834,S1,2.0,0.9868421052631579
241113m,0.146,86.0,1.18620689655172,1.1816091954022971,0.27443609022556387,3.009404388714273,3.1001244074389045,-0.09072001872463131,,0.09333384573001242,0.07910882340729988,S1,2.0,0.9868421052631579
241113m,0.147,85.0,1.17241379310345,1.1773330118157694,0.2763157894736842,3.3855799373037314,3.077932027227855,0.3076479100758762,0.18174015428558238,0.09265952722179474,0.07914678856376699,S1,2.0,0.9868421052631579
241113m,0.148,85.0,1.17241379310345,1.1724137931034477,0.2781954887218045,3.510971786833636,3.0559882749620826,0.4549835118715535,0.25917810765541904,0.09188683127063345,0.07913899281091798,S1,2.0,0.9868421052631579
241113m,0.149,85.0,1.17241379310345,1.1674945743911258,0.2800751879699248,3.385579937303987,3.0342893677104614,0.3512905695935258,0.20752165129692154,0.09111737061305694,0.07912848739819237,S1,2.0,0.9868421052631579
241113m,0.15,84.0,1.15862068965517,1.163218390804597,0.28195488721804507,3.009404388714813,3.0128315951541853,-0.0034272064393721102,,0.09045112161171819,0.0791590319828403,S1,2.0,0.9868421052631579
241113m,0.151,84.0,1.15862068965517,1.1602282774696555,0.2838345864661654,2.3824451410660856,2.991611317906353,-0.6091661768402674,,0.08998670066990123,0.07927509462992295,S1,2.0,0.9868421052631579
241113m,0.152,84.0,1.15862068965517,1.160324732738523,0.2857142857142857,2.1316614420064326,2.970624965877035,-0.8389635238706026,,0.09000166333262564,0.0796012567623926,S1,2.0,0.9868421052631579
241113m,0.153,84.0,1.15862068965517,1.1586206896551694,0.287593984962406,2.2570532915358896,2.9498690366823954,-0.6928157451465058,,0.08973750608243417,0.07980345732874453,S1,2.0,0.9868421052631579
241113m,0.154,84.0,1.15862068965517,1.1569166465718166,0.28947368421052627,2.1316614420058144,2.929340094096516,-0.7976786520907018,,0.08947373705641645,0.08000471925474713,S1,2.0,0.9868421052631579
241113m,0.155,84.0,1.15862068965517,1.1570131018406873,0.2913533834586466,2.3824451410652685,2.9090347665446186,-0.5265896254793501,,0.08948865701310016,0.0803300490080392,S1,2.0,0.9868421052631579
241113m,0.156,84.0,1.15862068965517,1.1540229885057471,0.2932330827067669,3.009404388714266,2.888949745636408,0.12045464307785814,0.08005214821217232,0.08902671675326695,0.08044028500087737,S1,2.0,0.9868421052631579
241113m,0.157,83.0,1.1448275862069,1.1497468049192194,0.2951127819548872,3.38557993730371,2.8690817847383268,0.5164981525653833,0.3051165012377316,0.08836816962751463,0.08045887520371665,S1,2.0,0.9868421052631579
241113m,0.158,83.0,1.1448275862069,1.1448275862068977,0.29699248120300753,3.5109717868336148,2.8494276975835264,0.6615440892500883,0.3768438651264155,0.08761361669527969,0.08042993347771264,S1,2.0,0.9868421052631579
241113m,0.159,83.0,1.1448275862069,1.1399083674945758,0.2988721804511278,3.3855799373039375,2.829984356918433,0.5555955803855044,0.32821294470922796,0.0868622990566295,0.08039828209183203,S1,2.0,0.9868421052631579
241113m,0.16,82.0,1.13103448275862,1.1356321839080472,0.3007518796992481,3.0094043887147635,2.8107486931847854,0.19865569552997808,0.13202326432096329,0.08621182143775616,0.0804094517228522,S1,2.0,0.9868421052631579
241113m,0.161,82.0,1.13103448275862,1.1326420705731057,0.3026315789473684,2.3824451410660075,2.7917176932361034,-0.40927255217009595,,0.08575842860548265,0.0805096814553615,S1,2.0,0.9868421052631579
241113m,0.162,82.0,1.13103448275862,1.131581062615545,0.30451127819548873,1.5047021943577548,2.772888399087539,-1.2681862047297843,,0.08559783461078052,0.08074591878175921,S1,2.0,0.9868421052631579
241113m,0.163,82.0,1.13103448275862,1.1313238485652273,0.306390977443609,1.7554858934173936,2.7542579066981325,-0.998772013280739,,0.08555892539926649,0.08103914915000754,S1,2.0,0.9868421052631579
241113m,0.164,82.0,1.13103448275862,1.1307451169520129,0.3082706766917293,1.755485893417422,2.735823364784499,-0.9803374713670769,,0.08547141201385713,0.08130911829439955,S1,2.0,0.9868421052631579
241113m,0.165,82.0,1.13103448275862,1.1304879029016952,0.3101503759398496,1.5047021943577832,2.7175819736650286,-1.2128797793072454,,0.08543253154945171,0.08160197674854716,S1,2.0,0.9868421052631579
241113m,0.166,82.0,1.13103448275862,1.128269431717706,0.31203007518796994,1.755485893417422,2.6995309841336987,-0.9440450907162767,,0.0850975546915225,0.08175258399122642,S1,2.0,0.9868421052631579
241113m,0.167,82.0,1.13103448275862,1.1255686841893715,0.31390977443609025,1.8808777429472414,2.6816676963626302,-0.8007899534153888,,0.08469064489732939,0.0818668914375971,S1,2.0,0.9868421052631579
241113m,0.168,81.0,1.11724137931034,1.1227071778795883,0.3157894736842105,1.8808777429472414,2.663989458832545,-0.7831117158853034,,0.08426057827059028,0.08196797435446503,S1,2.0,0.9868421052631579
241113m,0.169,81.0,1.11724137931034,1.1211638935776818,0.3176691729323308,2.382445141066057,2.6464936672903203,-0.2640485262242631,,0.08402908665015613,0.08216408648237519,S1,2.0,0.9868421052631579
241113m,0.17,81.0,1.11724137931034,1.1186560565870858,0.31954887218045114,2.6332288401253265,2.62917776373285,0.0040510763924763715,0.0030768889742857014,0.08365359191739201,0.08228839597645538,S1,2.0,0.9868421052631579
241113m,0.171,81.0,1.11724137931034,1.1158267020335935,0.32142857142857145,2.6332288401250423,2.612039235416457,0.021189604708585108,0.01609400929057035,0.08323096630004934,0.08238758467617563,S1,2.0,0.9868421052631579
241113m,0.172,81.0,1.11724137931034,1.1133188650429988,0.3233082706766917,2.3824451410652188,2.595075613891117,-0.2126304728258983,,0.0828572610747969,0.0825090428288171,S1,2.0,0.9868421052631579
241113m,0.173,81.0,1.11724137931034,1.1117755807410954,0.32518796992481197,1.8808777429458559,2.5782844740587834,-0.6974067311129275,,0.08262770656722083,0.08270086908947166,S1,2.0,0.9868421052631579
241113m,0.174,80.0,1.10344827586207,1.1100715376577435,0.3270676691729323,2.507836990594946,2.561663433255132,-0.05382644266018621,,0.08237461004348479,0.08287984273472424,S1,2.0,0.9868421052631579
241113m,0.175,80.0,1.10344827586207,1.1070814243228035,0.3289473684210526,2.8840125391845177,2.5452101503540514,0.3388023888304663,0.23495209138464146,0.08193143556445984,0.08296150332749076,S1,2.0,0.9868421052631579
241113m,0.176,80.0,1.10344827586207,1.1034482758620694,0.3308270676691729,3.0094043887145077,2.528922324894238,0.4804820638202698,0.3193203715805783,0.08139456334007684,0.0829931525640759,S1,2.0,0.9868421052631579
241113m,0.177,80.0,1.10344827586207,1.0998151274013346,0.3327067669172932,2.8840125391849725,2.512797696227273,0.37121484295769935,0.2574294237032724,0.08085945588410691,0.08302280054859527,S1,2.0,0.9868421052631579
241113m,0.178,80.0,1.10344827586207,1.0968250140663929,0.3345864661654135,2.5078369905958837,2.4968340426865705,0.011002947909313221,0.00877485095767634,0.08042038159965553,0.08309916579297527,S1,2.0,0.9868421052631579
241113m,0.179,79.0,1.08965517241379,1.095120970983038,0.3364661654135338,1.8808777429472698,2.4810291807766176,-0.6001514378293478,,0.08017069119366851,0.08327167521695326,S1,2.0,0.9868421052631579
241113m,0.18,79.0,1.08965517241379,1.0924202234547036,0.3383458646616541,1.7554858934174504,2.4653809643819447,-0.7098950709644942,,0.07977575070041153,0.08336718329104245,S1,2.0,0.9868421052631579
241113m,0.181,79.0,1.08965517241379,1.0902017522707144,0.34022556390977443,1.5047021943578116,2.4498872839952597,-0.9451850896374481,,0.07945206482222096,0.08349814107206723,S1,2.0,0.9868421052631579
241113m,0.182,79.0,1.08965517241379,1.0899445382203958,0.3421052631578947,1.7554858934169886,2.4345460659642355,-0.6790601725472469,,0.07941457859258336,0.08377862895481715,S1,2.0,0.9868421052631579
241113m,0.183,79.0,1.08965517241379,1.0893658066071819,0.343984962406015,1.755485893416612,2.4193552717564155,-0.6638693783398035,,0.07933026691639636,0.08403417314515996,S1,2.0,0.9868421052631579
241113m,0.184,79.0,1.08965517241379,1.0891085925568653,0.3458646616541353,1.504702194356689,2.404312897241758,-0.8996107028850688,,0.07929280943386767,0.0843142891138093,S1,2.0,0.9868421052631579
241113m,0.185,79.0,1.08965517241379,1.0868901213728779,0.34774436090225563,1.7554858934161572,2.389416971992316,-0.6339310785761589,,0.07897010579462423,0.08444189081283016,S1,2.0,0.9868421052631579
241113m,0.186,79.0,1.08965517241379,1.0841893738445454,0.3496240601503759,1.8808777429458914,2.3746655585986023,-0.4937878156527109,,0.0785781373101354,0.08453066901271603,S1,2.0,0.9868421052631579
241113m,0.187,78.0,1.07586206896552,1.0813278675347644,0.3515037593984962,1.8808777429458914,2.360056752002168,-0.4791790090562764,,0.07816390135677351,0.08460538144882385,S1,2.0,0.9868421052631579
241113m,0.188,78.0,1.07586206896552,1.079784583232861,0.3533834586466165,2.382445141065247,2.34558867884397,0.03685646222127703,0.030940030127869087,0.07794094762759925,0.08478202121703247,S1,2.0,0.9868421052631579
241113m,0.189,78.0,1.07586206896552,1.0772767462422663,0.35526315789473684,2.633228840125085,2.3312594968280878,0.3019693432969972,0.2293529059803651,0.07757932696813198,0.08488181094575838,S1,2.0,0.9868421052631579
241113m,0.19,78.0,1.07586206896552,1.0744473916887738,0.35714285714285715,2.633228840125369,2.3170673941003836,0.3161614460249855,0.24013214590945536,0.07717235415143156,0.08495479741157344,S1,2.0,0.9868421052631579
241113m,0.191,78.0,1.07586206896552,1.0719395546981778,0.3590225563909774,2.3824451410661,2.3030105886417007,0.07943455242439912,0.06668321637731699,0.07681252299947552,0.08505173579886041,S1,2.0,0.9868421052631579
241113m,0.192,78.0,1.07586206896552,1.0703962703962713,0.3609022556390977,1.880877742947277,2.289087327675212,-0.4082095847279352,,0.07659150638315847,0.08522408969981295,S1,2.0,0.9868421052631579
241113m,0.193,77.0,1.06206896551724,1.0675347640864883,0.36278195488721804,1.880877742947277,2.2752958870875433,-0.3944181441402663,,0.0761825473209219,0.08529027467689701,S1,2.0,0.9868421052631579
241113m,0.194,77.0,1.06206896551724,1.0648340165581538,0.36466165413533835,1.7554858934174575,2.2616345708632974,-0.5061486774458399,,0.07579756770080098,0.08536777148239433,S1,2.0,0.9868421052631579
241113m,0.195,77.0,1.06206896551724,1.0626155453741646,0.3665413533834586,1.5047021943578187,2.248101710532633,-0.7433995161748141,,0.07548206396840067,0.08548257756533087,S1,2.0,0.9868421052631579
241113m,0.196,77.0,1.06206896551724,1.0612008680974179,0.3684210526315789,1.1285266457683605,2.234695664631551,-1.1061690188631905,,0.07528121676575315,0.085661044578638,S1,2.0,0.9868421052631579
241113m,0.197,77.0,1.06206896551724,1.0620689655172388,0.37030075187969924,1.253918495297718,2.221414818174549,-0.9674963228768312,,0.07540443219426764,0.08602362858740316,S1,2.0,0.9868421052631579
241113m,0.198,77.0,1.06206896551724,1.062937062937061,0.37218045112781956,1.128526645767522,2.2082575821393293,-1.0797309363718073,,0.0755277483758697,0.08638669077144077,S1,2.0,0.9868421052631579
241113m,0.199,77.0,1.06206896551724,1.0615223856603153,0.37406015037593987,1.504702194356696,2.1952223929632275,-0.6905201986065315,,0.07532684036203101,0.08656407746283636,S1,2.0,0.9868421052631579
241113m,0.2,77.0,1.06206896551724,1.0593039144763279,0.37593984962406013,1.755485893416136,2.182307712051084,-0.42682181863494817,,0.07501231886857783,0.08667491646203208,S1,2.0,0.9868421052631579
241113m,0.201,77.0,1.06206896551724,1.0566031669479954,0.37781954887218044,1.88087774294587,2.1695120252942313,-0.2886342823483612,,0.07463031125722502,0.0867449395651247,S1,2.0,0.9868421052631579
241113m,0.202,76.0,1.04827586206897,1.0537416606382146,0.37969924812030076,1.88087774294587,2.156833842600331,-0.275956099654461,,0.07422662908611444,0.08680023277211651,S1,2.0,0.9868421052631579
241113m,0.203,76.0,1.04827586206897,1.052198376336311,0.3815789473684211,2.382445141065233,2.144271697433774,0.23817344363145887,0.19994033820645907,0.07400936728444643,0.08696289919625541,S1,2.0,0.9868421052631579
241113m,0.204,76.0,1.04827586206897,1.049690539345716,0.38345864661654133,2.6332288401250707,2.1318241463663647,0.501404693758706,0.3808288031167779,0.07365699600717686,0.08704473078697528,S1,2.0,0.9868421052631579
241113m,0.205,76.0,1.04827586206897,1.0468611847922238,0.3853383458646616,2.633228840125355,2.1194897686380374,0.5137390714873176,0.3901970566772776,0.0732604583909047,0.08709843085013892,S1,2.0,0.9868421052631579
241113m,0.206,76.0,1.04827586206897,1.0443533478016276,0.3872180451127819,2.3824451410660856,2.107267165727346,0.2751779753387398,0.2310046687711805,0.0729098766211464,0.08717741109941989,S1,2.0,0.9868421052631579
241113m,0.207,76.0,1.04827586206897,1.0428100634997213,0.3890977443609022,1.8808777429472627,2.09515496093147,-0.21427721798420718,,0.07269455193233565,0.08733579165630262,S1,2.0,0.9868421052631579
241113m,0.208,75.0,1.03448275862069,1.0399485571899383,0.39097744360902253,1.8808777429472627,2.0831517989555053,-0.20227405600824255,,0.07229614665235036,0.08738255740427073,S1,2.0,0.9868421052631579
241113m,0.209,75.0,1.03448275862069,1.0384052728880326,0.3928571428571428,2.382445141066526,2.071256345510799,0.3111887955557271,0.2612348046901262,0.07208173081443522,0.08753887472340433,S1,2.0,0.9868421052631579
241113m,0.21,75.0,1.03448275862069,1.0347399726710074,0.3947368421052631,2.006269592477075,2.059467286922106,-0.05319769444503075,,0.07157376940516084,0.08751486889760009,S1,2.0,0.9868421052631579
241113m,0.211,75.0,1.03448275862069,1.0333574471505504,0.3966165413533834,2.131661442006873,2.0477833297433348,0.08387811226353836,0.07869740532959166,0.07138263644480641,0.08768254232063519,S1,2.0,0.9868421052631579
241113m,0.212,75.0,1.03448275862069,1.0319749216300933,0.39849624060150374,2.006269592477061,2.036203200381684,-0.029933607904623294,,0.0711917590296627,0.08784945420527356,S1,2.0,0.9868421052631579
241113m,0.213,75.0,1.03448275862069,1.0312354312354304,0.40037593984962405,1.6300940438875884,2.0247256447299433,-0.39463160084235493,,0.07108976670691408,0.088070521631787,S1,2.0,0.9868421052631579
241113m,0.214,74.0,1.02068965517241,1.0288562012699929,0.4022556390977443,1.7554858934174078,2.0133494278067654,-0.2578635343893576,,0.07076211352042343,0.08815069155913677,S1,2.0,0.9868421052631579
241113m,0.215,75.0,1.03448275862069,1.026316212523107,0.4041353383458646,1.7554858934174078,2.00207333340471,-0.24658743998730204,,0.07041315686064913,0.08821573311099211,S1,2.0,0.9868421052631579
241113m,0.216,74.0,1.02068965517241,1.0250944457840978,0.40601503759398494,2.2570532915362307,1.9908961637458669,0.2661571277903638,0.23584478823644242,0.07024561152484805,0.0883930447489872,S1,2.0,0.9868421052631579
241113m,0.217,74.0,1.02068965517241,1.0229081263563984,0.40789473684210525,2.507836990595507,1.979816739144869,0.528020251450638,0.4210961505319013,0.06994629165445965,0.08848624516743803,S1,2.0,0.9868421052631579
241113m,0.218,74.0,1.02068965517241,1.0204002893658033,0.4097744360902255,2.507836990595237,1.9688338976791175,0.5390030929161196,0.4298549666006695,0.06960374110817154,0.08855033999759282,S1,2.0,0.9868421052631579
241113m,0.219,74.0,1.02068965517241,1.0182139699381052,0.41165413533834583,2.2570532915354278,1.9579464948660394,0.29910679666938833,0.26504185593767,0.06930579335939079,0.08864104327851036,S1,2.0,0.9868421052631579
241113m,0.22,74.0,1.02068965517241,1.0140663933767362,0.41353383458646614,2.5078369905949813,1.94715340334721,0.5606835872477713,0.44714516083020994,0.06874232508407535,0.08855926404463003,S1,2.0,0.9868421052631579
241113m,0.221,73.0,1.00689655172414,1.0123623502933845,0.41541353383458646,1.8808777429459127,1.9364535125791698,-0.055575769633257055,,0.06851148918795337,0.08868926899995502,S1,2.0,0.9868421052631579
241113m,0.222,73.0,1.00689655172414,1.009661602765052,0.41729323308270677,1.7554858934161786,1.9258457285307702,-0.17035983511459163,,0.06814643131410478,0.08873074326826887,S1,2.0,0.9868421052631579
