event,time_s,frequency_hz,T_A,S_B,separation_km,compactness,binding_proxy,inspiral_tau_s
GW150914,-1.3211426734924316,252.04893139019325,1.2920429582621429,1.7949719306809861,248.1113295233087,0.4294585489921402,0.10675216658529903,0.0008265683440275163
GW150914,-1.3172364234924316,251.17769937594028,1.257627532340737,1.7465218452526239,248.68472905422004,0.42846833406630025,0.1065060250450582,0.0008342358606461728
GW150914,-1.3133301734924316,251.60587852840519,1.2448132780082988,1.6308274347083231,248.40251031466184,0.4289551318568202,0.10662703024788604,0.0008304553869484528
GW150914,-1.3094239234924316,254.64551993115373,1.3263363436660973,1.440688308518428,246.42180989995992,0.43240300689638045,0.10748408183401051,0.0008042831254829629
GW150914,-1.3055176734924316,261.1675771814502,1.3902855748108371,1.235172077129607,242.3019984759085,0.43975506696526595,0.10931161173895869,0.0007518312434358493
GW150914,-1.3016114234924316,270.8534409460435,1.4859653404930437,1.0340493043690506,236.49044478578904,0.4505616777122059,0.11199785261921867,0.0006822550786968432
GW150914,-1.2977051734924316,281.81307431990024,1.6092262631193557,0.9010251403465951,230.3186348921048,0.4626353035459204,0.1149990403224651,0.0006137742948795343
GW150914,-1.2937989234924316,290.47169318184035,1.6833048572125944,0.8825970222113741,225.71857098176855,0.4720636459026551,0.11734267971735297,0.000566189163850998
GW150914,-1.2898926734924316,292.90792314025896,1.6401025140346595,0.9829143275567489,224.46523634391994,0.47469948265098966,0.11799787981596602,0.0005537181314665166
GW150914,-1.2859864234924316,287.5277195856055,1.5971442518916281,1.2185745667561632,227.2566966903052,0.4688686103309733,0.11654847741216061,0.0005817804771535424
GW150914,-1.2820801734924316,275.95100669124713,1.4892604344642422,1.148645350256285,233.56898911202498,0.45619725448435033,0.11339870965605277,0.0006491620294657778
GW150914,-1.2781739234924316,261.35389663993413,1.337197949719307,0.8544056626800098,242.1868265615528,0.43996419243104407,0.10936359486192217,0.0007504028090628766
GW150914,-1.2742676734924316,247.04918210210815,1.1695142787405417,0.7041737856968514,251.44763545830972,0.42376032437679295,0.10533573693264556,0.000871931984394169
GW150914,-1.2703614234924316,235.74105998730226,1.0364901147180863,0.635709055406395,259.4257105834054,0.41072849458895067,0.1020963647797618,0.0009879715638049865
GW150914,-1.2664551734924316,228.8531259866544,0.9765682206492555,0.6197217476202099,264.6053395018237,0.4026885162869381,0.10009783638848196,0.0010692685649301796
GW150914,-1.2625489234924316,226.51350024333672,0.9725408835733463,0.6391261898950451,266.4242644939985,0.39993929144539736,0.09941445097456168,0.0010989741748349726
GW150914,-1.2586426734924316,228.55663686646085,1.0196485233097388,0.6961191115450329,264.83412495996276,0.40234064088870536,0.10001136366008892,0.0010729714464699663
GW150914,-1.2547364234924316,234.6515336424011,1.096656089821821,0.8290212350500366,260.22812841902913,0.409462006328595,0.10178154891204859,0.0010002517914648517
GW150914,-1.2508301734924316,243.53025875710097,1.2815474737612886,1.0314864535025627,253.86405694635764,0.41972673425015833,0.10433309189007779,0.0009059354398034834
GW150914,-1.2469239234924316,252.76906537154957,1.353185257505492,1.2711740297778862,247.6398626888764,0.43027616963049276,0.10695540569834923,0.0008203035725836597
GW150914,-1.2430176734924316,259.82774364801946,1.4308030266048328,1.2243104710763975,243.1342574804731,0.4382497664861093,0.10893743339767528,0.000762214146441505
GW150914,-1.2391114234924316,263.18824757593234,1.4848669758359776,1.1152062484744936,241.0601974962958,0.4420204275624069,0.10987472115291563,0.0007365367429825277
GW150914,-1.2352051734924316,263.0627698189692,1.4813278008298756,1.0654137173541616,241.13684660118386,0.44187992448047453,0.10983979576036404,0.0007374739663734767
GW150914,-1.2312989234924316,261.0150030793739,1.3840615084207957,1.0541859897485966,242.39641299536675,0.4395837803409558,0.10926903436264356,0.0007530037518875411
GW150914,-1.2273926734924316,258.5421560857635,1.2997315108616059,1.018306077617769,243.93957272165065,0.4368029769699348,0.10857779935195193,0.0007723629274976506
GW150914,-1.2234864234924316,256.37886334283314,1.274225042714181,0.9517939956065413,245.3098711959207,0.434362999931993,0.10797128485636219,0.0007898642953187108
GW150914,-1.2195801734924316,254.57811466729692,1.2555528435440566,0.8962655601659751,246.4653051135748,0.4323266981390727,0.10746511347212517,0.0008048511227627083
GW150914,-1.2156739234924316,253.21252298894316,1.240541859897486,0.9216499877959482,247.35064617985842,0.43077927311381126,0.10708046407007545,0.0008164781780565476
GW150914,-1.2117676734924316,252.5913035109503,1.2332194288503784,1.0523553819868197,247.7560339120975,0.430074415880404,0.10690525499116404,0.0008218439182471977
GW150914,-1.2078614234924316,253.00880528198573,1.2501830607761777,1.3753966316817183,247.48340294744366,0.4305481915012255,0.10702302322308463,0.0008182324536297885
GW150914,-1.2039551734924316,254.26508883679512,1.3384183548938247,1.120820112277276,246.66754597417045,0.4319722367398448,0.1073770036360834,0.0008074961075085821
GW150914,-1.2000489234924316,256.12384580444655,1.4000488162069806,0.7775201366853796,245.4726777021211,0.43407491441834783,0.10789967433000142,0.0007919632425917002
GW150914,-1.1961426734924316,258.3899836491488,1.4254332438369537,0.5881132536001953,244.0353381380063,0.43663156483235643,0.10853519077632,0.0007735764940196807
GW150914,-1.1922364234924316,260.1916592005572,1.4506956309494752,0.5169636319257993,242.9074990563848,0.4386588803536988,0.10903912840839929,0.0007593746151498118
GW150914,-1.1883301734924316,260.4919071118966,1.4337319990236759,0.5170856724432512,242.7208099885387,0.43899627547643066,0.10912299601432182,0.0007570428042563061
GW150914,-1.1844239234924316,259.4688719954871,1.403343910178179,0.5429582621430314,243.35839198760044,0.4378461358793824,0.10883710138223548,0.0007650286386727157
GW150914,-1.1805176734924316,258.58957598949854,1.328288991945326,0.571759824261655,243.90974954314487,0.43685638546704675,0.10859107530790657,0.000771985291455977
GW150914,-1.1766114234924316,259.1800845481136,1.2542103978520869,0.6166707346839151,243.53913067928823,0.43752119533476164,0.1087563296587919,0.0007673038737669684
GW150914,-1.1727051734924316,261.0818809881147,1.257749572858189,0.7073468391505979,242.35501689567974,0.4396588646293889,0.10928769835358182,0.0007524894961889689
GW150914,-1.1687989234924316,262.9996454662813,1.2680009763241396,0.8552599463021723,241.17542966589173,0.4418092328609222,0.10982222367205809,0.0007379460773106962
GW150914,-1.1648926734924316,263.6491245016631,1.2836221625579691,1.054918232853307,240.77918897466168,0.4425363006634433,0.11000295371772999,0.0007331083632534714
GW150914,-1.1609864234924316,262.21594873430104,1.299121308274347,1.3052233341469368,241.6557319311413,0.44093111598922413,0.10960394677714269,0.0007438421567747089
GW150914,-1.1570801734924316,258.3994896271744,1.29253112033195,1.4774225042714182,244.02935306739906,0.4366422736700926,0.10853785271338617,0.000773500607639468
GW150914,-1.1531739234924316,252.4232452618379,1.2362704417866732,1.5887234561874541,247.86598899002684,0.42988363187608697,0.1068578310759609,0.0008233038396958399
GW150914,-1.1492676734924316,244.9308972116782,1.142787405418599,1.6602391994142054,252.89531700534513,0.42133453805053583,0.10473274987694794,0.000892186267482083
GW150914,-1.1453614234924316,236.63808070075999,1.0435684647302903,1.7194288503783257,258.76969470896444,0.4117697463971991,0.10235519275455063,0.0009780161777139017
GW150914,-1.1414551734924316,228.51575252229924,0.974493531852575,1.691359531364413,264.8657121235085,0.4022926588395268,0.09999943657720972,0.0010734834377187318
GW150914,-1.1375489234924316,221.14141598088008,0.946668293873566,1.602514034659507,270.7217272412358,0.39359061665059036,0.09783633641407233,0.0011716147585823988
GW150914,-1.1336426734924316,215.01035608158742,0.9482548206004393,1.508908957773981,275.84402675072874,0.386281815925925,0.09601955965103132,0.0012628353221149627
GW150914,-1.1297364234924316,210.7421023952845,0.9664388577007565,1.2792287039297046,279.5560941574065,0.38115259796695766,0.09474457017581188,0.00133219635513441
GW150914,-1.1258301734924316,208.787217797055,0.9760800585794485,1.1211862338296315,281.2983803017136,0.3787918417848843,0.09415774791366946,0.0013657188729365671
GW150914,-1.1219239234924316,209.37242029626992,0.9707102758115695,1.050280693190139,280.77397727835586,0.379499313285558,0.09433360683107025,0.001355563295162674
GW150914,-1.1180176734924316,213.3010775058435,1.0923846717110082,1.0028069319013913,277.31570802128437,0.38423186456287134,0.09550999534054307,0.0012900016479421466
GW150914,-1.1141114234924316,222.12055298043023,1.1092262631193557,0.9504515499145716,269.92555661719024,0.3947515489120789,0.09812491382035175,0.001157892943668551
GW150914,-1.1102051734924316,236.39260588236527,1.1833048572125946,0.9005369782767878,258.94880480984006,0.41148493287636084,0.10228439556005159,0.0009807267660867551
GW150914,-1.1062989234924316,253.6140697824277,1.3689284842567733,0.8448865023187697,247.08949061907822,0.43123457537033644,0.10719364030663962,0.0008130354482326913
GW150914,-1.1023926734924316,268.3349288581046,1.5507688552599461,0.8036368074200634,237.96789243655425,0.4477643201130575,0.11130250266024415,0.0006994647648268557
GW150914,-1.0984864234924316,276.15414813337406,1.486453502562851,0.7853307298022943,233.45443145006575,0.4564211135498705,0.11345435516668499,0.0006478893983490687
GW150914,-1.0945801734924316,276.7335348400628,1.4749816939223823,0.7959482548206004,233.1284677354854,0.45705928838553417,0.11361298874500633,0.0006442784746516016
GW150914,-1.0906739234924316,272.50247351049546,1.4332438369538685,0.8008298755186722,235.53540799870026,0.45238859189349095,0.11245197571788623,0.0006713008545286287
GW150914,-1.0867676734924316,266.16830495785973,1.375030510129363,0.7831340004881621,239.25752747377598,0.4453508012502127,0.11070256497520371,0.0007147510898931174
GW150914,-1.0828614234924316,259.44085487704314,1.3101049548450086,0.7721503539175006,243.37591191697595,0.4378146165999372,0.10882926651347369,0.0007652489671368485
GW150914,-1.0789551734924316,253.29162653690315,1.2415181840371003,0.8723456187454235,247.29914472138557,0.43086898535632717,0.1071027641879338,0.0008157983870551228
GW150914,-1.0750489234924316,248.78947840716498,1.1841591408347572,1.2233341469367829,250.27367062317575,0.4257480673067808,0.1058298378531856,0.0008557620786750538
GW150914,-1.0711426734924316,246.79573842454303,1.169514278740542,0.8833292653160849,251.6197532628805,0.4234704556532523,0.10526368314692887,0.0008743218128794497
GW150914,-1.0672364234924316,246.43334168903925,1.168293873566024,0.7035635831095923,251.8663753092597,0.4230558026443856,0.10516061125051065,0.0008777546794237271
GW150914,-1.0633301734924316,244.62521976563687,1.1455943373199902,0.6471808640468636,253.10594752012796,0.4209839105306578,0.1046455930430713,0.0008951623060841449
GW150914,-1.0594239234924316,239.09879788937639,1.1004393458628265,0.6645106175250184,256.991193429856,0.4146193888728486,0.1030635393667743,0.0009514048250576912
GW150914,-1.0555176734924316,232.1795784565848,1.0572370026848914,0.880888454967049,262.07192015176935,0.40658126022766705,0.10106547075182122,0.001028902796652683
GW150914,-1.0516114234924316,227.45640218170826,1.0518672199170123,1.1762265072003906,265.6874614944897,0.4010484008775883,0.09969014658044596,0.0010868675496962423
GW150914,-1.0477051734924316,226.2221676516199,1.0474737612887477,0.7509153038808885,266.6529524313743,0.399596293961956,0.099329190768247,0.0011027522978264686
GW150914,-1.0437989234924316,228.37196914772127,1.0596778130339273,0.6031242372467659,264.97687372517754,0.4021238912951459,0.09995748537830071,0.0010752866953912985
GW150914,-1.0398926734924316,233.5963581197734,1.1703685623627043,0.565779838906517,261.0111886964838,0.4082335784060828,0.1014761938491914,0.0010123457942617208
GW150914,-1.0359864234924316,241.6386379838751,1.2616548694166463,0.5638271906272883,255.18721771640614,0.41755042638540635,0.1037921186570053,0.0009249708625950379
GW150914,-1.0320801734924316,251.54763200283566,1.3290212350500366,0.5861606053209666,248.44085434447882,0.4288889274943797,0.10661057357437352,0.0008309682703309238
GW150914,-1.0281739234924316,260.9539125166303,1.4278740541859896,0.6446180131803758,242.43424229484825,0.4395151879411516,0.10925198408548044,0.0007534739283747104
GW150914,-1.0242676734924316,266.6844308435663,1.497681230168416,0.7460336831828167,238.94873087146578,0.4459263339754155,0.11084562736271543,0.0007110682668665348
GW150914,-1.0203614234924316,267.2990767115113,1.511837930192824,0.9122528679521601,238.58228692108815,0.4466112423544411,0.11101587767801362,0.000706716406422415
GW150914,-1.0164551734924316,264.2765491313278,1.456797656822065,1.1723212106419332,240.39794532700617,0.4432381126246704,0.1101774058215996,0.0007284762387711653
GW150914,-1.0125489234924316,260.838360835893,1.3955333170612643,1.469855992189407,242.50583610013055,0.43938543203387076,0.1092197301595498,0.0007543643630826727
GW150914,-1.0086426734924316,259.75142757679276,1.368440322186966,1.6977056382719065,243.18187773293553,0.4381639477371292,0.10891610110051,0.00076281147066053
GW150914,-1.0047364234924316,261.68358754928045,1.3839394679033439,1.8636807420063461,241.98336565289256,0.44033411667822725,0.10945554835767145,0.0007478843343663556
GW150914,-1.0008301734924316,265.63465513984835,1.4376372955821333,1.9422748352453016,239.57785973222832,0.44475533625971864,0.11055454794769287,0.0007185865897822702
GW150914,-0.9969239234924316,269.956204748907,1.4968269465462534,1.973395167195509,237.01416040516605,0.44956609927205193,0.1117503778495547,0.0006883186860179634
GW150914,-0.9930176734924316,273.34743994012354,1.5309982914327556,1.97754454478887,235.04976918889326,0.45332327673957934,0.11268431393219945,0.0006657814659842299
GW150914,-0.9891114234924316,275.2374996270172,1.547229680253844,1.9494752257749575,233.97247386827092,0.4554105438299623,0.11320315395683861,0.0006536593126872857
GW150914,-0.9852051734924316,275.6817407660702,1.5552843544056627,1.8249938979741276,233.7210531941513,0.4559004424692424,0.1133249299495929,0.0006508542176555489
GW150914,-0.9812989234924316,275.2486535105759,1.547229680253844,1.525384427629973,233.96615299119742,0.45542284729364174,0.11320621227622092,0.0006535886798873085
GW150914,-0.9773926734924316,274.9607148001264,1.5435684647302903,1.0251403465950695,234.12946398142122,0.455105178791364,0.11312724819236779,0.0006554154402431949
GW150914,-0.9734864234924316,275.95758171668774,1.5510129362948497,0.7095435684647303,233.56527905355762,0.4562045009316547,0.11340051093338584,0.0006491207847490045
GW150914,-0.9695801734924316,278.37096148535124,1.5311203319502074,0.5997071027581157,232.21336754196415,0.4588604553367723,0.11406071175547555,0.0006342219247978477
GW150914,-0.9656739234924316,280.45909958823194,1.5521113009519159,0.5939711984378814,231.05931385406734,0.4611522893766061,0.11463040177510693,0.0006217077801415806
GW150914,-0.9617676734924316,280.3398948997806,1.5512570173297533,0.6559677813033927,231.12480911515996,0.46102160981125867,0.11459791825193107,0.0006224129883244706
GW150914,-0.9578614234924316,278.1676400434003,1.5340493043690504,0.786185013424457,232.32650844480463,0.4586369944560396,0.1140051652231705,0.0006354588716904875
GW150914,-0.9539551734924316,274.63645866641536,1.5024408103490359,0.9724188430558945,234.31371478805514,0.4547473102971043,0.11303829144158359,0.0006574810230608034
GW150914,-0.9500489234924316,270.2016074332215,1.4509397119843788,1.152184525262387,236.87063123431207,0.44983850893776833,0.1118180917699837,0.0006866528934564572
GW150914,-0.9461426734924316,265.39993378189814,1.384427629973151,1.2717842323651452,239.7190950221053,0.44449329977557794,0.11048941252898468,0.0007202825656236686
GW150914,-0.9422364234924316,260.5498186160528,1.3241396143519648,1.3268245057359043,242.68484284789466,0.43906133698005395,0.10913916860301376,0.0007565941799563415
GW150914,-0.9383301734924316,255.46594978566887,1.2699536246033682,1.440200146448621,245.8939373931459,0.4333312675181109,0.10771482315411719,0.0007974136573383302
GW150914,-0.9344239234924316,250.16743616273533,1.2029533805223334,1.370270929948743,249.35379625439396,0.4273186659523868,0.1062202476113517,0.0008432499472936127
GW150914,-0.9305176734924316,245.58531113402177,1.1420551623138882,1.1412008786917256,252.44585525866506,0.4220846939887856,0.10491921902949579,0.0008858605539804065
GW150914,-0.9266114234924316,242.4099547554356,1.1087381010495485,0.9823041249694898,254.64561534336966,0.4184385088347656,0.10401287273396562,0.0009171432947740473
GW150914,-0.9227051734924316,240.2395170182774,1.0933609958506225,0.866121552355382,256.17704134078974,0.41593708400997503,0.10339108392518927,0.0009394057347829004
GW150914,-0.9187989234924316,238.3450883830771,1.071027581156944,0.7953380522333414,257.53269053235005,0.41374759586960536,0.10284683442021188,0.0009594488910580446
GW150914,-0.9148926734924316,236.80587556359114,1.0445447888699047,0.7601903832072248,258.6474416759187,0.4119643746528947,0.10240357225013404,0.0009761692730406472
GW150914,-0.9109864234924316,236.87088588807356,1.038442762997315,0.7756895289236027,258.60011484274065,0.4120397689319977,0.10242231329664776,0.0009754549984826002
GW150914,-0.9070801734924316,240.2247142829814,1.0827434708323163,0.8786917256529168,256.18756504841895,0.41591999808988583,0.10338683681218637,0.0009395601067818527
GW150914,-0.9031739234924316,247.119332882403,1.1772028313400047,1.1224066390041494,251.4000468910521,0.4238405397424904,0.10535567637523374,0.0008712720900878875
GW150914,-0.8992676734924316,255.42959247333891,1.2678789358066878,1.4441054430070783,245.9172701911046,0.4332901527525382,0.10770460309838926,0.0007977163657398752
GW150914,-0.8953614234924316,261.81575446452973,1.3411032462777643,1.7557969245789602,241.90192190003862,0.44048236875778995,0.10949239994842738,0.0007468779881181379
GW150914,-0.8914551734924316,263.9977974055363,1.3772272394434952,1.8354893824749816,240.56713753390224,0.44292638079286584,0.11009991743880494,0.000730529212746004
GW150914,-0.8875489234924316,261.9872939188003,1.3628264583841836,1.767756895289236,241.79631816973423,0.44067474795374395,0.10954022038656332,0.0007455746257098969
GW150914,-0.8836426734924316,257.3893164927339,1.299853551379058,1.7509153038808885,244.66742909779032,0.43550354028938965,0.10825479336845445,0.000781622439572281
GW150914,-0.8797364234924316,252.04204164751042,1.2285818891872102,1.7321210641933122,248.11585103201676,0.4294507228070701,0.10675022120031533,0.0008266285982389775
GW150914,-0.8758301734924316,247.36935092753754,1.171100805467415,1.658652672687332,251.23062374378853,0.4241263663551501,0.10542672539787112,0.0008689257976490312
GW150914,-0.8719239234924316,244.49979069449267,1.1343666097144252,1.4947522577495729,253.19250282298313,0.420839994776965,0.10460981934954834,0.000896387418317534
GW150914,-0.8680176734924316,244.16280999786346,1.1258237734927996,1.1437637295582133,253.4254112720289,0.4204532253918905,0.10451367859295503,0.0008996902721293799
GW150914,-0.8641114234924316,246.84091982171617,1.1662191847693435,0.8635587014888942,251.58904825427706,0.4235221378074412,0.10527652997917009,0.0008738951191111663
GW150914,-0.8602051734924316,252.3795575405354,1.238223090065902,0.7489626556016598,247.89459243679053,0.4298340295291455,0.10684550122942242,0.0008236839387050855
GW150914,-0.8562989234924316,258.9949931611631,1.3596534049304367,0.8054674151818404,243.6551474088397,0.43731286902303795,0.10870454518463155,0.0007687670261861
GW150914,-0.8523926734924316,264.92080589667796,1.4297046619477665,1.081767146692702,240.008040516759,0.44395817463519777,0.11035639441055646,0.0007237616208950245
GW150914,-0.8484864234924316,269.584728255913,1.4542348059555772,1.5660239199414208,237.23184083933663,0.44915358405768746,0.11164783735295462,0.000690850856307011
GW150914,-0.8445801734924316,272.98715303960637,1.453136441298511,1.83878447644618,235.25653529469452,0.4529248525747284,0.11258527610208154,0.0006681272294773381
GW150914,-0.8406739234924316,275.59636888003826,1.445447888699048,1.9245789602147911,233.76931744181127,0.45580631680679695,0.11330153277093408,0.0006513919992615523
GW150914,-0.8367676734924316,277.8417345896562,1.3967537222357822,1.8834513058335367,232.5081506580971,0.458278693731807,0.11391610103131619,0.0006374485128119395
GW150914,-0.8328614234924316,279.26990123530567,1.3952892360263607,1.7996094703441543,231.71478660040802,0.459847785844338,0.11430613630474988,0.0006287925383883048
GW150914,-0.8289551734924316,278.14678118441054,1.393946790334391,1.6725652916768365,232.33812342806644,0.4586140664021532,0.11399946590845503,0.0006355859583105286
GW150914,-0.8250489234924316,272.4235591723805,1.4131071515743228,1.6123993165731023,235.5808916409756,0.45230124915215153,0.11243026459606699,0.0006718195375344598
GW150914,-0.8211426734924316,262.9061563862797,1.4270197705638272,1.617280937271174,241.23260071953058,0.4417045260374054,0.10979619629341371,0.0007386460517436852
GW150914,-0.8172364234924316,253.66678740490966,1.3508664876739076,1.528435440566268,247.0552556243123,0.43129433250196825,0.10720849436714346,0.0008125849478087785
GW150914,-0.8133301734924316,247.22282604756157,1.2759336099585061,1.6039785208689286,251.32988076432466,0.42395886729245524,0.10538508951034334,0.0008702998038913152
GW150914,-0.8094239234924316,243.3229808526018,1.2490846961191115,1.7424945081767147,254.008208124887,0.41948853681611054,0.10427388223592296,0.0009079948559406404
GW150914,-0.8055176734924316,241.35974388898484,1.2525018306077618,1.8664876739077374,255.38376114893654,0.41722907943019233,0.10371224020592965,0.0009278237811063483
GW150914,-0.8016114234924316,241.23685257604626,1.2710519892604344,1.9192091774469122,255.47048582449997,0.4170874424953721,0.10367703296719603,0.0009290847260085697
GW150914,-0.7977051734924316,242.9508534059829,1.2634854771784232,1.9160361239931656,254.2675179421228,0.41906072953386436,0.10416754053107641,0.0009117083229464915
GW150914,-0.7937989234924316,246.29013324748527,1.2053941908713692,1.846595069563095,251.96399972757345,0.4228918880506655,0.10511986636824988,0.000879116355806633
GW150914,-0.7898926734924316,250.5473342946393,1.2865511349768124,1.6792775201366854,249.10167357805824,0.4277511669635628,0.10632775605448717,0.0008398446619650848
GW150914,-0.7859864234924316,254.42039391053328,1.3395167195508908,1.3977300463753966,246.56715407468099,0.43214811788482443,0.10742072309010788,0.0008061823296263961
GW150914,-0.7820801734924316,256.6235621432465,1.3646570661459605,1.0352697095435683,245.15390584763244,0.43463933889683093,0.10803997549781669,0.0007878574617017246
GW150914,-0.7781739234924316,256.77420885143226,1.375640712716622,0.7943617280937271,245.05801033628137,0.434809420917817,0.10808225344124121,0.0007866254572501592
GW150914,-0.7742676734924316,255.83111670877838,1.3733219428850378,0.6763485477178424,245.6598931312699,0.4337441094165639,0.10781744485584013,0.0007943820444840059
GW150914,-0.7703614234924316,255.71345602292593,1.369050524774225,0.6252135709055406,245.7352438663993,0.43361110880587267,0.10778438438147823,0.0007953571294396115
GW150914,-0.7664551734924316,257.8596333557771,1.3993165731022699,0.6302172321210642,244.36983508030238,0.4360338972712256,0.10838662624733764,0.0007778265584228774
GW150914,-0.7625489234924316,262.1560802534186,1.4487429826702465,0.6476690261166707,241.69252174721979,0.4408639985850808,0.10958726314533539,0.0007442952321615418
GW150914,-0.7586426734924316,267.359748802632,1.4818159628996828,0.6802538442762998,238.54619115161734,0.44667882162019795,0.11103267611654212,0.0007062888192062265
GW150914,-0.7547364234924316,271.7349967970547,1.516597510373444,0.7305345374664388,235.9786902587197,0.45153878703525696,0.11224073644926742,0.0006763687444416139
GW150914,-0.7508301734924316,273.91614417099606,1.5482060043934587,0.8724676592628753,234.7243165535152,0.4539518236973866,0.11284055427181779,0.0006621017223869418
GW150914,-0.7469239234924316,274.0287152943803,1.5480839638760067,1.1945325848181596,234.6600289126838,0.4540761886858845,0.11287146815629083,0.0006613766594767445
GW150914,-0.7430176734924316,273.055023934117,1.485843299975592,1.6609714425189162,235.21754990926124,0.4529999211653024,0.11260393619094246,0.000667684466454404
GW150914,-0.7391114234924316,271.60735287075295,1.4707102758115695,1.815108616060532,236.05261778053364,0.4513973730410287,0.11220558462773594,0.0006772167153675279
GW150914,-0.7352051734924316,269.5699792642347,1.4481327800829875,1.6945325848181598,237.24049387642063,0.4491372017674816,0.11164376514394352,0.0006909516570281145
GW150914,-0.7312989234924316,266.63937267448415,1.41225286795216,1.5507688552599463,238.9756493494072,0.44587610434650854,0.11083314159028135,0.0007113887391296443
GW150914,-0.7273926734924316,262.7262047049998,1.363192579936539,1.3969978032706858,241.34274138370156,0.4415029470316057,0.10974608902308988,0.000739995963826127
GW150914,-0.7234864234924316,257.87204867097205,1.295460092750793,1.3179155479619233,244.36199151889872,0.4360478931411482,0.10839010525466207,0.0007777266993442236
GW150914,-0.7195801734924316,252.642206361634,1.2272394434952405,1.4160361239931656,247.7227538778079,0.4301321937432912,0.10691961705720825,0.0008214024277547264
GW150914,-0.7156739234924316,248.48987519181998,1.1791554796192336,1.6592628752745913,250.47479950674185,0.42540619565491616,0.10574485749916473,0.0008585162807145275
GW150914,-0.7117676734924316,247.26835678305645,1.16463265804247,1.869050524774225,251.29902741486038,0.4240109190302817,0.10539802821141367,0.0008698725292699165
GW150914,-0.7078614234924316,249.8458005054748,1.194288503783256,1.9155479619233584,249.56775188674646,0.4269523236076782,0.10612918448290458,0.0008461478445027098
GW150914,-0.7039551734924316,255.82513662587075,1.273004637539663,1.898706370515011,245.66372142540348,0.4337373501766569,0.10781576468552746,0.0007944315633398651
GW150914,-0.7000489234924316,264.5279565024467,1.4799853551379059,1.8963876006834268,240.2456050510108,0.44351917090415305,0.11024726956128279,0.0007266314505036873
GW150914,-0.6961426734924316,275.69230482780796,1.6033683182816696,1.887356602391994,233.71508262633432,0.4559120890625173,0.11332782498816729,0.0006507877140985917
GW150914,-0.6922364234924316,288.5695344835823,1.7122284598486697,1.849035879912131,226.70939451163719,0.47000051230837475,0.11682983864884657,0.0005761962838784355
GW150914,-0.6883301734924316,300.4416712489315,1.7557969245789602,1.7518916280205028,220.69697991528628,0.4828046655033118,0.12001261635360387,0.0005174613838281634
GW150914,-0.6844239234924316,307.57787341836035,1.7573834513058335,1.636197217476202,217.2700059903227,0.49041988598434,0.12190556105637514,0.0004860617992654331
GW150914,-0.6805176734924316,308.2292129267745,1.631559677813034,1.5521113009519159,216.96381302061053,0.4911119973516912,0.12207760184624053,0.0004833276088751152
GW150914,-0.6766114234924316,302.96570148968465,1.574078594093239,1.5552843544056625,219.46950940906714,0.4855049425885707,0.12068383463510861,0.0005060450210821481
GW150914,-0.6727051734924316,293.35731675278197,1.478154747376129,1.6656089821820843,224.23593914711418,0.47518489663552316,0.11811854104080684,0.0005514590449165296
GW150914,-0.6687989234924316,281.29273986971,1.3888210886014156,1.8617280937271175,230.60257586928512,0.46206566064548116,0.11485744199139324,0.0006168065847051803
GW150914,-0.6648926734924316,267.8326126973383,1.3197461557237002,1.5729802294361728,238.26533638516256,0.4472053433460592,0.11116355565106724,0.0007029684637566503
GW150914,-0.6609864234924316,253.1341011358424,1.2438369538686844,1.0447888699048085,247.4017302877434,0.43069032476718183,0.10705835383676153,0.0008171528798647891
GW150914,-0.6570801734924316,238.5385834432942,1.090676104466683,0.693678301195997,257.39340337215936,0.4139714933235004,0.10290248947319038,0.0009573748936666276
GW150914,-0.6531739234924316,227.99473032721687,0.9577739809616792,0.6056870881132536,265.26907936223915,0.4016809340227941,0.09984737778202804,0.0010800376753534353
GW150914,-0.6492676734924316,225.3451061498271,0.9244569196973395,0.6108127898462289,267.3443943926123,0.39856280438448344,0.0990722922810765,0.0011142347897041543
GW150914,-0.6453614234924316,230.6154416090445,0.9749816939223822,0.7474981693922382,263.2555771317042,0.4047531783620418,0.10061105739735715,0.0010476174099931011
GW150914,-0.6414551734924316,240.5312141968737,1.081767146692702,1.1645106175250184,255.96988532508462,0.41627370122179314,0.10347475816279803,0.0009363708394170683
GW150914,-0.6375489234924316,251.28695970923462,1.2573834513058335,1.1327800829875518,248.61263791234637,0.4285925786409885,0.10653690899780653,0.00083326893566165
GW150914,-0.6336426734924316,260.1242069309149,1.368440322186966,0.9870637051501098,242.94948913563002,0.4385830649189218,0.10902028267359659,0.000759899826916941
