dataset,cohort,genotype,condition,plant_id,events,candidate,increment_ara,one_step_median_ara,one_step_mean_ara,carrier_median_ara,carrier_mean_ara
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P105,67,silver_conjugate,0.8284271247461903,0.42287156919063473,0.43490731519046394,0.5132757899606446,0.5164158112293417
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P105,67,ridge,1.0,0.3833333333333333,0.44017094017094016,0.44444444444444287,0.4330769230769227
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P106,57,persistence,0.0,0.6722222222222223,0.6312121212121211,0.42777777777775494,0.4989898989898992
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P106,57,one_third,0.6666666666666666,0.438888888888889,0.4724242424242425,0.4166666666666785,0.4529292929292892
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P106,57,one_over_e,0.7357588823428847,0.419092215676218,0.4273581660198371,0.423551032559061,0.45542396000986735
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P106,57,three_eighths,0.75,0.4222222222222223,0.4183838383838383,0.48888888888885873,0.4882828282828274
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P106,57,fibonacci_8_21,0.7619047619047619,0.4103174603174604,0.41126984126984134,0.5182539682539691,0.4819336219336245
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P106,57,phi,0.7639320225002103,0.40829019972201197,0.4101272034796794,0.48923395777946066,0.49564433334436175
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P106,57,two_fifths,0.8,0.4222222222222223,0.392020202020202,0.48333333333330586,0.4361616161616167
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P106,57,silver_conjugate,0.8284271247461903,0.41046176414269864,0.3835064942426812,0.612193450535873,0.5548498338789118
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P106,57,ridge,1.0,0.3277777777777777,0.3687878787878788,0.5166666666666586,0.5212121212121225
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P107,61,persistence,0.0,0.6444444444444445,0.5790960451977402,0.47222222222222676,0.5039548022598893
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P107,61,one_third,0.6666666666666666,0.3555555555555555,0.4517890772128061,0.5944444444444485,0.5875706214689284
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P107,61,one_over_e,0.7357588823428847,0.33575888234288465,0.43769531217680313,0.38278084272495505,0.4679843752700822
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P107,61,three_eighths,0.75,0.35,0.4347457627118644,0.5166666666666657,0.48851224105461516
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P107,61,fibonacci_8_21,0.7619047619047619,0.36190476190476184,0.4329297820823244,0.45714285714286973,0.4627118644067801
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P107,61,phi,0.7639320225002103,0.3639320225002103,0.4326205389406459,0.44179606750063094,0.4669125986344719
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P107,61,two_fifths,0.8,0.4,0.42843691148775886,0.5777777777777828,0.5738229755178909
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P107,61,silver_conjugate,0.8284271247461903,0.4049062085871431,0.42680314054962876,0.37409833391158287,0.39516226017234973
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P107,61,ridge,1.0,0.3555555555555555,0.4209039548022599,0.549999999999983,0.5067796610169497
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P108,67,persistence,0.0,0.6111111111111112,0.6065811965811966,0.527777777777779,0.5103418803418797
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P108,67,one_third,0.6666666666666666,0.28888888888888886,0.36846153846153845,0.5500000000000078,0.53957264957265
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P108,67,one_over_e,0.7357588823428847,0.3531300065460041,0.3587023081958465,0.47410352316744664,0.4862113519116657
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P108,67,three_eighths,0.75,0.35,0.35777777777777775,0.46666666666666856,0.49435897435897247
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P108,67,fibonacci_8_21,0.7619047619047619,0.3492063492063493,0.35759462759462757,0.4507936507936634,0.4825518925518927
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P108,67,phi,0.7639320225002103,0.34717908861090085,0.3575634389700822,0.47976192389857886,0.48599524924385856
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P108,67,two_fifths,0.8,0.36111111111111116,0.3585470085470085,0.4500000000000006,0.4879487179487191
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P108,67,silver_conjugate,0.8284271247461903,0.3604617641426986,0.3607736702640024,0.30952385001412885,0.36153294160334243
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P108,67,ridge,1.0,0.38888888888888884,0.3934188034188034,0.4222222222222225,0.44401709401709216
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P109,45,persistence,0.0,0.6055555555555556,0.5983204134366924,0.4611111111111206,0.48901808785529727
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P109,45,one_third,0.6666666666666666,0.5000000000000001,0.4525839793281654,0.5222222222222239,0.5394056847545212
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P109,45,one_over_e,0.7357588823428847,0.46353666012066247,0.4252356867335465,0.5046190263549768,0.42205357293393375
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P109,45,three_eighths,0.75,0.46666666666666656,0.42093023255813955,0.31666666666665577,0.3820413436692508
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P109,45,fibonacci_8_21,0.7619047619047619,0.4547619047619047,0.417921742340347,0.4341269841269835,0.4368955334071602
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P109,45,phi,0.7639320225002103,0.45273464416645626,0.4174974319831601,0.4821514991744458,0.45506444297359033
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P109,45,two_fifths,0.8,0.4166666666666665,0.4089147286821705,0.40555555555555856,0.4613695090439278
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P109,45,silver_conjugate,0.8284271247461903,0.4215728752538097,0.4058978491779144,0.55858593588556,0.5643897406845552
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P109,45,ridge,1.0,0.3944444444444444,0.4016795865633076,0.4555555555555628,0.4670542635658907
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P110,64,persistence,0.0,0.5805555555555555,0.5919354838709678,0.5111111111111093,0.5094982078853048
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P110,64,one_third,0.6666666666666666,0.2055555555555556,0.3602150537634409,0.347222222222221,0.42598566308243674
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P110,64,one_over_e,0.7357588823428847,0.24131443789844023,0.36459437254869514,0.5114232875113043,0.5136457415470485
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P110,64,three_eighths,0.75,0.25277777777777777,0.36469534050179203,0.5305555555555532,0.5162186379928324
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P110,64,fibonacci_8_21,0.7619047619047619,0.2492063492063492,0.3646953405017921,0.40674603174603297,0.45179211469534053
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P110,64,phi,0.7639320225002103,0.24722222222222218,0.36469534050179203,0.4337776229255983,0.4568121251131086
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P110,64,two_fifths,0.8,0.27222222222222225,0.36469534050179214,0.5388888888888879,0.5184587813620072
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P110,64,silver_conjugate,0.8284271247461903,0.3006493469684125,0.36451612903225805,0.5441557355681681,0.5311083038969282
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P110,64,ridge,1.0,0.41944444444444445,0.4080645161290322,0.49999999999999467,0.4980286738351248
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P111,79,persistence,0.0,0.5166666666666667,0.5826118326118325,0.5611111111111189,0.5251803751803774
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P111,79,one_third,0.6666666666666666,0.35,0.42734487734487736,0.3833333333332902,0.4313852813852803
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P111,79,one_over_e,0.7357588823428847,0.369092215676218,0.4167530600982026,0.4738714515033422,0.4581366341510769
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P111,79,three_eighths,0.75,0.36111111111111116,0.41457431457431454,0.3888888888888893,0.4692640692640686
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P111,79,fibonacci_8_21,0.7619047619047619,0.37301587301587297,0.4131828488971346,0.499206349206311,0.49766027623170406
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P111,79,phi,0.7639320225002103,0.3750431336113214,0.4129458963600043,0.508488641125382,0.5103863637999156
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P111,79,two_fifths,0.8,0.38333333333333336,0.40988455988455985,0.5222222222222257,0.5129148629148607
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P111,79,silver_conjugate,0.8284271247461903,0.3784271247461903,0.4089550420241208,0.47922089701080495,0.47710034018266484
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P111,79,ridge,1.0,0.4833333333333333,0.4173881673881674,0.5444444444444159,0.49978354978354517
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P112,72,persistence,0.0,0.5472222222222223,0.5480952380952381,0.5138888888888928,0.5023015873015856
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P112,72,one_third,0.6666666666666666,0.3222222222222222,0.44444444444444436,0.4861111111111214,0.48484126984127046
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P112,72,one_over_e,0.7357588823428847,0.3666666666666667,0.4397227943989083,0.4183918794118098,0.46266490635164875
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P112,72,three_eighths,0.75,0.36388888888888893,0.4377777777777778,0.49999999999999734,0.4871428571428558
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P112,72,fibonacci_8_21,0.7619047619047619,0.3638888888888889,0.4365986394557823,0.3662698412698493,0.45205215419501393
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P112,72,phi,0.7639320225002103,0.3638888888888889,0.4364248742618867,0.3771868606983304,0.44162291494723455
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P112,72,two_fifths,0.8,0.34722222222222227,0.4341269841269841,0.4027777777777928,0.4442063492063496
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P112,72,silver_conjugate,0.8284271247461903,0.3645382358573014,0.4345001027560226,0.5464648397139094,0.5519738149405728
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P112,72,ridge,1.0,0.4527777777777778,0.451904761904762,0.4555555555555535,0.45896825396825625
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P113,79,persistence,0.0,0.6777777777777778,0.6034632034632035,0.4833333333333334,0.5028138528138524
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P113,79,one_third,0.6666666666666666,0.33888888888888885,0.32063492063492066,0.3777777777777871,0.4479797979797982
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P113,79,one_over_e,0.7357588823428847,0.34201889543489306,0.3122604177053011,0.5903696661537836,0.5012004361493337
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P113,79,three_eighths,0.75,0.3277777777777778,0.31421356421356417,0.45000000000000284,0.46969696969696995
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P113,79,fibonacci_8_21,0.7619047619047619,0.3380952380952382,0.3160791589363018,0.4626984126984137,0.4937435580292719
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P113,79,phi,0.7639320225002103,0.3360679774997898,0.31642142371215665,0.43675811528093256,0.4875596015905836
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P113,79,two_fifths,0.8,0.33333333333333337,0.32496392496392495,0.5055555555555529,0.49819624819624725
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P113,79,silver_conjugate,0.8284271247461903,0.3326839863649209,0.33404921077618016,0.5112552529750758,0.5016126008198377
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P113,79,ridge,1.0,0.3222222222222222,0.3965367965367965,0.44444444444444997,0.4599567099567091
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P114,72,persistence,0.0,0.6583333333333332,0.6111111111111112,0.4166666666666661,0.5030952380952376
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P114,72,one_third,0.6666666666666666,0.38055555555555554,0.40761904761904766,0.5055555555555564,0.5150000000000007
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P114,72,one_over_e,0.7357588823428847,0.4194444444444444,0.38840377908697865,0.43928529129718363,0.45298031346362394
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P114,72,three_eighths,0.75,0.42500000000000004,0.38619047619047625,0.3444444444444432,0.42730158730158707
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P114,72,fibonacci_8_21,0.7619047619047619,0.42420634920634925,0.3850113378684808,0.568650793650793,0.5237301587301586
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P114,72,phi,0.7639320225002103,0.4221790886109008,0.3848375726745852,0.579101966249687,0.531055039330059
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P114,72,two_fifths,0.8,0.3972222222222222,0.3825396825396826,0.5388888888888896,0.5202380952380955
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P114,72,silver_conjugate,0.8284271247461903,0.3771284308093652,0.3817460317460317,0.5408370715102442,0.5166924407020025
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P114,72,ridge,1.0,0.34166666666666673,0.38888888888888895,0.34999999999999787,0.4111904761904762
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P115,77,persistence,0.0,0.6166666666666667,0.5985185185185186,0.5055555555555449,0.5057037037037035
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P115,77,one_third,0.6666666666666666,0.2944444444444444,0.39925925925925926,0.5333333333333314,0.5058518518518524
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P115,77,one_over_e,0.7357588823428847,0.36353666012066244,0.3874961046637843,0.38952148423334876,0.4369091820886924
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P115,77,three_eighths,0.75,0.3555555555555556,0.386,0.5055555555555555,0.5048148148148148
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P115,77,fibonacci_8_21,0.7619047619047619,0.35476190476190483,0.38537566137566137,0.5142857142857125,0.5109312169312173
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P115,77,phi,0.7639320225002103,0.3527346441664564,0.3852945709518434,0.49162353305534534,0.49760961277623617
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P115,77,two_fifths,0.8,0.3666666666666667,0.38518518518518513,0.6499999999999915,0.5535555555555548
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P115,77,silver_conjugate,0.8284271247461903,0.36601731969825413,0.3857296775824402,0.4850650197265125,0.49484848003872534
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P115,77,ridge,1.0,0.3833333333333333,0.4014814814814815,0.4555555555555557,0.46214814814814775
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P116,78,persistence,0.0,0.65,0.6026315789473684,0.46111111111111747,0.5002192982456136
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P116,78,one_third,0.6666666666666666,0.25555555555555554,0.33742690058479535,0.44444444444444464,0.474488304093569
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P116,78,one_over_e,0.7357588823428847,0.28055555555555556,0.33529774836574844,0.6005483693363587,0.5407355633523917
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P116,78,three_eighths,0.75,0.2777777777777778,0.3355263157894736,0.4861111111111107,0.48720760233918214
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P116,78,fibonacci_8_21,0.7619047619047619,0.2658730158730159,0.3368212197159566,0.4900793650793629,0.4968358395989968
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P116,78,phi,0.7639320225002103,0.2638457552775675,0.3371413134941853,0.49903383389772316,0.495542524100528
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P116,78,two_fifths,0.8,0.26388888888888895,0.34356725146198835,0.5333333333333341,0.5408625730994157
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P116,78,silver_conjugate,0.8284271247461903,0.2888888888888889,0.35046327844197994,0.4979078172308,0.5123234182203057
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P116,78,ridge,1.0,0.35,0.3973684210526316,0.5027777777777747,0.47975146198830415
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P117,71,persistence,0.0,0.6166666666666667,0.585024154589372,0.4611111111111108,0.47447665056360705
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P117,71,one_third,0.6666666666666666,0.46111111111111114,0.43977455716586156,0.3944444444444457,0.45950080515297836
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P117,71,one_over_e,0.7357588823428847,0.4579811045651069,0.4236976018774276,0.5526658632177472,0.5346757501905387
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P117,71,three_eighths,0.75,0.4444444444444444,0.4210144927536231,0.4666666666666668,0.5256038647342978
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P117,71,fibonacci_8_21,0.7619047619047619,0.43253968253968256,0.4193006671267542,0.4912698412698413,0.49660685530250814
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P117,71,phi,0.7639320225002103,0.430598689166877,0.41903624183169547,0.48316079888804797,0.5020182589092411
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P117,71,two_fifths,0.8,0.4166666666666667,0.4152979066022544,0.46666666666667567,0.4644927536231908
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P117,71,silver_conjugate,0.8284271247461903,0.4160173196982542,0.41424179690383944,0.4050506338833344,0.4212340773157336
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P117,71,ridge,1.0,0.3833333333333333,0.414975845410628,0.4555555555555557,0.4667471819645742
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P118,68,persistence,0.0,0.6194444444444445,0.6060606060606061,0.536111111111115,0.49739057239057266
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P118,68,one_third,0.6666666666666666,0.25833333333333336,0.39276094276094276,0.5250000000000092,0.49419191919191974
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P118,68,one_over_e,0.7357588823428847,0.3163144378984402,0.38354437789783213,0.43157218949220244,0.4652321739983558
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P118,68,three_eighths,0.75,0.32222222222222224,0.3813131313131313,0.5361111111111114,0.4865319865319858
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P118,68,fibonacci_8_21,0.7619047619047619,0.32222222222222224,0.3797017797017797,0.44523809523809366,0.45874218374218373
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P118,68,phi,0.7639320225002103,0.32222222222222224,0.37945605114475567,0.41321170458680445,0.4406119914166954
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P118,68,two_fifths,0.8,0.33055555555555555,0.37626262626262624,0.4527777777777757,0.5059764309764293
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P118,68,silver_conjugate,0.8284271247461903,0.3367604580795236,0.37531155679510825,0.456854107776266,0.47712513982741483
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P118,68,ridge,1.0,0.38055555555555554,0.39393939393939387,0.45555555555555394,0.487289562289562
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P119,79,persistence,0.0,0.6000000000000001,0.5613275613275613,0.5166666666666666,0.5241702741702735
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P119,79,one_third,0.6666666666666666,0.46111111111111114,0.4473304473304474,0.5055555555555458,0.5074314574314583
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P119,79,one_over_e,0.7357588823428847,0.42535222876822654,0.4414192359743525,0.5357506397988274,0.5435756597999484
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P119,79,three_eighths,0.75,0.4111111111111112,0.4404761904761905,0.4666666666666668,0.49292929292929377
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P119,79,fibonacci_8_21,0.7619047619047619,0.4119047619047619,0.44019789734075454,0.5404761904761912,0.5257369614512484
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P119,79,phi,0.7639320225002103,0.4138457552775675,0.4402242254004356,0.5443322702636664,0.5250948918572713
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P119,79,two_fifths,0.8,0.38333333333333336,0.44025974025974035,0.5444444444444443,0.5257575757575734
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P119,79,silver_conjugate,0.8284271247461903,0.40064934696841253,0.44003485696577815,0.5325398445009526,0.5107203834276448
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P119,79,ridge,1.0,0.3999999999999999,0.43867243867243866,0.4611111111111228,0.4730880230880209
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P120,55,persistence,0.0,0.6555555555555554,0.5719077568134172,0.5499999999999976,0.511635220125786
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P120,55,one_third,0.6666666666666666,0.3277777777777777,0.3958071278825996,0.6111111111111143,0.557547169811321
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P120,55,one_over_e,0.7357588823428847,0.3468699934539958,0.39687452768433923,0.44772641791850987,0.4630228199373898
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P120,55,three_eighths,0.75,0.3611111111111111,0.39821802935010486,0.4999999999999991,0.5159329140461232
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P120,55,fibonacci_8_21,0.7619047619047619,0.37301587301587297,0.3993710691823899,0.5238095238095113,0.4920784666067678
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P120,55,phi,0.7639320225002103,0.3750431336113214,0.3996388205817888,0.4816942561031148,0.47987665283416275
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P120,55,two_fifths,0.8,0.3944444444444445,0.40440251572327046,0.4777777777777743,0.4915094339622635
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P120,55,silver_conjugate,0.8284271247461903,0.3771284308093652,0.4073184672096645,0.4854255161025378,0.4977878367682328
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot1-7_JC-JL_P120,55,ridge,1.0,0.34444444444444455,0.42809224318658284,0.4999999999999991,0.510167714884696
