year,body,mean_projection_share,median_projection_share,mean_absolute_share,median_absolute_share
2028,neptune,-0.027980142839708406,-0.02874777583449645,0.01817430280282236,0.018182902408040248
2029,neptune,-0.030719702469761218,-0.030894313574223918,0.0181435512159436,0.018149210545868415
2030,neptune,-0.021892174429664027,-0.022142889827385367,0.017957932671949277,0.01796357388126852
2031,neptune,-0.005186655842879715,-0.005133754626392909,0.017658496747347468,0.017662901224157264
2032,neptune,0.010684292361008986,0.010983429919837107,0.01731787908024108,0.017318231814720798
2033,neptune,0.0200371536274742,0.02001104052802508,0.017024545918768272,0.017022007094330868
2034,neptune,0.022104913193123358,0.022269182477912368,0.016868348890647526,0.0168621973304875
2035,neptune,0.018912221667423942,0.0189714891577371,0.01689939536011927,0.016891265517968202
2036,neptune,0.012339112772987985,0.01262234175900601,0.017115794525572346,0.017111041433198127
2037,neptune,0.004365824937154751,0.004249417032177985,0.01745386211216941,0.017452518843393536
2038,neptune,-0.003920499918500432,-0.003910381936414566,0.01782510061004901,0.017830633417591266
2039,neptune,-0.0112076179255165,-0.011508786996125555,0.018134807323967057,0.01814365567047327
2040,neptune,-0.016702250080281707,-0.01676309939703086,0.018317675680433243,0.018327293520372483
2041,neptune,-0.01942816046757528,-0.019661121829692284,0.01833362536386158,0.018342885649690336
2042,neptune,-0.018850223700686515,-0.01881765394867081,0.018187644565590518,0.018193165004218036
2043,neptune,-0.014570468268818089,-0.014727208533363434,0.017915167306615108,0.01791680460197785
2044,neptune,-0.006866270788345822,-0.00690253507280905,0.01758914004512375,0.017590051951041765
2045,neptune,0.0033780898793470734,0.0031983791864654185,0.01730617172519016,0.017302839454349222
2046,neptune,0.013993103783010458,0.013966468479561811,0.01715774245052185,0.017152782153782457
2047,neptune,0.022255373741198216,0.022541256345308652,0.017193348712303803,0.01718848524337852
2048,neptune,0.02495252249929641,0.025245344269863655,0.017401571514478506,0.017396703111817128
2049,neptune,0.019666870487654205,0.0203441174588489,0.017716293068393455,0.017716254122118018
2050,neptune,0.007448348258559725,0.007209588030661193,0.018040879521025597,0.018044933948648978
2051,neptune,-0.007849568680576626,-0.007885379962954126,0.01828720719441271,0.018295845775816437
2052,neptune,-0.020053962900187152,-0.020739918771882655,0.018386584427708574,0.018389050565258955
2053,neptune,-0.02555787166978057,-0.025614999931715902,0.01831529711903454,0.018324981847104328
2054,neptune,-0.02374393026272854,-0.023915992539448202,0.018080441014369144,0.018086796001950546
2055,neptune,-0.01687747117592812,-0.016821969453653336,0.01773638556510567,0.017738602647737207
2056,neptune,-0.007513636395839305,-0.007553680996536595,0.017360136304101274,0.01735622066727052
2057,neptune,0.0019068274406058264,0.0018715693632043902,0.017049915154407198,0.017045686903067285
2058,neptune,0.009824357061412678,0.009897511127426515,0.016888433612676973,0.016882309673946962
2059,neptune,0.015295436551178784,0.01537825569271449,0.016920684794107587,0.01691575231416235
2060,neptune,0.017744329491622943,0.017888195568107872,0.01712773979031235,0.01712632464049292
2061,neptune,0.01715785331794612,0.017285262451552433,0.017440943637482633,0.0174411952487831
2062,neptune,0.013482611905738913,0.013730126086312678,0.017765072150143925,0.017768240381531304
2063,neptune,0.007175476919271288,0.0070759851819262205,0.01801365206729177,0.018020067718629622
2064,neptune,-0.0013544601318810953,-0.001285033352511776,0.018127972251121116,0.018131185431380495
2065,neptune,-0.010847907388520763,-0.011138327800804265,0.018078483032513387,0.018088386141259193
2066,neptune,-0.019569907283291242,-0.019480096613554702,0.01788297251097074,0.01789043959012744
2067,neptune,-0.02468725733438663,-0.025045069153876533,0.017588710960136606,0.01759043218244618
2068,neptune,-0.023416355009694825,-0.023425895799230784,0.01727920372895888,0.01727704344956278
2069,neptune,-0.013609314154654613,-0.014146521718214003,0.017046401467166135,0.017038458572607423
2070,neptune,0.001952781391981365,0.001922329295450664,0.016974059356966307,0.0169712690205329
2071,neptune,0.016759246163400705,0.017080865364107314,0.01709295283024951,0.01708858215328199
2072,neptune,0.02467276640882487,0.02506282026241633,0.017376667735465187,0.01737570085900337
2073,neptune,0.024095985035931373,0.02468441191353023,0.017741147272744694,0.01774488669041551
2074,neptune,0.017574100038901797,0.017503665157172096,0.01809094026941935,0.018096943584950263
2075,neptune,0.008108281956412836,0.008209831475176467,0.01833564816245651,0.018341700247975327
2076,neptune,-0.0015216811750162075,-0.0018545731483374578,0.01841865136558203,0.018418916554989555
2077,neptune,-0.009784020328091989,-0.009757894423524408,0.018320309583394746,0.018328678871161044
2078,neptune,-0.015425327995474181,-0.015625853213274653,0.01806260166183222,0.018069977880333443
2079,neptune,-0.01815366034304085,-0.01806760263321601,0.017707714863892735,0.017711942433426584
2080,neptune,-0.01755334576430183,-0.01773211679317462,0.017345215008898632,0.017342680355676456
2081,neptune,-0.013946628840975979,-0.013969387249177616,0.017074712375646176,0.01706911471535742
2082,neptune,-0.007541372502667461,-0.0077969486823795345,0.01696950704408421,0.01696634298591611
2083,neptune,0.0008406953634544976,0.0008191687677328286,0.017054272609948677,0.017048369383085786
2084,neptune,0.010262822315481857,0.010216568895311286,0.017287768447365157,0.017287658844643776
2085,neptune,0.01900540203548722,0.019320232281391046,0.01758912170505141,0.01759326763586353
2086,neptune,0.02488935260910932,0.02525122030694757,0.01785764845975644,0.01786454032336722
2087,neptune,0.02517554476157298,0.025488416283953527,0.018022856537627384,0.01803152998606968
2088,neptune,0.017737874763964614,0.01803922942847175,0.018036403199738038,0.018041863494382304
2089,neptune,0.003217863723928778,0.002905062380008177,0.01789306563827818,0.0178995356136143
2090,neptune,-0.013317888053663147,-0.013226281369519532,0.017619961747158526,0.017624651398775268
2091,neptune,-0.02411296503540922,-0.024629854223087333,0.017281410826568238,0.017283093626775877
2092,neptune,-0.025895521644496468,-0.025875498893057295,0.01696139773809048,0.016960379290879322
2093,neptune,-0.019698079336791588,-0.020076302853674625,0.016751945650535883,0.016746002603704624
2094,neptune,-0.009659650742868777,-0.009698761972071094,0.016718780363787263,0.016711460013970707
2095,neptune,0.000877637510947558,0.0008506375164347236,0.016875903280636383,0.016869579770080148
2096,neptune,0.009716732427984813,0.009891547434644168,0.017179679269924693,0.017177242595812443
2097,neptune,0.015824620824108026,0.016074211091372703,0.017542485866226407,0.01754644332657396
2098,neptune,0.01873553011997359,0.018914886894478067,0.017873813183086614,0.01788199147566169
2099,neptune,0.0184120648524539,0.018577639983650966,0.018092634073342995,0.01810159917057807
2100,neptune,0.015045705358939152,0.01502613684843924,0.018155817141243456,0.018159828045751097
1900,pluto,-1.8702856370495807e-06,-1.864730119052314e-06,1.8556321480913578e-06,1.856418093138061e-06
1901,pluto,-1.773568153000857e-06,-1.7905538087991817e-06,1.8278256221714955e-06,1.828152869728195e-06
1902,pluto,-1.3544246605176746e-06,-1.350888030458136e-06,1.798578828077378e-06,1.7985417577374315e-06
1903,pluto,-6.476383943583168e-07,-6.738764300873192e-07,1.7781398096441343e-06,1.7775825254079154e-06
1904,pluto,2.486815126488503e-07,2.514937270993457e-07,1.7745635870566854e-06,1.7736171001698814e-06
1905,pluto,1.2049532328844774e-06,1.1920104434648765e-06,1.7908895444649028e-06,1.7903262624781135e-06
1906,pluto,2.0092012351972914e-06,2.048265221824394e-06,1.823360504439934e-06,1.8232410569994074e-06
1907,pluto,2.4535761625276166e-06,2.479743005179116e-06,1.8632929298647149e-06,1.8636786133210192e-06
1908,pluto,2.255156144858246e-06,2.310948115423916e-06,1.9010912675301519e-06,1.9019729322068664e-06
1909,pluto,1.2804521593692334e-06,1.2919208143914505e-06,1.9280894828576306e-06,1.928878004062638e-06
1910,pluto,-3.2890476463491833e-07,-3.562551015225719e-07,1.9393786356220188e-06,1.9398381338706544e-06
1911,pluto,-1.9702624582255106e-06,-1.989892502459678e-06,1.9333414782458726e-06,1.9339006280625877e-06
1912,pluto,-2.862938504620016e-06,-2.920216798781817e-06,1.9131829842298943e-06,1.913610612884495e-06
1913,pluto,-2.7264323347860064e-06,-2.7164889151009984e-06,1.8849328651121421e-06,1.885202108699497e-06
1914,pluto,-1.7765193299957387e-06,-1.8142787369923299e-06,1.8583079294510035e-06,1.8581225540831722e-06
1915,pluto,-5.250445817986457e-07,-5.153123123660064e-07,1.8429511980706747e-06,1.8423716283229717e-06
1916,pluto,6.500306181510659e-07,6.408229892907216e-07,1.846932221924138e-06,1.846243133044442e-06
1917,pluto,1.5000766913525121e-06,1.5260130619544926e-06,1.8723156922300328e-06,1.8714842898402665e-06
1918,pluto,1.95449595309852e-06,1.9751497193242565e-06,1.9148698350406356e-06,1.914577487630422e-06
1919,pluto,1.9913650034837442e-06,2.0173958891392456e-06,1.9655407321758386e-06,1.9658436689507855e-06
1920,pluto,1.6604400669498232e-06,1.6723724111920214e-06,2.0139724784893293e-06,2.014709012218493e-06
1921,pluto,1.027571902618292e-06,1.0277375471782255e-06,2.0513140260466647e-06,2.0525142960194835e-06
1922,pluto,1.8694791904324223e-07,1.8027615751940704e-07,2.0717385659056455e-06,2.0727876801377594e-06
1923,pluto,-7.298379075455611e-07,-7.433089006611233e-07,2.0734385365256373e-06,2.074285825095667e-06
1924,pluto,-1.5833021761574948e-06,-1.586173320814361e-06,2.0583880072983384e-06,2.058826097328366e-06
1925,pluto,-2.176423790325492e-06,-2.1913441011372857e-06,2.0339279732157705e-06,2.033981981811124e-06
1926,pluto,-2.322898284283804e-06,-2.3271430012528187e-06,2.0100293540408446e-06,2.0098146389942873e-06
1927,pluto,-1.8580396141982065e-06,-1.9082305561090886e-06,1.9981767205449188e-06,1.9977056504195086e-06
1928,pluto,-7.4984035448567e-07,-7.63816689297427e-07,2.0063112378795444e-06,2.0055501673213415e-06
1929,pluto,8.36444195863223e-07,7.981122544729747e-07,2.036748459581586e-06,2.036323672609521e-06
1930,pluto,2.356911296882249e-06,2.4228704507827722e-06,2.083736358391185e-06,2.083384242481935e-06
1931,pluto,3.204141116135696e-06,3.2523361142594666e-06,2.1371850729586754e-06,2.1374057428109637e-06
1932,pluto,2.9445444283833283e-06,2.9956840116395824e-06,2.18529333137309e-06,2.1861934414248494e-06
1933,pluto,1.744995282487824e-06,1.7449376848707943e-06,2.218932780466247e-06,2.2200942098845385e-06
1934,pluto,1.678373390316456e-07,1.2727298208309956e-07,2.232249117378936e-06,2.232473226061695e-06
1935,pluto,-1.2413673677125576e-06,-1.251979826763878e-06,2.2246229020776464e-06,2.2257223578201496e-06
1936,pluto,-2.1320157728110795e-06,-2.164182453312348e-06,2.200133549547412e-06,2.2005758810135125e-06
1937,pluto,-2.4292949912232007e-06,-2.4312736308893814e-06,2.1671566975939426e-06,2.167074204992945e-06
1938,pluto,-2.178477297251108e-06,-2.208828548154421e-06,2.1374556990140622e-06,2.1368410692849663e-06
1939,pluto,-1.5313426353606129e-06,-1.5341096187206222e-06,2.1225247935477407e-06,2.121752087720856e-06
1940,pluto,-6.230674878817986e-07,-6.513353643072254e-07,2.1308826871135085e-06,2.130281179514333e-06
1941,pluto,3.6472298846414e-07,3.7558855118789354e-07,2.1633322546339877e-06,2.1628053591132635e-06
1942,pluto,1.3122208641937304e-06,1.3105754534252107e-06,2.2135361467752335e-06,2.2136265914657253e-06
1943,pluto,2.0633376298268933e-06,2.102094395484506e-06,2.2697626529870262e-06,2.27004699271428e-06
1944,pluto,2.514727543815363e-06,2.526890745027539e-06,2.321013631944784e-06,2.3215884213320773e-06
1945,pluto,2.5206413403321272e-06,2.5540698276285507e-06,2.357049097499912e-06,2.358166731225162e-06
1946,pluto,1.9858200029592577e-06,1.978581778271875e-06,2.373061848305151e-06,2.3737742648844907e-06
1947,pluto,8.335262627494191e-07,8.52753386101987e-07,2.368539485817582e-06,2.369583362387018e-06
1948,pluto,-8.230003637709482e-07,-8.315231933928788e-07,2.3484559754070524e-06,2.3492148232295417e-06
1949,pluto,-2.5853787192290934e-06,-2.5992188790924414e-06,2.3217432116093444e-06,2.3215659856815766e-06
1950,pluto,-3.6335392321101296e-06,-3.659126264811102e-06,2.300711187297813e-06,2.299961240281146e-06
1951,pluto,-3.2367022651630487e-06,-3.336626975232874e-06,2.297551587069904e-06,2.29653388492908e-06
1952,pluto,-1.5804638296583362e-06,-1.5803072190983195e-06,2.3199265021134137e-06,2.3190065530043077e-06
1953,pluto,4.643004065099346e-07,4.510051508762127e-07,2.3674152642605468e-06,2.3672104760095713e-06
1954,pluto,2.0302089267848963e-06,2.1008006536988064e-06,2.4313641413855008e-06,2.4315642789542978e-06
1955,pluto,2.854457351293524e-06,2.8897620007522932e-06,2.498972048374378e-06,2.499711586914945e-06
1956,pluto,2.957084459690674e-06,2.981666942256005e-06,2.5566721372717905e-06,2.5576673341713653e-06
1957,pluto,2.496713467833128e-06,2.5002156554700016e-06,2.5948740794444204e-06,2.5958188119834933e-06
1958,pluto,1.6350110346340982e-06,1.6340908072974421e-06,2.60767649022236e-06,2.6077910930030193e-06
1959,pluto,5.462571391193238e-07,5.390086164843514e-07,2.596222016317453e-06,2.5974606051387646e-06
1960,pluto,-6.148172075847824e-07,-6.177310471046848e-07,2.566308880834953e-06,2.5669127352771823e-06
1961,pluto,-1.670731465712413e-06,-1.6666583933048474e-06,2.5298313022416434e-06,2.5300888441663656e-06
1962,pluto,-2.4450743333017666e-06,-2.458152738120461e-06,2.5005042253001038e-06,2.499808246887763e-06
1963,pluto,-2.768712065597875e-06,-2.7762799169682014e-06,2.4914832552213896e-06,2.4908120793573605e-06
1964,pluto,-2.4727130536914625e-06,-2.527680984213603e-06,2.5095689755568876e-06,2.5085545101987863e-06
1965,pluto,-1.5222872872108351e-06,-1.5413829185430983e-06,2.5529620086086743e-06,2.5525344462906195e-06
1966,pluto,1.4307249600240244e-08,-2.8939613288013293e-08,2.610653395665634e-06,2.611108762365224e-06
1967,pluto,1.8166380746691932e-06,1.8818912355776633e-06,2.6691624770008775e-06,2.670199548241032e-06
1968,pluto,3.431097009308467e-06,3.4522085595586614e-06,2.7156694972029604e-06,2.7168485136109607e-06
1969,pluto,4.2381084968965645e-06,4.285801311481914e-06,2.740924559631478e-06,2.7421808292726248e-06
1970,pluto,3.855487651923517e-06,3.853495289487346e-06,2.7416150028477797e-06,2.7425205598145765e-06
1971,pluto,2.232110768086977e-06,2.258077476185121e-06,2.7193647653353032e-06,2.7200570344731787e-06
1972,pluto,-3.374188508047564e-08,-4.438823064656684e-08,2.6821601207310196e-06,2.6828166373291334e-06
1973,pluto,-2.133423943055564e-06,-2.155183972487679e-06,2.6416133674299003e-06,2.6414384087638728e-06
1974,pluto,-3.369063703677959e-06,-3.379780234141192e-06,2.612374907748395e-06,2.61186347736094e-06
1975,pluto,-3.466544437292638e-06,-3.5334376271674645e-06,2.6064972978045007e-06,2.6054670517513317e-06
1976,pluto,-2.6614619584542846e-06,-2.6738394794484174e-06,2.6304446687788075e-06,2.6292833459416724e-06
1977,pluto,-1.3210269658059872e-06,-1.359305372989673e-06,2.6802116312379995e-06,2.6795939438796715e-06
1978,pluto,1.2758435067753883e-07,1.6370679021125828e-07,2.745091686121016e-06,2.7452845140614177e-06
1979,pluto,1.420798038234132e-06,1.429686069194389e-06,2.809887470243083e-06,2.8108261248592634e-06
1980,pluto,2.360502215448892e-06,2.4115722434480153e-06,2.8614068118030695e-06,2.863052984705144e-06
1981,pluto,2.8807254578874094e-06,2.8849716675561366e-06,2.889890300579574e-06,2.8913947192130864e-06
1982,pluto,2.915005522802133e-06,2.9393528515665134e-06,2.8912063194109796e-06,2.892599337585375e-06
1983,pluto,2.4919446552685163e-06,2.4808502192777326e-06,2.86701361360943e-06,2.867819589136796e-06
1984,pluto,1.590322521009805e-06,1.6166686841098092e-06,2.824759303212409e-06,2.8249256778724957e-06
1985,pluto,2.928640446393355e-07,2.9444429694489453e-07,2.7778439203235462e-06,2.7778984927561736e-06
1986,pluto,-1.297817622773525e-06,-1.261020629486165e-06,2.7418982386302053e-06,2.7412699777799473e-06
1987,pluto,-2.9133002048084455e-06,-2.9244862976740873e-06,2.7299376389352826e-06,2.7293565276737313e-06
1988,pluto,-4.03538170631577e-06,-4.099655921230235e-06,2.746930063883273e-06,2.7462198303737175e-06
1989,pluto,-3.914294548805096e-06,-3.99486371759621e-06,2.7886723684077386e-06,2.7881433110468512e-06
1990,pluto,-2.0949923839548114e-06,-2.197305068766405e-06,2.8417355370037107e-06,2.8418354097519633e-06
1991,pluto,6.759562390860576e-07,7.846311389580932e-07,2.891243498648515e-06,2.8923156193415104e-06
1992,pluto,2.9924581714198905e-06,3.0325629499443453e-06,2.9229726962331834e-06,2.9243741035435416e-06
1993,pluto,3.968488946313673e-06,4.043051214687659e-06,2.9286957284990805e-06,2.930588775055022e-06
1994,pluto,3.7885628180633852e-06,3.774572866079639e-06,2.905448735817261e-06,2.906909080864138e-06
1995,pluto,2.8410652861621283e-06,2.850041073727988e-06,2.8576174935492647e-06,2.8584810910876623e-06
1996,pluto,1.5542925335161442e-06,1.5417859767394735e-06,2.794617083550632e-06,2.7947510002895773e-06
1997,pluto,1.8746241181146902e-07,1.9696470787798058e-07,2.7308950577763363e-06,2.730203819338146e-06
1998,pluto,-1.0640621267410204e-06,-1.0650401166679945e-06,2.6814160568541413e-06,2.680601584630167e-06
1999,pluto,-2.0498272603376142e-06,-2.0613163108763396e-06,2.658174177104622e-06,2.6573287952542686e-06
2000,pluto,-2.650030614232477e-06,-2.6724895617757877e-06,2.665048309989707e-06,2.6643831935831963e-06
2001,pluto,-2.766255597715136e-06,-2.779319389390261e-06,2.695802929333349e-06,2.6957771532156725e-06
2002,pluto,-2.3465658303612867e-06,-2.368735036615904e-06,2.737699265107474e-06,2.7380070674236607e-06
2003,pluto,-1.3973869659574039e-06,-1.429669433588952e-06,2.775443003135554e-06,2.775975476689278e-06
2004,pluto,-3.501726556694316e-08,-6.967664303777484e-09,2.79735910267941e-06,2.7987018781231563e-06
2005,pluto,1.5179667619887508e-06,1.5208726397880524e-06,2.7952629870467696e-06,2.7966060074198525e-06
2006,pluto,2.850864691899403e-06,2.9069106537782933e-06,2.7681554074752238e-06,2.7696259687560738e-06
2007,pluto,3.614656145910845e-06,3.6034835108296798e-06,2.719866916233972e-06,2.7208024373801303e-06
2008,pluto,3.4271808868474153e-06,3.483239465321092e-06,2.660602623998349e-06,2.6606726154481745e-06
2009,pluto,2.234097969998378e-06,2.2314348967479024e-06,2.603140661269367e-06,2.602488231854451e-06
2010,pluto,2.5987843280354114e-07,3.098837986387247e-07,2.5622307846555456e-06,2.5610954470674937e-06
2011,pluto,-1.8363284043531384e-06,-1.861064521328271e-06,2.5475802673540776e-06,2.5471909557074765e-06
2012,pluto,-3.3020925566822675e-06,-3.3679376833613684e-06,2.5611968744519527e-06,2.5608389391269482e-06
2013,pluto,-3.621526658551087e-06,-3.67544112619986e-06,2.5952926650686507e-06,2.5953606807182e-06
2014,pluto,-2.8243625469578552e-06,-2.889697070849524e-06,2.6362816322407652e-06,2.637018674055052e-06
2015,pluto,-1.3807289046018823e-06,-1.3477615309091673e-06,2.6697280540352734e-06,2.670779308739201e-06
2016,pluto,2.0813310488784822e-07,2.1099904157363725e-07,2.6840142394009017e-06,2.6844704059013498e-06
2017,pluto,1.49346574503576e-06,1.545942973373471e-06,2.6728579848585114e-06,2.6741910743606084e-06
2018,pluto,2.319303716499419e-06,2.314269688593095e-06,2.6356062850567686e-06,2.63675765612873e-06
2019,pluto,2.6048183021762846e-06,2.608449002058257e-06,2.578125715448178e-06,2.578988588348338e-06
2020,pluto,2.41903183754954e-06,2.4080248089913333e-06,2.510606875324048e-06,2.5109351237601972e-06
2021,pluto,1.8249236367078013e-06,1.8506281429162577e-06,2.4474006079439706e-06,2.4468908995712263e-06
2022,pluto,9.355801675101567e-07,9.378861278582722e-07,2.4011000352592615e-06,2.4000463137603667e-06
2023,pluto,-1.579583052796365e-07,-1.329063604075452e-07,2.380515478111584e-06,2.379444772997389e-06
2024,pluto,-1.3174372087258926e-06,-1.3301147229619813e-06,2.3851968673803676e-06,2.384494225125426e-06
2025,pluto,-2.391472391259776e-06,-2.403652073117906e-06,2.4072404678330467e-06,2.4075638768067903e-06
2026,pluto,-3.1153003557672494e-06,-3.1731088962614514e-06,2.4332840330504413e-06,2.434027051555529e-06
2027,pluto,-3.1890930648428113e-06,-3.2409836149311497e-06,2.4513111558322506e-06,2.4523700467234356e-06
2028,pluto,-2.2543449799678626e-06,-2.2810262657670067e-06,2.4520052906108394e-06,2.4531661909229928e-06
2029,pluto,-2.5185717200792515e-07,-2.6714955537496506e-07,2.431455136162746e-06,2.432200282759653e-06
2030,pluto,2.0430991818172456e-06,2.1296820796969315e-06,2.3904547283462877e-06,2.3911817410809906e-06
2031,pluto,3.4736360248517775e-06,3.4712016146006273e-06,2.3348583249434485e-06,2.3354099287485507e-06
2032,pluto,3.4406680115066325e-06,3.500096752244031e-06,2.2745150697887252e-06,2.274530828392295e-06
2033,pluto,2.376654237610267e-06,2.371903318640604e-06,2.2210813187136685e-06,2.2207263204396016e-06
2034,pluto,9.123037563894334e-07,9.365368504415654e-07,2.1860777545308323e-06,2.1852694449728213e-06
2035,pluto,-4.506725791709839e-07,-4.6022919806846926e-07,2.1756005481856428e-06,2.1753659806884406e-06
2036,pluto,-1.4979377940558351e-06,-1.5160752631644196e-06,2.1889358649083755e-06,2.1883414636942676e-06
2037,pluto,-2.1246436255126135e-06,-2.152390883822159e-06,2.217540957434554e-06,2.217388408484129e-06
2038,pluto,-2.3113540078820833e-06,-2.310909896495957e-06,2.2499600165846813e-06,2.2506747006677106e-06
2039,pluto,-2.0838636867057096e-06,-2.094743410536087e-06,2.274250612331332e-06,2.2753693114347295e-06
2040,pluto,-1.4811702048279324e-06,-1.4911695860517838e-06,2.2824368337739912e-06,2.282870084529504e-06
2041,pluto,-6.064924590566964e-07,-5.913166270956402e-07,2.2698678420726175e-06,2.2710014974727504e-06
2042,pluto,4.222059096396385e-07,4.192659666680686e-07,2.2375558952372486e-06,2.2382121258558847e-06
2043,pluto,1.4184241154653237e-06,1.4370056673228715e-06,2.190208322938113e-06,2.19037991721996e-06
2044,pluto,2.189116042600262e-06,2.1806673417550457e-06,2.136885325907954e-06,2.1369662324378283e-06
2045,pluto,2.4913022913761785e-06,2.4905130217480155e-06,2.089461536632396e-06,2.0890363301180045e-06
2046,pluto,2.1670786216782437e-06,2.1804509592070265e-06,2.058901239312352e-06,2.0582935777212123e-06
2047,pluto,1.1324242790706722e-06,1.1968438805025625e-06,2.050715191802852e-06,2.050134499394058e-06
2048,pluto,-4.010019439320547e-07,-4.0987501394174884e-07,2.0631521547276444e-06,2.0625825281815426e-06
2049,pluto,-2.0180221720102533e-06,-2.0351290518073294e-06,2.0880616200851138e-06,2.0880675035230944e-06
2050,pluto,-3.0721224094564687e-06,-3.143370330157718e-06,2.1139156791042045e-06,2.114398154416085e-06
2051,pluto,-3.111934504611198e-06,-3.1642921010829224e-06,2.130442087223999e-06,2.1314489743380077e-06
2052,pluto,-2.16790643562834e-06,-2.1542834350630595e-06,2.1298509111998363e-06,2.131137894705949e-06
2053,pluto,-6.880412098216864e-07,-6.863146799336502e-07,2.1097023993509446e-06,2.1107999283732365e-06
2054,pluto,7.384731474314086e-07,7.841890594324896e-07,2.071135479486719e-06,2.071838331457011e-06
2055,pluto,1.7469148180563928e-06,1.7418817150471552e-06,2.020645385892609e-06,2.0208693350350496e-06
2056,pluto,2.1760153934886917e-06,2.20619199891702e-06,1.967148547276513e-06,1.9666776207952355e-06
2057,pluto,2.086548101397077e-06,2.087569629780476e-06,1.921763345533101e-06,1.921265391107296e-06
2058,pluto,1.5707535174630842e-06,1.6017537589663505e-06,1.8936364302131465e-06,1.8929377074330918e-06
2059,pluto,8.030174861640219e-07,8.063032459017806e-07,1.8875203946571201e-06,1.886967610116308e-06
2060,pluto,-8.814164505414255e-08,-7.535521454417537e-08,1.9009777536367447e-06,1.9008251946500199e-06
2061,pluto,-9.502820922272943e-07,-9.69552313198206e-07,1.9261358016317856e-06,1.9261701297602466e-06
2062,pluto,-1.6676556504083044e-06,-1.6803180910961574e-06,1.9523654800239535e-06,1.952718102881684e-06
2063,pluto,-2.1178117517252388e-06,-2.1466567316652673e-06,1.9702067865649016e-06,1.9709073356824685e-06
2064,pluto,-2.1963461503510998e-06,-2.207315577855823e-06,1.9733338907730575e-06,1.9742734560646775e-06
2065,pluto,-1.8014768447006418e-06,-1.8144278649186665e-06,1.958820110648381e-06,1.9598786256263867e-06
2066,pluto,-9.141433415727081e-07,-9.156935507361265e-07,1.9288856493543564e-06,1.929671835051627e-06
2067,pluto,3.8783318967162537e-07,3.905682104364854e-07,1.8887469929172643e-06,1.8889106424306848e-06
2068,pluto,1.7871969451599705e-06,1.7785859768337995e-06,1.847460646222351e-06,1.8472101256235633e-06
2069,pluto,2.710945954988567e-06,2.7680148725848654e-06,1.8148267652762e-06,1.813966502516311e-06
2070,pluto,2.649237951841108e-06,2.675735875678609e-06,1.7996153951081074e-06,1.7988966013240713e-06
2071,pluto,1.5220295481223065e-06,1.5863974809895009e-06,1.8048637299179147e-06,1.8044013096501918e-06
2072,pluto,-5.157206557838703e-08,-7.617417183129338e-08,1.827550394910067e-06,1.827452132079295e-06
2073,pluto,-1.409310411275825e-06,-1.4404233464900888e-06,1.8586670405436907e-06,1.8590631356002816e-06
2074,pluto,-2.1786391677279055e-06,-2.221582047487771e-06,1.8881618265091824e-06,1.8887899073966693e-06
2075,pluto,-2.3225241031102643e-06,-2.3278025487071614e-06,1.9066637713048144e-06,1.9072898119414125e-06
2076,pluto,-1.9613301229638447e-06,-1.961432530252484e-06,1.908437408975295e-06,1.9093542962755734e-06
2077,pluto,-1.2687037944744225e-06,-1.2713969839284688e-06,1.891636150108094e-06,1.8924862083049008e-06
2078,pluto,-4.183772026405405e-07,-4.058618403985413e-07,1.8587111556337352e-06,1.8594526021486024e-06
2079,pluto,4.431792242441995e-07,4.3654389541040775e-07,1.8161941193221525e-06,1.8166092637837392e-06
2080,pluto,1.172322775388846e-06,1.1824265861730554e-06,1.7733258958741315e-06,1.7730499583019253e-06
2081,pluto,1.6757951785913478e-06,1.6719811523101863e-06,1.740253347455504e-06,1.7396700221372557e-06
2082,pluto,1.8470294992063686e-06,1.8475002153929663e-06,1.7243310436851938e-06,1.7234130513463796e-06
2083,pluto,1.6464042268319677e-06,1.6577808376285631e-06,1.7279066709612967e-06,1.7273048720991476e-06
2084,pluto,1.0298519249326351e-06,1.072037511897691e-06,1.7466165971299028e-06,1.7466042465549462e-06
2085,pluto,5.692352062114796e-08,4.716636953403851e-08,1.7722244118224665e-06,1.7726411158121478e-06
2086,pluto,-1.1467098271428662e-06,-1.1407820278158044e-06,1.7945925503281956e-06,1.7952823048646052e-06
2087,pluto,-2.277797127800149e-06,-2.3390841107384204e-06,1.8066539818965175e-06,1.8075084917687045e-06
2088,pluto,-2.9225226512344715e-06,-2.9484230556619333e-06,1.8036592695511744e-06,1.8041959263755383e-06
2089,pluto,-2.608782672088827e-06,-2.640977311246639e-06,1.7851993667868185e-06,1.7858327726295905e-06
2090,pluto,-1.3340007221605449e-06,-1.3440698853751065e-06,1.754076439487505e-06,1.7545298334209735e-06
2091,pluto,3.354979825677355e-07,3.618280266577581e-07,1.7167539026454563e-06,1.7169076948189504e-06
2092,pluto,1.6673527588188865e-06,1.6620355535403003e-06,1.6815849580990952e-06,1.6814722847907169e-06
2093,pluto,2.225019756815257e-06,2.2440496971584144e-06,1.6576527187835225e-06,1.657055540739419e-06
2094,pluto,2.0752441375055126e-06,2.083964599382511e-06,1.6513799466510764e-06,1.6506828712544715e-06
2095,pluto,1.4346018661218395e-06,1.4674709662140303e-06,1.664053317912328e-06,1.6634258980364556e-06
2096,pluto,5.759102287366753e-07,5.678197714725809e-07,1.6912861644557298e-06,1.691043521091888e-06
