dataset,cohort,genotype,condition,source_file,source_plant,angle_deg,event,plant_id,u_ara,position_ara,heldout,source_bin,source_orientation
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,6,137.0,25,Col0_JL_P6,0.7611111111111111,1.9166666666666643,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,6,135.0,26,Col0_JL_P6,0.75,0.6666666666666643,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,6,103.0,27,Col0_JL_P6,0.5722222222222222,1.2388888888888872,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,6,122.0,28,Col0_JL_P6,0.6777777777777778,1.9166666666666643,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,6,150.0,29,Col0_JL_P6,0.8333333333333334,0.7499999999999964,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,114.0,1,Col0_JL_P7,0.6333333333333333,0.6333333333333333,False,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,111.0,2,Col0_JL_P7,0.6166666666666667,1.25,False,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,147.0,3,Col0_JL_P7,0.8166666666666667,0.06666666666666643,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,120.0,4,Col0_JL_P7,0.6666666666666666,0.733333333333333,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,141.0,5,Col0_JL_P7,0.7833333333333333,1.5166666666666662,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,157.0,6,Col0_JL_P7,0.8722222222222222,0.3888888888888884,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,132.0,7,Col0_JL_P7,0.7333333333333333,1.1222222222222218,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,144.0,8,Col0_JL_P7,0.8,1.9222222222222216,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,143.0,9,Col0_JL_P7,0.7944444444444444,0.7166666666666659,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,139.0,10,Col0_JL_P7,0.7722222222222223,1.488888888888888,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,152.0,11,Col0_JL_P7,0.8444444444444444,0.33333333333333215,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,136.0,12,Col0_JL_P7,0.7555555555555555,1.0888888888888886,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,141.0,13,Col0_JL_P7,0.7833333333333333,1.8722222222222218,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,143.0,14,Col0_JL_P7,0.7944444444444444,0.6666666666666661,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,157.0,15,Col0_JL_P7,0.8722222222222222,1.5388888888888879,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,141.0,16,Col0_JL_P7,0.7833333333333333,0.3222222222222211,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,138.0,17,Col0_JL_P7,0.7666666666666667,1.0888888888888886,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,156.0,18,Col0_JL_P7,0.8666666666666667,1.9555555555555557,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,144.0,19,Col0_JL_P7,0.8,0.7555555555555564,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,143.0,20,Col0_JL_P7,0.7944444444444444,1.5500000000000007,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,148.0,21,Col0_JL_P7,0.8222222222222222,0.37222222222222356,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,145.0,22,Col0_JL_P7,0.8055555555555556,1.1777777777777807,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,142.0,23,Col0_JL_P7,0.7888888888888889,1.9666666666666686,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,144.0,24,Col0_JL_P7,0.8,0.7666666666666693,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,173.0,25,Col0_JL_P7,0.9611111111111111,1.7277777777777814,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,150.0,26,Col0_JL_P7,0.8333333333333334,0.5611111111111136,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,148.0,27,Col0_JL_P7,0.8222222222222222,1.3833333333333364,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,126.0,28,Col0_JL_P7,0.7,0.0833333333333357,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,185.0,29,Col0_JL_P7,1.0277777777777777,1.1111111111111143,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,126.0,30,Col0_JL_P7,0.7,1.8111111111111136,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,194.0,31,Col0_JL_P7,1.0777777777777777,0.8888888888888928,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,178.0,32,Col0_JL_P7,0.9888888888888889,1.87777777777778,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,139.0,33,Col0_JL_P7,0.7722222222222223,0.6500000000000021,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,185.0,34,Col0_JL_P7,1.0277777777777777,1.6777777777777807,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,7,214.0,35,Col0_JL_P7,1.1888888888888889,0.8666666666666707,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,138.0,1,Col0_JL_P8,0.7666666666666667,0.7666666666666667,False,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,128.0,2,Col0_JL_P8,0.7111111111111111,1.4777777777777779,False,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,89.0,3,Col0_JL_P8,0.49444444444444446,1.9722222222222223,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,144.0,4,Col0_JL_P8,0.8,0.7722222222222221,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,130.0,5,Col0_JL_P8,0.7222222222222222,1.4944444444444445,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,113.0,6,Col0_JL_P8,0.6277777777777778,0.12222222222222179,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,139.0,7,Col0_JL_P8,0.7722222222222223,0.8944444444444439,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,118.0,8,Col0_JL_P8,0.6555555555555556,1.5499999999999998,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,117.0,9,Col0_JL_P8,0.65,0.20000000000000018,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,147.0,10,Col0_JL_P8,0.8166666666666667,1.0166666666666666,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,103.0,11,Col0_JL_P8,0.5722222222222222,1.5888888888888886,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,149.0,12,Col0_JL_P8,0.8277777777777777,0.4166666666666661,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,122.0,13,Col0_JL_P8,0.6777777777777778,1.0944444444444432,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,104.0,14,Col0_JL_P8,0.5777777777777777,1.6722222222222207,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,128.0,15,Col0_JL_P8,0.7111111111111111,0.3833333333333311,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,258.0,16,Col0_JL_P8,1.4333333333333333,1.8166666666666647,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,227.0,17,Col0_JL_P8,1.261111111111111,1.0777777777777757,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,266.0,18,Col0_JL_P8,1.4777777777777779,0.5555555555555536,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,127.0,19,Col0_JL_P8,0.7055555555555556,1.2611111111111093,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,127.0,20,Col0_JL_P8,0.7055555555555556,1.966666666666665,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,120.0,21,Col0_JL_P8,0.6666666666666666,0.6333333333333329,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,128.0,22,Col0_JL_P8,0.7111111111111111,1.344444444444445,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,117.0,23,Col0_JL_P8,0.65,1.9944444444444436,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,140.0,24,Col0_JL_P8,0.7777777777777778,0.7722222222222221,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,137.0,25,Col0_JL_P8,0.7611111111111111,1.5333333333333314,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,112.0,26,Col0_JL_P8,0.6222222222222222,0.155555555555555,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,145.0,27,Col0_JL_P8,0.8055555555555556,0.9611111111111121,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,123.0,28,Col0_JL_P8,0.6833333333333333,1.6444444444444457,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,138.0,29,Col0_JL_P8,0.7666666666666667,0.4111111111111114,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,132.0,30,Col0_JL_P8,0.7333333333333333,1.1444444444444457,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,116.0,31,Col0_JL_P8,0.6444444444444445,1.7888888888888914,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,133.0,32,Col0_JL_P8,0.7388888888888889,0.5277777777777786,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,136.0,33,Col0_JL_P8,0.7555555555555555,1.283333333333335,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,126.0,34,Col0_JL_P8,0.7,1.9833333333333343,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,130.0,35,Col0_JL_P8,0.7222222222222222,0.7055555555555557,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,273.0,36,Col0_JL_P8,1.5166666666666666,0.22222222222222143,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,230.0,37,Col0_JL_P8,1.2777777777777777,1.5,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,281.0,38,Col0_JL_P8,1.5611111111111111,1.06111111111111,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,137.0,39,Col0_JL_P8,0.7611111111111111,1.8222222222222229,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,127.0,40,Col0_JL_P8,0.7055555555555556,0.5277777777777786,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,152.0,41,Col0_JL_P8,0.8444444444444444,1.37222222222222,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,128.0,42,Col0_JL_P8,0.7111111111111111,0.0833333333333286,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,128.0,43,Col0_JL_P8,0.7111111111111111,0.7944444444444372,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,135.0,44,Col0_JL_P8,0.75,1.5444444444444372,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,113.0,45,Col0_JL_P8,0.6277777777777778,0.17222222222221717,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,157.0,46,Col0_JL_P8,0.8722222222222222,1.0444444444444372,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,120.0,47,Col0_JL_P8,0.6666666666666666,1.7111111111111015,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,141.0,48,Col0_JL_P8,0.7833333333333333,0.4944444444444329,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,133.0,49,Col0_JL_P8,0.7388888888888889,1.23333333333332,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,139.0,50,Col0_JL_P8,0.7722222222222223,0.005555555555545766,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,158.0,51,Col0_JL_P8,0.8777777777777778,0.8833333333333258,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,117.0,52,Col0_JL_P8,0.65,1.5333333333333243,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,148.0,53,Col0_JL_P8,0.8222222222222222,0.3555555555555472,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,138.0,54,Col0_JL_P8,0.7666666666666667,1.122222222222213,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,8,151.0,55,Col0_JL_P8,0.8388888888888889,1.9611111111111015,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,136.0,1,Col0_JL_P9,0.7555555555555555,0.7555555555555555,False,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,139.0,2,Col0_JL_P9,0.7722222222222223,1.5277777777777777,False,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,138.0,3,Col0_JL_P9,0.7666666666666667,0.2944444444444443,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,149.0,4,Col0_JL_P9,0.8277777777777777,1.1222222222222218,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,151.0,5,Col0_JL_P9,0.8388888888888889,1.9611111111111108,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,130.0,6,Col0_JL_P9,0.7222222222222222,0.6833333333333327,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,161.0,7,Col0_JL_P9,0.8944444444444445,1.5777777777777775,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,120.0,8,Col0_JL_P9,0.6666666666666666,0.24444444444444446,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,174.0,9,Col0_JL_P9,0.9666666666666667,1.2111111111111112,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,126.0,10,Col0_JL_P9,0.7,1.9111111111111114,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,135.0,11,Col0_JL_P9,0.75,0.6611111111111114,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,159.0,12,Col0_JL_P9,0.8833333333333333,1.5444444444444443,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,149.0,13,Col0_JL_P9,0.8277777777777777,0.3722222222222218,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,137.0,14,Col0_JL_P9,0.7611111111111111,1.1333333333333329,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,126.0,15,Col0_JL_P9,0.7,1.8333333333333321,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,158.0,16,Col0_JL_P9,0.8777777777777778,0.7111111111111104,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,151.0,17,Col0_JL_P9,0.8388888888888889,1.549999999999999,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,124.0,18,Col0_JL_P9,0.6888888888888889,0.23888888888888715,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,151.0,19,Col0_JL_P9,0.8388888888888889,1.0777777777777757,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,112.0,20,Col0_JL_P9,0.6222222222222222,1.6999999999999975,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,132.0,21,Col0_JL_P9,0.7333333333333333,0.43333333333333,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,150.0,22,Col0_JL_P9,0.8333333333333334,1.2666666666666622,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,137.0,23,Col0_JL_P9,0.7611111111111111,0.027777777777771462,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,173.0,24,Col0_JL_P9,0.9611111111111111,0.9888888888888836,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,144.0,25,Col0_JL_P9,0.8,1.7888888888888843,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,103.0,26,Col0_JL_P9,0.5722222222222222,0.36111111111110716,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,192.0,27,Col0_JL_P9,1.0666666666666667,1.4277777777777736,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,286.0,28,Col0_JL_P9,1.5888888888888888,1.0166666666666622,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,121.0,29,Col0_JL_P9,0.6722222222222223,1.6888888888888829,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,128.0,30,Col0_JL_P9,0.7111111111111111,0.399999999999995,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,136.0,31,Col0_JL_P9,0.7555555555555555,1.1555555555555515,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,174.0,32,Col0_JL_P9,0.9666666666666667,0.12222222222221646,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,137.0,33,Col0_JL_P9,0.7611111111111111,0.8833333333333258,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,192.0,34,Col0_JL_P9,1.0666666666666667,1.9499999999999922,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,120.0,35,Col0_JL_P9,0.6666666666666666,0.61666666666666,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,151.0,36,Col0_JL_P9,0.8388888888888889,1.4555555555555486,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,136.0,37,Col0_JL_P9,0.7555555555555555,0.21111111111110503,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,121.0,38,Col0_JL_P9,0.6722222222222223,0.8833333333333258,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,141.0,39,Col0_JL_P9,0.7833333333333333,1.6666666666666607,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,9,118.0,40,Col0_JL_P9,0.6555555555555556,0.32222222222221575,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,120.0,1,Col0_JL_P10,0.6666666666666666,0.6666666666666666,False,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,253.0,2,Col0_JL_P10,1.4055555555555554,0.07222222222222197,False,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,206.0,3,Col0_JL_P10,1.1444444444444444,1.2166666666666663,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,276.0,4,Col0_JL_P10,1.5333333333333334,0.75,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,105.0,5,Col0_JL_P10,0.5833333333333334,1.333333333333333,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,132.0,6,Col0_JL_P10,0.7333333333333333,0.06666666666666643,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,97.0,7,Col0_JL_P10,0.5388888888888889,0.6055555555555552,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,133.0,8,Col0_JL_P10,0.7388888888888889,1.344444444444444,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,128.0,9,Col0_JL_P10,0.7111111111111111,0.05555555555555536,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,123.0,10,Col0_JL_P10,0.6833333333333333,0.7388888888888889,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,126.0,11,Col0_JL_P10,0.7,1.4388888888888882,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,135.0,12,Col0_JL_P10,0.75,0.18888888888888822,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,135.0,13,Col0_JL_P10,0.75,0.9388888888888882,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,115.0,14,Col0_JL_P10,0.6388888888888888,1.5777777777777775,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,132.0,15,Col0_JL_P10,0.7333333333333333,0.31111111111111,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,143.0,16,Col0_JL_P10,0.7944444444444444,1.1055555555555543,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,134.0,17,Col0_JL_P10,0.7444444444444445,1.8499999999999979,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,126.0,18,Col0_JL_P10,0.7,0.5499999999999972,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,145.0,19,Col0_JL_P10,0.8055555555555556,1.3555555555555525,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,129.0,20,Col0_JL_P10,0.7166666666666667,0.0722222222222193,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,135.0,21,Col0_JL_P10,0.75,0.8222222222222193,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,145.0,22,Col0_JL_P10,0.8055555555555556,1.6277777777777764,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,121.0,23,Col0_JL_P10,0.6722222222222223,0.29999999999999716,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,117.0,24,Col0_JL_P10,0.65,0.9499999999999957,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,119.0,25,Col0_JL_P10,0.6611111111111111,1.6111111111111072,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,123.0,26,Col0_JL_P10,0.6833333333333333,0.29444444444444073,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,135.0,27,Col0_JL_P10,0.75,1.0444444444444407,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,130.0,28,Col0_JL_P10,0.7222222222222222,1.7666666666666622,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,120.0,29,Col0_JL_P10,0.6666666666666666,0.43333333333333,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,284.0,30,Col0_JL_P10,1.5777777777777777,0.011111111111109295,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,221.0,31,Col0_JL_P10,1.2277777777777779,1.2388888888888872,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,65.0,32,Col0_JL_P10,0.3611111111111111,1.5999999999999979,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,217.0,33,Col0_JL_P10,1.2055555555555555,0.8055555555555536,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,244.0,34,Col0_JL_P10,1.3555555555555556,0.16111111111110787,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,281.0,35,Col0_JL_P10,1.5611111111111111,1.7222222222222179,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,237.0,36,Col0_JL_P10,1.3166666666666667,1.0388888888888843,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,278.0,37,Col0_JL_P10,1.5444444444444445,0.5833333333333286,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,118.0,38,Col0_JL_P10,0.6555555555555556,1.2388888888888872,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,110.0,39,Col0_JL_P10,0.6111111111111112,1.8500000000000014,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,134.0,40,Col0_JL_P10,0.7444444444444445,0.5944444444444485,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,10,150.0,41,Col0_JL_P10,0.8333333333333334,1.4277777777777843,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,120.0,1,Col0_JL_P11,0.6666666666666666,0.6666666666666666,False,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,253.0,2,Col0_JL_P11,1.4055555555555554,0.07222222222222197,False,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,206.0,3,Col0_JL_P11,1.1444444444444444,1.2166666666666663,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,276.0,4,Col0_JL_P11,1.5333333333333334,0.75,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,105.0,5,Col0_JL_P11,0.5833333333333334,1.333333333333333,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,132.0,6,Col0_JL_P11,0.7333333333333333,0.06666666666666643,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,97.0,7,Col0_JL_P11,0.5388888888888889,0.6055555555555552,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,133.0,8,Col0_JL_P11,0.7388888888888889,1.344444444444444,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,128.0,9,Col0_JL_P11,0.7111111111111111,0.05555555555555536,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,123.0,10,Col0_JL_P11,0.6833333333333333,0.7388888888888889,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,126.0,11,Col0_JL_P11,0.7,1.4388888888888882,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,135.0,12,Col0_JL_P11,0.75,0.18888888888888822,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,135.0,13,Col0_JL_P11,0.75,0.9388888888888882,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,115.0,14,Col0_JL_P11,0.6388888888888888,1.5777777777777775,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,132.0,15,Col0_JL_P11,0.7333333333333333,0.31111111111111,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,143.0,16,Col0_JL_P11,0.7944444444444444,1.1055555555555543,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,134.0,17,Col0_JL_P11,0.7444444444444445,1.8499999999999979,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,126.0,18,Col0_JL_P11,0.7,0.5499999999999972,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,145.0,19,Col0_JL_P11,0.8055555555555556,1.3555555555555525,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,129.0,20,Col0_JL_P11,0.7166666666666667,0.0722222222222193,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,135.0,21,Col0_JL_P11,0.75,0.8222222222222193,True,,
Landrein2015,Col0_JL,Col0,JL,Col0-JL.txt,11,145.0,22,Col0_JL_P11,0.8055555555555556,1.6277777777777764,True,,
