salt,source,bin_low,bin_high,bin_center,proportion_of_split_weight
749,AC,0.5,0.75,0.625,0.17647058823529413
749,AC,0.75,1.0,0.875,0.1176470588235294
749,AC,1.0,1.25,1.125,0.1176470588235294
749,AC,1.25,1.5,1.375,0.11764705882352948
749,AC,1.5,1.75,1.625,0.0588235294117647
749,AC,1.75,2.0,1.875,0.1176470588235294
750,C,0.0,0.25,0.125,0.05882352941176471
750,C,0.25,0.5,0.375,0.14705882352941174
750,C,0.5,0.75,0.625,0.14705882352941171
750,C,0.75,1.0,0.875,0.23529411764705907
750,C,1.0,1.25,1.125,0.11764705882352955
750,C,1.25,1.5,1.375,0.08823529411764708
750,C,1.5,1.75,1.625,0.08823529411764691
750,C,1.75,2.0,1.875,0.11764705882352922
750,AC,0.0,0.25,0.125,0.0
750,AC,0.25,0.5,0.375,0.0
750,AC,0.5,0.75,0.625,0.18181818181818177
750,AC,0.75,1.0,0.875,0.1818181818181817
750,AC,1.0,1.25,1.125,0.13636363636363627
750,AC,1.25,1.5,1.375,0.13636363636363635
750,AC,1.5,1.75,1.625,0.13636363636363646
750,AC,1.75,2.0,1.875,0.22727272727272746
751,C,0.0,0.25,0.125,0.034482758620689676
751,C,0.25,0.5,0.375,0.1379310344827587
751,C,0.5,0.75,0.625,0.10344827586206903
751,C,0.75,1.0,0.875,0.20689655172413812
751,C,1.0,1.25,1.125,0.10344827586206894
751,C,1.25,1.5,1.375,0.1379310344827585
751,C,1.5,1.75,1.625,0.10344827586206888
751,C,1.75,2.0,1.875,0.17241379310344812
751,AC,0.0,0.25,0.125,0.15384615384615383
751,AC,0.25,0.5,0.375,0.0769230769230769
751,AC,0.5,0.75,0.625,0.07692307692307693
751,AC,0.75,1.0,0.875,0.15384615384615385
751,AC,1.0,1.25,1.125,0.07692307692307693
751,AC,1.25,1.5,1.375,0.07692307692307687
751,AC,1.5,1.75,1.625,0.07692307692307693
751,AC,1.75,2.0,1.875,0.3076923076923077
753,C,0.0,0.25,0.125,0.10437682133667416
753,C,0.25,0.5,0.375,0.13419877029000965
753,C,0.5,0.75,0.625,0.11928779581334188
753,C,0.75,1.0,0.875,0.16402071924334513
753,C,1.0,1.25,1.125,0.10437682133667399
753,C,1.25,1.5,1.375,0.1341987702900091
753,C,1.5,1.75,1.625,0.07485634427810815
753,C,1.75,2.0,1.875,0.16468395741183794
753,AC,0.0,0.25,0.125,0.14880814378117854
753,AC,0.25,0.5,0.375,0.08503322501781635
753,AC,0.5,0.75,0.625,0.19132475629008672
753,AC,0.75,1.0,0.875,0.1488081437811786
753,AC,1.0,1.25,1.125,0.06377491876336226
753,AC,1.25,1.5,1.375,0.1488081437811786
753,AC,1.5,1.75,1.625,0.1494098680096393
753,AC,1.75,2.0,1.875,0.06403280057555963
754,C,0.0,0.25,0.125,0.051282051282051336
754,C,0.25,0.5,0.375,0.10256410256410267
754,C,0.5,0.75,0.625,0.20512820512820534
754,C,0.75,1.0,0.875,0.153846153846154
754,C,1.0,1.25,1.125,0.17948717948717946
754,C,1.25,1.5,1.375,0.1538461538461536
754,C,1.5,1.75,1.625,0.1025641025641024
754,C,1.75,2.0,1.875,0.0512820512820512
754,AC,0.0,0.25,0.125,0.20833333333333334
754,AC,0.25,0.5,0.375,0.08333333333333333
754,AC,0.5,0.75,0.625,0.125
754,AC,0.75,1.0,0.875,0.08333333333333333
754,AC,1.0,1.25,1.125,0.125
754,AC,1.25,1.5,1.375,0.125
754,AC,1.5,1.75,1.625,0.08333333333333333
754,AC,1.75,2.0,1.875,0.16666666666666666
755,C,0.0,0.25,0.125,0.08322900668136844
755,C,0.25,0.5,0.375,0.12484351002205261
755,C,0.5,0.75,0.625,0.0832290066813685
755,C,0.75,1.0,0.875,0.14565076169239474
755,C,1.0,1.25,1.125,0.16645801336273663
755,C,1.25,1.5,1.375,0.20807251670342097
755,C,1.5,1.75,1.625,0.10403625835171083
755,C,1.75,2.0,1.875,0.08448092650494726
755,AC,0.0,0.25,0.125,0.1873825590031836
755,AC,0.25,0.5,0.375,0.09369127950159176
755,AC,0.5,0.75,0.625,0.15615213250265306
755,AC,0.75,1.0,0.875,0.09369127950159185
755,AC,1.0,1.25,1.125,0.15615213250265284
755,AC,1.25,1.5,1.375,0.12492170600212223
755,AC,1.5,1.75,1.625,0.15615213250265278
755,AC,1.75,2.0,1.875,0.031856778483551895
756,C,0.0,0.25,0.125,0.1052631578947368
756,C,0.25,0.5,0.375,0.07894736842105257
756,C,0.5,0.75,0.625,0.07894736842105264
756,C,0.75,1.0,0.875,0.1842105263157895
756,C,1.0,1.25,1.125,0.15789473684210528
756,C,1.25,1.5,1.375,0.13157894736842107
756,C,1.5,1.75,1.625,0.15789473684210528
756,C,1.75,2.0,1.875,0.10526315789473685
756,AC,0.0,0.25,0.125,0.19999999999999993
756,AC,0.25,0.5,0.375,0.09999999999999996
756,AC,0.5,0.75,0.625,0.14999999999999997
756,AC,0.75,1.0,0.875,0.20000000000000004
756,AC,1.0,1.25,1.125,0.15000000000000005
756,AC,1.25,1.5,1.375,0.0
756,AC,1.5,1.75,1.625,0.10000000000000002
756,AC,1.75,2.0,1.875,0.10000000000000002
757,C,0.0,0.25,0.125,0.11618047978137774
757,C,0.25,0.5,0.375,0.1394165757376533
757,C,0.5,0.75,0.625,0.13941657573765326
757,C,0.75,1.0,0.875,0.13941657573765337
757,C,1.0,1.25,1.125,0.0929443838251024
757,C,1.25,1.5,1.375,0.0697082878688268
757,C,1.5,1.75,1.625,0.1626526716939292
757,C,1.75,2.0,1.875,0.14026444961780396
757,AC,0.0,0.25,0.125,0.10714285714285711
757,AC,0.25,0.5,0.375,0.10714285714285707
757,AC,0.5,0.75,0.625,0.07142857142857138
757,AC,0.75,1.0,0.875,0.07142857142857138
757,AC,1.0,1.25,1.125,0.07142857142857142
757,AC,1.25,1.5,1.375,0.14285714285714277
757,AC,1.5,1.75,1.625,0.32142857142857156
757,AC,1.75,2.0,1.875,0.10714285714285732
758,C,0.0,0.25,0.125,0.06521739130434788
758,C,0.25,0.5,0.375,0.08695652173913053
758,C,0.5,0.75,0.625,0.21739130434782625
758,C,0.75,1.0,0.875,0.17391304347826075
758,C,1.0,1.25,1.125,0.17391304347826084
758,C,1.25,1.5,1.375,0.04347826086956519
758,C,1.5,1.75,1.625,0.15217391304347816
758,C,1.75,2.0,1.875,0.08695652173913038
758,AC,0.0,0.25,0.125,0.15789473684210528
758,AC,0.25,0.5,0.375,0.0
758,AC,0.5,0.75,0.625,0.10526315789473689
758,AC,0.75,1.0,0.875,0.15789473684210528
758,AC,1.0,1.25,1.125,0.10526315789473689
758,AC,1.25,1.5,1.375,0.052631578947368446
758,AC,1.5,1.75,1.625,0.26315789473684215
758,AC,1.75,2.0,1.875,0.15789473684210506
760,C,0.0,0.25,0.125,0.08695652173913036
760,C,0.25,0.5,0.375,0.1304347826086955
760,C,0.5,0.75,0.625,0.17391304347826064
760,C,0.75,1.0,0.875,0.13043478260869545
760,C,1.0,1.25,1.125,0.08695652173913045
760,C,1.25,1.5,1.375,0.10869565217391321
760,C,1.5,1.75,1.625,0.1956521739130438
760,C,1.75,2.0,1.875,0.08695652173913057
760,AC,0.0,0.25,0.125,0.09523809523809526
760,AC,0.25,0.5,0.375,0.04761904761904762
760,AC,0.5,0.75,0.625,0.047619047619047644
760,AC,0.75,1.0,0.875,0.28571428571428575
760,AC,1.0,1.25,1.125,0.0952380952380952
760,AC,1.25,1.5,1.375,0.0476190476190476
760,AC,1.5,1.75,1.625,0.09523809523809529
760,AC,1.75,2.0,1.875,0.28571428571428564
761,C,0.0,0.25,0.125,0.08333333333333326
761,C,0.25,0.5,0.375,0.08333333333333326
761,C,0.5,0.75,0.625,0.16666666666666652
761,C,0.75,1.0,0.875,0.1388888888888888
761,C,1.0,1.25,1.125,0.13888888888888898
761,C,1.25,1.5,1.375,0.13888888888888898
761,C,1.5,1.75,1.625,0.13888888888888898
761,C,1.75,2.0,1.875,0.11111111111111119
761,AC,0.0,0.25,0.125,0.19999999999999993
761,AC,0.25,0.5,0.375,0.04999999999999998
761,AC,0.5,0.75,0.625,0.19999999999999993
761,AC,0.75,1.0,0.875,0.04999999999999998
761,AC,1.0,1.25,1.125,0.19999999999999993
761,AC,1.25,1.5,1.375,0.049999999999999906
761,AC,1.5,1.75,1.625,0.05000000000000006
761,AC,1.75,2.0,1.875,0.20000000000000023
762,C,0.0,0.25,0.125,0.10157245879048354
762,C,0.25,0.5,0.375,0.10157245879048359
762,C,0.5,0.75,0.625,0.23216562009253364
762,C,0.75,1.0,0.875,0.14510351255783333
762,C,1.0,1.25,1.125,0.07255175627891666
762,C,1.25,1.5,1.375,0.10157245879048339
762,C,1.5,1.75,1.625,0.17326710684654062
762,C,1.75,2.0,1.875,0.07219462785272526
762,AC,0.0,0.25,0.125,0.07707873312651428
762,AC,0.25,0.5,0.375,0.05138582208434285
762,AC,0.5,0.75,0.625,0.10277164416868576
762,AC,0.75,1.0,0.875,0.15415746625302865
762,AC,1.0,1.25,1.125,0.05138582208434288
762,AC,1.25,1.5,1.375,0.15415746625302865
762,AC,1.5,1.75,1.625,0.2812308441456641
762,AC,1.75,2.0,1.875,0.1278322018843928
763,C,0.0,0.25,0.125,0.1223752889529771
763,C,0.25,0.5,0.375,0.1223752889529771
763,C,0.5,0.75,0.625,0.15908787563887022
763,C,0.75,1.0,0.875,0.12237528895297713
763,C,1.0,1.25,1.125,0.09790023116238163
763,C,1.25,1.5,1.375,0.10972047572794993
763,C,1.5,1.75,1.625,0.1572796435433759
763,C,1.75,2.0,1.875,0.108885907068491
763,AC,0.0,0.25,0.125,0.12546346584283913
763,AC,0.25,0.5,0.375,0.050185386337135644
763,AC,0.5,0.75,0.625,0.07527807950570349
763,AC,0.75,1.0,0.875,0.1254634658428391
763,AC,1.0,1.25,1.125,0.20074154534854263
763,AC,1.25,1.5,1.375,0.10037077267427125
763,AC,1.5,1.75,1.625,0.14884490051477017
763,AC,1.75,2.0,1.875,0.17365238393389856
764,C,0.0,0.25,0.125,0.039999999999999994
764,C,0.25,0.5,0.375,0.07999999999999999
764,C,0.5,0.75,0.625,0.19999999999999998
764,C,0.75,1.0,0.875,0.2399999999999998
764,C,1.0,1.25,1.125,0.039999999999999966
764,C,1.25,1.5,1.375,0.2400000000000001
764,C,1.5,1.75,1.625,0.04000000000000004
764,C,1.75,2.0,1.875,0.12000000000000012
764,AC,0.0,0.25,0.125,0.0
764,AC,0.25,0.5,0.375,0.1
764,AC,0.5,0.75,0.625,0.30000000000000004
764,AC,0.75,1.0,0.875,0.09999999999999999
764,AC,1.0,1.25,1.125,0.20000000000000007
764,AC,1.25,1.5,1.375,0.10000000000000003
764,AC,1.5,1.75,1.625,0.0
764,AC,1.75,2.0,1.875,0.1999999999999999
765,C,0.0,0.25,0.125,0.10966854240856305
765,C,0.25,0.5,0.375,0.13316894435325527
765,C,0.5,0.75,0.625,0.1645028136128446
765,C,0.75,1.0,0.875,0.13316894435325474
765,C,1.0,1.25,1.125,0.06178781887001952
765,C,1.25,1.5,1.375,0.10761539656052471
765,C,1.5,1.75,1.625,0.16910990888082614
765,C,1.75,2.0,1.875,0.12097763096071196
765,AC,0.0,0.25,0.125,0.08624663846115734
765,AC,0.25,0.5,0.375,0.10062107820468351
765,AC,0.5,0.75,0.625,0.08624663846115728
765,AC,0.75,1.0,0.875,0.14374439743526238
765,AC,1.0,1.25,1.125,0.12748619280890022
765,AC,1.25,1.5,1.375,0.11284264379639726
765,AC,1.5,1.75,1.625,0.12694797427094645
765,AC,1.75,2.0,1.875,0.2158644365614956
766,C,0.0,0.25,0.125,0.15555555555555553
766,C,0.25,0.5,0.375,0.06666666666666667
766,C,0.5,0.75,0.625,0.1555555555555554
766,C,0.75,1.0,0.875,0.15555555555555553
766,C,1.0,1.25,1.125,0.15555555555555572
766,C,1.25,1.5,1.375,0.08888888888888899
766,C,1.5,1.75,1.625,0.13333333333333347
766,C,1.75,2.0,1.875,0.08888888888888868
766,AC,0.0,0.25,0.125,0.15384615384615385
766,AC,0.25,0.5,0.375,0.07692307692307693
766,AC,0.5,0.75,0.625,0.07692307692307694
766,AC,0.75,1.0,0.875,0.11538461538461542
766,AC,1.0,1.25,1.125,0.19230769230769215
766,AC,1.25,1.5,1.375,0.15384615384615372
766,AC,1.5,1.75,1.625,0.07692307692307694
766,AC,1.75,2.0,1.875,0.15384615384615405
768,C,0.0,0.25,0.125,0.08828417789896206
768,C,0.25,0.5,0.375,0.08828417789896202
768,C,0.5,0.75,0.625,0.14714029649827004
768,C,0.75,1.0,0.875,0.10299820754878906
768,C,1.0,1.25,1.125,0.05885611859930802
768,C,1.25,1.5,1.375,0.14714029649827004
768,C,1.5,1.75,1.625,0.22044801602666156
768,C,1.75,2.0,1.875,0.14684870903077718
768,AC,0.0,0.25,0.125,0.0909582504586625
768,AC,0.25,0.5,0.375,0.11369781307332809
768,AC,0.5,0.75,0.625,0.1591769383026593
768,AC,0.75,1.0,0.875,0.09095825045866246
768,AC,1.0,1.25,1.125,0.04547912522933123
768,AC,1.25,1.5,1.375,0.2046560635319906
768,AC,1.5,1.75,1.625,0.0908230616973407
768,AC,1.75,2.0,1.875,0.20425049724802524
770,C,0.0,0.25,0.125,0.09185541079857953
770,C,0.25,0.5,0.375,0.07654617566548295
770,C,0.5,0.75,0.625,0.1837108215971589
770,C,0.75,1.0,0.875,0.09185541079857938
770,C,1.0,1.25,1.125,0.13778311619786907
770,C,1.25,1.5,1.375,0.12247388106477251
770,C,1.5,1.75,1.625,0.17123826435016465
770,C,1.75,2.0,1.875,0.12453691952739299
770,AC,0.0,0.25,0.125,0.14211617152453765
770,AC,0.25,0.5,0.375,0.09474411434969177
770,AC,0.5,0.75,0.625,0.09474411434969177
770,AC,0.75,1.0,0.875,0.14211617152453748
770,AC,1.0,1.25,1.125,0.0710580857622687
770,AC,1.25,1.5,1.375,0.1421161715245374
770,AC,1.5,1.75,1.625,0.16859509205793435
770,AC,1.75,2.0,1.875,0.14451007890680087
771,C,0.0,0.25,0.125,0.08333333333333338
771,C,0.25,0.5,0.375,0.12500000000000008
771,C,0.5,0.75,0.625,0.18750000000000017
771,C,0.75,1.0,0.875,0.14583333333333323
771,C,1.0,1.25,1.125,0.1041666666666666
771,C,1.25,1.5,1.375,0.041666666666666644
771,C,1.5,1.75,1.625,0.14583333333333331
771,C,1.75,2.0,1.875,0.16666666666666657
771,AC,0.0,0.25,0.125,0.1666666666666667
771,AC,0.25,0.5,0.375,0.08333333333333334
771,AC,0.5,0.75,0.625,0.08333333333333331
771,AC,0.75,1.0,0.875,0.1666666666666668
771,AC,1.0,1.25,1.125,0.0833333333333334
771,AC,1.25,1.5,1.375,0.0
771,AC,1.5,1.75,1.625,0.1666666666666667
771,AC,1.75,2.0,1.875,0.24999999999999972
772,C,0.0,0.25,0.125,0.1113999576289117
772,C,0.25,0.5,0.375,0.06962497351806986
772,C,0.5,0.75,0.625,0.1601374390915608
772,C,0.75,1.0,0.875,0.12532495233252586
772,C,1.0,1.25,1.125,0.06172800083943801
772,C,1.25,1.5,1.375,0.13717333519875227
772,C,1.5,1.75,1.625,0.17146666899844043
772,C,1.75,2.0,1.875,0.16314467239230107
772,AC,0.0,0.25,0.125,0.13314202919222992
772,AC,0.25,0.5,0.375,0.07262292501394355
772,AC,0.5,0.75,0.625,0.13314202919223003
772,AC,0.75,1.0,0.875,0.08472674584960098
772,AC,1.0,1.25,1.125,0.17903028014282488
772,AC,1.25,1.5,1.375,0.22654305191687016
772,AC,1.5,1.75,1.625,0.07153991113164321
772,AC,1.75,2.0,1.875,0.09925302756065728
773,C,0.0,0.25,0.125,0.04541044137168915
773,C,0.25,0.5,0.375,0.13623132411506744
773,C,0.5,0.75,0.625,0.13623132411506744
773,C,0.75,1.0,0.875,0.158936544800912
773,C,1.0,1.25,1.125,0.13623132411506747
773,C,1.25,1.5,1.375,0.158936544800912
773,C,1.5,1.75,1.625,0.13623132411506741
773,C,1.75,2.0,1.875,0.09179117256621705
773,AC,0.0,0.25,0.125,0.09990512517163173
773,AC,0.25,0.5,0.375,0.06660341678108782
773,AC,0.5,0.75,0.625,0.13320683356217564
773,AC,0.75,1.0,0.875,0.09990512517163176
773,AC,1.0,1.25,1.125,0.13320683356217564
773,AC,1.25,1.5,1.375,0.16650854195271952
773,AC,1.5,1.75,1.625,0.19981025034326352
773,AC,1.75,2.0,1.875,0.10085387345531437
774,C,0.0,0.25,0.125,0.07153779082035948
774,C,0.25,0.5,0.375,0.15499854677744548
774,C,0.5,0.75,0.625,0.17884447705089868
774,C,0.75,1.0,0.875,0.09538372109381267
774,C,1.0,1.25,1.125,0.08346075595708603
774,C,1.25,1.5,1.375,0.11901874495553715
774,C,1.5,1.75,1.625,0.18992381654071072
774,C,1.75,2.0,1.875,0.10683214680414978
774,AC,0.0,0.25,0.125,0.1323294250266005
774,AC,0.25,0.5,0.375,0.09452101787614323
774,AC,0.5,0.75,0.625,0.07561681430091456
774,AC,0.75,1.0,0.875,0.11342522145137189
774,AC,1.0,1.25,1.125,0.13232942502660047
774,AC,1.25,1.5,1.375,0.1318278277690914
774,AC,1.5,1.75,1.625,0.13174422822617332
774,AC,1.75,2.0,1.875,0.18820604032310462
775,C,0.0,0.25,0.125,0.14881901975894632
775,C,0.25,0.5,0.375,0.06944887588750827
775,C,0.5,0.75,0.625,0.20834662766252454
775,C,0.75,1.0,0.875,0.14881901975894576
775,C,1.0,1.25,1.125,0.07911413557432462
775,C,1.25,1.5,1.375,0.08883059692056422
775,C,1.5,1.75,1.625,0.08883059692056453
775,C,1.75,2.0,1.875,0.1677911275166219
775,AC,0.0,0.25,0.125,0.018568206469074644
775,AC,0.25,0.5,0.375,0.1299774452835225
775,AC,0.5,0.75,0.625,0.1299774452835225
775,AC,0.75,1.0,0.875,0.11140923881444785
775,AC,1.0,1.25,1.125,0.14825817146723672
775,AC,1.25,1.5,1.375,0.11083427824372703
775,AC,1.5,1.75,1.625,0.1293066579510148
775,AC,1.75,2.0,1.875,0.22166855648745393
776,C,0.0,0.25,0.125,0.08828345918960447
776,C,0.25,0.5,0.375,0.13242518878440676
776,C,0.5,0.75,0.625,0.14713909864934088
776,C,0.75,1.0,0.875,0.10299736905453862
776,C,1.0,1.25,1.125,0.1177112789194727
776,C,1.25,1.5,1.375,0.11771127891947263
776,C,1.5,1.75,1.625,0.13225460415455725
776,C,1.75,2.0,1.875,0.1614777223286067
776,AC,0.0,0.25,0.125,0.11433873739479922
776,AC,0.25,0.5,0.375,0.20009279044089867
776,AC,0.5,0.75,0.625,0.17150810609219894
776,AC,0.75,1.0,0.875,0.11433873739479929
776,AC,1.0,1.25,1.125,0.08575405304609947
776,AC,1.25,1.5,1.375,0.08575405304609947
776,AC,1.5,1.75,1.625,0.1141399007357306
776,AC,1.75,2.0,1.875,0.11407362184937438
778,C,0.0,0.25,0.125,0.045454545454545456
778,C,0.25,0.5,0.375,0.13636363636363635
778,C,0.5,0.75,0.625,0.2727272727272727
778,C,0.75,1.0,0.875,0.18181818181818177
778,C,1.0,1.25,1.125,0.13636363636363638
778,C,1.25,1.5,1.375,0.13636363636363638
778,C,1.5,1.75,1.625,0.0
778,C,1.75,2.0,1.875,0.09090909090909093
778,AC,0.0,0.25,0.125,0.08333333333333331
778,AC,0.25,0.5,0.375,0.0
778,AC,0.5,0.75,0.625,0.24999999999999994
778,AC,0.75,1.0,0.875,0.08333333333333333
778,AC,1.0,1.25,1.125,0.1666666666666666
778,AC,1.25,1.5,1.375,0.25
778,AC,1.5,1.75,1.625,0.08333333333333333
778,AC,1.75,2.0,1.875,0.08333333333333333
779,C,0.0,0.25,0.125,0.05884838515016605
779,C,0.25,0.5,0.375,0.15692902706710946
779,C,0.5,0.75,0.625,0.07846451353355473
779,C,0.75,1.0,0.875,0.11769677030033203
779,C,1.0,1.25,1.125,0.15692902706710937
779,C,1.25,1.5,1.375,0.09808064191694336
779,C,1.5,1.75,1.625,0.15692902706710937
779,C,1.75,2.0,1.875,0.17612260789767564
779,AC,0.0,0.25,0.125,0.3000000000000001
779,AC,0.25,0.5,0.375,0.06666666666666665
779,AC,0.5,0.75,0.625,0.09999999999999998
779,AC,0.75,1.0,0.875,0.10000000000000003
779,AC,1.0,1.25,1.125,0.09999999999999998
779,AC,1.25,1.5,1.375,0.1333333333333333
779,AC,1.5,1.75,1.625,0.19999999999999996
779,AC,1.75,2.0,1.875,0.0
780,C,0.0,0.25,0.125,0.13960232109971157
780,C,0.25,0.5,0.375,0.05982956618559069
780,C,0.5,0.75,0.625,0.13960232109971157
780,C,0.75,1.0,0.875,0.1396023210997116
780,C,1.0,1.25,1.125,0.07977275491412092
780,C,1.25,1.5,1.375,0.19943188728530192
780,C,1.5,1.75,1.625,0.11965913237118093
780,C,1.75,2.0,1.875,0.12249969594467079
780,AC,0.0,0.25,0.125,0.09640507415157727
780,AC,0.25,0.5,0.375,0.0964050741515773
780,AC,0.5,0.75,0.625,0.09640507415157731
780,AC,0.75,1.0,0.875,0.09640507415157731
780,AC,1.0,1.25,1.125,0.12854009886876977
780,AC,1.25,1.5,1.375,0.19281014830315457
780,AC,1.5,1.75,1.625,0.16143797033936907
780,AC,1.75,2.0,1.875,0.13159148588239725
782,C,0.0,0.25,0.125,0.04169313883140425
782,C,0.25,0.5,0.375,0.09728399060660994
782,C,0.5,0.75,0.625,0.18067026826941845
782,C,0.75,1.0,0.875,0.18067026826941843
782,C,1.0,1.25,1.125,0.12507941649421278
782,C,1.25,1.5,1.375,0.1806702682694178
782,C,1.5,1.75,1.625,0.09709339102049928
782,C,1.75,2.0,1.875,0.09683925823901912
782,AC,0.0,0.25,0.125,0.0
782,AC,0.25,0.5,0.375,0.07414940139070496
782,AC,0.5,0.75,0.625,0.11122410208605744
782,AC,0.75,1.0,0.875,0.11122410208605743
782,AC,1.0,1.25,1.125,0.14829880278140994
782,AC,1.25,1.5,1.375,0.33367230625817235
782,AC,1.5,1.75,1.625,0.110715642698799
782,AC,1.75,2.0,1.875,0.1107156426987989
783,C,0.0,0.25,0.125,0.12818134880980409
783,C,0.25,0.5,0.375,0.18096190420207614
783,C,0.5,0.75,0.625,0.1508015868350634
783,C,0.75,1.0,0.875,0.08236298250507151
783,C,1.0,1.25,1.125,0.06682051161819448
783,C,1.25,1.5,1.375,0.14849002581820997
783,C,1.5,1.75,1.625,0.14552032788419508
783,C,1.75,2.0,1.875,0.09686131232738536
783,AC,0.0,0.25,0.125,0.06186240977569451
783,AC,0.25,0.5,0.375,0.1340352211806715
783,AC,0.5,0.75,0.625,0.07217281140497685
783,AC,0.75,1.0,0.875,0.1440295369785703
783,AC,1.0,1.25,1.125,0.1725900981310417
783,AC,1.25,1.5,1.375,0.0913712284223162
783,AC,1.5,1.75,1.625,0.15837693620444077
783,AC,1.75,2.0,1.875,0.16556175790228816
784,C,0.0,0.25,0.125,0.10256410256410248
784,C,0.25,0.5,0.375,0.10256410256410248
784,C,0.5,0.75,0.625,0.15384615384615372
784,C,0.75,1.0,0.875,0.17948717948717957
784,C,1.0,1.25,1.125,0.07692307692307696
784,C,1.25,1.5,1.375,0.10256410256410262
784,C,1.5,1.75,1.625,0.12820512820512828
784,C,1.75,2.0,1.875,0.1538461538461539
784,AC,0.0,0.25,0.125,0.14999999999999994
784,AC,0.25,0.5,0.375,0.1499999999999999
784,AC,0.5,0.75,0.625,0.0
784,AC,0.75,1.0,0.875,0.09999999999999998
784,AC,1.0,1.25,1.125,0.04999999999999997
784,AC,1.25,1.5,1.375,0.04999999999999997
784,AC,1.5,1.75,1.625,0.30000000000000004
784,AC,1.75,2.0,1.875,0.20000000000000018
785,C,0.0,0.25,0.125,0.08359471286717098
785,C,0.25,0.5,0.375,0.08359471286717098
785,C,0.5,0.75,0.625,0.20301573124884378
785,C,0.75,1.0,0.875,0.1552473238961749
785,C,1.0,1.25,1.125,0.071652611029004
785,C,1.25,1.5,1.375,0.07109910142793563
785,C,1.5,1.75,1.625,0.17774775356983907
785,C,1.75,2.0,1.875,0.15404805309386063
785,AC,0.0,0.25,0.125,0.0
785,AC,0.25,0.5,0.375,0.1228557147508457
785,AC,0.5,0.75,0.625,0.16380761966779425
785,AC,0.75,1.0,0.875,0.10237976229237139
785,AC,1.0,1.25,1.125,0.18428357212626856
785,AC,1.25,1.5,1.375,0.08127111069766099
785,AC,1.5,1.75,1.625,0.24381333209298306
785,AC,1.75,2.0,1.875,0.10158888837207623
786,C,0.0,0.25,0.125,0.1190110042401574
786,C,0.25,0.5,0.375,0.09520880339212591
786,C,0.5,0.75,0.625,0.09520880339212587
786,C,0.75,1.0,0.875,0.16661540593622015
786,C,1.0,1.25,1.125,0.19041760678425168
786,C,1.25,1.5,1.375,0.07140660254409435
786,C,1.5,1.75,1.625,0.1428132050881887
786,C,1.75,2.0,1.875,0.11931856862283595
786,AC,0.0,0.25,0.125,0.10709343475306723
786,AC,0.25,0.5,0.375,0.035697811584355754
786,AC,0.5,0.75,0.625,0.10709343475306723
786,AC,0.75,1.0,0.875,0.07139562316871151
786,AC,1.0,1.25,1.125,0.14279124633742293
786,AC,1.25,1.5,1.375,0.07139562316871141
786,AC,1.5,1.75,1.625,0.32128030425920145
786,AC,1.75,2.0,1.875,0.14325252197546245
787,C,0.0,0.25,0.125,0.05804819220428544
787,C,0.25,0.5,0.375,0.0725602402553568
787,C,0.5,0.75,0.625,0.18865662466392752
787,C,0.75,1.0,0.875,0.1741445766128565
787,C,1.0,1.25,1.125,0.1451204805107138
787,C,1.25,1.5,1.375,0.14489859459005938
787,C,1.5,1.75,1.625,0.07219043038760023
787,C,1.75,2.0,1.875,0.14438086077520046
787,AC,0.0,0.25,0.125,0.11123709555122938
787,AC,0.25,0.5,0.375,0.15573193377172112
787,AC,0.5,0.75,0.625,0.0889896764409834
787,AC,0.75,1.0,0.875,0.11123709555122925
787,AC,1.0,1.25,1.125,0.15573193377172123
787,AC,1.25,1.5,1.375,0.17786596688586076
787,AC,1.5,1.75,1.625,0.17707226491311542
787,AC,1.75,2.0,1.875,0.022134033114139428
788,C,0.0,0.25,0.125,0.10832761065612398
788,C,0.25,0.5,0.375,0.10832761065612392
788,C,0.5,0.75,0.625,0.14895046465217038
788,C,0.75,1.0,0.875,0.1218685619881394
788,C,1.0,1.25,1.125,0.10832761065612392
788,C,1.25,1.5,1.375,0.12154369821707622
788,C,1.5,1.75,1.625,0.09421814772474739
788,C,1.75,2.0,1.875,0.18843629544949478
788,AC,0.0,0.25,0.125,0.05571024955420508
788,AC,0.25,0.5,0.375,0.12999058229314517
788,AC,0.5,0.75,0.625,0.11142049910841009
788,AC,0.75,1.0,0.875,0.09285041592367507
788,AC,1.0,1.25,1.125,0.09285041592367507
788,AC,1.25,1.5,1.375,0.07416895305991243
788,AC,1.5,1.75,1.625,0.18458703505707377
788,AC,1.75,2.0,1.875,0.2584218490799033
789,C,0.0,0.25,0.125,0.060006659457975384
789,C,0.25,0.5,0.375,0.14001553873527584
789,C,0.5,0.75,0.625,0.12001331891595081
789,C,0.75,1.0,0.875,0.18001997837392636
789,C,1.0,1.25,1.125,0.1800199783739259
789,C,1.25,1.5,1.375,0.16001775855460074
789,C,1.5,1.75,1.625,0.10001109909662546
789,C,1.75,2.0,1.875,0.059895668491719505
789,AC,0.0,0.25,0.125,0.1429024546322879
789,AC,0.25,0.5,0.375,0.05716098185291515
789,AC,0.5,0.75,0.625,0.1143219637058303
789,AC,0.75,1.0,0.875,0.08574147277937276
789,AC,1.0,1.25,1.125,0.057160981852915224
789,AC,1.25,1.5,1.375,0.14290245463228807
789,AC,1.5,1.75,1.625,0.22864392741166067
789,AC,1.75,2.0,1.875,0.17116576313272994
790,C,0.0,0.25,0.125,0.09365314441505208
