gate_rank,gate_q,first_eligible_parent,eligible_parent_count,mean_phase_a,mean_ridge_distance,below_ridge_share,equal_ridge_share,above_ridge_share,phi_nearest_folded_residue,phi_observed_hits,phi_observed_share,phi_expected_share,phi_occupancy_excess,phi_occupancy_lift,phi_observed_mean_distance,phi_expected_mean_distance,phi_distance_delta,quarter_nearest_folded_residue,quarter_observed_hits,quarter_observed_share,quarter_expected_share,quarter_occupancy_excess,quarter_occupancy_lift,quarter_observed_mean_distance,quarter_expected_mean_distance,quarter_distance_delta,third_nearest_folded_residue,third_observed_hits,third_observed_share,third_expected_share,third_occupancy_excess,third_occupancy_lift,third_observed_mean_distance,third_expected_mean_distance,third_distance_delta,half_nearest_folded_residue,half_observed_hits,half_observed_share,half_expected_share,half_occupancy_excess,half_occupancy_lift,half_observed_mean_distance,half_expected_mean_distance,half_distance_delta,two_thirds_nearest_folded_residue,two_thirds_observed_hits,two_thirds_observed_share,two_thirds_expected_share,two_thirds_occupancy_excess,two_thirds_occupancy_lift,two_thirds_observed_mean_distance,two_thirds_expected_mean_distance,two_thirds_distance_delta
5879,58057,4000000007,45166,1.007375474731745,0.5041589637558658,0.4954169065226055,0.0,0.5045830934773945,11088,1,2.214054819997343e-05,3.444949703734326e-05,-1.2308948837369827e-05,0.6426958331488287,0.26370630511106913,0.2639299893525616,-0.00022368424149249444,7257,1,2.214054819997343e-05,3.444949703734326e-05,-1.2308948837369827e-05,0.6426958331488287,0.3100102657137998,0.3125010765282395,-0.0024908108144396923,9676,1,2.214054819997343e-05,3.444949703734326e-05,-1.2308948837369827e-05,0.6426958331488287,0.27666353730494925,0.2777768208637872,-0.0011132835588379408,14514,1,2.214054819997343e-05,3.444949703734326e-05,-1.2308948837369827e-05,0.6426958331488287,0.2515826419050933,0.24999569388704204,0.0015869480180512319,19352,3,6.64216445999203e-05,3.444949703734326e-05,3.197214756257704e-05,1.928087499446486,0.28083095514994605,0.2777710793798431,0.003059875770102971
5880,58061,4000000007,45166,0.9925889661936454,0.5021277146518673,0.5059558074657928,0.0,0.49404419253420717,11089,1,2.214054819997343e-05,3.444712366517396e-05,-1.2306575465200527e-05,0.6427401142452287,0.2613180440382986,0.26392998965080255,-0.002611945612503941,7258,4,8.856219279989372e-05,3.444712366517396e-05,5.4115069134719765e-05,2.570960456980915,0.30943559865630405,0.3125010766023972,-0.0030654779460931314,9677,3,6.64216445999203e-05,3.444712366517396e-05,3.197452093474634e-05,1.928220342735686,0.2749495111976505,0.27777682092971184,-0.002827309732061356,14515,1,2.214054819997343e-05,3.444712366517396e-05,-1.2306575465200527e-05,0.6427401142452287,0.2483695786257893,0.24999569418370335,-0.0016261155579140596,19354,5,0.00011070274099986716,3.444712366517396e-05,7.62556173346932e-05,3.213700571226144,0.27792200337701534,0.27777107984131627,0.0001509235356990657
5881,58067,4000000007,45166,0.9939617481896837,0.5049682033519782,0.5034096444227959,0.0,0.4965903555772041,11090,2,4.428109639994686e-05,3.444356422002549e-05,9.837532179921375e-06,1.2856130717796572,0.26351264797609025,0.2639299897787216,-0.0004173418026313658,7258,2,4.428109639994686e-05,3.444356422002549e-05,9.837532179921375e-06,1.2856130717796572,0.3101810195542056,0.3125010764911377,-0.0023200569369321022,9678,0,0.0,3.444356422002549e-05,-3.444356422002549e-05,0.0,0.2766618093404337,0.2777768210285819,-0.0011150116881482042,14517,3,6.64216445999203e-05,3.444356422002549e-05,3.197808037989481e-05,1.928419607669486,0.25113527455832774,0.24999569462861868,0.0011395799297090614,19356,0,0.0,3.444356422002549e-05,-3.444356422002549e-05,0.0,0.2810379139019893,0.2777710805334067,0.003266833368582578
5882,58073,4000000007,45166,1.007088780336275,0.5043424720446023,0.495837576938405,0.0,0.504162423061595,11091,1,2.214054819997343e-05,3.444000551040088e-05,-1.229945731042745e-05,0.6428729575344285,0.2640154789640979,0.2639299898561363,8.548910796157827e-05,7259,0,0.0,3.444000551040088e-05,-3.444000551040088e-05,0.0,0.31007485113419847,0.3125010762316395,-0.002426225097441004,9679,3,6.64216445999203e-05,3.444000551040088e-05,3.1981639089519415e-05,1.9286188726032858,0.2769320396079514,0.27777682112743163,-0.0008447815194802533,14518,2,4.428109639994686e-05,3.444000551040088e-05,9.84109088954598e-06,1.285745915068857,0.251821536751931,0.24999569507344205,0.0018258416784889264,19358,1,2.214054819997343e-05,3.444000551040088e-05,-1.229945731042745e-05,0.6428729575344285,0.28100216419013546,0.2777710812253543,0.00323108296478114
5883,58099,4000000007,45166,0.9889893798894817,0.5035877386649366,0.5064207589779923,0.0,0.49357924102200773,11096,2,4.428109639994686e-05,3.442459292918861e-05,9.85650347075825e-06,1.2863215693220564,0.2623861980282389,0.2639299908016529,-0.0015437927734139878,7262,4,8.856219279989372e-05,3.442459292918861e-05,5.413759987070511e-05,2.572643138644113,0.3096148663320812,0.3125010758981419,-0.0028862095660607268,9683,1,2.214054819997343e-05,3.442459292918861e-05,-1.228404472921518e-05,0.6431607846610282,0.27568739150149135,0.2777768215555441,-0.0020894300540527655,14525,1,2.214054819997343e-05,3.442459292918861e-05,-1.228404472921518e-05,0.6431607846610282,0.25001457509555636,0.24999569699994836,1.8878095607993695e-05,19366,2,4.428109639994686e-05,3.442459292918861e-05,9.85650347075825e-06,1.2863215693220564,0.2796467564549359,0.27777108422214186,0.0018756722327940567
5884,58109,4000000007,45166,0.9960142921111674,0.5000349534060167,0.5063321967851924,0.0,0.4936678032148076,11098,0,0.0,3.441866868589523e-05,-3.441866868589523e-05,0.0,0.26224511104299525,0.2639299912317516,-0.0016848801887563436,7264,1,2.214054819997343e-05,3.441866868589523e-05,-1.22781204859218e-05,0.643271487402028,0.3118651436701655,0.3125010757129647,-0.0006359320427992143,9685,0,0.0,3.441866868589523e-05,-3.441866868589523e-05,0.0,0.2764551973575206,0.27777682172010076,-0.0013216243625801538,14527,1,2.214054819997343e-05,3.441866868589523e-05,-1.22781204859218e-05,0.643271487402028,0.24810805226411797,0.2499956977404533,-0.0018876454763353256,19370,0,0.0,3.441866868589523e-05,-3.441866868589523e-05,0.0,0.276404387652588,0.27777108537403844,-0.0013666977214504272
5885,58111,4000000007,45166,1.0090166617678007,0.503264239798675,0.4942655980162069,0.0,0.5057344019837932,11098,1,2.214054819997343e-05,3.441748408191361e-05,-1.2276935881940181e-05,0.643293627950228,0.2631188897890914,0.2639299913345429,-0.000811101545451498,7264,1,2.214054819997343e-05,3.441748408191361e-05,-1.2276935881940181e-05,0.643293627950228,0.31012453641734145,0.3125010755278691,-0.0023765391105276534,9685,1,2.214054819997343e-05,3.441748408191361e-05,-1.2276935881940181e-05,0.643293627950228,0.2763296967535303,0.27777682175300533,-0.0014471249994750246,14528,4,8.856219279989372e-05,3.441748408191361e-05,5.414470871798011e-05,2.573174511800912,0.250830911787948,0.2499956978885237,0.0008352138994242864,19370,3,6.64216445999203e-05,3.441748408191361e-05,3.200416051800668e-05,1.9298808838506842,0.2801717618956253,0.2777710856043701,0.0024006762912552326
5886,58129,4000000007,45166,1.0021122842470347,0.4956348230847629,0.49461984678740645,0.0,0.5053801532125936,11102,5,0.00011070274099986716,3.4406826314340766e-05,7.629591468552639e-05,3.2174644644201393,0.2662069481152707,0.26392999203367146,0.002276956081599224,7266,5,0.00011070274099986716,3.4406826314340766e-05,7.629591468552639e-05,3.2174644644201393,0.3158746295794569,0.3125010751948253,0.003373554384631605,9688,1,2.214054819997343e-05,3.4406826314340766e-05,-1.2266278114367335e-05,0.6434928928840278,0.2805475080449572,0.27777682204904425,0.002770685995912958,14532,2,4.428109639994686e-05,3.4406826314340766e-05,9.874270085606096e-06,1.2869857857680556,0.25077620486919644,0.24999569922069878,0.0007805056484976591,19376,3,6.64216445999203e-05,3.4406826314340766e-05,3.201481828557953e-05,1.9304786786520833,0.2764626517462487,0.2777710876766425,-0.0013084359303938142
5887,58147,4000000007,45166,0.9956110706810655,0.49979142222928896,0.5061550723995926,0.0,0.4938449276004074,11105,3,6.64216445999203e-05,3.439617514532384e-05,3.202546945459645e-05,1.9310764734534827,0.2625640446206243,0.2639299924892061,-0.001365947868581796,7268,1,2.214054819997343e-05,3.439617514532384e-05,-1.2255626945350412e-05,0.6436921578178275,0.3121653087860244,0.3125010750098723,-0.0003357662238478998,9691,2,4.428109639994686e-05,3.439617514532384e-05,9.884921254623018e-06,1.287384315635655,0.2767886418495527,0.27777682234489987,-0.0009881804953471574,14537,0,0.0,3.439617514532384e-05,-3.439617514532384e-05,0.0,0.24822285861049576,0.24999570055204912,-0.0017728419415533603,19382,1,2.214054819997343e-05,3.439617514532384e-05,-1.2255626945350412e-05,0.6436921578178275,0.2763223298513658,0.27777108974763187,-0.001448759896266083
5888,58151,4000000007,45166,0.9998297670508745,0.4952176747133899,0.4979852101138024,0.0,0.5020147898861976,11106,4,8.856219279989372e-05,3.4393809114359416e-05,5.4168383685534306e-05,2.57494575565691,0.26685050157809903,0.2639299926816341,0.002920508896464946,7269,1,2.214054819997343e-05,3.4393809114359416e-05,-1.2253260914385986e-05,0.6437364389142275,0.3163447544444993,0.3125010747880518,0.003843679656447496,9692,1,2.214054819997343e-05,3.4393809114359416e-05,-1.2253260914385986e-05,0.6437364389142275,0.28109640426194266,0.2777768224106206,0.0033195818513220288,14538,1,2.214054819997343e-05,3.4393809114359416e-05,-1.2253260914385986e-05,0.6437364389142275,0.2514941968778301,0.24999570084779282,0.0014984960300372663,19384,1,2.214054819997343e-05,3.4393809114359416e-05,-1.2253260914385986e-05,0.6437364389142275,0.27714947832261205,0.27777109020767765,-0.0006216118850655983
5889,58153,4000000007,45166,0.9923534458832609,0.5019705704679365,0.5054465748571935,0.0,0.49455342514280654,11106,4,8.856219279989372e-05,3.439262622093823e-05,5.4169566578955494e-05,2.57503431784971,0.26146264410765246,0.2639299928153999,-0.002467348707747452,7269,2,4.428109639994686e-05,3.439262622093823e-05,9.888470179008633e-06,1.287517158924855,0.3096081022912957,0.3125010747510876,-0.0028929724597919204,9692,0,0.0,3.439262622093823e-05,-3.439262622093823e-05,0.0,0.27506092171231483,0.2777768224434777,-0.002715900731162846,14538,0,0.0,3.439262622093823e-05,-3.439262622093823e-05,0.0,0.248515713113896,0.2499957009956494,-0.0014799878817534085,19384,3,6.64216445999203e-05,3.439262622093823e-05,3.202901837898207e-05,1.9312757383872827,0.27797414544657517,0.2777710904376768,0.00020305500889838957
5890,58169,4000000007,45166,0.9950918649746026,0.5003121886189236,0.5060886507549927,0.0,0.4939113492450073,11109,1,2.214054819997343e-05,3.4383166001925455e-05,-1.2242617801952024e-05,0.6439357038480273,0.2620277290655596,0.2639299934049596,-0.001902264339399995,7271,0,0.0,3.4383166001925455e-05,-3.4383166001925455e-05,0.0,0.31154171442302364,0.312501074455466,-0.0009593600324423468,9695,5,0.00011070274099986716,3.4383166001925455e-05,7.631957499794172e-05,3.2196785192401367,0.27618253043231844,0.2777768227062525,-0.0015942922739340393,14542,2,4.428109639994686e-05,3.4383166001925455e-05,9.897930398021406e-06,1.2878714076960547,0.24802314981524481,0.24999570217813613,-0.0019725523628913166,19390,1,2.214054819997343e-05,3.4383166001925455e-05,-1.2242617801952024e-05,0.6439357038480273,0.2765800024174783,0.27777109227710056,-0.0011910898596222408
5891,58171,4000000007,45166,1.0075475538238494,0.5028733937303657,0.4951955010406058,0.0,0.5048044989593943,11110,3,6.64216445999203e-05,3.438198384046759e-05,3.20396607594527e-05,1.931873533188682,0.2630306653549008,0.2639299934914836,-0.0008993281365828332,7271,2,4.428109639994686e-05,3.438198384046759e-05,9.89911255947927e-06,1.2879156887924545,0.3102111738243146,0.31250107456628723,-0.002289900741972606,9695,3,6.64216445999203e-05,3.438198384046759e-05,3.20396607594527e-05,1.931873533188682,0.27629515204353666,0.27777682273908916,-0.001481670695552495,14543,0,0.0,3.438198384046759e-05,-3.438198384046759e-05,0.0,0.2506128017396452,0.2499957023259012,0.0006170994137439656,19390,1,2.214054819997343e-05,3.438198384046759e-05,-1.2241435640494161e-05,0.6439578443962273,0.279846797013089,0.2777710925069574,0.0020757045061315926
5892,58189,4000000007,45166,1.0016556414975586,0.4968237370985686,0.4944870034982066,0.0,0.5055129965017934,11113,2,4.428109639994686e-05,3.43713480442703e-05,9.909748355676564e-06,1.288314218660054,0.2650788237400108,0.26392999397464634,0.0011488297653644564,7274,1,2.214054819997343e-05,3.43713480442703e-05,-1.2230799844296867e-05,0.644157109330027,0.3149505752717429,0.31250107423383866,0.002449501037904256,9698,2,4.428109639994686e-05,3.43713480442703e-05,9.909748355676564e-06,1.288314218660054,0.27938310122353605,0.2777768230345178,0.001606278189018262,14547,1,2.214054819997343e-05,3.43713480442703e-05,-1.2230799844296867e-05,0.644157109330027,0.24999398039934015,0.24999570365533005,-1.7232559899049704e-06,19396,2,4.428109639994686e-05,3.43713480442703e-05,9.909748355676564e-06,1.288314218660054,0.2758216618810819,0.2777710945749578,-0.0019494326938758744
5893,58193,4000000007,45166,1.0070450522029217,0.5028025913240086,0.4951512199442058,0.0,0.5048487800557941,11114,0,0.0,3.436898542755018e-05,-3.436898542755018e-05,0.0,0.26306883905805567,0.2639299941283781,-0.0008611550703224169,7274,0,0.0,3.436898542755018e-05,-3.436898542755018e-05,0.0,0.3102424977355656,0.31250107401233823,-0.002258576276772617,9699,3,6.64216445999203e-05,3.436898542755018e-05,3.2052659172370114e-05,1.9326041712792807,0.2763352695958584,0.2777768231001438,-0.0014415535042853755,14548,1,2.214054819997343e-05,3.436898542755018e-05,-1.222843722757675e-05,0.6442013904264269,0.25062205246128727,0.249995703950647,0.0006263485106402789,19398,2,4.428109639994686e-05,3.436898542755018e-05,9.91211097239668e-06,1.2884027808528538,0.27980409143425916,0.27777109503433967,0.0020329963999194955
5894,58199,4000000007,45166,1.0077125748826652,0.5008787609031224,0.4939999114378072,0.0,0.5060000885621928,11115,0,0.0,3.436544211141276e-05,-3.436544211141276e-05,0.0,0.2622216502493246,0.2639299942305699,-0.0017083439812453083,7275,3,6.64216445999203e-05,3.436544211141276e-05,3.2056202488507535e-05,1.9328034362130808,0.3112005931711516,0.3125010739016134,-0.001300480730461795,9700,2,4.428109639994686e-05,3.436544211141276e-05,9.9156542885341e-06,1.2885356241420538,0.27614524421890774,0.2777768231985659,-0.0016315789796581548,14550,3,6.64216445999203e-05,3.436544211141276e-05,3.2056202488507535e-05,1.9328034362130808,0.24872925773228394,0.2499957043935463,-0.0012664466612623548,19400,1,2.214054819997343e-05,3.436544211141276e-05,-1.222489391143933e-05,0.6442678120710269,0.27776415671061067,0.2777710957232942,-6.9390126835600086e-06
5895,58207,4000000007,45166,0.9972366327283726,0.4978943877265688,0.504981623344994,0.0,0.495018376655006,11117,3,6.64216445999203e-05,3.436071882623784e-05,3.2060925773682454e-05,1.9330691227914805,0.2649158935450141,0.26392999477874196,0.000985898766272142,7276,0,0.0,3.436071882623784e-05,-3.436071882623784e-05,0.0,0.31410728005348265,0.3125010737540158,0.0016062062994668391,9701,0,0.0,3.436071882623784e-05,-3.436071882623784e-05,0.0,0.2790933600033538,0.2777768233297637,0.0013165366735900519,14552,1,2.214054819997343e-05,3.436071882623784e-05,-1.2220170626264411e-05,0.6443563742638269,0.2497793501350051,0.24999570498393664,-0.0002163548489315381,19402,1,2.214054819997343e-05,3.436071882623784e-05,-1.2220170626264411e-05,0.6443563742638269,0.2760369644699385,0.27777109664167915,-0.0017341321717406766
5896,58211,4000000007,45166,1.0022267820884494,0.49730606113061376,0.4943541602090068,0.0,0.5056458397909932,11117,2,4.428109639994686e-05,3.435835767050335e-05,9.922738729443513e-06,1.2888013107204535,0.26453837530159746,0.2639299948789305,0.0006083804226669765,7276,2,4.428109639994686e-05,3.435835767050335e-05,9.922738729443513e-06,1.2888013107204535,0.31446281673599175,0.3125010738277918,0.0019617429081999482,9702,3,6.64216445999203e-05,3.435835767050335e-05,3.206328692941695e-05,1.9332019660806803,0.27888319761778113,0.27777682339534915,0.0011063742224319828,14553,1,2.214054819997343e-05,3.435835767050335e-05,-1.2217809470529917e-05,0.6444006553602267,0.24955782288911377,0.24999570527907097,-0.00043788238995720596,19404,0,0.0,3.435835767050335e-05,-3.435835767050335e-05,0.0,0.2755007144886872,0.27777109710077696,-0.002270382612089783
5897,58217,4000000007,45166,1.0000126772769757,0.4956438105367501,0.4972545720232033,0.0,0.5027454279767967,11118,0,0.0,3.435481654527965e-05,-3.435481654527965e-05,0.0,0.26660098447950903,0.2639299951276067,0.002670989351902353,7277,1,2.214054819997343e-05,3.435481654527965e-05,-1.221426834530622e-05,0.6444670770048265,0.3160172925557676,0.3125010735695759,0.0035162189861916993,9703,3,6.64216445999203e-05,3.435481654527965e-05,3.2066828054640645e-05,1.93340123101448,0.28078287154972054,0.27777682349371036,0.00300604805601018,14554,4,8.856219279989372e-05,3.435481654527965e-05,5.420737625461407e-05,2.577868308019306,0.2513124824709568,0.2499957057216964,0.0013167767492603677,19406,1,2.214054819997343e-05,3.435481654527965e-05,-1.221426834530622e-05,0.6444670770048265,0.27718280783976734,0.27777109778930553,-0.0005882899495381899
5898,58229,4000000007,45166,0.9979216881209324,0.4973736284684391,0.5044281096399947,0.0,0.4955718903600053,11121,2,4.428109639994686e-05,3.4347736484165694e-05,9.933359915781167e-06,1.289199840588053,0.26555378887251696,0.2639299954741068,0.0016237933984101782,7279,0,0.0,3.4347736484165694e-05,-3.4347736484165694e-05,0.0,0.31478842678986274,0.3125010734957999,0.0022873532940628216,9705,2,4.428109639994686e-05,3.4347736484165694e-05,9.933359915781167e-06,1.289199840588053,0.2796798428897057,0.27777682369037193,0.0019030191993337775,14557,0,0.0,3.4347736484165694e-05,-3.4347736484165694e-05,0.0,0.25057061864636965,0.24999570660667364,0.0005749120396960072,19410,2,4.428109639994686e-05,3.4347736484165694e-05,9.933359915781167e-06,1.289199840588053,0.2763666403409773,0.2777710991659367,-0.001404458824959376
5899,58231,4000000007,45166,0.9970918336138308,0.5044478897869784,0.5013062923437984,0.0,0.4986937076562016,11121,2,4.428109639994686e-05,3.434655675768504e-05,9.934539642261822e-06,1.289244121684453,0.26418829173543934,0.2639299954568456,0.00025829627859375037,7279,3,6.64216445999203e-05,3.434655675768504e-05,3.2075087842235256e-05,1.9338661825266796,0.31105183867448843,0.3125010733114664,-0.0014492346369779918,9705,6,0.0001328432891998406,3.434655675768504e-05,9.849673244215555e-05,3.8677323650533593,0.2774942469599212,0.277776823723141,-0.0002825767632197995,14558,2,4.428109639994686e-05,3.434655675768504e-05,9.934539642261822e-06,1.289244121684453,0.2516876083543642,0.2499957067541344,0.001691901600229806,19410,1,2.214054819997343e-05,3.434655675768504e-05,-1.2206008557711609e-05,0.6446220608422265,0.281017123469028,0.2777710993953202,0.0032460240737078316
5900,58237,4000000007,45166,1.006200430166022,0.5037981462800263,0.49601470132400477,0.0,0.5039852986759952,11122,2,4.428109639994686e-05,3.4343018064427503e-05,9.938078335519358e-06,1.2893769649736526,0.2643206376974908,0.26392999576743964,0.0003906419300511721,7280,2,4.428109639994686e-05,3.4343018064427503e-05,9.938078335519358e-06,1.2893769649736526,0.3106898816362575,0.31250107334831384,-0.001811191712056348,9706,2,4.428109639994686e-05,3.4343018064427503e-05,9.938078335519358e-06,1.2893769649736526,0.27735077364607785,0.2777768238214347,-0.0004260501753568513,14559,0,0.0,3.4343018064427503e-05,-3.4343018064427503e-05,0.0,0.2517725115665251,0.24999570719645586,0.0017768043700692182,19412,0,0.0,3.4343018064427503e-05,-3.4343018064427503e-05,0.0,0.2807338500700127,0.2777711000833757,0.0029627499866370366
