anchor,initial_lower,initial_upper,initial_lower_residue_mod14,initial_upper_residue_mod14,initial_pair_is_mod14_antipair,initial_backward_delta,initial_forward_delta,final_candidate,final_delta,initial_to_final_delta_ratio,handover_events,candidate_states,total_nonbase_gate_crossings,silent_gate_crossings,final_gate_frontier,cohort,true_next_prime,true_delta,final_matches_truth
4000087859,4000087859,4000087863,5,9,True,0,4,4000087867,8,0.5,2,3,6335,6333,63241,sample,4000087867,8,True
4000088022,4000088021,4000088023,13,1,True,1,1,4000088047,25,0.04,2,3,6335,6333,63241,sample,4000088047,25,True
4000088329,4000088329,4000088331,13,1,True,0,2,4000088333,4,0.5,1,2,6335,6334,63241,sample,4000088333,4,True
4000088450,4000088447,4000088451,5,9,True,3,1,4000088461,11,0.09090909090909091,3,4,6335,6332,63241,sample,4000088461,11,True
4000088493,4000088493,4000088495,9,11,False,0,2,4000088507,14,0.14285714285714285,2,3,6335,6333,63241,sample,4000088507,14,True
4000088716,4000088713,4000088717,5,9,True,3,1,4000088761,45,0.022222222222222223,2,3,6335,6333,63241,sample,4000088761,45,True
4000088722,4000088721,4000088723,13,1,True,1,1,4000088761,39,0.02564102564102564,2,3,6335,6333,63241,sample,4000088761,39,True
4000089509,4000089509,4000089511,3,5,False,0,2,4000089517,8,0.25,1,2,6335,6334,63241,sample,4000089517,8,True
4000091021,4000091021,4000091023,3,5,False,0,2,4000091089,68,0.029411764705882353,4,5,6335,6331,63241,sample,4000091089,68,True
4000091224,4000091223,4000091225,9,11,False,1,1,4000091257,33,0.030303030303030304,6,7,6335,6329,63241,sample,4000091257,33,True
4000091411,4000091411,4000091413,1,3,False,0,2,4000091453,42,0.047619047619047616,5,6,6335,6330,63241,sample,4000091453,42,True
4000091624,4000091623,4000091625,3,5,False,1,1,4000091647,23,0.043478260869565216,2,3,6335,6333,63241,sample,4000091647,23,True
4000091668,4000091667,4000091671,5,9,True,1,3,4000091707,39,0.07692307692307693,2,3,6335,6333,63241,sample,4000091707,39,True
4000091880,4000091877,4000091881,5,9,True,3,1,4000091881,1,1.0,0,1,6335,6335,63241,sample,4000091881,1,True
4000092232,4000092231,4000092233,9,11,False,1,1,4000092233,1,1.0,0,1,6335,6335,63241,sample,4000092233,1,True
4000093203,4000093203,4000093205,1,3,False,0,2,4000093213,10,0.2,3,4,6335,6332,63241,sample,4000093213,10,True
4000093235,4000093235,4000093239,5,9,True,0,4,4000093241,6,0.6666666666666666,1,2,6335,6334,63241,sample,4000093241,6,True
4000093242,4000093241,4000093243,11,13,False,1,1,4000093267,25,0.04,3,4,6335,6332,63241,sample,4000093267,25,True
4000093478,4000093477,4000093479,9,11,False,1,1,4000093501,23,0.043478260869565216,2,3,6335,6333,63241,sample,4000093501,23,True
4000095104,4000095103,4000095105,11,13,False,1,1,4000095107,3,0.3333333333333333,1,2,6335,6334,63241,sample,4000095107,3,True
4000095116,4000095115,4000095117,9,11,False,1,1,4000095149,33,0.030303030303030304,3,4,6335,6332,63241,sample,4000095149,33,True
4000095418,4000095417,4000095419,3,5,False,1,1,4000095431,13,0.07692307692307693,1,2,6335,6334,63241,sample,4000095431,13,True
4000096348,4000096347,4000096349,9,11,False,1,1,4000096357,9,0.1111111111111111,1,2,6335,6334,63241,sample,4000096357,9,True
4000096998,4000096997,4000096999,1,3,False,1,1,4000097027,29,0.034482758620689655,3,4,6335,6332,63241,sample,4000097027,29,True
4000097215,4000097215,4000097217,9,11,False,0,2,4000097221,6,0.3333333333333333,2,3,6335,6333,63241,sample,4000097221,6,True
4000097718,4000097715,4000097719,5,9,True,3,1,4000097729,11,0.09090909090909091,2,3,6335,6333,63241,sample,4000097729,11,True
4000098550,4000098549,4000098551,13,1,True,1,1,4000098563,13,0.07692307692307693,2,3,6335,6333,63241,sample,4000098563,13,True
4000099067,4000099067,4000099069,13,1,True,0,2,4000099069,2,1.0,0,1,6335,6335,63241,sample,4000099069,2,True
4000099375,4000099375,4000099377,13,1,True,0,2,4000099379,4,0.5,1,2,6335,6334,63241,sample,4000099379,4,True
4000100678,4000100677,4000100679,13,1,True,1,1,4000100701,23,0.043478260869565216,3,4,6335,6332,63241,sample,4000100701,23,True
4000100966,4000100963,4000100967,5,9,True,3,1,4000100981,15,0.06666666666666667,4,5,6335,6331,63241,sample,4000100981,15,True
4000101312,4000101311,4000101313,3,5,False,1,1,4000101319,7,0.14285714285714285,2,3,6335,6333,63241,sample,4000101319,7,True
4000102115,4000102115,4000102117,9,11,False,0,2,4000102121,6,0.3333333333333333,1,2,6335,6334,63241,sample,4000102121,6,True
4000103624,4000103623,4000103627,5,9,True,1,3,4000103629,5,0.6,1,2,6335,6334,63241,sample,4000103629,5,True
4000103695,4000103693,4000103697,5,9,True,2,2,4000103711,16,0.125,2,3,6335,6333,63241,sample,4000103711,16,True
4000104037,4000104037,4000104039,13,1,True,0,2,4000104049,12,0.16666666666666666,3,4,6335,6332,63241,sample,4000104049,12,True
4000104642,4000104641,4000104643,1,3,False,1,1,4000104653,11,0.09090909090909091,1,2,6335,6334,63241,sample,4000104653,11,True
4000104955,4000104953,4000104957,5,9,True,2,2,4000104991,36,0.05555555555555555,2,3,6335,6333,63241,sample,4000104991,36,True
4000105178,4000105177,4000105181,5,9,True,1,3,4000105183,5,0.6,1,2,6335,6334,63241,sample,4000105183,5,True
4000105747,4000105747,4000105749,1,3,False,0,2,4000105793,46,0.043478260869565216,5,6,6335,6330,63241,sample,4000105793,46,True
4000106331,4000106331,4000106333,11,13,False,0,2,4000106339,8,0.25,1,2,6335,6334,63241,sample,4000106339,8,True
4000106563,4000106563,4000106567,5,9,True,0,4,4000106567,4,1.0,0,1,6335,6335,63241,sample,4000106567,4,True
4000106753,4000106753,4000106755,13,1,True,0,2,4000106797,44,0.045454545454545456,4,5,6335,6331,63241,sample,4000106797,44,True
4000107886,4000107885,4000107887,11,13,False,1,1,4000107889,3,0.3333333333333333,1,2,6335,6334,63241,sample,4000107889,3,True
4000107955,4000107955,4000107957,11,13,False,0,2,4000107959,4,0.5,1,2,6335,6334,63241,sample,4000107959,4,True
4000108478,4000108477,4000108479,1,3,False,1,1,4000108481,3,0.3333333333333333,1,2,6335,6334,63241,sample,4000108481,3,True
4000108819,4000108817,4000108821,5,9,True,2,2,4000108829,10,0.2,2,3,6335,6333,63241,sample,4000108829,10,True
4000109354,4000109353,4000109355,9,11,False,1,1,4000109369,15,0.06666666666666667,3,4,6335,6332,63241,sample,4000109369,15,True
4000110803,4000110803,4000110805,3,5,False,0,2,4000110887,84,0.023809523809523808,3,4,6335,6332,63241,sample,4000110887,84,True
4000111693,4000111693,4000111695,11,13,False,0,2,4000111727,34,0.058823529411764705,3,4,6335,6332,63241,sample,4000111727,34,True
4000111994,4000111993,4000111995,3,5,False,1,1,4000112003,9,0.1111111111111111,2,3,6335,6333,63241,sample,4000112003,9,True
4000112303,4000112303,4000112307,5,9,True,0,4,4000112309,6,0.6666666666666666,1,2,6335,6334,63241,sample,4000112309,6,True
4000112706,4000112705,4000112707,1,3,False,1,1,4000112729,23,0.043478260869565216,4,5,6335,6331,63241,sample,4000112729,23,True
4000113400,4000113399,4000113401,9,11,False,1,1,4000113419,19,0.05263157894736842,3,4,6335,6332,63241,sample,4000113419,19,True
4000113498,4000113497,4000113499,9,11,False,1,1,4000113499,1,1.0,0,1,6335,6335,63241,sample,4000113499,1,True
4000114821,4000114821,4000114823,3,5,False,0,2,4000114829,8,0.25,1,2,6335,6334,63241,sample,4000114829,8,True
4000115693,4000115691,4000115695,5,9,True,2,2,4000115711,18,0.1111111111111111,2,3,6335,6333,63241,sample,4000115711,18,True
4000115750,4000115747,4000115751,5,9,True,3,1,4000115761,11,0.09090909090909091,2,3,6335,6333,63241,sample,4000115761,11,True
4000115786,4000115785,4000115787,1,3,False,1,1,4000115803,17,0.058823529411764705,3,4,6335,6332,63241,sample,4000115803,17,True
4000115889,4000115887,4000115891,5,9,True,2,2,4000115921,32,0.0625,2,3,6335,6333,63241,sample,4000115921,32,True
4000117033,4000117033,4000117035,3,5,False,0,2,4000117039,6,0.3333333333333333,1,2,6335,6334,63241,sample,4000117039,6,True
4000117100,4000117099,4000117101,13,1,True,1,1,4000117157,57,0.017543859649122806,4,5,6335,6331,63241,sample,4000117157,57,True
4000117641,4000117641,4000117643,9,11,False,0,2,4000117691,50,0.04,3,4,6335,6332,63241,sample,4000117691,50,True
4000118450,4000118449,4000118453,5,9,True,1,3,4000118453,3,1.0,0,1,6335,6335,63241,sample,4000118453,3,True
4000118754,4000118753,4000118755,1,3,False,1,1,4000118777,23,0.043478260869565216,3,4,6335,6332,63241,sample,4000118777,23,True
4000118759,4000118757,4000118761,5,9,True,2,2,4000118777,18,0.1111111111111111,2,3,6335,6333,63241,sample,4000118777,18,True
4000118786,4000118785,4000118789,5,9,True,1,3,4000118789,3,1.0,0,1,6335,6335,63241,sample,4000118789,3,True
4000118836,4000118835,4000118837,13,1,True,1,1,4000118839,3,0.3333333333333333,1,2,6335,6334,63241,sample,4000118839,3,True
4000119172,4000119171,4000119173,13,1,True,1,1,4000119209,37,0.02702702702702703,4,5,6335,6331,63241,sample,4000119209,37,True
4000119637,4000119637,4000119639,3,5,False,0,2,4000119649,12,0.16666666666666666,3,4,6335,6332,63241,sample,4000119649,12,True
4000119670,4000119667,4000119671,5,9,True,3,1,4000119671,1,1.0,0,1,6335,6335,63241,sample,4000119671,1,True
4000119920,4000119919,4000119923,5,9,True,1,3,4000119923,3,1.0,0,1,6335,6335,63241,sample,4000119923,3,True
4000119925,4000119925,4000119927,11,13,False,0,2,4000120031,106,0.018867924528301886,3,4,6335,6332,63241,sample,4000120031,106,True
4000120091,4000120091,4000120093,9,11,False,0,2,4000120151,60,0.03333333333333333,4,5,6335,6331,63241,sample,4000120151,60,True
4000120446,4000120445,4000120447,13,1,True,1,1,4000120459,13,0.07692307692307693,2,3,6335,6333,63241,sample,4000120459,13,True
4000120694,4000120693,4000120695,9,11,False,1,1,4000120717,23,0.043478260869565216,3,4,6335,6332,63241,sample,4000120717,23,True
4000120955,4000120955,4000120959,5,9,True,0,4,4000121009,54,0.07407407407407407,3,4,6335,6332,63241,sample,4000121009,54,True
4000122362,4000122361,4000122363,11,13,False,1,1,4000122377,15,0.06666666666666667,3,4,6335,6332,63241,sample,4000122377,15,True
4000123199,4000123199,4000123201,9,11,False,0,2,4000123201,2,1.0,0,1,6335,6335,63241,sample,4000123201,2,True
4000123304,4000123303,4000123305,1,3,False,1,1,4000123313,9,0.1111111111111111,2,3,6335,6333,63241,sample,4000123313,9,True
4000123697,4000123697,4000123699,3,5,False,0,2,4000123703,6,0.3333333333333333,1,2,6335,6334,63241,sample,4000123703,6,True
4000124269,4000124269,4000124271,1,3,False,0,2,4000124299,30,0.06666666666666667,2,3,6335,6333,63241,sample,4000124299,30,True
4000125242,4000125239,4000125243,5,9,True,3,1,4000125281,39,0.02564102564102564,5,6,6335,6330,63241,sample,4000125281,39,True
4000125525,4000125525,4000125527,11,13,False,0,2,4000125529,4,0.5,1,2,6335,6334,63241,sample,4000125529,4,True
4000125824,4000125823,4000125825,1,3,False,1,1,4000125839,15,0.06666666666666667,2,3,6335,6333,63241,sample,4000125839,15,True
4000127065,4000127065,4000127067,11,13,False,0,2,4000127069,4,0.5,1,2,6335,6334,63241,sample,4000127069,4,True
4000128028,4000128025,4000128029,5,9,True,3,1,4000128061,33,0.030303030303030304,3,4,6335,6332,63241,sample,4000128061,33,True
4000128048,4000128047,4000128049,13,1,True,1,1,4000128061,13,0.07692307692307693,1,2,6335,6334,63241,sample,4000128061,13,True
4000128149,4000128149,4000128151,3,5,False,0,2,4000128163,14,0.14285714285714285,2,3,6335,6333,63241,sample,4000128163,14,True
4000128601,4000128599,4000128603,5,9,True,2,2,4000128641,40,0.05,5,6,6335,6330,63241,sample,4000128641,40,True
4000129004,4000129003,4000129005,3,5,False,1,1,4000129027,23,0.043478260869565216,3,4,6335,6332,63241,sample,4000129027,23,True
4000129516,4000129515,4000129517,11,13,False,1,1,4000129517,1,1.0,0,1,6335,6335,63241,sample,4000129517,1,True
4000131065,4000131063,4000131067,5,9,True,2,2,4000131071,6,0.3333333333333333,1,2,6335,6334,63241,sample,4000131071,6,True
4000131711,4000131711,4000131713,9,11,False,0,2,4000131713,2,1.0,0,1,6335,6335,63241,sample,4000131713,2,True
4000131793,4000131791,4000131795,5,9,True,2,2,4000131809,16,0.125,3,4,6335,6332,63241,sample,4000131809,16,True
4000132386,4000132385,4000132387,11,13,False,1,1,4000132387,1,1.0,0,1,6335,6335,63241,sample,4000132387,1,True
4000133030,4000133029,4000133031,11,13,False,1,1,4000133051,21,0.047619047619047616,3,4,6335,6332,63241,sample,4000133051,21,True
4000133323,4000133323,4000133325,11,13,False,0,2,4000133341,18,0.1111111111111111,4,5,6335,6331,63241,sample,4000133341,18,True
4000133668,4000133667,4000133671,5,9,True,1,3,4000133671,3,1.0,0,1,6335,6335,63241,sample,4000133671,3,True
4000134363,4000134363,4000134365,1,3,False,0,2,4000134371,8,0.25,2,3,6335,6333,63241,sample,4000134371,8,True
4000134684,4000134683,4000134685,13,1,True,1,1,4000134707,23,0.043478260869565216,2,3,6335,6333,63241,sample,4000134707,23,True
4000135470,4000135469,4000135471,1,3,False,1,1,4000135483,13,0.07692307692307693,1,2,6335,6334,63241,sample,4000135483,13,True
4000135939,4000135939,4000135941,9,11,False,0,2,4000135957,18,0.1111111111111111,2,3,6335,6333,63241,sample,4000135957,18,True
4000136202,4000136201,4000136205,5,9,True,1,3,4000136249,47,0.06382978723404255,5,6,6335,6330,63241,sample,4000136249,47,True
4000137446,4000137445,4000137447,3,5,False,1,1,4000137457,11,0.09090909090909091,2,3,6335,6333,63241,sample,4000137457,11,True
4000138389,4000138389,4000138391,9,11,False,0,2,4000138409,20,0.1,2,3,6335,6333,63241,sample,4000138409,20,True
4000138407,4000138407,4000138409,13,1,True,0,2,4000138409,2,1.0,0,1,6335,6335,63241,sample,4000138409,2,True
4000139530,4000139529,4000139531,1,3,False,1,1,4000139537,7,0.14285714285714285,1,2,6335,6334,63241,sample,4000139537,7,True
4000140305,4000140303,4000140307,5,9,True,2,2,4000140373,68,0.029411764705882353,3,4,6335,6332,63241,sample,4000140373,68,True
4000140712,4000140709,4000140713,5,9,True,3,1,4000140713,1,1.0,0,1,6335,6335,63241,sample,4000140713,1,True
4000140728,4000140727,4000140729,9,11,False,1,1,4000140791,63,0.015873015873015872,4,5,6335,6331,63241,sample,4000140791,63,True
4000140734,4000140733,4000140735,1,3,False,1,1,4000140791,57,0.017543859649122806,6,7,6335,6329,63241,sample,4000140791,57,True
4000141040,4000141039,4000141041,13,1,True,1,1,4000141049,9,0.1111111111111111,2,3,6335,6333,63241,sample,4000141049,9,True
4000142257,4000142257,4000142259,13,1,True,0,2,4000142287,30,0.06666666666666667,4,5,6335,6331,63241,sample,4000142287,30,True
4000142393,4000142393,4000142395,9,11,False,0,2,4000142401,8,0.25,2,3,6335,6333,63241,sample,4000142401,8,True
4000142728,4000142725,4000142729,5,9,True,3,1,4000142777,49,0.02040816326530612,4,5,6335,6331,63241,sample,4000142777,49,True
4000143177,4000143177,4000143179,9,11,False,0,2,4000143227,50,0.04,1,2,6335,6334,63241,sample,4000143227,50,True
4000143609,4000143607,4000143611,5,9,True,2,2,4000143611,2,1.0,0,1,6335,6335,63241,sample,4000143611,2,True
4000144867,4000144867,4000144871,5,9,True,0,4,4000144873,6,0.6666666666666666,1,2,6335,6334,63241,sample,4000144873,6,True
4000145901,4000145901,4000145903,3,5,False,0,2,4000145921,20,0.1,2,3,6335,6333,63241,sample,4000145921,20,True
4000146673,4000146673,4000146677,5,9,True,0,4,4000146691,18,0.2222222222222222,1,2,6335,6334,63241,sample,4000146691,18,True
4000147904,4000147903,4000147905,3,5,False,1,1,4000147913,9,0.1111111111111111,2,3,6335,6333,63241,sample,4000147913,9,True
4000147981,4000147981,4000147983,11,13,False,0,2,4000147993,12,0.16666666666666666,3,4,6335,6332,63241,sample,4000147993,12,True
4000148397,4000148395,4000148399,5,9,True,2,2,4000148407,10,0.2,2,3,6335,6333,63241,sample,4000148407,10,True
4000149363,4000149361,4000149365,5,9,True,2,2,4000149389,26,0.07692307692307693,4,5,6335,6331,63241,sample,4000149389,26,True
4000149754,4000149753,4000149757,5,9,True,1,3,4000149763,9,0.3333333333333333,2,3,6335,6333,63241,sample,4000149763,9,True
4000150042,4000150041,4000150043,13,1,True,1,1,4000150043,1,1.0,0,1,6335,6335,63241,sample,4000150043,1,True
4000151113,4000151111,4000151115,5,9,True,2,2,4000151159,46,0.043478260869565216,3,4,6335,6332,63241,sample,4000151159,46,True
4000152962,4000152959,4000152963,5,9,True,3,1,4000152967,5,0.2,2,3,6335,6333,63241,sample,4000152967,5,True
4000154154,4000154153,4000154155,9,11,False,1,1,4000154167,13,0.07692307692307693,2,3,6335,6333,63241,sample,4000154167,13,True
4000154156,4000154155,4000154157,11,13,False,1,1,4000154167,11,0.09090909090909091,2,3,6335,6333,63241,sample,4000154167,11,True
4000154783,4000154783,4000154785,9,11,False,0,2,4000154789,6,0.3333333333333333,1,2,6335,6334,63241,sample,4000154789,6,True
4000154940,4000154939,4000154941,11,13,False,1,1,4000154947,7,0.14285714285714285,1,2,6335,6334,63241,sample,4000154947,7,True
4000155545,4000155545,4000155547,1,3,False,0,2,4000155553,8,0.25,1,2,6335,6334,63241,sample,4000155553,8,True
4000155755,4000155755,4000155757,1,3,False,0,2,4000155763,8,0.25,1,2,6335,6334,63241,sample,4000155763,8,True
4000155895,4000155895,4000155897,1,3,False,0,2,4000155911,16,0.125,2,3,6335,6333,63241,sample,4000155911,16,True
4000156920,4000156919,4000156921,3,5,False,1,1,4000156931,11,0.09090909090909091,1,2,6335,6334,63241,sample,4000156931,11,True
4000157400,4000157397,4000157401,5,9,True,3,1,4000157423,23,0.043478260869565216,3,4,6335,6332,63241,sample,4000157423,23,True
4000157410,4000157409,4000157411,3,5,False,1,1,4000157423,13,0.07692307692307693,2,3,6335,6333,63241,sample,4000157423,13,True
4000157639,4000157639,4000157641,9,11,False,0,2,4000157641,2,1.0,0,1,6335,6335,63241,sample,4000157641,2,True
4000157662,4000157661,4000157663,3,5,False,1,1,4000157663,1,1.0,0,1,6335,6335,63241,sample,4000157663,1,True
4000157680,4000157677,4000157681,5,9,True,3,1,4000157687,7,0.14285714285714285,2,3,6335,6333,63241,sample,4000157687,7,True
4000158285,4000158285,4000158287,11,13,False,0,2,4000158301,16,0.125,2,3,6335,6333,63241,sample,4000158301,16,True
4000158854,4000158853,4000158857,5,9,True,1,3,4000158937,83,0.03614457831325301,3,4,6335,6332,63241,sample,4000158937,83,True
4000159851,4000159851,4000159853,9,11,False,0,2,4000159853,2,1.0,0,1,6335,6335,63241,sample,4000159853,2,True
4000160373,4000160373,4000160375,13,1,True,0,2,4000160413,40,0.05,6,7,6335,6329,63241,sample,4000160413,40,True
4000160428,4000160427,4000160429,11,13,False,1,1,4000160467,39,0.02564102564102564,2,3,6335,6333,63241,sample,4000160467,39,True
4000161050,4000161049,4000161051,3,5,False,1,1,4000161073,23,0.043478260869565216,3,4,6335,6332,63241,sample,4000161073,23,True
4000162396,4000162395,4000162399,5,9,True,1,3,4000162399,3,1.0,0,1,6335,6335,63241,sample,4000162399,3,True
4000162469,4000162469,4000162471,9,11,False,0,2,4000162477,8,0.25,1,2,6335,6334,63241,sample,4000162477,8,True
4000163300,4000163299,4000163301,13,1,True,1,1,4000163383,83,0.012048192771084338,3,4,6335,6332,63241,sample,4000163383,83,True
4000163616,4000163613,4000163617,5,9,True,3,1,4000163621,5,0.2,1,2,6335,6334,63241,sample,4000163621,5,True
4000164068,4000164067,4000164069,11,13,False,1,1,4000164079,11,0.09090909090909091,2,3,6335,6333,63241,sample,4000164079,11,True
4000164124,4000164123,4000164125,11,13,False,1,1,4000164149,25,0.04,2,3,6335,6333,63241,sample,4000164149,25,True
4000164345,4000164345,4000164347,9,11,False,0,2,4000164349,4,0.5,1,2,6335,6334,63241,sample,4000164349,4,True
4000164539,4000164537,4000164541,5,9,True,2,2,4000164557,18,0.1111111111111111,3,4,6335,6332,63241,sample,4000164557,18,True
