rung,signal,window,bin_left_k,bin_right_k,frequency,period,power_fraction,normalized_mean_power
r6,raw_prime_indicator,rectangular,88,88,0.0088,113.63636363636364,0.00014936978049397238,0.7468489024698619
r6,raw_prime_indicator,rectangular,89,90,0.008949860334105778,111.73358719233181,9.189578581375142e-05,0.22973946453437855
r6,raw_prime_indicator,rectangular,91,91,0.0091,109.89010989010988,0.00016815240986750945,0.8407620493375473
r6,raw_prime_indicator,rectangular,92,93,0.009249864863877742,108.10968751610264,4.9949452677343464e-05,0.12487363169335866
r6,raw_prime_indicator,rectangular,94,94,0.0094,106.38297872340425,4.7971964898523276e-05,0.2398598244926164
r6,raw_prime_indicator,rectangular,95,96,0.009549869109050658,104.71347707292387,0.0007524740381955749,1.8811850954889373
r6,raw_prime_indicator,rectangular,97,98,0.009749871794028885,102.56545123110544,3.7976318455521946e-05,0.09494079613880486
r6,raw_prime_indicator,rectangular,99,99,0.0099,101.01010101010101,1.2908978821241173e-05,0.06454489410620587
r6,raw_prime_indicator,rectangular,100,101,0.01004987562112089,99.50371902099891,0.00028199229695209427,0.7049807423802356
r6,raw_prime_indicator,rectangular,102,103,0.010249878048055012,97.56213637973549,4.6739406402572044e-05,0.11684851600643012
r6,raw_prime_indicator,rectangular,104,104,0.0104,96.15384615384616,0.00020509127682139167,1.0254563841069584
r6,raw_prime_indicator,rectangular,105,106,0.010549881515922347,94.7877943928333,8.678238250710311e-05,0.21695595626775777
r6,raw_prime_indicator,rectangular,107,108,0.010749883720301352,93.02426203099125,0.0003778878186939593,0.9447195467348982
r6,raw_prime_indicator,rectangular,109,110,0.01094988584415381,91.32515299544463,0.0003962950440046743,0.9907376100116858
r6,raw_prime_indicator,rectangular,111,112,0.011149887891813082,89.68700041677191,0.0006614581905551907,1.6536454763879767
r6,raw_prime_indicator,rectangular,113,114,0.011349889867307082,88.10658179868874,5.188791734555505e-05,0.12971979336388761
r6,raw_prime_indicator,rectangular,115,115,0.0115,86.95652173913044,0.00021533476949978935,1.0766738474989468
r6,raw_prime_indicator,rectangular,116,117,0.01164989270336856,85.83770043743412,0.0005678884556131133,1.4197211390327833
r6,raw_prime_indicator,rectangular,118,119,0.011849894514298428,84.38893686297129,0.00025396972972955125,0.6349243243238781
r6,raw_prime_indicator,rectangular,120,121,0.012049896265113656,82.98826628866152,9.565940332896962e-05,0.23914850832242404
r6,raw_prime_indicator,rectangular,122,123,0.012249897958758678,81.63333305850111,0.0001716916958569654,0.4292292396424135
r6,raw_prime_indicator,rectangular,124,126,0.012499599993599796,80.00256012288655,0.0004355516716637608,0.7259194527729348
r6,raw_prime_indicator,rectangular,127,128,0.012749901960407383,78.43197564226982,0.0009893911992439807,2.473477998109952
r6,raw_prime_indicator,rectangular,129,130,0.01294990347454374,77.22065279990302,0.00037558508838243527,0.9389627209560881
r6,raw_prime_indicator,rectangular,131,132,0.013149904942622208,76.04617709126885,0.00019295083185524276,0.4823770796381069
r6,raw_prime_indicator,rectangular,133,134,0.013349906366712839,74.90689241787027,0.0003810238379566901,0.9525595948917253
r6,raw_prime_indicator,rectangular,135,137,0.013599632347971763,73.53139955648427,0.0004924522658284514,0.8207537763807523
r6,raw_prime_indicator,rectangular,138,139,0.013849909746998353,72.20263657073482,0.00014118799627296072,0.3529699906824018
r6,raw_prime_indicator,rectangular,140,141,0.014049911031746786,71.17482792171623,0.00014005021825912726,0.35012554564781817
r6,raw_prime_indicator,rectangular,142,144,0.014299650345375583,69.93177985805742,0.0006517476182163473,1.0862460303605788
r6,raw_prime_indicator,rectangular,145,146,0.014549914089093448,68.72892814876451,0.00031634120353912646,0.7908530088478161
r6,raw_prime_indicator,rectangular,147,148,0.014749915253993834,67.79699969660707,5.266002143401831e-05,0.13165005358504578
r6,raw_prime_indicator,rectangular,149,151,0.01499966666296288,66.66814819753269,0.0005664954191018553,0.9441590318364256
r6,raw_prime_indicator,rectangular,152,154,0.015299673199124222,65.36087320200026,0.00011825699801697894,0.19709499669496489
r6,raw_prime_indicator,rectangular,155,156,0.01554991961394013,64.30901411885911,0.0005142890382563365,1.2857225956408411
r6,raw_prime_indicator,rectangular,157,159,0.01579968354113461,63.29240692679011,0.00010483319945259275,0.1747219990876546
r6,raw_prime_indicator,rectangular,160,161,0.016049922118191104,62.305598284903354,0.00054608724980836,1.3652181245208999
r6,raw_prime_indicator,rectangular,162,164,0.01629969324864735,61.350847819359196,0.00025498222324564057,0.42497037207606764
r6,raw_prime_indicator,rectangular,165,167,0.016599698792448013,60.24205694954822,0.00028047523928241634,0.4674587321373606
r6,raw_prime_indicator,rectangular,168,170,0.016899704139422086,59.17263354139386,0.0004188331281235645,0.6980552135392742
r6,raw_prime_indicator,rectangular,171,173,0.017199709299868998,58.14051752651521,0.000283106588027946,0.47184431337991
r6,raw_prime_indicator,rectangular,174,176,0.017499714283381887,57.143790110311805,0.0004204944460923042,0.700824076820507
r6,raw_prime_indicator,rectangular,177,179,0.01779971909890715,56.18066186569186,0.00013827945465467493,0.23046575775779155
r6,raw_prime_indicator,rectangular,180,182,0.018099723754798028,55.249462010982995,0.0003269778282182876,0.5449630470304794
r6,raw_prime_indicator,rectangular,183,185,0.018399728258862956,54.34862873685705,0.00022243962100504847,0.37073270167508077
r6,raw_prime_indicator,rectangular,186,188,0.01869973261840928,53.476700464451156,0.0006379072477260856,1.0631787462101427
r6,raw_prime_indicator,rectangular,189,191,0.018999736840282815,52.63230793175106,0.0007762659803274213,1.2937766338790355
r6,raw_prime_indicator,rectangular,192,194,0.01929974093090371,51.81416701810489,0.0002596015347853828,0.4326692246423046
r6,raw_prime_indicator,rectangular,195,197,0.01959974489629903,51.0210722277731,0.0002518148581617823,0.4196914302696372
r6,raw_prime_indicator,rectangular,198,201,0.019949436082255557,50.12673019311412,0.0006288275430029325,0.7860344287536657
r6,raw_prime_indicator,rectangular,202,204,0.02029975369308702,49.26168145284172,0.0006337021972108938,1.056170328684823
r6,raw_prime_indicator,rectangular,205,208,0.020649455198624492,48.42742776412873,0.0004674817047545614,0.5843521309432017
r6,raw_prime_indicator,rectangular,209,211,0.020999761903412146,47.61958752672882,0.000201267591997399,0.33544598666233166
r6,raw_prime_indicator,rectangular,212,215,0.021349473061413014,46.839563539738954,0.00038288531279189814,0.47860664098987266
r6,raw_prime_indicator,rectangular,216,218,0.02169976958403015,46.08343863411092,0.0004983081594450391,0.8305135990750653
r6,raw_prime_indicator,rectangular,219,222,0.02204948979001555,45.35252332472654,0.0003963777376100489,0.49547217201256116
r6,raw_prime_indicator,rectangular,223,226,0.022449498880821372,44.544424145445,0.0006113471438712247,0.7641839298390308
r6,raw_prime_indicator,rectangular,227,229,0.022799780700699733,43.86007098609109,0.00013344342863411303,0.22240571439018839
r6,raw_prime_indicator,rectangular,230,233,0.023149514033776172,43.19745108000779,0.0005996496490333193,0.7495620612916492
r6,raw_prime_indicator,rectangular,234,237,0.02354952228814844,42.4637063870829,0.00036996938518029526,0.46246173147536906
r6,raw_prime_indicator,rectangular,238,241,0.02394953026679229,41.7544723783819,0.0020897141688939235,2.6121427111174045
r6,raw_prime_indicator,rectangular,242,245,0.02434953798329652,41.06854104114778,0.00069608315914097,0.8701039489262126
r6,raw_prime_indicator,rectangular,246,249,0.024749545450371405,40.404782463792415,0.0004003680617335212,0.5004600771669016
r6,raw_prime_indicator,rectangular,250,254,0.025199206336708305,39.68378950662725,0.00038820630693497867,0.38820630693497865
r6,raw_prime_indicator,rectangular,255,258,0.025649561399758863,38.987021431462026,0.0014505161259494124,1.8131451574367654
r6,raw_prime_indicator,rectangular,259,262,0.026049568134615977,38.3883523455097,0.0006629874759842469,0.8287343449803086
r6,raw_prime_indicator,rectangular,263,267,0.026499245272271436,37.73692381519977,0.0004132535061087671,0.4132535061087671
r6,raw_prime_indicator,rectangular,268,271,0.02694958255706385,37.106326151159124,0.0002558990418868912,0.31987380235861407
r6,raw_prime_indicator,rectangular,272,276,0.02739927006326993,36.49732265461149,0.0010342350331051255,1.0342350331051255
r6,raw_prime_indicator,rectangular,277,280,0.02784959604733972,35.907163547369414,0.00034708013692531016,0.4338501711566377
r6,raw_prime_indicator,rectangular,281,285,0.028299293277394753,35.336571489535814,0.00046035705106791996,0.4603570510679199
r6,raw_prime_indicator,rectangular,286,290,0.028799305547182904,34.72305949744744,0.0009485982349202055,0.9485982349202056
r6,raw_prime_indicator,rectangular,291,295,0.02929931739819206,34.13048797040254,0.00158644699903509,1.5864469990350898
r6,raw_prime_indicator,rectangular,296,300,0.02979932885150268,33.557802760701215,0.0002952556235570369,0.29525562355703694
r6,raw_prime_indicator,rectangular,301,305,0.030299339926803684,33.00401930919197,0.0007490920208603725,0.7490920208603725
r6,raw_prime_indicator,rectangular,306,310,0.030799350642505437,32.46821699610525,0.0005956018128332029,0.5956018128332029
r6,raw_prime_indicator,rectangular,311,315,0.03129936101584184,31.94953403342198,0.0005623749720990429,0.5623749720990429
r6,raw_prime_indicator,rectangular,316,320,0.031799371062962864,31.447162839164225,0.0004901907307117418,0.4901907307117419
r6,raw_prime_indicator,rectangular,321,326,0.032349033988668036,30.912824177386657,0.001277689804757366,1.0647415039644716
r6,raw_prime_indicator,rectangular,327,331,0.03289939209164814,30.39569841334122,0.0010065830124108156,1.0065830124108157
r6,raw_prime_indicator,rectangular,332,337,0.03344906575675919,29.896201205497825,0.002813504168261297,2.344586806884414
r6,raw_prime_indicator,rectangular,338,342,0.03399941175961725,29.412273573148944,0.00024610606146342843,0.24610606146342845
r6,raw_prime_indicator,rectangular,343,348,0.034549095501908586,28.944317802610993,0.0007870312335801688,0.6558593613168072
r6,raw_prime_indicator,rectangular,349,354,0.03514911094181473,28.45022173264592,0.0014592754252143853,1.2160628543453211
r6,raw_prime_indicator,rectangular,355,360,0.03574912586343896,27.97271194322297,0.0006886935765532692,0.573911313794391
r6,raw_prime_indicator,rectangular,361,366,0.03634914029244708,27.51096702575351,0.001414969751862056,1.1791414598850467
r6,raw_prime_indicator,rectangular,367,372,0.036949154252837776,27.06421893061863,0.0010498097335989915,0.8748414446658263
r6,raw_prime_indicator,rectangular,373,379,0.03759880317244154,26.5965912641858,0.0008758182446996765,0.6255844604997689
r6,raw_prime_indicator,rectangular,380,385,0.038249182997810556,26.144349280800103,0.0012949529836381916,1.0791274863651596
r6,raw_prime_indicator,rectangular,386,391,0.03884919561586829,25.74055869490233,0.00037522716216677513,0.3126893018056459
r6,raw_prime_indicator,rectangular,392,398,0.039498860743064475,25.317185893154853,0.0005502138793947115,0.3930099138533653
r6,raw_prime_indicator,rectangular,399,405,0.04019888058142913,24.8763146022025,0.0008987859182983292,0.6419899416416638
r6,raw_prime_indicator,rectangular,406,411,0.04084923499895684,24.48026260529816,0.00042389393249122606,0.3532449437426884
r6,raw_prime_indicator,rectangular,412,418,0.04149891564848412,24.09701517192602,0.0011393783334175264,0.8138416667268044
r6,raw_prime_indicator,rectangular,419,425,0.04219893363581597,23.697281278009807,0.0016410591953952293,1.172185139568021
r6,raw_prime_indicator,rectangular,426,433,0.042948573899490534,23.28366018252965,0.000740710230097606,0.46294389381100376
r6,raw_prime_indicator,rectangular,434,440,0.043698970239583454,22.883834436313077,0.0015956966875966669,1.1397833482833335
r6,raw_prime_indicator,rectangular,441,447,0.04439898647491855,22.52303665906677,0.0006729644790479432,0.48068891360567373
r6,raw_prime_indicator,rectangular,448,455,0.04514864339047188,22.149059748072936,0.002037372212968603,1.2733576331053766
r6,raw_prime_indicator,rectangular,456,462,0.045899019597372664,21.786957734000087,0.0012820151779338687,0.9157251270956204
r6,raw_prime_indicator,rectangular,463,470,0.04664868701260519,21.4368305742407,0.0020891719019678462,1.305732438729904
r6,raw_prime_indicator,rectangular,471,478,0.04744870914998636,21.07538893922233,0.0009670961329167599,0.6044350830729749
r6,raw_prime_indicator,rectangular,479,486,0.048248730553248756,20.725933895739907,0.0007240433848882705,0.45252711555516906
r6,raw_prime_indicator,rectangular,487,494,0.04904875125831442,20.38787888265528,0.001661555123312178,1.0384719520701113
r6,raw_prime_indicator,rectangular,495,503,0.04989839676783213,20.04072404676271,0.0009880268495143375,0.5489038052857431
r6,raw_prime_indicator,rectangular,504,511,0.0507487930890972,19.70490210958019,0.0011137365213234115,0.6960853258271322
r6,raw_prime_indicator,rectangular,512,520,0.051598449589110716,19.380427279563822,0.001563014089183058,0.8683411606572543
r6,raw_prime_indicator,rectangular,521,528,0.05244883220816265,19.066201436690314,0.00103689010145763,0.6480563134110188
r6,raw_prime_indicator,rectangular,529,537,0.05329849904077975,18.76225443487405,0.0012231677087244652,0.6795376159580363
r6,raw_prime_indicator,rectangular,538,546,0.05419852396514134,18.45068697153388,0.0013186902130670976,0.7326056739261654
r6,raw_prime_indicator,rectangular,547,555,0.05509854807524423,18.149298573791274,0.0015157766150398315,0.842098119466573
r6,raw_prime_indicator,rectangular,556,565,0.05604819354805292,17.841788230741997,0.001094248696440329,0.5471243482201644
r6,raw_prime_indicator,rectangular,566,574,0.05699859647394837,17.544291646848837,0.0014065196658505344,0.781399814361408
r6,raw_prime_indicator,rectangular,575,584,0.057948252777801676,17.256775693210745,0.0015954322650779018,0.797716132538951
r6,raw_prime_indicator,rectangular,585,594,0.058948282417726136,16.964022682012757,0.001429963908554785,0.7149819542773925
r6,raw_prime_indicator,rectangular,595,604,0.059948311068786585,16.6810370829725,0.000985576337370129,0.4927881686850645
r6,raw_prime_indicator,rectangular,605,614,0.060948338779658294,16.407338083737127,0.001652264206962864,0.826132103481432
r6,raw_prime_indicator,rectangular,615,624,0.061948365595873474,16.142475921376242,0.001913647156133981,0.9568235780669906
r6,raw_prime_indicator,rectangular,625,635,0.06299801584177077,15.8735158026509,0.0010242707451489307,0.46557761143133214
r6,raw_prime_indicator,rectangular,636,645,0.06404841918423905,15.613187846579649,0.0019089348749874308,0.9544674374937154
r6,raw_prime_indicator,rectangular,646,656,0.06509807984879432,15.361436194780806,0.0016442074709642324,0.7473670322564693
r6,raw_prime_indicator,rectangular,657,667,0.06619811175554784,15.106171059572457,0.004315098408115246,1.9614083673251121
r6,raw_prime_indicator,rectangular,668,678,0.06729814261924322,14.85925110381962,0.0015065392593740996,0.6847905724427725
r6,raw_prime_indicator,rectangular,679,690,0.06844779032225949,14.609675422565044,0.0015286259098537891,0.6369274624390787
r6,raw_prime_indicator,rectangular,691,701,0.06959820399981598,14.36818685727356,0.001786575353276047,0.8120797060345668
r6,raw_prime_indicator,rectangular,702,713,0.07074786215851332,14.134702724436554,0.002398298890746792,0.99929120447783
r6,raw_prime_indicator,rectangular,714,725,0.0719478978150161,13.898946742976165,0.005590455377682575,2.3293564073677393
r6,raw_prime_indicator,rectangular,726,737,0.07314793230160371,13.670926416303852,0.0007107751266657455,0.2961563027773939
r6,raw_prime_indicator,rectangular,738,750,0.07439758060582347,13.441297309091864,0.0016862644409403188,0.6485632465155072
r6,raw_prime_indicator,rectangular,751,762,0.07564800063451776,13.219120024484896,0.002217788627897359,0.924078594957233
r6,raw_prime_indicator,rectangular,763,775,0.0768976592621648,13.004297004551608,0.002391751644018287,0.919904478468572
r6,raw_prime_indicator,rectangular,776,788,0.07819769817584148,12.788100204066387,0.001883406070660451,0.7243869502540196
r6,raw_prime_indicator,rectangular,789,801,0.07949773581681431,12.578974605066593,0.0012849735058302364,0.4942205791654755
r6,raw_prime_indicator,rectangular,802,815,0.08084738709445098,12.368983537238345,0.0014613488517490596,0.5219103041960927
r6,raw_prime_indicator,rectangular,816,828,0.0821978101898098,12.165774218203829,0.0015130335275442667,0.5819359721324102
r6,raw_prime_indicator,rectangular,829,842,0.08354747153564852,11.969243133507806,0.002173536193474316,0.7762629262408273
r6,raw_prime_indicator,rectangular,843,857,0.08499711759818682,11.765104844229826,0.0013121947268633731,0.437398242287791
r6,raw_prime_indicator,rectangular,858,871,0.08644755635644075,11.56770696764172,0.0018520125058438224,0.6614330378013652
r6,raw_prime_indicator,rectangular,872,886,0.08789721269755942,11.37692503903217,0.002046219024978738,0.6820730083262461
r6,raw_prime_indicator,rectangular,887,900,0.08934763567101259,11.192237964551243,0.0013603227350403482,0.48582954822869584
r6,raw_prime_indicator,rectangular,901,916,0.09084690418500788,11.007529744365536,0.003350442618945841,1.0470133184205752
r6,raw_prime_indicator,rectangular,917,931,0.09239734844680338,10.822821399206466,0.001687388986833857,0.5624629956112857
r6,raw_prime_indicator,rectangular,932,947,0.0939470063386801,10.64429872725255,0.0011946070976369637,0.37331471801155114
r6,raw_prime_indicator,rectangular,948,962,0.09549743452051473,10.471485490902692,0.0033038291718204245,1.1012763906068082
r6,raw_prime_indicator,rectangular,963,979,0.0970967043724966,10.29901072814638,0.003551340327235559,1.044511860951635
r6,raw_prime_indicator,rectangular,980,995,0.09874715185766118,10.126874357261942,0.0021744603018545136,0.6795188443295356
r6,raw_prime_indicator,rectangular,996,1012,0.1003968126984119,9.960475568123472,0.01073845727396454,3.158369786460159
r6,raw_prime_indicator,rectangular,1013,1029,0.10209686576971891,9.79461996664536,0.0018945441425283127,0.5572188654495037
r6,raw_prime_indicator,rectangular,1030,1046,0.10379691710258064,9.634197507154454,0.0023700355268544836,0.6970692726042599
r6,raw_prime_indicator,rectangular,1047,1064,0.1055465773959535,9.474490075111982,0.003632037619797748,1.0088993388327077
r6,raw_prime_indicator,rectangular,1065,1081,0.10729701766591652,9.319923533323475,0.0016766156840041678,0.49312226000122583
r6,raw_prime_indicator,rectangular,1082,1100,0.10909628774619237,9.166214732498096,0.0021482078484501366,0.5653178548552991
r6,raw_prime_indicator,rectangular,1101,1118,0.11094674398106508,9.013333461779345,0.0026040646752615213,0.7233512986837559
r6,raw_prime_indicator,rectangular,1119,1137,0.11279640951732463,8.865530421395267,0.0017744065720550837,0.4669490979092326
r6,raw_prime_indicator,rectangular,1138,1156,0.11469646899534441,8.718664216599297,0.002890416219628756,0.7606358472707252
r6,raw_prime_indicator,rectangular,1157,1175,0.1165965265348844,8.576584823912494,0.0032547020987759236,0.8565005523094537
r6,raw_prime_indicator,rectangular,1176,1195,0.11854619352809266,8.435530237105619,0.0036334562933268144,0.9083640733317037
r6,raw_prime_indicator,rectangular,1196,1215,0.12054625668182319,8.295570742104902,0.001965679187361847,0.4914197968404618
r6,raw_prime_indicator,rectangular,1216,1235,0.12254631777413795,8.160179907184768,0.0027467250667352217,0.6866812666838055
r6,raw_prime_indicator,rectangular,1236,1256,0.12459598709428808,8.025940668885664,0.0018631605328006168,0.4436096506668135
r6,raw_prime_indicator,rectangular,1257,1277,0.12669605360862665,7.892905670835439,0.0025140181751694616,0.5985757559927289
r6,raw_prime_indicator,rectangular,1278,1299,0.1288457216984716,7.761220060843217,0.0031955658239208166,0.7262649599820039
r6,raw_prime_indicator,rectangular,1300,1321,0.13104579352272241,7.630920254045446,0.005118908790891206,1.163388361566183
r6,raw_prime_indicator,rectangular,1322,1343,0.13324586297517832,7.504923437557568,0.004515590428434137,1.0262705519168493
r6,raw_prime_indicator,rectangular,1344,1365,0.13544593017141562,7.383019916024313,0.003641336904987376,0.8275765693153128
r6,raw_prime_indicator,rectangular,1366,1388,0.1376956063206085,7.2623958506825135,0.004750954418349722,1.0328161779021137
r6,raw_prime_indicator,rectangular,1389,1411,0.139995678504731,7.143077634115729,0.0030645828281581754,0.6662136582952555
r6,raw_prime_indicator,rectangular,1412,1435,0.1423453546836004,7.025167784524899,0.0063176992876761906,1.3161873515992064
r6,raw_prime_indicator,rectangular,1436,1459,0.1447454317068418,6.9086809041775945,0.002882589534105725,0.600539486272026
r6,raw_prime_indicator,rectangular,1460,1484,0.14719510861438298,6.79370401240552,0.003554156308405793,0.7108312616811586
r6,raw_prime_indicator,rectangular,1485,1509,0.14969519030349637,6.680241348920903,0.0021358874914335557,0.42717749828671114
r6,raw_prime_indicator,rectangular,1510,1534,0.15219526930887176,6.570506458847654,0.003872519066410885,0.774503813282177
r6,raw_prime_indicator,rectangular,1535,1560,0.1547449514523818,6.462246364836791,0.005551144415144816,1.067527772143234
r6,raw_prime_indicator,rectangular,1561,1586,0.15734503487558799,6.355459521113556,0.003006939968775856,0.5782576863030492
r6,raw_prime_indicator,rectangular,1587,1613,0.15999471866283585,6.2502063090428965,0.004117463364463787,0.762493215641442
r6,raw_prime_indicator,rectangular,1614,1640,0.16269480630923655,6.146477706849993,0.0029775316094225288,0.5513947424856535
r6,raw_prime_indicator,rectangular,1641,1667,0.16539489109401173,6.046135968199842,0.038015509157271477,7.039909103198422
r6,raw_prime_indicator,rectangular,1668,1695,0.16814458064415874,5.947262743580666,0.006117925176159594,1.0924866385999275
r6,raw_prime_indicator,rectangular,1696,1724,0.1709942689098088,5.848149217956841,0.0040312303443473625,0.6950397145426488
r6,raw_prime_indicator,rectangular,1725,1752,0.17384475833340504,5.752258564403581,0.003441214286641697,0.6145025511860173
r6,raw_prime_indicator,rectangular,1753,1782,0.1767440522337315,5.657899020429671,0.003419497635723066,0.5699162726205109
r6,raw_prime_indicator,rectangular,1783,1812,0.1797441515042979,5.563463354055716,0.0029058547611497936,0.4843091268582989
r6,raw_prime_indicator,rectangular,1813,1842,0.18274424751548268,5.472128472417589,0.004210787715691345,0.7017979526152243
r6,raw_prime_indicator,rectangular,1843,1873,0.18579394500359803,5.382306726845346,0.0039968864569856575,0.6446591059654286
r6,raw_prime_indicator,rectangular,1874,1905,0.188943642391058,5.292583478042055,0.0042930755789149875,0.6707930592054668
r6,raw_prime_indicator,rectangular,1906,1937,0.19214374827196434,5.204436829162814,0.0053264048835101555,0.8322507630484617
r6,raw_prime_indicator,rectangular,1938,1969,0.19534385068386464,5.119178292529686,0.004451561113141828,0.6955564239284107
r6,raw_prime_indicator,rectangular,1970,2002,0.19859355477960508,5.035410142639216,0.01357379547896249,2.0566356786306805
r6,raw_prime_indicator,rectangular,2003,2036,0.20194325935767207,4.951886005904504,0.004550505854681477,0.6691920374531585
r6,raw_prime_indicator,rectangular,2037,2070,0.20534337096677846,4.8698918075216815,0.005527288843020075,0.8128365945617757
r6,raw_prime_indicator,rectangular,2071,2105,0.2087930793872249,4.789430774884129,0.0041766563526099,0.5966651932299858
r6,raw_prime_indicator,rectangular,2106,2140,0.2122931934848595,4.710466612634563,0.004574412733107263,0.6534875333010377
r6,raw_prime_indicator,rectangular,2141,2176,0.21584290583662924,4.632999153360624,0.007932140885837326,1.101686234144073
r6,raw_prime_indicator,rectangular,2177,2212,0.21944302221761344,4.556991559332141,0.00489360159672751,0.6796668884343764
r6,raw_prime_indicator,rectangular,2213,2249,0.22309273856403306,4.482440829032074,0.0043910018249184056,0.5933786249889738
r6,raw_prime_indicator,rectangular,2250,2287,0.22684245634360428,4.408345845476446,0.007035961646134733,0.9257844271229911
r6,raw_prime_indicator,rectangular,2288,2326,0.23069217585345195,4.334780736713211,0.005592414356832024,0.7169761995938493
r6,raw_prime_indicator,rectangular,2327,2365,0.23459230592668637,4.262714397430046,0.007517331478025717,0.9637604459007328
r6,raw_prime_indicator,rectangular,2366,2404,0.23849243174574744,4.193005172868891,0.00593485350433032,0.7608786544013231
r6,raw_prime_indicator,rectangular,2405,2445,0.24249175243706744,4.123851594744545,0.006306685863998164,0.769108032194898
r6,raw_prime_indicator,rectangular,2446,2486,0.2465918895665468,4.055283414867276,0.0054125995094633315,0.6600731109101623
r6,raw_prime_indicator,rectangular,2487,2527,0.2506920222105203,3.988958209289338,0.003589975447618401,0.4378018838559026
r6,raw_prime_indicator,rectangular,2528,2570,0.25489134940205405,3.9232402446998913,0.006555742094131826,0.76229559234091
r6,raw_prime_indicator,rectangular,2571,2613,0.259191492915952,3.858151317968873,0.006325721004332629,0.7355489539921661
r6,raw_prime_indicator,rectangular,2614,2657,0.2635412301709165,3.794472687827487,0.007287678969310376,0.8281453374216335
r6,raw_prime_indicator,rectangular,2658,2701,0.2679413741847272,3.732159704870994,0.007853699029379536,0.8924657987931292
r6,raw_prime_indicator,rectangular,2702,2747,0.27244070914604523,3.670523407219358,0.008766133745844465,0.9528406245483114
r6,raw_prime_indicator,rectangular,2748,2793,0.27704086341188006,3.6095758137790943,0.0052787905065962825,0.5737815768039437
r6,raw_prime_indicator,rectangular,2794,2840,0.2816906104221438,3.549994082164798,0.006304763421082531,0.6707195128811204
r6,raw_prime_indicator,rectangular,2841,2887,0.286390764515897,3.49173270894527,0.009672892338138152,1.0290310998019312
r6,raw_prime_indicator,rectangular,2888,2936,0.29119010972215387,3.4341825721834245,0.005834546331870186,0.5953618705989986
r6,raw_prime_indicator,rectangular,2937,2985,0.29609027339647614,3.3773483624737715,0.007792784148578887,0.7951820559774374
r6,raw_prime_indicator,rectangular,2986,3035,0.30104003056072126,3.321817361423284,0.01596243068795916,1.5962430687959164
r6,raw_prime_indicator,rectangular,3036,3086,0.3060897907477477,3.2670152034705136,0.007815462722787962,0.7662218355674473
r6,raw_prime_indicator,rectangular,3087,3138,0.31123955404157744,3.2129592367505238,0.006910760772790847,0.664496228152966
r6,raw_prime_indicator,rectangular,3139,3190,0.3164397256982757,3.160159483115899,0.006491965653942364,0.6242274667252273
r6,raw_prime_indicator,rectangular,3191,3244,0.3217390868390099,3.1081085292579775,0.0057610799217913365,0.5334333260917904
r6,raw_prime_indicator,rectangular,3245,3298,0.3271392669796764,3.056802105208988,0.0069427945894591815,0.6428513508758501
r6,raw_prime_indicator,rectangular,3299,3354,0.3326386327533229,3.0062653628737612,0.044116483899561215,3.938971776746537
r6,raw_prime_indicator,rectangular,3355,3410,0.3382388209534795,2.956490911306533,0.00781137109753558,0.6974438479942482
r6,raw_prime_indicator,rectangular,3411,3467,0.3438886011486859,2.9079184266640854,0.008975278625104529,0.7873051425530287
r6,raw_prime_indicator,rectangular,3468,3525,0.3496383846204532,2.8600978725077364,0.007148798295660494,0.616275715143146
r6,raw_prime_indicator,rectangular,3526,3585,0.35553776170752943,2.8126407591624956,0.010933110072634786,0.9110925060528989
r6,raw_prime_indicator,rectangular,3586,3645,0.36153796481144274,2.7659612470340207,0.010703721727392477,0.8919768106160398
r6,raw_prime_indicator,rectangular,3646,3706,0.36758775822924245,2.720438800294214,0.01180381938321553,0.9675261789520926
r6,raw_prime_indicator,rectangular,3707,3768,0.37373755497675104,2.675674378140047,0.007216194398211656,0.5819511611461013
r6,raw_prime_indicator,rectangular,3769,3831,0.37998735505277015,2.631666519169109,0.008893695922867505,0.7058488827672622
r6,raw_prime_indicator,rectangular,3832,3896,0.38638674925519895,2.5880804709985656,0.008864120502634052,0.6818554232795425
r6,raw_prime_indicator,rectangular,3897,3961,0.3928869684782126,2.545261309819836,0.009098708504556663,0.6999006541966664
r6,raw_prime_indicator,rectangular,3962,4027,0.39943677847689485,2.503525098047135,0.01713542523142552,1.298138275107994
r6,raw_prime_indicator,rectangular,4028,4095,0.40613618405653046,2.46222828513307,0.011264228399009724,0.8282520881624799
r6,raw_prime_indicator,rectangular,4096,4164,0.41298600460548296,2.421389560053686,0.008927225149100295,0.6469003731232098
r6,raw_prime_indicator,rectangular,4165,4234,0.41993582843096394,2.38131622094826,0.00861861190823857,0.6156151363027549
r6,raw_prime_indicator,rectangular,4235,4305,0.4269856554967626,2.3419990510842394,0.014691565415400966,1.0346172827747158
r6,raw_prime_indicator,rectangular,4306,4377,0.4341354857645249,2.3034283830518296,0.01244018299708319,0.8639015970196661
r6,raw_prime_indicator,rectangular,4378,4450,0.44138531919401214,2.265594156656686,0.01029384350427148,0.7050577742651699
r6,raw_prime_indicator,rectangular,4451,4525,0.4487847479583057,2.2282397174801156,0.011249421835583012,0.7499614557055341
r6,raw_prime_indicator,rectangular,4526,4601,0.45633459215799105,2.1913745247123027,0.012896522797687155,0.8484554472162601
r6,raw_prime_indicator,rectangular,4602,4678,0.46398443939425377,2.1552446916227,0.013817782009589689,0.8972585720512785
