rank,gap_0,gap_1,gap_2,gap_3,ara_0_bin,ara_1_bin,ara_2_bin,ara_0_center,ara_1_center,ara_2_center,count,probability,local_information_bits,signed_contribution_bits_per_reading,top_prediction_changes
198,14,12,4,6,5,3,7,0.9166666666666666,0.5833333333333334,1.25,9670,0.00026496519009539844,2.3688424575319362,0.0006276607920660003,True
199,16,2,4,6,1,8,7,0.25,1.4166666666666667,1.25,57226,0.0015680349501964086,0.39828372519965294,0.0006245228012074778,True
200,2,6,10,14,9,7,7,1.5833333333333333,1.25,1.25,9546,0.0002615674978956229,2.3561208368776896,0.0006162846320418383,True
201,6,6,2,10,6,3,10,1.0833333333333333,0.5833333333333334,1.75,91197,0.002498865609217172,0.24533416851703338,0.0006130571164731049,False
202,14,12,4,2,5,3,4,0.9166666666666666,0.5833333333333334,0.75,11858,0.00032491801697530863,1.8811099520198182,0.0006112065153227973,True
203,8,4,6,12,4,7,8,0.75,1.25,1.4166666666666667,35055,0.0009605330650252525,0.6323780234802238,0.0006074200011480705,False
204,4,2,4,18,4,8,9,0.75,1.4166666666666667,1.5833333333333333,35016,0.0009594644360269361,0.6308526847905446,0.0006052807154286383,False
205,2,16,12,2,10,5,1,1.75,0.9166666666666666,0.25,11118,0.0003046414667508417,1.9193744115596836,0.0005847210359815758,False
206,6,8,12,6,6,7,4,1.0833333333333333,1.25,0.75,7950,0.0002178359111952862,2.6786489813280867,0.000583505941619929,True
207,6,14,6,4,8,3,4,1.4166666666666667,0.5833333333333334,0.75,38032,0.0010421050785634118,0.5592243646889161,0.000582770550498717,True
208,12,2,4,6,1,8,7,0.25,1.4166666666666667,1.25,52192,0.0014300996071829404,0.39828372519965294,0.0005695853989553818,True
209,2,16,6,6,10,3,6,1.75,0.5833333333333334,1.0833333333333333,15610,0.00042772560676206507,1.2684210869835495,0.0005425361790598369,True
210,14,4,8,4,2,8,4,0.4166666666666667,1.4166666666666667,0.75,27342,0.000749191130050505,0.7238599503779546,0.0005423094542219623,False
211,4,12,8,4,9,4,4,1.5833333333333333,0.75,0.75,29982,0.000821529093013468,0.6574602443402241,0.0005401227182252374,True
212,2,4,18,2,8,9,1,1.4166666666666667,1.5833333333333333,0.25,12816,0.0003511679292929293,1.5372118656838467,0.000539819507756717,True
213,6,6,10,14,6,7,7,1.0833333333333333,1.25,1.25,7305,0.0002001624316077441,2.6418617393525166,0.000528801469720264,True
214,4,6,24,2,7,9,0,1.25,1.5833333333333333,0.08333333333333333,3252,8.910721801346801e-05,5.760694714131589,0.0005133194798011563,True
215,12,4,2,10,3,4,10,0.5833333333333334,0.75,1.75,41198,0.0011288558326318743,0.44407094423981597,0.0005012920755074601,False
216,2,6,4,12,9,4,9,1.5833333333333333,0.75,1.5833333333333333,45480,0.0012461858164983166,0.3981184725405633,0.0004961295937660245,True
217,6,16,6,8,8,3,6,1.4166666666666667,0.5833333333333334,1.0833333333333333,8108,0.00022216522867564534,2.222934909758212,0.0004938588425575082,True
218,22,6,2,4,2,3,8,0.4166666666666667,0.5833333333333334,1.4166666666666667,9846,0.00026978772095959596,1.8200945838621103,0.000491039169711063,True
219,8,10,2,6,6,2,9,1.0833333333333333,0.4166666666666667,1.5833333333333333,57404,0.0015729122825476993,0.3048930875493488,0.00047957008227026175,True
220,16,2,6,4,1,9,4,0.25,1.5833333333333333,0.75,29982,0.000821529093013468,0.5825074262281421,0.0004785467975428152,False
221,10,2,10,6,2,10,4,0.4166666666666667,1.75,0.75,136744,0.003746887275533109,0.1275382302893182,0.00047787137221505776,False
222,4,8,6,4,8,5,4,1.4166666666666667,0.9166666666666666,0.75,303828,0.00832511311026936,0.056861384601380675,0.0004733774584130226,False
223,6,8,6,10,6,5,7,1.0833333333333333,0.9166666666666666,1.25,56950,0.0015604723449775533,0.2993747768467434,0.0004671660600531694,False
224,6,4,2,18,4,4,10,0.75,0.75,1.75,16590,0.00045457833543771046,1.0247849011674115,0.00046584501455438054,False
225,6,10,18,2,7,7,1,1.25,1.25,0.25,3600,9.864267676767677e-05,4.682682023919168,0.0004619122892912689,True
226,2,16,8,6,10,4,5,1.75,0.75,0.9166666666666666,11858,0.00032491801697530863,1.4173081958091853,0.00046050896842517294,True
227,8,12,6,6,7,4,6,1.25,0.75,1.0833333333333333,4954,0.00013574328352974186,3.378826701399405,0.00045865303092592187,True
228,6,8,12,10,6,7,5,1.0833333333333333,1.25,0.9166666666666666,7408,0.00020298470819304153,2.2271409999080727,0.00045207556597109884,True
229,20,4,2,4,2,4,8,0.4166666666666667,0.75,1.4166666666666667,12610,0.0003455233761223345,1.306646763070934,0.00045147700097558917,False
230,6,6,2,12,6,3,10,1.0833333333333333,0.5833333333333334,1.75,66464,0.0018211630190796857,0.24533416851703338,0.0004467935150198849,False
231,6,12,2,6,8,1,9,1.4166666666666667,0.25,1.5833333333333333,102556,0.0028101106551627385,0.1562537946647624,0.0004390904532970595,False
232,4,8,4,8,8,4,8,1.4166666666666667,0.75,1.4166666666666667,36627,0.0010036070338804715,0.4361881446824953,0.00043776149009862504,True
233,6,4,18,2,4,9,1,0.75,1.5833333333333333,0.25,40210,0.0011017838980078563,0.39195473627425914,0.00043184941717489456,False
234,2,6,4,18,9,4,9,1.5833333333333333,0.75,1.5833333333333333,39106,0.0010715334771324355,0.3981184725405633,0.00042659727119204383,True
235,4,6,2,16,7,3,10,1.25,0.5833333333333334,1.75,29982,0.000821529093013468,0.5188170826720896,0.0004262233273674952,True
236,4,6,6,12,7,6,8,1.25,1.0833333333333333,1.4166666666666667,29982,0.000821529093013468,0.5138781154750439,0.000422165822125683,True
237,2,6,22,2,9,9,1,1.5833333333333333,1.5833333333333333,0.25,12720,0.0003485374579124579,1.204088312468363,0.0004196698795298245,True
238,10,8,10,2,5,6,2,0.9166666666666666,1.0833333333333333,0.4166666666666667,27037,0.0007408339032687992,0.5630630885360721,0.00041713622566676373,False
239,2,16,2,10,10,1,10,1.75,0.25,1.75,32885,0.0009010734515291806,0.462768039280903,0.0004169879944122347,True
240,10,6,6,2,4,6,3,0.75,1.0833333333333333,0.5833333333333334,68220,0.0018692787247474747,0.21988660230607565,0.00041102934754775624,True
241,6,18,6,2,9,3,3,1.5833333333333333,0.5833333333333334,0.5833333333333334,4726,0.00012949591400112233,3.108814756444478,0.00040257880834595414,True
242,10,6,2,10,4,3,10,0.75,0.5833333333333334,1.75,71180,0.0019503849256453424,0.20578055149266944,0.00040135128562228763,True
243,24,4,2,4,1,4,8,0.25,0.75,1.4166666666666667,9438,0.0002586082175925926,1.5417000802922216,0.0003986963098267283,False
244,16,6,6,2,3,6,3,0.5833333333333334,1.0833333333333333,0.5833333333333334,20346,0.0005574955281986532,0.7147215186845153,0.00039845405057396745,False
245,6,2,4,14,3,8,9,0.5833333333333334,1.4166666666666667,1.5833333333333333,51278,0.0014050553275813693,0.2832155886363474,0.0003979335716675934,False
246,2,22,6,6,11,2,6,1.9166666666666667,0.4166666666666667,1.0833333333333333,2532,6.937868265993266e-05,5.6273423140704475,0.0003904175966267047,True
247,6,18,6,4,9,3,4,1.5833333333333333,0.5833333333333334,0.75,6936,0.00019005155723905725,1.9968418443313558,0.00037950290207528533,True
248,4,2,12,12,4,10,6,0.75,1.75,1.0833333333333333,18404,0.0005042832842312009,0.7432963610705021,0.0003748319301177333,False
249,2,22,2,4,11,1,8,1.9166666666666667,0.25,1.4166666666666667,26736,0.0007325862794612794,0.5098725620193256,0.0003735256432091282,False
250,8,18,4,2,8,2,4,1.4166666666666667,0.4166666666666667,0.75,6504,0.00017821443602693602,2.0893262400134724,0.0003723480975402798,True
251,6,6,18,4,6,9,2,1.0833333333333333,1.5833333333333333,0.4166666666666667,5874,0.00016095196759259258,2.3114070079968485,0.0003720255058444001,True
252,4,6,6,14,7,6,8,1.25,1.0833333333333333,1.4166666666666667,26340,0.000721735585016835,0.5138781154750439,0.0003708841222997295,True
253,4,18,6,6,9,3,6,1.5833333333333333,0.5833333333333334,1.0833333333333333,5874,0.00016095196759259258,2.2871670741109975,0.00036812404079115805,True
254,2,10,2,16,10,2,10,1.75,0.4166666666666667,1.75,34118,0.00093485856832211,0.3902197243205914,0.0003648002528093965,False
255,6,10,2,12,7,2,10,1.25,0.4166666666666667,1.75,25046,0.0006862790228675645,0.5260775294957528,0.0003610359728949276,False
256,10,6,8,6,4,6,5,0.75,1.0833333333333333,0.9166666666666666,56950,0.0015604723449775533,0.2308107424973951,0.00036017378059092033,True
257,10,2,6,6,2,9,6,0.4166666666666667,1.5833333333333333,1.0833333333333333,91197,0.002498865609217172,0.14386254348139552,0.00035949316236016926,False
258,8,18,4,6,8,2,7,1.4166666666666667,0.4166666666666667,1.25,8776,0.0002404689253647587,1.4395193203362002,0.0003461596640030539,True
259,12,12,2,4,6,1,8,1.0833333333333333,0.25,1.4166666666666667,18404,0.0005042832842312009,0.667168628597141,0.00033644198716499253,False
260,8,16,6,6,8,3,6,1.4166666666666667,0.5833333333333334,1.0833333333333333,5517,0.00015116990214646464,2.222934909758212,0.0003360408527861091,True
261,4,6,18,6,7,9,3,1.25,1.5833333333333333,0.5833333333333334,6936,0.00019005155723905725,1.7563451550385425,0.00033379613176434843,True
262,2,4,18,8,8,9,3,1.4166666666666667,1.5833333333333333,0.5833333333333334,6504,0.00017821443602693602,1.8220516689596649,0.0003247159105955842,True
263,6,12,2,4,8,1,8,1.4166666666666667,0.25,1.4166666666666667,102191,0.002800109383768238,0.11537700836831137,0.00032306824380321517,False
264,14,6,4,2,3,4,4,0.5833333333333334,0.75,0.75,83150,0.0022783718258978674,0.14126244564428023,0.000321848376213357,False
265,6,10,8,4,7,5,4,1.25,0.9166666666666666,0.75,79518,0.0021788523253367005,0.14722093232095837,0.00032077267072575715,False
266,2,6,22,6,9,9,2,1.5833333333333333,1.5833333333333333,0.4166666666666667,4260,0.0001167271675084175,2.7150711796622273,0.0003169225683857095,True
267,4,8,6,12,8,5,8,1.4166666666666667,0.9166666666666666,1.4166666666666667,23612,0.0006469863566217732,0.489314602758602,0.00031657987208061816,False
268,2,4,20,4,8,10,2,1.4166666666666667,1.75,0.4166666666666667,19654,0.000538534213664422,0.582348237503942,0.0003136144501630475,False
269,4,8,12,4,8,7,3,1.4166666666666667,1.25,0.5833333333333334,29982,0.000821529093013468,0.37747748342740683,0.0003101087345931239,False
270,14,6,4,8,3,4,8,0.5833333333333334,0.75,1.4166666666666667,15879,0.00043509640677609425,0.7033513516361277,0.00030602564579798835,False
271,8,4,6,6,4,7,6,0.75,1.25,1.0833333333333333,36627,0.0010036070338804715,0.2969796233782864,0.00029805083894162153,False
272,2,24,4,6,11,1,7,1.9166666666666667,0.25,1.25,2886,7.907854587542088e-05,3.75703296536151,0.0002971007037068087,False
273,4,18,8,6,9,3,5,1.5833333333333333,0.5833333333333334,0.9166666666666666,3288,9.009364478114478e-05,3.2864115390027218,0.00029608479379956656,True
274,2,4,2,24,8,4,11,1.4166666666666667,0.75,1.9166666666666667,4726,0.00012949591400112233,2.2707075366785063,0.0002940473478914202,True
275,12,6,4,12,4,4,9,0.75,0.75,1.5833333333333333,12312,0.00033735795454545455,0.866904270916534,0.0002924570516231205,False
276,4,2,6,22,4,9,9,0.75,1.5833333333333333,1.5833333333333333,9846,0.00026978772095959596,1.0748629264875036,0.0002899848192810253,False
277,10,6,8,10,4,6,6,0.75,1.0833333333333333,1.0833333333333333,16176,0.0004432344276094276,0.6426079915213718,0.00028482598529921916,True
278,18,2,6,4,1,9,4,0.25,1.5833333333333333,0.75,17818,0.00048822644851290685,0.5825074262281421,0.00028439553193975993,False
279,12,4,2,12,3,4,10,0.5833333333333334,0.75,1.75,22972,0.0006294498807519641,0.44407094423981597,0.00027952040289716426,False
280,2,10,20,4,10,8,2,1.75,1.4166666666666667,0.4166666666666667,2382,6.526857112794612e-05,4.277437304245793,0.00027918222093749665,True
281,8,4,6,14,4,7,8,0.75,1.25,1.4166666666666667,15879,0.00043509640677609425,0.6323780234802238,0.0002751454057404139,False
282,14,4,2,12,2,4,10,0.4166666666666667,0.75,1.75,13918,0.000381363548681257,0.7206065034017702,0.0002748130533400914,False
283,6,2,6,16,3,9,8,0.5833333333333334,1.5833333333333333,1.4166666666666667,15762,0.00043189051978114476,0.6351216794417412,0.00027430303225836725,False
284,2,4,6,18,8,7,9,1.4166666666666667,1.25,1.5833333333333333,15059,0.00041262779706790126,0.6461208386133953,0.0002666074182767103,False
285,2,16,8,4,10,4,4,1.75,0.75,0.75,23612,0.0006469863566217732,0.4060559799936459,0.0002627126790805726,True
286,8,10,8,4,6,5,4,1.0833333333333333,0.9166666666666666,0.75,56280,0.0015421138468013468,0.1684465592390351,0.00025976377144855937,False
287,10,8,12,6,5,7,4,0.9166666666666666,1.25,0.75,4006,0.00010976737864758698,2.3392748899929563,0.0002567760726106492,True
288,12,6,4,14,4,4,9,0.75,0.75,1.5833333333333333,10678,0.0002925851395903479,0.866904270916534,0.0002536433071175829,False
289,4,6,2,18,7,3,10,1.25,0.5833333333333334,1.75,17818,0.00048822644851290685,0.5188170826720896,0.00025330022170082147,True
290,8,4,2,18,4,4,10,0.75,0.75,1.75,8812,0.00024145535213243547,1.0247849011674115,0.00024743979917138045,False
291,8,10,2,10,6,2,10,1.0833333333333333,0.4166666666666667,1.75,50991,0.0013971913141835016,0.17146748566153056,0.0002395728816311746,True
292,12,6,6,6,4,6,6,0.75,1.0833333333333333,1.0833333333333333,12860,0.0003523735620089787,0.6426079915213718,0.00022643806694782137,True
293,16,2,12,4,1,10,3,0.25,1.75,0.5833333333333334,8088,0.0002216172138047138,1.0115556339967138,0.00022417814121481253,False
294,12,8,4,8,4,4,8,0.75,0.75,1.4166666666666667,10184,0.00027904917227833896,0.8029123151952618,0.00022405201696732262,False
295,6,8,18,4,6,8,2,1.0833333333333333,1.4166666666666667,0.4166666666666667,3288,9.009364478114478e-05,2.4684412442281563,0.00022239086862061857,True
296,14,6,6,10,3,6,7,0.5833333333333334,1.0833333333333333,1.25,8920,0.0002444146324354658,0.898930532673624,0.0002197117757284413,False
297,12,2,6,12,1,9,8,0.25,1.5833333333333333,1.4166666666666667,14672,0.00040202370931537596,0.5309427290230223,0.00021345156535586396,False
298,18,10,2,4,4,2,8,0.75,0.4166666666666667,1.4166666666666667,8196,0.0002245764941077441,0.9493833659226711,0.00021320918788312302,True
299,2,4,6,14,8,7,8,1.4166666666666667,1.25,1.4166666666666667,83150,0.0022783718258978674,0.09338259910763193,0.00021276028283594392,False
300,10,2,6,18,2,9,9,0.4166666666666667,1.5833333333333333,1.5833333333333333,10096,0.0002766379068462402,0.7669901322350888,0.00021217854475323594,False
301,6,4,14,6,4,9,3,0.75,1.5833333333333333,0.5833333333333334,29742,0.0008149529145622896,0.2588209324722931,0.0002109268732680248,False
302,12,10,6,2,5,4,3,0.9166666666666666,0.75,0.5833333333333334,57034,0.0015627740074354657,0.1327138677930126,0.0002074017830131469,True
303,12,8,6,6,4,5,6,0.75,0.9166666666666666,1.0833333333333333,12156,0.00033308343855218856,0.6145420884872138,0.00020469379196836452,False
304,6,6,8,12,6,6,7,1.0833333333333333,1.0833333333333333,1.25,12156,0.00033308343855218856,0.6144428587879269,0.00020466074019891953,False
305,6,8,16,6,6,8,3,1.0833333333333333,1.4166666666666667,0.5833333333333334,4316,0.00011826160914702581,1.717745370226071,0.00020314333158778875,True
306,2,16,6,8,10,3,6,1.75,0.5833333333333334,1.0833333333333333,5828,0.00015969153338945007,1.2684210869835495,0.00020255610836391604,True
307,8,16,6,8,8,3,6,1.4166666666666667,0.5833333333333334,1.0833333333333333,3322,9.10252700617284e-05,2.222934909758212,0.00020234325049038506,True
308,6,12,14,4,8,6,2,1.4166666666666667,1.0833333333333333,0.4166666666666667,2834,7.765370721099888e-05,2.603104749861534,0.00020214073408530802,True
309,4,20,10,2,10,4,2,1.75,0.75,0.4166666666666667,2382,6.526857112794612e-05,3.0958448232341684,0.00020206136804634312,True
310,4,2,16,8,4,10,4,0.75,1.75,0.75,30744,0.0008424084595959596,0.23595500940441855,0.0001987704960063264,False
311,4,6,8,16,7,6,8,1.25,1.0833333333333333,1.4166666666666667,13200,0.0003616898148148148,0.5138781154750439,0.00018586448042355464,True
312,10,2,4,12,2,8,9,0.4166666666666667,1.4166666666666667,1.5833333333333333,41198,0.0011288558326318743,0.1611914671199392,0.00018196192782883236,False
313,6,2,16,6,3,10,3,0.5833333333333334,1.75,0.5833333333333334,10950,0.00030003814183501685,0.6063030669312454,0.0001819140455909227,False
314,18,2,4,6,1,8,7,0.25,1.4166666666666667,1.25,16590,0.00045457833543771046,0.39828372519965294,0.00018105115283318873,True
315,12,16,2,4,6,1,8,1.0833333333333333,0.25,1.4166666666666667,9846,0.00026978772095959596,0.667168628597141,0.0001799939038049618,False
316,8,4,8,4,4,8,4,0.75,1.4166666666666667,0.75,36627,0.0010036070338804715,0.17559776243210665,0.00017623114951053424,False
317,10,6,2,12,4,3,10,0.75,0.5833333333333334,1.75,30978,0.0008488202335858586,0.20578055149266944,0.00017467069578543448,True
318,4,2,12,16,4,10,6,0.75,1.75,1.0833333333333333,8568,0.0002347695707070707,0.7432963610705021,0.0001745033675966496,False
319,10,8,10,6,5,6,4,0.9166666666666666,1.0833333333333333,0.75,8988,0.000246277882996633,0.7066470647129784,0.00017403154312329704,False
320,4,2,4,20,4,8,10,0.75,1.4166666666666667,1.75,12610,0.0003455233761223345,0.5032250845309417,0.00017387603015657814,False
321,12,10,8,4,5,5,4,0.9166666666666666,0.9166666666666666,0.75,18282,0.0005009403935185185,0.3451673960918375,0.0001729082912280074,False
322,4,18,8,10,9,3,6,1.5833333333333333,0.5833333333333334,1.0833333333333333,2754,7.546164772727273e-05,2.2871670741109975,0.00017259339603998116,True
323,12,12,6,4,6,4,4,1.0833333333333333,0.75,0.75,7752,0.00021241056397306398,0.8094931831799109,0.00017194490357159566,True
324,10,12,8,4,6,4,4,1.0833333333333333,0.75,0.75,7752,0.00021241056397306398,0.8094931831799109,0.00017194490357159566,True
325,12,10,14,4,5,7,2,0.9166666666666666,1.25,0.4166666666666667,2570,7.041991091470259e-05,2.4120805669361087,0.0001698584986427261,True
326,2,16,2,12,10,1,10,1.75,0.25,1.75,13318,0.0003649231025533109,0.462768039280903,0.00016887474865689959,True
327,4,18,2,6,9,1,9,1.5833333333333333,0.25,1.5833333333333333,20424,0.0005596327861952862,0.2961079967787728,0.00016571174325200944,True
328,6,12,8,6,8,4,5,1.4166666666666667,0.75,0.9166666666666666,7950,0.0002178359111952862,0.7583031337803613,0.000165185654109286,True
329,6,4,8,10,4,8,6,0.75,1.4166666666666667,1.0833333333333333,92242,0.0025274993862233444,0.06499593509698597,0.00016427718606464435,False
330,2,16,8,10,10,4,6,1.75,0.75,1.0833333333333333,2592,7.102272727272727e-05,2.2586398852739498,0.00016041476457911573,True
331,6,18,6,6,9,3,6,1.5833333333333333,0.5833333333333334,1.0833333333333333,2556,7.003630050505051e-05,2.2871670741109975,0.00016018472050769494,True
332,4,2,10,18,4,10,7,0.75,1.75,1.25,8196,0.0002245764941077441,0.7114562562259868,0.000159776351734253,False
333,2,22,6,8,11,2,6,1.9166666666666667,0.4166666666666667,1.0833333333333333,1032,2.827756734006734e-05,5.6273423140704475,0.00015912755123173746,True
334,12,2,16,2,1,10,1,0.25,1.75,0.25,13318,0.0003649231025533109,0.4342521152185562,0.00015846862917589337,False
335,12,6,4,18,4,4,9,0.75,0.75,1.5833333333333333,6636,0.00018183133417508417,0.866904270916534,0.00015763036018283199,False
336,10,2,4,14,2,8,9,0.4166666666666667,1.4166666666666667,1.5833333333333333,35689,0.0009779051364337823,0.1611914671199392,0.00015762996364588567,False
337,2,10,14,10,10,7,5,1.75,1.25,0.9166666666666666,6072,0.0001663773148148148,0.9462591007349893,0.00015743604829936887,True
338,6,8,6,12,6,5,8,1.0833333333333333,0.9166666666666666,1.4166666666666667,16734,0.0004585240425084175,0.3411289134484516,0.0001564158084108881,False
