cell,progress,q_end,entity,observed_survival,observed_phase,model,predicted_survival,predicted_phase
21,0.875,100183,candidate,0.2953991041779596,1.992375414547471,circle_shared_rho_primary,0.29597100629603323,1.991122205241029
21,0.875,100183,candidate,0.2953991041779596,1.992375414547471,circle_candidate_rho_sensitivity,0.2954271150265402,1.9923140179781376
21,0.875,100183,edge,0.08660871760337051,2.544160068710947,home_r10,0.10354779839471723,2.486357078264286
21,0.875,100183,edge,0.08660871760337051,2.544160068710947,direct_log_rung,0.08530975456021946,2.5487942249468722
21,0.875,100183,edge,0.08660871760337051,2.544160068710947,circle_secant_rho1,0.08332860470516451,2.555924219173735
21,0.875,100183,edge,0.08660871760337051,2.544160068710947,circle_shared_rho_primary,0.08654282353852366,2.5443943900604147
21,0.875,100183,edge,0.08660871760337051,2.544160068710947,circle_edge_rho_sensitivity,0.08678099329315181,2.5435478319075964
21,0.875,100183,edge,0.08660871760337051,2.544160068710947,circle_candidate_plus_j_secondary,0.08707984199132894,2.542487080298135
22,0.9166666666666666,147197,candidate,0.2801816092754378,2.0259905642481018,home_r10,0.30693308639858646,1.9672329908352688
22,0.9166666666666666,147197,candidate,0.2801816092754378,2.0259905642481018,direct_log_rung,0.2776880341407692,2.031550692345025
22,0.9166666666666666,147197,candidate,0.2801816092754378,2.0259905642481018,circle_secant_rho1,0.2755306309972472,2.0363736358852798
22,0.9166666666666666,147197,candidate,0.2801816092754378,2.0259905642481018,circle_shared_rho_primary,0.2806649870393114,2.024914492792868
22,0.9166666666666666,147197,candidate,0.2801816092754378,2.0259905642481018,circle_candidate_rho_sensitivity,0.2801365770654706,2.026090841549493
22,0.9166666666666666,147197,edge,0.0779167253202269,2.57580487515449,home_r10,0.09358162297855771,2.519802058964514
22,0.9166666666666666,147197,edge,0.0779167253202269,2.57580487515449,direct_log_rung,0.07677691251675106,2.580071612058713
22,0.9166666666666666,147197,edge,0.0779167253202269,2.57580487515449,circle_secant_rho1,0.07493484782732784,2.587029028818705
22,0.9166666666666666,147197,edge,0.0779167253202269,2.57580487515449,circle_shared_rho_primary,0.07789470003377685,2.575887051958767
22,0.9166666666666666,147197,edge,0.0779167253202269,2.57580487515449,circle_edge_rho_sensitivity,0.0781140916563477,2.5750689712000154
22,0.9166666666666666,147197,edge,0.0779167253202269,2.57580487515449,circle_candidate_plus_j_secondary,0.07840159006648707,2.57399851977466
23,0.9583333333333334,216289,candidate,0.26496817269065054,2.060159222474196,home_r10,0.2908539217457777,2.0023605933102036
23,0.9583333333333334,216289,candidate,0.26496817269065054,2.060159222474196,direct_log_rung,0.2625374478594218,2.0656752503213838
23,0.9583333333333334,216289,candidate,0.26496817269065054,2.060159222474196,circle_secant_rho1,0.26045176839736217,2.070421385767215
23,0.9583333333333334,216289,candidate,0.26496817269065054,2.060159222474196,circle_shared_rho_primary,0.26541755813855916,2.059141213891704
23,0.9583333333333334,216289,candidate,0.26496817269065054,2.060159222474196,circle_candidate_rho_sensitivity,0.2649064049621024,2.0602991901952774
23,0.9583333333333334,216289,edge,0.06968991375334005,2.607282570557871,home_r10,0.08401621427406934,2.5534409359144083
23,0.9583333333333334,216289,edge,0.06968991375334005,2.607282570557871,direct_log_rung,0.06861143403513868,2.611533434800958
23,0.9583333333333334,216289,edge,0.06968991375334005,2.607282570557871,circle_secant_rho1,0.0669035815379268,2.6183288414456696
23,0.9583333333333334,216289,edge,0.06968991375334005,2.607282570557871,circle_shared_rho_primary,0.06961559143167406,2.6075745334129374
23,0.9583333333333334,216289,edge,0.06968991375334005,2.607282570557871,circle_edge_rho_sensitivity,0.06981668153138176,2.6067849165804975
23,0.9583333333333334,216289,edge,0.06968991375334005,2.607282570557871,circle_candidate_plus_j_secondary,0.0700982895901679,2.605680896958119
24,1.0,317797,candidate,0.24992900318175276,2.094559070283603,home_r10,0.2748974562774941,2.03779133298301
24,1.0,317797,candidate,0.24992900318175276,2.094559070283603,direct_log_rung,0.24740050875692512,2.100408846455613
24,1.0,317797,candidate,0.24992900318175276,2.094559070283603,circle_secant_rho1,0.24536483620972616,2.1051330459074524
24,1.0,317797,candidate,0.24992900318175276,2.094559070283603,circle_shared_rho_primary,0.25018320859942966,2.0939720519084646
24,1.0,317797,candidate,0.24992900318175276,2.094559070283603,circle_candidate_rho_sensitivity,0.24968713071116888,2.0951177938987273
24,1.0,317797,edge,0.061996147345881075,2.638317582174413,home_r10,0.07507151913059582,2.5865101482455493
24,1.0,317797,edge,0.061996147345881075,2.638317582174413,direct_log_rung,0.060907501585495356,2.6428506790650292
24,1.0,317797,edge,0.061996147345881075,2.638317582174413,circle_secant_rho1,0.05930425255874505,2.649596150897331
24,1.0,317797,edge,0.061996147345881075,2.638317582174413,circle_shared_rho_primary,0.061797854006680586,2.639140484321005
24,1.0,317797,edge,0.061996147345881075,2.638317582174413,circle_edge_rho_sensitivity,0.06198283358528861,2.638372794731129
24,1.0,317797,edge,0.061996147345881075,2.638317582174413,circle_candidate_plus_j_secondary,0.06226786393311935,2.637191972398596
