number,theta_1_fraction,theta_13_fraction,orientation_1_13,phase_a_1_13,phase_b_1_13,tie_1_13,x_dynamic_1_13_fraction,x_dynamic_1_13_decimal,x_static_1_13_fraction,x_static_1_13_decimal,theta_3_fraction,theta_11_fraction,orientation_3_11,phase_a_3_11,phase_b_3_11,tie_3_11,x_dynamic_3_11_fraction,x_dynamic_3_11_decimal,x_static_3_11_fraction,x_static_3_11_decimal,theta_5_fraction,theta_9_fraction,orientation_5_9,phase_a_5_9,phase_b_5_9,tie_5_9,x_dynamic_5_9_fraction,x_dynamic_5_9_decimal,x_static_5_9_fraction,x_static_5_9_decimal,dynamic_rung_0_fraction,dynamic_rung_0_decimal,dynamic_epsilon_0_fraction,dynamic_epsilon_0_decimal,dynamic_rung_1_fraction,dynamic_rung_1_decimal,dynamic_rung_2_fraction,dynamic_rung_2_decimal,dynamic_ridge_distance_2_fraction,dynamic_ridge_distance_2_decimal,static_rung_0_fraction,static_rung_0_decimal,static_epsilon_0_fraction,static_epsilon_0_decimal,static_ridge_distance_2_fraction,static_ridge_distance_2_decimal,unresolved_by_declared_children
1627,0,2/13,1->13,1,13,0,52/1653,0.0314579552329099,52/1653,0.0314579552329099,1/3,10/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,2/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,33424/34713,0.962866937458589,-1289/34713,-0.037133062541411,68137/69426,0.981433468729294,137563/138852,0.990716734364647,1289/138852,0.00928326563535275,33424/34713,0.962866937458589,-1289/34713,-0.037133062541411,1289/138852,0.00928326563535275,1
1629,0,4/13,1->13,1,13,0,52/1655,0.0314199395770393,52/1655,0.0314199395770393,0,1/11,3->11,3,11,0,44/1651,0.0266505148394912,44/1651,0.0266505148394912,4/5,0,9->5,9,5,0,20/1639,0.012202562538133,3258/1639,1.98779743746187,104903836/4478411795,0.0234243389848878,-4373507959/4478411795,-0.976575661015112,4583315631/8956823590,0.511712169492444,13540139221/17913647180,0.755856084746222,4373507959/17913647180,0.244143915253778,9162238898/13435235385,0.681955963959466,-4272996487/13435235385,-0.318044036040534,4272996487/53740941540,0.0795110090101335,0
1631,0,6/13,1->13,1,13,0,52/1657,0.0313820156910078,52/1657,0.0313820156910078,2/3,3/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,1/5,2/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,20248/34797,0.581889243325574,-14549/34797,-0.418110756674426,55045/69594,0.790944621662787,124639/139188,0.895472310831394,14549/139188,0.104527689168606,11168/11599,0.962841624277955,-431/11599,-0.037158375722045,431/46396,0.00928959393051125,1
1633,0,8/13,1->13,1,13,0,52/1659,0.0313441832429174,52/1659,0.0313441832429174,1/3,5/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,4/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,3844/4977,0.772352822985734,-1133/4977,-0.227647177014266,8821/9954,0.886176411492867,18775/19908,0.943088205746434,1133/19908,0.0569117942535664,4792/4977,0.962829013461925,-185/4977,-0.0371709865380751,185/19908,0.00929274663451879,1
1635,0,10/13,1->13,1,13,0,52/1661,0.0313064419024684,52/1661,0.0313064419024684,0,7/11,3->11,3,11,0,44/1657,0.0265540132770066,44/1657,0.0265540132770066,0,2/3,5->9,5,9,0,12/551,0.0217785843920145,12/551,0.0217785843920145,120772972/4549513881,0.0265463465238298,-4428740909/4549513881,-0.97345365347617,4670286853/9099027762,0.513273173261915,13769314615/18198055524,0.756636586630957,4428740909/18198055524,0.243363413369043,120772972/4549513881,0.0265463465238298,-4428740909/4549513881,-0.97345365347617,4428740909/18198055524,0.243363413369043,0
1637,0,12/13,1->13,1,13,0,52/1663,0.0312687913409501,52/1663,0.0312687913409501,2/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,2/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,11208/11641,0.962803882827936,-433/11641,-0.0371961171720643,22849/23282,0.981401941413968,46131/46564,0.990700970706984,433/46564,0.00929902929301606,11208/11641,0.962803882827936,-433/11641,-0.0371961171720643,433/46564,0.00929902929301606,1
1639,0,1/13,1->13,1,13,0,52/1665,0.0312312312312312,52/1665,0.0312312312312312,1/3,0,11->3,11,3,0,12/1645,0.00729483282674772,3278/1645,1.99270516717325,4/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,412379/1643355,0.250937259447898,-1230976/1643355,-0.749062740552102,1027867/1643355,0.625468629723949,1335611/1643355,0.812734314861974,307744/1643355,0.187265685138026,1812977/1643355,1.10321689470626,169622/1643355,0.103216894706256,84811/3286710,0.0258042236765641,0
1641,0,3/13,1->13,1,13,0,52/1667,0.0311937612477504,52/1667,0.0311937612477504,0,2/11,3->11,3,11,0,44/1663,0.026458208057727,44/1663,0.026458208057727,1/5,1/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,26068757/58216641,0.447788751673254,-32147884/58216641,-0.552211248326746,42142699/58216641,0.723894375836627,50179670/58216641,0.861947187918314,8036971/58216641,0.138052812081686,26068757/58216641,0.447788751673254,-32147884/58216641,-0.552211248326746,8036971/58216641,0.138052812081686,0
1643,0,5/13,1->13,1,13,0,52/1669,0.0311563810665069,52/1669,0.0311563810665069,2/3,4/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,3/5,5/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,4572/11683,0.391337841307883,-7111/11683,-0.608662158692117,16255/23366,0.695668920653942,39621/46732,0.847834460326971,7111/46732,0.152165539673029,11248/11683,0.962766412736455,-435/11683,-0.0372335872635453,435/46732,0.00930839681588633,1
1645,0,7/13,1->13,1,13,0,52/1671,0.0311190903650509,52/1671,0.0311190903650509,1/3,6/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,0,7/9,5->9,5,9,0,36/1663,0.0216476247745039,36/1663,0.0216476247745039,31594027/58356333,0.541398428856042,-26762306/58356333,-0.458601571143958,44975180/58356333,0.770699214428021,103331513/116712666,0.885349607214011,13381153/116712666,0.114650392785989,31594027/58356333,0.541398428856042,-26762306/58356333,-0.458601571143958,13381153/116712666,0.114650392785989,0
1647,0,9/13,1->13,1,13,0,52/1673,0.0310818888224746,52/1673,0.0310818888224746,0,8/11,3->11,3,11,0,44/1669,0.0263630916716597,44/1669,0.0263630916716597,2/5,0,9->5,9,5,0,20/1657,0.012070006035003,3294/1657,1.987929993965,107209180/4626736709,0.0231716621763791,-4519527529/4626736709,-0.976828337823621,4733945889/9253473418,0.51158583108819,13987419307/18506946836,0.755792915544095,4519527529/18506946836,0.244207084455905,9463411478/13880210127,0.681791658153044,-4416798649/13880210127,-0.318208341846956,4416798649/55520840508,0.0795520854617391,0
1649,0,11/13,1->13,1,13,0,52/1675,0.031044776119403,52/1675,0.031044776119403,2/3,10/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,4/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,27164/35175,0.77225302061123,-8011/35175,-0.22774697938877,62339/70350,0.886126510305615,132689/140700,0.943063255152807,8011/140700,0.0569367448471926,11288/11725,0.96272921108742,-437/11725,-0.03727078891258,437/46900,0.00931769722814499,1
1651,0,0,tie,1,13,1,1,1,1,1,1/3,1/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,1/5,4/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,19/21,0.904761904761905,-2/21,-0.0952380952380952,20/21,0.952380952380952,41/42,0.976190476190476,1/42,0.0238095238095238,9/7,1.28571428571429,2/7,0.285714285714286,1/14,0.0714285714285714,0
1653,0,2/13,1->13,1,13,0,52/1679,0.0309708159618821,52/1679,0.0309708159618821,0,3/11,3->11,3,11,0,44/1675,0.0262686567164179,44/1675,0.0262686567164179,3/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,26437757/59058825,0.447651252797529,-32621068/59058825,-0.552348747202471,42748291/59058825,0.723825626398764,50903558/59058825,0.861912813199382,8155267/59058825,0.138087186800618,26437757/59058825,0.447651252797529,-32621068/59058825,-0.552348747202471,8155267/59058825,0.138087186800618,0
1655,0,4/13,1->13,1,13,0,52/1681,0.0309339678762641,52/1681,0.0309339678762641,2/3,5/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,0,8/9,5->9,5,9,0,36/1673,0.0215182307232516,36/1673,0.0215182307232516,1352789/8436939,0.160341209056981,-7084150/8436939,-0.839658790943019,4894864/8436939,0.580170604528491,13331803/16873878,0.790085302264245,3542075/16873878,0.209914697735755,1522287/2812313,0.541293590009362,-1290026/2812313,-0.458706409990638,645013/5624626,0.114676602497659,0
1657,0,6/13,1->13,1,13,0,52/1683,0.0308972073677956,52/1683,0.0308972073677956,1/3,7/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,2/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,27292/35343,0.77220383102736,-8051/35343,-0.22779616897264,62635/70686,0.88610191551368,133321/141372,0.94305095775684,8051/141372,0.0569490422431599,34024/35343,0.962680021503551,-1319/35343,-0.0373199784964491,1319/141372,0.00932999462411227,1
1659,0,8/13,1->13,1,13,0,52/1685,0.0308605341246291,52/1685,0.0308605341246291,0,9/11,3->11,3,11,0,44/1681,0.0261748958953004,44/1681,0.0261748958953004,4/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,5097763/19827395,0.257107048101881,-14729632/19827395,-0.742892951898119,12462579/19827395,0.628553524050941,16144987/19827395,0.81427676202547,3682408/19827395,0.18572323797453,26623229/59482185,0.447583238578072,-32858956/59482185,-0.552416761421928,8214739/59482185,0.138104190355482,0
1661,0,10/13,1->13,1,13,0,52/1687,0.030823947836396,52/1687,0.030823947836396,2/3,0,11->3,11,3,0,12/1667,0.00719856028794241,3322/1667,1.99280143971206,1/5,5/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,3722651/8436687,0.441245597946208,-4714036/8436687,-0.558754402053792,6079669/8436687,0.720622798973104,7258178/8436687,0.860311399486552,1178509/8436687,0.139688600513448,3102207/2812229,1.10311322442091,289978/2812229,0.103113224420913,144989/5624458,0.0257783061052283,0
1663,0,12/13,1->13,1,13,0,52/1689,0.0307874481941978,52/1689,0.0307874481941978,1/3,2/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,3/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,20632/35469,0.581691054159971,-14837/35469,-0.418308945840029,56101/70938,0.790845527079985,127039/141876,0.895422763539993,14837/141876,0.104577236460007,34144/35469,0.962643435112352,-1325/35469,-0.0373565648876484,1325/141876,0.00933914122191209,1
1665,0,1/13,1->13,1,13,0,52/1691,0.0307510348905973,52/1691,0.0307510348905973,0,4/11,3->11,3,11,0,44/1687,0.026081802015412,44/1687,0.026081802015412,0,0,tie,5,9,1,1,1,1,1,3014845/8558151,0.352277612302003,-5543306/8558151,-0.647722387697997,5786498/8558151,0.676138806151002,14344649/17116302,0.838069403075501,2771653/17116302,0.161930596924499,3014845/8558151,0.352277612302003,-5543306/8558151,-0.647722387697997,2771653/17116302,0.161930596924499,0
1667,0,3/13,1->13,1,13,0,52/1693,0.0307147076196102,52/1693,0.0307147076196102,2/3,6/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,2/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,4636/11851,0.391190616825584,-7215/11851,-0.608809383174416,16487/23702,0.695595308412792,40189/47404,0.847797654206396,7215/47404,0.152202345793604,11408/11851,0.962619188254156,-443/11851,-0.0373808117458442,443/47404,0.00934520293646106,1
1669,0,5/13,1->13,1,13,0,52/1695,0.0306784660766962,52/1695,0.0306784660766962,1/3,8/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,4/5,4/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,27484/35595,0.772130917263661,-8111/35595,-0.227869082736339,63079/71190,0.88606545863183,134269/142380,0.943032729315915,8111/142380,0.0569672706840848,34264/35595,0.962607107739851,-1331/35595,-0.0373928922601489,1331/142380,0.00934822306503722,1
1671,0,7/13,1->13,1,13,0,52/1697,0.0306423099587507,52/1697,0.0306423099587507,0,10/11,3->11,3,11,0,44/1693,0.025989367985824,44/1693,0.025989367985824,1/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,26996117/60333441,0.447448654552953,-33337324/60333441,-0.552551345447047,43664779/60333441,0.723724327276477,51999110/60333441,0.861862163638238,8334331/60333441,0.138137836361762,26996117/60333441,0.447448654552953,-33337324/60333441,-0.552551345447047,8334331/60333441,0.138137836361762,0
1673,0,9/13,1->13,1,13,0,52/1699,0.0306062389640965,52/1699,0.0306062389640965,2/3,1/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,3/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,20752/35679,0.58163065108327,-14927/35679,-0.41836934891673,56431/71358,0.790815325541635,127789/142716,0.895407662770818,14927/142716,0.104592337229182,11448/11893,0.962583032035651,-445/11893,-0.0374169679643488,445/47572,0.00935424199108719,1
1675,0,11/13,1->13,1,13,0,52/1701,0.030570252792475,52/1701,0.030570252792475,1/3,3/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,0,1/9,5->9,5,9,0,36/1693,0.0212640283520378,36/1693,0.0212640283520378,1383469/8639379,0.16013523657198,-7255910/8639379,-0.83986476342802,5011424/8639379,0.58006761828599,13650803/17278758,0.790033809142995,3627955/17278758,0.209966190857005,4674661/8639379,0.541087617524361,-3964718/8639379,-0.458912382475639,1982359/17278758,0.11472809561891,0
1677,0,0,tie,1,13,1,1,1,1,1,0,5/11,3->11,3,11,0,44/1699,0.025897586815774,44/1699,0.025897586815774,2/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,20696/35679,0.580061100367163,-14983/35679,-0.419938899632837,56375/71358,0.790030550183581,127733/142716,0.895015275091791,14983/142716,0.104984724908209,9164/11893,0.770537290843353,-2729/11893,-0.229462709156647,2729/47572,0.0573656772891617,0
1679,0,2/13,1->13,1,13,0,52/1705,0.0304985337243402,52/1705,0.0304985337243402,2/3,7/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,5/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,4668/11935,0.391118558860494,-7267/11935,-0.608881441139506,16603/23870,0.695559279430247,40473/47740,0.847779639715124,7267/47740,0.152220360284876,11488/11935,0.962547130289066,-447/11935,-0.0374528697109342,447/47740,0.00936321742773356,1
1681,0,4/13,1->13,1,13,0,52/1707,0.0304628002343292,52/1707,0.0304628002343292,1/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,34504/35847,0.962535219125729,-1343/35847,-0.0374647808742712,70351/71694,0.981267609562864,142045/143388,0.990633804781432,1343/143388,0.0093661952185678,34504/35847,0.962535219125729,-1343/35847,-0.0374647808742712,1343/143388,0.0093661952185678,1
1683,0,6/13,1->13,1,13,0,52/1709,0.0304271503803394,52/1709,0.0304271503803394,0,0,tie,3,11,1,1,1,1,1,3/5,0,9->5,9,5,0,20/1693,0.0118133490844654,3366/1693,1.98818665091553,3015553/8680011,0.347413499821602,-5664458/8680011,-0.652586500178398,5847782/8680011,0.673706749910801,14527793/17360022,0.8368533749554,2832229/17360022,0.1631466250446,2911289/2893337,1.00620460043196,17952/2893337,0.00620460043195798,4488/2893337,0.00155115010798949,0
1685,0,8/13,1->13,1,13,0,52/1711,0.0303915838690824,52/1711,0.0303915838690824,2/3,2/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,0,2/9,5->9,5,9,0,36/1703,0.0211391661773341,36/1703,0.0211391661773341,9792563/61190493,0.160034059539282,-51397930/61190493,-0.839965940460718,35491528/61190493,0.580017029769641,96682021/122380986,0.79000851488482,25698965/122380986,0.20999148511518,11034409/20396831,0.540986440491663,-9362422/20396831,-0.459013559508337,4681211/40793662,0.114753389877084,0
1687,0,10/13,1->13,1,13,0,52/1713,0.0303561004086398,52/1713,0.0303561004086398,1/3,4/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,2/5,4/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,34624/35973,0.962499652517166,-1349/35973,-0.0375003474828343,70597/71946,0.981249826258583,142543/143892,0.990624913129291,1349/143892,0.00937508687070859,34624/35973,0.962499652517166,-1349/35973,-0.0375003474828343,1349/143892,0.00937508687070859,1
1689,0,12/13,1->13,1,13,0,52/1715,0.0303206997084548,52/1715,0.0303206997084548,0,6/11,3->11,3,11,0,44/1711,0.0257159555815313,44/1711,0.0257159555815313,4/5,2/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,753469/2934365,0.2567741231919,-2180896/2934365,-0.7432258768081,1843917/2934365,0.62838706159595,2389141/2934365,0.814193530797975,545224/2934365,0.185806469202025,3937187/8803095,0.447250313668091,-4865908/8803095,-0.552749686331909,1216477/8803095,0.138187421582977,0
1691,0,1/13,1->13,1,13,0,52/1717,0.0302853814793244,52/1717,0.0302853814793244,2/3,8/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,11568/12019,0.962476079540727,-451/12019,-0.0375239204592728,23587/24038,0.981238039770364,47625/48076,0.990619019885182,451/48076,0.0093809801148182,11568/12019,0.962476079540727,-451/12019,-0.0375239204592728,451/48076,0.0093809801148182,1
1693,0,3/13,1->13,1,13,0,52/1719,0.0302501454333915,52/1719,0.0302501454333915,1/3,10/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,27868/36099,0.771988143715892,-8231/36099,-0.228011856284108,63967/72198,0.885994071857946,136165/144396,0.942997035928973,8231/144396,0.0570029640710269,34744/36099,0.962464334192083,-1355/36099,-0.0375356658079171,1355/144396,0.00938391645197928,1
1695,0,5/13,1->13,1,13,0,52/1721,0.0302149912841371,52/1721,0.0302149912841371,0,1/11,3->11,3,11,0,44/1717,0.0256260920209668,44/1717,0.0256260920209668,0,1/3,5->9,5,9,0,12/571,0.021015761821366,12/571,0.021015761821366,129679052/5061841341,0.02561894837549,-4932162289/5061841341,-0.97438105162451,5191520393/10123682682,0.512809474187745,15315203075/20247365364,0.756404737093872,4932162289/20247365364,0.243595262906128,129679052/5061841341,0.02561894837549,-4932162289/5061841341,-0.97438105162451,4932162289/20247365364,0.243595262906128,0
1697,0,7/13,1->13,1,13,0,52/1723,0.0301799187463726,52/1723,0.0301799187463726,2/3,3/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,2/5,5/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,21040/36183,0.581488544344029,-15143/36183,-0.418511455655971,57223/72366,0.790744272172014,129589/144732,0.895372136086007,15143/144732,0.104627863913993,11608/12061,0.96244092529641,-453/12061,-0.0375590747035901,453/48244,0.00938976867589752,1
1699,0,9/13,1->13,1,13,0,52/1725,0.0301449275362319,52/1725,0.0301449275362319,1/3,5/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,4/5,7/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,27964/36225,0.771953071083506,-8261/36225,-0.228046928916494,64189/72450,0.885976535541753,136639/144900,0.942988267770877,8261/144900,0.0570117322291235,34864/36225,0.962429261559696,-1361/36225,-0.0375707384403037,1361/144900,0.00939268461007592,1
1701,0,11/13,1->13,1,13,0,52/1727,0.0301100173711639,52/1727,0.0301100173711639,0,7/11,3->11,3,11,0,44/1723,0.0255368543238537,44/1723,0.0255368543238537,1/5,0,9->5,9,5,0,20/1711,0.0116890707188778,3402/1711,1.98831092928112,114275548/5091287531,0.0224453141379652,-4977011983/5091287531,-0.977554685862035,5205563079/10182575062,0.511222657068983,15388138141/20365150124,0.755611328534491,4977011983/20365150124,0.244388671465509,10406376866/15273862593,0.681319266992047,-4867485727/15273862593,-0.318680733007953,4867485727/61095450372,0.0796701832519884,0
1703,0,0,tie,1,13,1,1,1,1,1,2/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,23/21,1.0952380952381,2/21,0.0952380952380952,22/21,1.04761904761905,43/42,1.02380952380952,1/42,0.0238095238095238,9/7,1.28571428571429,2/7,0.285714285714286,1/14,0.0714285714285714,0
1705,0,2/13,1->13,1,13,0,52/1731,0.0300404390525708,52/1731,0.0300404390525708,1/3,0,11->3,11,3,0,12/1711,0.00701344243132671,3410/1711,1.99298655756867,0,4/9,5->9,5,9,0,36/1723,0.0208937899013349,36/1723,0.0208937899013349,295711588/15309239229,0.0193158904617441,-15013527641/15309239229,-0.980684109538256,15604950817/30618478458,0.509657945230872,46223429275/61236956916,0.754828972615436,15013527641/61236956916,0.245171027384564,10430290762/15309239229,0.68130692884086,-4878948467/15309239229,-0.31869307115914,4878948467/61236956916,0.0796732677897851,0
1707,0,4/13,1->13,1,13,0,52/1733,0.0300057703404501,52/1733,0.0300057703404501,0,2/11,3->11,3,11,0,44/1729,0.0254482359745518,44/1729,0.0254482359745518,2/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,4018619/8989071,0.447056097343096,-4970452/8989071,-0.552943902656904,6503845/8989071,0.723528048671548,7746458/8989071,0.861764024335774,1242613/8989071,0.138235975664226,4018619/8989071,0.447056097343096,-4970452/8989071,-0.552943902656904,1242613/8989071,0.138235975664226,0
1709,0,6/13,1->13,1,13,0,52/1735,0.029971181556196,52/1735,0.029971181556196,2/3,4/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,21184/36435,0.581418965280637,-15251/36435,-0.418581034719363,57619/72870,0.790709482640318,130489/145740,0.895354741320159,15251/145740,0.104645258679841,11688/12145,0.962371346233018,-457/12145,-0.0376286537669823,457/48580,0.00940716344174557,1
1711,0,8/13,1->13,1,13,0,52/1737,0.0299366724237191,52/1737,0.0299366724237191,1/3,6/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,28156/36477,0.771883652712668,-8321/36477,-0.228116347287332,64633/72954,0.885941826356334,137587/145908,0.942970913178167,8321/145908,0.0570290868218329,35104/36477,0.962359843188859,-1373/36477,-0.0376401568111413,1373/145908,0.00941003920278532,1
1713,0,10/13,1->13,1,13,0,52/1739,0.0299022426682001,52/1739,0.0299022426682001,0,8/11,3->11,3,11,0,44/1735,0.0253602305475504,44/1735,0.0253602305475504,3/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,5417659/21120155,0.256516062500488,-15702496/21120155,-0.743483937499512,13268907/21120155,0.628258031250244,17194531/21120155,0.814129015625122,3925624/21120155,0.185870984374878,28321637/63360465,0.446992252976679,-35038828/63360465,-0.553007747023321,8759707/63360465,0.13825193675583,0
