scale,anchor,initial_candidate,true_next_prime,initial_delta,final_delta,handover_events,candidate_states,Y0,Y3,residue,pair_representative,orientation,odds,ara_oriented,closeness,closeness_float,final_residue,final_pair_representative,final_closeness,final_closeness_float,delta_closeness,closeness_increase_steps,closeness_decrease_steps,candidate_path,closeness_path,gate_path,total_nonbase_gate_crossings
high,610000425045,610000425047,610000425061,2,16,2,3,0,1,13,1,right,1/13,13/7,1/7,0.14285714285714285,13,1,1/7,0.14285714285714285,0.0,0,0,610000425047|610000425049|610000425061,1/7|1/7|1/7,13|126761,62539
high,610000425051,610000425053,610000425061,2,10,2,3,0,1,5,5,left,5/9,5/7,5/7,0.7142857142857143,13,1,1/7,0.14285714285714285,-0.5714285714285714,0,2,610000425053|610000425059|610000425061,5/7|3/7|1/7,23|347,62539
high,610000425428,610000425429,610000425481,1,53,4,5,0,0,3,3,left,3/11,3/7,3/7,0.42857142857142855,13,1,1/7,0.14285714285714285,-0.2857142857142857,1,2,610000425429|610000425431|610000425443|610000425451|610000425481,3/7|5/7|3/7|3/7|1/7,3|19|353|4003,62539
high,610000425949,610000425953,610000425953,4,4,0,1,1,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,9,5,5/7,0.7142857142857143,0.0,0,0,610000425953,5/7,,62539
high,610000426016,610000426017,610000426121,1,105,8,9,0,0,3,3,left,3/11,3/7,3/7,0.42857142857142855,9,5,5/7,0.7142857142857143,0.2857142857142857,5,3,610000426017|610000426019|610000426027|610000426031|610000426033|610000426073|610000426097|610000426109|610000426121,3/7|5/7|1/7|3/7|5/7|3/7|1/7|3/7|5/7,3|23|107|277|443|3011|49019|273059,62539
high,610000426478,610000426479,610000426487,1,9,2,3,0,1,3,3,left,3/11,3/7,3/7,0.42857142857142855,11,3,3/7,0.42857142857142855,0.0,1,1,610000426479|610000426481|610000426487,3/7|5/7|3/7,3|37,62539
high,610000426986,610000426989,610000427011,3,25,3,4,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,3,3,3/7,0.42857142857142855,-0.2857142857142857,1,2,610000426989|610000426991|610000426993|610000427011,5/7|3/7|1/7|3/7,3|743|465173,62539
high,610000427471,610000427473,610000427489,2,18,1,2,0,1,3,3,left,3/11,3/7,3/7,0.42857142857142855,5,5,5/7,0.7142857142857143,0.2857142857142857,1,0,610000427473|610000427489,3/7|5/7,109,62539
high,610000427566,610000427567,610000427599,1,33,2,3,0,1,13,1,right,1/13,13/7,1/7,0.14285714285714285,3,3,3/7,0.42857142857142855,0.2857142857142857,1,1,610000427567|610000427573|610000427599,1/7|5/7|3/7,5683|756799,62539
high,610000427781,610000427783,610000427903,2,122,4,5,0,0,5,5,left,5/9,5/7,5/7,0.7142857142857143,13,1,1/7,0.14285714285714285,-0.5714285714285714,0,2,610000427783|610000427789|610000427809|610000427821|610000427903,5/7|3/7|3/7|1/7|1/7,359|3191|94603|209579,62539
high,610000428403,610000428405,610000428407,2,4,1,2,0,1,11,3,right,3/11,11/7,3/7,0.42857142857142855,13,1,1/7,0.14285714285714285,-0.2857142857142857,0,1,610000428405|610000428407,3/7|1/7,3,62539
high,610000428602,610000428603,610000428617,1,15,3,4,0,0,13,1,right,1/13,13/7,1/7,0.14285714285714285,13,1,1/7,0.14285714285714285,0.0,1,1,610000428603|610000428605|610000428607|610000428617,1/7|1/7|3/7|1/7,3|5|331,62539
high,610000428712,610000428713,610000428749,1,37,4,5,0,0,11,3,right,3/11,11/7,3/7,0.42857142857142855,5,5,5/7,0.7142857142857143,0.2857142857142857,2,1,610000428713|610000428721|610000428731|610000428743|610000428749,3/7|5/7|1/7|1/7|5/7,13|3001|4229|643961,62539
high,610000428864,610000428865,610000428887,1,23,5,6,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,3,3,3/7,0.42857142857142855,-0.2857142857142857,2,2,610000428865|610000428869|610000428871|610000428881|610000428883|610000428887,5/7|1/7|1/7|3/7|1/7|3/7,5|13|23|41|103,62539
high,610000429038,610000429039,610000429061,1,23,1,2,0,1,1,1,left,1/13,1/7,1/7,0.14285714285714285,9,5,5/7,0.7142857142857143,0.5714285714285714,1,0,610000429039|610000429061,1/7|5/7,149,62539
high,610000429440,610000429441,610000429487,1,47,2,3,0,1,11,3,right,3/11,11/7,3/7,0.42857142857142855,1,1,1/7,0.14285714285714285,-0.2857142857142857,0,1,610000429441|610000429447|610000429487,3/7|3/7|1/7,13|82189,62539
high,610000429592,610000429593,610000429627,1,35,4,5,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,1,1,1/7,0.14285714285714285,-0.5714285714285714,1,3,610000429593|610000429595|610000429597|610000429601|610000429627,5/7|3/7|1/7|3/7|1/7,3|5|13|29231,62539
high,610000429641,610000429643,610000429673,2,32,3,4,0,0,3,3,left,3/11,3/7,3/7,0.42857142857142855,5,5,5/7,0.7142857142857143,0.2857142857142857,2,1,610000429643|610000429649|610000429651|610000429673,3/7|5/7|3/7|5/7,11|13|33247,62539
high,610000429693,610000429695,610000429729,2,36,4,5,0,0,13,1,right,1/13,13/7,1/7,0.14285714285714285,5,5,5/7,0.7142857142857143,0.5714285714285714,2,0,610000429695|610000429697|610000429711|610000429721|610000429729,1/7|1/7|1/7|3/7|5/7,3|137|383|634573,62539
high,610000429755,610000429757,610000429769,2,14,2,3,0,1,5,5,left,5/9,5/7,5/7,0.7142857142857143,3,3,3/7,0.42857142857142855,-0.2857142857142857,0,1,610000429757|610000429763|610000429769,5/7|3/7|3/7,17|19,62539
high,610000429830,610000429831,610000429873,1,43,4,5,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,9,5,5/7,0.7142857142857143,0.0,2,1,610000429831|610000429837|610000429847|610000429853|610000429873,5/7|1/7|3/7|3/7|5/7,13|23|251|148229,62539
high,610000430178,610000430181,610000430191,3,13,3,4,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,5,5,5/7,0.7142857142857143,0.0,1,1,610000430181|610000430183|610000430189|610000430191,5/7|3/7|3/7|5/7,3|293|4583,62539
high,610000430228,610000430229,610000430239,1,11,2,3,0,1,1,1,left,1/13,1/7,1/7,0.14285714285714285,11,3,3/7,0.42857142857142855,0.2857142857142857,1,0,610000430229|610000430231|610000430239,1/7|3/7|3/7,3|43,62539
high,610000430684,610000430685,610000430687,1,3,1,2,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,11,3,3/7,0.42857142857142855,-0.2857142857142857,0,1,610000430685|610000430687,5/7|3/7,3,62539
high,610000430727,610000430729,610000430729,2,2,0,1,1,1,11,3,right,3/11,11/7,3/7,0.42857142857142855,11,3,3/7,0.42857142857142855,0.0,0,0,610000430729,3/7,,62539
high,610000430750,610000430751,610000430807,1,57,5,6,0,0,5,5,left,5/9,5/7,5/7,0.7142857142857143,5,5,5/7,0.7142857142857143,0.0,2,2,610000430751|610000430755|610000430759|610000430779|610000430801|610000430807,5/7|5/7|1/7|5/7|1/7|5/7,3|5|15817|123407|499633,62539
high,610000430875,610000430877,610000430887,2,12,2,3,0,1,5,5,left,5/9,5/7,5/7,0.7142857142857143,1,1,1/7,0.14285714285714285,-0.5714285714285714,0,1,610000430877|610000430881|610000430887,5/7|5/7|1/7,3|67,62539
high,610000430970,610000430971,610000430971,1,1,0,1,1,1,1,1,left,1/13,1/7,1/7,0.14285714285714285,1,1,1/7,0.14285714285714285,0.0,0,0,610000430971,1/7,,62539
high,610000431359,610000431361,610000431407,2,48,2,3,0,1,13,1,right,1/13,13/7,1/7,0.14285714285714285,3,3,3/7,0.42857142857142855,0.2857142857142857,1,1,610000431361|610000431367|610000431407,1/7|5/7|3/7,421|541,62539
high,610000431894,610000431895,610000431923,1,29,6,7,0,0,1,1,left,1/13,1/7,1/7,0.14285714285714285,1,1,1/7,0.14285714285714285,0.0,2,3,610000431895|610000431899|610000431907|610000431913|610000431917|610000431919|610000431923,1/7|5/7|1/7|5/7|5/7|3/7|1/7,5|17|23|271|331|36739,62539
high,610000432541,610000432543,610000432583,2,42,2,3,0,1,5,5,left,5/9,5/7,5/7,0.7142857142857143,3,3,3/7,0.42857142857142855,-0.2857142857142857,1,1,610000432543|610000432567|610000432583,5/7|1/7|3/7,101|167,62539
high,610000432705,610000432707,610000432753,2,48,5,6,0,0,1,1,left,1/13,1/7,1/7,0.14285714285714285,5,5,5/7,0.7142857142857143,0.5714285714285714,3,2,610000432707|610000432709|610000432721|610000432729|610000432747|610000432753,1/7|3/7|1/7|5/7|1/7|5/7,3|163|2437|10211|28703,62539
high,610000432710,610000432711,610000432753,1,43,4,5,0,0,5,5,left,5/9,5/7,5/7,0.7142857142857143,5,5,5/7,0.7142857142857143,0.0,2,2,610000432711|610000432721|610000432729|610000432747|610000432753,5/7|1/7|5/7|1/7|5/7,137|2437|10211|28703,62539
high,610000432889,610000432891,610000432907,2,18,2,3,0,1,3,3,left,3/11,3/7,3/7,0.42857142857142855,5,5,5/7,0.7142857142857143,0.2857142857142857,1,1,610000432891|610000432901|610000432907,3/7|1/7|5/7,67|167,62539
high,610000432896,610000432897,610000432907,1,11,2,3,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,5,5,5/7,0.7142857142857143,0.0,1,1,610000432897|610000432901|610000432907,5/7|1/7|5/7,43|167,62539
high,610000432922,610000432925,610000432933,3,11,3,4,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,3,3,3/7,0.42857142857142855,-0.2857142857142857,1,2,610000432925|610000432927|610000432931|610000432933,5/7|3/7|1/7|3/7,5|919|45959,62539
high,610000433024,610000433025,610000433033,1,9,2,3,0,1,11,3,right,3/11,11/7,3/7,0.42857142857142855,5,5,5/7,0.7142857142857143,0.2857142857142857,1,1,610000433025|610000433027|610000433033,3/7|1/7|5/7,3|48157,62539
high,610000433671,610000433673,610000433681,2,10,3,4,0,0,1,1,left,1/13,1/7,1/7,0.14285714285714285,9,5,5/7,0.7142857142857143,0.5714285714285714,2,0,610000433673|610000433675|610000433677|610000433681,1/7|3/7|5/7|5/7,3|5|19,62539
high,610000433761,610000433765,610000433773,4,12,2,3,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,3,3,3/7,0.42857142857142855,-0.2857142857142857,0,1,610000433765|610000433767|610000433773,5/7|3/7|3/7,5|57793,62539
high,610000434663,610000434665,610000434689,2,26,4,5,0,0,13,1,right,1/13,13/7,1/7,0.14285714285714285,9,5,5/7,0.7142857142857143,0.5714285714285714,2,1,610000434665|610000434667|610000434671|610000434677|610000434689,1/7|1/7|5/7|3/7|5/7,5|13|3769|14561,62539
high,610000435126,610000435127,610000435141,1,15,2,3,0,1,13,1,right,1/13,13/7,1/7,0.14285714285714285,13,1,1/7,0.14285714285714285,0.0,1,1,610000435127|610000435133|610000435141,1/7|5/7|1/7,23|43,62539
high,610000435392,610000435393,610000435397,1,5,1,2,0,1,13,1,right,1/13,13/7,1/7,0.14285714285714285,3,3,3/7,0.42857142857142855,0.2857142857142857,1,0,610000435393|610000435397,1/7|3/7,19553,62539
high,610000435525,610000435529,610000435529,4,4,0,1,1,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,9,5,5/7,0.7142857142857143,0.0,0,0,610000435529,5/7,,62539
high,610000435545,610000435547,610000435651,2,106,2,3,0,1,13,1,right,1/13,13/7,1/7,0.14285714285714285,5,5,5/7,0.7142857142857143,0.5714285714285714,1,0,610000435547|610000435549|610000435651,1/7|1/7|5/7,59|264167,62539
high,610000435701,610000435703,610000435711,2,10,1,2,0,1,1,1,left,1/13,1/7,1/7,0.14285714285714285,9,5,5/7,0.7142857142857143,0.5714285714285714,1,0,610000435703|610000435711,1/7|5/7,227,62539
high,610000435788,610000435789,610000435813,1,25,1,2,0,1,3,3,left,3/11,3/7,3/7,0.42857142857142855,13,1,1/7,0.14285714285714285,-0.2857142857142857,0,1,610000435789|610000435813,3/7|1/7,75511,62539
high,610000436500,610000436501,610000436537,1,37,1,2,0,1,1,1,left,1/13,1/7,1/7,0.14285714285714285,9,5,5/7,0.7142857142857143,0.5714285714285714,1,0,610000436501|610000436537,1/7|5/7,461977,62539
high,610000436621,610000436623,610000436623,2,2,0,1,1,1,11,3,right,3/11,11/7,3/7,0.42857142857142855,11,3,3/7,0.42857142857142855,0.0,0,0,610000436623,3/7,,62539
high,610000436707,610000436709,610000436719,2,12,3,4,0,0,13,1,right,1/13,13/7,1/7,0.14285714285714285,9,5,5/7,0.7142857142857143,0.5714285714285714,2,0,610000436709|610000436711|610000436713|610000436719,1/7|1/7|3/7|5/7,3|103|617,62539
high,610000437356,610000437357,610000437413,1,57,5,6,0,0,3,3,left,3/11,3/7,3/7,0.42857142857142855,3,3,3/7,0.42857142857142855,0.0,2,2,610000437357|610000437359|610000437367|610000437377|610000437379|610000437413,3/7|5/7|1/7|5/7|3/7|3/7,3|37|113|251|3203,62539
high,610000437366,610000437367,610000437413,1,47,3,4,0,0,13,1,right,1/13,13/7,1/7,0.14285714285714285,3,3,3/7,0.42857142857142855,0.2857142857142857,1,1,610000437367|610000437377|610000437379|610000437413,1/7|5/7|3/7|3/7,113|251|3203,62539
high,610000437901,610000437903,610000437931,2,30,5,6,0,0,3,3,left,3/11,3/7,3/7,0.42857142857142855,3,3,3/7,0.42857142857142855,0.0,2,3,610000437903|610000437905|610000437911|610000437913|610000437923|610000437931,3/7|5/7|3/7|1/7|5/7|3/7,3|5|29|2099|5333,62539
high,610000437956,610000437957,610000437967,1,11,3,4,0,0,1,1,left,1/13,1/7,1/7,0.14285714285714285,11,3,3/7,0.42857142857142855,0.2857142857142857,2,1,610000437957|610000437959|610000437961|610000437967,1/7|3/7|5/7|3/7,3|11|83,62539
high,610000438098,610000438099,610000438133,1,35,4,5,0,0,3,3,left,3/11,3/7,3/7,0.42857142857142855,9,5,5/7,0.7142857142857143,0.2857142857142857,1,1,610000438099|610000438109|610000438111|610000438129|610000438133,3/7|1/7|1/7|5/7|5/7,13|641|16561|63589,62539
high,610000438118,610000438119,610000438133,1,15,5,6,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,9,5,5/7,0.7142857142857143,0.0,2,2,610000438119|610000438121|610000438123|610000438127|610000438129|610000438133,5/7|3/7|1/7|3/7|5/7|5/7,3|17|19|83|63589,62539
high,610000438302,610000438303,610000438303,1,1,0,1,1,1,11,3,right,3/11,11/7,3/7,0.42857142857142855,11,3,3/7,0.42857142857142855,0.0,0,0,610000438303,3/7,,62539
high,610000438396,610000438399,610000438403,3,7,1,2,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,13,1,1/7,0.14285714285714285,-0.5714285714285714,0,1,610000438399|610000438403,5/7|1/7,11,62539
high,610000438498,610000438499,610000438499,1,1,0,1,1,1,11,3,right,3/11,11/7,3/7,0.42857142857142855,11,3,3/7,0.42857142857142855,0.0,0,0,610000438499,3/7,,62539
high,610000438619,610000438623,610000438637,4,18,4,5,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,9,5,5/7,0.7142857142857143,0.0,1,2,610000438623|610000438625|610000438627|610000438633|610000438637,5/7|3/7|1/7|5/7|5/7,3|5|563|2287,62539
high,610000438901,610000438903,610000438907,2,6,1,2,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,13,1,1/7,0.14285714285714285,-0.5714285714285714,0,1,610000438903|610000438907,5/7|1/7,17,62539
high,610000438914,610000438917,610000439011,3,97,4,5,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,5,5,5/7,0.7142857142857143,0.0,1,2,610000438917|610000438919|610000438933|610000438963|610000439011,5/7|3/7|3/7|1/7|5/7,3|547|5683|52379,62539
high,610000439259,610000439261,610000439281,2,22,2,3,0,1,3,3,left,3/11,3/7,3/7,0.42857142857142855,9,5,5/7,0.7142857142857143,0.2857142857142857,1,1,610000439261|610000439273|610000439281,3/7|1/7|5/7,43|73,62539
high,610000439274,610000439275,610000439281,1,7,1,2,0,1,3,3,left,3/11,3/7,3/7,0.42857142857142855,9,5,5/7,0.7142857142857143,0.2857142857142857,1,0,610000439275|610000439281,3/7|5/7,5,62539
high,610000439638,610000439639,610000439639,1,1,0,1,1,1,3,3,left,3/11,3/7,3/7,0.42857142857142855,3,3,3/7,0.42857142857142855,0.0,0,0,610000439639,3/7,,62539
high,610000440034,610000440037,610000440067,3,33,3,4,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,11,3,3/7,0.42857142857142855,-0.2857142857142857,1,2,610000440037|610000440041|610000440047|610000440067,5/7|1/7|5/7|3/7,181|1493|5011,62539
high,610000440337,610000440339,610000440349,2,12,2,3,0,1,3,3,left,3/11,3/7,3/7,0.42857142857142855,13,1,1/7,0.14285714285714285,-0.2857142857142857,1,1,610000440339|610000440341|610000440349,3/7|5/7|1/7,3|131,62539
high,610000440552,610000440555,610000440559,3,7,2,3,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,13,1,1/7,0.14285714285714285,-0.5714285714285714,0,2,610000440555|610000440557|610000440559,5/7|3/7|1/7,3|21713,62539
high,610000440985,610000440989,610000441009,4,24,2,3,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,1,1,1/7,0.14285714285714285,-0.5714285714285714,0,2,610000440989|610000440991|610000441009,5/7|3/7|1/7,47|4363,62539
high,610000441381,610000441383,610000441399,2,18,4,5,0,0,11,3,right,3/11,11/7,3/7,0.42857142857142855,13,1,1/7,0.14285714285714285,-0.2857142857142857,1,2,610000441383|610000441385|610000441387|610000441397|610000441399,3/7|1/7|1/7|3/7|1/7,3|5|2297|665677,62539
high,610000441388,610000441389,610000441399,1,11,3,4,0,0,3,3,left,3/11,3/7,3/7,0.42857142857142855,13,1,1/7,0.14285714285714285,-0.2857142857142857,1,2,610000441389|610000441391|610000441397|610000441399,3/7|5/7|3/7|1/7,3|11|665677,62539
high,610000441491,610000441493,610000441517,2,26,2,3,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,5,5,5/7,0.7142857142857143,0.0,1,1,610000441493|610000441513|610000441517,5/7|1/7|5/7,2447|19237,62539
high,610000441738,610000441739,610000441811,1,73,4,5,0,0,3,3,left,3/11,3/7,3/7,0.42857142857142855,5,5,5/7,0.7142857142857143,0.2857142857142857,2,1,610000441739|610000441741|610000441747|610000441769|610000441811,3/7|5/7|3/7|5/7|5/7,13|47|199|722389,62539
high,610000441871,610000441873,610000441891,2,20,2,3,0,1,11,3,right,3/11,11/7,3/7,0.42857142857142855,1,1,1/7,0.14285714285714285,-0.2857142857142857,0,1,610000441873|610000441877|610000441891,3/7|1/7|1/7,37|3229,62539
high,610000442444,610000442445,610000442461,1,17,5,6,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,11,3,3/7,0.42857142857142855,-0.2857142857142857,2,3,610000442445|610000442447|610000442449|610000442453|610000442459|610000442461,5/7|3/7|1/7|3/7|5/7|3/7,3|11|149|25981|178877,62539
high,610000442794,610000442795,610000442851,1,57,6,7,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,9,5,5/7,0.7142857142857143,0.0,3,3,610000442795|610000442797|610000442801|610000442803|610000442819|610000442827|610000442851,5/7|3/7|1/7|3/7|5/7|1/7|5/7,5|19|53|257|8317|78839,62539
high,610000442983,610000442985,610000443029,2,46,4,5,0,0,3,3,left,3/11,3/7,3/7,0.42857142857142855,5,5,5/7,0.7142857142857143,0.2857142857142857,2,1,610000442985|610000442987|610000442993|610000442999|610000443029,3/7|5/7|3/7|3/7|5/7,3|13|23|460771,62539
high,610000443226,610000443229,610000443233,3,7,1,2,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,13,1,1/7,0.14285714285714285,-0.5714285714285714,0,1,610000443229|610000443233,5/7|1/7,1583,62539
high,610000443455,610000443457,610000443473,2,18,1,2,0,1,13,1,right,1/13,13/7,1/7,0.14285714285714285,1,1,1/7,0.14285714285714285,0.0,0,0,610000443457|610000443473,1/7|1/7,26227,62539
high,610000443566,610000443567,610000443601,1,35,4,5,0,0,11,3,right,3/11,11/7,3/7,0.42857142857142855,3,3,3/7,0.42857142857142855,0.0,1,1,610000443567|610000443569|610000443571|610000443581|610000443601,3/7|1/7|1/7|3/7|3/7,3|11|59|26861,62539
high,610000443829,610000443831,610000443859,2,30,3,4,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,9,5,5/7,0.7142857142857143,0.0,1,1,610000443831|610000443833|610000443839|610000443859,5/7|3/7|3/7|5/7,3|11|416821,62539
high,610000443901,610000443903,610000443907,2,6,2,3,0,1,11,3,right,3/11,11/7,3/7,0.42857142857142855,1,1,1/7,0.14285714285714285,-0.2857142857142857,0,1,610000443903|610000443905|610000443907,3/7|1/7|1/7,3|5,62539
high,610000444574,610000444575,610000444619,1,45,3,4,0,0,11,3,right,3/11,11/7,3/7,0.42857142857142855,13,1,1/7,0.14285714285714285,-0.2857142857142857,1,2,610000444575|610000444577|610000444597|610000444619,3/7|1/7|5/7|1/7,3|3853|29191,62539
high,610000444588,610000444589,610000444619,1,31,3,4,0,0,11,3,right,3/11,11/7,3/7,0.42857142857142855,13,1,1/7,0.14285714285714285,-0.2857142857142857,1,2,610000444589|610000444591|610000444597|610000444619,3/7|1/7|5/7|1/7,127|167|29191,62539
high,610000444619,610000444621,610000444631,2,12,1,2,0,1,1,1,left,1/13,1/7,1/7,0.14285714285714285,11,3,3/7,0.42857142857142855,0.2857142857142857,1,0,610000444621|610000444631,1/7|3/7,19,62539
high,610000444725,610000444727,610000444841,2,116,2,3,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,11,3,3/7,0.42857142857142855,-0.2857142857142857,1,1,610000444727|610000444733|610000444841,5/7|1/7|3/7,2083|3571,62539
high,610000444856,610000444857,610000444903,1,47,4,5,0,0,13,1,right,1/13,13/7,1/7,0.14285714285714285,3,3,3/7,0.42857142857142855,0.2857142857142857,2,1,610000444857|610000444859|610000444861|610000444877|610000444903,1/7|1/7|3/7|5/7|3/7,3|13|3527|6229,62539
high,610000444860,610000444861,610000444903,1,43,2,3,0,1,3,3,left,3/11,3/7,3/7,0.42857142857142855,3,3,3/7,0.42857142857142855,0.0,1,1,610000444861|610000444877|610000444903,3/7|5/7|3/7,3527|6229,62539
high,610000445314,610000445315,610000445321,1,7,2,3,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,1,1,1/7,0.14285714285714285,-0.5714285714285714,0,2,610000445315|610000445317|610000445321,5/7|3/7|1/7,5|193,62539
high,610000445399,610000445401,610000445401,2,2,0,1,1,1,11,3,right,3/11,11/7,3/7,0.42857142857142855,11,3,3/7,0.42857142857142855,0.0,0,0,610000445401,3/7,,62539
high,610000446000,610000446001,610000446079,1,79,2,3,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,3,3,3/7,0.42857142857142855,-0.2857142857142857,0,1,610000446001|610000446067|610000446079,5/7|5/7|3/7,17449|455717,62539
high,610000446078,610000446079,610000446079,1,1,0,1,1,1,3,3,left,3/11,3/7,3/7,0.42857142857142855,3,3,3/7,0.42857142857142855,0.0,0,0,610000446079,3/7,,62539
high,610000446504,610000446505,610000446551,1,47,4,5,0,0,9,5,right,5/9,9/7,5/7,0.7142857142857143,13,1,1/7,0.14285714285714285,-0.5714285714285714,2,2,610000446505|610000446509|610000446527|610000446533|610000446551,5/7|1/7|3/7|5/7|1/7,5|97|1031|1033,62539
high,610000446560,610000446561,610000446569,1,9,2,3,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,3,3,3/7,0.42857142857142855,-0.2857142857142857,0,1,610000446561|610000446563|610000446569,5/7|3/7|3/7,3|383,62539
high,610000446894,610000446897,610000446907,3,13,2,3,0,1,9,5,right,5/9,9/7,5/7,0.7142857142857143,5,5,5/7,0.7142857142857143,0.0,1,1,610000446897|610000446899|610000446907,5/7|3/7|5/7,3|223,62539
