ara_numerator,ara_denominator,ara_value,mirror_numerator,mirror_denominator,mirror_value,distance_from_ridge,count,share,mirror_count,count_minus_mirror,r7_count,r8_count,r9_count,r10_count,r11_count
126,113,1.1150442477876106,100,113,0.8849557522123894,0.11504424778761058,14,3.1559672950716033e-07,19,-5,0,0,0,0,14
184,165,1.1151515151515152,146,165,0.8848484848484849,0.11515151515151523,3,6.762787060867721e-08,0,3,0,0,0,0,3
29,26,1.1153846153846154,23,26,0.8846153846153846,0.11538461538461542,2,4.508524707245147e-08,0,2,0,0,0,0,2
106,95,1.1157894736842104,84,95,0.8842105263157894,0.11578947368421044,132,2.9756263067817973e-06,116,16,0,0,0,4,128
77,69,1.1159420289855073,61,69,0.8840579710144928,0.11594202898550732,1,2.2542623536225736e-08,1,0,0,0,0,0,1
48,43,1.1162790697674418,38,43,0.8837209302325582,0.11627906976744184,8154,0.00018381255231438465,8078,76,0,2,67,668,7417
67,60,1.1166666666666667,53,60,0.8833333333333333,0.1166666666666667,8,1.803409882898059e-07,4,4,0,0,0,1,7
124,111,1.117117117117117,98,111,0.8828828828828829,0.11711711711711703,21,4.733950942607405e-07,23,-2,0,0,0,0,21
162,145,1.1172413793103448,128,145,0.8827586206896552,0.11724137931034484,1,2.2542623536225736e-08,1,0,0,0,0,0,1
19,17,1.1176470588235294,15,17,0.8823529411764706,0.11764705882352944,28962,0.0006528794628561698,28814,148,1,25,216,2516,26204
180,161,1.1180124223602483,142,161,0.8819875776397516,0.11801242236024834,1,2.2542623536225736e-08,0,1,0,0,0,0,1
104,93,1.118279569892473,82,93,0.8817204301075269,0.11827956989247301,82,1.8484951299705104e-06,86,-4,0,0,0,4,78
66,59,1.11864406779661,52,59,0.8813559322033898,0.11864406779661008,2246,5.063073246236301e-05,2335,-89,0,0,9,162,2075
160,143,1.118881118881119,126,143,0.8811188811188811,0.11888111888111896,2,4.508524707245147e-08,2,0,0,0,0,0,2
47,42,1.119047619047619,37,42,0.8809523809523809,0.11904761904761907,269,6.063965731244723e-06,234,35,0,0,0,9,260
122,109,1.1192660550458715,96,109,0.8807339449541285,0.11926605504587151,14,3.1559672950716033e-07,16,-2,0,0,0,0,14
75,67,1.1194029850746268,59,67,0.8805970149253731,0.11940298507462677,2,4.508524707245147e-08,0,2,0,0,0,0,2
28,25,1.12,22,25,0.88,0.1200000000000001,1622,3.656413537575815e-05,1553,69,0,1,1,112,1508
65,58,1.1206896551724137,51,58,0.8793103448275862,0.1206896551724137,13,2.9305410597093455e-07,13,0,0,0,0,0,13
102,91,1.120879120879121,80,91,0.8791208791208791,0.1208791208791209,167,3.764618130549698e-06,189,-22,0,0,0,11,156
37,33,1.121212121212121,29,33,0.8787878787878788,0.1212121212121211,1086,2.448128916034115e-05,1120,-34,0,1,4,73,1008
120,107,1.1214953271028036,94,107,0.8785046728971962,0.12149532710280364,23,5.18480341333192e-07,26,-3,0,0,0,0,23
46,41,1.1219512195121952,36,41,0.8780487804878049,0.12195121951219523,9622,0.00021690512366556405,9343,279,0,4,58,812,8748
156,139,1.1223021582733812,122,139,0.8776978417266187,0.1223021582733812,2,4.508524707245147e-08,1,1,0,0,0,0,2
174,155,1.1225806451612903,136,155,0.8774193548387097,0.1225806451612903,1,2.2542623536225736e-08,0,1,0,0,0,0,1
64,57,1.1228070175438596,50,57,0.8771929824561403,0.12280701754385959,3390,7.641949378780524e-05,3314,76,0,0,17,229,3144
73,65,1.123076923076923,57,65,0.8769230769230769,0.12307692307692308,6,1.3525574121735442e-07,8,-2,0,0,0,1,5
100,89,1.1235955056179776,78,89,0.8764044943820225,0.12359550561797761,179,4.035129612984407e-06,184,-5,0,0,1,9,169
118,105,1.1238095238095238,92,105,0.8761904761904762,0.12380952380952381,35,7.889918237679008e-07,51,-16,0,0,0,1,34
154,137,1.1240875912408759,120,137,0.8759124087591241,0.12408759124087587,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
9,8,1.125,7,8,0.875,0.125,134371,0.0030290748671861884,134576,-205,26,149,1522,13438,119236
170,151,1.1258278145695364,132,151,0.8741721854304636,0.1258278145695364,1,2.2542623536225736e-08,0,1,0,0,0,0,1
152,135,1.125925925925926,118,135,0.8740740740740741,0.125925925925926,2,4.508524707245147e-08,1,1,0,0,0,1,1
116,103,1.1262135922330097,90,103,0.8737864077669902,0.12621359223300965,42,9.46790188521481e-07,40,2,0,0,0,1,41
98,87,1.1264367816091954,76,87,0.8735632183908046,0.12643678160919536,176,3.96750174237573e-06,177,-1,0,0,1,8,167
71,63,1.126984126984127,55,63,0.873015873015873,0.12698412698412698,7,1.5779836475358016e-07,7,0,0,0,0,0,7
62,55,1.1272727272727272,48,55,0.8727272727272727,0.1272727272727272,3978,8.967455642710598e-05,3884,94,0,2,31,288,3657
150,133,1.1278195488721805,116,133,0.8721804511278195,0.1278195488721805,5,1.1271311768112868e-07,5,0,0,0,0,0,5
44,39,1.1282051282051282,34,39,0.8717948717948718,0.1282051282051282,15171,0.0003419941416680807,15267,-96,0,7,144,1392,13628
114,101,1.1287128712871286,88,101,0.8712871287128713,0.1287128712871286,50,1.1271311768112869e-06,35,15,0,0,0,2,48
35,31,1.1290322580645162,27,31,0.8709677419354839,0.12903225806451624,2699,6.084254092427327e-05,2638,61,0,0,15,174,2510
166,147,1.129251700680272,128,147,0.8707482993197279,0.12925170068027203,2,4.508524707245147e-08,1,1,0,0,0,0,2
96,85,1.1294117647058823,74,85,0.8705882352941177,0.12941176470588234,258,5.81599687234624e-06,244,14,0,0,0,16,242
61,54,1.1296296296296295,47,54,0.8703703703703703,0.12962962962962954,14,3.1559672950716033e-07,22,-8,0,0,0,0,14
148,131,1.1297709923664123,114,131,0.8702290076335878,0.12977099236641232,3,6.762787060867721e-08,3,0,0,0,0,0,3
26,23,1.1304347826086956,20,23,0.8695652173913043,0.13043478260869557,2336,5.2659568580623324e-05,2434,-98,0,0,12,169,2155
164,145,1.1310344827586207,126,145,0.8689655172413793,0.13103448275862073,3,6.762787060867721e-08,1,2,0,0,0,0,3
69,61,1.1311475409836065,53,61,0.8688524590163934,0.13114754098360648,5,1.1271311768112868e-07,4,1,0,0,0,0,5
112,99,1.1313131313131313,86,99,0.8686868686868687,0.13131313131313127,76,1.713239388753156e-06,47,29,0,0,0,4,72
43,38,1.131578947368421,33,38,0.868421052631579,0.13157894736842102,433,9.760955991185745e-06,393,40,0,0,1,26,406
146,129,1.1317829457364341,112,129,0.8682170542635659,0.13178294573643412,1,2.2542623536225736e-08,5,-4,0,0,0,0,1
60,53,1.1320754716981132,46,53,0.8679245283018868,0.13207547169811318,4932,0.00011118021928066534,4782,150,0,1,17,366,4548
94,83,1.1325301204819278,72,83,0.8674698795180723,0.1325301204819278,187,4.215470601274213e-06,180,7,0,0,0,14,173
162,143,1.132867132867133,124,143,0.8671328671328671,0.13286713286713292,1,2.2542623536225736e-08,1,0,0,0,0,0,1
17,15,1.1333333333333333,13,15,0.8666666666666667,0.1333333333333333,45085,0.0010163341821307374,45019,66,3,40,398,4122,40522
144,127,1.1338582677165354,110,127,0.8661417322834646,0.13385826771653542,4,9.017049414490294e-08,4,0,0,0,0,1,3
110,97,1.134020618556701,84,97,0.865979381443299,0.134020618556701,112,2.5247738360572826e-06,97,15,0,0,1,7,104
59,52,1.1346153846153846,45,52,0.8653846153846154,0.13461538461538458,51,1.1496738003475126e-06,51,0,0,0,0,6,45
160,141,1.1347517730496455,122,141,0.8652482269503546,0.13475177304964547,1,2.2542623536225736e-08,0,1,0,0,0,0,1
42,37,1.135135135135135,32,37,0.8648648648648649,0.1351351351351351,16458,0.0003710064981592032,16479,-21,0,7,111,1416,14924
67,59,1.1355932203389831,51,59,0.864406779661017,0.13559322033898313,10,2.2542623536225736e-07,10,0,0,0,0,0,10
92,81,1.1358024691358024,70,81,0.8641975308641975,0.1358024691358024,430,9.693328120577067e-06,417,13,0,0,3,16,411
142,125,1.136,108,125,0.864,0.1359999999999999,8,1.803409882898059e-07,3,5,0,0,0,0,8
192,169,1.136094674556213,146,169,0.863905325443787,0.13609467455621305,1,2.2542623536225736e-08,0,1,0,0,0,0,1
25,22,1.1363636363636365,19,22,0.8636363636363636,0.13636363636363646,4,9.017049414490294e-08,6,-2,0,0,0,0,4
158,139,1.1366906474820144,120,139,0.8633093525179856,0.13669064748201443,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
108,95,1.1368421052631579,82,95,0.8631578947368421,0.13684210526315788,121,2.727657447883314e-06,95,26,0,0,0,4,117
58,51,1.1372549019607843,44,51,0.8627450980392157,0.13725490196078427,4319,9.736159105295895e-05,4357,-38,0,2,29,318,3970
33,29,1.1379310344827587,25,29,0.8620689655172413,0.13793103448275867,3421,7.711831511742825e-05,3295,126,0,0,12,258,3151
140,123,1.1382113821138211,106,123,0.8617886178861789,0.1382113821138211,5,1.1271311768112868e-07,8,-3,0,0,0,0,5
156,137,1.1386861313868613,118,137,0.8613138686131386,0.13868613138686126,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
41,36,1.1388888888888888,31,36,0.8611111111111112,0.13888888888888884,521,1.174470686237361e-05,509,12,0,0,0,38,483
90,79,1.139240506329114,68,79,0.8607594936708861,0.139240506329114,407,9.174847779243875e-06,390,17,0,0,0,26,381
106,93,1.1397849462365592,80,93,0.8602150537634409,0.13978494623655924,121,2.727657447883314e-06,98,23,0,0,0,11,110
57,50,1.14,43,50,0.86,0.1399999999999999,80,1.8034098828980589e-06,61,19,0,0,0,4,76
65,57,1.1403508771929824,49,57,0.8596491228070176,0.14035087719298245,23,5.18480341333192e-07,26,-3,0,0,0,2,21
138,121,1.140495867768595,104,121,0.859504132231405,0.14049586776859502,3,6.762787060867721e-08,2,1,0,0,0,0,3
154,135,1.1407407407407408,116,135,0.8592592592592593,0.14074074074074083,2,4.508524707245147e-08,3,-1,0,0,0,0,2
8,7,1.1428571428571428,6,7,0.8571428571428571,0.1428571428571428,569012,0.012827023303594878,569339,-327,107,865,7125,59520,501395
150,131,1.1450381679389312,112,131,0.8549618320610687,0.1450381679389312,5,1.1271311768112868e-07,2,3,0,0,0,0,5
134,117,1.1452991452991452,100,117,0.8547008547008547,0.14529914529914523,10,2.2542623536225736e-07,13,-3,0,0,0,0,10
63,55,1.1454545454545455,47,55,0.8545454545454545,0.1454545454545455,35,7.889918237679008e-07,27,8,0,0,0,2,33
55,48,1.1458333333333333,41,48,0.8541666666666666,0.14583333333333326,85,1.9161230005791877e-06,90,-5,0,0,0,3,82
102,89,1.146067415730337,76,89,0.8539325842696629,0.146067415730337,124,2.7952853184919915e-06,113,11,0,0,0,5,119
180,157,1.1464968152866242,134,157,0.8535031847133758,0.14649681528662417,1,2.2542623536225736e-08,1,0,0,0,0,0,1
86,75,1.1466666666666667,64,75,0.8533333333333334,0.14666666666666672,671,1.512610039280747e-05,634,37,0,0,2,36,633
39,34,1.1470588235294117,29,34,0.8529411764705882,0.1470588235294117,985,2.220448418318235e-05,919,66,0,0,3,83,899
148,129,1.1472868217054264,110,129,0.8527131782945736,0.1472868217054264,6,1.3525574121735442e-07,3,3,0,0,0,0,6
132,115,1.1478260869565218,98,115,0.8521739130434782,0.14782608695652177,18,4.0576722365206327e-07,22,-4,0,0,0,0,18
31,27,1.1481481481481481,23,27,0.8518518518518519,0.14814814814814814,2865,6.458461643128674e-05,3152,-287,0,0,12,232,2621
54,47,1.148936170212766,40,47,0.851063829787234,0.14893617021276606,7748,0.000174660247158677,7908,-160,1,3,43,656,7045
77,67,1.1492537313432836,57,67,0.8507462686567164,0.14925373134328357,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
100,87,1.1494252873563218,74,87,0.8505747126436781,0.14942528735632177,198,4.4634394601726955e-06,174,24,0,0,1,15,182
146,127,1.1496062992125984,108,127,0.8503937007874016,0.14960629921259838,6,1.3525574121735442e-07,3,3,0,0,0,0,6
23,20,1.15,17,20,0.85,0.1499999999999999,27,6.086508354780949e-07,25,2,0,0,0,2,25
176,153,1.1503267973856208,130,153,0.8496732026143791,0.15032679738562083,1,2.2542623536225736e-08,0,1,0,0,0,0,1
130,113,1.1504424778761062,96,113,0.8495575221238938,0.1504424778761062,23,5.18480341333192e-07,16,7,0,0,0,1,22
84,73,1.1506849315068493,62,73,0.8493150684931506,0.15068493150684925,625,1.4089139710141085e-05,574,51,0,0,2,40,583
61,53,1.150943396226415,45,53,0.8490566037735849,0.15094339622641506,27,6.086508354780949e-07,21,6,0,0,0,0,27
38,33,1.1515151515151516,28,33,0.8484848484848485,0.1515151515151516,29258,0.0006595520794228926,29353,-95,0,22,253,2666,26317
144,125,1.152,106,125,0.848,0.1519999999999999,2,4.508524707245147e-08,7,-5,0,0,0,0,2
53,46,1.1521739130434783,39,46,0.8478260869565217,0.15217391304347827,98,2.209177106550122e-06,102,-4,0,0,0,1,97
174,151,1.1523178807947019,128,151,0.847682119205298,0.15231788079470188,1,2.2542623536225736e-08,0,1,0,0,0,0,1
98,85,1.1529411764705881,72,85,0.8470588235294118,0.15294117647058814,268,6.041423107708498e-06,278,-10,0,0,0,11,257
128,111,1.1531531531531531,94,111,0.8468468468468469,0.15315315315315314,15,3.3813935304338605e-07,12,3,0,0,0,0,15
15,13,1.1538461538461537,11,13,0.8461538461538461,0.15384615384615374,70016,0.0015783443295123811,69541,475,5,71,689,6490,62761
172,149,1.1543624161073827,126,149,0.8456375838926175,0.15436241610738266,1,2.2542623536225736e-08,0,1,0,0,0,0,1
142,123,1.1544715447154472,104,123,0.8455284552845529,0.15447154471544722,6,1.3525574121735442e-07,2,4,0,0,0,0,6
82,71,1.1549295774647887,60,71,0.8450704225352113,0.15492957746478875,894,2.0153105441385808e-05,878,16,0,0,1,52,841
52,45,1.1555555555555554,38,45,0.8444444444444444,0.15555555555555545,10796,0.00024337016369709307,10623,173,0,3,69,875,9849
126,109,1.1559633027522935,92,109,0.8440366972477065,0.15596330275229353,28,6.311934590143207e-07,17,11,0,0,0,0,28
37,32,1.15625,27,32,0.84375,0.15625,1104,2.4887056383993212e-05,1094,10,0,0,4,78,1022
170,147,1.1564625850340136,124,147,0.8435374149659864,0.15646258503401356,1,2.2542623536225736e-08,0,1,0,0,0,0,1
96,83,1.1566265060240963,70,83,0.8433734939759037,0.15662650602409633,341,7.687034625852976e-06,324,17,0,0,0,23,318
59,51,1.1568627450980393,43,51,0.8431372549019608,0.15686274509803932,26,5.861082119418691e-07,39,-13,0,0,0,0,26
140,121,1.1570247933884297,102,121,0.8429752066115702,0.15702479338842967,11,2.479688588984831e-07,10,1,0,0,0,0,11
81,70,1.1571428571428573,59,70,0.8428571428571429,0.15714285714285725,3,6.762787060867721e-08,2,1,0,0,0,0,3
22,19,1.1578947368421053,16,19,0.8421052631578947,0.1578947368421053,4992,0.00011253277669283888,4857,135,0,1,27,344,4620
168,145,1.1586206896551725,122,145,0.8413793103448276,0.1586206896551725,1,2.2542623536225736e-08,0,1,0,0,0,0,1
73,63,1.1587301587301588,53,63,0.8412698412698413,0.15873015873015883,6,1.3525574121735442e-07,3,3,0,0,0,0,6
124,107,1.158878504672897,90,107,0.8411214953271028,0.1588785046728971,25,5.635655884056434e-07,31,-6,0,0,0,3,22
51,44,1.1590909090909092,37,44,0.8409090909090909,0.15909090909090917,137,3.088339424462926e-06,134,3,0,0,1,10,126
182,157,1.1592356687898089,132,157,0.8407643312101911,0.15923566878980888,1,2.2542623536225736e-08,0,1,0,0,0,0,1
80,69,1.1594202898550725,58,69,0.8405797101449275,0.1594202898550725,1142,2.5743676078369792e-05,1115,27,0,0,8,82,1052
138,119,1.1596638655462186,100,119,0.8403361344537815,0.1596638655462186,15,3.3813935304338605e-07,17,-2,0,0,0,0,15
29,25,1.16,21,25,0.84,0.15999999999999992,7894,0.00017795147019496597,8005,-111,0,3,37,604,7250
94,81,1.1604938271604939,68,81,0.8395061728395061,0.16049382716049387,214,4.824121436752308e-06,244,-30,0,0,1,18,195
166,143,1.1608391608391608,120,143,0.8391608391608392,0.16083916083916083,2,4.508524707245147e-08,1,1,0,0,0,0,2
36,31,1.1612903225806452,26,31,0.8387096774193549,0.16129032258064524,24025,0.0005415865304578233,23923,102,3,20,230,2186,21586
122,105,1.161904761904762,88,105,0.8380952380952381,0.161904761904762,42,9.46790188521481e-07,43,-1,0,0,0,1,41
136,117,1.1623931623931625,98,117,0.8376068376068376,0.16239316239316248,10,2.2542623536225736e-07,12,-2,0,0,0,2,8
50,43,1.1627906976744187,36,43,0.8372093023255814,0.16279069767441867,10910,0.0002459400227802228,10979,-69,0,6,75,878,9951
57,49,1.163265306122449,41,49,0.8367346938775511,0.16326530612244894,64,1.442727906318447e-06,46,18,0,0,0,2,62
71,61,1.1639344262295082,51,61,0.8360655737704918,0.16393442622950816,9,2.0288361182603164e-07,5,4,0,0,0,0,9
78,67,1.164179104477612,56,67,0.835820895522388,0.16417910447761197,1182,2.664538101981882e-05,1130,52,0,0,5,76,1101
92,79,1.1645569620253164,66,79,0.8354430379746836,0.16455696202531644,331,7.461608390490719e-06,302,29,0,0,3,20,308
120,103,1.1650485436893203,86,103,0.8349514563106796,0.16504854368932032,43,9.693328120577067e-07,47,-4,0,0,0,2,41
134,115,1.1652173913043478,96,115,0.8347826086956521,0.16521739130434776,15,3.3813935304338605e-07,13,2,0,0,0,1,14
162,139,1.1654676258992807,116,139,0.8345323741007195,0.16546762589928066,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
7,6,1.1666666666666667,5,6,0.8333333333333334,0.16666666666666674,348448,0.007854932085950785,347824,624,54,470,4062,35698,308164
160,137,1.167883211678832,114,137,0.8321167883211679,0.16788321167883202,4,9.017049414490294e-08,1,3,0,0,0,0,4
132,113,1.168141592920354,94,113,0.831858407079646,0.16814159292035402,14,3.1559672950716033e-07,14,0,0,0,0,0,14
118,101,1.1683168316831682,84,101,0.8316831683168316,0.16831683168316824,51,1.1496738003475126e-06,53,-2,0,0,0,3,48
90,77,1.1688311688311688,64,77,0.8311688311688312,0.16883116883116878,694,1.564458073414066e-05,722,-28,0,0,4,43,647
76,65,1.1692307692307693,54,65,0.8307692307692308,0.1692307692307693,1683,3.793923541146792e-05,1717,-34,0,0,7,101,1575
69,59,1.1694915254237288,49,59,0.8305084745762712,0.1694915254237288,6,1.3525574121735442e-07,5,1,0,0,0,0,6
200,171,1.1695906432748537,142,171,0.8304093567251462,0.16959064327485374,1,2.2542623536225736e-08,0,1,0,0,0,0,1
62,53,1.169811320754717,44,53,0.8301886792452831,0.16981132075471694,1,2.2542623536225736e-08,0,1,0,0,0,0,1
55,47,1.1702127659574468,39,47,0.8297872340425532,0.17021276595744683,125,2.817827942028217e-06,99,26,0,0,0,4,121
158,135,1.1703703703703703,112,135,0.8296296296296296,0.17037037037037028,5,1.1271311768112868e-07,2,3,0,0,0,0,5
48,41,1.170731707317073,34,41,0.8292682926829268,0.1707317073170731,10163,0.00022910068299866217,10230,-67,1,5,77,867,9213
130,111,1.1711711711711712,92,111,0.8288288288288288,0.1711711711711712,28,6.311934590143207e-07,21,7,0,0,0,0,28
116,99,1.1717171717171717,82,99,0.8282828282828283,0.1717171717171717,46,1.036960682666384e-06,41,5,0,0,0,4,42
75,64,1.171875,53,64,0.828125,0.171875,6,1.3525574121735442e-07,4,2,0,0,0,0,6
34,29,1.1724137931034482,24,29,0.8275862068965517,0.17241379310344818,34358,0.0007745194594576439,33997,361,1,26,315,3209,30807
156,133,1.1729323308270676,110,133,0.8270676691729323,0.1729323308270676,2,4.508524707245147e-08,7,-5,0,0,0,0,2
88,75,1.1733333333333333,62,75,0.8266666666666667,0.17333333333333334,672,1.5148643016343696e-05,618,54,0,0,2,37,633
27,23,1.173913043478261,19,23,0.8260869565217391,0.17391304347826098,6057,0.0001365406707589193,6124,-67,0,3,44,462,5548
128,109,1.1743119266055047,90,109,0.8256880733944955,0.17431192660550465,24,5.410229648694177e-07,22,2,0,0,0,0,24
74,63,1.1746031746031746,52,63,0.8253968253968254,0.17460317460317465,1626,3.6654305869903046e-05,1722,-96,0,0,11,117,1498
168,143,1.1748251748251748,118,143,0.8251748251748252,0.1748251748251748,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
47,40,1.175,33,40,0.825,0.17500000000000004,396,8.926878920345391e-06,362,34,0,0,1,25,370
114,97,1.175257731958763,80,97,0.8247422680412371,0.17525773195876293,66,1.4878131533908986e-06,89,-23,0,0,1,0,65
67,57,1.1754385964912282,47,57,0.8245614035087719,0.17543859649122817,13,2.9305410597093455e-07,11,2,0,0,0,0,13
154,131,1.1755725190839694,108,131,0.8244274809160306,0.17557251908396942,3,6.762787060867721e-08,1,2,0,0,0,0,3
20,17,1.1764705882352942,14,17,0.8235294117647058,0.17647058823529416,14113,0.0003181440459667538,14328,-215,1,1,97,1089,12925
166,141,1.177304964539007,116,141,0.8226950354609929,0.17730496453900702,2,4.508524707245147e-08,1,1,0,0,0,0,2
73,62,1.1774193548387097,51,62,0.8225806451612904,0.17741935483870974,8,1.803409882898059e-07,5,3,0,0,0,0,8
126,107,1.1775700934579438,88,107,0.822429906542056,0.17757009345794383,28,6.311934590143207e-07,34,-6,0,0,0,0,28
53,45,1.1777777777777778,37,45,0.8222222222222222,0.1777777777777778,137,3.088339424462926e-06,158,-21,0,0,0,8,129
86,73,1.178082191780822,60,73,0.821917808219178,0.17808219178082196,695,1.5667123357676888e-05,715,-20,0,0,1,44,650
152,129,1.178294573643411,106,129,0.8217054263565892,0.17829457364341095,2,4.508524707245147e-08,2,0,0,0,0,0,2
33,28,1.1785714285714286,23,28,0.8214285714285714,0.1785714285714286,3197,7.206876744531368e-05,3235,-38,0,0,17,230,2950
112,95,1.1789473684210525,78,95,0.8210526315789474,0.17894736842105252,162,3.6519050128685693e-06,125,37,0,0,1,5,156
46,39,1.1794871794871795,32,39,0.8205128205128205,0.17948717948717952,12315,0.00027761240884861994,12263,52,0,5,91,1032,11187
